date,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,CO_mean,NMHC_mean,THC_mean
2017-04-05,15.0415,15.979,0.9375,25.854,207.5,136.292,57.0,200.875,2.625,13.75,214.625
2017-04-06,14.167,16.25,2.0835,24.0,216.0,152.97899999999998,79.5,202.417,2.375,13.792,216.208
2017-04-07,12.1875,13.9795,1.7915,14.2915,235.5,178.0625,129.5,196.792,2.042,14.708,211.5
2017-04-08,11.021,12.375,1.354,18.979,161.0,153.125,143.5,198.458,2.333,14.792,213.25
2017-04-09,6.604,7.479,0.875,20.646,194.5,144.22899999999998,90.5,199.75,2.333,10.958,210.708
2017-04-10,10.021,10.9795,0.9585,15.396,157.5,105.8335,52.5,202.042,1.833,5.292,207.333
2017-04-11,16.7825,20.087,3.3045,13.625,92.5,68.5835,53.0,204.87,2.957,17.783,222.652
2017-04-12,4.604,5.3125,0.708,6.979,182.5,127.083,83.5,195.458,1.833,3.792,199.25
2017-04-13,6.542,7.479,0.9375,15.479,174.5,111.5415,44.0,198.708,1.792,3.333,202.042
2017-04-14,13.5625,15.125,1.5625,20.604,223.5,134.83350000000002,39.5,200.833,2.458,13.708,214.542
2017-04-15,12.1455,13.396,1.25,20.7705,233.0,165.8125,89.5,199.0,2.625,13.917,212.917
2017-04-16,8.396,8.854,0.4585,20.1665,284.5,190.72899999999998,90.0,196.833,2.25,11.292,208.125
2017-04-17,9.6875,10.9585,1.2705,26.0205,249.5,176.0,141.5,199.739,2.25,8.391,208.13
2017-04-18,5.9375,7.1045,1.1665,7.1665,279.5,189.875,142.5,194.5,2.0,8.667,203.167
2017-04-19,7.417,8.75,1.3335,11.6665,242.5,153.89600000000002,101.0,198.292,2.125,6.917,205.208
2017-04-20,6.3125,6.8545,0.542,13.458,218.0,158.1045,105.0,198.208,2.0,4.208,202.417
2017-04-21,11.5415,12.9585,1.4165,20.0835,193.5,155.2705,127.5,200.333,2.708,11.917,212.25
2017-04-22,5.708,6.1875,0.479,22.479,212.5,152.5625,103.5,197.167,2.0,4.5,201.667
2017-04-23,3.396,3.6665,0.2705,8.3335,206.0,140.66649999999998,78.5,197.25,1.417,1.625,198.875
2017-04-24,10.432,11.576,1.1440000000000001,14.0,198.0,146.5,90.0,200.833,1.917,7.667,208.5
2017-04-25,8.7705,9.646,0.875,17.771,217.5,163.22899999999998,124.0,199.625,1.792,7.75,207.375
2017-04-26,14.104,15.896,1.7919999999999998,21.1045,189.0,155.333,121.0,201.5,2.292,15.25,216.75
2017-04-27,5.78,6.2005,0.4205,9.453,199.5,156.6875,114.0,198.591,2.087,6.182,204.773
2017-04-28,7.896,8.604,0.708,14.9585,213.5,147.208,71.5,200.25,2.083,8.167,208.417
2017-04-29,8.875,9.7915,0.9165,17.271,236.0,148.0625,91.5,200.958,2.208,9.208,210.167
2017-04-30,7.771,8.1875,0.4165,18.125,260.5,171.0,79.5,201.083,2.292,10.792,211.875
2017-05-01,10.396,11.708,1.3125,19.0,230.5,158.958,116.5,205.125,2.708,11.708,216.833
2017-05-02,6.0415,6.7705,0.729,8.3125,243.5,168.875,95.5,198.875,2.0,2.583,201.458
2017-05-03,7.646,8.125,0.47950000000000004,12.8335,240.0,169.125,96.0,202.292,2.125,11.917,214.208
2017-05-04,6.2705,6.9165,0.646,14.75,240.5,180.6875,121.0,204.5,2.125,8.792,213.292
2017-05-05,6.1665,6.6875,0.521,16.8125,269.5,201.79149999999998,126.0,200.625,2.0,8.125,208.75
2017-05-06,10.021,10.9585,0.9375,26.0,243.0,200.72899999999998,146.0,205.875,2.75,17.375,223.25
2017-05-07,5.854,6.4165,0.5625,33.625,270.5,204.27100000000002,133.5,201.917,2.25,9.375,211.292
2017-05-08,6.4585,7.229,0.7705,30.229,307.5,201.77100000000002,97.5,197.75,2.042,7.167,204.917
2017-05-09,11.125,11.8955,0.771,25.3125,220.5,183.75,137.5,201.583,2.0,9.0,210.583
2017-05-10,11.3955,12.4585,1.0625,21.208,172.0,160.85399999999998,146.0,200.542,2.375,12.375,212.917
2017-05-11,8.0205,9.917,1.8955000000000002,16.542,276.0,211.1455,135.0,199.917,2.583,10.417,210.333
2017-05-12,10.087,11.717500000000001,1.63,27.0835,286.5,214.08350000000002,139.0,203.087,2.348,13.174,216.261
2017-05-13,5.4165,5.7705,0.354,17.75,184.5,164.375,149.0,200.375,2.5,9.167,209.542
2017-05-14,5.5205,6.5,0.9795,6.667,220.0,177.60399999999998,143.5,204.125,1.917,7.875,212.0
2017-05-15,10.0625,11.25,1.1875,11.7085,175.5,163.04149999999998,152.5,198.375,1.875,10.417,208.792
2017-05-16,9.875,11.5,1.625,19.4165,243.5,191.29149999999998,141.0,201.125,2.125,10.5,211.625
2017-05-17,8.717500000000001,9.935,1.2175,18.218,189.0,164.10399999999998,146.0,199.909,2.13,10.636,210.545
2017-05-18,8.375,9.854,1.479,14.1665,226.5,181.0,145.5,201.542,2.083,12.375,213.917
2017-05-19,9.667,11.896,2.229,20.2085,281.5,208.8955,136.5,202.292,2.125,10.417,212.708
2017-05-20,9.271,10.1045,0.8335,27.5625,313.5,239.1455,156.5,201.917,2.625,10.625,212.542
2017-05-21,7.0625,7.6045,0.5415,27.7085,330.5,256.7295,179.0,204.75,2.333,10.375,215.125
2017-05-22,13.375,14.6875,1.3125,31.7295,327.0,250.83350000000002,185.5,205.833,2.625,13.833,219.667
2017-05-23,12.717500000000001,14.3915,1.674,25.453000000000003,303.0,236.45850000000002,184.0,200.13,2.478,14.174,214.304
2017-05-24,11.5,13.146,1.6455000000000002,21.083,249.0,218.95850000000002,187.5,200.917,2.292,14.125,215.042
2017-05-25,10.479,13.7915,3.3125,13.729,215.0,196.33350000000002,175.5,198.958,2.5,11.958,210.917
2017-05-26,9.8125,10.8125,1.0,13.0625,181.5,173.33350000000002,165.0,198.958,2.0,11.75,210.708
2017-05-27,6.875,8.208,1.3335,10.2915,224.5,187.5625,160.5,197.958,2.0,7.0,204.958
2017-05-28,4.292,5.0625,0.7705,11.458,277.5,218.083,168.5,197.75,2.0,5.167,202.917
2017-05-29,6.771,7.9585,1.1875,14.5445,291.0,221.208,144.5,196.625,2.083,4.917,201.542
2017-05-30,11.354,12.9585,1.6044999999999998,29.4165,318.5,249.0,175.5,203.708,2.875,14.292,218.0
2017-05-31,13.354,14.771,1.417,46.5,294.0,244.89600000000002,200.0,204.417,3.042,18.375,222.792
2017-06-01,8.021,9.1455,1.125,14.375,295.5,235.125,207.5,196.458,1.833,6.083,202.542
2017-06-02,5.646,7.5625,1.9165,7.104,284.0,214.5,164.0,195.417,1.958,4.208,199.625
2017-06-03,3.5,5.2915,1.7919999999999998,5.0,262.5,201.16649999999998,144.5,195.5,2.0,1.625,197.125
2017-06-04,2.396,3.1045,0.7085,5.125,242.5,194.1875,140.0,195.875,1.375,1.208,197.083
2017-06-05,4.729,5.9585,1.229,9.646,271.0,199.95850000000002,130.5,197.25,1.833,2.042,199.292
2017-06-06,7.307500000000001,7.835000000000001,0.527,14.8545,250.5,205.25,164.5,197.19,1.478,4.905,202.095
2017-06-07,11.4375,12.667,1.229,19.708,218.5,198.8125,182.5,200.958,1.75,10.583,211.542
2017-06-08,8.7295,10.271,1.5415,17.0,263.5,217.58350000000002,173.0,199.417,1.792,9.542,208.958
2017-06-09,8.0415,8.9165,0.875,14.1665,279.0,231.02100000000002,181.5,200.0,2.167,6.083,206.083
2017-06-10,4.979,5.5835,0.604,14.125,294.5,227.667,173.0,197.417,1.625,4.875,202.292
2017-06-11,3.458,3.604,0.14600000000000002,14.0415,278.5,212.33350000000002,149.0,196.583,1.333,2.75,199.333
2017-06-12,4.563000000000001,5.9465,1.383,7.167,265.0,208.3545,152.5,196.833,1.0,2.833,199.667
2017-06-13,8.979,10.1455,1.1665,13.2295,180.0,165.125,152.5,199.417,1.5,5.75,205.167
2017-06-14,7.8335,9.021,1.1875,16.146,263.5,207.4375,158.5,198.25,1.583,7.167,205.417
2017-06-15,6.833,7.2295,0.39549999999999996,18.146,273.0,219.14600000000002,179.0,197.792,1.583,5.417,203.208
2017-06-16,7.2085,8.0835,0.875,22.1455,305.0,234.6875,190.5,200.208,1.708,6.542,206.75
2017-06-17,5.6875,6.354,0.6665,11.0205,282.0,223.875,168.0,200.125,1.292,4.583,204.708
2017-06-18,5.25,5.5415,0.2915,13.229,235.0,211.85399999999998,193.0,200.542,1.5,4.667,205.208
2017-06-19,6.8955,8.6045,1.7080000000000002,16.771,321.5,243.1875,179.0,199.542,1.417,4.833,204.375
2017-06-20,9.2915,10.3545,1.0625,31.25,302.5,236.64600000000002,163.0,201.125,2.042,8.25,209.375
2017-06-21,11.2175,12.0435,0.8265,23.8125,230.5,207.45850000000002,190.0,200.652,2.13,12.174,212.826
2017-06-22,6.6875,7.6875,1.0,12.2915,305.0,245.042,211.0,196.75,1.458,5.208,201.958
2017-06-23,8.708,9.4375,0.729,23.6455,314.5,252.02100000000002,189.0,200.042,2.125,7.292,207.333
2017-06-24,7.9585,8.375,0.417,23.729,292.0,251.5,210.0,199.75,2.083,8.667,208.417
2017-06-25,6.042,6.3335,0.2915,17.9795,271.0,240.125,206.5,199.833,1.875,7.208,207.042
2017-06-26,7.6745,8.3865,0.712,12.1875,294.5,254.125,220.0,202.0,2.133,7.318,209.318
2017-06-27,8.2705,9.125,0.854,22.521,273.0,241.958,220.0,204.375,2.0,7.708,212.083
2017-06-28,11.3335,12.833,1.5,33.2915,271.5,233.6875,209.0,207.583,2.667,13.042,220.625
2017-06-29,11.5,12.5,1.0,44.396,306.5,257.39599999999996,216.0,210.917,2.958,14.0,224.917
2017-06-30,12.875,14.271,1.396,35.583,276.0,246.1045,222.5,207.0,2.917,15.458,222.458
2017-07-01,11.625,13.25,1.625,14.854500000000002,238.0,220.0,204.0,202.458,2.375,11.5,213.958
2017-07-02,7.25,8.1875,0.9375,13.3955,331.5,273.5625,209.5,202.125,1.875,9.458,211.583
2017-07-03,8.9585,10.979,2.0205,30.1875,317.0,281.08349999999996,233.0,201.333,1.875,10.583,211.917
2017-07-04,8.7035,11.6475,2.9435,15.125,278.5,254.875,226.0,196.609,1.826,11.348,207.957
2017-07-05,6.25,8.0,1.75,9.083,341.5,274.75,217.0,195.875,1.542,6.125,202.0
2017-07-06,7.2085,8.25,1.042,16.542,315.0,265.39599999999996,225.0,201.458,1.958,7.125,208.583
2017-07-07,8.7915,9.604,0.8125,26.625,329.0,280.91650000000004,234.5,206.875,2.125,11.375,218.25
2017-07-08,7.6875,8.2295,0.5415,32.646,347.5,295.3125,238.5,210.917,2.5,10.917,221.833
2017-07-09,5.9375,6.2085,0.2705,34.0205,357.5,299.958,243.0,209.0,2.417,9.333,218.333
2017-07-10,7.5625,7.979,0.4165,28.771,357.0,292.125,242.0,203.583,1.792,8.292,211.875
2017-07-11,8.625,10.0,1.375,16.5435,342.0,293.4375,256.5,194.0,1.458,12.375,206.375
2017-07-12,11.0415,14.396,3.3545,16.625,346.0,284.29150000000004,254.5,196.0,1.375,12.875,208.875
2017-07-13,8.854,10.0205,1.1665,23.625,324.5,282.875,257.5,201.25,1.542,15.792,217.042
2017-07-14,8.3335,10.0625,1.729,20.125,334.5,287.70849999999996,253.5,198.042,1.208,12.083,210.125
2017-07-15,7.0625,7.7915,0.729,20.979,345.0,297.75,248.5,203.708,1.458,11.25,214.958
2017-07-16,6.042,6.604,0.5625,29.104,339.0,293.667,263.5,209.833,1.958,11.875,221.708
2017-07-17,4.25,5.0625,0.8125,14.3955,364.5,301.8125,247.5,197.583,1.25,6.0,203.583
2017-07-18,8.783,10.456499999999998,1.674,19.417,317.5,266.875,236.5,212.091,1.87,10.091,222.182
2017-07-19,8.875,9.9795,1.104,22.646,324.5,270.02099999999996,220.0,212.667,2.125,11.458,224.125
2017-07-20,7.0,7.8125,0.8125,24.083,334.0,281.58349999999996,231.5,201.875,1.75,7.292,209.167
2017-07-21,6.125,6.75,0.625,19.104,352.0,296.875,260.5,190.542,1.0,4.417,194.958
2017-07-22,6.4585,7.7085,1.25,22.4165,352.5,295.7295,262.5,197.917,1.708,11.25,209.167
2017-07-23,7.1875,8.75,1.5625,32.2085,283.5,267.0,253.5,209.958,1.875,11.875,221.833
2017-07-24,8.3955,11.9375,3.5415,32.083,312.0,281.125,248.5,216.042,2.042,12.083,228.125
2017-07-25,10.583,13.1875,2.604,40.625,321.0,279.375,256.0,217.375,2.167,13.833,231.208
2017-07-26,8.417,10.1455,1.7294999999999998,12.479,262.5,249.02100000000002,229.0,205.0,2.083,8.25,213.25
2017-07-27,7.9375,9.7295,1.7915,16.146,278.5,250.4375,221.0,207.417,1.792,7.917,215.333
2017-07-28,8.521,9.7085,1.1875,26.1875,321.0,277.75,243.5,211.75,1.833,12.417,224.167
2017-07-29,6.521,8.646,2.125,16.9165,266.5,245.29149999999998,226.5,197.125,1.292,5.125,202.25
2017-07-30,3.375,4.021,0.6455,9.833,281.5,250.3955,223.0,207.583,1.0,6.667,214.25
2017-07-31,7.4565,8.826,1.3695000000000002,17.8955,329.0,287.875,244.0,203.13,1.636,9.043,212.174
2017-08-01,9.4375,10.979,1.5415,31.9375,301.5,262.1455,223.0,210.792,1.958,11.417,222.208
2017-08-02,6.604,7.2915,0.6875,12.0835,247.0,224.25,206.5,198.292,1.042,5.458,203.75
2017-08-03,7.75,9.0205,1.271,16.25,276.5,242.5625,216.0,203.375,1.25,7.917,211.292
2017-08-04,7.5,8.875,1.375,23.104,290.5,257.5625,222.0,202.042,1.583,9.542,211.583
2017-08-05,5.979,6.3545,0.375,32.0625,321.5,281.125,245.0,205.167,1.833,14.167,219.333
2017-08-06,4.396,4.6455,0.25,31.125,333.0,284.0625,258.0,199.583,1.75,5.583,205.167
2017-08-07,6.167,7.146,0.979,28.917,329.5,287.0205,261.5,197.273,1.565,8.182,205.455
2017-08-08,6.25,6.771,0.521,30.6455,310.0,281.8125,257.5,197.5,1.833,7.5,205.0
2017-08-09,6.167,9.104,2.9375,16.0625,373.5,308.70849999999996,254.5,201.875,1.5,10.625,212.5
2017-08-10,6.9375,8.1875,1.25,25.9795,285.0,249.5,220.0,199.292,1.333,8.5,207.792
2017-08-11,4.521,5.1665,0.646,14.5625,247.0,227.27100000000002,212.0,193.708,1.0,3.458,197.167
2017-08-12,4.75,5.354,0.604,14.292,292.0,253.583,209.5,199.083,1.375,4.333,203.417
2017-08-13,3.792,4.4795,0.6875,14.3125,318.5,274.8545,242.5,200.917,1.417,3.875,204.792
2017-08-14,3.0,3.2915,0.292,8.0625,279.5,248.542,230.0,197.167,1.167,1.708,198.875
2017-08-15,2.8259999999999996,3.152,0.326,4.375,232.0,224.66649999999998,220.0,196.7,1.217,1.55,198.25
2017-08-16,3.6665,4.875,1.2085,5.4165,228.5,217.333,206.0,196.75,1.458,3.083,199.833
2017-08-17,4.9165,6.771,1.854,8.9795,289.5,246.27100000000002,207.5,191.333,1.458,11.792,203.125
2017-08-18,9.2295,12.4375,3.2085,18.0,280.0,250.8955,231.5,196.458,2.333,20.0,216.458
2017-08-19,6.1665,8.229,2.0625,14.4585,323.5,259.27099999999996,220.5,198.167,2.208,16.667,214.833
2017-08-20,3.354,3.9165,0.5625,10.0835,288.0,248.8955,219.0,192.917,1.833,11.875,204.792
2017-08-21,5.7705,6.8125,1.0415,16.771,301.5,261.54150000000004,229.5,190.375,1.917,17.5,207.875
2017-08-22,7.2085,8.729,1.521,24.6875,319.0,275.167,248.0,194.417,2.625,21.333,215.75
2017-08-23,7.5,10.479,2.979,13.396,337.0,289.3125,241.5,190.5,2.25,17.958,208.458
2017-08-24,8.9795,10.9375,1.9580000000000002,25.104,357.5,301.3125,245.5,193.708,2.708,22.208,215.917
2017-08-25,9.292,13.479,4.1875,13.9585,315.0,282.60400000000004,253.0,193.917,2.5,18.458,212.375
2017-08-26,5.9795,7.9165,1.9375,15.25,339.5,283.72900000000004,249.0,196.208,2.333,15.708,211.917
2017-08-27,3.854,4.2085,0.35450000000000004,17.375,296.0,262.64599999999996,237.0,199.292,2.125,11.542,210.833
2017-08-28,8.854,10.896,2.0415,23.2705,308.0,262.3125,210.0,204.625,2.75,17.542,222.167
2017-08-29,9.196,10.652000000000001,1.4565000000000001,36.021,331.5,288.9375,242.0,200.696,2.87,26.652,227.348
2017-08-30,9.354,11.146,1.7919999999999998,32.7705,315.0,270.25,227.5,199.375,2.542,21.542,220.917
2017-08-31,7.5205,9.604,2.0835,7.0,235.5,217.95850000000002,200.0,192.625,2.125,15.083,207.708
2017-09-01,7.208,8.771,1.5625,12.7915,287.0,228.14600000000002,187.0,196.0,2.042,12.875,208.875
2017-09-02,4.5625,5.7915,1.229,7.8125,257.5,203.45850000000002,158.5,194.542,2.042,11.208,205.75
2017-09-03,3.9795,4.6875,0.7085,9.1665,305.0,241.1875,169.0,198.083,2.167,13.125,211.208
2017-09-04,7.8335,10.083,2.25,10.9585,244.5,217.125,188.0,198.5,2.208,9.792,208.292
2017-09-05,8.1875,10.1875,2.0,18.875,289.5,237.79149999999998,190.0,203.652,2.292,16.87,220.522
2017-09-06,10.2915,11.5835,1.2915,19.6875,231.5,217.35399999999998,207.5,195.917,2.625,19.5,215.417
2017-09-07,13.1875,16.083,2.896,31.8125,234.5,220.625,203.0,201.208,3.125,24.583,225.792
2017-09-08,9.271,12.229,2.958,16.271,310.5,254.0625,210.5,199.583,2.542,20.625,220.208
2017-09-09,6.4375,7.3335,0.896,15.896,297.5,242.9795,184.0,199.0,2.292,14.0,213.0
2017-09-10,6.3125,6.979,0.667,25.5625,311.0,255.91699999999997,203.0,205.167,2.667,18.375,223.542
2017-09-11,8.581,10.0755,1.494,22.875,287.5,252.20850000000002,231.0,195.217,2.304,17.0,212.217
2017-09-12,8.0835,11.125,3.0415,10.542,299.0,250.47899999999998,222.0,192.167,2.417,17.25,209.417
2017-09-13,5.598,7.0575,1.4600000000000002,6.8685,335.0,272.208,224.0,191.667,2.25,13.958,205.625
2017-09-14,5.021,6.9375,1.9165,9.9375,326.0,258.75,204.0,194.625,2.125,13.917,208.542
2017-09-15,7.3165,9.8955,2.579,7.391500000000001,284.5,232.14600000000002,187.0,200.417,2.25,7.917,208.333
2017-09-16,8.7705,11.896,3.125,13.396,212.5,195.02100000000002,175.0,201.167,2.5,10.125,211.292
2017-09-17,3.6455,4.5835,0.9375,5.7915,198.5,181.35399999999998,171.5,195.125,2.083,9.042,204.167
2017-09-18,3.271,4.396,1.125,5.2915,328.5,263.625,208.0,188.583,1.833,11.042,199.625
2017-09-19,8.9165,11.271,2.354,13.739,285.0,235.9375,188.5,197.833,2.375,17.333,215.167
2017-09-20,14.208,18.1875,3.979,24.521,249.5,223.6875,201.0,201.833,3.083,22.542,224.375
2017-09-21,6.5415,9.1045,2.5625,10.1875,294.0,237.0625,184.5,196.833,2.292,8.958,205.792
2017-09-22,9.9795,12.958,2.9795,14.0625,238.0,204.33350000000002,169.5,200.333,2.5,14.25,214.583
2017-09-23,4.375,4.979,0.604,8.5,236.0,204.25,179.5,195.167,2.375,15.458,210.625
2017-09-24,5.583,6.479,0.896,15.354500000000002,277.0,227.79149999999998,180.5,203.125,2.833,14.708,217.833
2017-09-25,8.333,10.1875,1.854,23.25,284.0,239.25,203.0,199.833,3.042,19.417,219.25
2017-09-26,10.5435,12.913,2.3695,27.9375,279.5,233.47899999999998,181.5,200.826,2.739,20.739,221.565
2017-09-27,10.167,11.646,1.479,26.125,271.0,232.79149999999998,211.0,196.375,2.708,18.917,215.292
2017-09-28,6.125,8.2295,2.1045,9.0415,268.5,201.0625,158.5,191.25,2.042,11.208,202.458
2017-09-29,8.833,11.6665,2.8335,9.625,253.5,191.042,123.5,199.375,2.25,11.875,211.25
2017-09-30,8.896,11.6875,2.792,13.792,252.5,195.83350000000002,155.5,202.417,2.583,11.167,213.583
2017-10-01,4.9165,5.521,0.6045,15.0625,242.0,194.47899999999998,125.5,201.208,2.208,7.125,208.333
2017-10-02,14.479,19.1875,4.708,25.604,230.5,203.0,188.0,202.5,3.542,18.75,221.25
2017-10-03,7.375,12.1665,4.7915,11.5415,304.5,225.5,179.5,193.875,2.458,13.708,207.583
2017-10-04,4.1875,7.2705,3.083,5.5,227.0,181.0,133.5,194.958,1.667,3.958,198.917
2017-10-05,8.8955,11.75,2.8545,11.25,199.0,152.54149999999998,109.0,203.708,2.208,10.0,213.708
2017-10-06,12.5415,19.4585,6.917,13.125,177.5,145.0625,124.5,201.75,2.917,11.333,213.083
2017-10-07,9.917,17.7085,7.7915,6.0205,241.5,185.292,141.5,195.333,2.792,11.292,206.625
2017-10-08,3.9375,6.146,2.2085,9.021,265.5,208.8545,157.5,198.25,2.25,12.5,210.75
2017-10-09,6.375,7.6875,1.3125,15.229,264.5,222.2295,185.5,193.792,2.333,12.083,205.875
2017-10-10,13.2085,17.5625,4.354,28.7085,293.0,238.58350000000002,187.0,201.042,3.542,25.125,226.167
2017-10-11,11.4375,13.8955,2.4585,34.375,238.0,212.8125,188.5,198.708,3.208,21.75,220.458
2017-10-12,10.130500000000001,15.413,5.2825,22.021,278.5,219.875,177.0,197.087,2.957,17.435,214.522
2017-10-13,7.4585,9.542,2.0835,3.896,169.0,147.9795,139.5,193.667,2.125,10.375,204.042
2017-10-14,9.729,14.271,4.5415,8.4585,164.0,153.29149999999998,139.0,196.958,2.792,11.417,208.375
2017-10-15,7.7915,10.521,2.729,11.0835,158.5,146.542,137.0,202.208,2.917,12.125,214.333
2017-10-16,8.75,12.875,4.125,6.104,135.5,123.417,114.5,197.292,2.542,9.083,206.375
2017-10-17,14.5415,26.771,12.229500000000002,7.479,161.0,130.0625,114.5,201.833,3.917,16.625,218.458
2017-10-18,6.6875,9.4795,2.792,11.5,188.0,141.22899999999998,103.0,197.583,2.167,6.292,203.875
2017-10-19,9.375,14.104500000000002,4.7295,8.146,118.5,109.6875,100.0,198.792,2.583,9.667,208.458
2017-10-20,11.5415,18.0,6.4585,4.333,169.0,141.458,109.5,197.917,3.042,10.25,208.167
2017-10-21,9.3335,14.125,4.7915,3.5835,172.0,162.7295,152.5,195.542,2.667,11.542,207.083
2017-10-22,5.8335,7.6455,1.8125,2.625,174.5,167.97899999999998,160.5,194.917,2.542,11.458,206.375
2017-10-23,3.5655,5.6305000000000005,2.065,2.167,209.0,166.72899999999998,133.5,194.13,1.739,7.13,201.261
2017-10-24,14.292,18.6665,4.375,13.7085,162.5,133.39600000000002,117.5,207.0,3.25,14.875,221.875
2017-10-25,11.1875,16.5835,5.3955,11.3335,158.0,129.75,109.5,205.958,2.75,11.125,217.083
2017-10-26,12.75,16.4165,3.6665,11.7085,209.5,142.35399999999998,96.0,206.583,2.958,14.083,220.667
2017-10-27,16.2085,21.0835,4.875,19.4585,199.5,137.4375,81.5,208.667,3.417,19.458,228.125
2017-10-28,16.1875,21.6875,5.5,21.5835,157.0,132.33350000000002,115.0,206.083,4.042,16.292,222.375
2017-10-29,6.0205,7.1875,1.1665,6.4585,173.0,143.9375,128.5,200.167,2.625,10.375,210.542
2017-10-30,4.0625,6.354,2.2915,5.0625,182.5,141.6045,91.5,198.833,2.0,4.042,202.875
2017-10-31,8.2295,10.979,2.75,7.4375,191.5,125.646,81.0,203.565,2.458,5.435,209.0
2017-11-01,17.125,23.375,6.25,12.896,173.0,111.1875,61.5,208.125,3.458,16.875,225.0
2017-11-02,18.646,24.9165,6.2705,16.375,207.0,135.8545,73.0,210.458,3.667,19.5,229.958
2017-11-03,10.771,12.375,1.604,17.1875,227.5,157.6875,93.0,208.875,2.875,21.042,229.917
2017-11-04,7.729,10.104,2.375,9.271,222.5,144.542,99.5,205.875,2.917,10.042,215.917
2017-11-05,5.75,6.604,0.854,14.8335,177.0,118.1455,72.5,205.625,2.458,4.375,210.0
2017-11-06,15.4375,19.9165,4.479,19.9375,179.5,111.896,51.0,207.875,3.625,12.042,219.917
2017-11-07,20.5,26.238999999999997,5.739000000000001,29.125,197.0,129.02100000000002,67.0,210.304,3.87,19.348,229.652
2017-11-08,25.2915,47.729,22.4375,28.5205,163.5,127.2295,105.0,215.458,5.333,37.458,252.917
2017-11-09,6.2915,8.771,2.479,11.708,167.5,132.458,89.5,206.542,2.333,3.667,210.208
2017-11-10,15.5835,19.5625,3.979,20.4375,156.5,102.7295,48.5,208.75,3.333,12.75,221.5
2017-11-11,7.4375,10.4585,3.021,8.458,184.5,117.0835,61.0,206.792,2.625,6.333,213.125
2017-11-12,5.479,7.229,1.75,5.3335,160.5,104.8125,60.5,206.833,2.208,3.042,209.875
2017-11-13,15.1875,19.896,4.7085,18.1875,147.5,92.9795,36.0,209.455,3.333,12.545,222.0
2017-11-14,24.958,47.0,22.0415,26.229,140.5,98.896,58.5,215.958,5.083,34.0,249.958
2017-11-15,16.5,21.7915,5.292,15.104500000000002,165.0,116.042,69.0,210.458,3.792,22.75,233.208
2017-11-16,8.8125,12.1665,3.3545,4.0415,150.5,100.8335,40.0,205.708,2.375,4.125,209.833
2017-11-17,19.4165,28.6045,9.1875,16.083,123.0,69.8335,9.5,214.667,3.833,17.208,231.875
2017-11-18,18.0,25.25,7.25,24.7705,114.5,86.4375,65.0,211.667,4.208,19.5,231.167
2017-11-19,3.1875,4.0625,0.875,2.8335,140.0,78.8125,40.0,206.542,2.0,0.792,207.333
2017-11-20,14.174,18.5215,4.348,8.75,85.0,46.854,21.5,212.696,3.043,6.609,219.304
2017-11-21,9.25,13.104500000000002,3.854,5.1665,114.0,63.0835,13.5,208.417,2.583,2.625,211.042
2017-11-22,19.9585,27.0415,7.0835,17.396,93.5,54.229,0.0,210.792,3.792,10.792,221.583
2017-11-23,9.9375,14.4375,4.5,8.0205,156.5,91.5835,57.5,207.792,3.042,8.0,215.792
2017-11-24,10.6045,14.5835,3.979,4.083,141.0,73.833,22.0,207.833,2.875,2.083,209.917
2017-11-25,13.646,18.542,4.896,6.8335,155.5,71.7085,12.0,212.75,3.25,5.708,218.458
2017-11-26,11.7915,13.667,1.875,17.1875,149.5,91.021,22.0,211.75,3.292,8.875,220.625
2017-11-27,8.167,9.6665,1.5,7.5205,124.0,104.5,80.0,207.917,2.667,2.208,210.125
2017-11-28,17.1455,20.6455,3.5,17.793999999999997,142.0,107.854,83.5,208.5,3.583,11.458,219.958
2017-11-29,11.5415,17.5625,6.021,13.193,185.0,118.854,39.5,207.042,3.083,8.458,215.5
2017-11-30,11.854,13.5415,1.6875,10.229,129.5,103.167,72.0,208.083,2.792,5.875,213.958
2017-12-01,13.375,18.479,5.1045,10.1455,107.5,78.167,47.0,208.708,2.833,6.458,215.167
2017-12-02,14.3125,20.9165,6.6045,10.229,110.5,59.6045,14.5,215.583,3.417,8.667,224.25
2017-12-03,13.2295,16.0835,2.854,18.229,130.0,60.875,8.5,214.375,3.833,8.5,222.875
2017-12-04,23.342,38.172,14.829999999999998,18.875,119.5,71.0415,10.5,212.682,4.609,20.136,232.818
2017-12-05,9.167,12.417,3.25,6.667,149.0,89.5415,37.0,205.333,2.5,3.542,208.875
2017-12-06,13.208,18.208,5.0,5.3335,118.5,61.3125,12.5,212.375,3.042,6.458,218.833
2017-12-07,19.979,27.0625,7.0835,16.3125,109.0,49.2915,-3.0,214.583,3.875,11.917,226.5
2017-12-08,16.9375,22.9375,6.0,16.1875,98.0,50.646,6.0,211.667,3.542,9.708,221.375
2017-12-09,11.292,13.979,2.6875,7.1665,102.0,47.917,9.5,210.875,3.042,4.917,215.792
2017-12-10,14.708,17.604,2.896,14.729,106.0,44.417,-12.5,216.083,4.125,7.667,223.75
2017-12-11,13.125,21.021,7.8955,11.1875,172.0,72.6045,-4.5,210.417,3.583,6.542,216.958
2017-12-12,9.1665,11.7705,2.604,3.167,104.0,54.104,9.0,205.5,2.625,1.136,206.636
