date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,PM25_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2017-02-07,,,,12.794,18.958,6.165,0.75,,,,,6.125,198.333,2.5,16.917,215.25
2017-02-08,,,,10.77,14.654,3.884,0.542,,,,,6.25,198.542,1.875,14.042,212.583
2017-02-09,,,,13.531,17.365,3.833,0.5,,,,,8.208,200.083,3.5,17.0,217.083
2017-02-10,,,,9.365,10.614,1.25,0.0,,,,,11.125,199.375,3.75,16.083,215.458
2017-02-11,,,,5.531,6.271,0.74,0.045,,,,,15.333,200.417,5.25,15.542,215.958
2017-02-12,,,,3.886,4.698,0.812,0.25,,,,,7.208,199.391,2.708,13.435,212.826
2017-02-13,,,,6.211,8.284,2.073,0.0,,,,,4.625,198.0,1.375,13.625,211.625
2017-02-14,,,,14.25,18.167,3.917,0.333,,,,,5.792,199.333,2.625,17.917,217.25
2017-02-15,,,,4.677,5.969,1.292,0.292,,,,,7.833,197.667,1.75,12.958,210.625
2017-02-16,,,,14.036,19.34,5.304,0.375,,,,,6.542,199.292,1.458,16.167,215.458
2017-02-17,,,,10.656,16.812,6.156,0.25,,,,,11.708,199.958,1.625,17.5,217.458
2017-02-18,,,,6.042,7.677,1.635,0.125,,,,,6.25,198.417,2.25,12.083,210.5
2017-02-19,,,,11.208,14.708,3.5,0.409,,,,,4.958,199.208,2.042,14.333,213.542
2017-02-20,,,,13.119,16.258,3.139,0.625,,,,,8.333,198.217,1.333,14.783,213.0
2017-02-21,,,,10.754,13.362,2.609,0.826,,,,,6.714,198.522,1.0,14.0,212.522
2017-02-22,,,,18.333,24.5,6.166,0.583,,,,,6.167,199.458,4.143,16.458,215.917
2017-02-23,,,,17.896,26.427,8.531,0.917,,,,,8.917,200.625,2.708,18.625,219.25
2017-02-24,,,,12.796,15.826,3.03,0.75,,,,,7.417,199.625,1.25,13.125,212.75
2017-02-25,,,,8.331,10.056,1.725,0.417,,,,,7.833,200.833,1.958,11.167,212.0
2017-02-26,,,,10.271,12.521,2.25,0.625,,,,,8.167,200.375,2.542,12.25,212.625
2017-02-27,,,,16.271,20.219,3.948,0.318,,,,,5.792,199.0,1.208,13.583,212.583
2017-02-28,,,,16.479,20.802,4.323,0.917,,,,,8.333,199.435,2.333,16.913,216.348
2017-03-01,,,,12.917,16.193,3.277,0.333,,,,,4.583,195.833,3.208,18.375,214.208
2017-03-02,,,,4.563,6.052,1.49,0.292,,,,,14.542,196.458,2.583,13.542,210.0
2017-03-03,,,,12.312,15.656,3.344,0.125,,,,,11.125,197.875,4.5,14.042,211.917
2017-03-04,,,,11.698,15.844,4.146,0.583,,,,,12.708,200.0,4.042,16.833,216.833
2017-03-05,,,,9.51,11.021,1.51,0.208,,,,,6.375,198.0,2.875,12.375,210.375
2017-03-06,,,,7.583,9.325,1.742,0.75,,,,,9.958,199.458,3.125,10.917,210.375
2017-03-07,,,,11.351,13.629,2.278,0.591,,,,,9.292,200.818,2.174,11.955,212.773
2017-03-08,,,,20.191,26.384,6.194,1.524,,,,,7.75,199.739,2.292,18.783,218.522
2017-03-09,,,,13.141,18.463,5.322,0.375,,,,,4.875,196.458,3.5,18.417,214.875
2017-03-10,,,,5.729,6.51,0.781,0.208,,,,,6.708,195.833,2.333,10.583,206.417
2017-03-11,,,,6.696,7.568,0.872,0.25,,,,,5.75,197.542,3.208,11.667,209.208
2017-03-12,,,,5.85,6.995,1.146,0.5,,,,,8.417,196.0,2.167,11.167,207.167
2017-03-13,,,,13.292,15.653,2.361,0.625,,,,,17.292,199.375,2.125,16.25,215.625
2017-03-14,,,,9.375,10.486,1.111,0.542,,,,,27.083,195.792,2.208,15.25,211.042
2017-03-15,,,,5.195,6.028,0.833,0.136,,,,,20.625,192.625,3.083,13.25,205.875
2017-03-16,,,,3.945,4.833,0.889,0.417,,,,,4.792,199.522,1.792,11.217,210.739
2017-03-17,,,,4.667,5.836,1.169,0.042,,,,,5.833,202.542,1.875,9.167,211.708
2017-03-18,,,,3.695,4.5,0.806,0.0,,,,,5.083,201.375,2.542,9.083,210.458
2017-03-19,,,,4.972,6.069,1.097,0.542,,,,,7.708,200.333,2.417,10.458,210.792
2017-03-20,,,,8.143,9.572,1.429,0.458,,,,,6.583,203.478,4.333,10.696,214.174
2017-03-21,,,,7.611,8.875,1.264,0.625,,,,,8.375,203.333,8.417,11.042,214.375
2017-03-22,,,,7.125,8.26,1.135,0.273,,,,,2.909,200.417,8.333,12.0,212.417
2017-03-23,,,,7.021,8.708,1.688,0.455,,,,,7.458,200.125,8.833,10.917,211.042
2017-03-24,,,,5.146,6.479,1.333,0.042,,,,,10.167,197.826,8.542,8.348,206.174
2017-03-25,,,,4.123,4.598,0.474,0.458,,,,,22.125,197.917,9.542,8.292,206.208
2017-03-26,,,,6.562,7.26,0.698,0.917,,,,,30.75,198.5,10.667,7.214,205.714
2017-03-27,,,,15.615,17.969,2.354,0.958,,,,,38.667,,9.957,,
2017-03-28,,,,7.58,8.3,0.72,1.0,,,,,29.958,,9.5,,
2017-03-29,,,,5.552,6.156,0.604,0.5,,,,,26.375,195.571,11.583,18.143,213.714
2017-03-30,,,,6.021,7.031,1.01,0.375,,,,,9.667,197.208,11.208,17.292,214.5
2017-03-31,,,,6.542,7.354,0.812,0.182,,,,,15.083,198.083,11.292,17.375,215.458
2017-04-01,,,,8.937,11.01,2.073,1.042,,,,,10.292,197.125,,10.417,207.542
2017-04-02,,,,6.56,7.351,0.792,1.083,,,,,13.625,197.042,,8.25,205.292
2017-04-03,,,,7.406,8.396,0.99,0.75,,,,,18.792,198.609,,8.391,207.0
2017-04-04,,,,8.93,10.036,1.106,1.083,,,,,17.167,197.583,,9.5,207.083
2017-04-05,,,,10.271,12.115,1.844,0.591,,,,,19.833,198.435,,10.826,209.261
2017-04-06,,,,8.198,8.875,0.677,1.125,,,,,22.833,194.826,,9.826,204.652
2017-04-07,,,,3.994,4.675,0.681,0.292,,,,,9.5,192.125,,6.583,198.708
2017-04-08,,,,6.86,8.359,1.499,0.75,,,,,15.5,193.5,,8.542,202.042
2017-04-09,,,,2.479,2.864,0.386,0.042,,,,,10.375,193.167,,5.042,198.208
2017-04-10,,,,6.645,7.92,1.274,0.833,,,,,12.917,197.042,,7.0,204.042
2017-04-11,,,,11.927,14.677,2.75,1.583,,,,,13.333,196.708,,10.833,207.542
2017-04-12,,,,3.625,4.406,0.781,0.333,,,,,8.208,193.0,,6.792,199.792
2017-04-13,,,,3.229,4.188,0.958,0.364,,,,,14.083,195.583,,4.708,200.292
2017-04-14,,,,3.208,4.042,0.834,0.292,,,,,16.292,195.696,,5.565,201.261
2017-04-15,,,,3.746,4.482,0.736,0.25,,,,,18.375,194.042,,6.083,200.125
2017-04-16,,,,3.282,3.787,0.504,0.208,,,,,27.958,193.708,,5.542,199.25
2017-04-17,,,,7.406,8.51,1.104,0.708,,,,,19.458,195.833,,7.25,203.083
2017-04-18,,,,2.854,3.421,0.567,0.0,,,,,6.792,191.458,,6.042,197.5
2017-04-19,,,,4.604,5.406,0.802,0.167,,,,,7.625,191.875,,6.875,198.75
2017-04-20,,,,3.888,5.247,1.359,0.478,,,,,6.478,193.913,,4.783,198.696
2017-04-21,,,,7.006,9.562,2.556,0.455,,,,,7.25,194.458,,6.792,201.25
2017-04-22,,,,5.385,7.583,2.198,0.0,,,,,6.042,195.913,,6.13,202.043
2017-04-23,,,,5.193,6.849,1.656,0.0,,,,,6.333,196.417,,3.958,200.375
2017-04-24,,,,8.752,11.893,3.141,0.75,,,,,7.625,197.792,,5.583,203.375
2017-04-25,,,,7.812,10.354,2.542,0.5,,,,,12.75,197.167,,8.25,205.417
2017-04-26,,,,8.552,9.9,1.348,0.125,,,,,10.458,195.917,,7.583,203.5
2017-04-27,,,,6.021,7.198,1.177,0.167,,,,,8.292,196.125,,6.375,202.5
2017-04-28,,,,5.542,6.979,1.438,0.042,,,,,9.958,195.792,,5.042,200.833
2017-04-29,,,,7.958,9.708,1.75,0.273,,,,,10.792,196.125,,7.875,204.0
2017-04-30,,,,5.188,6.458,1.271,0.167,,,,,16.75,196.609,,6.478,203.087
2017-05-01,,,,4.125,5.35,1.225,0.217,,,,,7.75,197.583,,4.125,201.708
2017-05-02,,,,5.174,7.168,1.994,0.083,,,,,4.375,197.5,,3.818,201.318
2017-05-03,,,,6.604,9.062,2.458,0.25,,,,,7.208,199.75,,6.417,206.167
2017-05-04,,,,8.394,11.472,3.078,0.292,,,,,10.542,198.708,,7.417,206.125
2017-05-05,,,,7.562,9.865,2.302,0.708,,,,,14.208,197.292,,8.75,206.042
2017-05-06,,,,9.5,11.865,2.364,0.292,,,,,12.375,197.208,,9.5,206.708
2017-05-07,,,,4.427,5.812,1.386,0.0,,,,,15.708,196.333,,4.083,200.417
2017-05-08,,,,4.531,6.656,2.125,0.083,,,,,10.917,194.217,,3.435,197.652
2017-05-09,,,,6.52,9.838,3.318,0.0,,,,,6.5,196.292,,3.583,199.875
2017-05-10,,,,10.652,14.814,4.163,0.708,,,,,15.042,195.458,,6.25,201.708
2017-05-11,,,,7.042,8.917,1.875,0.083,,,,,10.583,193.458,,4.667,198.125
2017-05-12,,,,8.861,10.667,1.806,0.375,,,,,10.917,194.542,,4.625,199.167
2017-05-13,,,,8.014,11.097,3.083,0.083,,,,,12.917,194.708,,3.083,197.792
2017-05-14,,,,5.5,7.528,2.028,0.0,,,,,5.125,193.792,,0.625,194.417
2017-05-15,,,,7.931,11.527,3.596,0.409,,,,,6.792,193.75,,2.0,195.75
2017-05-16,,,,7.479,10.438,2.958,0.0,,,,,7.125,196.087,,2.087,198.174
2017-05-17,,,,5.452,7.719,2.267,0.083,,,,,8.292,196.25,,2.375,198.625
2017-05-18,,,,5.797,8.809,3.012,0.087,,,,,8.455,196.913,,1.217,198.13
2017-05-19,,,,8.902,13.717,4.816,0.125,,,,,6.375,197.0,,3.167,200.167
2017-05-20,,,,8.261,12.523,4.262,0.625,,,,,14.125,198.0,,4.333,202.333
2017-05-21,,,,9.333,16.26,6.927,1.208,,,,,23.125,198.833,,2.0,200.833
2017-05-22,,,,10.562,16.208,5.646,1.208,,,,,25.833,199.292,,1.625,200.917
2017-05-23,,,,8.76,14.364,5.604,0.773,,,,,24.75,197.917,,0.542,198.458
2017-05-24,,,,7.293,12.939,5.646,0.0,,,,,22.417,197.13,,1.0,198.13
2017-05-25,,,,7.663,15.341,7.678,0.0,,,,,16.583,196.833,,1.375,198.208
2017-05-26,,,,6.384,13.432,7.048,0.0,,,,,5.458,194.125,,1.625,195.75
2017-05-27,,,,7.417,16.778,9.361,0.083,,,,,4.125,194.833,,0.542,195.375
2017-05-28,,,,6.875,16.959,10.083,0.0,,,,,6.417,195.667,,1.375,197.042
2017-05-29,,,,7.958,19.444,11.486,0.0,,,,,8.042,195.417,,1.667,197.083
2017-05-30,,,,12.306,29.181,16.875,0.792,,,,,20.083,198.625,,3.625,202.25
2017-05-31,,,,9.448,18.417,8.969,1.0,,,,,30.875,200.917,,2.833,203.75
2017-06-01,,,,8.983,18.389,9.406,0.5,,,,,22.208,198.261,,0.739,199.0
2017-06-02,,,,6.02,13.005,6.985,0.0,,,,,5.167,196.565,,3.478,200.043
2017-06-03,,,,3.48,4.362,0.882,0.0,,,,,3.75,198.375,,4.458,202.833
2017-06-04,,,,1.958,2.146,0.188,0.0,,,,,3.167,198.167,,0.292,198.458
2017-06-05,,,,3.942,4.603,0.661,0.042,,,,,7.167,199.292,,1.458,200.75
2017-06-06,,,,3.864,4.938,1.073,0.208,,,,,7.417,199.458,,1.167,200.625
2017-06-07,,,,6.677,8.125,1.448,0.542,,,,,11.917,201.208,,2.5,203.708
2017-06-08,,,,5.021,5.834,0.813,0.045,,,,,6.417,200.583,,3.583,204.167
2017-06-09,,,,2.729,3.084,0.354,0.0,,,,,9.542,196.348,,2.957,199.304
2017-06-10,,,,3.73,4.235,0.505,0.042,,,,,9.083,196.583,,3.458,200.042
2017-06-11,,,,2.213,2.49,0.276,0.0,,,,,5.417,194.792,,0.583,195.375
2017-06-12,,,,3.917,4.635,0.719,0.0,,,,,9.875,196.625,,0.958,197.583
2017-06-13,,,,3.0,3.705,0.705,0.083,,,,,9.652,195.875,,0.25,196.125
2017-06-14,,,,3.98,4.996,1.015,0.217,,,,,7.667,195.652,,0.739,196.391
2017-06-15,,,,6.25,7.312,1.062,0.25,,,,,12.75,196.417,,1.542,197.958
2017-06-16,,,,4.896,5.781,0.885,0.091,,,,,7.792,196.667,,2.0,198.667
2017-06-17,,,,3.344,4.011,0.666,0.042,,,,,6.958,196.913,,1.261,198.174
2017-06-18,,,,3.788,4.298,0.51,0.5,,,,,11.417,197.375,,0.5,197.875
2017-06-19,,,,4.623,5.967,1.344,0.458,,,,,12.042,196.917,,0.333,197.25
2017-06-20,,,,5.979,7.698,1.719,0.708,,,,,13.75,197.292,,0.875,198.167
2017-06-21,,,,6.671,7.624,0.953,0.667,,,,,11.958,196.958,,1.5,198.458
2017-06-22,,,,2.885,3.031,0.146,0.042,,,,,9.083,195.375,,0.75,196.125
2017-06-23,,,,4.406,5.094,0.688,0.208,,,,,12.583,197.5,,2.25,199.75
2017-06-24,,,,3.51,4.011,0.5,0.0,,,,,15.083,198.083,,2.083,200.167
2017-06-25,,,,3.886,4.25,0.364,0.375,,,,,14.25,199.174,,0.826,200.0
2017-06-26,,,,2.213,2.801,0.588,0.0,,,,,5.458,195.208,,0.0,195.208
2017-06-27,,,,4.136,5.694,1.558,0.333,,,,,8.25,196.083,,0.125,196.208
2017-06-28,,,,4.916,6.769,1.854,0.375,,,,,9.917,197.875,,0.333,198.208
2017-06-29,,,,4.993,6.228,1.234,0.333,,,,,9.375,199.273,,4.727,204.0
2017-06-30,,,,5.821,6.841,1.019,0.13,,,,,13.375,201.478,,6.957,208.435
2017-07-01,,,,6.302,7.063,0.76,0.292,,,,,13.875,204.417,,7.292,211.708
2017-07-02,,,,4.188,4.406,0.218,0.091,,,,,16.542,200.208,,5.542,205.75
2017-07-03,,,,9.552,10.5,0.948,0.292,,,,,13.583,201.739,,6.174,207.913
2017-07-04,,,,6.479,7.121,0.642,0.125,,,,,8.0,200.958,,5.042,206.0
2017-07-05,,,,4.666,5.652,0.986,0.292,,,,,12.083,199.625,,3.708,203.333
2017-07-06,,,,3.083,3.708,0.625,0.042,,,,,7.375,200.667,,4.458,205.125
2017-07-07,,,,3.854,4.897,1.043,0.167,,,,,10.0,204.792,,4.917,209.708
2017-07-08,,,,3.542,4.458,0.916,0.0,,,,,13.083,205.542,,5.0,210.542
2017-07-09,,,,3.938,4.76,0.823,0.417,,,,,12.708,201.458,,4.875,206.333
2017-07-10,,,,6.448,8.594,2.146,0.773,,,,,13.292,196.917,,6.417,203.333
2017-07-11,,,,6.084,7.979,1.896,0.208,,,,,17.75,197.391,,8.609,206.0
2017-07-12,,,,2.976,3.501,0.525,0.042,,,,,9.273,193.958,,6.542,200.5
2017-07-13,,,,5.298,6.446,1.148,0.13,,,,,14.25,196.565,,5.696,202.261
2017-07-14,,,,5.229,5.958,0.73,0.375,,,,,20.5,200.25,,7.25,207.5
2017-07-15,,,,5.2,5.725,0.525,0.5,,,,,21.333,198.333,,8.583,206.917
2017-07-16,,,,3.979,4.354,0.375,0.042,,,,,12.083,193.917,,5.25,199.167
2017-07-17,,,,2.281,2.458,0.177,0.0,,,,,10.958,197.125,,4.458,201.583
2017-07-18,,,,3.032,3.708,0.677,0.045,,,,,9.417,198.292,,2.458,200.75
2017-07-19,,,,2.782,3.281,0.5,0.042,,,,,7.5,197.696,,2.348,200.043
2017-07-20,,,,6.652,8.142,1.491,1.25,,,,,13.708,201.0,,3.875,204.875
2017-07-21,,,,5.413,6.409,0.996,0.125,,,,,16.167,197.5,,8.083,205.583
2017-07-22,,,,6.24,9.76,3.521,0.5,,,,,8.042,195.042,,4.833,199.875
2017-07-23,,,,3.696,3.896,0.2,0.208,,,,,5.792,197.375,,3.125,200.5
2017-07-24,,,,4.51,5.302,0.792,0.417,,,,,8.25,197.458,,4.625,202.083
2017-07-25,,,,3.917,4.875,0.958,0.0,,,,,7.333,197.75,,5.542,203.292
2017-07-26,,,,3.844,4.708,0.864,0.045,,,,,9.167,198.958,,6.625,205.583
2017-07-27,,,,4.934,6.103,1.169,0.333,,,,,12.792,200.565,,4.957,205.522
2017-07-28,,,,3.841,4.491,0.65,0.043,,,,,12.708,198.478,,2.435,200.913
2017-07-29,,,,3.074,3.619,0.546,0.083,,,,,10.208,198.042,,2.0,200.042
2017-07-30,,,,1.594,1.812,0.219,0.0,,,,,5.5,193.667,,1.708,195.375
2017-07-31,,,,2.66,3.622,0.962,0.042,,,,,4.5,190.542,,1.667,192.208
2017-08-01,,,,2.656,3.323,0.667,0.0,,,,,5.792,191.333,,1.292,192.625
2017-08-02,,,,4.104,5.312,1.208,0.25,,,,,8.292,193.292,,3.625,196.917
2017-08-03,,,,3.938,4.896,0.958,0.0,,,,,13.917,194.875,,2.583,197.458
2017-08-04,,,,3.938,5.052,1.114,0.25,,,,,17.708,195.522,,2.0,197.522
2017-08-05,,,,5.23,7.008,1.778,0.708,,,,,18.625,195.417,,2.458,197.875
2017-08-06,,,,4.928,6.076,1.148,0.583,,,,,14.333,194.667,,2.167,196.833
2017-08-07,,,,3.927,4.969,1.042,0.125,,,,,12.25,194.833,,6.083,200.917
2017-08-08,,,,2.406,3.151,0.745,0.0,,,,,5.13,190.625,,2.0,192.625
2017-08-09,,,,1.908,2.3,0.392,0.478,,,,,0.208,188.739,,1.739,190.478
2017-08-10,,,,2.906,3.542,0.635,0.5,,,,,2.5,189.333,,1.125,190.458
2017-08-11,,,,2.271,2.771,0.5,0.045,,,,,2.875,189.792,,0.625,190.417
2017-08-12,,,,1.969,2.177,0.208,0.042,,,,,1.792,191.435,,0.391,191.826
2017-08-13,,,,2.026,2.512,0.485,0.083,,,,,1.25,192.458,,0.708,193.167
2017-08-14,,,,2.245,2.875,0.63,0.0,,,,,2.625,192.875,,0.958,193.833
2017-08-15,,,,2.292,3.0,0.708,0.083,,,,,3.542,192.667,,0.75,193.417
2017-08-16,,,,2.144,2.775,0.63,0.083,,,,,2.458,191.958,,0.333,192.292
2017-08-17,,,,3.646,4.542,0.896,0.208,,,,,3.042,192.042,,2.5,194.542
2017-08-18,,,,4.198,5.386,1.188,0.375,,,,,3.458,193.208,,2.125,195.333
2017-08-19,,,,3.156,4.198,1.042,0.136,,,,,3.083,192.625,,1.125,193.75
2017-08-20,,,,2.625,3.406,0.781,0.167,,,,,5.042,192.826,,0.696,193.522
2017-08-21,,,,5.008,6.052,1.044,0.583,,,,,7.625,193.625,,0.583,194.208
2017-08-22,,,,5.139,6.873,1.734,0.583,,,,,12.75,196.208,,4.0,200.208
2017-08-23,,,,3.427,4.136,0.708,0.0,,,,,4.917,192.208,,2.875,195.083
2017-08-24,,,,6.275,7.501,1.225,0.0,,,,,6.522,193.619,,11.905,205.524
2017-08-25,,,,3.484,3.831,0.347,0.043,,,,,9.625,195.375,,4.833,200.208
2017-08-26,,,,4.677,5.573,0.896,0.083,,,,,11.458,197.208,,5.583,202.792
2017-08-27,,,,2.688,2.864,0.177,0.0,,,,,10.0,196.667,,1.0,197.667
2017-08-28,,,,7.188,8.469,1.282,1.0,,,,,14.458,202.348,,5.87,208.217
2017-08-29,,,,6.393,7.32,0.927,0.083,,,,,8.917,200.875,,7.917,208.792
2017-08-30,,,,3.396,3.891,0.496,0.042,,,,,6.583,195.625,,2.125,197.75
2017-08-31,,,,4.979,6.167,1.188,0.042,,,,,9.458,196.0,,3.542,199.542
2017-09-01,,,,4.209,5.591,1.382,0.333,,,,,10.792,197.0,,2.708,199.708
2017-09-02,,,,2.896,3.25,0.354,0.417,,,,,10.125,196.75,,1.625,198.375
2017-09-03,,,,2.625,3.062,0.438,0.083,,,,,9.125,197.167,,0.958,198.125
2017-09-04,,,,3.635,4.677,1.042,0.091,,,,,7.292,197.833,,2.125,199.958
2017-09-05,,,,5.042,5.958,0.917,0.208,,,,,8.167,197.826,,2.565,200.391
2017-09-06,,,,7.586,8.966,1.38,0.75,,,,,14.217,198.348,,4.565,202.913
2017-09-07,,,,5.659,6.955,1.295,0.478,,,,,14.458,197.75,,4.708,202.458
2017-09-08,,,,6.375,7.469,1.094,0.167,,,,,10.792,195.5,,3.375,198.875
2017-09-09,,,,12.415,13.236,0.821,0.0,,,,,11.917,196.25,,6.625,202.875
2017-09-10,,,,11.729,12.344,0.614,0.0,,,,,7.333,196.375,,5.708,202.083
2017-09-11,,,,15.01,17.052,2.042,0.292,,,,,8.208,197.417,,7.125,204.542
2017-09-12,,,,16.323,17.281,0.958,0.0,,,,,6.083,193.375,,10.417,203.792
2017-09-13,,,,12.552,13.49,0.937,0.0,,,,,9.667,196.739,,6.217,202.957
2017-09-14,,,,10.112,11.051,0.939,0.042,,,,,7.583,199.417,,5.042,204.458
2017-09-15,,,,8.754,9.49,0.736,0.083,,,,,5.708,197.042,,2.875,199.917
2017-09-16,,,,11.969,13.24,1.271,0.083,,,,,9.583,197.875,,5.667,203.542
2017-09-17,,,,10.874,11.609,0.735,0.0,,,,,7.333,197.5,,4.792,202.292
2017-09-18,,,,5.396,5.729,0.333,0.0,,,,,4.5,193.458,,1.375,194.833
2017-09-19,,,,10.677,11.552,0.875,0.0,,,,,10.583,195.125,,4.417,199.542
2017-09-20,,,,16.321,17.386,1.065,0.095,,,,,15.826,199.625,,12.625,212.25
2017-09-21,,,,10.231,11.181,0.95,0.083,,,,,7.583,197.591,,5.682,203.273
2017-09-22,,,,12.311,14.01,1.7,0.042,,,,,7.083,198.0,,5.375,203.375
2017-09-23,,,,15.544,17.814,2.27,0.708,,,,,11.792,199.125,,8.083,207.208
2017-09-24,,,,12.198,12.927,0.729,0.0,,,,,12.583,199.125,,5.833,204.958
2017-09-25,,,,13.794,15.402,1.607,0.083,,,,,15.333,199.917,,6.792,206.708
2017-09-26,,,,13.333,14.677,1.344,0.083,,,,,16.0,200.708,,6.25,206.958
2017-09-27,,,,13.469,14.802,1.333,0.083,,,,,13.5,197.708,,7.333,205.042
2017-09-28,,,,10.729,12.135,1.406,0.0,,,,,4.5,198.042,,7.792,205.833
2017-09-29,,,,11.354,13.427,2.073,0.083,,,,,5.667,198.13,,7.652,205.783
2017-09-30,,,,12.001,13.426,1.425,0.0,,,,,9.25,198.542,,5.708,204.25
2017-10-01,,,,5.809,6.462,0.653,0.0,,,,,12.083,198.208,,2.208,200.417
2017-10-02,,,,8.24,9.114,0.875,0.0,,,,,14.083,197.375,,6.958,204.333
2017-10-03,,,,4.443,5.246,0.804,0.083,,,,,8.458,196.25,,1.833,198.083
2017-10-04,,,,4.957,6.2,1.242,0.043,,,,,4.409,197.478,,0.087,197.565
2017-10-05,,,,7.177,8.448,1.271,0.125,,,,,6.542,197.286,,0.071,197.357
2017-10-06,,,,12.833,16.427,3.594,0.636,,,,,7.75,198.952,,6.714,205.667
2017-10-07,,,,15.531,20.375,4.844,0.5,,,,,8.875,197.043,,10.391,207.435
2017-10-08,,,,9.645,10.83,1.184,0.042,,,,,7.417,195.333,,3.708,199.042
2017-10-09,,,,6.402,7.926,1.525,0.208,,,,,14.667,195.417,,4.458,199.875
2017-10-10,,,,7.562,9.177,1.615,0.208,,,,,10.167,196.083,,4.042,200.125
2017-10-11,,,,6.747,8.317,1.57,0.042,,,,,4.417,195.333,,2.458,197.792
2017-10-12,,,,3.479,4.125,0.646,0.042,,,,,5.958,195.667,,2.667,198.333
2017-10-13,,,,3.886,5.031,1.146,0.167,,,,,8.792,195.917,,1.083,197.0
2017-10-14,,,,5.636,7.844,2.208,0.318,,,,,10.583,196.875,,1.875,198.75
2017-10-15,,,,3.427,4.334,0.906,0.042,,,,,9.375,197.913,,0.652,198.565
2017-10-16,,,,6.281,8.197,1.916,0.208,,,,,8.375,198.958,,1.542,200.5
2017-10-17,,,,6.224,8.054,1.83,0.208,,,,,10.375,197.042,,0.667,197.708
2017-10-18,,,,7.327,9.033,1.706,0.217,,,,,11.542,198.143,,11.524,209.667
2017-10-19,,,,9.898,13.355,3.456,0.583,,,,,12.792,197.333,,20.583,217.917
2017-10-20,,,,7.708,11.708,4.0,0.375,,,,,9.708,196.208,,18.875,215.083
2017-10-21,,,,5.719,6.688,0.968,0.208,,,,,5.375,195.208,,14.917,210.125
2017-10-22,,,,5.365,5.906,0.542,0.5,,,,,10.833,195.458,,15.875,211.333
2017-10-23,,,,4.688,5.114,0.427,0.042,,,,,6.625,194.391,,15.87,210.261
2017-10-24,,,,9.14,11.314,2.174,0.208,,,,,20.417,198.542,,19.583,218.125
2017-10-25,,,,8.525,10.726,2.2,0.333,,,,,18.667,197.75,,18.083,215.833
2017-10-26,,,,8.5,10.125,1.625,0.25,,,,,17.0,197.958,,16.083,214.042
2017-10-27,,,,11.362,14.581,3.219,0.583,,,,,16.25,199.458,,18.958,218.417
2017-10-28,,,,12.812,17.375,4.562,1.125,,,,,12.958,201.042,,20.5,221.542
2017-10-29,,,,12.75,15.49,2.74,0.667,,,,,17.708,200.042,,23.458,223.5
2017-10-30,,,,3.781,4.24,0.458,0.0,,,,,7.917,195.708,,11.708,207.417
2017-10-31,,,,4.823,5.531,0.708,0.083,,,,,21.083,197.273,,10.455,207.727
2017-11-01,,,,5.751,7.3,1.549,0.083,,,,,12.25,196.143,,6.571,202.714
2017-11-02,,,,11.128,14.197,3.069,0.435,,,,,21.818,199.292,,14.0,213.292
2017-11-03,,,,11.177,15.0,3.823,0.417,,,,,18.417,199.792,,16.375,216.167
2017-11-04,,,,5.076,6.066,0.99,0.0,,,,,10.542,197.583,,9.042,206.625
2017-11-05,,,,5.5,6.385,0.886,0.0,,,,,14.167,197.833,,5.542,203.375
2017-11-06,,,,6.136,7.698,1.562,0.125,,,,,14.708,197.125,,6.208,203.333
2017-11-07,,,,7.219,8.916,1.698,0.364,,,,,17.583,197.208,,6.333,203.542
2017-11-08,,,,5.104,6.052,0.948,0.125,,,,,15.417,196.174,,5.261,201.435
2017-11-09,,,,4.024,4.818,0.794,0.292,,,,,10.083,197.708,,4.833,202.542
2017-11-10,,,,8.292,10.479,2.188,0.375,,,,,7.083,197.875,,8.292,206.167
2017-11-11,,,,3.198,3.823,0.625,0.083,,,,,7.458,195.958,,7.25,203.208
2017-11-12,,,,4.28,5.132,0.852,0.25,,,,,7.667,197.333,,4.5,201.833
2017-11-13,,,,11.062,14.636,3.573,0.583,,,,,9.625,197.133,,5.6,202.733
2017-11-14,,,,6.604,8.114,1.51,0.458,,,,,9.75,,,,
2017-11-15,,,,6.24,7.99,1.749,0.318,,,,,7.458,199.5,,9.333,208.833
2017-11-16,,,,7.288,9.277,1.989,0.348,,,,,6.333,196.913,,7.348,204.261
2017-11-17,,,,13.197,18.991,5.794,0.708,,,,,8.625,196.583,,12.708,209.292
2017-11-18,,,,9.906,11.917,2.01,0.375,,,,,7.958,196.708,,12.042,208.75
2017-11-19,,,,4.364,5.177,0.812,0.042,,,,,5.333,196.208,,6.667,202.875
2017-11-20,,,,11.496,14.976,3.48,0.375,,,,,5.792,197.208,,9.0,206.208
2017-11-21,,,,14.386,17.937,3.552,0.792,,,,,8.083,197.25,,9.042,206.292
2017-11-22,,,,18.146,29.76,11.615,1.25,,,,,8.917,197.5,,18.917,216.417
2017-11-23,,,,13.042,16.042,3.0,0.227,,,,,8.792,195.375,,11.708,207.083
2017-11-24,,,,8.479,10.927,2.448,0.417,,,,,9.958,198.609,,7.609,206.217
2017-11-25,,,,9.26,11.472,2.211,0.333,,,,,8.792,199.208,,7.25,206.458
