date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CH4_mean,NMHC_mean,PM25_mean,THC_mean
2014-02-18,14.7425,22.03,7.2875,1.208,9.0205,,,4.0,
2014-02-19,18.542,31.875,13.3335,1.292,12.1875,,,7.458,
2014-02-20,15.6875,33.979,18.292,2.957,13.6665,,,8.333,
2014-02-21,15.75,30.6455,14.896,5.208,16.3545,,,12.5,
2014-02-22,15.75,19.875,4.125,5.958,33.5,,,23.75,
2014-02-23,15.0415,24.2915,9.25,1.0,32.4375,,,21.792,
2014-02-24,18.2615,27.6285,9.367,1.042,39.521,,,25.875,
2014-02-25,16.6495,21.642,4.9925,1.0,50.7085,,,23.875,
2014-02-26,19.0,24.75,5.75,2.167,38.292,,,18.083,
2014-02-27,13.0835,24.3335,11.25,1.043,8.8125,,,6.125,
2014-02-28,8.6875,11.458,2.771,2.208,13.521,,,9.625,
2014-03-01,13.5625,14.979,1.4165,3.833,13.625,,,7.667,
2014-03-02,9.2085,15.021,5.8125,0.75,10.0415,,,7.125,
2014-03-03,21.654,37.603500000000004,15.9495,4.909,18.32,,,14.955,
2014-03-04,11.6045,17.542,5.9375,1.542,12.896,,,8.667,
2014-03-05,14.625,23.521,8.896,1.25,10.4165,,,5.417,
2014-03-06,15.5625,24.021,8.4585,7.348,11.667,,,8.375,
2014-03-07,12.25,16.5625,4.3125,1.25,14.521,,,10.75,
2014-03-08,7.4795,9.375,1.896,2.458,8.25,,,3.958,
2014-03-09,16.0,23.5835,7.583,1.375,5.4165,,,1.792,
2014-03-10,6.6525,10.087,3.435,0.625,4.271,,,0.833,
2014-03-11,11.083,18.5415,7.4585,1.0,7.7085,,,3.833,
2014-03-12,14.2085,23.5205,9.3125,1.292,12.229,,,8.792,
2014-03-13,17.375,28.8955,11.521,1.391,19.271,,,13.5,
2014-03-14,16.0415,24.4375,8.3955,2.583,18.9375,,,14.375,
2014-03-15,12.5,14.854,2.354,3.375,23.104,,,19.25,
2014-03-16,18.708,31.854,13.146,6.583,37.604,,,33.0,
2014-03-17,27.6085,41.4565,13.8475,3.917,39.479,,,28.208,
2014-03-18,15.625,27.4375,11.8125,5.25,33.021,,,21.042,
2014-03-19,22.3125,31.6045,9.292000000000002,1.458,40.646,,,26.875,
2014-03-20,15.229,17.854,2.625,0.739,29.396,,,20.708,
2014-03-21,9.9165,11.396,1.4794999999999998,0.75,23.396,,,17.417,
2014-03-22,10.0,11.354,1.354,1.167,28.354,,,18.333,
2014-03-23,12.604500000000002,20.6875,8.083,0.833,20.979,,,10.167,
2014-03-24,6.217499999999999,10.0,3.7824999999999998,0.292,6.6665,,,2.125,
2014-03-25,5.917,8.917,3.0,0.167,6.458,,,2.833,
2014-03-26,14.646,20.479,5.8335,1.0,14.271,,,8.25,
2014-03-27,19.75,27.875,8.125,1.0,16.6665,,,9.583,
2014-03-28,19.271,26.1875,6.917,1.083,19.3125,,,13.917,
2014-03-29,13.0415,14.6875,1.646,1.5,26.0,,,18.958,
2014-03-30,15.771,19.896,4.125,1.375,30.354,,,23.208,
2014-03-31,18.674,23.8475,5.1739999999999995,1.5,36.292,,,26.208,
2014-04-01,13.3475,16.043499999999998,2.6955,0.565,18.271,,,13.458,
2014-04-02,14.0,20.2295,6.229,0.833,17.875,,,11.875,
2014-04-03,15.318,21.159,5.8405,0.136,14.4185,,,8.87,
2014-04-04,11.854,19.167,7.3125,0.0,6.646,,,3.333,
2014-04-05,7.0,11.229,4.229,0.083,6.5625,,,2.583,
2014-04-06,3.104,3.625,0.5205,0.0,7.5835,,,6.792,
2014-04-07,11.667000000000002,16.4585,4.7915,0.25,12.5415,,,7.625,
2014-04-08,15.4345,21.9345,6.5,1.087,27.875,,,19.292,
2014-04-09,13.3545,16.979,3.625,1.25,27.396,,,18.542,
2014-04-10,15.146,21.6045,6.4585,0.875,26.875,,,19.667,
2014-04-11,8.8125,12.9585,4.1455,0.708,18.7085,,,13.333,
2014-04-12,10.4375,13.9165,3.479,0.833,19.917,,,14.667,
2014-04-13,7.375,8.1045,0.7295,1.083,18.896,,,13.917,
2014-04-14,13.0625,18.0625,5.0,0.917,18.729,,,12.25,
2014-04-15,18.1525,23.5435,5.3915,0.783,23.2915,,,16.583,
2014-04-16,15.5,19.0,3.5,1.208,40.958,,,31.375,
2014-04-17,17.375,22.7085,5.3335,1.583,40.958,,,30.042,
2014-04-18,16.354,18.4375,2.0835,2.0,29.744,,,23.565,
2014-04-19,8.979,13.146,4.1665,1.458,19.5,,,14.542,
2014-04-20,7.521,8.229,0.708,1.75,16.417,,,11.167,
2014-04-21,18.5205,23.833,5.3125,1.292,30.875,,,18.958,
2014-04-22,13.0,16.6085,3.609,1.783,17.896,,,10.708,
2014-04-23,13.875,20.5835,6.7085,4.292,23.396,,,16.625,
2014-04-24,17.979,24.583,6.604,4.625,22.875,,,14.792,
2014-04-25,21.896,28.2915,6.396,7.042,29.1665,,,21.458,
2014-04-26,20.2295,25.1455,4.917,8.208,28.5415,,,20.875,
2014-04-27,15.021,17.3335,2.3125,7.125,26.1665,,,20.042,
2014-04-28,23.3125,30.7085,7.396,7.333,28.271,,,19.75,
2014-04-29,7.717499999999999,7.739,0.0215,2.087,28.9585,,,19.958,
2014-04-30,9.3165,9.5075,0.1915,0.273,18.8465,,,12.227,
2014-05-01,11.6045,14.729500000000002,3.125,0.25,17.104,,,11.792,
2014-05-02,12.9545,22.7585,9.8045,1.636,17.396,,,12.818,
2014-05-03,10.6665,14.854,4.1875,2.458,26.396,,,21.417,
2014-05-04,6.146,7.1875,1.0415,2.083,19.646,,,12.458,
2014-05-05,11.229,12.25,1.021,3.292,27.521,,,19.875,
2014-05-06,7.4785,8.6525,1.174,1.0,13.75,,,7.875,
2014-05-07,15.020499999999998,23.4165,8.396,4.125,19.4795,,,11.792,
2014-05-08,14.5625,19.4165,4.854,4.667,22.229,,,14.5,
2014-05-09,11.1665,16.6875,5.521,1.042,11.8955,,,7.083,
2014-05-10,7.0415,8.8335,1.7919999999999998,1.042,16.3335,,,10.0,
2014-05-11,11.7295,13.354,1.625,5.875,17.354,,,11.583,
2014-05-12,15.6665,19.3955,3.729,5.083,19.7915,,,12.5,
2014-05-13,13.804,16.7825,2.978,1.348,16.7915,,,11.875,
2014-05-14,19.854,30.521,10.6665,5.208,27.479,,,20.833,
2014-05-15,14.6875,16.125,1.4375,1.583,25.3125,,,17.708,
2014-05-16,9.896,14.0415,4.146,0.542,13.6875,,,6.917,
2014-05-17,5.1205,7.204,2.0835,0.067,3.9375,,,2.133,
2014-05-18,8.292,9.6875,1.396,2.875,9.6045,,,4.292,
2014-05-19,10.479,14.729500000000002,4.25,3.167,18.417,,,10.583,
2014-05-20,12.435,15.8695,3.435,2.261,34.6665,,,27.609,
2014-05-21,9.0415,10.4375,1.396,0.5,17.875,,,13.708,
2014-05-22,13.020499999999998,19.917,6.8955,0.833,9.4165,,,6.208,
2014-05-23,7.75,8.6875,0.9375,1.0,13.729,,,8.125,
2014-05-24,11.9165,13.979,2.0625,1.542,19.5625,,,13.833,
2014-05-25,12.1665,13.4165,1.25,3.5,35.0625,,,29.0,
2014-05-26,11.4165,12.5625,1.1455,1.333,33.104,,,23.917,
2014-05-27,8.3695,9.826,1.4565000000000001,0.435,9.354,,,8.375,
2014-05-28,12.5415,14.729,2.1875,1.292,24.7085,,,18.0,
2014-05-29,18.8955,24.625,5.729,3.625,39.2295,,,28.208,
2014-05-30,20.042,25.2085,5.1665,6.458,33.9795,,,23.292,
2014-05-31,19.0,23.583,4.5835,5.458,48.2085,,,35.375,
2014-06-01,14.5625,15.3335,0.7705,7.25,43.5,,,33.25,
2014-06-02,16.060499999999998,17.774,1.7135,7.0,52.9585,,,39.409,
2014-06-03,10.282499999999999,12.326,2.0435,2.217,58.25,,,45.542,
2014-06-04,6.854,7.0625,0.208,1.167,51.1045,,,37.667,
2014-06-05,5.729,5.7915,0.0625,0.625,16.25,,,11.75,
2014-06-06,4.667,4.917,0.25,0.0,5.9795,,,3.167,
2014-06-07,4.1875,4.5625,0.375,0.333,9.521,,,6.458,
2014-06-08,2.9585,2.9795,0.021,0.167,5.8545,,,4.083,
2014-06-09,8.7085,10.25,1.5419999999999998,1.042,21.875,,,18.083,
2014-06-10,7.782500000000001,13.1955,5.413,0.13,18.479,,,15.292,
2014-06-11,8.354,10.0205,1.6665,0.0,16.292,,,11.667,
2014-06-12,4.729,5.458,0.729,0.0,4.75,,,2.458,
2014-06-13,12.021,19.3125,7.2915,0.0,10.729,,,6.208,
2014-06-14,7.375,10.5835,3.2085,0.375,13.479,,,11.833,
2014-06-15,5.083,5.3955,0.3125,0.667,16.125,,,14.583,
2014-06-16,9.4795,11.625,2.146,0.917,25.5835,,,23.125,
2014-06-17,11.087,12.674,1.587,0.826,37.1105,,,23.333,
2014-06-18,10.75,10.9585,0.20800000000000002,0.833,43.271,,,34.857,
2014-06-19,10.1875,14.2085,4.0205,0.375,30.271,,,23.333,
2014-06-20,10.75,14.1875,3.4375,0.167,26.208,,,21.083,
2014-06-21,9.042,9.6665,0.625,0.625,31.3125,,,25.625,
2014-06-22,5.646,6.0,0.35450000000000004,0.167,21.208,,,15.958,
2014-06-23,8.458,9.375,0.9165,0.208,23.7085,,,18.917,
2014-06-24,8.739,9.4345,0.696,0.174,19.5835,,,15.167,
2014-06-25,11.396,14.479500000000002,3.0835,0.042,19.5625,,,13.375,
2014-06-26,8.625,11.1665,2.542,0.042,16.396,,,12.25,
2014-06-27,4.917,5.0205,0.10450000000000001,0.125,11.208,,,7.542,
2014-06-28,4.4165,4.5,0.0835,0.0,7.375,,,3.75,
2014-06-29,3.8125,4.271,0.4585,0.0,7.4165,,,3.5,
2014-06-30,6.4585,7.6875,1.2294999999999998,0.0,12.6665,,,9.5,
2014-07-01,8.0435,11.304,3.2605,0.261,12.167,,,10.125,
2014-07-02,10.727,13.841000000000001,3.114,1.227,21.591,,,18.909,
2014-07-03,11.604,13.2295,1.625,0.833,37.5205,,,29.375,
2014-07-04,6.1875,6.521,0.33299999999999996,0.083,10.0625,,,7.458,
2014-07-05,8.0625,9.25,1.1875,0.542,11.521,,,7.5,
2014-07-06,4.25,4.4165,0.1665,0.0,17.771,,,12.625,
2014-07-07,14.2085,16.3545,2.146,0.333,15.5205,,,9.875,
2014-07-08,10.8915,15.9565,5.0649999999999995,0.348,22.125,,,15.875,
2014-07-09,14.396,17.7085,3.3125,0.5,31.3125,,,18.542,
2014-07-10,9.0,10.646,1.646,0.0,25.229,,,12.5,
2014-07-11,7.4585,12.0415,4.5835,0.0,12.896,,,8.208,
2014-07-12,8.2295,9.7085,1.479,0.625,22.604,,,17.333,
2014-07-13,10.646,11.0,0.354,1.042,39.375,,,29.875,
2014-07-14,10.8125,14.104,3.2915,0.667,43.2915,,,33.583,
2014-07-15,9.3695,12.804499999999999,3.435,0.652,25.583,,,18.958,
2014-07-16,12.1665,13.6875,1.521,1.0,41.0625,,,31.522,
2014-07-17,7.896,8.333,0.4375,0.792,26.7295,,,20.083,
2014-07-18,9.4165,12.646,3.229,0.833,12.8125,,,9.208,
2014-07-19,8.5625,10.5,1.9375,0.042,11.646,,,7.583,
2014-07-20,4.4375,5.396,0.958,0.583,9.979,,,6.792,
2014-07-21,4.3125,6.0,1.6875,0.667,13.4585,,,9.0,
2014-07-22,11.4565,13.152000000000001,1.6955,1.0,32.875,,,25.125,
2014-07-23,12.8335,15.167000000000002,2.3335,1.0,49.0,,,35.333,
2014-07-24,13.0835,15.125,2.042,0.875,64.604,,,43.542,
2014-07-25,11.979,15.8125,3.833,0.958,40.4375,,,26.583,
2014-07-26,11.375,12.542,1.1665,1.0,44.875,,,30.625,
2014-07-27,8.8695,9.587,0.7175,1.0,41.348,,,25.783,
2014-07-28,10.2085,11.396,1.1875,1.0,15.4375,,,11.125,
2014-07-29,12.2825,14.238999999999999,1.9565000000000001,1.174,27.2085,,,22.125,
2014-07-30,13.896,16.643,2.747,0.875,35.271,,,29.583,
2014-07-31,10.3125,12.2085,1.896,0.708,35.3125,,,26.708,
2014-08-01,12.5205,16.5,3.9795,0.792,28.6665,,,20.5,
2014-08-02,10.875,13.625,2.75,0.625,24.7915,,,18.5,
2014-08-03,7.479,8.2085,0.7295,1.042,29.9375,,,22.667,
2014-08-04,13.1875,17.771,4.5835,0.833,23.0625,,,17.875,
2014-08-05,12.174,16.3695,4.196,0.826,15.1875,,,11.042,
2014-08-06,13.125,17.375,4.25,1.0,23.375,,,15.625,
2014-08-07,11.396,12.646,1.25,1.125,21.3335,,,14.583,
2014-08-08,13.2915,19.792,6.5,1.0,20.6875,,,14.875,
2014-08-09,6.396,8.1875,1.7919999999999998,0.125,14.375,,,10.667,
2014-08-10,1.292,1.3335,0.0415,0.042,14.4375,,,7.0,
2014-08-11,7.021,9.5,2.479,0.292,24.3545,,,14.083,
2014-08-12,10.239,12.847999999999999,2.6085,1.0,10.0415,,,7.208,
2014-08-13,7.125,8.0,0.875,0.958,16.5,,,11.167,
2014-08-14,6.042,6.833,0.792,1.0,32.354,,,22.458,
2014-08-15,5.604,6.2915,0.6875,0.958,32.125,,,19.25,
2014-08-16,5.208,5.5625,0.354,0.917,17.479,,,11.167,
2014-08-17,4.0625,4.5625,0.5,0.958,15.9165,,,11.125,
2014-08-18,10.3125,13.229500000000002,2.9165,1.0,28.9795,,,18.083,
2014-08-19,12.818000000000001,18.363500000000002,5.5455000000000005,0.318,23.7825,,,17.087,
2014-08-20,13.0,17.458,4.4585,0.125,29.625,,,22.375,
2014-08-21,10.771,15.729,4.958,0.542,31.042,,,23.625,
2014-08-22,12.4585,15.3125,2.854,0.667,33.125,,,26.375,
2014-08-23,10.958,14.354,3.396,0.5,12.958,,,12.167,
2014-08-24,6.4165,8.0,1.5835,0.542,19.7085,,,15.625,
2014-08-25,10.146,12.0625,1.9165,0.25,20.333,,,17.542,
2014-08-26,9.3915,11.129999999999999,1.7395,0.174,19.167,,,14.542,
2014-08-27,6.354,7.979,1.625,0.5,7.8125,,,4.667,
2014-08-28,9.958,12.7085,2.75,0.708,13.125,,,9.208,
2014-08-29,7.125,10.9375,3.8125,0.958,11.5415,,,7.458,
2014-08-30,4.3545,5.0415,0.6875,0.667,7.875,,,5.292,
2014-08-31,3.042,3.2915,0.25,0.75,11.417,,,8.25,
2014-09-01,9.354,12.9585,3.6045,0.708,11.4375,,,6.5,
2014-09-02,9.548,14.595500000000001,5.047499999999999,0.524,10.375,,,7.522,
2014-09-03,8.9375,11.7085,2.771,0.75,14.6045,,,9.333,
2014-09-04,13.5625,17.521,3.958,1.0,21.917,,,16.167,
2014-09-05,14.4375,21.75,7.3125,0.542,29.8545,,,20.875,
2014-09-06,7.271,10.854,3.5835,0.458,25.5,,,18.667,
2014-09-07,5.167,5.521,0.354,0.625,10.375,,,8.458,
2014-09-08,10.1875,12.271,2.083,0.75,19.25,,,15.583,
2014-09-09,9.587,14.348,4.761,0.826,18.0,,,14.583,
2014-09-10,12.875,16.4585,3.583,1.208,23.875,,,18.125,
2014-09-11,13.1875,20.021,6.833,0.833,17.1875,,,15.0,
2014-09-12,10.75,13.875,3.125,0.625,14.708,,,12.333,
2014-09-13,8.4165,12.3335,3.917,0.833,15.7705,,,12.792,
2014-09-14,4.771,5.25,0.479,0.625,10.417,,,9.083,
2014-09-15,7.896,9.229,1.3330000000000002,0.75,19.1045,,,13.792,
2014-09-16,11.022,14.803999999999998,3.7825,0.913,25.625,,,21.417,
2014-09-17,12.1875,17.9375,5.75,1.0,19.3125,,,14.739,
2014-09-18,12.104,18.2085,6.1045,0.25,13.25,,,8.458,
2014-09-19,14.271,20.333,6.0625,0.708,19.3955,,,14.208,
2014-09-20,12.604,19.5415,6.9375,0.458,18.021,,,12.708,
2014-09-21,6.25,7.3335,1.0835,0.542,17.646,,,13.25,
2014-09-22,11.146,15.521,4.375,0.792,24.6875,,,19.458,
2014-09-23,8.7825,11.022,2.239,1.043,28.0625,,,23.292,
2014-09-24,13.708,17.958,4.25,1.292,27.8125,,,21.042,
2014-09-25,13.6045,16.271,2.6665,1.0,15.4165,,,10.292,
2014-09-26,8.854,12.479,3.625,1.0,11.375,,,8.042,
2014-09-27,6.5,7.8125,1.3125,1.0,15.2915,,,9.708,
2014-09-28,6.3125,7.75,1.4375,1.0,19.7915,,,13.75,
2014-09-29,11.521,16.7085,5.1875,1.0,23.1665,,,17.75,
2014-09-30,12.456499999999998,18.348,5.891500000000001,1.13,28.875,,,22.75,
2014-10-01,11.375,12.75,1.375,1.042,22.0415,,,18.208,
2014-10-02,12.7725,19.25,6.477,0.619,27.2215,,,20.87,
2014-10-03,13.729,23.521,9.792,0.875,35.0205,,,27.417,
2014-10-04,9.646,11.75,2.104,0.542,24.6665,,,18.333,
2014-10-05,6.4375,7.3125,0.875,0.042,10.146,,,7.583,
2014-10-06,7.0415,10.0835,3.042,0.208,4.0415,,,0.375,
2014-10-07,9.0435,11.9565,2.913,1.261,8.9585,,,6.375,
2014-10-08,12.75,18.5,5.75,3.25,15.0,,,9.25,
2014-10-09,16.4585,25.771,9.3125,2.292,20.7705,,,16.25,
2014-10-10,19.646,32.271,12.625,4.042,25.0835,,,20.333,
2014-10-11,11.1875,16.9165,5.729,2.625,27.375,,,21.208,
2014-10-12,5.5625,6.0415,0.479,1.042,24.375,,,20.167,
2014-10-13,11.1875,16.8125,5.625,5.167,21.604,,,16.792,
2014-10-14,6.4565,9.761,3.3040000000000003,1.348,6.8335,,,3.083,
2014-10-15,14.771,23.875,9.1045,2.792,12.729,,,7.375,
2014-10-16,12.0835,22.0625,9.979,2.9,13.158999999999999,,,7.304,
2014-10-17,12.021,22.729,10.707999999999998,0.619,15.229,,,8.75,
2014-10-18,18.354,29.5625,11.2085,7.083,20.5625,,,14.542,
2014-10-19,14.2085,17.708,3.5,5.083,27.3545,,,18.458,
2014-10-20,19.792,35.0415,15.25,2.667,29.167,,,20.25,
2014-10-21,20.152,39.065,18.913,0.542,27.2915,,,21.167,
2014-10-22,9.042,18.5,9.4585,0.458,11.521,,,6.958,
2014-10-23,13.479,26.75,13.271,1.167,13.771,,,9.833,
2014-10-24,14.333,30.271,15.9375,5.348,18.75,,,12.542,
2014-10-25,15.6665,31.75,16.083,7.292,24.604,,,18.083,
2014-10-26,11.875,16.25,4.375,4.083,29.75,,,22.583,
2014-10-27,13.146,26.5625,13.417000000000002,1.5,18.875,,,12.583,
2014-10-28,8.434999999999999,14.3695,5.935,0.042,12.75,,,7.375,
2014-10-29,21.0625,33.0415,11.979,3.458,21.375,,,25.714,
2014-10-30,23.0625,36.625,13.5625,5.75,31.479,,,24.208,
2014-10-31,27.5205,45.6875,18.1665,4.13,47.6875,,,38.042,
2014-11-01,21.625,37.9795,16.354,2.042,29.75,,,23.0,
2014-11-02,10.125,15.0625,4.9375,1.25,14.4375,,,11.083,
2014-11-03,8.2705,13.521,5.25,1.167,9.6875,,,6.792,
2014-11-04,14.9785,22.913,7.935,2.833,11.6455,,,6.625,
2014-11-05,18.259999999999998,36.437,18.177500000000002,5.864,18.208,,,11.682,
2014-11-06,18.771,35.0835,16.3125,3.875,19.167,,,12.458,
2014-11-07,12.8545,21.25,8.3955,1.261,17.5415,,,13.083,
2014-11-08,21.479,38.375,16.896,5.375,30.5625,,,21.333,
2014-11-09,13.0835,20.0,6.9165,2.708,26.4375,,,19.25,
2014-11-10,13.8955,23.542,9.6455,1.917,14.646,,,10.708,
2014-11-11,20.087,43.260999999999996,23.174,5.333,23.1875,,,15.917,
2014-11-12,21.667,50.7705,29.1045,4.0,27.375,,,19.75,
2014-11-13,13.4375,30.3545,16.9165,1.083,11.0415,,,8.208,
2014-11-14,23.979,45.4585,21.4795,5.087,14.8955,,,8.292,
2014-11-15,12.4165,31.0625,18.6455,5.167,8.417,,,4.625,
2014-11-16,11.7295,13.875,2.1455,4.75,12.6875,,,9.417,
2014-11-17,23.083,42.7915,19.7085,8.75,25.7085,,,20.792,
2014-11-18,15.9785,25.636499999999998,9.6585,2.75,11.75,,,8.217,
2014-11-19,17.0185,25.6445,8.6265,1.042,12.4375,,,7.833,
2014-11-20,26.1875,51.167,24.9795,1.125,27.1875,,,20.625,
2014-11-21,18.9375,38.042,19.1045,1.0,23.3545,,,15.792,
2014-11-22,17.5625,30.125,12.5625,1.0,23.042,,,19.167,
2014-11-23,10.833,13.6455,2.8125,0.833,18.6455,,,14.25,
2014-11-24,14.1875,17.8955,3.7085,1.0,23.3335,,,15.75,
2014-11-25,14.2665,33.7555,19.489,0.875,20.104,,,12.792,
2014-11-26,17.9785,26.877000000000002,8.8985,1.0,6.25,,,3.083,
2014-11-27,18.5415,32.0625,13.521,0.833,10.5,,,7.167,
2014-11-28,22.104,65.5625,43.458,1.087,21.3125,,,15.875,
2014-11-29,20.229,58.125,37.896,1.0,23.2295,,,15.333,
2014-11-30,8.729,13.854500000000002,5.125,0.75,12.1875,,,8.417,
2014-12-01,17.646,33.0835,15.4375,0.625,10.083,,,8.417,
2014-12-02,6.3565000000000005,10.2275,3.8705,1.0,3.75,,,0.909,
2014-12-03,12.4085,24.612,12.204,1.0,7.8955,,,2.167,
2014-12-04,28.6665,56.75,28.0835,1.0,25.292,,,20.083,
2014-12-05,13.4375,36.5,23.0625,1.0,11.4585,,,7.333,
2014-12-06,14.125,25.042,10.9165,0.958,9.4165,,,5.458,
2014-12-07,10.25,13.0415,2.792,1.0,6.333,,,2.958,
2014-12-08,19.3545,35.875,16.521,1.0,14.792,,,10.667,
2014-12-09,14.326,34.355000000000004,20.029,1.083,13.875,,,9.5,
2014-12-10,22.6465,38.291,15.644,1.0,18.5625,,,13.583,
2014-12-11,24.7295,62.4795,37.75,1.0,31.8915,,,23.583,
2014-12-12,22.333,34.5625,12.229,1.0,13.25,,,9.875,
2014-12-13,13.167,32.8125,19.646,1.0,12.125,,,9.042,
2014-12-14,10.8065,14.4375,3.631,1.0,6.109999999999999,,,2.857,
2014-12-15,13.0205,29.0,15.979500000000002,0.955,9.4335,,,6.261,
2014-12-16,24.512,43.7945,19.283,0.583,19.677999999999997,,,15.833,
2014-12-17,7.0245,12.4205,5.396,0.917,4.1665,,,1.042,
2014-12-18,7.8545,14.6665,6.8125,0.458,4.3335,,,-0.292,
2014-12-19,19.7085,34.646,14.9375,0.739,11.625,,,6.5,
2014-12-20,26.5625,58.375,31.8125,0.917,30.479,,,23.708,
2014-12-21,9.6455,11.3335,1.6875,0.792,8.625,,,6.167,
2014-12-22,13.0835,23.0,9.9165,1.042,6.3125,,,2.417,
2014-12-23,10.04,14.962,4.922,1.0,6.595000000000001,,,2.958,
2014-12-24,27.497500000000002,59.7425,32.2455,0.958,22.958,,,17.375,
2014-12-25,16.604,42.4585,25.854,1.0,13.3955,,,7.958,
2014-12-26,14.832999999999998,30.396,15.5625,1.0,7.0835,,,2.625,
2014-12-27,14.1875,22.271,8.0835,1.0,12.458,,,9.417,
2014-12-28,13.229,16.9165,3.6875,1.0,21.708,,,15.5,
2014-12-29,19.25,30.833,11.5835,0.625,27.8125,,,19.042,
2014-12-30,13.530000000000001,22.5375,9.0075,1.0,17.3125,,,13.0,
2014-12-31,14.161,18.828000000000003,4.6665,1.083,21.896,,,17.292,
2015-01-01,5.5,7.1665,1.6665,0.125,7.9795,,,3.458,
2015-01-02,8.3335,11.146,2.8125,0.652,9.4585,,,5.125,
2015-01-03,11.646,15.479500000000002,3.8335,0.625,18.9585,,,13.75,
2015-01-04,13.854,19.2915,5.4375,0.5,21.771,,,15.708,
2015-01-05,19.902,27.6495,7.7475000000000005,0.833,25.9165,,,19.5,
2015-01-06,17.911,31.592,13.680499999999999,0.682,16.27,,,9.478,
2015-01-07,15.7915,32.5625,16.7705,0.333,13.3955,,,6.708,
2015-01-08,20.4585,34.479,14.021,0.792,15.271,,,8.958,
2015-01-09,15.604,29.3545,13.75,0.652,15.3125,,,7.708,
2015-01-10,10.7915,14.354500000000002,3.5625,0.833,14.3335,,,8.417,
2015-01-11,8.875,10.646,1.771,0.75,9.771,,,4.25,
2015-01-12,15.363500000000002,20.4755,5.112,0.75,16.854,,,11.167,
2015-01-13,21.235500000000002,42.591499999999996,21.356,0.833,25.104,,,18.875,
2015-01-14,21.271,41.6875,20.4165,0.917,16.25,,,9.042,
2015-01-15,14.542000000000002,24.8125,10.271,0.708,13.8125,,,8.292,
2015-01-16,12.5625,22.9585,10.396,0.609,12.083,,,6.125,
2015-01-17,7.604,8.979,1.375,0.625,14.4375,,,10.125,
2015-01-18,11.375,14.770499999999998,3.396,0.0,6.2085,,,1.583,
2015-01-19,8.6705,13.551,4.8805,0.083,5.958,,,1.333,
2015-01-20,10.9625,18.89,7.928,0.125,7.7385,,,3.542,
2015-01-21,9.809,15.587499999999999,5.779,0.042,5.229,,,-0.167,
2015-01-22,12.771,22.4795,9.7085,0.083,7.4375,,,0.75,
2015-01-23,12.5415,18.6875,6.1455,0.304,13.0625,,,8.125,
2015-01-24,6.5205,7.9375,1.4169999999999998,0.542,11.8335,,,6.208,
2015-01-25,9.729,15.0,5.271,0.958,7.9585,,,3.583,
2015-01-26,20.208,32.9795,12.770499999999998,0.625,12.6665,,,6.458,
2015-01-27,20.668999999999997,39.5225,18.8535,0.542,17.5625,,,11.708,
2015-01-28,23.692,39.509,15.817,0.792,24.6875,,,15.917,
2015-01-29,18.5,32.5835,14.0835,0.542,20.3125,,,11.75,
2015-01-30,13.125,17.5,4.375,0.217,7.9585,,,3.458,
2015-01-31,8.5835,10.3955,1.8125,0.5,15.583,,,11.708,
2015-02-01,16.896,26.146,9.25,0.583,20.6875,,,15.125,
2015-02-02,11.028500000000001,22.2515,11.2235,0.087,17.404,,,14.273,
2015-02-03,16.5835,24.9675,8.384,0.125,12.628,,,8.714,
2015-02-04,20.0415,34.2475,14.206000000000001,0.542,16.0625,,,9.458,
2015-02-05,20.021,40.271,20.25,0.5,21.0,,,14.833,
2015-02-06,14.646,20.8335,6.1875,0.478,18.5625,,,13.042,
2015-02-07,7.021,8.271,1.25,0.125,8.5625,,,5.25,
2015-02-08,16.375,27.6665,11.292000000000002,0.458,14.458,,,7.625,
2015-02-09,14.457999999999998,29.9375,15.479,0.833,19.9375,,,15.125,
2015-02-10,4.5169999999999995,8.0825,3.565,0.5,8.354,,,3.875,
2015-02-11,12.1935,15.221,3.027,0.708,14.271,,,7.792,
2015-02-12,20.9375,35.3125,14.375,0.958,23.2915,,,14.708,
2015-02-13,20.8335,32.146,11.3125,0.783,31.0,,,21.292,
2015-02-14,11.979,14.4375,2.4585,0.0,19.125,,,10.458,
2015-02-15,12.3125,14.1665,1.854,0.0,6.9375,,,1.875,
2015-02-16,18.65,27.954,9.303999999999998,0.625,12.642,,,7.5,
2015-02-17,11.482,17.4075,5.9255,0.583,9.422,,,4.375,
2015-02-18,22.7335,31.744,9.01,1.792,16.6875,,,9.958,
2015-02-19,22.771,41.625,18.854,3.583,22.4795,,,12.917,
2015-02-20,25.875,40.229,14.354,3.217,31.3335,,,19.083,
2015-02-21,6.0625,7.854,1.7919999999999998,0.292,16.2295,,,9.875,
2015-02-22,12.396,18.875,6.4795,1.875,10.479,,,4.917,
2015-02-23,17.9585,22.0835,4.125,1.0,21.2915,,,15.417,
2015-02-24,10.1115,14.809000000000001,4.6975,1.0,14.4585,,,9.292,
2015-02-25,17.3675,26.187,8.818499999999998,1.5,10.4375,,,7.167,
2015-02-26,20.4165,33.2085,12.792000000000002,4.917,14.1665,,,7.083,
2015-02-27,16.8955,20.6875,3.7915,3.217,18.8335,,,13.875,
2015-02-28,11.229,15.146,3.917,3.5,20.896,,,15.0,
2015-03-01,5.7295,9.042,3.3125,0.042,7.0875,,,1.875,
2015-03-02,17.613500000000002,27.409,9.7955,3.045,11.5095,,,7.391,
