date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,CH4_mean,NMHC_mean,THC_mean,CO_mean
2015-02-04,17.102272727272727,22.829545454545453,5.727181818181818,14.601285714285714,1.1666666666666667,198.8164,13.525,212.3418,3.9795
2015-02-05,19.742363636363635,25.730999999999998,5.988545454545454,22.910571428571426,1.124888888888889,200.81300000000002,15.8442,216.65680000000003,4.782500000000001
2015-02-06,11.439363636363636,14.939363636363636,3.5,14.345428571428572,0.5508888888888889,200.65,11.3666,212.0166,3.75
2015-02-07,4.944545454545454,5.4386363636363635,0.4939090909090909,6.113142857142857,0.31877777777777777,197.8404,6.9848,204.82559999999998,2.5835
2015-02-08,13.092727272727274,16.159545454545455,3.066818181818182,9.548714285714285,1.3425555555555555,198.8514,9.0352,207.8862,3.5985
2015-02-09,12.82390909090909,17.227454545454545,4.403545454545455,17.881,0.8148888888888889,200.7584,9.5,210.25860000000003,3.6875
2015-02-10,9.167363636363635,10.699181818181819,1.531818181818182,10.389,0.22688888888888886,198.1962,6.8252,205.0212,2.771
2015-02-11,16.64390909090909,20.265272727272727,3.6212727272727276,14.720285714285714,0.8843333333333334,199.95819999999998,11.1252,211.08339999999998,3.625
2015-02-12,19.03681818181818,23.596545454545456,4.559454545454546,12.843,1.2592222222222222,194.5032,10.8048,205.30839999999998,3.4375
2015-02-13,19.348545454545455,23.022727272727273,3.6741818181818178,10.19057142857143,0.5972222222222222,192.95,12.716800000000001,205.66660000000002,3.646
2015-02-14,11.154181818181819,13.126454545454544,1.972363636363636,12.19057142857143,0.7584444444444444,196.70440000000002,9.052200000000001,205.7566,4.1665
2015-02-15,5.132454545454546,6.1477272727272725,1.0151818181818182,7.416571428571428,0.139,199.23340000000002,8.0334,207.2666,2.7915
2015-02-16,8.352363636363636,9.799363636363635,1.447,10.041571428571428,0.35644444444444445,199.3082,8.45,207.7582,3.271
2015-02-17,10.825818181818182,13.10609090909091,2.280272727272727,9.910714285714286,0.16066666666666665,202.0334,10.25,212.2832,3.1455
2015-02-18,17.931727272727272,24.115545454545455,6.183727272727273,14.902142857142858,0.8308888888888889,200.286,15.630599999999998,215.91660000000002,3.9795
2015-02-19,23.38109090909091,32.769,9.387818181818183,20.40285714285714,1.5712222222222223,198.0334,16.9166,214.95,4.271
2015-02-20,12.82181818181818,14.257636363636363,1.4355454545454547,10.422571428571429,0.3378888888888889,198.08319999999998,13.633600000000001,211.7168,3.4165
2015-02-21,4.079,4.490090909090909,0.4109090909090909,11.755857142857142,0.17377777777777778,199.0348,8.121599999999999,207.15679999999998,2.604
2015-02-22,15.072272727272729,17.902545454545454,2.8301818181818184,11.528857142857143,0.8643333333333333,196.0394,10.556000000000001,206.5954,3.3775
2015-02-23,20.030181818181816,24.973454545454544,4.943181818181818,16.279714285714284,1.1840000000000002,200.375,16.232999999999997,216.60819999999998,4.341
2015-02-24,5.030363636363637,5.537909090909091,0.5074545454545455,10.232142857142858,0.23600000000000002,193.6334,5.316599999999999,198.9502,2.3125
2015-02-25,11.01890909090909,14.234909090909092,3.215818181818182,7.75,0.3566666666666667,197.5916,8.1834,205.775,2.833
2015-02-26,14.01218181818182,17.13181818181818,3.119636363636364,21.742714285714282,0.7413333333333333,199.8,11.4582,211.2584,3.854
2015-02-27,14.538,16.920454545454547,2.3825454545454545,34.18442857142857,1.6017777777777777,201.04180000000002,12.908199999999999,213.95,4.229
2015-02-28,12.019727272727273,13.134181818181817,1.1147272727272728,35.81557142857143,1.343,202.1826,12.287,214.4694,4.6875
2015-03-01,6.670181818181818,7.548181818181818,0.878,14.176714285714285,0.2361111111111111,198.0582,7.058400000000001,205.1168,2.9795
2015-03-02,16.306181818181816,20.125818181818182,3.8196363636363633,19.327285714285715,0.654,199.0704,11.8904,210.96059999999997,3.771
2015-03-03,21.515272727272727,29.04536363636364,7.530363636363637,24.452428571428573,1.8797777777777778,200.7164,15.725,216.4418,4.6875
2015-03-04,28.44063636363636,34.51027272727273,6.069636363636364,28.077571428571428,2.926,200.3336,18.7168,219.05,5.2705
2015-03-05,16.299181818181818,20.022636363636362,3.7235454545454547,24.589285714285715,2.301,195.70819999999998,11.700199999999999,207.4082,3.7295
2015-03-06,9.272636363636364,10.150181818181819,0.8774545454545454,13.946428571428571,1.3768888888888888,190.30419999999998,6.1914,196.4958,2.375
2015-03-07,9.924363636363637,13.409090909090908,3.485,9.446285714285713,0.37966666666666665,192.3356,11.5352,203.8708,2.9545000000000003
2015-03-08,13.454454545454546,23.632454545454546,10.17809090909091,19.518,1.639,194.5834,14.8584,209.44160000000002,3.8335
2015-03-09,4.492454545454546,4.946909090909091,0.4544545454545455,8.404857142857143,0.023111111111111114,195.0498,6.3,201.34980000000002,2.75
2015-03-10,4.071909090909091,4.757454545454546,0.6856363636363636,9.904714285714286,0.14822222222222223,197.23319999999998,5.525,202.7582,2.2915
2015-03-11,4.560818181818181,5.246181818181818,0.6854545454545454,7.749142857142857,0.14344444444444443,198.0916,6.275,204.3666,2.3125
2015-03-12,7.965909090909091,9.677999999999999,1.7121818181818182,7.492999999999999,0.2823333333333333,199.75,8.2332,207.9834,2.7085
2015-03-13,8.802363636363635,9.877363636363636,1.075090909090909,9.284666666666666,0.8634444444444445,199.48700000000002,8.991200000000001,208.47799999999998,3.146
2015-03-14,5.931727272727272,6.499909090909091,0.5681818181818182,13.566428571428572,0.2361111111111111,196.4392,7.1008,203.5398,2.8955
2015-03-15,7.901545454545455,9.075727272727272,1.1742727272727274,16.321428571428573,0.41200000000000003,199.4666,9.2414,208.70819999999998,3.1455
2015-03-16,17.85609090909091,21.545454545454547,3.6895454545454545,12.565428571428571,1.2427777777777778,198.97480000000002,12.825,211.8002,3.604
2015-03-17,22.62109090909091,28.71227272727273,6.090909090909091,18.649,2.6483333333333334,197.225,16.3334,213.5582,4.5625
2015-03-18,16.011454545454544,18.655181818181816,2.6439090909090908,11.762,1.2732222222222223,193.45,11.4666,204.91660000000002,3.0625
2015-03-19,12.200727272727272,15.519,3.3180000000000005,16.654857142857143,0.7316666666666667,195.8834,11.591800000000001,207.475,3.5625
2015-03-20,5.098909090909091,5.656090909090909,0.5571818181818181,17.065428571428573,0.33811111111111114,196.8696,7.2086,204.07840000000002,3.0625
2015-03-21,3.007636363636364,3.394,0.38636363636363635,5.178571428571429,0.16666666666666666,193.98340000000002,3.375,197.35819999999998,2.042
2015-03-22,17.276545454545456,21.227272727272727,3.9506363636363635,9.722,1.5463333333333333,196.41680000000002,10.55,206.9668,3.5835
2015-03-23,12.32190909090909,15.007545454545454,2.6855454545454545,14.027857142857142,0.9028888888888889,195.975,9.5586,205.53339999999997,3.019
2015-03-24,3.5681818181818183,4.022636363636364,0.45454545454545453,7.666571428571428,0.10655555555555557,193.8418,3.9084000000000003,197.7498,2.0415
2015-03-25,8.291636363636364,9.651545454545454,1.3598181818181818,5.511857142857143,0.2222222222222222,196.1334,6.1584,202.29180000000002,2.5835
2015-03-26,8.102272727272727,9.466000000000001,1.3634545454545455,7.309571428571429,0.3518888888888889,196.23340000000002,6.3915999999999995,202.6252,2.5625
2015-03-27,7.74309090909091,8.901272727272728,1.1583636363636363,11.178571428571429,1.2077777777777776,195.4174,6.7042,202.1216,2.6875
2015-03-28,11.666818181818183,13.162909090909091,1.496181818181818,15.381,0.6712222222222223,196.14159999999998,9.6082,205.75,3.3125
2015-03-29,18.882545454545454,21.443272727272728,2.5604545454545455,31.006,2.1157777777777778,196.48340000000002,15.666599999999999,212.15,4.2085
2015-03-30,23.44690909090909,27.227363636363634,3.7804545454545457,35.55342857142857,2.768555555555556,199.5416,18.1666,217.70819999999998,4.5
2015-03-31,18.181818181818183,20.526454545454545,2.344818181818182,33.136857142857146,1.7593333333333332,197.26659999999998,14.3916,211.65860000000004,4.479
2015-04-01,14.257545454545454,16.29172727272727,2.034090909090909,19.845285714285716,0.8906666666666667,191.0204,13.393,204.4134,3.5415
2015-04-02,9.552818181818182,10.412909090909091,0.8598181818181818,10.821428571428571,0.6703333333333333,192.4248,9.0832,201.5084,3.479
2015-04-03,11.863636363636363,14.223454545454546,2.3597272727272727,14.148714285714286,0.5184444444444445,188.8002,11.875,200.6748,3.042
2015-04-04,11.94681818181818,13.802999999999999,1.856,7.648714285714285,1.1111111111111112,191.41680000000002,12.216800000000001,203.6334,4.0835
2015-04-05,13.541545454545455,15.902,2.3604545454545454,10.797571428571429,0.5893333333333334,190.783,14.934000000000001,205.7168,4.4375
2015-04-06,5.660363636363636,6.613181818181818,0.9527272727272728,3.255857142857143,0.013888888888888888,189.5416,8.4202,197.962,2.6159999999999997
2015-04-07,2.966636363636364,3.228181818181818,0.26127272727272727,8.333142857142857,0.07733333333333332,191.85819999999998,5.8832,197.7416,2.1515
2015-04-08,3.9508181818181822,4.325727272727272,0.375,9.238,0.05555555555555555,192.1586,5.9084,198.0666,2.125
2015-04-09,17.019000000000002,19.719818181818184,2.7006363636363635,12.547571428571429,0.9213333333333333,193.8084,12.0584,205.8666,3.1875
2015-04-10,12.844818181818182,14.450818181818182,1.606,9.714285714285714,0.08044444444444444,193.078,12.6312,205.709,3.5625
2015-04-11,6.890090909090909,7.678090909090909,0.7879090909090909,8.119142857142858,0.12955555555555553,191.14180000000002,7.5084,198.65,2.4585
2015-04-12,10.94890909090909,12.563545454545455,1.6145454545454543,13.369,1.5506666666666666,192.47359999999998,13.495,205.96880000000002,3.4795
2015-04-13,4.931909090909091,5.3465454545454545,0.4148181818181818,4.464285714285714,0.065,189.4034,7.4676,196.871,2.0835
2015-04-14,15.969818181818182,21.80318181818182,5.833272727272727,8.994,0.5694444444444444,191.2916,13.916599999999999,205.20839999999998,3.3335
2015-04-15,11.454272727272727,12.50009090909091,1.0455454545454546,11.518,0.6481111111111111,194.14180000000002,10.0916,204.23319999999998,4.229
2015-04-16,20.113727272727274,23.719636363636365,3.606,30.380857142857142,2.0354444444444444,196.60840000000002,14.566399999999998,211.175,5.083
2015-04-17,9.814363636363636,10.503818181818183,0.6892727272727273,20.904857142857143,0.4026666666666667,192.4336,10.875,203.3084,3.0625
2015-04-18,12.890181818181818,14.977363636363636,2.087,20.416714285714285,1.7591111111111113,193.04180000000002,12.5418,205.58339999999998,3.1045
2015-04-19,10.511818181818182,11.606181818181817,1.0944545454545453,20.851285714285716,0.512,190.8922,11.8934,202.786,3.5415
2015-04-20,11.639999999999999,14.15790909090909,2.5183636363636364,15.137,0.486,188.2068,10.73,198.93720000000002,3.3125
2015-04-21,6.308272727272728,6.863272727272727,0.5549090909090909,6.281,0.35188888888888886,190.6858,7.0872,197.7732,2.3395
2015-04-22,14.697454545454546,17.18509090909091,2.4878181818181817,13.941571428571427,1.2876666666666667,195.4128,13.565800000000001,208.9788,3.5534999999999997
2015-04-23,16.996181818181817,19.454545454545453,2.4583636363636363,17.916571428571427,1.7176666666666667,196.9584,13.525200000000002,210.48319999999998,3.75
2015-04-24,19.886454545454544,22.89018181818182,3.0039090909090906,24.279714285714284,3.2777777777777777,195.7166,15.4252,211.1416,4.021
2015-04-25,9.147636363636364,9.886363636363637,0.7385454545454546,25.601285714285716,1.343111111111111,193.8082,9.0914,202.9,3.6045
2015-04-26,11.01990909090909,12.043181818181818,1.0232727272727273,24.827428571428573,2.632888888888889,194.45059999999998,12.983799999999999,207.43400000000003,3.8955
2015-04-27,16.394545454545455,18.57190909090909,2.177454545454545,35.732142857142854,2.921222222222222,195.6076,14.7272,210.3348,4.5625
2015-04-28,12.408363636363635,14.269727272727273,1.8612727272727272,28.678428571428572,1.2378888888888888,191.8416,12.125,203.9668,2.9375
2015-04-29,14.401545454545454,16.117363636363635,1.7158181818181817,15.517857142857142,1.462888888888889,192.0334,13.5084,205.54180000000002,3.0
2015-04-30,12.54,14.560545454545455,2.020636363636364,12.660857142857143,1.4834444444444446,190.1454,12.7014,202.847,2.729
2015-05-01,13.524454545454546,15.49390909090909,1.9693636363636364,13.880714285714285,1.5841111111111112,189.6,13.3166,202.9166,2.8335
2015-05-02,11.628727272727273,13.041727272727274,1.412909090909091,16.809428571428572,1.7777777777777777,190.04180000000002,28.2,218.24139999999997,3.167
2015-05-03,7.1303636363636365,8.154272727272728,1.0237272727272726,10.398857142857143,0.8937777777777778,187.5746,11.4058,198.98020000000002,2.25
2015-05-04,6.884636363636363,7.81290909090909,0.9284545454545455,9.327428571428571,0.7070000000000001,188.1174,9.7356,197.8532,2.7085
2015-05-05,6.0,6.435545454545454,0.43572727272727274,16.273714285714284,0.5694444444444444,192.58319999999998,9.0418,201.6248,2.604
2015-05-06,7.742545454545455,8.458363636363636,0.716,16.268,1.3147777777777778,192.26680000000002,9.5418,201.8084,2.6875
2015-05-07,11.495000000000001,12.96581818181818,1.4711818181818181,15.023714285714286,2.587111111111111,191.2856,11.1386,202.42419999999998,2.9625000000000004
2015-05-08,13.083363636363636,14.890181818181818,1.8067272727272725,17.226285714285716,2.2498888888888886,191.888,13.222800000000001,205.11059999999998,3.0415
2015-05-09,13.450818181818182,14.723363636363636,1.2726363636363638,20.416714285714285,1.7685555555555554,191.9414,15.8084,207.7498,3.542
2015-05-10,5.699636363636364,6.110636363636363,0.41090909090909095,20.386857142857142,1.0723333333333334,192.33020000000002,9.6484,201.9788,2.9165
2015-05-11,8.062181818181818,9.20190909090909,1.1398181818181818,11.386857142857142,0.963111111111111,191.1916,7.65,198.8416,2.3335
2015-05-12,8.746181818181817,9.530272727272727,0.7841818181818183,11.94057142857143,0.5463333333333333,189.2166,8.692,197.9084,2.625
2015-05-13,12.136272727272727,13.681727272727272,1.5455454545454546,21.851,1.8287777777777778,193.125,12.375,205.5,3.729
2015-05-14,17.825727272727274,20.484909090909092,2.659090909090909,24.482285714285716,2.1943333333333332,194.4454,15.527199999999999,209.9728,4.167
2015-05-15,12.954636363636364,16.416818181818183,3.4621818181818185,26.232,1.3287777777777778,189.51680000000002,14.2166,203.73319999999998,3.5625
2015-05-16,9.102272727272727,10.670363636363636,1.5681818181818181,15.851285714285714,0.4583333333333333,188.9998,12.0168,201.01659999999998,3.2915
2015-05-17,9.964363636363636,11.517909090909091,1.5533636363636363,19.934428571428572,2.231888888888889,192.002,10.529599999999999,202.53140000000002,3.354
2015-05-18,11.963181818181818,13.456818181818182,1.4934545454545456,18.57242857142857,1.4216666666666666,190.4272,11.263,201.6902,3.146
2015-05-19,12.935545454545455,15.072000000000001,2.1363636363636362,11.518,1.175888888888889,189.8334,14.8416,204.6748,3.6875
2015-05-20,11.556818181818182,14.299181818181818,2.7423636363636366,19.827571428571428,1.8055555555555556,190.475,13.825,204.3,3.75
2015-05-21,10.144,11.318181818181818,1.1741818181818182,11.676142857142858,0.9584444444444444,190.5386,10.5228,201.0614,2.674
2015-05-22,15.079545454545455,17.924272727272726,2.8446363636363636,15.714,2.2622222222222224,192.3998,14.6998,207.1002,3.396
2015-05-23,12.931727272727272,14.443090909090909,1.5111818181818182,19.472166666666666,2.254666666666667,191.51680000000002,12.5998,204.1166,3.208
2015-05-24,7.932818181818181,8.652090909090909,0.7192727272727273,13.736166666666668,1.1692222222222222,192.08020000000002,11.607800000000001,203.68800000000002,3.25
2015-05-25,12.80909090909091,13.931545454545455,1.122272727272727,25.409833333333335,2.615666666666667,193.4934,13.261000000000001,206.75459999999998,3.1665
2015-05-26,15.242454545454546,16.787909090909093,1.5454545454545454,26.9375,2.1109999999999998,193.04180000000002,15.291599999999999,208.33360000000002,3.542
2015-05-27,19.147727272727273,20.82190909090909,1.6741818181818182,30.3055,3.1943333333333332,193.725,20.2584,213.9834,4.167
2015-05-28,14.049181818181818,15.109818181818182,1.0605454545454547,26.111333333333334,2.148222222222222,191.5354,13.847800000000001,205.3832,3.2295
2015-05-29,10.92790909090909,12.181727272727272,1.2538181818181817,22.9515,2.1157777777777778,190.0,13.1084,203.10840000000002,2.75
2015-05-30,15.037818181818182,16.568181818181817,1.5301818181818183,31.388833333333334,3.2266666666666666,190.6752,15.333400000000001,206.0082,4.104
2015-05-31,3.7865454545454544,4.1303636363636365,0.3438181818181818,20.271,0.32366666666666666,188.0326,8.2396,196.2722,2.208
2015-06-01,12.736727272727272,14.212181818181818,1.4751818181818181,15.841857142857142,2.013888888888889,191.0334,12.1916,203.225,2.667
2015-06-02,11.12509090909091,12.598454545454546,1.4734545454545454,18.928571428571427,0.9767777777777779,189.2166,13.175,202.39159999999998,2.8125
2015-06-03,8.939363636363636,10.742363636363637,1.802909090909091,7.684428571428571,0.4583333333333333,189.60840000000002,11.2586,200.8664,2.7705
2015-06-04,7.034090909090909,8.113545454545454,1.0795454545454546,9.583142857142857,0.3703333333333333,189.4402,8.1258,197.566,2.146
2015-06-05,11.276181818181819,13.471454545454547,2.1953636363636364,6.529714285714285,0.2824444444444445,189.60520000000002,12.9676,202.5728,2.4565
2015-06-06,3.3030909090909093,3.772727272727273,0.46954545454545454,4.190428571428571,0.139,188.0082,7.766800000000001,195.775,2.0415
2015-06-07,6.023636363636364,6.877454545454546,0.8537272727272728,9.321428571428571,0.9854444444444445,189.4912,9.073,198.56480000000002,2.375
2015-06-08,9.245454545454546,10.365818181818183,1.1204545454545454,7.869142857142857,0.5184444444444445,189.6748,9.4748,199.15019999999998,2.354
2015-06-09,13.833454545454545,19.003818181818183,5.170545454545454,7.196428571428571,0.7407777777777778,190.10840000000002,15.341800000000001,205.4498,3.771
2015-06-10,12.420363636363636,14.950727272727272,2.5303636363636364,12.065428571428571,1.037111111111111,190.0498,13.133199999999999,203.1834,3.3335
2015-06-11,16.700818181818182,19.867454545454546,3.1666363636363637,17.470428571428574,1.0277777777777777,191.3168,14.9332,206.2502,3.5
2015-06-12,15.397818181818183,18.931818181818183,3.534090909090909,23.970142857142857,1.4722222222222223,193.6354,15.8462,209.4816,3.9795
2015-06-13,11.94690909090909,13.128818181818183,1.1820000000000002,36.154714285714284,2.1713333333333336,197.3,13.4,210.6998,4.5415
2015-06-14,8.272636363636364,9.110727272727273,0.838090909090909,18.571428571428573,1.5218888888888888,189.5066,8.0768,197.5834,2.708
2015-06-15,12.449909090909092,14.945727272727272,2.4959090909090906,21.428571428571427,1.6897777777777778,190.35840000000002,15.525,205.8834,3.9165
2015-06-16,12.742454545454546,14.647727272727273,1.9052727272727272,23.643,1.1252222222222221,189.2586,13.974799999999998,203.23319999999998,3.6665
2015-06-17,9.253727272727273,10.46581818181818,1.212090909090909,22.291714285714285,0.9860000000000001,190.325,10.8166,201.14180000000002,2.979
2015-06-18,5.5453636363636365,5.973636363636363,0.4280909090909091,9.767857142857142,0.3055555555555556,187.9918,8.458400000000001,196.4498,2.0625
2015-06-19,4.492454545454546,4.996090909090909,0.5038181818181818,3.5297142857142854,0.18977777777777777,188.2498,7.0744,195.3242,2.167
2015-06-20,10.083272727272726,11.78418181818182,1.7007272727272726,12.178571428571429,1.2177777777777778,191.5332,11.5418,203.075,3.5
2015-06-21,4.573090909090909,5.071090909090909,0.4978181818181818,8.499857142857143,0.6084444444444445,190.6586,8.764,199.423,2.4585
2015-06-22,8.462909090909092,9.918181818181818,1.455181818181818,14.245142857142856,1.1574444444444445,190.0794,11.0586,201.1378,2.6325
2015-06-23,9.615636363636364,11.349545454545455,1.7338181818181817,26.32185714285714,1.6343333333333332,190.275,12.008199999999999,202.2834,2.8145
2015-06-24,10.011454545454546,11.507727272727273,1.4961818181818183,23.369,1.3796666666666666,191.8834,11.883199999999999,203.76680000000002,3.021
2015-06-25,10.272636363636364,11.962181818181818,1.6892727272727273,17.148857142857143,1.3194444444444444,191.1832,12.166599999999999,203.35,2.75
2015-06-26,13.109818181818182,14.511363636363637,1.4015454545454544,9.898857142857143,0.7406666666666667,187.83859999999999,12.878,200.7164,2.75
2015-06-27,6.416727272727273,7.193181818181818,0.7763636363636365,7.196428571428571,0.7731111111111111,190.0498,9.5582,199.60840000000002,3.208
2015-06-28,2.976272727272727,3.3676363636363633,0.39109090909090904,5.785857142857142,0.18355555555555558,189.46480000000003,7.690599999999999,197.155,1.771
2015-06-29,8.319818181818182,9.445454545454545,1.1256363636363635,6.273714285714285,1.0925555555555555,188.9918,6.754599999999999,195.7462,2.0
2015-06-30,12.367454545454546,14.318363636363637,1.9508181818181818,10.702285714285713,1.1436666666666668,191.51659999999998,8.5168,200.0336,2.6875
2015-07-01,11.549272727272728,13.587090909090909,2.037909090909091,7.303571428571429,1.1665555555555556,189.3752,9.208400000000001,198.5834,2.979
2015-07-02,12.306818181818182,15.011454545454546,2.7044545454545457,17.244142857142858,2.1713333333333336,193.8166,10.7,204.51659999999998,4.0415
2015-07-03,13.206545454545454,15.565545454545456,2.358909090909091,16.931857142857144,2.057777777777778,195.7554,11.0718,206.82739999999998,3.261
2015-07-04,14.515090909090908,17.174272727272726,2.659090909090909,23.023857142857143,1.5277777777777777,199.1,11.4666,210.5668,3.9375
2015-07-05,6.541636363636363,7.225272727272727,0.6837272727272727,17.178714285714285,1.14,194.8588,6.4278,201.28640000000001,3.229
2015-07-06,10.701363636363636,12.652545454545454,1.9509999999999998,16.261857142857142,0.537,193.4264,9.6658,203.092,3.1085000000000003
2015-07-07,11.077727272727271,14.209000000000001,3.131181818181818,10.107142857142858,0.30088888888888893,196.8998,13.408199999999999,210.30839999999998,3.375
2015-07-08,14.742272727272727,18.261363636363637,3.518818181818182,12.285714285714286,1.236,195.0334,14.675,209.70839999999998,3.7915
2015-07-09,13.515272727272729,16.693272727272728,3.178,13.011857142857142,1.6387777777777779,188.5,13.4834,201.98340000000002,3.354
2015-07-10,10.662818181818182,14.420454545454545,3.7575454545454545,11.601142857142857,1.7036666666666667,187.34980000000002,11.2332,198.58319999999998,2.875
2015-07-11,10.189545454545454,13.151545454545454,2.962090909090909,10.553714285714287,1.5416666666666667,188.0416,9.4334,197.475,2.521
2015-07-12,5.3122727272727275,8.423545454545454,3.111181818181818,8.666571428571428,1.145,183.373,6.9614,190.33440000000002,1.3335
2015-07-13,3.9320909090909093,6.4825454545454555,2.5504545454545453,9.250142857142858,0.7962222222222222,176.5414,8.7748,185.3162,1.25
2015-07-14,5.5000909090909085,9.76890909090909,4.268909090909091,7.583285714285714,1.1157777777777778,178.97480000000002,9.866800000000001,188.8416,1.625
2015-07-15,6.7878181818181815,10.848545454545455,4.0604545454545455,8.571571428571428,1.5832222222222223,183.4,11.924800000000001,195.325,1.771
2015-07-16,2.2536363636363634,2.75,0.4960909090909091,4.577285714285714,0.24655555555555558,178.0002,8.458400000000001,186.4584,1.0835
2015-07-17,4.681818181818182,5.602363636363636,0.9203636363636364,4.255857142857143,0.22688888888888886,182.7582,8.541599999999999,191.3,1.771
2015-07-18,10.166636363636364,13.503818181818183,3.337090909090909,11.178714285714287,1.6945555555555556,187.7,13.041599999999999,200.7416,3.229
2015-07-19,6.224818181818182,9.136454545454546,2.911818181818182,11.249857142857142,0.681,182.70459999999997,10.983799999999999,193.6884,1.604
2015-07-20,4.61,7.317727272727273,2.7076363636363636,8.107285714285714,0.8843333333333333,179.1764,8.4104,187.58679999999998,1.1875
2015-07-21,5.2500909090909085,8.049181818181818,2.799181818181818,6.130857142857143,0.9954444444444444,176.975,7.95,184.925,1.25
2015-07-22,10.375,13.905272727272727,3.5304545454545457,5.952428571428571,1.1945555555555556,179.4416,11.1918,190.6334,1.896
2015-07-23,10.765090909090908,16.33509090909091,5.570272727272727,7.2504285714285714,0.9997777777777779,181.1834,12.875,194.0582,2.3905
2015-07-24,10.79809090909091,18.13509090909091,7.3371818181818185,12.232,2.0695555555555556,185.825,15.5498,201.375,2.4185
2015-07-25,8.094636363636363,13.003818181818183,4.909090909090909,13.738142857142858,1.435,187.908,13.6416,201.55,2.104
2015-07-26,5.616545454545454,9.67209090909091,4.055454545454546,9.06557142857143,1.053111111111111,186.7004,11.1972,197.89780000000002,1.208
2015-07-27,8.144727272727273,11.453000000000001,3.308272727272727,11.345142857142857,1.1015555555555556,179.9886,10.5598,190.5484,2.021
2015-07-28,9.588000000000001,12.929818181818183,3.341545454545454,16.11585714285714,0.8721111111111112,187.4836,14.042599999999998,201.52640000000002,3.1935000000000002
2015-07-29,7.602363636363637,10.306909090909091,2.7045454545454546,17.190571428571428,0.5924444444444444,189.6832,15.5668,205.25,2.9795
2015-07-30,9.67790909090909,11.477272727272727,1.7991818181818182,29.035571428571426,1.1898888888888888,193.082,15.172,208.254,3.729
2015-07-31,11.098454545454546,13.242363636363637,2.144,40.73228571428571,1.8703333333333332,195.9668,16.9666,212.9336,4.1045
2015-08-01,11.325818181818182,12.890090909090908,1.5643636363636362,40.41085714285714,2.504666666666667,192.5834,16.6336,209.21660000000003,3.9165
2015-08-02,8.226099999999999,9.2434,1.0173999999999999,40.398857142857146,2.2175555555555553,188.925,20.1406,209.0656,3.9165
2015-08-03,11.369299999999999,13.154500000000002,1.7852000000000001,41.529857142857146,2.439888888888889,189.5878,18.0668,207.6546,3.6875
2015-08-04,11.4833,13.5542,2.0709,39.20828571428571,1.8568888888888888,191.6248,17.5166,209.1416,3.2085
2015-08-05,10.445545454545455,12.33009090909091,1.8843636363636365,34.970285714285716,1.6524444444444444,189.91400000000002,16.191200000000002,206.10520000000002,2.6855
2015-08-06,10.933,13.225799999999998,2.2927,21.809571428571427,2.352125,188.265,15.54575,203.811,2.3335
2015-08-07,9.882454545454545,13.469727272727273,3.587090909090909,14.797714285714287,1.3704444444444444,188.5582,16.0084,204.5666,2.2085
2015-08-08,8.515090909090908,9.848545454545455,1.3332727272727274,19.994,1.6666666666666667,187.6248,13.8834,201.5086,2.375
2015-08-09,7.233363636363637,8.126636363636363,0.8931818181818181,23.37514285714286,1.7972222222222223,190.5552,14.067400000000001,204.6224,2.6875
2015-08-10,8.81690909090909,10.408636363636363,1.591636363636364,20.982142857142858,1.0091111111111113,189.3636,13.8904,203.2538,2.75
2015-08-11,7.78009090909091,9.568181818181818,1.7879090909090911,21.786,0.9862222222222221,189.2418,12.333400000000001,201.575,2.6045
2015-08-12,8.408999999999999,9.693181818181818,1.2839090909090909,23.791714285714285,0.9676666666666667,191.0082,12.575,203.5834,2.771
2015-08-13,6.92409090909091,8.337181818181818,1.412909090909091,14.315285714285713,0.4398888888888889,189.15,11.7832,200.9332,2.6455
2015-08-14,4.3977272727272725,5.363545454545455,0.9659090909090909,7.678714285714285,0.6526666666666666,188.2068,10.0388,198.2454,2.25
2015-08-15,5.193181818181818,5.886363636363637,0.693,14.75,1.1666666666666667,189.3248,10.1584,199.48319999999998,2.75
2015-08-16,6.391272727272727,7.09890909090909,0.7075454545454545,18.059571428571427,1.1594444444444445,192.0264,9.8756,201.9022,2.9165
2015-08-17,7.043181818181818,8.842363636363636,1.7990000000000002,6.732142857142857,0.4444444444444444,186.6248,10.482800000000001,197.1076,2.2085
2015-08-18,8.575818181818182,10.314454545454545,1.7387272727272725,6.940285714285714,0.9490000000000001,189.5834,11.4164,201.0,2.5
2015-08-19,11.738636363636363,13.617363636363637,1.8788181818181817,9.136857142857142,0.7872222222222223,189.9084,11.8582,201.76680000000002,2.5835
2015-08-20,12.437545454545454,15.650727272727273,3.213181818181818,8.303428571428572,0.6686666666666666,190.14159999999998,15.375200000000001,205.51680000000002,3.1875
2015-08-21,8.635181818181819,11.848272727272727,3.2129090909090907,9.551714285714285,1.0577777777777777,183.7622,11.3888,195.1506,2.0135
2015-08-22,5.1208,7.3666,2.2458,7.773714285714285,0.588,186.33319999999998,10.15,196.48340000000002,2.042
2015-08-23,3.2043999999999997,3.7826,0.5783,6.553571428571429,0.31877777777777777,189.4716,7.9896,197.4608,2.021
2015-08-24,7.199599999999999,8.6234,1.4238,9.339285714285714,0.7501111111111112,190.8818,9.9158,200.7978,2.3125
2015-08-25,5.304181818181818,6.070818181818182,0.7667272727272728,6.919428571428571,0.3611111111111111,186.9642,8.7394,195.70319999999998,1.959
