date,NO2_mean,NOX_mean,NO_mean,SO2_mean,PM25_mean,SPM_mean
2014-12-25,30.688,57.438,26.75,1.542,11.667,
2014-12-26,23.958,48.854,24.896,2.5,10.542,
2014-12-27,31.229,63.75,32.521,2.667,12.792,
2014-12-28,22.375,33.792,11.417,1.167,10.208,
2014-12-29,27.261,50.066,22.805,2.042,22.75,
2014-12-30,25.084,39.396,14.312,3.25,36.583,
2014-12-31,18.854,27.0,8.146,1.458,14.125,
2015-01-01,11.875,17.02,5.146,1.0,7.833,
2015-01-02,16.396,23.5,7.104,1.708,19.0,
2015-01-03,16.646,24.542,7.896,1.625,16.542,
2015-01-04,19.604,31.625,12.021,1.174,7.75,
2015-01-05,16.261,28.13,11.869,1.333,8.625,
2015-01-06,15.334,23.77,8.438,1.083,7.652,
2015-01-07,16.458,28.25,11.792,1.125,9.5,
2015-01-08,20.542,31.229,10.688,1.042,7.875,
2015-01-09,21.334,33.188,11.855,1.333,9.125,
2015-01-10,15.312,24.166,8.854,1.167,8.875,
2015-01-11,10.346,18.297,7.951,1.0,5.708,
2015-01-12,20.208,28.438,8.229,1.042,6.542,
2015-01-13,24.604,40.458,15.855,1.75,9.0,
2015-01-14,23.086,37.823,14.736,1.783,7.0,
2015-01-15,27.854,46.646,18.792,3.958,10.125,
2015-01-16,32.812,61.166,28.354,2.167,11.0,
2015-01-17,26.125,43.104,16.979,1.417,5.792,
2015-01-18,32.725,57.932,25.207,1.789,7.583,
2015-01-19,28.168,46.842,18.674,0.667,4.913,
2015-01-20,15.583,25.166,9.584,0.0,4.0,
2015-01-21,26.354,41.604,15.25,1.417,6.25,
2015-01-22,30.688,55.646,24.958,0.167,6.5,
2015-01-23,22.021,36.208,14.188,0.042,7.083,
2015-01-24,23.042,32.938,9.896,2.625,5.708,
2015-01-25,35.172,63.331,28.158,3.625,10.792,
2015-01-26,21.271,31.75,10.48,0.208,9.5,
2015-01-27,26.562,42.104,15.542,0.458,15.417,
2015-01-28,17.229,29.792,12.562,0.625,11.458,
2015-01-29,14.312,26.958,12.646,0.0,9.292,
2015-01-30,29.104,46.792,17.688,0.792,15.292,
2015-01-31,14.688,22.521,7.834,0.0,8.375,
2015-02-01,15.583,27.292,11.708,1.043,8.458,
2015-02-02,16.41,30.034,13.625,1.167,9.167,
2015-02-03,27.666,45.312,17.646,1.208,13.208,
2015-02-04,22.292,34.042,11.75,1.25,8.739,
2015-02-05,25.334,40.0,14.666,1.0,14.333,
2015-02-06,18.521,31.062,12.542,0.625,8.292,
2015-02-07,16.0,23.062,7.062,0.833,9.667,
2015-02-08,20.475,29.722,9.248,1.167,11.708,
2015-02-09,12.292,18.708,6.417,1.125,12.25,
2015-02-10,12.896,21.562,8.666,0.458,12.25,
2015-02-11,19.562,32.084,12.521,0.833,9.417,
2015-02-12,18.77,26.916,8.146,1.458,9.917,
2015-02-13,23.188,41.854,18.667,1.333,15.333,
2015-02-14,15.834,23.75,7.916,0.417,7.042,
2015-02-15,12.896,24.062,11.166,0.739,7.833,
2015-02-16,22.37,33.339,10.97,1.042,7.792,
2015-02-17,18.584,32.208,13.625,1.25,10.167,
2015-02-18,23.604,38.708,15.105,1.333,11.522,
2015-02-19,19.729,27.729,8.0,1.708,20.917,
2015-02-20,15.688,21.479,5.792,1.333,16.917,
2015-02-21,15.5,24.292,8.792,1.0,10.0,
2015-02-22,18.714,28.759,10.046,1.125,9.583,
2015-02-23,19.104,27.875,8.77,1.417,12.042,
2015-02-24,19.208,31.979,12.771,2.417,7.208,
2015-02-25,23.312,38.562,15.25,1.083,7.25,
2015-02-26,20.812,35.48,14.667,1.25,10.333,
2015-02-27,24.834,40.125,15.292,1.125,11.792,
2015-02-28,19.458,26.48,7.021,1.208,8.708,
2015-03-01,11.454,19.237,7.782,0.125,7.25,
2015-03-02,31.52,53.188,21.667,0.958,10.25,
2015-03-03,31.978,51.696,19.717,1.542,14.696,
2015-03-04,32.458,54.916,22.458,4.0,11.792,
2015-03-05,28.208,52.271,24.062,1.417,10.417,
2015-03-06,6.229,8.146,1.917,1.917,5.417,
2015-03-07,22.032,33.39,11.358,0.792,25.958,
2015-03-08,15.021,20.75,5.73,1.375,20.542,
2015-03-09,15.083,24.604,9.521,1.0,13.792,
2015-03-10,20.021,29.062,9.042,0.875,14.458,
2015-03-11,20.417,32.896,12.479,1.042,14.417,
2015-03-12,18.333,28.166,9.834,1.083,11.167,
2015-03-13,11.416,14.646,3.23,1.083,7.583,
2015-03-14,20.75,28.625,7.875,1.478,18.708,
2015-03-15,13.867,21.876,8.009,1.0,12.5,
2015-03-16,12.375,15.625,3.25,1.583,18.958,
2015-03-17,27.125,38.229,11.104,2.333,29.292,
2015-03-18,12.542,13.688,1.146,2.208,26.739,
2015-03-19,16.166,22.646,6.479,1.0,20.833,
2015-03-20,7.812,12.416,4.604,0.875,9.083,
2015-03-21,10.86,16.47,5.61,1.042,8.125,
2015-03-22,12.688,20.354,7.666,1.167,7.792,
2015-03-23,12.646,21.104,8.458,0.667,4.5,
2015-03-24,19.188,30.875,11.688,0.917,4.333,
2015-03-25,21.562,32.708,11.145,1.792,7.625,
2015-03-26,14.084,21.042,6.958,0.917,6.875,
2015-03-27,10.896,13.48,2.584,0.958,14.458,
2015-03-28,15.77,23.334,7.562,0.913,10.75,
2015-03-29,13.587,17.818,4.232,2.0,10.417,
2015-03-30,13.062,16.25,3.188,1.25,11.333,
2015-03-31,17.688,27.438,9.75,0.833,22.583,
2015-04-01,15.416,21.958,6.542,1.125,11.083,
2015-04-02,13.375,17.5,4.125,0.958,11.167,
2015-04-03,7.73,10.354,2.625,1.125,7.292,
2015-04-04,10.834,16.625,5.792,0.5,10.875,
2015-04-05,4.688,5.958,1.271,1.542,8.958,
2015-04-06,10.687,17.105,6.418,0.708,9.25,
2015-04-07,8.979,15.125,6.146,0.708,12.0,
2015-04-08,12.938,20.396,7.458,0.958,9.542,
2015-04-09,10.23,24.104,13.875,1.208,10.292,
2015-04-10,9.146,19.792,10.646,1.708,8.75,
2015-04-11,9.042,12.188,3.146,1.667,7.583,
2015-04-12,9.354,12.48,3.125,0.708,14.792,
2015-04-13,9.171,11.756,2.585,1.043,12.25,
2015-04-14,4.979,5.875,0.896,0.5,7.625,
2015-04-15,16.292,23.02,6.729,0.625,9.0,
2015-04-16,12.354,17.75,5.396,0.417,4.958,
2015-04-17,5.166,6.666,1.5,0.375,7.375,
2015-04-18,9.021,12.146,3.125,0.625,18.708,
2015-04-19,8.396,11.895,3.5,0.125,6.958,
2015-04-20,11.188,14.252,3.063,0.583,4.917,
2015-04-21,10.44,13.991,3.552,0.458,7.727,
2015-04-22,11.521,14.188,2.666,1.083,21.917,
2015-04-23,8.271,9.979,1.708,1.042,14.167,
2015-04-24,8.875,10.833,1.958,1.208,20.542,
2015-04-25,11.208,15.375,4.167,0.792,13.333,
2015-04-26,5.896,7.062,1.166,1.333,17.125,
2015-04-27,10.598,12.068,1.47,2.261,27.75,
2015-04-28,15.208,18.875,3.666,1.875,37.875,
2015-04-29,6.125,6.417,0.292,0.875,18.542,
2015-04-30,9.896,10.646,0.75,1.75,22.375,
2015-05-01,15.521,21.312,5.792,1.208,23.208,
2015-05-02,6.27,7.438,1.167,1.0,23.125,
2015-05-03,4.77,5.084,0.312,1.167,15.083,
2015-05-04,3.37,4.272,0.902,0.333,7.667,
2015-05-05,3.875,5.958,2.084,0.083,15.958,
2015-05-06,4.812,6.666,1.854,0.333,28.667,
2015-05-07,8.5,14.02,5.521,0.167,25.125,
2015-05-08,8.271,10.958,2.688,0.583,16.522,
2015-05-09,8.646,14.396,5.75,0.042,8.25,
2015-05-10,6.646,9.854,3.208,0.0,6.5,
2015-05-11,9.231,12.91,3.68,1.261,10.792,
2015-05-12,7.02,8.27,1.25,2.083,10.091,
2015-05-13,9.584,13.812,4.23,0.5,,
2015-05-14,9.334,14.938,5.604,0.0,5.75,
2015-05-15,4.208,5.875,1.667,0.458,4.5,
2015-05-16,9.896,15.25,5.354,0.208,6.25,
2015-05-17,9.354,13.688,4.333,0.542,10.5,
2015-05-18,9.378,11.699,2.322,1.292,8.667,
2015-05-19,4.854,6.416,1.562,0.667,9.458,
2015-05-20,6.688,9.125,2.438,0.583,7.75,
2015-05-21,9.666,15.292,5.625,0.042,7.609,
2015-05-22,10.396,13.146,2.75,1.0,14.25,
2015-05-23,7.896,10.125,2.229,1.0,17.458,
2015-05-24,6.604,10.334,3.73,1.0,13.5,
2015-05-25,3.782,5.852,2.07,0.522,6.875,
2015-05-26,6.23,9.688,3.458,0.5,10.792,
2015-05-27,7.166,11.854,4.688,0.458,8.417,
2015-05-28,3.458,5.25,1.792,0.542,8.792,
2015-05-29,4.208,5.208,1.0,0.75,12.875,
2015-05-30,3.625,5.021,1.396,0.75,10.792,
2015-05-31,6.771,9.625,2.854,0.083,10.917,
2015-06-01,11.336,15.698,4.362,1.167,8.958,
2015-06-02,11.021,14.0,2.979,1.375,14.0,
2015-06-03,8.584,10.938,2.354,0.833,12.833,
2015-06-04,6.854,12.229,5.375,0.0,5.13,
2015-06-05,6.896,12.833,5.938,0.0,7.083,
2015-06-06,5.271,9.75,4.479,0.0,6.958,
2015-06-07,5.666,9.375,3.708,0.0,6.208,
2015-06-08,5.685,7.062,1.378,0.478,6.708,
2015-06-09,4.375,6.062,1.688,0.042,7.375,
2015-06-10,9.646,15.375,5.729,0.042,5.292,
2015-06-11,7.98,13.395,5.417,0.0,7.417,
2015-06-12,3.688,4.979,1.292,0.625,5.458,
2015-06-13,5.75,7.25,1.5,0.042,7.75,
2015-06-14,6.916,9.062,2.146,0.667,11.208,
2015-06-15,10.06,15.291,5.231,0.917,17.042,
2015-06-16,9.458,13.875,4.416,0.5,21.458,
2015-06-17,3.708,4.958,1.25,0.417,14.5,
2015-06-18,2.312,3.271,0.958,0.25,6.174,
2015-06-19,3.312,4.542,1.229,0.25,8.625,
2015-06-20,8.708,14.105,5.396,0.125,9.083,
2015-06-21,2.771,3.688,0.916,0.25,7.958,
2015-06-22,6.688,11.234,4.546,0.304,11.292,
2015-06-23,8.458,13.875,5.416,0.25,9.0,
2015-06-24,9.166,15.438,6.27,0.083,7.042,
2015-06-25,4.208,5.604,1.396,0.125,5.833,
2015-06-26,6.417,9.771,3.354,0.542,10.5,
2015-06-27,8.188,12.77,4.584,1.75,6.583,
2015-06-28,9.208,14.438,5.23,0.875,8.583,
2015-06-29,7.276,12.032,4.756,0.417,11.75,
2015-06-30,5.679,8.092,2.412,0.083,8.875,
2015-07-01,5.417,6.334,0.916,0.208,5.833,
2015-07-02,5.292,7.479,2.188,0.458,4.958,
2015-07-03,5.771,10.562,4.792,0.208,7.333,
2015-07-04,7.958,13.542,5.583,0.167,5.542,
2015-07-05,5.416,8.25,2.834,0.25,6.0,
2015-07-06,5.712,9.306,3.593,0.304,9.417,
2015-07-07,6.917,12.916,6.0,0.125,7.957,
2015-07-08,7.0,13.812,6.812,0.0,5.208,
2015-07-09,8.792,13.666,4.875,0.958,7.833,
2015-07-10,9.584,15.583,6.0,0.583,12.5,
2015-07-11,12.021,17.916,5.896,0.792,12.333,
2015-07-12,9.5,13.854,4.354,0.667,15.583,
2015-07-13,8.758,11.211,2.454,1.333,15.458,
2015-07-14,5.276,7.564,2.288,0.364,19.75,
2015-07-15,5.971,11.366,5.396,0.0,6.708,
2015-07-16,6.042,11.979,5.938,0.083,4.708,
2015-07-17,6.916,11.105,4.188,0.708,8.083,
2015-07-18,12.812,19.021,6.208,0.292,11.125,
2015-07-19,4.938,6.938,2.0,0.0,6.875,
2015-07-20,8.056,12.81,4.754,0.435,10.75,
2015-07-21,6.875,9.271,2.396,0.667,8.333,
2015-07-22,9.979,14.812,4.833,0.208,12.591,
2015-07-23,12.166,19.021,6.854,0.375,16.208,
2015-07-24,9.604,16.646,7.042,0.375,8.208,
2015-07-25,5.292,6.729,1.438,0.292,6.75,
2015-07-26,5.688,6.916,1.229,0.5,10.25,
2015-07-27,9.789,13.044,3.256,0.708,16.5,
2015-07-28,5.52,6.75,1.229,0.542,15.833,
2015-07-29,5.333,6.896,1.562,0.042,11.833,
2015-07-30,7.584,9.625,2.042,0.667,18.917,
2015-07-31,7.729,9.75,2.021,0.708,20.708,
2015-08-01,7.458,12.354,4.896,0.0,11.583,
2015-08-02,5.208,8.084,2.875,0.708,11.417,
2015-08-03,5.118,6.517,1.398,0.087,14.833,
2015-08-04,5.5,6.834,1.334,0.625,17.5,
2015-08-05,9.938,14.354,4.416,0.958,21.667,
2015-08-06,11.908,18.59,6.682,0.333,20.087,
2015-08-07,4.792,6.042,1.25,0.042,7.625,
2015-08-08,2.292,3.125,0.834,0.0,6.875,
2015-08-09,1.98,2.438,0.458,0.0,8.625,
2015-08-10,4.973,6.53,1.558,0.667,8.375,
2015-08-11,9.416,16.396,6.979,0.208,13.333,
2015-08-12,7.584,12.75,5.167,0.208,10.458,
2015-08-13,5.771,8.625,2.854,0.042,9.833,
2015-08-14,3.354,5.125,1.771,0.042,7.708,
2015-08-15,4.896,8.271,3.375,0.042,7.167,
2015-08-16,4.916,7.208,2.292,0.0,8.708,
2015-08-17,3.812,6.06,2.25,0.739,8.625,
2015-08-18,7.896,12.666,4.771,0.75,7.25,
2015-08-19,7.146,12.375,5.23,0.25,5.208,
2015-08-20,9.5,17.827,8.327,0.125,7.913,
2015-08-21,9.354,15.334,5.979,0.583,11.0,
2015-08-22,8.25,11.729,3.479,2.042,10.542,
2015-08-23,4.916,9.042,4.125,0.25,7.208,
2015-08-24,6.046,11.582,5.536,0.792,5.875,
2015-08-25,5.938,8.542,2.604,1.458,5.333,
2015-08-26,5.208,6.812,1.604,1.375,6.167,
2015-08-27,5.479,6.896,1.417,1.083,6.792,
2015-08-28,6.042,9.062,3.021,1.208,7.625,
2015-08-29,3.896,4.875,0.98,0.833,9.5,
2015-08-30,3.896,5.25,1.354,0.625,7.375,
2015-08-31,7.53,10.758,3.228,0.652,9.0,
2015-09-01,9.312,15.875,6.562,0.375,11.5,
2015-09-02,11.562,16.708,5.146,0.875,10.458,
2015-09-03,8.958,13.354,4.396,0.667,9.958,
2015-09-04,10.478,17.739,7.261,0.375,9.696,
2015-09-05,8.292,14.27,5.979,0.333,6.792,
2015-09-06,5.771,8.479,2.708,0.792,5.667,
2015-09-07,10.49,18.23,7.74,0.833,7.542,
2015-09-08,9.354,17.438,8.083,0.917,10.417,
2015-09-09,8.5,13.958,5.458,1.333,9.292,
2015-09-10,4.896,7.208,2.312,1.042,3.75,
2015-09-11,9.271,14.958,5.688,1.042,5.375,
2015-09-12,9.479,14.146,4.666,0.5,6.458,
2015-09-13,10.604,17.375,6.771,0.083,7.333,
2015-09-14,12.458,20.827,8.369,0.522,7.083,
2015-09-15,10.312,19.75,9.438,0.458,6.917,
2015-09-16,10.417,17.666,7.25,0.5,10.458,
2015-09-17,10.0,18.896,8.896,0.708,7.708,
2015-09-18,9.021,12.812,3.792,0.542,6.833,
2015-09-19,15.166,24.584,9.417,0.208,5.958,
2015-09-20,7.168,12.332,5.164,0.042,5.565,
2015-09-21,9.146,14.388,5.241,0.167,10.333,
2015-09-22,8.375,13.854,5.479,0.375,13.292,
2015-09-23,9.438,15.395,5.958,0.625,13.375,
2015-09-24,5.479,6.792,1.312,0.75,15.417,
2015-09-25,5.125,6.938,1.812,0.75,9.333,
2015-09-26,5.729,8.896,3.166,0.583,7.333,
2015-09-27,7.25,10.479,3.229,0.542,9.25,
2015-09-28,11.203,19.653,8.45,0.391,8.083,
2015-09-29,8.23,17.875,9.645,0.0,5.417,
2015-09-30,10.271,18.75,8.48,0.0,7.875,
2015-10-01,6.062,8.958,2.896,0.917,4.333,
2015-10-02,4.416,8.271,3.854,0.0,8.708,
2015-10-03,6.312,10.916,4.604,0.0,7.875,
2015-10-04,7.167,13.188,6.021,0.0,7.292,
2015-10-05,11.416,23.562,12.145,0.333,7.292,
2015-10-06,11.146,19.375,8.229,0.667,7.478,
2015-10-07,13.688,25.25,11.562,1.542,8.917,
2015-10-08,6.208,10.416,4.208,0.333,6.542,
2015-10-09,9.666,14.605,4.938,0.458,6.333,
2015-10-10,10.958,18.0,7.042,0.917,11.833,
2015-10-11,6.042,8.562,2.521,1.042,12.708,
2015-10-12,9.37,15.638,6.268,0.217,13.0,
2015-10-13,8.792,16.75,7.958,0.25,5.125,
2015-10-14,9.75,19.104,9.355,0.208,6.0,
2015-10-15,12.75,22.167,9.417,0.625,9.375,
2015-10-16,15.916,23.334,7.417,1.0,11.833,
2015-10-17,15.542,21.584,6.042,0.75,20.083,
2015-10-18,7.75,10.583,2.834,0.833,20.083,
2015-10-19,10.883,16.774,5.892,0.875,16.25,
2015-10-20,14.438,22.0,7.562,1.0,11.75,
2015-10-21,10.771,18.688,7.916,0.958,8.182,
2015-10-22,14.271,23.834,9.562,0.75,8.333,
2015-10-23,14.688,22.667,7.98,0.958,13.792,
2015-10-24,11.396,16.312,4.916,0.708,13.375,
2015-10-25,4.875,8.875,4.0,0.125,7.208,
2015-10-26,15.636,26.051,10.415,0.652,25.375,
2015-10-27,10.396,13.208,2.812,1.125,14.0,
2015-10-28,9.0,15.105,6.104,0.792,19.042,
2015-10-29,13.625,21.854,8.229,0.917,17.5,
2015-10-30,14.75,24.396,9.646,0.833,13.917,
2015-10-31,13.688,24.688,11.0,0.958,20.958,
2015-11-01,15.104,21.312,6.208,0.958,25.083,
2015-11-02,20.18,30.144,9.964,1.333,16.875,
2015-11-03,20.084,30.771,10.688,0.958,30.583,
2015-11-04,16.792,21.875,5.083,1.667,25.042,
2015-11-05,24.688,34.438,9.75,1.708,20.75,
2015-11-06,12.5,21.042,8.542,1.042,19.792,
2015-11-07,16.271,25.25,8.98,1.833,10.375,
2015-11-08,20.792,33.271,12.479,1.417,14.583,
2015-11-09,18.933,32.674,13.741,0.913,6.25,
2015-11-10,12.25,17.208,4.958,0.792,3.667,
2015-11-11,16.25,23.416,7.166,1.125,4.583,
2015-11-12,23.021,43.729,20.708,1.208,7.0,
2015-11-13,21.375,46.354,24.98,1.667,10.708,
2015-11-14,6.75,8.23,1.479,1.083,4.875,
2015-11-15,12.688,20.208,7.521,0.875,7.25,
2015-11-16,19.127,31.618,12.491,0.958,14.667,
2015-11-17,15.958,25.562,9.604,1.5,15.083,
2015-11-18,10.604,16.834,6.229,2.042,6.333,
2015-11-19,17.644,27.396,9.752,1.292,6.696,
2015-11-20,22.916,38.562,15.646,1.917,9.208,
2015-11-21,12.27,19.916,7.646,1.042,5.75,
2015-11-22,6.771,12.729,5.958,1.0,7.125,
2015-11-23,15.411,24.363,8.952,0.565,13.958,
2015-11-24,23.292,38.5,15.208,0.417,10.833,
2015-11-25,26.812,53.166,26.354,1.417,4.385,
2015-11-26,30.792,60.146,29.354,2.458,12.0,
2015-11-27,23.938,41.917,17.98,1.0,5.208,
2015-11-28,20.083,33.27,13.188,0.208,6.25,
2015-11-29,13.166,19.438,6.271,0.125,6.583,
2015-11-30,19.696,31.162,11.466,0.792,6.375,
2015-12-01,11.514,22.413,10.898,0.667,10.625,
2015-12-02,18.938,28.5,9.562,1.042,12.667,
2015-12-03,16.779,23.429,6.65,1.208,8.208,
2015-12-04,14.312,24.48,10.166,1.042,10.875,
2015-12-05,18.584,27.312,8.729,0.792,10.208,
2015-12-06,10.896,18.438,7.542,0.583,8.875,
2015-12-07,25.396,51.084,25.688,1.217,7.417,
2015-12-08,24.378,44.769,20.392,1.083,8.609,
2015-12-09,27.708,48.916,21.208,1.583,10.333,
2015-12-10,30.062,51.562,21.5,2.042,18.667,
2015-12-11,24.375,42.416,18.042,1.375,13.5,
2015-12-12,21.271,31.875,10.604,2.125,14.333,
2015-12-13,22.958,42.562,19.604,1.292,11.417,
2015-12-14,24.082,44.633,20.551,1.292,6.125,
2015-12-15,20.271,28.917,8.646,1.292,7.833,
2015-12-16,15.916,24.604,8.688,1.042,9.0,
2015-12-17,17.792,31.834,14.042,1.0,8.739,
2015-12-18,25.812,50.312,24.5,1.208,8.833,
2015-12-19,8.562,16.562,8.0,1.0,6.875,
2015-12-20,22.02,34.625,12.604,1.083,9.917,
2015-12-21,32.73,63.604,30.875,1.522,12.083,
2015-12-22,19.433,33.556,14.123,1.583,9.458,
2015-12-23,20.166,31.708,11.542,1.708,7.083,
2015-12-24,30.188,51.834,21.646,1.458,15.25,
2015-12-25,20.23,34.708,14.479,1.0,11.792,
2015-12-26,22.667,37.312,14.646,1.375,11.083,
2015-12-27,13.708,21.562,7.854,1.125,6.583,
2015-12-28,17.085,24.706,7.622,1.083,8.625,
2015-12-29,19.646,32.354,12.708,1.333,9.292,
2015-12-30,31.25,50.77,19.52,1.292,9.208,
2015-12-31,19.73,29.083,9.354,1.25,7.125,
2016-01-01,20.812,27.792,6.979,0.917,11.333,
2016-01-02,26.02,35.021,9.0,1.75,30.75,
2016-01-03,26.949,37.711,10.762,1.75,40.042,
2016-01-04,35.104,67.479,32.375,3.042,23.958,
2016-01-05,24.5,39.375,14.875,2.125,12.875,
2016-01-06,26.646,43.938,17.292,4.375,12.391,
2016-01-07,29.396,57.354,27.958,2.0,8.75,
2016-01-08,17.542,25.708,8.166,1.875,10.375,
2016-01-09,35.916,77.84,41.924,4.042,16.125,
2016-01-10,13.396,22.875,9.48,1.0,8.458,
2016-01-11,14.855,26.125,11.271,0.667,6.583,
2016-01-12,16.625,21.958,5.333,0.792,6.625,
2016-01-13,27.73,52.812,25.084,1.292,7.333,
2016-01-14,28.625,56.73,28.104,1.458,9.5,
2016-01-15,33.958,68.646,34.688,4.167,12.542,
2016-01-16,21.75,38.042,16.292,1.875,6.208,
2016-01-17,34.002,68.512,34.509,2.625,6.958,
2016-01-18,27.458,41.333,13.875,1.958,4.625,
2016-01-19,29.75,52.75,23.0,2.833,6.652,
2016-01-20,32.292,55.25,22.958,1.958,10.542,
2016-01-21,33.958,64.396,30.438,1.875,8.042,
2016-01-22,28.458,44.062,15.604,2.958,7.958,
2016-01-23,15.784,22.653,6.87,2.208,4.75,
2016-01-24,26.896,43.771,16.875,4.348,7.125,
2016-01-25,36.646,71.062,34.416,4.667,10.75,
2016-01-26,26.542,40.75,14.208,1.75,12.458,
2016-01-27,10.146,15.166,5.021,1.625,7.375,
2016-01-28,14.166,23.896,9.729,0.708,9.375,
2016-01-29,20.146,29.604,9.458,0.958,9.0,
2016-01-30,22.666,37.771,15.104,1.208,9.625,
2016-01-31,28.799,48.448,19.65,1.708,7.75,
2016-02-01,21.417,33.396,11.98,1.375,8.5,
2016-02-02,10.062,18.333,8.271,0.75,6.083,
2016-02-03,22.292,34.708,12.416,1.083,6.667,
2016-02-04,21.438,31.875,10.438,1.0,9.25,
2016-02-05,17.52,23.042,5.52,2.333,10.458,
2016-02-06,22.022,33.171,11.148,2.375,7.583,
2016-02-07,13.625,22.062,8.438,0.348,3.652,
2016-02-08,13.271,22.084,8.812,0.625,4.292,
2016-02-09,24.333,38.771,14.438,1.292,6.208,
2016-02-10,31.75,49.312,17.562,2.25,9.042,
2016-02-11,21.688,33.354,11.667,2.0,5.667,
2016-02-12,10.062,15.416,5.354,0.667,4.125,
2016-02-13,15.834,25.229,9.396,1.333,4.958,
2016-02-14,17.868,28.392,10.524,0.958,4.583,
2016-02-15,28.688,45.146,16.458,0.917,10.083,
2016-02-16,12.875,16.105,3.23,2.0,13.875,
2016-02-17,15.292,21.916,6.625,1.208,21.125,
2016-02-18,13.062,22.771,9.708,0.833,7.208,
2016-02-19,15.708,22.833,7.125,0.833,8.0,
2016-02-20,22.59,32.731,10.142,1.792,8.25,
2016-02-21,12.458,20.021,7.562,0.87,6.913,
2016-02-22,16.562,24.271,7.708,1.208,5.125,
2016-02-23,12.5,15.688,3.188,0.583,7.125,
2016-02-24,14.417,22.354,7.938,0.375,9.75,
2016-02-25,16.729,24.417,7.688,0.417,7.625,
2016-02-26,16.375,23.521,7.146,0.167,7.375,
2016-02-27,30.354,50.521,20.166,1.333,9.0,
2016-02-28,22.44,29.883,7.443,1.042,8.125,
2016-02-29,,,,,,
2016-03-01,13.708,16.562,2.854,1.333,7.375,
2016-03-02,19.229,26.23,7.0,1.417,10.167,
2016-03-03,10.896,16.021,5.125,0.125,9.042,
2016-03-04,16.062,26.562,10.5,0.458,10.75,
2016-03-05,10.0,13.98,3.979,0.625,9.458,
2016-03-06,17.755,25.524,7.769,0.792,8.833,
2016-03-07,12.9,19.834,6.935,0.391,6.75,
2016-03-08,17.47,25.698,8.228,0.583,8.304,
2016-03-09,21.958,30.792,8.834,0.917,12.208,
2016-03-10,19.312,29.333,10.02,0.583,8.292,
2016-03-11,23.667,36.104,12.438,1.042,8.875,
2016-03-12,18.438,26.48,8.042,1.208,6.5,
2016-03-13,14.042,18.229,4.188,1.083,7.042,
2016-03-14,13.085,16.274,3.19,2.0,9.292,
2016-03-15,14.77,21.979,7.208,1.292,8.958,
2016-03-16,9.916,15.396,5.479,0.875,6.625,
2016-03-17,11.188,17.854,6.667,0.792,5.167,
2016-03-18,13.021,19.312,6.292,0.75,6.208,
2016-03-19,7.146,11.334,4.188,0.792,6.083,
2016-03-20,14.09,18.774,4.683,0.833,9.333,
2016-03-21,11.708,13.792,2.084,1.522,10.042,
2016-03-22,14.105,20.292,6.188,0.333,8.739,
2016-03-23,13.584,21.312,7.729,0.333,5.208,
2016-03-24,15.5,25.5,10.0,0.708,5.583,
2016-03-25,13.146,20.208,7.062,0.083,5.25,
2016-03-26,13.855,18.104,4.25,0.583,10.542,
2016-03-27,16.396,21.104,4.708,0.75,11.0,
2016-03-28,15.959,20.976,5.017,0.583,13.667,
2016-03-29,18.584,23.73,5.146,0.458,22.0,
2016-03-30,27.396,36.562,9.166,0.583,22.125,
2016-03-31,13.479,19.708,6.229,0.167,8.042,
2016-04-01,10.625,14.771,4.146,0.583,13.792,
2016-04-02,4.396,6.146,1.75,0.917,12.083,
2016-04-03,9.416,12.73,3.312,0.875,7.583,
2016-04-04,14.209,20.872,6.662,0.708,10.833,
2016-04-05,9.042,12.792,3.75,0.875,9.545,
2016-04-06,7.854,12.562,4.708,0.917,15.583,
2016-04-07,7.875,9.771,1.896,1.042,14.708,
2016-04-08,12.646,17.604,4.958,0.667,11.208,
2016-04-09,7.146,10.458,3.312,0.708,18.083,
2016-04-10,7.688,12.25,4.562,0.417,13.333,
2016-04-11,10.666,18.125,7.458,0.174,8.333,
2016-04-12,10.848,16.687,5.839,0.708,11.458,
2016-04-13,8.021,9.208,1.188,0.917,16.042,
2016-04-14,9.083,11.166,2.084,0.833,13.957,
2016-04-15,6.062,10.604,4.542,0.0,7.708,
2016-04-16,10.958,15.834,4.875,0.75,13.042,
2016-04-17,8.584,9.667,1.084,0.667,19.375,
2016-04-18,8.294,13.33,5.036,0.083,4.625,
2016-04-19,14.5,22.396,7.896,0.5,7.167,
2016-04-20,9.02,11.77,2.75,0.75,15.458,
2016-04-21,12.688,15.584,2.896,1.25,21.625,
2016-04-22,9.25,11.458,2.208,2.125,20.708,
2016-04-23,7.021,8.771,1.75,0.375,9.917,
2016-04-24,10.334,14.833,4.5,0.583,17.333,
2016-04-25,12.479,17.083,4.604,0.522,16.792,
2016-04-26,10.51,16.018,5.508,0.708,11.0,
2016-04-27,8.271,14.062,5.792,0.208,6.458,
2016-04-28,6.104,8.584,2.48,1.125,9.292,
2016-04-29,8.062,13.458,5.396,0.167,4.917,
2016-04-30,7.75,12.812,5.062,0.833,5.667,
2016-05-01,9.666,14.75,5.083,0.75,6.542,
2016-05-02,6.394,8.592,2.198,1.0,9.875,
2016-05-03,3.167,4.062,0.896,1.083,17.5,
2016-05-04,4.458,5.333,0.875,0.917,18.583,
2016-05-05,5.688,8.23,2.542,0.625,10.75,
2016-05-06,7.604,11.208,3.604,1.292,8.167,
