date,CO_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,PM25_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2012-09-30,2.833,9.334,10.23,0.896,24.25,187.083,97.0,78.167,57.0,11.125,,2.0,28.4,25.279,22.4,198.208
2012-10-01,2.36,14.083,15.979,1.896,11.562,185.417,81.0,68.708,55.0,8.917,,1.75,27.8,25.508,23.7,194.333
2012-10-02,2.771,16.165,21.636,5.472,16.042,190.583,91.0,77.458,56.0,11.125,,0.583,27.2,23.329,21.0,201.708
2012-10-03,2.881,19.229,26.5,7.271,12.271,187.625,97.0,88.667,79.0,12.833,,0.0,21.2,20.017,18.3,200.458
2012-10-04,2.521,11.71,14.298,2.588,5.854,185.708,97.0,68.375,46.0,9.0,,0.318,26.9,21.967,17.6,194.708
2012-10-05,3.438,17.125,21.771,4.646,14.416,190.636,95.0,75.333,45.0,12.273,,1.042,28.0,23.15,19.1,202.909
2012-10-06,3.75,14.896,18.062,3.166,19.792,193.375,95.0,76.25,49.0,13.875,,1.375,27.2,23.6,21.1,207.25
2012-10-07,2.666,11.479,11.875,0.396,15.229,188.583,97.0,84.625,59.0,10.875,,0.042,20.4,18.117,16.5,199.458
2012-10-08,2.396,10.021,11.271,1.25,11.521,190.75,86.0,63.625,46.0,9.542,,0.083,22.5,19.021,16.3,200.292
2012-10-09,2.044,17.188,22.386,5.198,11.799,191.286,72.0,65.292,55.0,9.857,,0.13,22.0,18.4,15.8,201.143
2012-10-10,2.072,16.934,21.822,4.887,11.093,189.6,92.0,65.696,48.0,11.8,,0.05,22.1,18.679,14.9,201.4
2012-10-11,2.584,17.604,22.562,4.958,10.583,186.0,93.0,74.917,50.0,10.955,,0.0,23.9,19.875,16.8,196.955
2012-10-12,3.062,21.125,26.042,4.916,8.396,187.708,82.0,53.458,32.0,10.667,,0.292,24.0,20.417,16.7,198.375
2012-10-13,3.201,18.334,20.854,2.521,11.646,189.083,57.0,42.292,33.0,15.0,,0.0,24.8,20.554,16.1,204.083
2012-10-14,3.812,16.312,17.188,0.875,18.396,193.958,96.0,73.833,55.0,18.458,,0.0,18.7,17.396,15.9,212.417
2012-10-15,3.562,21.146,25.979,4.833,19.604,191.625,82.0,63.667,45.0,15.708,,0.0,24.5,20.142,16.7,207.333
2012-10-16,3.271,19.496,26.88,7.384,14.292,193.042,74.0,56.833,40.0,14.292,,0.409,21.8,18.167,15.0,207.333
2012-10-17,5.374,37.533,50.262,12.729,28.408,194.895,97.0,77.292,50.0,24.421,,0.952,22.7,17.471,14.3,219.316
2012-10-18,4.354,26.729,43.333,16.604,26.458,189.542,97.0,90.542,80.0,16.375,,0.0,19.7,17.017,13.7,205.917
2012-10-19,2.878,19.479,34.062,14.583,8.562,187.5,96.0,65.667,40.0,9.667,,0.0,19.7,15.608,12.2,197.167
2012-10-20,4.146,24.875,40.146,15.27,13.458,196.875,78.0,60.667,41.0,17.875,,0.958,20.8,17.462,12.4,214.75
2012-10-21,5.688,35.896,48.208,12.312,26.729,204.708,90.0,62.833,33.0,23.25,,0.917,23.9,18.958,13.5,227.958
2012-10-22,4.0,25.372,33.427,8.056,32.106,193.542,87.0,69.417,57.0,14.042,,1.591,23.3,19.55,14.1,207.583
2012-10-23,2.584,13.67,17.516,3.845,15.938,183.636,96.0,86.458,68.0,9.727,,0.542,23.0,19.562,14.0,193.364
2012-10-24,2.655,19.27,24.979,5.708,6.792,188.75,78.0,41.083,28.0,11.958,,0.042,20.3,16.908,14.0,200.708
2012-10-25,3.41,27.812,39.854,12.042,15.279,194.1,73.0,61.375,51.0,18.1,,1.1,18.8,16.121,13.7,212.2
2012-10-26,3.792,25.104,34.312,9.208,23.229,195.458,86.0,66.667,45.0,18.208,,1.792,22.4,17.679,12.8,213.667
2012-10-27,3.125,14.521,17.396,2.875,18.02,193.75,78.0,65.042,46.0,10.167,,1.375,20.6,17.583,15.8,203.917
2012-10-28,4.062,17.312,22.146,4.834,21.479,199.167,97.0,84.0,67.0,16.083,,0.0,16.4,15.162,14.6,215.25
2012-10-29,3.354,17.896,25.667,7.77,11.938,189.318,97.0,59.708,30.0,14.0,,0.0,22.1,17.396,14.2,203.318
2012-10-30,4.73,30.994,46.776,15.782,17.312,193.083,76.0,57.542,43.0,22.625,,1.167,17.4,14.721,11.8,215.708
2012-10-31,4.13,27.125,45.938,18.812,21.062,193.167,86.0,69.458,46.0,24.0,,0.958,18.5,14.292,10.9,217.167
2012-11-01,4.208,28.23,48.854,20.625,19.062,193.917,90.0,62.625,44.0,20.208,,1.5,20.8,15.283,10.1,214.125
2012-11-02,2.98,20.084,27.542,7.458,6.688,190.375,65.0,44.125,33.0,13.458,,0.042,18.4,14.8,12.3,203.833
2012-11-03,2.958,14.375,16.334,1.958,10.646,190.75,55.0,47.542,36.0,12.167,,0.182,17.7,13.483,10.6,202.917
2012-11-04,3.375,14.916,17.021,2.104,9.458,192.773,87.0,50.042,34.0,11.5,,0.875,17.9,14.283,11.6,204.273
2012-11-05,6.188,42.688,77.334,34.646,35.333,201.5,93.0,69.667,58.0,31.208,,1.75,15.3,13.058,9.5,232.708
2012-11-06,6.114,35.568,82.896,47.328,41.834,198.083,97.0,95.958,92.0,31.625,,0.667,16.5,13.875,12.3,229.708
2012-11-07,6.094,37.104,84.562,47.458,30.0,200.875,95.0,72.958,46.0,28.042,,1.375,19.1,15.621,12.8,228.917
2012-11-08,7.458,43.904,80.697,36.794,19.228,200.65,80.0,53.304,35.0,29.1,,4.13,19.1,15.304,9.9,229.75
2012-11-09,3.042,23.188,32.167,8.979,10.25,188.0,58.0,44.167,36.0,10.75,,0.682,20.0,16.163,13.4,198.75
2012-11-10,2.479,14.354,18.062,3.708,10.771,188.5,81.0,49.125,35.0,7.682,,0.417,19.2,15.212,12.1,196.182
2012-11-11,3.917,20.25,24.73,4.48,23.729,194.625,96.0,82.75,68.0,16.542,,0.667,15.2,12.988,10.6,211.167
2012-11-12,4.242,29.812,52.834,23.02,22.792,195.083,96.0,86.583,66.0,17.958,,0.458,18.4,14.833,12.5,213.042
2012-11-13,4.27,31.692,52.411,20.72,19.292,206.125,84.0,57.0,39.0,16.875,,1.417,17.9,15.129,11.9,223.0
2012-11-14,3.205,23.584,33.083,9.5,8.584,195.875,57.0,41.042,26.0,9.167,,1.208,18.0,13.688,10.3,205.042
2012-11-15,3.521,23.48,33.771,10.292,5.416,191.0,58.0,41.458,30.0,9.833,,0.955,15.5,11.6,8.5,200.833
2012-11-16,3.062,18.254,24.37,6.116,5.292,190.636,62.0,51.375,36.0,9.909,,1.375,15.5,12.992,8.6,200.545
2012-11-17,3.334,14.979,19.146,4.166,18.708,189.167,97.0,79.5,57.0,9.5,,0.833,17.6,14.558,10.1,198.667
2012-11-18,3.135,7.625,8.188,0.562,4.104,186.5,74.0,41.917,30.0,6.25,,0.708,16.8,13.058,9.2,192.75
2012-11-19,4.292,29.491,53.846,24.354,19.068,192.0,84.0,57.375,43.0,17.542,,1.0,9.6,8.325,6.0,209.542
2012-11-20,5.417,32.96,77.55,44.589,18.25,195.917,88.0,54.417,33.0,25.75,,1.042,17.4,11.308,5.2,221.667
2012-11-21,4.218,26.232,52.236,26.004,8.125,193.75,59.0,43.958,31.0,19.15,,0.381,14.6,10.988,8.9,212.9
2012-11-22,6.562,40.792,96.292,55.5,27.584,200.409,92.0,69.458,45.0,36.545,,1.5,12.3,9.525,6.4,236.955
2012-11-23,6.667,34.458,71.188,36.729,44.896,199.792,97.0,88.292,72.0,35.792,,0.667,11.3,9.121,7.1,235.583
2012-11-24,3.392,18.0,22.667,4.667,9.875,190.708,72.0,63.833,52.0,11.708,,0.208,11.6,9.538,6.8,202.417
2012-11-25,3.688,17.938,24.438,6.5,8.292,196.958,74.0,57.333,37.0,15.333,,0.708,12.0,8.425,4.0,212.292
2012-11-26,5.542,38.292,76.771,38.479,29.119,196.083,97.0,77.792,59.0,26.833,,0.667,12.0,8.217,6.5,222.917
2012-11-27,2.812,16.79,22.718,5.928,4.062,188.583,62.0,38.458,27.0,10.125,,0.364,13.1,10.583,5.7,198.708
2012-11-28,5.334,33.854,83.188,49.334,16.771,196.955,91.0,68.875,54.0,26.318,,0.875,7.7,6.083,4.5,223.273
2012-11-29,8.041,48.771,137.604,88.833,42.271,209.083,97.0,71.0,40.0,45.25,,2.25,14.9,8.912,3.0,254.333
2012-11-30,4.496,28.48,47.562,19.084,24.834,193.292,95.0,76.0,64.0,17.583,,0.75,12.9,9.729,8.3,210.875
2012-12-01,4.188,23.416,42.708,19.292,15.062,193.042,91.0,75.417,53.0,16.5,,0.75,9.8,6.271,3.3,209.542
2012-12-02,2.834,12.334,14.875,2.542,7.334,191.333,97.0,60.5,35.0,8.167,,0.5,8.1,4.975,1.7,199.5
2012-12-03,3.75,26.188,40.375,14.188,17.938,190.292,98.0,83.292,64.0,14.792,,0.591,8.1,5.883,2.9,205.083
2012-12-04,5.042,33.278,78.038,44.76,19.125,197.727,97.0,77.125,40.0,23.773,,0.875,11.4,9.071,7.3,221.5
2012-12-05,4.87,35.331,63.27,27.94,8.302,196.8,60.0,47.783,30.0,18.75,,1.565,12.5,9.429,4.6,215.55
2012-12-06,3.372,18.104,22.646,4.542,6.896,192.667,87.0,45.25,23.0,9.708,,1.292,17.1,11.942,7.1,202.375
2012-12-07,6.062,34.229,78.416,44.188,11.812,200.667,74.0,46.708,34.0,25.375,,1.5,11.0,7.696,5.5,226.042
2012-12-08,4.521,25.354,47.312,21.958,13.5,203.208,81.0,50.0,30.0,16.958,,1.292,15.5,8.825,3.7,220.167
2012-12-09,3.562,13.0,15.271,2.271,6.73,193.292,54.0,41.458,28.0,7.167,,1.727,9.9,6.458,2.8,200.458
2012-12-10,4.958,31.562,64.375,32.812,7.042,199.5,69.0,46.083,25.0,16.636,,1.167,9.0,4.708,1.4,216.136
2012-12-11,6.834,43.234,111.402,68.166,12.166,207.357,72.0,46.75,27.0,36.643,,1.5,10.4,5.746,0.3,244.0
2012-12-12,4.021,33.146,52.73,19.583,8.188,196.208,62.0,47.833,33.0,17.083,,1.167,10.5,6.504,3.2,213.292
2012-12-13,4.188,35.5,57.979,22.48,12.292,198.5,65.0,49.542,35.0,17.792,,1.042,10.9,6.5,2.4,216.292
2012-12-14,7.708,51.229,122.334,71.104,33.896,209.708,89.0,66.542,51.0,39.875,,2.792,10.7,5.983,1.5,249.583
2012-12-15,10.021,51.646,132.25,80.604,84.479,209.917,98.0,81.5,58.0,55.042,,1.773,7.9,6.317,4.7,264.958
2012-12-16,6.604,24.792,55.5,30.708,34.52,200.545,92.0,52.667,29.0,22.682,,0.708,17.5,11.354,5.4,223.227
2012-12-17,5.5,36.729,61.438,24.708,26.318,199.292,95.0,72.875,55.0,21.083,,0.833,7.9,7.2,6.1,220.375
2012-12-18,5.877,33.856,88.582,54.726,28.688,201.792,98.0,69.167,36.0,25.667,,0.958,14.9,9.808,5.9,227.458
2012-12-19,2.633,16.242,21.468,5.226,3.834,192.292,59.0,36.417,28.0,7.375,,0.0,8.0,5.562,3.5,199.667
2012-12-20,4.326,32.172,54.201,22.03,10.112,200.0,58.0,37.875,24.0,17.913,,0.13,9.7,5.95,2.7,217.913
2012-12-21,5.396,41.521,94.375,52.854,20.708,203.0,72.0,53.583,43.0,26.5,,1.455,8.3,5.846,1.3,229.5
2012-12-22,5.542,34.166,69.77,35.604,27.354,194.409,98.0,78.708,47.0,27.364,,1.167,9.8,5.671,2.9,221.773
2012-12-23,4.896,17.542,24.042,6.5,12.417,195.833,70.0,48.25,39.0,16.792,,1.333,8.7,6.55,3.9,212.625
2012-12-24,3.623,19.208,24.708,5.5,8.854,193.958,67.0,44.042,27.0,14.333,,1.0,7.7,4.45,1.1,208.292
2012-12-25,7.354,47.0,135.438,88.438,19.854,211.708,84.0,60.167,44.0,35.333,,2.458,8.7,3.592,-0.6,247.042
2012-12-26,3.941,21.445,47.909,26.464,7.021,200.458,87.0,42.583,29.0,24.625,,1.208,6.7,3.704,0.6,225.083
2012-12-27,5.834,32.458,68.688,36.229,15.0,201.0,71.0,50.542,36.0,22.875,,1.545,6.0,2.762,-0.6,223.875
2012-12-28,9.166,52.646,155.042,102.396,41.854,210.0,98.0,73.583,49.0,47.864,,2.083,6.1,3.246,0.2,257.864
2012-12-29,3.375,17.521,21.958,4.438,15.0,190.625,98.0,78.542,49.0,12.667,,0.0,10.9,6.771,3.2,203.292
2012-12-30,4.519,21.625,27.938,6.312,21.688,194.125,98.0,95.75,79.0,17.083,,0.042,8.1,6.633,5.6,211.208
2012-12-31,4.521,13.23,15.23,2.0,5.062,196.208,96.0,44.833,35.0,12.542,,0.583,10.8,8.538,4.0,208.75
2013-01-01,5.676,23.943,35.258,11.314,23.125,211.522,87.0,59.75,42.0,19.261,18.042,1.833,14.6,7.638,-1.2,230.783
2013-01-02,3.875,17.334,25.584,8.25,8.438,202.333,82.0,52.083,36.0,17.333,5.875,0.917,13.1,6.6,-0.6,219.667
2013-01-03,4.208,19.625,24.354,4.73,15.708,196.625,64.0,52.625,43.0,17.083,10.792,1.455,9.3,4.825,0.2,213.708
2013-01-04,4.979,22.333,42.792,20.458,16.354,202.125,76.0,55.958,41.0,22.208,15.333,1.417,11.6,5.612,-1.0,224.333
2013-01-05,2.646,10.0,11.5,1.5,6.084,191.875,53.0,48.667,41.0,11.833,2.75,0.542,7.7,4.812,3.1,203.708
2013-01-06,2.946,18.304,27.674,9.37,5.384,193.458,66.0,47.542,31.0,14.042,4.083,0.667,11.3,4.775,-1.6,207.5
2013-01-07,4.354,32.729,54.312,21.584,13.166,197.435,78.0,59.333,39.0,20.043,10.167,1.727,9.2,3.596,-2.1,217.478
2013-01-08,5.456,40.478,78.87,38.391,31.536,199.762,98.0,72.917,47.0,28.286,22.045,1.391,11.4,6.221,0.5,228.048
2013-01-09,3.792,23.208,32.292,9.084,13.334,192.917,98.0,72.333,30.0,15.542,9.042,0.333,9.8,6.604,3.6,208.458
2013-01-10,3.417,23.416,38.562,15.146,4.688,193.958,49.0,30.5,17.0,16.75,3.667,0.042,9.0,4.771,-0.1,210.708
2013-01-11,6.208,37.792,87.688,49.896,14.479,205.667,66.0,52.75,34.0,30.167,12.25,1.136,9.9,3.021,-2.5,235.833
2013-01-12,6.378,32.852,57.895,25.042,19.875,220.583,81.0,62.0,43.0,29.75,16.708,1.917,8.1,2.946,-1.9,250.333
2013-01-13,3.125,13.979,17.208,3.229,7.146,193.087,67.0,40.75,29.0,12.783,5.708,0.875,9.6,5.696,1.5,205.87
2013-01-14,3.188,24.416,36.084,11.667,8.354,193.417,52.0,38.125,30.0,15.208,6.5,0.292,9.9,5.162,2.4,208.625
2013-01-15,4.222,36.628,60.376,23.748,16.708,197.542,62.0,53.25,48.0,20.375,15.333,0.955,3.5,1.817,-0.7,217.917
2013-01-16,5.562,38.146,75.0,36.854,17.625,201.667,84.0,58.0,37.0,26.292,16.333,1.5,8.1,2.883,-4.0,227.958
2013-01-17,4.166,30.938,47.208,16.271,11.188,198.333,67.0,48.958,35.0,19.833,9.417,1.125,10.7,5.067,0.8,218.167
2013-01-18,4.204,28.592,39.206,10.614,16.416,198.0,78.0,56.958,40.0,17.917,14.875,1.417,8.1,3.425,1.0,215.917
2013-01-19,3.042,11.916,14.105,2.188,10.312,194.261,98.0,48.667,28.0,13.435,7.792,0.364,8.1,4.075,0.3,207.696
2013-01-20,6.062,39.521,77.98,38.458,18.562,202.958,77.0,52.708,37.0,25.792,13.125,2.333,8.3,3.467,-0.7,228.75
2013-01-21,5.812,34.438,66.188,31.75,24.812,201.167,99.0,59.708,37.0,27.292,21.333,2.125,12.0,5.233,-0.9,228.458
2013-01-22,5.674,31.2,41.997,10.798,22.625,197.364,99.0,64.227,30.0,18.864,19.583,0.957,9.9,4.917,1.2,216.227
2013-01-23,4.479,32.792,52.73,19.938,10.416,199.292,54.0,37.5,24.0,19.292,9.667,1.318,12.5,7.075,2.9,218.583
2013-01-24,5.714,43.092,77.396,34.304,25.646,206.333,67.0,53.917,39.0,28.833,22.625,2.125,11.7,6.275,1.4,235.167
2013-01-25,10.521,61.292,144.5,83.208,57.02,219.217,75.0,59.917,46.0,57.217,54.333,4.292,10.9,5.975,-0.9,276.435
2013-01-26,3.229,10.896,13.584,2.688,15.125,192.25,93.0,52.833,29.0,13.958,9.667,1.0,15.3,10.208,3.6,206.208
2013-01-27,3.146,19.542,25.375,5.834,9.146,193.792,71.0,40.083,26.0,15.625,6.292,1.045,9.3,5.162,1.8,209.417
2013-01-28,4.562,33.25,56.812,23.562,15.208,199.0,64.0,48.0,36.0,21.542,12.583,3.125,15.4,8.471,0.0,220.542
2013-01-29,4.331,28.378,39.076,10.698,12.083,196.125,79.0,47.333,27.0,19.667,7.5,1.75,12.9,8.533,4.7,215.792
2013-01-30,5.08,33.953,66.01,32.057,29.458,200.958,97.0,77.625,62.0,28.208,16.5,1.167,12.9,8.842,3.3,229.167
2013-01-31,4.292,28.48,59.604,31.125,16.938,199.957,88.0,42.417,21.0,21.13,12.958,0.545,16.5,10.788,6.2,221.087
2013-02-01,4.48,30.938,53.146,22.208,18.479,197.458,88.0,57.792,33.0,20.833,14.333,0.958,12.3,6.0,2.4,218.292
2013-02-02,7.0,35.896,54.979,19.084,52.166,207.25,96.0,76.375,49.0,29.208,30.833,1.417,9.4,6.112,1.4,236.458
2013-02-03,7.75,41.5,79.562,38.062,72.812,206.75,92.0,74.125,54.0,34.833,47.125,1.458,15.3,10.296,6.2,241.583
2013-02-04,3.458,20.091,28.987,8.896,15.496,193.042,99.0,83.833,51.0,15.5,8.667,0.545,9.1,4.046,0.3,208.542
2013-02-05,2.606,16.505,24.89,8.384,3.994,191.727,51.0,35.174,22.0,11.773,2.957,1.043,6.2,2.242,-1.2,203.5
2013-02-06,2.854,21.854,33.666,11.812,7.77,191.348,36.0,29.708,25.0,14.696,5.458,1.0,7.8,4.146,0.5,206.043
2013-02-07,2.916,20.979,29.062,8.083,8.625,190.167,45.0,34.083,24.0,14.167,8.667,1.0,9.2,4.967,1.7,204.333
2013-02-08,2.5,12.521,16.542,4.021,8.73,190.5,97.0,88.542,47.0,12.375,5.75,,2.9,-2.196,-4.3,202.875
2013-02-09,2.48,9.625,12.521,2.896,3.292,190.25,95.0,58.208,36.0,11.583,1.083,,9.5,5.1,0.5,201.833
2013-02-10,3.604,29.479,45.396,15.916,10.834,193.167,52.0,40.167,27.0,16.375,9.667,,10.5,6.162,2.2,209.542
2013-02-11,2.838,15.834,19.712,3.88,8.416,190.708,76.0,57.583,47.0,13.083,5.667,,3.9,1.912,-1.2,203.792
2013-02-12,2.692,18.873,25.546,6.672,7.958,190.435,62.0,51.75,45.0,13.652,5.5,,7.9,3.767,0.8,204.087
2013-02-13,4.125,33.521,52.084,18.562,12.229,197.833,70.0,52.917,40.0,19.458,8.625,,7.7,3.921,-1.3,217.292
2013-02-14,2.916,24.438,33.938,9.5,14.708,191.417,95.0,85.0,42.0,16.625,8.125,,5.1,1.171,-0.9,208.042
2013-02-15,2.584,13.208,16.771,3.562,5.292,190.792,95.0,77.958,45.0,11.75,0.708,,6.9,3.667,-0.7,202.542
2013-02-16,2.688,7.021,8.292,1.27,10.084,189.542,49.0,34.375,22.0,11.375,8.917,,11.7,8.475,5.1,200.917
2013-02-17,4.0,22.719,29.854,7.136,26.549,191.933,37.0,31.042,21.0,13.933,20.667,2.125,13.8,8.992,5.3,205.867
2013-02-18,2.5,16.0,20.375,4.375,8.167,185.458,37.0,30.458,24.0,14.375,8.375,0.875,10.7,6.725,3.9,199.833
2013-02-19,2.87,21.739,28.739,7.0,9.675,189.571,48.0,35.125,24.0,18.286,6.458,0.545,10.8,5.717,0.9,207.857
2013-02-20,3.792,31.542,43.708,12.166,17.792,198.0,59.0,47.542,32.0,22.0,15.75,1.333,8.4,4.004,-0.9,220.0
2013-02-21,3.0,23.02,30.729,7.708,13.479,192.167,57.0,38.0,24.0,19.417,10.625,0.875,12.1,6.304,0.5,211.583
2013-02-22,2.875,22.104,29.0,6.896,8.646,191.042,52.0,38.708,26.0,19.208,6.667,0.25,11.8,5.796,-0.1,210.25
2013-02-23,3.292,16.542,19.166,2.625,14.042,191.333,59.0,49.25,42.0,19.25,11.417,1.182,10.1,5.208,1.8,210.583
2013-02-24,3.125,24.23,31.521,7.292,15.708,190.958,65.0,55.208,46.0,21.417,11.292,1.375,8.2,5.183,2.7,212.375
2013-02-25,4.756,36.684,54.494,17.81,28.812,195.45,73.0,52.958,34.0,24.85,28.0,2.667,13.0,7.142,-0.4,220.3
2013-02-26,5.185,28.464,39.726,11.262,45.729,197.792,84.0,54.125,36.0,23.208,40.875,3.083,14.9,8.483,3.0,221.0
2013-02-27,6.771,43.583,71.562,27.979,68.604,200.458,94.0,81.458,66.0,30.875,46.458,1.818,13.7,8.483,5.0,231.333
2013-02-28,4.146,22.52,32.521,10.0,35.708,191.708,95.0,62.958,26.0,20.667,23.5,0.708,19.8,13.425,8.5,212.375
2013-03-01,4.354,21.625,27.812,6.188,31.833,193.167,95.0,79.708,63.0,17.208,23.625,1.0,10.3,7.388,5.4,210.375
2013-03-02,3.208,11.625,13.416,1.792,16.938,192.125,95.0,92.708,87.0,17.25,11.292,0.167,6.4,5.267,4.5,209.375
2013-03-03,2.8,20.0,28.28,8.28,8.489,189.8,94.0,56.167,23.0,17.65,6.708,0.19,11.0,6.712,4.1,207.45
2013-03-04,3.35,19.172,25.517,6.345,14.127,190.792,85.0,45.5,29.0,18.542,11.478,1.083,10.8,6.662,1.7,209.333
2013-03-05,4.542,31.652,49.324,17.671,27.958,193.125,93.0,88.167,50.0,24.0,16.75,0.292,8.7,6.267,4.6,217.125
2013-03-06,2.646,13.75,18.042,4.292,7.333,188.375,41.0,24.583,14.0,15.708,5.208,0.125,7.9,5.417,3.1,204.083
2013-03-07,3.646,25.188,36.021,10.834,11.458,189.75,61.0,33.708,12.0,16.875,9.333,0.385,8.0,4.204,1.7,206.625
2013-03-08,3.479,22.208,27.646,5.438,10.916,190.667,54.0,37.833,21.0,18.75,9.75,0.292,9.1,5.667,1.5,209.417
2013-03-09,3.458,14.36,16.258,1.896,13.792,193.13,79.0,49.75,32.0,17.087,8.667,0.667,9.8,6.292,3.2,210.217
2013-03-10,3.188,17.292,22.896,5.604,9.667,192.833,85.0,37.167,16.0,17.625,6.5,0.083,8.4,4.95,2.2,210.458
2013-03-11,3.042,20.75,29.229,8.479,8.562,191.375,72.0,41.208,18.0,17.333,5.833,1.136,9.9,6.025,1.5,208.708
2013-03-12,5.145,39.552,71.95,32.398,29.792,206.583,76.0,54.25,38.0,25.208,23.875,4.042,15.1,10.121,2.7,231.792
2013-03-13,4.396,26.229,42.646,16.416,52.916,194.292,96.0,87.292,77.0,22.0,25.333,0.583,16.3,11.608,7.4,216.292
2013-03-14,3.542,21.688,27.23,5.542,7.75,191.375,79.0,53.583,26.0,18.167,4.958,0.75,12.9,9.667,5.8,209.542
2013-03-15,2.875,13.962,17.088,3.126,6.729,188.739,71.0,39.417,21.0,15.739,4.917,1.0,11.9,8.304,4.6,204.478
2013-03-16,4.521,21.334,25.229,3.896,24.125,193.542,75.0,55.042,40.0,18.583,18.333,2.542,16.4,10.142,3.8,212.125
2013-03-17,5.02,28.958,46.666,17.708,36.542,194.75,82.0,54.75,39.0,21.417,29.833,2.458,15.6,11.308,5.4,216.167
2013-03-18,4.192,25.798,38.892,13.094,37.577,193.435,90.0,69.083,43.0,21.087,23.167,1.304,18.1,14.483,8.2,214.522
2013-03-19,2.913,11.59,13.534,1.943,16.896,188.708,63.0,42.708,33.0,15.083,12.125,0.273,13.4,11.204,9.3,203.792
2013-03-20,3.375,27.5,37.375,9.875,14.25,190.708,96.0,88.0,62.0,20.083,5.042,0.0,9.6,7.704,6.3,210.792
2013-03-21,2.479,10.423,12.642,2.22,3.875,188.111,76.0,34.542,14.0,15.333,1.083,0.083,15.4,10.088,7.1,203.444
2013-03-22,2.646,14.354,17.854,3.5,7.292,188.042,55.0,35.792,20.0,14.5,4.917,0.708,12.7,9.258,5.1,202.542
2013-03-23,2.688,13.834,15.25,1.416,11.375,188.208,77.0,41.0,19.0,16.042,7.625,0.773,16.6,11.383,6.2,204.25
2013-03-24,3.646,33.834,50.062,16.229,20.042,190.417,82.0,46.708,19.0,19.667,15.292,2.083,17.3,12.967,6.9,210.083
2013-03-25,4.46,37.417,47.979,10.562,34.229,190.667,78.0,56.125,32.0,19.208,26.5,4.75,20.3,15.542,12.1,209.875
2013-03-26,4.047,41.088,57.79,16.702,31.292,197.042,93.0,69.083,47.0,24.208,22.5,2.958,18.4,15.246,13.0,221.25
2013-03-27,3.875,31.77,42.239,10.47,35.5,189.208,92.0,78.125,56.0,20.542,22.833,0.409,15.5,11.996,8.6,209.75
2013-03-28,4.938,37.28,59.006,21.726,32.084,193.125,86.0,58.875,29.0,26.5,24.917,2.542,19.2,13.738,8.1,219.625
2013-03-29,2.854,16.27,17.812,1.542,26.416,185.083,77.0,65.792,47.0,13.958,19.625,1.875,19.6,16.225,13.5,199.042
2013-03-30,3.562,10.125,11.146,1.021,24.334,185.083,95.0,82.958,38.0,15.042,11.042,0.833,17.7,15.738,14.1,200.125
2013-03-31,2.65,13.458,16.083,2.625,8.367,186.083,42.0,26.208,13.0,14.542,5.167,0.045,20.6,15.896,12.9,200.625
2013-04-01,3.771,19.438,30.292,10.854,20.802,194.917,92.0,61.042,34.0,11.708,,0.792,15.7,10.554,5.0,206.625
2013-04-02,4.688,38.166,58.5,20.334,32.229,197.25,96.0,90.583,69.0,23.208,,0.167,13.4,11.0,8.0,220.458
2013-04-03,2.87,18.826,21.566,2.74,4.046,187.727,95.0,74.708,40.0,10.909,,0.0,16.2,13.567,11.1,198.636
2013-04-04,3.312,26.188,34.729,8.542,8.958,188.833,88.0,60.667,33.0,12.083,,0.833,22.0,15.975,9.2,200.917
2013-04-05,3.736,21.792,25.581,3.789,28.5,190.227,92.0,69.667,48.0,10.0,,1.864,21.4,16.804,12.0,200.227
2013-04-06,2.708,11.062,12.0,0.938,21.521,186.208,96.0,79.667,52.0,7.5,,1.417,19.9,16.888,15.4,193.708
2013-04-07,2.688,8.208,8.479,0.271,11.521,187.375,95.0,58.958,30.0,6.792,,0.25,21.7,17.65,11.7,194.167
2013-04-08,2.604,18.292,21.188,2.896,8.125,187.792,39.0,27.0,16.0,7.125,,0.208,21.1,15.154,10.5,194.917
2013-04-09,3.23,24.104,30.396,6.292,20.584,189.083,71.0,53.167,40.0,9.375,,1.875,19.6,15.175,9.0,198.458
2013-04-10,3.096,15.85,18.104,2.254,16.75,189.042,76.0,56.958,43.0,8.5,,1.125,17.8,13.308,6.6,197.542
2013-04-11,3.29,16.481,19.355,2.874,9.979,191.636,94.0,67.875,40.0,11.5,,0.5,12.5,8.933,5.3,203.136
2013-04-12,3.666,22.375,32.146,9.77,18.25,192.583,85.0,52.417,28.0,12.083,,1.208,16.3,11.021,4.2,204.667
2013-04-13,3.312,15.562,17.834,2.271,9.896,190.875,77.0,58.292,38.0,11.417,,1.125,16.1,11.329,5.9,202.292
2013-04-14,3.0,7.792,8.125,0.334,21.604,188.833,77.0,59.792,45.0,8.667,,1.792,19.8,16.167,11.3,197.5
2013-04-15,3.042,13.584,15.771,2.188,28.104,188.292,78.0,62.042,48.0,10.292,,1.417,21.3,16.388,11.0,198.583
2013-04-16,3.188,19.521,23.292,3.77,21.438,188.792,89.0,64.875,48.0,9.292,,2.208,20.3,15.108,8.9,198.083
2013-04-17,2.728,18.33,19.766,1.436,44.818,187.476,87.0,75.524,52.0,7.0,,2.571,20.0,17.883,16.5,194.476
