date,PM25_mean,SO2_mean,SPM_mean,NO2_mean,NOX_mean,NO_mean
2017-02-27,5.875,2.125,8.778,26.541,46.0,19.458
2017-02-28,7.833,2.146,11.389,27.264,43.569,16.305
2017-03-01,1.57,0.799,9.639,7.681,9.472,1.792
2017-03-02,9.042,1.271,12.097,6.819,8.931,2.111
2017-03-03,13.666,1.167,19.083,13.861,20.389,6.528
2017-03-04,13.417,1.354,19.958,15.75,20.639,4.889
2017-03-05,10.377,1.23,14.847,14.125,18.166,4.042
2017-03-06,11.68,2.312,14.139,16.931,23.833,6.903
2017-03-07,9.278,2.208,13.445,20.125,26.722,6.597
2017-03-08,5.486,1.196,11.903,7.056,8.387,1.331
2017-03-09,4.125,1.584,9.319,18.986,36.264,17.278
2017-03-10,6.597,1.375,9.583,9.653,11.917,2.264
2017-03-11,5.68,0.854,9.611,11.514,13.806,2.292
2017-03-12,7.597,1.708,10.357,11.651,15.0,3.349
2017-03-13,18.014,1.062,26.833,20.638,25.152,4.514
2017-03-14,25.32,1.852,34.615,21.361,25.649,4.288
2017-03-15,18.403,1.044,27.778,10.814,12.625,1.811
2017-03-16,3.984,0.834,8.826,6.361,8.958,2.597
2017-03-17,6.153,1.52,9.542,12.681,18.111,5.431
2017-03-18,5.292,1.542,9.319,7.625,9.361,1.736
2017-03-19,9.028,1.834,14.653,9.597,11.917,2.319
2017-03-20,6.597,1.167,10.931,11.472,16.778,5.305
2017-03-21,5.111,1.062,8.958,10.847,13.833,2.986
2017-03-22,6.084,1.669,12.111,12.571,16.038,3.467
2017-03-23,7.708,1.646,11.847,15.208,20.458,5.25
2017-03-24,9.07,1.083,12.097,9.778,12.028,2.25
2017-03-25,20.32,1.5,26.0,11.736,13.375,1.639
2017-03-26,23.847,3.0,30.028,15.073,18.4,3.327
2017-03-27,29.542,1.52,37.125,21.264,27.347,6.083
2017-03-28,33.181,1.229,44.125,14.569,16.153,1.583
2017-03-29,22.792,1.284,30.306,10.528,12.556,2.028
2017-03-30,7.667,1.021,11.917,12.139,16.139,4.0
2017-03-31,15.736,1.312,20.208,13.458,16.889,3.431
2017-04-01,6.583,0.896,12.208,7.111,9.931,2.819
2017-04-02,10.472,1.375,14.903,15.5,20.042,4.542
2017-04-03,16.875,1.562,22.305,23.75,32.25,8.5
2017-04-04,14.416,1.875,19.778,20.681,30.222,9.542
2017-04-05,16.375,1.458,23.597,17.319,23.903,6.583
2017-04-06,19.555,2.19,27.222,14.25,17.167,2.917
2017-04-07,6.944,1.458,17.875,7.625,10.125,2.5
2017-04-08,8.625,0.75,14.514,5.403,6.958,1.556
2017-04-09,7.431,1.146,13.319,5.438,7.145,1.707
2017-04-10,8.25,2.521,12.861,11.719,15.727,4.008
2017-04-11,8.194,1.27,13.75,8.944,11.93,2.986
2017-04-12,4.695,0.834,11.667,6.334,10.125,3.792
2017-04-13,11.0,1.157,20.0,6.125,10.25,4.125
2017-04-14,16.306,1.208,26.611,8.203,17.24,9.038
2017-04-15,19.111,1.166,31.556,8.555,14.931,6.375
2017-04-16,23.917,1.75,34.944,6.375,7.778,1.403
2017-04-17,11.167,1.646,18.019,9.0,12.097,3.097
2017-04-18,5.431,0.771,15.333,3.278,4.5,1.222
2017-04-19,3.347,1.084,10.194,8.222,11.861,3.639
2017-04-20,4.889,0.864,10.069,7.083,10.764,3.681
2017-04-21,4.778,1.208,11.306,5.694,8.083,2.389
2017-04-22,4.292,0.667,9.319,8.5,11.931,3.431
2017-04-23,4.347,0.854,10.944,5.803,7.735,1.931
2017-04-24,5.541,1.646,10.181,11.74,15.836,4.096
2017-04-25,9.258,1.5,16.5,12.625,16.444,3.819
2017-04-26,9.94,1.708,15.931,14.542,18.014,3.472
2017-04-27,6.694,1.709,13.111,10.139,14.181,4.042
2017-04-28,8.014,0.917,13.528,7.902,10.389,2.487
2017-04-29,10.042,0.958,16.556,10.639,13.083,2.444
2017-04-30,14.167,0.812,20.972,6.167,7.319,1.153
2017-05-01,4.958,0.896,10.333,6.875,10.153,3.278
2017-05-02,4.971,1.104,8.807,9.238,12.081,2.842
2017-05-03,6.278,2.166,10.653,12.236,15.528,3.292
2017-05-04,7.222,2.514,13.292,14.597,18.25,3.653
2017-05-05,12.028,1.938,18.361,11.222,13.806,2.583
2017-05-06,10.403,1.0,20.084,9.25,11.653,2.403
2017-05-07,24.0,0.708,47.445,5.008,6.477,1.469
2017-05-08,13.097,0.875,22.917,7.096,10.35,3.255
2017-05-09,5.014,1.292,12.949,9.935,14.216,4.281
2017-05-10,8.236,1.0,16.583,11.319,14.639,3.32
2017-05-11,5.208,0.68,13.778,11.875,14.903,3.028
2017-05-12,6.861,1.166,12.875,6.903,9.452,2.549
2017-05-13,6.305,0.084,12.514,3.097,4.389,1.292
2017-05-14,5.875,0.479,12.57,2.722,3.75,1.028
2017-05-15,3.542,1.166,11.806,3.639,5.403,1.764
2017-05-16,2.548,0.646,9.145,7.306,10.111,2.805
2017-05-17,4.375,1.146,9.014,10.514,15.222,4.708
2017-05-18,7.18,1.0,12.458,11.25,15.069,3.82
2017-05-19,6.611,0.896,10.014,7.667,10.278,2.611
2017-05-20,14.722,1.562,22.014,10.097,12.139,2.042
2017-05-21,20.25,1.729,33.278,7.17,8.26,1.09
2017-05-22,20.681,1.979,31.431,8.92,11.193,2.273
2017-05-23,17.403,0.708,24.708,5.931,7.472,1.542
2017-05-24,13.264,1.146,20.25,7.653,9.917,2.264
2017-05-25,15.486,1.021,20.639,5.986,8.583,2.597
2017-05-26,7.18,0.292,12.875,4.542,5.953,1.411
2017-05-27,2.361,0.104,7.833,6.014,7.736,1.722
2017-05-28,4.5,0.708,9.0,7.597,9.569,1.972
2017-05-29,9.583,0.958,16.389,8.722,11.292,2.569
2017-05-30,15.931,1.5,25.347,9.389,11.819,2.43
2017-05-31,27.111,1.625,43.5,9.681,11.458,1.778
2017-06-01,13.972,0.704,23.722,7.764,9.375,1.611
2017-06-02,4.472,0.0,11.528,6.847,8.319,1.472
2017-06-03,3.556,0.479,10.486,8.708,11.847,3.139
2017-06-04,1.222,0.0,7.0,4.03,5.446,1.416
2017-06-05,3.264,0.932,8.23,5.08,7.741,2.662
2017-06-06,4.375,1.342,10.446,7.931,11.681,3.75
2017-06-07,6.097,2.334,13.139,14.181,18.778,4.597
2017-06-08,5.18,0.42,12.514,4.917,6.528,1.611
2017-06-09,12.283,0.854,18.819,6.025,8.036,2.011
2017-06-10,8.458,0.796,15.514,8.75,10.917,2.167
2017-06-11,2.634,1.458,8.07,6.944,9.486,2.542
2017-06-12,5.664,0.708,11.625,6.569,8.861,2.292
2017-06-13,7.097,1.18,12.459,8.917,13.778,4.861
2017-06-14,5.667,1.271,10.931,6.514,9.528,3.014
2017-06-15,8.042,1.266,15.528,8.375,11.986,3.611
2017-06-16,7.877,1.458,14.152,6.861,9.278,2.417
2017-06-17,9.306,2.646,12.028,9.333,13.014,3.681
2017-06-18,6.903,1.0,10.861,4.176,6.065,1.889
2017-06-19,8.514,0.708,14.264,3.555,5.344,1.789
2017-06-20,11.028,2.75,17.889,10.333,14.486,4.153
2017-06-21,9.861,2.0,16.472,8.958,12.819,3.861
2017-06-22,8.389,1.886,12.639,11.208,15.708,4.5
2017-06-23,10.68,1.562,16.583,8.833,12.457,3.623
2017-06-24,11.042,1.417,16.069,7.472,9.653,2.181
2017-06-25,10.681,1.375,17.389,6.444,8.195,1.75
2017-06-26,3.278,0.375,7.736,3.528,6.611,3.083
2017-06-27,6.361,1.5,11.667,12.022,15.683,3.661
2017-06-28,9.26,3.375,12.903,16.889,25.011,8.122
2017-06-29,7.24,1.928,12.389,15.319,21.486,6.167
2017-06-30,8.014,1.354,13.403,13.014,20.194,7.181
2017-07-01,10.597,0.916,17.458,10.708,13.486,2.778
2017-07-02,14.528,1.166,22.569,10.759,12.47,1.711
2017-07-03,9.653,1.312,17.819,21.346,26.104,4.758
2017-07-04,8.736,0.666,18.167,17.042,20.014,2.972
2017-07-05,11.403,1.875,20.583,17.208,25.097,7.889
2017-07-06,6.5,1.666,12.347,12.222,16.861,4.639
2017-07-07,10.403,1.354,15.917,13.805,18.611,4.806
2017-07-08,10.875,1.021,16.528,11.25,15.722,4.472
2017-07-09,11.389,2.208,17.93,14.889,20.167,5.278
2017-07-10,12.639,2.542,22.944,15.403,20.778,5.375
2017-07-11,15.958,3.084,26.486,17.833,24.486,6.653
2017-07-12,9.486,2.23,17.75,16.988,24.979,7.991
2017-07-13,11.481,1.733,22.1,17.851,23.326,5.475
2017-07-14,21.903,1.062,31.99,12.806,17.32,4.514
2017-07-15,23.542,1.0,42.583,14.028,17.625,3.597
2017-07-16,12.111,0.834,23.958,11.208,13.193,1.984
2017-07-17,7.653,1.438,12.708,10.965,14.267,3.302
2017-07-18,7.472,0.229,12.181,5.889,8.18,2.292
2017-07-19,7.375,0.167,12.236,4.694,6.653,1.958
2017-07-20,10.75,1.032,18.931,8.778,12.514,3.736
2017-07-21,15.486,1.666,23.708,11.653,15.514,3.861
2017-07-22,9.027,0.688,21.733,13.739,16.295,2.557
2017-07-23,12.597,2.521,23.542,13.153,16.542,3.389
2017-07-24,9.75,2.062,14.458,16.903,23.667,6.764
2017-07-25,6.681,1.188,11.722,13.264,19.722,6.458
2017-07-26,7.333,0.875,10.959,10.018,15.125,5.107
2017-07-27,11.44,0.555,15.5,8.431,11.292,2.861
2017-07-28,11.917,0.396,18.681,9.181,12.194,3.014
2017-07-29,12.181,0.854,20.181,9.097,13.722,4.625
2017-07-30,6.111,0.062,11.597,4.258,5.475,1.217
2017-07-31,4.264,0.0,10.111,5.031,7.222,2.191
2017-08-01,5.792,0.875,12.722,7.847,11.097,3.25
2017-08-02,7.797,0.396,13.236,6.778,9.958,3.181
2017-08-03,12.167,0.087,15.236,3.958,5.792,1.834
2017-08-04,15.167,0.0,18.861,5.028,7.417,2.389
2017-08-05,24.056,0.146,31.653,4.889,7.5,2.611
2017-08-06,11.736,0.062,19.278,3.375,4.889,1.514
2017-08-07,17.069,0.125,24.264,3.403,5.25,1.847
2017-08-08,7.903,0.312,15.139,3.528,5.347,1.819
2017-08-09,4.389,0.229,9.958,8.389,11.014,2.625
2017-08-10,4.736,0.282,8.426,6.986,10.042,3.055
2017-08-11,4.667,0.146,10.611,3.972,6.18,2.209
2017-08-12,2.375,0.0,8.139,4.875,6.861,1.986
2017-08-13,1.764,0.0,7.361,4.1,5.368,1.268
2017-08-14,3.111,0.104,8.375,4.86,6.582,1.722
2017-08-15,6.03,0.375,12.68,4.25,5.833,1.583
2017-08-16,5.792,0.125,12.0,4.445,6.055,1.611
2017-08-17,3.528,0.166,10.097,5.167,7.292,2.125
2017-08-18,4.111,0.146,8.305,6.57,8.889,2.319
2017-08-19,5.667,0.52,10.722,5.597,8.833,3.236
2017-08-20,7.153,0.584,10.514,4.819,8.069,3.25
2017-08-21,7.458,0.604,13.089,5.863,7.987,2.124
2017-08-22,9.111,1.087,17.968,14.167,18.949,4.782
2017-08-23,5.153,2.354,11.75,14.103,20.797,6.694
2017-08-24,7.278,0.614,18.181,14.014,17.958,3.944
2017-08-25,9.514,1.021,13.375,12.639,16.361,3.722
2017-08-26,11.236,3.792,17.875,14.819,23.014,8.194
2017-08-27,11.792,1.166,17.389,9.889,12.885,2.996
2017-08-28,11.778,1.229,16.68,13.264,17.443,4.179
2017-08-29,7.305,0.958,12.569,12.875,15.611,2.736
2017-08-30,3.764,1.396,8.236,12.375,18.611,6.236
2017-08-31,5.236,1.334,10.25,13.486,20.694,7.208
2017-09-01,7.514,0.98,11.736,10.986,15.695,4.708
2017-09-02,8.084,1.292,14.056,9.569,12.528,2.958
2017-09-03,5.986,0.708,12.292,7.361,10.389,3.028
2017-09-04,4.264,0.812,8.667,12.311,19.415,7.104
2017-09-05,6.855,0.875,8.764,11.434,16.321,4.887
2017-09-06,8.75,1.042,12.944,8.506,10.76,2.254
2017-09-07,10.167,0.764,15.514,11.026,13.693,2.667
2017-09-08,9.681,1.334,14.167,12.07,15.375,3.306
2017-09-09,7.542,1.062,12.764,11.889,16.361,4.472
2017-09-10,2.431,0.438,7.639,6.571,8.612,2.042
2017-09-11,3.778,0.854,8.542,10.01,14.273,4.263
2017-09-12,2.556,0.354,10.611,6.972,8.597,1.625
2017-09-13,4.736,0.792,10.153,11.209,15.722,4.514
2017-09-14,4.688,0.91,9.044,9.181,13.541,4.361
2017-09-15,2.958,0.312,6.722,7.75,11.389,3.639
2017-09-16,6.028,0.479,9.847,7.958,11.597,3.639
2017-09-17,7.111,0.521,13.278,2.056,3.0,0.944
2017-09-18,5.167,0.416,10.486,3.472,4.694,1.222
2017-09-19,9.139,0.833,15.361,11.542,15.319,3.778
2017-09-20,13.014,0.75,17.403,13.637,16.892,3.256
2017-09-21,5.305,0.453,8.208,7.694,11.361,3.667
2017-09-22,4.569,0.562,9.944,10.528,15.125,4.597
2017-09-23,5.486,0.229,13.264,7.764,10.111,2.347
2017-09-24,6.25,0.5,10.0,9.336,11.912,2.576
2017-09-25,7.931,0.75,13.278,12.543,17.667,5.125
2017-09-26,3.764,1.062,10.097,13.889,19.597,5.708
2017-09-27,9.667,1.062,16.889,13.847,18.583,4.736
2017-09-28,2.889,0.448,9.639,12.903,20.319,7.417
2017-09-29,3.555,0.667,8.194,15.125,27.681,12.556
2017-09-30,3.722,0.792,8.514,8.583,11.694,3.111
2017-10-01,8.389,0.646,15.75,7.639,10.903,3.264
2017-10-02,11.0,0.604,20.5,9.139,11.792,2.653
2017-10-03,4.997,0.77,11.666,8.403,13.153,4.75
2017-10-04,3.871,1.188,10.959,11.716,17.827,6.111
2017-10-05,5.361,1.087,11.236,15.25,22.986,7.736
2017-10-06,6.82,1.208,11.708,17.694,26.583,8.889
2017-10-07,6.75,0.688,11.597,16.43,22.166,5.736
2017-10-08,6.389,1.125,9.875,12.402,18.861,6.459
2017-10-09,12.653,1.729,15.944,14.076,20.177,6.101
2017-10-10,5.361,0.75,9.75,11.639,16.611,4.972
2017-10-11,1.444,0.688,8.625,8.75,12.278,3.528
2017-10-12,2.306,0.894,8.0,7.82,10.806,2.986
2017-10-13,6.097,1.084,11.0,13.194,18.722,5.528
2017-10-14,7.07,1.188,9.875,13.681,18.417,4.736
2017-10-15,6.403,0.479,9.875,10.722,14.194,3.472
2017-10-16,7.97,1.188,10.84,18.222,26.278,8.055
2017-10-17,9.917,1.083,12.75,12.93,19.458,6.528
2017-10-18,9.445,1.0,13.708,15.536,23.718,8.182
2017-10-19,10.167,1.086,15.125,17.555,24.917,7.361
2017-10-20,8.333,0.625,13.24,10.111,14.583,4.472
2017-10-21,5.097,0.271,10.75,6.528,8.736,2.208
2017-10-22,12.375,0.667,17.125,7.856,11.418,3.562
2017-10-23,3.139,1.104,9.236,6.129,8.641,2.511
2017-10-24,12.847,2.688,17.931,23.139,38.917,15.778
2017-10-25,15.042,1.958,19.639,19.458,31.792,12.333
2017-10-26,11.75,1.628,16.056,18.319,29.167,10.847
2017-10-27,9.153,1.604,13.722,21.306,33.556,12.25
2017-10-28,11.583,1.0,16.82,11.778,19.264,7.486
2017-10-29,10.847,1.062,18.111,16.292,22.417,6.125
2017-10-30,5.042,0.625,9.792,6.028,9.458,3.431
2017-10-31,19.069,1.458,23.139,11.778,15.722,3.944
2017-11-01,11.222,0.812,17.847,18.139,27.873,9.735
2017-11-02,41.739,2.136,47.333,20.306,28.681,8.375
2017-11-03,17.764,1.688,25.569,19.945,32.347,12.403
2017-11-04,5.32,0.875,11.903,8.542,13.333,4.792
2017-11-05,11.056,1.854,15.583,15.231,20.915,5.684
2017-11-06,13.916,2.396,18.778,20.656,28.05,7.394
2017-11-07,16.486,1.771,24.472,24.372,35.591,11.219
2017-11-08,14.486,1.604,22.75,15.889,20.375,4.486
2017-11-09,6.528,1.699,11.445,8.792,13.139,4.347
2017-11-10,4.0,1.542,10.361,13.653,21.097,7.444
2017-11-11,4.333,0.98,10.417,6.056,9.361,3.306
2017-11-12,3.097,1.438,10.111,7.236,11.0,3.764
2017-11-13,6.028,1.812,12.194,23.514,41.278,17.764
2017-11-14,9.25,2.354,14.819,14.166,21.458,7.292
2017-11-15,4.417,2.021,9.445,13.399,21.824,8.424
2017-11-16,5.258,1.292,10.98,12.319,18.889,6.57
2017-11-17,4.639,1.854,10.347,15.833,24.833,9.0
2017-11-18,3.333,0.812,8.181,8.153,12.695,4.542
2017-11-19,0.611,0.854,7.445,6.583,9.391,2.808
2017-11-20,2.472,1.854,10.042,19.926,30.582,10.656
2017-11-21,5.847,2.312,10.639,21.264,33.514,12.25
2017-11-22,4.167,1.334,11.861,17.028,24.25,7.222
2017-11-23,6.917,1.358,11.792,14.389,19.403,5.014
2017-11-24,4.431,1.646,10.014,12.444,19.0,6.555
2017-11-25,5.056,1.542,10.222,15.611,23.806,8.195
2017-11-26,6.153,1.646,11.333,10.708,16.195,5.486
2017-11-27,4.042,2.438,9.68,16.097,25.417,9.32
2017-11-28,7.139,3.104,12.236,26.028,52.25,26.222
2017-11-29,11.681,1.938,17.278,9.436,14.425,4.989
2017-11-30,4.75,2.001,10.597,11.097,17.958,6.861
2017-12-01,4.29,1.917,8.143,17.711,26.866,9.155
2017-12-02,5.139,1.708,12.416,20.708,34.125,13.417
2017-12-03,9.347,2.25,14.972,33.593,55.453,21.86
2017-12-04,11.111,2.146,16.139,21.222,34.301,13.079
2017-12-05,3.75,1.896,9.972,12.389,20.305,7.917
2017-12-06,6.944,2.208,10.417,18.111,27.389,9.278
2017-12-07,5.806,2.03,11.236,24.569,39.57,15.0
2017-12-08,3.903,2.333,8.5,19.25,30.833,11.584
2017-12-09,3.986,2.458,9.389,21.361,34.056,12.694
2017-12-10,5.528,1.48,8.556,15.083,27.181,12.097
2017-12-11,3.914,2.392,11.208,16.12,28.041,11.921
2017-12-12,2.801,1.262,8.792,8.278,16.597,8.32
2017-12-13,3.167,2.812,8.361,12.375,23.111,10.736
2017-12-14,2.042,2.013,9.333,29.625,61.069,31.444
2017-12-15,4.009,2.166,10.34,30.389,54.875,24.486
2017-12-16,7.276,1.5,10.89,25.255,41.585,16.33
2017-12-17,8.056,1.375,10.636,14.73,21.24,6.51
2017-12-18,4.458,2.458,9.806,24.628,39.218,14.591
2017-12-19,6.486,2.417,11.445,18.139,32.292,14.153
2017-12-20,6.0,2.833,10.75,14.718,22.006,7.288
2017-12-21,6.042,2.046,12.611,21.375,37.48,16.104
2017-12-22,9.417,3.0,15.403,30.334,58.354,28.021
2017-12-23,18.917,2.979,21.25,31.562,58.625,27.062
2017-12-24,21.139,2.375,23.68,25.396,41.792,16.396
2017-12-25,5.778,1.292,11.584,6.812,8.54,1.728
2017-12-26,5.833,1.938,10.903,5.955,8.438,2.483
2017-12-27,3.736,1.916,9.347,12.312,18.373,6.061
2017-12-28,5.174,1.714,10.514,9.129,13.663,4.533
2017-12-29,6.653,1.729,11.32,18.07,26.167,8.097
2017-12-30,4.903,2.688,10.82,28.847,53.014,24.167
2017-12-31,3.486,2.042,9.028,20.181,35.611,15.43
2018-01-01,5.764,1.521,8.625,10.208,11.875,1.667
2018-01-02,4.806,1.562,8.569,13.542,16.07,2.528
2018-01-03,5.084,2.042,7.097,13.972,17.569,3.597
2018-01-04,6.403,2.75,10.986,13.653,17.597,3.945
2018-01-05,16.347,2.208,20.403,15.195,18.681,3.486
2018-01-06,10.542,2.375,12.986,15.375,19.097,3.722
2018-01-07,3.306,2.292,8.181,18.666,26.347,7.681
2018-01-08,5.945,2.304,10.972,20.784,29.075,8.291
2018-01-09,5.584,1.667,11.236,10.07,13.806,3.736
2018-01-10,5.528,1.667,9.944,10.799,14.479,3.68
2018-01-11,6.625,1.625,10.542,11.667,16.389,4.722
2018-01-12,5.056,0.938,8.084,16.694,23.181,6.486
2018-01-13,5.667,0.854,10.347,22.389,35.736,13.347
2018-01-14,6.055,0.896,8.958,18.82,24.208,5.389
2018-01-15,9.252,1.333,12.985,19.153,31.889,12.736
2018-01-16,10.042,1.584,13.806,8.319,12.403,4.083
2018-01-17,4.486,1.188,8.556,7.167,10.694,3.528
2018-01-18,3.653,1.334,7.417,10.125,15.083,4.958
2018-01-19,5.875,1.834,8.208,20.722,30.444,9.722
2018-01-20,9.931,1.708,15.208,19.292,26.847,7.556
2018-01-21,6.014,1.938,11.555,8.486,12.708,4.222
2018-01-22,5.931,2.022,9.736,22.481,36.168,13.687
2018-01-23,9.931,2.438,14.083,21.403,36.541,15.139
2018-01-24,7.069,1.896,9.611,9.983,14.646,4.663
2018-01-25,6.042,1.958,10.208,26.903,50.167,23.264
2018-01-26,3.597,1.646,7.028,24.014,40.75,16.736
2018-01-27,2.431,1.0,6.903,8.43,11.319,2.889
2018-01-28,6.528,1.562,13.361,14.389,20.931,6.541
2018-01-29,4.889,1.0,7.722,6.611,8.681,2.069
2018-01-30,9.292,2.292,14.167,22.847,33.945,11.097
2018-01-31,8.361,1.688,13.083,8.403,12.472,4.07
2018-02-01,4.042,1.646,8.597,6.43,10.028,3.597
2018-02-02,7.583,1.334,11.959,6.639,8.931,2.292
2018-02-03,10.347,1.834,16.056,12.516,16.559,4.043
2018-02-04,9.565,1.625,15.68,8.274,11.435,3.161
2018-02-05,10.444,1.674,16.139,14.21,20.368,6.158
2018-02-06,15.528,1.146,22.903,21.028,29.208,8.181
2018-02-07,5.375,0.542,9.083,10.277,13.327,3.049
2018-02-08,6.875,1.646,9.403,10.306,15.472,5.167
2018-02-09,4.181,1.438,8.903,20.361,29.278,8.917
2018-02-10,6.306,1.646,9.347,18.625,26.278,7.653
2018-02-11,5.514,1.729,7.945,15.639,21.25,5.611
2018-02-12,11.264,1.542,14.542,15.389,19.958,4.569
2018-02-13,8.819,1.812,11.583,14.0,19.097,5.097
2018-02-14,7.611,2.396,11.375,19.542,31.569,12.028
2018-02-15,9.973,2.166,15.246,22.083,31.361,9.278
2018-02-16,9.347,1.271,13.597,14.083,18.236,4.153
2018-02-17,12.139,1.917,15.792,7.097,9.431,2.333
2018-02-18,11.167,2.521,13.944,16.986,27.153,10.167
2018-02-19,10.833,2.935,16.556,34.196,59.088,24.892
2018-02-20,10.653,1.666,15.917,16.528,24.167,7.639
2018-02-21,20.583,1.771,25.736,14.369,17.994,3.624
2018-02-22,43.889,2.188,50.181,25.361,35.097,9.736
2018-02-23,14.056,1.375,17.833,21.555,30.319,8.764
2018-02-24,6.833,1.375,10.736,15.555,21.014,5.458
2018-02-25,16.986,2.084,22.028,12.68,15.917,3.236
2018-02-26,23.764,2.021,27.75,17.57,25.32,7.75
2018-02-27,36.097,2.312,44.208,20.389,28.75,8.361
2018-02-28,35.458,2.396,41.694,29.861,41.75,11.889
2018-03-01,33.014,2.792,41.264,23.153,35.056,11.903
2018-03-02,30.903,1.438,36.611,19.445,26.125,6.681
2018-03-03,23.028,1.562,29.708,19.514,24.458,4.945
2018-03-04,26.544,2.229,36.528,20.611,26.611,6.0
2018-03-05,17.333,1.348,21.917,14.836,19.061,4.225
2018-03-06,14.819,1.604,22.931,21.833,31.111,9.278
2018-03-07,14.028,1.125,18.361,7.678,9.781,2.103
2018-03-08,6.972,1.688,11.764,9.903,13.153,3.25
2018-03-09,11.75,0.916,18.333,9.167,11.236,2.069
2018-03-10,12.889,1.02,19.514,7.375,8.75,1.375
2018-03-11,12.472,1.146,21.474,4.941,5.982,1.041
2018-03-12,9.486,1.125,13.625,14.528,18.375,3.847
2018-03-13,10.417,1.75,16.217,11.663,16.416,4.753
2018-03-14,5.25,1.458,9.903,9.921,14.44,4.519
2018-03-15,7.111,1.188,11.167,12.056,15.972,3.917
2018-03-16,7.667,0.875,12.208,6.834,9.014,2.18
2018-03-17,8.903,1.062,13.639,12.292,15.639,3.347
2018-03-18,9.739,1.208,14.449,9.555,12.639,3.084
2018-03-19,11.0,0.978,17.056,11.979,15.044,3.065
2018-03-20,16.222,1.042,26.972,14.542,19.778,5.236
2018-03-21,14.944,0.958,23.681,12.169,15.165,2.995
2018-03-22,1.889,0.5,7.084,4.375,6.5,2.125
2018-03-23,4.514,0.98,9.458,9.917,13.917,4.0
2018-03-24,9.708,1.167,12.972,8.959,11.07,2.111
2018-03-25,12.139,1.688,17.208,12.195,16.403,4.208
2018-03-26,21.639,0.979,30.861,13.889,16.82,2.93
2018-03-27,10.653,0.958,13.806,6.083,8.375,2.291
2018-03-28,6.847,1.396,11.805,7.903,10.681,2.778
2018-03-29,6.778,1.625,9.347,15.014,19.792,4.778
2018-03-30,3.861,1.0,9.625,11.958,16.569,4.611
2018-03-31,7.986,0.125,12.139,4.25,5.167,0.917
2018-04-01,12.222,0.896,17.722,9.306,10.583,1.278
2018-04-02,12.894,0.334,19.239,7.042,8.264,1.222
2018-04-03,16.0,0.812,24.875,12.139,15.07,2.931
2018-04-04,8.097,1.188,12.181,8.014,10.347,2.333
2018-04-05,9.542,1.098,13.889,6.002,8.132,2.13
2018-04-06,8.167,0.896,12.084,12.917,16.278,3.361
2018-04-07,4.764,0.625,9.722,9.528,11.597,2.069
2018-04-08,21.486,0.896,24.306,7.083,8.333,1.25
2018-04-09,12.708,1.166,16.736,9.001,11.629,2.627
2018-04-10,14.639,1.812,17.708,14.403,22.236,7.833
2018-04-11,15.57,1.25,22.958,9.403,11.222,1.82
2018-04-12,15.556,1.277,23.833,7.625,9.528,1.903
2018-04-13,5.264,0.188,10.514,4.792,6.666,1.875
2018-04-14,4.208,0.521,9.028,11.361,16.472,5.111
2018-04-15,1.736,0.396,6.347,5.625,6.68,1.056
2018-04-16,5.233,0.666,9.514,5.972,7.847,1.875
2018-04-17,5.403,0.896,9.208,8.209,10.042,1.833
2018-04-18,10.43,1.834,15.458,17.333,21.347,4.014
2018-04-19,21.458,1.011,30.32,11.27,13.509,2.239
2018-04-20,24.236,1.417,32.903,12.972,15.347,2.375
2018-04-21,27.486,1.188,34.75,9.875,10.764,0.889
2018-04-22,24.833,1.146,32.972,9.805,10.82,1.014
2018-04-23,9.944,0.292,14.444,4.959,6.165,1.207
2018-04-24,5.125,0.0,11.153,6.458,7.792,1.333
2018-04-25,5.136,0.604,11.347,11.431,13.528,2.097
2018-04-26,14.033,0.941,15.681,9.389,11.287,1.898
2018-04-27,31.347,1.396,37.688,14.708,17.083,2.375
2018-04-28,33.125,1.312,36.688,15.958,20.646,4.688
2018-04-29,27.042,1.146,31.104,9.625,10.146,0.521
2018-04-30,23.958,1.458,31.833,7.854,8.312,0.458
2018-05-01,30.29,0.77,41.84,9.25,9.875,0.625
2018-05-02,17.75,0.354,24.479,3.708,3.958,0.25
2018-05-03,4.055,0.456,11.438,5.104,5.769,0.664
2018-05-04,9.75,0.812,15.646,5.771,6.458,0.688
2018-05-05,4.875,1.166,11.229,7.208,8.396,1.188
2018-05-06,8.167,1.0,15.396,12.354,13.334,0.98
2018-05-07,5.68,1.854,10.688,8.521,10.312,1.792
2018-05-08,4.681,1.0,10.708,3.104,3.792,0.688
2018-05-09,5.958,1.062,10.5,3.875,4.562,0.688
2018-05-10,7.18,1.013,12.166,7.312,8.562,1.25
2018-05-11,13.292,0.854,23.312,8.396,10.021,1.625
2018-05-12,21.764,1.167,31.542,11.021,12.166,1.146
2018-05-13,18.319,1.271,27.729,16.396,17.73,1.334
2018-05-14,12.486,1.375,20.854,14.583,18.833,4.25
2018-05-15,12.389,0.604,15.396,5.834,6.604,0.77
2018-05-16,25.056,0.916,33.042,9.917,11.354,1.438
2018-05-17,11.891,0.408,17.63,8.913,9.652,0.74
2018-05-18,2.25,0.062,10.354,2.25,2.812,0.562
2018-05-19,1.583,0.104,9.438,5.812,6.875,1.062
2018-05-20,5.875,1.166,11.604,12.75,18.354,5.604
2018-05-21,9.514,1.104,15.77,6.75,8.458,1.708
2018-05-22,8.167,1.875,13.647,11.673,13.606,1.933
