date,SO2_mean,SPM_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean
2017-11-25,0.653,10.7,11.722,15.375,3.653,4.583
2017-11-26,1.167,14.325,9.699,13.116,3.418,7.333
2017-11-27,1.153,17.908,13.722,17.986,4.264,12.333
2017-11-28,1.54,24.05,15.733,22.114,6.381,14.875
2017-11-29,1.091,29.833,20.347,30.25,9.903,17.417
2017-11-30,2.556,22.25,12.639,15.986,3.347,13.625
2017-12-01,2.847,8.65,8.055,10.181,2.125,3.667
2017-12-02,1.542,7.575,8.125,10.43,2.306,1.75
2017-12-03,1.959,10.492,9.333,11.667,2.334,3.5
2017-12-04,3.347,20.739,19.151,27.615,8.464,12.833
2017-12-05,3.93,11.817,8.708,10.806,2.097,6.958
2017-12-06,2.098,6.475,8.079,11.136,3.058,0.542
2017-12-07,1.236,14.393,15.25,21.74,6.49,9.208
2017-12-08,1.43,13.492,16.403,25.097,8.695,7.875
2017-12-09,1.667,9.867,12.181,15.903,3.722,4.625
2017-12-10,1.097,13.767,8.417,10.708,2.292,7.833
2017-12-11,2.319,14.033,11.208,18.347,7.139,9.0
2017-12-12,4.819,6.642,5.083,6.83,1.746,1.375
2017-12-13,2.788,5.825,8.653,10.819,2.167,-0.75
2017-12-14,1.782,8.292,11.569,16.014,4.445,2.667
2017-12-15,2.319,10.325,13.944,19.167,5.222,4.583
2017-12-16,2.806,18.392,15.889,20.43,4.541,13.042
2017-12-17,3.0,5.283,5.667,6.792,1.125,-0.083
2017-12-18,2.375,9.496,13.181,16.528,3.347,4.875
2017-12-19,1.819,11.583,13.431,19.139,5.708,7.792
2017-12-20,1.678,12.736,16.064,21.277,5.214,5.909
2017-12-21,2.861,10.642,12.514,14.778,2.264,6.583
2017-12-22,2.711,18.275,18.823,25.404,6.581,15.917
2017-12-23,1.889,23.114,15.097,19.056,3.958,18.583
2017-12-24,1.181,32.325,14.806,17.069,2.264,25.958
2017-12-25,2.75,11.208,9.333,11.431,2.097,8.083
2017-12-26,1.875,6.333,6.792,9.042,2.25,2.542
2017-12-27,0.832,5.958,9.194,12.417,3.222,0.667
2017-12-28,1.542,5.608,8.274,10.349,2.076,1.792
2017-12-29,1.722,8.292,9.056,11.611,2.556,3.75
2017-12-30,1.109,9.442,5.601,7.27,1.668,6.583
2017-12-31,0.514,12.633,10.375,12.361,1.986,8.583
2018-01-01,1.111,12.183,8.444,9.653,1.208,7.958
2018-01-02,2.871,6.716,5.206,6.055,0.848,2.083
2018-01-03,1.222,6.675,5.444,6.417,0.972,1.792
2018-01-04,1.319,8.817,9.611,11.944,2.334,1.917
2018-01-05,1.028,13.842,9.708,11.57,1.861,9.042
2018-01-06,1.056,9.583,7.125,8.431,1.306,3.042
2018-01-07,1.209,11.258,12.903,16.542,3.639,4.875
2018-01-08,1.805,15.293,13.517,18.432,4.915,10.458
2018-01-09,1.188,7.7,7.528,9.917,2.389,2.5
2018-01-10,1.865,15.517,19.375,24.335,4.96,8.0
2018-01-11,1.069,12.433,11.278,16.569,5.292,7.417
2018-01-12,2.43,13.317,11.361,13.486,2.125,7.375
2018-01-13,1.681,10.041,7.75,9.25,1.5,3.708
2018-01-14,1.666,8.8,9.097,11.403,2.305,2.958
2018-01-15,1.071,17.581,23.981,36.7,12.719,11.625
2018-01-16,1.653,18.25,12.401,14.827,2.426,13.417
2018-01-17,2.236,12.025,8.389,10.333,1.944,7.167
2018-01-18,1.221,9.883,6.975,9.203,2.228,5.667
2018-01-19,1.472,12.717,12.653,15.944,3.292,6.25
2018-01-20,1.153,12.308,9.028,10.292,1.264,6.958
2018-01-21,2.0,9.062,9.333,10.903,1.569,4.182
2018-01-22,2.361,10.667,10.514,13.111,2.597,4.625
2018-01-23,2.103,20.475,18.389,24.014,5.625,10.792
2018-01-24,1.57,10.758,8.788,11.564,2.777,6.5
2018-01-25,1.847,12.216,15.055,18.43,3.375,7.625
2018-01-26,1.665,8.717,7.403,8.895,1.492,1.333
2018-01-27,0.764,10.492,9.5,11.236,1.736,5.042
2018-01-28,0.695,16.175,17.194,23.917,6.722,8.292
2018-01-29,1.472,13.358,9.958,12.639,2.68,8.458
2018-01-30,1.986,17.442,16.569,21.153,4.583,10.0
2018-01-31,1.389,15.9,16.791,20.819,4.028,8.542
2018-02-01,1.555,9.409,8.751,11.295,2.543,4.458
2018-02-02,1.944,12.767,11.694,14.25,2.555,7.208
2018-02-03,0.935,18.675,10.15,11.676,1.526,10.917
2018-02-04,1.137,17.938,8.414,10.373,1.958,10.636
2018-02-05,1.014,20.158,12.847,15.736,2.889,12.708
2018-02-06,1.489,21.333,18.778,25.444,6.667,15.0
2018-02-07,1.597,19.188,15.486,20.222,4.736,10.75
2018-02-08,1.361,9.319,8.681,10.681,2.0,5.208
2018-02-09,2.292,12.567,11.617,14.295,2.679,7.708
2018-02-10,1.417,8.0,4.139,5.084,0.944,3.833
2018-02-11,1.315,10.05,8.967,10.602,1.635,4.042
2018-02-12,2.945,9.608,9.25,10.958,1.708,2.458
2018-02-13,2.375,14.775,8.833,10.347,1.514,8.958
2018-02-14,1.806,10.217,8.764,11.208,2.444,6.875
2018-02-15,2.208,13.15,16.972,20.0,3.028,7.417
2018-02-16,2.958,13.758,11.944,14.611,2.667,8.375
2018-02-17,1.666,19.975,7.322,8.349,1.027,17.375
2018-02-18,1.708,17.992,11.749,14.573,2.825,13.13
2018-02-19,0.522,18.625,17.311,21.661,4.35,11.667
2018-02-20,2.253,10.317,11.722,14.375,2.653,5.583
2018-02-21,1.458,14.312,7.958,9.958,2.0,10.75
2018-02-22,2.458,22.354,12.209,14.472,2.264,18.917
2018-02-23,2.264,17.26,7.486,9.014,1.528,12.375
2018-02-24,2.416,20.948,9.75,10.708,0.958,13.875
2018-02-25,3.403,18.607,11.203,13.351,2.148,14.042
2018-02-26,4.93,22.733,9.236,10.458,1.222,15.042
2018-02-27,2.537,21.091,14.851,16.772,1.921,14.667
2018-02-28,2.083,22.992,16.167,18.944,2.778,15.042
2018-03-01,2.805,18.917,8.486,9.917,1.431,15.167
2018-03-02,2.708,22.45,8.667,10.028,1.361,17.75
2018-03-03,3.181,23.284,10.819,11.944,1.125,16.333
2018-03-04,2.208,12.95,10.972,13.722,2.75,5.042
2018-03-05,3.319,26.242,8.865,10.223,1.358,20.667
2018-03-06,2.805,23.966,14.514,16.917,2.403,15.25
2018-03-07,2.605,14.2,8.821,10.413,1.592,10.208
2018-03-08,1.139,11.017,7.667,9.653,1.986,5.625
2018-03-09,1.319,12.858,9.931,11.653,1.722,6.333
2018-03-10,0.945,14.767,10.903,12.486,1.583,6.292
2018-03-11,1.569,8.5,9.611,11.25,1.639,2.25
2018-03-12,1.639,15.708,13.0,15.778,2.778,8.0
2018-03-13,2.278,11.367,7.797,9.605,1.808,6.0
2018-03-14,2.333,12.622,8.681,9.972,1.292,9.792
2018-03-15,1.394,18.175,13.458,16.507,3.048,11.417
2018-03-16,1.667,14.369,8.278,9.569,1.292,10.542
2018-03-17,1.236,9.667,7.569,8.708,1.139,3.667
2018-03-18,1.167,12.174,13.131,15.425,2.293,6.909
2018-03-19,1.611,13.758,12.222,14.903,2.68,8.667
2018-03-20,2.85,16.642,11.459,13.222,1.764,11.25
2018-03-21,0.833,25.992,12.247,13.462,1.215,13.583
2018-03-22,1.57,23.008,7.486,8.945,1.458,17.792
2018-03-23,1.833,13.167,6.105,7.498,1.393,9.583
2018-03-24,1.361,12.533,5.514,6.417,0.903,8.625
2018-03-25,1.305,15.081,10.292,12.069,1.778,10.292
2018-03-26,2.028,28.683,9.889,12.333,2.444,24.0
2018-03-27,2.444,25.558,10.055,11.555,1.5,18.167
2018-03-28,2.991,19.54,8.82,9.959,1.139,14.5
2018-03-29,2.556,16.858,12.748,14.48,1.732,10.25
2018-03-30,1.25,22.642,13.917,16.139,2.222,14.167
2018-03-31,2.072,10.666,4.995,5.755,0.76,3.208
2018-04-01,1.958,24.741,8.292,8.986,0.695,19.583
2018-04-02,3.125,44.467,10.0,11.417,1.417,33.917
2018-04-03,2.542,39.925,9.317,10.857,1.54,26.875
2018-04-04,3.781,26.533,8.722,10.666,1.944,19.042
2018-04-05,4.266,14.425,8.537,9.609,1.072,7.083
2018-04-06,1.069,22.908,12.167,15.097,2.931,12.708
2018-04-07,2.125,23.517,5.042,5.861,0.819,10.667
2018-04-08,1.528,15.392,4.0,4.805,0.806,10.917
2018-04-09,1.097,17.142,9.806,11.986,2.18,10.042
2018-04-10,1.861,31.691,10.792,12.472,1.68,18.958
2018-04-11,1.569,38.595,17.609,19.697,2.087,22.208
2018-04-12,2.167,20.658,8.695,10.347,1.653,11.625
2018-04-13,1.902,15.959,6.698,8.603,1.905,11.125
2018-04-14,1.722,17.817,8.986,10.431,1.444,10.917
2018-04-15,2.194,7.183,4.042,4.819,0.778,1.333
2018-04-16,3.417,35.35,6.722,7.986,1.264,13.833
2018-04-17,1.375,43.394,12.083,14.056,1.972,17.087
2018-04-18,2.912,17.892,8.819,10.375,1.556,7.708
2018-04-19,3.569,25.583,9.773,11.216,1.443,12.75
2018-04-20,3.389,26.392,9.75,11.014,1.264,16.708
2018-04-21,3.351,35.242,9.449,10.245,0.797,24.458
2018-04-22,3.389,33.025,6.75,7.222,0.472,23.375
2018-04-23,4.458,31.25,10.153,11.278,1.125,22.5
2018-04-24,1.195,19.783,10.361,11.319,0.958,7.042
2018-04-25,3.306,10.75,5.292,6.25,0.958,2.458
2018-04-26,3.82,9.25,7.361,8.278,0.917,5.391
2018-04-27,2.208,18.475,9.192,10.562,1.371,10.917
2018-04-28,1.653,28.108,5.875,6.486,0.611,22.5
2018-04-29,1.978,22.725,5.317,5.807,0.491,16.0
2018-04-30,1.25,28.683,6.111,6.611,0.5,19.833
2018-05-01,3.028,29.25,8.917,10.0,1.083,20.75
2018-05-02,1.104,26.933,11.055,12.319,1.264,18.125
2018-05-03,1.444,12.517,5.43,6.375,0.944,6.375
2018-05-04,1.542,15.158,4.083,4.583,0.5,9.125
2018-05-05,1.403,16.817,5.782,6.357,0.576,11.25
2018-05-06,1.805,19.675,7.597,8.195,0.597,10.833
2018-05-07,0.167,9.35,9.172,10.606,1.434,4.333
2018-05-08,2.07,14.192,7.014,7.778,0.764,9.042
2018-05-09,3.431,13.019,6.653,7.819,1.167,6.792
2018-05-10,2.403,11.617,5.5,6.764,1.264,6.208
2018-05-11,1.778,13.158,9.458,11.097,1.639,7.25
2018-05-12,2.805,20.508,8.667,9.486,0.82,12.292
2018-05-13,0.639,13.358,6.79,7.412,0.623,8.458
2018-05-14,2.389,14.129,7.097,8.139,1.042,7.913
2018-05-15,1.668,18.283,9.937,11.25,1.313,10.542
2018-05-16,2.594,29.292,11.889,13.597,1.708,19.667
2018-05-17,2.347,42.967,11.514,13.097,1.583,31.375
2018-05-18,2.458,53.4,11.056,13.014,1.958,38.583
2018-05-19,4.25,10.067,4.57,5.722,1.153,3.333
2018-05-20,1.417,11.192,4.361,4.833,0.472,6.125
2018-05-21,2.083,15.033,8.011,9.309,1.297,10.208
2018-05-22,2.083,15.967,8.417,9.681,1.264,8.5
2018-05-23,0.59,14.692,9.475,11.189,1.714,8.75
2018-05-24,2.833,12.083,7.333,8.458,1.125,5.125
2018-05-25,2.805,24.6,10.667,12.306,1.639,14.917
2018-05-26,2.736,27.183,11.639,12.653,1.014,15.417
2018-05-27,3.653,29.85,6.167,6.833,0.667,19.0
2018-05-28,2.5,26.832,9.694,10.736,1.042,14.625
2018-05-29,2.292,22.15,8.757,9.992,1.235,11.917
2018-05-30,1.016,20.908,11.195,12.861,1.667,11.792
2018-05-31,0.551,14.5,14.89,17.754,2.864,6.458
2018-06-01,2.055,15.942,6.278,7.528,1.25,11.25
2018-06-02,2.5,18.458,7.125,7.972,0.847,12.25
2018-06-03,2.945,18.084,5.472,5.944,0.472,12.667
2018-06-04,2.681,17.65,7.042,7.861,0.819,12.542
2018-06-05,2.764,20.058,9.264,10.25,0.986,11.417
2018-06-06,1.25,18.417,12.64,14.126,1.486,10.833
2018-06-07,2.264,16.975,8.819,10.194,1.375,8.333
2018-06-08,1.467,24.617,9.523,10.529,1.005,14.125
2018-06-09,3.861,24.883,5.403,6.319,0.917,17.25
2018-06-10,1.306,26.4,8.375,9.43,1.056,16.083
2018-06-11,3.02,16.987,8.032,10.429,2.397,7.818
2018-06-12,4.597,8.275,6.75,8.069,1.319,2.542
2018-06-13,4.886,11.192,6.417,7.847,1.431,5.0
2018-06-14,2.194,16.967,8.502,9.757,1.255,8.375
2018-06-15,3.0,17.875,10.306,12.181,1.875,9.667
2018-06-16,3.716,10.217,5.286,6.351,1.066,3.125
2018-06-17,2.347,15.158,6.125,6.889,0.764,8.125
2018-06-18,1.319,11.05,7.556,8.834,1.278,5.542
2018-06-19,1.805,14.45,8.375,9.861,1.486,7.583
2018-06-20,0.625,10.258,12.305,14.319,2.014,2.792
2018-06-21,3.819,17.817,8.583,9.555,0.972,11.542
2018-06-22,2.639,18.342,9.44,11.02,1.581,13.417
2018-06-23,1.153,18.533,9.653,11.333,1.68,10.667
2018-06-24,3.244,16.717,6.504,7.39,0.886,10.75
2018-06-25,2.625,38.574,9.764,10.639,0.875,28.0
2018-06-26,2.083,39.117,8.916,9.972,1.056,23.792
2018-06-27,2.117,23.833,10.695,14.208,3.514,10.75
2018-06-28,2.597,33.008,11.708,18.181,6.472,15.792
2018-06-29,2.028,16.175,5.819,7.917,2.097,5.208
2018-06-30,2.111,14.3,5.551,7.873,2.322,4.625
2018-07-01,3.306,24.858,3.958,5.75,1.792,10.542
2018-07-02,1.879,24.05,5.663,7.967,2.305,9.375
2018-07-03,3.194,21.375,6.792,9.444,2.653,7.792
2018-07-04,1.639,20.558,5.458,6.639,1.18,4.917
2018-07-05,0.847,19.8,12.639,17.708,5.07,5.75
2018-07-06,0.903,14.0,12.694,17.653,4.958,3.75
2018-07-07,1.972,15.892,4.959,7.0,2.042,4.333
2018-07-08,2.292,13.617,5.267,6.469,1.202,5.917
2018-07-09,1.681,16.512,6.278,8.611,2.333,7.0
2018-07-10,2.011,19.292,8.268,10.917,2.649,12.542
2018-07-11,3.891,24.05,8.959,11.111,2.153,14.208
2018-07-12,4.486,22.542,9.0,12.042,3.041,14.375
2018-07-13,5.167,25.017,7.611,10.125,2.514,15.667
2018-07-14,3.958,31.808,6.875,7.736,0.861,20.5
2018-07-15,3.458,37.017,7.333,8.028,0.695,24.083
2018-07-16,4.028,49.542,7.272,8.074,0.802,20.0
2018-07-17,4.042,58.608,9.125,10.334,1.208,38.417
2018-07-18,3.873,49.634,9.058,10.705,1.647,33.0
2018-07-19,2.75,46.908,7.0,7.861,0.861,30.583
2018-07-20,2.486,18.1,5.125,6.57,1.444,6.542
2018-07-21,2.972,19.85,7.306,9.583,2.278,8.458
2018-07-22,2.833,19.258,6.222,7.945,1.722,8.917
2018-07-23,4.403,21.085,6.528,8.82,2.292,10.75
2018-07-24,4.444,29.933,6.707,7.986,1.279,19.167
2018-07-25,3.5,40.242,9.361,10.292,0.931,24.958
2018-07-26,2.373,31.075,7.968,9.147,1.179,17.583
2018-07-27,2.472,25.192,7.986,8.695,0.708,14.25
2018-07-28,2.68,26.158,7.958,9.375,1.417,16.208
2018-07-29,0.764,16.917,3.139,3.584,0.444,7.167
2018-07-30,2.319,22.21,7.278,8.486,1.208,10.043
2018-07-31,3.555,20.45,8.0,9.5,1.5,9.917
2018-08-01,2.945,24.042,9.211,11.199,1.988,11.042
2018-08-02,3.458,26.758,8.194,9.972,1.778,15.75
2018-08-03,3.66,23.042,6.888,8.1,1.212,11.625
2018-08-04,2.167,25.892,7.0,8.014,1.014,13.958
2018-08-05,2.819,28.258,6.514,7.43,0.917,17.292
2018-08-06,3.472,30.086,6.431,7.764,1.333,17.261
2018-08-07,2.931,15.625,6.43,7.444,1.014,8.333
2018-08-08,3.959,16.758,6.639,8.083,1.445,7.125
2018-08-09,4.722,14.817,5.861,7.712,1.851,4.5
2018-08-10,3.222,14.5,6.542,7.986,1.444,5.167
2018-08-11,2.391,20.0,6.402,8.163,1.761,6.375
2018-08-12,1.319,19.592,7.333,8.68,1.347,8.5
2018-08-13,1.528,15.548,7.555,9.722,2.167,5.5
2018-08-14,1.194,19.442,5.555,7.847,2.292,6.125
2018-08-15,1.056,15.025,6.139,7.611,1.472,3.583
2018-08-16,1.611,16.833,5.861,7.875,2.014,4.583
2018-08-17,1.333,10.883,5.777,8.148,2.371,4.167
2018-08-18,2.389,15.242,5.903,6.931,1.028,5.25
2018-08-19,2.471,18.075,6.248,6.78,0.533,8.792
2018-08-20,1.347,20.692,7.861,9.125,1.264,12.625
2018-08-21,1.32,24.567,6.764,9.125,2.361,7.833
2018-08-22,2.164,20.65,6.667,9.431,2.764,6.042
2018-08-23,0.903,18.925,4.458,7.375,2.917,5.125
2018-08-24,0.889,29.25,3.75,4.806,1.056,7.458
2018-08-25,1.75,26.158,6.786,8.603,1.817,8.0
2018-08-26,2.472,20.325,5.5,7.055,1.556,9.583
2018-08-27,2.846,22.692,7.831,9.991,2.16,9.417
2018-08-28,3.611,27.642,9.486,11.458,1.972,13.083
2018-08-29,1.403,18.0,6.556,8.569,2.014,6.667
2018-08-30,2.181,28.292,8.0,9.556,1.555,15.083
2018-08-31,2.375,19.542,9.097,11.945,2.847,8.25
2018-09-01,1.014,11.058,6.861,8.625,1.764,3.5
2018-09-02,1.125,15.608,4.402,4.995,0.592,5.917
2018-09-03,1.352,12.737,7.002,8.673,1.67,5.043
2018-09-04,0.933,17.95,4.411,6.062,1.651,4.0
2018-09-05,0.923,19.925,8.453,9.947,1.494,16.0
2018-09-06,1.167,31.392,10.736,12.111,1.375,23.583
2018-09-07,1.097,27.192,11.361,14.181,2.819,14.75
2018-09-08,0.917,11.75,7.444,8.806,1.361,6.167
2018-09-09,1.097,18.533,5.556,6.611,1.056,
2018-09-10,1.125,11.867,7.944,13.062,5.118,
2018-09-11,1.167,12.033,9.403,11.097,1.694,
2018-09-12,0.88,14.425,11.439,13.535,2.096,
2018-09-13,1.694,20.358,10.014,11.528,1.514,
2018-09-14,0.861,16.4,9.208,10.583,1.375,
2018-09-15,0.486,15.533,11.903,14.097,2.194,
2018-09-16,1.667,11.933,6.125,7.292,1.167,
2018-09-17,2.861,17.2,5.167,5.792,0.625,
2018-09-18,2.625,20.05,8.458,10.464,2.006,
2018-09-19,2.443,14.51,7.556,8.375,0.819,
2018-09-20,0.641,15.678,11.895,14.353,2.458,
2018-09-21,0.597,8.883,12.611,14.806,2.195,5.667
2018-09-22,2.833,10.817,7.292,9.014,1.722,3.375
2018-09-23,2.014,13.075,6.014,7.0,0.986,6.375
2018-09-24,3.458,20.925,8.319,9.583,1.264,14.125
2018-09-25,2.097,21.971,11.778,14.014,2.236,12.958
2018-09-26,2.305,12.747,10.296,12.443,2.147,7.333
2018-09-27,2.528,10.025,9.903,11.653,1.75,6.958
2018-09-28,2.065,13.158,8.746,11.022,2.276,6.583
2018-09-29,0.347,13.517,8.764,9.819,1.055,7.292
2018-09-30,0.472,9.317,4.695,5.542,0.847,1.083
2018-10-01,2.153,12.15,6.132,7.507,1.375,6.0
2018-10-02,1.82,15.027,9.407,11.491,2.083,8.75
2018-10-03,1.775,13.967,8.195,10.236,2.042,4.792
2018-10-04,0.75,22.5,12.259,15.62,3.361,14.375
2018-10-05,2.625,24.95,13.264,16.486,3.222,14.333
2018-10-06,0.447,21.542,6.479,7.882,1.403,10.2
2018-10-07,3.472,12.892,5.097,6.055,0.958,
2018-10-08,2.667,11.625,5.305,6.375,1.069,
2018-10-09,2.417,16.4,7.028,8.819,1.792,11.875
2018-10-10,1.792,30.175,13.375,16.25,2.875,11.438
2018-10-11,3.75,14.05,8.667,10.18,1.514,6.8
2018-10-12,2.333,10.417,6.001,8.242,2.241,3.5
2018-10-13,2.82,11.925,6.833,8.292,1.458,5.0
2018-10-14,2.141,14.583,5.98,6.985,1.005,7.583
2018-10-15,1.084,20.607,12.361,15.583,3.222,10.833
2018-10-16,1.417,24.117,10.458,14.43,3.972,14.25
2018-10-17,1.841,13.741,8.847,10.667,1.82,7.708
2018-10-18,1.458,18.033,7.917,9.917,2.0,9.667
2018-10-19,1.708,21.925,9.944,12.028,2.083,14.917
2018-10-20,2.111,12.95,7.725,9.703,1.977,7.792
2018-10-21,2.014,12.192,5.083,6.028,0.944,6.458
2018-10-22,2.087,20.109,9.52,11.959,2.439,12.208
2018-10-23,1.486,25.092,13.972,17.542,3.569,16.958
2018-10-24,2.111,20.183,9.5,11.916,2.417,12.75
2018-10-25,2.625,22.758,9.014,11.181,2.167,12.958
2018-10-26,2.0,24.475,9.917,12.194,2.278,15.042
2018-10-27,1.236,16.658,7.445,8.625,1.181,9.958
2018-10-28,0.764,13.325,5.356,6.75,1.394,5.542
2018-10-29,1.514,15.107,9.778,13.014,3.236,7.391
2018-10-30,1.303,11.767,7.465,12.062,4.596,6.0
2018-10-31,2.1,9.258,8.306,9.986,1.681,2.667
2018-11-01,2.139,9.467,9.597,12.819,3.222,0.792
2018-11-02,2.028,9.992,8.472,10.917,2.444,1.25
2018-11-03,1.431,14.275,6.319,7.514,1.194,6.917
2018-11-04,0.486,13.7,6.903,8.194,1.292,7.75
2018-11-05,1.583,14.408,12.383,16.333,3.951,6.875
2018-11-06,1.514,11.917,10.111,12.875,2.764,7.292
2018-11-07,2.932,13.658,8.858,10.579,1.721,7.25
2018-11-08,1.583,25.642,11.611,15.0,3.389,15.083
2018-11-09,0.986,27.817,15.903,21.014,5.111,17.042
2018-11-10,1.639,16.217,6.486,7.958,1.472,11.292
2018-11-11,2.181,28.084,7.764,8.861,1.097,18.875
2018-11-12,2.667,26.3,11.708,15.111,3.403,17.292
2018-11-13,3.597,11.367,8.957,11.093,2.136,5.417
2018-11-14,2.659,9.633,7.75,9.722,1.972,3.708
2018-11-15,2.21,8.95,9.936,13.18,3.244,1.875
2018-11-16,1.542,17.217,10.986,14.361,3.375,10.5
2018-11-17,2.639,12.342,8.083,10.347,2.264,6.042
2018-11-18,1.958,15.65,6.125,7.292,1.167,7.958
2018-11-19,1.375,11.966,7.736,10.111,2.375,5.208
2018-11-20,1.361,12.758,10.028,12.847,2.819,4.958
2018-11-21,2.0,18.233,13.981,17.942,3.96,10.792
2018-11-22,3.125,12.983,8.639,10.708,2.069,6.125
2018-11-23,2.029,6.25,4.893,5.781,0.888,-0.167
2018-11-24,1.064,7.658,7.111,9.153,2.041,1.167
2018-11-25,1.324,14.083,9.347,11.403,2.056,5.125
2018-11-26,0.894,20.627,13.722,19.875,6.153,14.455
2018-11-27,1.625,23.308,14.722,19.583,4.861,16.75
2018-11-28,1.266,22.769,13.389,17.514,4.125,17.458
2018-11-29,2.208,24.2,9.924,11.807,1.884,13.5
2018-11-30,0.875,24.508,13.653,16.5,2.847,13.458
2018-12-01,1.554,29.2,10.687,13.307,2.62,19.0
2018-12-02,1.333,24.067,12.125,14.292,2.167,16.125
2018-12-03,0.792,23.95,20.028,29.958,9.931,13.167
2018-12-04,0.861,33.55,20.153,28.042,7.889,15.917
2018-12-05,2.944,13.667,8.986,10.903,1.916,5.583
2018-12-06,2.208,15.175,14.292,24.472,10.181,6.667
2018-12-07,3.472,11.4,6.685,8.293,1.608,3.25
2018-12-08,4.375,6.058,3.319,4.444,1.125,0.565
2018-12-09,3.469,6.183,5.045,6.354,1.309,-0.792
2018-12-10,1.787,7.303,9.959,13.556,3.597,0.522
2018-12-11,2.006,13.326,17.153,22.681,5.528,4.75
2018-12-12,1.62,10.433,11.82,15.194,3.375,4.333
2018-12-13,2.097,9.567,11.597,14.333,2.736,5.208
2018-12-14,1.57,9.783,8.833,11.306,2.472,4.875
2018-12-15,1.07,10.017,10.057,12.284,2.226,5.25
2018-12-16,1.764,14.5,11.695,14.278,2.583,8.125
2018-12-17,2.87,9.208,9.597,12.739,3.143,3.333
2018-12-18,2.958,9.842,8.5,10.125,1.625,3.042
2018-12-19,1.75,14.433,12.347,16.389,4.042,6.625
2018-12-20,1.153,28.15,19.333,25.014,5.681,19.083
2018-12-21,2.236,25.875,19.431,26.458,7.028,14.875
2018-12-22,2.306,22.909,15.264,18.792,3.528,12.333
2018-12-23,1.305,14.95,9.183,10.804,1.621,9.875
2018-12-24,1.056,7.592,5.694,6.986,1.292,2.125
2018-12-25,1.883,9.722,14.377,21.362,6.986,4.913
2018-12-26,1.418,13.719,15.208,21.139,5.93,9.833
2018-12-27,1.833,10.842,8.597,10.959,2.361,4.458
2018-12-28,1.167,6.958,6.722,8.458,1.736,1.25
2018-12-29,0.5,7.992,9.014,10.972,1.959,1.875
2018-12-30,0.764,8.008,7.653,9.542,1.889,-0.833
2018-12-31,1.083,7.675,7.641,9.411,1.77,2.458
