date,NO2_mean,NOX_mean,NO_mean,CH4_mean,NMHC_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2014-04-21,11.938,14.458,2.52,190.545,12.636,6.609,1.75,,203.182
2014-04-22,10.396,13.229,2.834,190.958,11.333,6.625,0.792,,202.292
2014-04-23,6.625,8.938,2.312,190.208,10.292,8.042,0.333,,200.5
2014-04-24,18.688,24.458,5.771,192.583,16.5,18.75,1.667,,209.083
2014-04-25,19.812,24.062,4.25,193.875,17.5,23.75,1.708,,211.375
2014-04-26,20.0,23.438,3.438,193.375,18.958,29.5,2.292,,212.333
2014-04-27,10.5,11.208,0.708,189.667,15.0,25.708,1.625,,204.667
2014-04-28,4.974,6.128,1.154,188.333,9.792,12.458,0.583,,198.125
2014-04-29,7.64,9.039,1.4,190.417,10.333,3.708,0.917,,200.75
2014-04-30,8.604,10.458,1.854,189.583,11.292,10.375,1.458,,200.875
2014-05-01,14.521,16.167,1.646,189.174,14.957,11.458,0.957,,204.13
2014-05-02,8.834,9.729,0.896,188.875,12.667,9.208,0.625,,201.542
2014-05-03,4.292,4.854,0.562,189.167,10.75,14.125,0.583,,199.917
2014-05-04,4.77,5.084,0.312,191.167,9.75,14.167,0.167,,200.917
2014-05-05,4.854,5.271,0.416,190.375,10.833,13.917,0.75,,201.208
2014-05-06,2.812,3.042,0.229,191.208,9.083,10.542,0.0,,200.292
2014-05-07,6.208,6.834,0.625,190.958,10.125,17.625,0.75,,201.083
2014-05-08,11.812,14.312,2.5,193.042,15.0,19.909,1.5,,208.042
2014-05-09,7.271,8.0,0.729,191.167,11.958,11.75,0.667,,203.125
2014-05-10,5.979,7.0,1.021,190.5,12.042,10.542,0.125,,202.542
2014-05-11,9.729,11.062,1.333,190.292,13.833,10.583,0.917,,204.125
2014-05-12,11.046,13.776,2.73,192.5,16.792,13.917,1.167,,209.292
2014-05-13,6.105,7.088,0.983,190.375,11.833,14.417,0.667,,202.208
2014-05-14,10.0,11.125,1.125,192.542,15.292,24.208,1.167,,207.833
2014-05-15,12.396,14.021,1.625,194.0,17.261,30.292,0.739,,211.261
2014-05-16,8.688,10.188,1.5,191.792,11.583,9.375,0.0,,203.375
2014-05-17,3.084,5.084,2.0,190.792,8.083,9.125,0.0,,198.875
2014-05-18,4.021,6.021,2.0,190.375,8.542,7.667,0.0,,198.917
2014-05-19,8.02,11.125,3.104,190.292,10.792,7.625,0.458,,201.083
2014-05-20,10.812,13.438,2.625,191.208,13.792,9.208,1.25,,205.0
2014-05-21,9.416,10.896,1.479,189.739,13.826,12.435,0.375,,203.565
2014-05-22,7.688,9.479,1.792,190.458,12.625,9.542,0.208,,203.083
2014-05-23,7.312,9.688,2.375,189.542,11.708,2.667,0.0,,201.25
2014-05-24,11.0,13.854,2.854,191.042,13.875,7.042,0.375,,204.917
2014-05-25,7.396,9.438,2.042,191.083,13.333,9.167,0.208,,204.417
2014-05-26,2.577,3.923,1.346,189.833,9.292,4.292,0.0,,199.125
2014-05-27,5.238,6.042,0.804,189.792,10.792,10.042,0.25,,200.583
2014-05-28,8.916,9.729,0.812,188.417,14.75,13.042,0.708,,203.167
2014-05-29,9.542,9.979,0.438,190.87,14.87,32.792,1.87,,205.739
2014-05-30,11.625,12.354,0.729,190.542,14.625,40.417,1.25,,205.167
2014-05-31,12.0,12.604,0.604,191.208,15.708,22.167,1.375,,206.917
2014-06-01,6.583,6.792,0.208,187.75,12.75,11.75,0.542,,200.5
2014-06-02,14.042,15.229,1.188,188.75,17.958,11.667,1.208,,206.708
2014-06-03,13.208,13.646,0.438,188.292,18.417,22.958,1.458,,206.708
2014-06-04,15.521,16.334,0.812,192.542,22.292,26.217,1.75,,214.833
2014-06-05,4.958,5.188,0.229,185.667,11.708,10.5,0.375,,197.375
2014-06-06,3.271,3.562,0.292,185.333,10.375,6.583,0.042,,195.708
2014-06-07,1.938,2.042,0.104,185.042,9.417,7.292,0.0,,194.458
2014-06-08,4.542,5.25,0.708,184.375,11.667,3.792,0.125,,196.042
2014-06-09,3.894,4.654,0.761,181.375,10.167,3.625,0.0,,191.542
2014-06-10,3.473,4.552,1.08,182.25,10.417,2.5,0.0,,192.667
2014-06-11,3.5,4.521,1.02,182.833,9.667,1.833,0.0,,192.5
2014-06-12,5.708,8.334,2.625,183.87,10.609,3.375,0.0,,194.478
2014-06-13,10.25,12.584,2.334,187.667,13.708,4.417,0.0,,201.375
2014-06-14,9.021,11.833,2.812,190.0,12.625,3.542,0.0,,202.625
2014-06-15,7.75,10.438,2.688,189.042,13.542,6.458,0.0,,202.583
2014-06-16,10.625,13.479,2.854,188.417,13.542,5.333,0.0,,201.958
2014-06-17,12.375,15.562,3.188,190.208,16.167,8.167,0.0,,206.375
2014-06-18,10.5,13.125,2.625,192.136,16.318,9.348,0.083,,208.455
2014-06-19,4.354,6.354,2.0,187.375,10.792,4.75,0.0,,198.167
2014-06-20,4.104,6.312,2.208,186.542,10.083,2.875,0.0,,196.625
2014-06-21,3.875,5.958,2.084,185.917,10.0,1.833,0.0,,195.917
2014-06-22,3.542,5.438,1.896,186.5,10.5,4.708,0.083,,197.0
2014-06-23,3.996,6.081,2.084,186.25,10.75,3.583,0.0,,197.0
2014-06-24,4.298,5.894,1.595,185.75,10.625,3.792,0.083,,196.375
2014-06-25,8.208,10.208,2.0,186.833,15.042,12.458,0.75,,201.875
2014-06-26,8.017,10.315,2.299,188.217,13.478,12.083,0.609,,201.696
2014-06-27,3.129,3.616,0.488,185.292,9.708,7.5,0.208,,195.0
2014-06-28,2.521,3.146,0.625,183.75,8.792,3.292,0.0,,192.542
2014-06-29,2.312,2.916,0.604,184.292,8.542,5.792,0.0,,192.833
2014-06-30,6.089,7.744,1.656,185.25,11.875,6.458,0.167,,197.125
2014-07-01,6.104,8.292,2.188,186.25,12.292,7.0,0.125,,198.542
2014-07-02,6.125,6.896,0.771,185.958,13.667,8.348,0.0,,199.625
2014-07-03,7.938,8.979,1.042,189.875,13.167,16.333,0.5,,203.042
2014-07-04,6.104,6.792,0.688,188.25,11.583,10.583,0.083,,199.833
2014-07-05,7.98,9.292,1.312,189.958,12.042,9.167,0.333,,202.0
2014-07-06,7.584,8.458,0.875,188.208,12.167,12.583,0.083,,200.375
2014-07-07,9.104,10.562,1.458,187.667,13.958,15.167,0.333,,201.625
2014-07-08,6.879,8.59,1.712,187.792,13.0,12.917,0.208,,200.792
2014-07-09,4.104,4.958,0.854,186.042,10.5,8.625,0.458,,196.542
2014-07-10,6.834,7.979,1.146,184.783,10.174,3.083,0.13,,194.957
2014-07-11,6.479,9.375,2.896,186.375,11.083,5.333,0.125,,197.458
2014-07-12,7.146,8.584,1.438,184.708,12.5,5.25,0.0,,197.208
2014-07-13,6.666,8.25,1.583,185.625,13.667,10.792,0.333,,199.292
2014-07-14,8.747,10.327,1.58,187.783,13.435,15.25,0.783,,201.217
2014-07-15,10.438,13.083,2.646,189.708,15.833,12.583,1.292,,205.542
2014-07-16,9.854,12.521,2.666,191.0,16.083,15.792,1.542,,207.083
2014-07-17,5.842,6.925,1.084,190.75,14.5,25.583,0.65,,205.25
2014-07-18,4.916,5.938,1.021,188.792,14.083,15.917,0.0,,202.875
2014-07-19,1.666,2.104,0.438,185.667,11.292,7.708,0.0,,196.958
2014-07-20,0.958,1.166,0.208,182.75,10.125,3.75,0.0,,192.875
2014-07-21,1.542,2.042,0.5,183.292,9.833,4.958,0.0,,193.125
2014-07-22,4.845,6.139,1.294,184.435,14.304,4.957,0.0,,198.739
2014-07-23,19.521,27.083,7.562,191.083,24.917,10.5,0.083,,216.0
2014-07-24,11.438,16.5,5.062,190.261,23.435,12.583,1.0,,213.696
2014-07-25,7.438,8.166,0.73,190.25,21.958,53.708,0.542,,212.208
2014-07-26,12.27,13.979,1.708,191.25,23.542,50.0,0.583,,214.792
2014-07-27,5.188,5.854,0.666,187.542,16.917,11.208,0.0,,204.458
2014-07-28,4.581,5.635,1.054,187.875,15.958,11.583,0.0,,203.833
2014-07-29,10.271,12.25,1.979,191.167,20.083,33.0,0.833,,211.25
2014-07-30,10.875,12.104,1.23,191.375,20.458,37.208,0.917,,211.833
2014-07-31,10.25,11.292,1.042,190.292,21.458,23.792,1.0,,211.75
2014-08-01,9.479,10.812,1.334,189.75,19.458,24.375,0.542,,209.208
2014-08-02,7.062,7.584,0.521,193.042,17.5,16.667,0.333,,210.542
2014-08-03,8.875,9.646,0.771,187.167,19.083,22.75,0.625,,206.25
2014-08-04,9.458,10.792,1.334,181.167,19.542,13.417,0.792,,200.708
2014-08-05,11.42,15.496,4.076,181.125,18.75,5.5,0.0,,199.875
2014-08-06,8.958,10.042,1.083,181.833,21.875,5.696,0.042,,203.708
2014-08-07,15.042,16.375,1.334,185.87,20.739,6.667,0.174,,206.609
2014-08-08,9.792,11.584,1.792,186.917,17.625,6.375,0.292,,204.542
2014-08-09,6.521,8.646,2.125,189.625,15.833,8.958,0.25,,205.458
2014-08-10,3.188,3.416,0.229,187.292,13.75,8.792,0.0,,201.042
2014-08-11,2.88,3.824,0.945,183.5,13.625,4.542,0.0,,197.125
2014-08-12,5.0,5.542,0.542,189.917,13.708,10.958,0.167,,203.625
2014-08-13,3.75,4.146,0.396,189.583,14.667,8.125,0.0,,204.25
2014-08-14,3.604,4.25,0.646,190.417,12.625,4.5,0.042,,203.042
2014-08-15,4.77,5.521,0.75,190.708,13.792,5.583,0.208,,204.5
2014-08-16,3.834,4.333,0.5,190.75,13.458,7.292,0.125,,204.208
2014-08-17,3.562,3.792,0.229,188.5,13.417,8.167,0.125,,201.917
2014-08-18,6.438,7.542,1.104,187.783,15.739,5.773,0.292,,203.522
2014-08-19,7.398,9.072,1.674,186.917,13.625,4.917,0.0,,200.542
2014-08-20,6.812,8.625,1.812,188.125,14.417,8.292,0.042,,202.542
2014-08-21,6.771,8.084,1.312,187.783,14.609,9.0,0.348,,202.391
2014-08-22,5.0,5.77,0.771,186.917,13.5,4.958,0.083,,200.417
2014-08-23,5.896,6.667,0.77,187.458,14.625,12.583,0.083,,202.083
2014-08-24,4.062,4.188,0.125,190.042,14.333,10.5,0.083,,204.375
2014-08-25,4.478,5.62,1.142,189.292,12.167,3.917,0.0,,201.458
2014-08-26,3.875,5.354,1.479,188.5,11.75,4.292,0.0,,200.25
2014-08-27,6.208,8.292,2.084,189.667,13.333,4.917,0.542,,203.0
2014-08-28,7.458,10.042,2.584,191.542,14.792,6.417,0.458,,206.333
2014-08-29,7.208,9.396,2.188,188.333,13.625,7.125,1.292,,201.958
2014-08-30,5.271,6.792,1.521,187.708,13.167,4.292,0.583,,200.875
2014-08-31,5.334,6.312,0.979,188.417,13.958,8.292,0.417,,202.375
2014-09-01,6.396,8.125,1.729,187.208,13.458,7.625,0.5,,200.667
2014-09-02,6.445,7.905,1.46,186.5,14.0,7.625,0.625,,200.5
2014-09-03,5.652,7.282,1.63,186.792,15.333,8.522,0.583,,202.125
2014-09-04,4.708,5.688,0.979,187.652,11.565,7.75,0.565,,199.217
2014-09-05,9.396,11.562,2.166,188.333,14.625,6.25,0.708,,202.958
2014-09-06,4.416,4.854,0.438,189.917,13.125,7.542,0.167,,203.042
2014-09-07,5.396,6.146,0.75,193.208,13.208,6.75,0.125,,206.417
2014-09-08,5.314,6.945,1.63,188.958,13.5,4.5,0.083,,202.458
2014-09-09,4.896,7.23,2.334,191.792,12.833,7.042,0.625,,204.625
2014-09-10,3.521,4.166,0.646,187.565,12.522,6.167,0.292,,200.087
2014-09-11,6.375,7.708,1.334,188.792,12.958,5.917,0.625,,201.75
2014-09-12,9.708,12.188,2.48,189.083,14.958,7.458,0.458,,204.042
2014-09-13,5.688,7.208,1.521,190.083,12.417,4.833,0.083,,202.5
2014-09-14,3.916,5.021,1.104,190.0,10.875,6.958,0.5,,200.875
2014-09-15,8.75,11.438,2.688,191.75,14.417,9.875,0.875,,206.167
2014-09-16,6.017,6.988,0.972,190.5,12.917,8.167,0.5,,203.417
2014-09-17,4.73,6.542,1.812,193.042,12.0,3.25,0.125,,205.042
2014-09-18,4.146,5.979,1.833,191.182,12.136,1.174,0.0,,203.318
2014-09-19,4.25,5.896,1.646,188.583,10.917,3.875,0.0,,199.5
2014-09-20,5.27,7.354,2.084,188.042,11.875,5.333,0.125,,199.917
2014-09-21,6.958,10.438,3.479,190.417,13.333,5.583,0.458,,203.75
2014-09-22,10.514,16.762,6.248,191.083,14.292,8.75,0.583,,205.375
2014-09-23,10.354,13.25,2.896,189.875,14.375,12.0,1.25,,204.25
2014-09-24,9.458,11.562,2.104,189.25,15.333,12.083,1.125,,204.583
2014-09-25,5.604,6.729,1.125,187.583,11.75,8.083,0.5,,199.333
2014-09-26,6.458,7.812,1.354,188.417,11.917,4.125,0.417,,200.333
2014-09-27,6.5,8.458,1.958,189.25,13.292,6.5,1.0,,202.542
2014-09-28,3.25,3.521,0.271,188.167,10.833,9.083,0.667,,199.0
2014-09-29,10.5,13.292,2.792,189.458,13.375,6.208,0.708,,202.833
2014-09-30,9.767,13.84,4.074,190.167,13.542,6.083,0.5,,203.708
2014-10-01,7.75,10.084,2.334,189.333,11.833,4.833,0.5,,201.167
2014-10-02,9.458,11.646,2.188,191.0,11.696,5.333,1.174,,202.696
2014-10-03,15.125,23.292,8.167,195.875,16.208,10.583,0.792,,212.083
2014-10-04,6.625,8.708,2.084,191.042,10.083,7.542,0.042,,201.125
2014-10-05,5.5,6.938,1.438,191.417,9.833,6.458,0.167,,201.25
2014-10-06,12.752,16.012,3.259,192.583,15.667,8.5,0.458,,208.25
2014-10-07,9.458,12.27,2.812,191.125,12.708,8.435,0.5,,203.833
2014-10-08,15.042,21.834,6.792,195.0,18.583,14.667,0.958,,213.583
2014-10-09,13.125,18.688,5.562,192.583,14.542,17.875,1.25,,207.125
2014-10-10,4.688,5.77,1.083,190.292,10.417,10.958,0.292,,200.708
2014-10-11,5.854,7.166,1.312,190.417,10.167,9.292,0.375,,200.583
2014-10-12,6.938,8.625,1.688,190.583,11.542,4.25,0.875,,202.125
2014-10-13,9.167,10.688,1.521,191.875,12.917,9.5,0.542,,204.792
2014-10-14,11.326,14.416,3.09,193.375,13.292,7.0,0.0,,206.667
2014-10-15,10.938,15.23,4.292,192.875,12.5,5.5,0.833,,205.375
2014-10-16,9.396,13.25,3.854,192.478,11.435,5.208,1.652,,203.913
2014-10-17,12.48,16.292,3.812,193.042,12.708,5.375,0.292,,205.75
2014-10-18,7.625,9.0,1.375,191.542,9.625,9.542,0.792,,201.167
2014-10-19,12.834,17.396,4.562,194.542,16.667,9.292,1.292,,211.208
2014-10-20,12.36,13.622,1.263,191.609,13.957,14.217,1.792,,205.565
2014-10-21,10.229,11.417,1.188,192.042,11.875,14.5,0.708,,203.917
2014-10-22,8.916,10.958,2.042,192.833,9.75,7.458,0.542,,202.583
2014-10-23,20.146,31.5,11.354,195.375,17.167,10.5,1.333,,212.542
2014-10-24,23.542,33.667,10.125,193.833,23.208,11.375,1.583,,217.042
2014-10-25,11.125,13.146,2.021,191.5,13.167,14.458,1.208,,204.667
2014-10-26,4.854,5.229,0.375,188.583,10.833,16.708,1.542,,199.417
2014-10-27,6.958,8.042,1.084,192.25,9.417,8.625,0.375,,201.667
2014-10-28,4.172,5.827,1.655,194.208,7.75,0.25,0.0,,201.958
2014-10-29,4.438,5.854,1.416,192.25,7.333,1.458,0.0,,199.583
2014-10-30,21.25,36.834,15.584,192.522,17.565,5.25,0.826,,210.087
2014-10-31,27.521,49.417,21.896,200.583,29.0,19.0,0.5,,229.583
2014-11-01,18.542,28.125,9.583,199.167,18.625,31.667,1.0,,217.792
2014-11-02,10.792,12.396,1.604,195.042,12.917,8.5,0.042,,207.958
2014-11-03,3.521,4.139,0.617,194.417,8.208,2.417,0.0,,202.625
2014-11-04,5.0,6.48,1.479,194.208,6.875,5.458,0.0,,201.083
2014-11-05,16.416,24.708,8.292,191.087,15.304,8.696,0.625,,206.391
2014-11-06,13.146,16.062,2.916,190.042,13.25,13.583,0.333,,203.292
2014-11-07,9.521,11.521,2.0,192.167,8.125,3.125,0.042,,200.292
2014-11-08,16.729,22.792,6.062,192.875,15.75,12.417,0.167,,208.625
2014-11-09,24.312,38.25,13.938,195.292,25.917,12.667,1.208,,221.208
2014-11-10,12.52,14.916,2.396,191.292,10.792,8.208,0.167,,202.083
2014-11-11,21.69,36.941,15.252,193.625,16.708,8.708,1.125,,210.333
2014-11-12,12.23,14.77,2.542,192.375,11.583,5.458,0.458,,203.958
2014-11-13,5.958,6.896,0.938,193.739,8.957,7.042,0.0,,202.696
2014-11-14,22.688,29.375,6.688,193.458,11.875,2.583,0.0,,205.333
2014-11-15,10.312,13.562,3.25,192.75,9.375,1.042,0.0,,202.125
2014-11-16,10.896,15.021,4.125,191.542,10.583,5.042,0.125,,202.125
2014-11-17,22.252,30.924,8.671,192.375,13.833,4.667,0.125,,206.208
2014-11-18,24.042,33.396,9.354,194.792,15.25,5.583,0.375,,210.042
2014-11-19,14.625,19.125,4.5,193.348,12.826,8.435,0.0,,206.174
2014-11-20,22.083,36.292,14.208,193.958,13.417,14.167,0.458,,207.375
2014-11-21,15.938,19.166,3.229,191.875,11.583,4.833,0.375,,203.458
2014-11-22,17.271,20.792,3.521,190.958,14.542,8.792,0.083,,205.5
2014-11-23,8.167,9.854,1.688,191.25,8.458,4.292,0.0,,199.708
2014-11-24,15.646,19.98,4.334,193.042,11.542,5.417,0.167,,204.583
2014-11-25,11.97,14.398,2.428,192.542,9.5,7.333,0.417,,202.042
2014-11-26,16.771,23.98,7.208,192.208,12.667,6.6,1.625,,204.875
2014-11-27,22.542,44.417,21.875,194.826,17.304,9.5,1.13,,212.13
2014-11-28,25.73,54.333,28.604,196.0,25.458,13.167,0.833,,221.458
2014-11-29,17.042,20.166,3.125,193.958,16.083,16.375,0.583,,210.042
2014-11-30,16.73,22.042,5.312,196.833,16.5,15.042,1.792,,213.333
2014-12-01,8.051,9.051,1.0,193.875,9.792,5.833,0.292,,203.667
2014-12-02,3.25,3.708,0.458,196.0,8.042,7.25,0.083,,204.042
2014-12-03,4.388,4.862,0.475,194.542,8.5,4.261,0.0,,203.042
2014-12-04,12.292,13.75,1.458,195.375,10.958,4.875,0.042,,206.333
2014-12-05,13.625,18.854,5.229,196.708,10.917,5.292,0.083,,207.625
2014-12-06,7.333,8.188,0.854,197.167,8.25,2.625,0.0,,205.417
2014-12-07,7.625,8.562,0.938,194.958,6.833,2.292,0.0,,201.792
2014-12-08,22.188,31.583,9.396,194.833,12.375,4.208,0.0,,207.208
2014-12-09,20.666,36.538,15.872,194.333,13.417,5.833,0.25,,207.75
2014-12-10,18.132,21.744,3.612,194.75,10.958,8.0,0.542,,205.708
2014-12-11,14.729,19.854,5.125,195.13,17.304,7.042,1.609,,212.435
2014-12-12,11.208,12.666,1.458,192.917,20.125,5.792,1.25,,213.042
2014-12-13,10.167,11.479,1.312,193.917,17.958,4.542,0.917,,211.875
2014-12-14,13.125,16.812,3.688,194.292,18.292,4.0,1.125,,212.583
2014-12-15,32.25,57.937,25.687,196.333,26.458,5.208,1.625,,222.792
2014-12-16,20.52,43.854,23.334,196.542,22.917,0.792,1.375,,219.458
2014-12-17,9.792,11.812,2.021,196.304,21.826,2.174,1.0,,218.13
2014-12-18,12.438,15.062,2.625,193.5,20.583,2.042,0.375,,214.083
2014-12-19,33.792,69.146,35.354,197.083,33.792,8.417,2.083,,230.875
2014-12-20,11.25,13.562,2.312,192.625,22.083,4.542,1.333,,214.708
2014-12-21,5.166,5.834,0.667,195.792,17.875,5.125,1.083,,213.667
2014-12-22,9.688,11.708,2.021,195.042,15.167,1.958,1.042,,210.208
2014-12-23,10.419,13.046,2.626,194.208,16.583,5.5,1.0,,210.792
2014-12-24,24.438,37.854,13.416,195.083,22.042,6.958,2.083,,217.125
2014-12-25,23.292,42.854,19.562,194.261,19.391,4.25,1.609,,213.652
2014-12-26,17.562,29.667,12.104,195.125,17.667,4.25,1.583,,212.792
2014-12-27,22.834,40.938,18.104,192.583,19.042,4.292,1.5,,211.625
2014-12-28,32.083,55.188,23.104,194.667,29.125,6.292,1.125,,223.792
2014-12-29,24.232,39.21,14.978,194.167,23.833,14.875,2.125,,218.0
2014-12-30,18.354,21.146,2.792,195.0,20.75,26.375,3.167,,215.75
2014-12-31,16.146,18.916,2.77,194.667,18.542,9.292,1.417,,213.208
2015-01-01,7.584,8.458,0.875,193.625,7.083,5.542,0.833,,200.708
2015-01-02,16.5,19.438,2.938,198.083,13.458,15.208,1.458,,211.542
2015-01-03,10.583,12.062,1.48,196.917,8.833,11.167,1.042,,205.75
2015-01-04,10.229,12.062,1.834,195.583,9.167,5.348,0.708,,204.75
2015-01-05,8.188,10.146,1.958,195.875,7.625,4.25,0.75,,203.5
2015-01-06,14.23,18.312,4.083,195.458,9.625,5.583,0.875,,205.083
2015-01-07,10.587,13.218,2.63,194.826,7.826,5.625,0.652,,202.652
2015-01-08,14.104,17.02,2.917,193.875,8.5,4.417,0.625,,202.375
2015-01-09,13.708,15.834,2.125,194.042,8.792,5.292,0.75,,202.833
2015-01-10,9.562,11.188,1.625,193.833,7.333,5.0,0.792,,201.167
2015-01-11,5.8,7.404,1.604,193.458,5.25,2.125,0.208,,198.708
2015-01-12,16.896,20.416,3.521,194.708,8.208,4.625,0.625,,202.917
2015-01-13,21.271,27.083,5.812,194.458,10.25,3.208,1.0,,204.708
2015-01-14,14.426,17.301,2.875,194.4,8.55,2.625,0.783,,202.95
2015-01-15,31.346,51.192,19.846,196.9,16.0,7.522,3.5,,212.9
2015-01-16,26.479,54.417,27.938,198.542,19.333,6.458,0.375,,217.875
2015-01-17,27.021,44.334,17.312,194.875,12.917,3.125,0.125,,207.792
2015-01-18,35.542,62.229,26.688,200.864,16.818,6.957,1.25,,217.682
2015-01-19,17.188,21.354,4.166,193.708,9.333,0.875,0.0,,203.042
2015-01-20,8.854,11.166,2.312,192.333,7.958,2.5,0.0,,200.292
2015-01-21,16.789,22.513,5.724,192.565,9.696,1.458,0.565,,202.261
2015-01-22,19.75,30.125,10.375,193.5,10.458,2.458,0.167,,203.958
2015-01-23,27.875,42.917,15.042,193.125,13.875,4.042,0.583,,207.0
2015-01-24,32.021,47.125,15.104,200.167,18.042,7.375,2.208,,218.208
2015-01-25,34.978,54.498,19.52,195.208,16.333,6.375,2.167,,211.542
2015-01-26,28.625,36.0,7.375,193.417,16.542,6.833,1.542,,209.958
2015-01-27,20.854,25.375,4.52,195.0,12.375,9.25,1.333,,207.375
2015-01-28,12.062,14.958,2.896,194.333,8.75,7.875,1.417,,203.083
2015-01-29,6.812,8.5,1.688,194.083,7.417,3.958,0.875,,201.5
2015-01-30,30.48,50.854,20.375,200.125,16.0,11.208,2.583,,216.125
2015-01-31,7.208,8.729,1.521,194.083,7.542,3.292,0.333,,201.625
2015-02-01,7.979,9.5,1.52,193.833,7.625,4.917,0.708,,201.458
2015-02-02,9.312,11.458,2.146,193.708,8.333,6.292,0.708,,202.042
2015-02-03,23.312,34.625,11.312,193.348,14.783,6.13,1.208,,208.13
2015-02-04,23.894,32.412,8.519,191.13,15.217,6.0,0.174,,206.348
2015-02-05,16.625,19.562,2.938,192.625,11.167,8.25,0.292,,203.792
2015-02-06,14.25,17.896,3.646,191.25,9.083,4.792,0.042,,200.333
2015-02-07,10.0,11.396,1.396,193.625,8.875,5.042,0.292,,202.5
2015-02-08,20.168,25.854,5.686,193.625,11.625,8.0,0.708,,205.25
2015-02-09,10.812,13.708,2.896,193.917,9.375,7.167,1.125,,203.292
2015-02-10,7.75,10.042,2.292,193.167,7.708,6.208,0.0,,200.875
2015-02-11,12.229,17.25,5.02,191.458,8.208,4.375,0.0,,199.667
2015-02-12,27.292,40.916,13.625,194.167,15.875,8.042,1.458,,210.042
2015-02-13,29.292,51.562,22.271,195.458,22.958,12.083,1.042,,218.417
2015-02-14,18.146,24.604,6.458,197.75,14.583,4.417,0.625,,212.333
2015-02-15,6.334,8.0,1.667,193.625,7.292,2.333,0.0,,200.917
2015-02-16,18.792,23.042,4.25,193.208,11.0,4.417,0.292,,204.208
2015-02-17,10.125,12.52,2.396,194.364,9.136,6.261,0.417,,203.5
2015-02-18,24.242,36.17,11.928,197.174,15.0,8.042,0.13,,212.174
2015-02-19,21.854,30.833,8.979,193.833,15.708,13.125,0.333,,209.542
2015-02-20,15.125,18.271,3.146,194.792,10.125,14.208,0.833,,204.917
2015-02-21,10.48,12.562,2.084,194.208,7.458,6.125,0.0,,201.667
2015-02-22,10.254,12.368,2.114,193.583,8.167,5.917,0.0,,201.75
2015-02-23,16.312,23.479,7.167,194.833,9.25,8.375,0.25,,204.083
2015-02-24,11.958,15.979,4.021,192.25,6.833,2.958,0.042,,199.083
2015-02-25,18.104,25.396,7.292,192.458,7.292,4.583,0.0,,199.75
2015-02-26,19.416,25.084,5.667,192.75,8.708,6.833,0.042,,201.458
2015-02-27,15.458,19.458,4.0,192.292,8.125,6.875,0.0,,200.417
2015-02-28,13.166,15.334,2.166,192.25,9.208,5.917,0.167,,201.458
2015-03-01,7.188,9.25,2.062,193.833,5.5,4.958,0.0,,199.333
2015-03-02,20.739,30.739,10.0,193.0,11.458,3.304,0.0,,204.458
2015-03-03,33.352,52.642,19.29,196.739,16.304,9.083,1.261,,213.043
2015-03-04,28.521,45.042,16.52,194.458,14.0,7.958,4.083,,208.458
2015-03-05,30.75,58.021,27.271,198.375,17.125,9.917,1.042,,215.5
2015-03-06,5.896,6.75,0.854,194.083,7.708,1.75,0.0,,201.792
2015-03-07,19.754,23.482,3.728,195.708,13.583,16.417,0.042,,209.292
2015-03-08,15.0,21.958,6.958,196.625,10.5,14.875,0.333,,207.125
2015-03-09,8.146,9.438,1.292,196.625,8.667,7.917,0.0,,205.292
2015-03-10,18.333,25.062,6.73,197.542,12.875,9.542,0.375,,210.417
2015-03-11,13.146,16.688,3.542,196.083,10.083,8.458,0.042,,206.167
2015-03-12,13.395,16.125,2.73,194.667,8.875,5.833,0.0,,203.542
2015-03-13,16.021,18.521,2.5,195.167,10.75,6.0,0.208,,205.917
2015-03-14,23.354,31.75,8.396,195.958,13.542,14.208,0.833,,209.5
2015-03-15,8.75,10.125,1.375,195.042,7.792,7.167,0.0,,202.833
2015-03-16,16.52,21.666,5.146,197.045,12.318,16.783,1.125,,209.364
2015-03-17,34.214,51.296,17.082,198.348,22.957,26.208,1.217,,221.304
2015-03-18,20.917,23.688,2.771,195.875,13.75,21.875,1.625,,209.625
2015-03-19,12.521,13.479,0.958,194.25,10.667,17.292,0.125,,204.917
2015-03-20,4.833,5.854,1.021,194.833,7.792,5.208,0.0,,202.625
2015-03-21,9.077,10.894,1.816,194.292,8.833,3.708,0.125,,203.125
2015-03-22,11.084,12.396,1.312,193.833,9.333,3.333,0.0,,203.167
2015-03-23,8.125,9.625,1.5,193.75,9.333,2.75,0.0,,203.083
2015-03-24,12.833,15.917,3.083,192.375,9.792,-0.125,0.0,,202.167
2015-03-25,12.52,15.02,2.5,192.625,9.583,2.875,0.0,,202.208
2015-03-26,9.854,11.396,1.542,192.292,9.667,2.0,0.0,,201.958
2015-03-27,10.125,11.084,0.958,192.708,10.625,10.25,0.0,,203.333
2015-03-28,8.979,10.354,1.375,192.167,9.792,7.458,0.0,,201.958
2015-03-29,13.812,17.833,4.021,193.417,11.042,8.5,1.25,,204.458
2015-03-30,9.896,11.042,1.146,192.391,9.913,9.375,0.0,,202.304
2015-03-31,18.059,26.367,8.308,198.13,13.913,18.042,0.304,,212.043
2015-04-01,10.604,12.146,1.542,193.75,9.958,5.125,0.75,,203.708
2015-04-02,11.57,13.328,1.758,193.522,10.13,6.542,1.13,,203.652
2015-04-03,8.334,9.312,0.979,194.333,9.167,4.625,1.25,,203.5
