date,NO2_mean,NOX_mean,NO_mean,SPM_mean,CH4_mean,NMHC_mean,PM25_mean,THC_mean
2014-01-08,14.304,17.522,3.217,,193.174,7.043,8.565,200.217
2014-01-09,17.646,26.875,9.229,,195.667,9.917,14.583,205.583
2014-01-10,9.958,10.584,0.625,,194.833,5.417,23.292,200.25
2014-01-11,8.604,9.084,0.479,,195.375,6.583,22.958,201.958
2014-01-12,4.326,4.435,0.108,,194.958,4.708,7.125,199.667
2014-01-13,11.979,14.312,2.333,,193.958,5.917,5.625,199.875
2014-01-14,22.083,27.875,5.792,,192.87,10.87,8.792,203.739
2014-01-15,6.125,6.312,0.188,,188.708,3.833,6.25,192.542
2014-01-16,16.57,27.998,11.428,,195.083,7.417,33.833,202.5
2014-01-17,6.688,7.208,0.521,,194.292,2.125,20.542,196.417
2014-01-18,15.0,17.604,2.604,,194.542,5.875,7.708,200.417
2014-01-19,8.934,9.891,0.956,,194.25,2.417,30.083,196.667
2014-01-20,24.042,31.354,7.312,,197.25,10.75,32.542,208.0
2014-01-21,25.042,31.562,6.52,,196.696,18.217,30.292,214.913
2014-01-22,10.756,15.304,4.547,,190.042,7.792,13.696,197.833
2014-01-23,8.542,10.188,1.646,,192.083,6.792,11.208,198.875
2014-01-24,18.104,23.958,5.854,,193.125,7.75,10.833,200.875
2014-01-25,13.916,15.792,1.875,,193.25,8.667,12.667,201.917
2014-01-26,17.108,20.522,3.413,,188.417,8.542,16.0,196.958
2014-01-27,11.875,13.979,2.104,,193.792,10.083,22.208,203.875
2014-01-28,6.166,6.521,0.354,,193.696,4.478,11.583,198.174
2014-01-29,10.25,11.188,0.938,,191.955,4.0,7.042,195.955
2014-01-30,13.395,17.062,3.667,,194.167,7.833,7.208,202.0
2014-01-31,6.0,6.334,0.334,,193.875,3.625,12.583,197.5
2014-02-01,11.312,12.833,1.521,,194.917,5.125,6.458,200.042
2014-02-02,24.087,35.522,11.435,,196.292,10.5,9.917,206.792
2014-02-03,23.416,38.312,14.896,,195.833,11.875,9.458,207.708
2014-02-04,19.854,23.854,4.0,,193.696,8.957,17.458,202.652
2014-02-05,6.986,7.667,0.68,,193.391,5.609,29.522,199.0
2014-02-06,19.042,24.625,5.583,,194.5,9.167,19.875,203.667
2014-02-07,21.104,23.604,2.5,,193.167,9.458,16.333,202.625
2014-02-08,4.146,4.646,0.5,,192.708,3.917,21.583,196.625
2014-02-09,4.696,5.718,1.022,,193.417,2.833,4.458,196.25
2014-02-10,12.146,13.646,1.5,,193.583,5.75,18.917,199.333
2014-02-11,17.792,19.479,1.688,,194.391,6.478,18.833,200.87
2014-02-12,14.312,16.667,2.354,,192.042,4.417,17.792,196.458
2014-02-13,6.521,7.542,1.021,,190.458,1.5,4.917,191.958
2014-02-14,17.042,21.854,4.812,,192.792,6.542,8.542,199.333
2014-02-15,18.188,19.604,1.416,,195.208,9.833,21.083,205.042
2014-02-16,20.304,22.37,2.065,,195.083,12.542,30.792,207.625
2014-02-17,7.938,8.625,0.688,,192.5,3.5,25.375,196.0
2014-02-18,8.083,8.688,0.604,,196.095,4.0,30.708,200.095
2014-02-19,6.479,6.833,0.354,,193.375,5.208,10.87,198.583
2014-02-20,10.021,11.438,1.417,,191.875,4.0,5.5,195.875
2014-02-21,18.812,22.562,3.75,,190.375,5.542,11.708,195.917
2014-02-22,7.75,8.312,0.562,,189.292,4.417,5.333,193.708
2014-02-23,13.413,15.565,2.152,,192.417,4.208,30.125,196.625
2014-02-24,20.916,31.166,10.25,,196.833,10.25,25.542,207.083
2014-02-25,29.229,41.208,11.979,,197.13,14.87,24.25,212.0
2014-02-26,16.584,21.979,5.396,,191.875,8.458,12.708,200.333
2014-02-27,4.812,5.146,0.334,,193.375,4.375,10.0,197.75
2014-02-28,8.938,9.188,0.25,,194.708,5.458,16.667,200.167
2014-03-01,6.25,6.292,0.042,,194.25,7.292,9.417,201.542
2014-03-02,11.174,14.891,3.718,,194.458,7.083,19.042,201.542
2014-03-03,24.833,32.77,7.938,,195.667,12.625,13.833,208.292
2014-03-04,7.896,9.104,1.208,,193.609,3.826,12.5,197.435
2014-03-05,12.174,16.348,4.174,,194.826,8.304,10.913,203.13
2014-03-06,11.104,11.833,0.73,,196.0,9.042,15.458,205.042
2014-03-07,18.625,34.958,16.334,,197.417,14.5,14.458,211.917
2014-03-08,13.562,18.52,4.958,,195.5,10.208,8.75,205.708
2014-03-09,9.609,10.239,0.63,,191.5,7.667,11.833,199.167
2014-03-10,4.729,5.708,0.979,,193.75,2.375,6.833,196.125
2014-03-11,5.792,6.73,0.938,,191.783,3.261,10.083,195.043
2014-03-12,10.271,11.854,1.584,,191.417,4.667,21.0,196.083
2014-03-13,20.25,22.812,2.562,,191.75,8.417,14.458,200.167
2014-03-14,9.688,10.104,0.417,,191.125,9.583,16.292,200.708
2014-03-15,11.771,12.625,0.854,,190.167,9.75,12.667,199.917
2014-03-16,28.891,43.609,14.718,,194.542,20.375,18.458,214.917
2014-03-17,29.75,43.896,14.146,,192.542,20.25,24.0,212.792
2014-03-18,16.0,18.229,2.23,,186.739,8.739,15.167,195.478
2014-03-19,5.021,5.021,0.0,,190.667,6.25,10.87,196.917
2014-03-20,6.854,7.188,0.334,,192.292,6.833,15.5,199.125
2014-03-21,15.375,16.208,0.834,,193.667,10.667,19.833,204.333
2014-03-22,13.166,13.334,0.166,,198.917,9.875,59.292,208.792
2014-03-23,6.63,7.413,0.782,,193.792,4.167,4.75,197.958
2014-03-24,6.292,6.833,0.542,,195.583,5.25,8.875,200.833
2014-03-25,16.875,21.729,4.854,,194.087,8.13,9.583,202.217
2014-03-26,23.146,31.416,8.271,,194.87,9.565,15.458,204.435
2014-03-27,24.625,30.75,6.125,,193.958,11.083,16.458,205.042
2014-03-28,15.146,18.292,3.146,,186.667,10.583,20.375,197.25
2014-03-29,9.666,10.396,0.73,,185.042,9.0,15.25,194.042
2014-03-30,25.022,30.174,5.152,,190.25,13.667,22.708,203.917
2014-03-31,17.625,20.229,2.604,,186.875,11.167,25.792,198.042
2014-04-01,17.521,25.062,7.542,,194.125,10.583,14.5,204.708
2014-04-02,24.416,29.625,5.208,,191.583,7.875,20.458,199.458
2014-04-03,24.334,32.084,7.75,,190.545,15.727,22.292,206.273
2014-04-04,6.598,6.932,0.334,,190.708,6.625,11.043,197.333
2014-04-05,14.208,15.145,0.938,,192.208,8.875,17.125,201.083
2014-04-06,5.854,5.896,0.042,,192.875,7.042,17.542,199.917
2014-04-07,15.522,17.044,1.522,,193.083,9.042,18.0,202.125
2014-04-08,16.729,18.084,1.354,,192.833,10.542,17.5,203.375
2014-04-09,20.708,24.21,3.502,,194.0,10.875,23.667,204.875
2014-04-10,16.688,19.229,2.542,,194.091,13.409,33.583,207.5
2014-04-11,15.812,18.125,2.312,,193.917,15.333,29.5,209.25
2014-04-12,20.312,22.708,2.396,,193.375,21.375,32.417,214.75
2014-04-13,5.0,5.125,0.125,,188.917,7.958,19.0,196.875
2014-04-14,11.018,13.182,2.164,,192.958,15.458,16.304,208.417
2014-04-15,22.02,24.792,2.77,,193.542,10.167,21.5,203.708
2014-04-16,16.75,17.416,0.667,,192.458,10.708,34.0,203.167
2014-04-17,16.416,18.0,1.583,,189.409,8.409,23.25,197.818
2014-04-18,6.125,6.312,0.188,,189.25,9.333,26.458,198.583
2014-04-19,9.688,10.583,0.896,,192.292,14.542,31.375,206.833
2014-04-20,7.77,7.958,0.188,,191.083,9.833,20.042,200.917
2014-04-21,10.717,12.065,1.348,,190.625,12.833,21.208,203.458
2014-04-22,15.396,16.167,0.771,,192.417,17.083,26.667,209.5
2014-04-23,21.896,26.0,4.104,,194.417,13.75,25.667,208.167
2014-04-24,21.312,27.708,6.396,,192.15,10.4,18.25,202.55
2014-04-25,22.854,25.188,2.334,,191.792,9.958,20.917,201.75
2014-04-26,16.958,18.458,1.5,,189.583,7.5,20.167,197.083
2014-04-27,9.25,9.416,0.166,,188.667,5.792,18.917,194.458
2014-04-28,9.218,10.066,0.848,,186.0,5.625,12.333,191.625
2014-04-29,6.646,7.396,0.75,,186.708,5.958,9.792,192.667
2014-04-30,9.708,10.646,0.938,,186.667,4.542,11.458,191.208
2014-05-01,14.667,19.812,5.146,,189.636,7.455,15.542,197.091
2014-05-02,13.312,14.292,0.98,,191.167,7.917,33.652,199.083
2014-05-03,5.521,6.042,0.521,,191.542,6.333,27.208,197.875
2014-05-04,9.584,10.52,0.938,,192.375,6.333,15.625,198.708
2014-05-05,5.37,5.391,0.022,,192.083,3.875,18.5,195.958
2014-05-06,8.48,8.729,0.25,,194.375,5.083,18.5,199.458
2014-05-07,16.521,21.666,5.146,,193.417,6.583,21.75,200.0
2014-05-08,10.125,11.542,1.417,,187.455,3.455,25.458,190.909
2014-05-09,10.167,11.521,1.354,,191.13,6.652,24.5,197.783
2014-05-10,11.979,12.854,0.875,,191.542,13.292,14.875,204.833
2014-05-11,9.938,10.062,0.125,,188.958,7.917,20.542,196.875
2014-05-12,12.26,13.022,0.761,,188.75,6.083,16.333,194.833
2014-05-13,18.604,22.104,3.5,,195.708,26.583,37.417,222.292
2014-05-14,16.021,17.062,1.042,,189.0,7.667,24.167,196.667
2014-05-15,11.854,12.625,0.77,,187.5,5.667,24.348,193.167
2014-05-16,14.958,16.271,1.312,,190.045,8.318,24.833,198.364
2014-05-17,16.5,17.0,0.5,,192.958,12.042,28.792,205.0
2014-05-18,10.604,11.146,0.542,,191.333,6.917,21.583,198.25
2014-05-19,15.044,15.935,0.892,,189.833,11.375,34.542,201.208
2014-05-20,11.708,12.333,0.625,,188.0,11.458,17.875,199.458
2014-05-21,6.458,6.854,0.396,,188.846,5.0,28.625,193.846
2014-05-22,12.333,13.375,1.042,,190.75,8.542,40.625,199.292
2014-05-23,10.27,10.979,0.708,,190.75,10.5,19.167,201.25
2014-05-24,12.479,13.312,0.834,,190.625,11.042,28.583,201.667
2014-05-25,3.938,4.125,0.188,,187.667,6.25,22.583,193.917
2014-05-26,9.87,10.565,0.696,,186.292,6.708,25.417,193.0
2014-05-27,15.77,16.812,1.042,,189.636,7.909,34.261,197.545
2014-05-28,8.604,8.938,0.333,,189.773,2.864,50.917,192.636
2014-05-29,9.958,10.292,0.334,,193.125,7.375,52.333,200.5
2014-05-30,13.23,13.771,0.542,,194.042,6.625,48.083,200.667
2014-05-31,16.479,17.104,0.625,,193.875,8.083,44.958,201.958
2014-06-01,11.834,12.104,0.271,,193.083,9.167,41.625,202.25
2014-06-02,14.63,15.565,0.935,,190.417,10.5,41.75,200.917
2014-06-03,10.792,11.625,0.834,,185.167,5.292,12.083,190.458
2014-06-04,4.771,5.25,0.479,,183.5,2.909,8.875,186.409
2014-06-05,4.812,5.27,0.458,,185.636,3.045,15.042,188.682
2014-06-06,2.52,2.604,0.084,,186.458,3.292,15.208,189.75
2014-06-07,3.104,3.208,0.104,,187.542,4.833,21.208,192.375
2014-06-08,3.146,3.271,0.125,,187.625,5.542,18.958,193.167
2014-06-09,12.934,15.348,2.413,,188.625,11.25,26.458,199.875
2014-06-10,13.23,15.688,2.458,,186.875,6.958,26.333,193.833
2014-06-11,6.625,7.979,1.354,,185.682,4.909,19.792,190.591
2014-06-12,2.479,2.604,0.125,,184.833,1.5,9.652,186.333
2014-06-13,6.796,7.272,0.476,,189.25,2.083,29.458,191.333
2014-06-14,9.854,10.146,0.292,,193.333,4.5,47.625,197.833
2014-06-15,5.542,5.646,0.104,,189.75,3.625,36.958,193.375
2014-06-16,9.282,10.022,0.739,,190.25,4.958,30.25,195.208
2014-06-17,12.312,13.188,0.875,,189.833,5.167,20.042,195.0
2014-06-18,9.292,9.792,0.5,,187.727,10.182,10.667,197.909
2014-06-19,16.188,20.458,4.27,,191.042,7.958,29.227,199.0
2014-06-20,14.0,15.375,1.375,,189.5,11.5,29.0,201.0
2014-06-21,9.729,10.188,0.458,,187.0,10.125,16.792,197.125
2014-06-22,5.5,5.666,0.166,,187.458,7.833,14.167,195.292
2014-06-23,4.37,4.652,0.282,,186.167,6.0,12.292,192.167
2014-06-24,7.312,7.958,0.646,,186.625,2.958,22.417,189.583
2014-06-25,7.52,8.041,0.521,,205.409,5.955,33.875,211.364
2014-06-26,18.75,20.458,1.708,,208.542,12.333,34.217,220.875
2014-06-27,9.5,10.146,0.646,,202.708,4.667,12.125,207.375
2014-06-28,7.292,7.812,0.521,,203.25,4.375,20.667,207.625
2014-06-29,6.146,6.375,0.229,,205.583,4.917,21.5,210.5
2014-06-30,9.109,9.674,0.566,,208.583,5.208,33.208,213.792
2014-07-01,9.834,10.458,0.625,,213.875,7.0,47.167,220.875
2014-07-02,10.792,11.396,0.604,,194.933,6.267,44.083,201.2
2014-07-03,15.958,19.25,3.292,,191.167,9.458,16.875,200.625
2014-07-04,8.938,9.479,0.542,,190.583,5.25,15.75,195.833
2014-07-05,5.854,6.771,0.917,,187.458,5.875,18.667,193.333
2014-07-06,7.916,8.062,0.146,,187.875,5.5,15.458,193.375
2014-07-07,19.532,30.052,10.519,,188.391,11.348,12.348,199.739
2014-07-08,13.438,19.02,5.584,,181.125,12.292,22.792,193.417
2014-07-09,6.896,8.812,1.916,,175.25,6.708,10.958,181.958
2014-07-10,7.233,7.998,0.766,,177.818,2.955,16.783,180.773
2014-07-11,14.25,15.188,0.938,,189.833,5.0,33.208,194.833
2014-07-12,9.25,9.5,0.25,,193.542,4.375,35.375,197.917
2014-07-13,6.167,6.542,0.375,,180.958,2.208,12.167,183.167
2014-07-14,9.696,10.326,0.631,,191.955,4.455,20.875,196.409
2014-07-15,12.166,13.667,1.5,,188.042,6.542,13.708,194.583
2014-07-16,8.729,12.75,4.02,,177.042,4.958,10.833,182.0
2014-07-17,7.42,10.414,2.994,,177.857,2.857,8.917,180.714
2014-07-18,6.396,9.208,2.812,,176.917,2.917,11.375,179.833
2014-07-19,4.854,6.938,2.084,,176.542,2.167,12.5,178.708
2014-07-20,3.916,4.646,0.729,,179.708,1.958,20.333,181.667
2014-07-21,4.456,4.674,0.218,,182.227,6.818,28.875,189.045
2014-07-22,7.271,9.188,1.917,,181.167,4.5,18.708,185.667
2014-07-23,7.729,11.271,3.542,,179.875,4.417,15.542,184.292
2014-07-24,7.25,9.438,2.188,,177.083,2.292,16.208,179.375
2014-07-25,7.208,9.292,2.084,,180.125,6.333,15.348,186.458
2014-07-26,6.958,9.438,2.479,,177.5,2.583,17.167,180.083
2014-07-27,3.542,3.833,0.292,,183.792,3.625,19.0,187.417
2014-07-28,6.109,6.435,0.326,,186.5,3.773,20.304,190.273
2014-07-29,10.917,11.729,0.812,,185.833,3.583,24.125,189.417
2014-07-30,14.37,18.805,4.436,,183.667,8.125,29.217,191.792
2014-07-31,6.771,9.416,2.646,,179.125,3.625,11.708,182.75
2014-08-01,4.271,5.666,1.396,,176.917,2.167,11.625,179.083
2014-08-02,4.938,6.104,1.166,,177.708,1.125,10.958,178.833
2014-08-03,6.0,6.708,0.708,,179.333,1.583,13.333,180.917
2014-08-04,11.196,13.0,1.804,,181.727,3.955,14.625,185.682
2014-08-05,16.125,18.854,2.729,,184.208,5.625,14.833,189.833
2014-08-06,10.688,13.584,2.896,,182.333,4.167,16.875,186.5
2014-08-07,10.812,19.146,8.334,,180.917,8.458,20.913,189.375
2014-08-08,8.458,10.334,1.875,,177.833,4.375,13.125,182.208
2014-08-09,3.854,4.583,0.729,,177.292,2.625,10.625,179.917
2014-08-10,3.583,3.583,0.0,,177.458,0.833,12.917,178.292
2014-08-11,9.718,11.696,1.978,,185.091,2.909,13.5,188.0
2014-08-12,9.042,10.375,1.334,,186.375,2.083,10.455,188.458
2014-08-13,11.729,12.729,1.0,,189.208,7.125,19.958,196.333
2014-08-14,6.604,7.438,0.834,,185.792,4.0,18.0,189.792
2014-08-15,6.354,7.0,0.646,,183.875,1.583,4.833,185.458
2014-08-16,1.98,2.334,0.354,,185.708,0.917,2.833,186.625
2014-08-17,5.396,5.896,0.5,,187.667,2.833,7.292,190.5
2014-08-18,7.283,10.63,3.348,,179.286,2.333,5.583,181.619
2014-08-19,6.896,13.48,6.584,,176.333,1.625,3.208,177.958
2014-08-20,7.688,13.333,5.646,,176.917,2.917,3.625,179.833
2014-08-21,7.688,13.042,5.354,,178.042,3.417,4.333,181.458
2014-08-22,8.104,9.625,1.521,,185.25,2.375,9.292,187.625
2014-08-23,9.354,12.355,3.0,,188.667,3.708,17.417,192.375
2014-08-24,7.5,8.75,1.25,,184.167,3.083,8.042,187.25
2014-08-25,8.13,11.5,3.37,,178.909,3.409,7.625,182.318
2014-08-26,8.292,9.146,0.854,,191.167,2.458,11.0,193.625
2014-08-27,6.458,7.938,1.479,,188.375,2.833,,191.208
2014-08-28,5.812,6.312,0.5,,188.476,6.619,7.3,195.095
2014-08-29,13.896,15.0,1.104,,191.542,7.208,8.333,198.75
2014-08-30,8.52,9.584,1.062,,190.125,9.25,10.875,199.375
2014-08-31,6.229,6.979,0.75,,189.542,5.5,10.792,195.042
2014-09-01,11.282,15.152,3.87,,190.909,8.364,14.333,199.273
2014-09-02,13.895,17.708,3.812,,191.0,7.542,25.125,198.542
2014-09-03,11.396,13.875,2.479,,187.208,3.792,20.042,191.0
2014-09-04,13.895,15.312,1.416,,187.792,4.042,3.435,191.833
2014-09-05,12.604,18.688,6.084,,191.5,6.583,11.833,198.083
2014-09-06,13.958,17.125,3.167,,191.792,8.417,14.0,200.208
2014-09-07,7.479,8.041,0.562,,189.708,11.625,12.125,201.333
2014-09-08,9.0,10.544,1.544,,189.909,6.773,16.208,196.682
2014-09-09,12.125,13.958,1.834,,191.583,3.75,22.5,195.333
2014-09-10,12.208,14.25,2.042,,194.458,3.958,30.0,198.417
2014-09-11,9.02,9.938,0.916,,193.435,7.217,9.571,200.652
2014-09-12,13.084,14.208,1.125,,190.958,7.333,13.917,198.292
2014-09-13,6.48,6.75,0.271,,190.5,7.958,10.375,198.458
2014-09-14,7.792,8.104,0.312,,190.125,6.542,9.375,196.667
2014-09-15,9.826,11.044,1.218,,188.136,11.773,14.167,199.909
2014-09-16,7.5,8.438,0.938,,187.0,11.625,9.542,198.625
2014-09-17,11.854,14.562,2.708,,190.208,14.25,16.292,204.458
2014-09-18,9.666,10.292,0.625,,189.708,9.375,12.917,199.083
2014-09-19,13.938,15.458,1.521,,189.174,9.826,14.217,199.0
2014-09-20,8.396,8.708,0.312,,187.042,8.083,9.875,195.125
2014-09-21,8.979,9.958,0.979,,189.792,11.958,17.958,201.75
2014-09-22,11.022,12.152,1.13,,189.522,8.435,19.13,197.957
2014-09-23,12.916,13.375,0.458,,188.5,5.542,26.875,194.042
2014-09-24,10.604,12.125,1.521,,184.458,4.208,10.958,188.667
2014-09-25,3.271,3.479,0.208,,183.957,3.435,6.125,187.391
2014-09-26,5.666,5.834,0.167,,188.917,7.125,8.417,196.042
2014-09-27,13.834,18.688,4.854,,190.75,8.917,13.75,199.667
2014-09-28,7.312,8.334,1.021,,189.542,6.25,13.375,195.792
2014-09-29,15.174,18.565,3.391,,192.609,18.13,30.083,210.739
2014-09-30,17.084,19.708,2.625,,192.167,15.708,28.208,207.875
2014-10-01,8.688,9.396,0.708,,190.0,13.5,15.958,203.5
2014-10-02,15.083,17.625,2.542,,190.542,16.167,14.565,206.708
2014-10-03,9.958,13.062,3.104,,190.667,9.75,21.5,200.417
2014-10-04,2.708,2.896,0.188,,189.25,8.75,11.458,198.0
2014-10-05,2.666,2.812,0.146,,187.667,7.5,8.292,195.167
2014-10-06,2.066,2.566,0.5,,187.913,4.348,9.75,192.261
2014-10-07,6.834,8.125,1.292,,190.125,8.667,8.75,198.792
2014-10-08,17.125,24.52,7.396,,191.417,12.75,11.667,204.167
2014-10-09,19.729,24.812,5.084,,190.545,21.091,19.958,211.636
2014-10-10,7.5,8.792,1.292,,187.5,11.375,16.542,198.875
2014-10-11,6.75,7.5,0.75,,188.583,8.542,20.542,197.125
2014-10-12,6.292,6.792,0.5,,187.333,8.417,17.833,195.75
2014-10-13,2.109,2.152,0.044,,184.792,6.708,6.625,191.5
2014-10-14,4.104,4.542,0.438,,189.125,5.667,9.125,194.792
2014-10-15,12.916,15.166,2.25,,190.25,6.792,11.125,197.042
2014-10-16,18.07,21.614,3.544,,191.391,3.348,22.458,194.739
2014-10-17,20.559,29.538,8.978,,193.682,7.682,17.348,201.364
2014-10-18,22.812,29.334,6.52,,194.083,8.083,18.25,202.167
2014-10-19,16.521,18.521,2.0,,192.5,7.375,26.833,199.875
2014-10-20,19.587,21.804,2.218,,188.5,8.875,30.208,197.375
2014-10-21,12.0,13.188,1.188,,186.0,5.458,25.0,191.458
2014-10-22,6.604,6.771,0.166,,187.375,5.0,8.833,192.375
2014-10-23,7.238,8.958,1.72,,187.5,6.091,9.75,193.591
2014-10-24,17.625,28.688,11.062,,190.375,11.125,15.625,201.5
2014-10-25,17.5,28.084,10.584,,191.167,12.917,23.917,204.083
2014-10-26,14.375,17.292,2.917,,190.5,11.417,26.667,201.917
2014-10-27,10.935,14.217,3.282,,189.042,10.0,20.542,199.042
2014-10-28,11.434,12.17,0.735,,190.625,6.958,14.542,197.583
2014-10-29,21.59,34.09,12.5,,194.042,14.25,18.667,208.292
2014-10-30,22.284,27.68,5.396,,191.391,12.261,24.043,203.652
2014-10-31,21.021,25.271,4.25,,190.75,12.875,35.208,203.625
2014-11-01,16.521,20.25,3.73,,186.333,8.625,17.083,194.958
2014-11-02,3.5,3.625,0.125,,187.375,1.833,14.458,189.208
2014-11-03,5.348,6.0,0.652,,189.5,1.917,10.167,191.417
2014-11-04,15.25,21.354,6.104,,190.875,6.083,10.542,196.958
2014-11-05,23.667,37.625,13.958,,193.083,10.042,15.333,203.125
2014-11-06,23.854,46.604,22.75,,192.522,16.304,17.833,208.826
2014-11-07,26.165,41.364,15.199,,196.917,16.333,26.792,213.25
2014-11-08,24.27,29.083,4.812,,192.25,12.708,32.917,204.958
2014-11-09,17.208,20.75,3.542,,193.458,17.625,20.708,211.083
2014-11-10,13.718,17.109,3.392,,191.125,8.458,15.583,199.583
2014-11-11,19.75,35.458,15.708,,195.125,13.75,15.25,208.875
2014-11-12,14.834,17.604,2.771,,192.333,8.167,23.583,200.5
2014-11-13,4.674,5.391,0.718,,190.227,2.955,6.696,193.182
2014-11-14,4.75,5.188,0.438,,191.125,3.75,7.417,194.875
2014-11-15,17.625,21.375,3.75,,193.417,10.917,13.0,204.333
2014-11-16,16.625,17.958,1.333,,194.167,10.417,13.0,204.583
2014-11-17,20.935,28.522,7.587,,195.208,12.083,20.792,207.292
2014-11-18,14.062,18.583,4.521,,194.375,10.042,18.917,204.417
2014-11-19,24.792,35.084,10.292,,200.0,16.9,17.042,216.9
2014-11-20,25.104,35.48,10.375,,190.462,11.923,14.167,202.385
2014-11-21,30.5,53.312,22.812,,196.25,18.208,20.583,214.458
2014-11-22,23.334,44.438,21.104,,193.958,14.542,20.542,208.5
2014-11-23,16.833,24.771,7.938,,194.375,12.583,17.583,206.958
2014-11-24,14.63,19.261,4.631,,189.542,10.333,23.458,199.875
2014-11-25,7.333,8.438,1.104,,184.208,9.458,9.667,193.667
2014-11-26,10.979,13.792,2.812,,190.348,9.652,13.625,200.0
2014-11-27,19.98,36.02,16.042,,194.792,12.833,8.667,207.625
2014-11-28,20.233,27.508,7.274,,191.0,11.0,15.609,202.0
2014-11-29,8.292,8.646,0.354,,192.292,9.0,9.333,201.292
2014-11-30,13.792,15.104,1.312,,191.667,10.0,7.208,201.667
2014-12-01,4.478,5.24,0.761,,191.75,3.833,10.708,195.583
2014-12-02,3.104,4.0,0.896,,194.292,1.958,7.25,196.25
2014-12-03,15.333,19.479,4.146,,191.13,7.565,13.375,198.696
2014-12-04,8.104,10.166,2.062,,190.417,4.625,11.958,195.042
2014-12-05,3.958,4.938,0.98,,189.333,2.167,7.208,191.5
2014-12-06,4.042,4.979,0.938,,190.917,2.208,7.083,193.125
2014-12-07,13.584,15.875,2.292,,193.5,8.0,10.458,201.5
2014-12-08,25.087,37.544,12.456,,194.083,11.167,12.167,205.25
2014-12-09,19.229,39.896,20.666,,196.417,11.792,14.333,208.208
2014-12-10,22.708,34.104,11.396,,192.0,7.391,9.095,199.391
2014-12-11,11.152,12.544,1.391,,190.609,2.826,20.167,193.435
2014-12-12,9.584,10.771,1.188,,191.375,1.75,13.667,193.125
2014-12-13,4.334,5.125,0.792,,191.5,0.542,8.583,192.042
2014-12-14,6.958,7.708,0.75,,192.958,2.167,5.458,195.125
2014-12-15,18.63,23.826,5.195,,193.958,5.5,9.333,199.458
2014-12-16,8.604,10.146,1.542,,191.292,1.542,13.875,192.833
2014-12-17,3.708,4.854,1.146,,193.043,0.348,5.75,193.391
2014-12-18,10.5,14.395,3.896,,192.917,1.875,4.458,194.792
2014-12-19,25.375,32.896,7.521,,194.042,7.417,8.583,201.458
2014-12-20,17.146,25.146,8.0,,192.75,9.375,19.708,202.125
2014-12-21,5.334,6.021,0.688,,193.708,1.5,5.167,195.208
2014-12-22,5.522,6.544,1.022,,193.625,0.667,10.208,194.292
2014-12-23,15.916,20.688,4.771,,194.833,5.833,15.0,200.667
2014-12-24,25.292,34.083,8.792,,192.696,13.435,19.708,206.13
2014-12-25,9.396,12.354,2.958,,192.0,5.773,13.304,197.773
2014-12-26,21.334,40.979,19.646,,193.625,12.583,8.208,206.208
2014-12-27,20.354,35.125,14.77,,194.583,8.083,6.083,202.667
2014-12-28,21.938,32.438,10.5,,196.417,13.708,9.083,210.125
2014-12-29,10.87,12.13,1.261,,193.25,7.208,23.958,200.458
2014-12-30,11.146,12.167,1.021,,196.625,7.375,34.792,204.0
2014-12-31,9.734,10.462,0.729,,195.565,3.261,25.304,198.826
2015-01-01,12.083,13.208,1.125,,198.542,9.833,26.625,208.375
2015-01-02,9.458,9.896,0.438,,194.625,7.375,20.792,202.0
2015-01-03,14.333,17.521,3.188,,195.375,10.792,16.875,206.167
2015-01-04,17.608,20.804,3.196,,198.875,13.708,41.5,212.583
2015-01-05,24.125,37.229,13.105,,200.375,15.208,28.292,215.583
2015-01-06,23.396,40.666,17.27,,197.13,19.522,13.542,216.652
2015-01-07,8.848,9.804,0.956,,192.739,5.261,17.435,198.0
2015-01-08,5.25,5.792,0.542,,189.625,2.875,9.792,192.5
2015-01-09,8.02,8.5,0.479,,190.75,4.792,11.583,195.542
2015-01-10,7.229,7.25,0.021,,190.5,5.708,10.75,196.208
2015-01-11,13.522,16.457,2.934,,193.083,8.75,13.125,201.833
2015-01-12,19.084,22.834,3.75,,190.435,7.043,8.333,197.478
2015-01-13,9.0,10.708,1.708,,192.913,2.435,7.833,195.348
2015-01-14,7.73,8.834,1.104,,192.792,2.292,11.75,195.083
2015-01-15,22.88,33.034,10.154,,197.792,9.542,18.583,207.333
2015-01-16,26.188,34.25,8.062,,199.917,13.0,30.542,212.917
2015-01-17,12.688,13.584,0.896,,194.875,8.292,16.458,203.167
2015-01-18,5.935,6.5,0.565,,192.375,3.458,11.458,195.833
2015-01-19,3.812,4.584,0.771,,193.25,0.75,6.125,194.0
2015-01-20,11.958,14.146,2.188,,194.565,7.0,10.75,201.565
2015-01-21,27.562,35.23,7.666,,195.25,13.167,16.783,208.417
2015-01-22,15.062,28.77,13.708,,193.833,10.208,5.625,204.042
2015-01-23,13.52,15.98,2.458,,196.792,7.75,20.542,204.542
2015-01-24,2.708,3.0,0.292,,193.625,3.25,7.292,196.875
2015-01-25,12.587,14.152,1.565,,194.333,4.917,9.75,199.25
2015-01-26,29.958,41.896,11.938,,195.708,13.0,16.375,208.708
2015-01-27,31.27,44.666,13.396,,196.522,16.913,24.125,213.435
2015-01-28,29.604,46.062,16.458,,196.458,15.333,16.708,211.792
2015-01-29,17.208,21.812,4.604,,193.0,15.167,7.417,208.167
