date,NO2_mean,NOX_mean,NO_mean,SO2_mean,PM25_mean,CO_mean
2015-12-04,16.358,26.8,10.442,1.688,8.917,4.167
2015-12-05,17.406,25.366,7.96,1.542,9.125,4.042
2015-12-06,13.492,17.475,3.983,0.427,8.146,3.542
2015-12-07,13.634,22.042,8.408,0.344,4.0,2.458
2015-12-08,22.808,37.75,14.942,0.453,3.229,3.375
2015-12-09,29.149,47.61,18.461,0.619,5.472,3.955
2015-12-10,22.3,33.688,11.387,1.028,8.019,2.826
2015-12-11,13.025,22.1,9.075,0.708,2.292,3.25
2015-12-12,11.552,16.059,4.507,0.562,11.438,3.958
2015-12-13,19.592,25.858,6.267,1.094,10.834,5.333
2015-12-14,29.683,52.208,22.525,1.208,8.688,5.087
2015-12-15,36.058,64.983,28.925,2.084,11.584,5.375
2015-12-16,21.341,39.242,17.901,1.419,13.021,5.25
2015-12-17,14.028,26.076,12.048,0.837,5.042,3.391
2015-12-18,17.967,32.267,14.3,0.542,5.271,3.167
2015-12-19,13.832,21.443,7.611,0.406,6.125,3.125
2015-12-20,20.958,27.15,6.192,1.146,9.146,4.583
2015-12-21,30.225,67.075,36.85,1.146,11.688,5.125
2015-12-22,24.55,56.092,31.542,0.906,7.538,4.478
2015-12-23,19.832,28.077,8.244,0.609,9.604,3.417
2015-12-24,29.919,61.101,31.182,2.151,9.471,5.696
2015-12-25,16.95,28.225,11.275,0.708,10.896,3.833
2015-12-26,19.326,28.541,9.215,2.708,16.146,5.625
2015-12-27,9.333,11.55,2.217,1.573,12.708,3.958
2015-12-28,21.358,37.417,16.058,1.625,6.334,4.783
2015-12-29,13.117,19.042,5.925,0.484,3.666,3.333
2015-12-30,22.517,30.47,7.952,1.251,7.52,4.958
2015-12-31,15.413,20.045,4.631,2.373,10.044,4.87
2016-01-01,15.965,19.383,3.417,0.956,12.021,5.043
2016-01-02,17.842,22.1,4.258,2.136,18.25,5.542
2016-01-03,13.533,15.467,1.933,1.344,15.938,4.833
2016-01-04,16.183,22.725,6.541,1.167,18.136,5.0
2016-01-05,8.142,12.225,4.083,0.313,7.375,2.542
2016-01-06,10.692,17.717,7.025,0.25,4.59,2.333
2016-01-07,26.2,38.617,12.417,0.552,6.958,4.375
2016-01-08,13.2,15.878,2.678,0.424,4.375,3.304
2016-01-09,17.533,25.967,8.433,0.708,5.604,5.0
2016-01-10,21.452,35.828,14.376,1.021,10.562,4.739
2016-01-11,13.205,22.338,9.133,0.406,5.584,2.625
2016-01-12,20.615,35.802,15.188,1.323,9.333,3.458
2016-01-13,15.533,25.392,9.858,0.99,7.708,3.167
2016-01-14,6.2,9.183,2.983,0.364,3.521,2.625
2016-01-15,4.661,6.617,1.957,0.272,1.125,2.304
2016-01-16,15.677,28.73,13.053,0.781,1.932,3.087
2016-01-17,24.942,51.074,26.132,0.776,3.625,3.583
2016-01-18,32.328,63.789,31.461,2.252,5.46,4.857
2016-01-19,22.818,39.018,16.2,1.49,15.812,4.25
2016-01-20,24.475,44.142,19.667,1.521,14.75,4.542
2016-01-21,9.567,12.692,3.125,0.833,11.271,3.083
2016-01-22,17.009,22.861,5.852,0.902,10.854,4.043
2016-01-23,15.962,31.036,15.073,0.673,5.042,3.091
2016-01-24,17.47,33.224,15.754,0.531,3.646,2.625
2016-01-25,22.294,38.653,16.358,0.443,5.229,3.083
2016-01-26,33.865,70.198,36.333,1.64,9.625,4.75
2016-01-27,31.422,49.617,18.195,2.577,14.729,4.708
2016-01-28,23.133,31.3,8.167,0.625,10.584,4.125
2016-01-29,23.417,28.617,5.2,0.402,12.48,4.261
2016-01-30,19.925,45.217,25.292,0.781,11.18,4.083
2016-01-31,14.458,25.592,11.133,0.094,4.646,2.375
2016-02-01,28.438,60.513,32.075,2.229,9.5,4.13
2016-02-02,17.225,30.558,13.333,0.26,4.896,3.083
2016-02-03,21.34,37.905,16.565,0.552,5.87,3.25
2016-02-04,30.571,47.897,17.326,2.084,12.792,5.042
2016-02-05,24.477,30.263,5.786,0.5,11.521,4.391
2016-02-06,10.433,16.883,6.45,0.76,13.688,3.783
2016-02-07,13.94,26.556,12.616,0.284,7.604,2.333
2016-02-08,21.933,39.5,17.567,0.604,6.334,2.792
2016-02-09,30.942,59.206,28.264,1.248,9.312,3.542
2016-02-10,15.242,25.633,10.392,0.75,5.354,2.667
2016-02-11,8.992,12.358,3.367,0.771,4.896,2.833
2016-02-12,12.757,16.618,3.861,0.642,3.771,3.435
2016-02-13,25.005,50.598,25.593,0.706,5.915,4.042
2016-02-14,22.408,44.508,22.1,0.698,7.688,3.333
2016-02-15,27.802,49.399,21.598,1.641,9.86,4.261
2016-02-16,42.442,75.567,33.125,4.042,19.312,5.917
2016-02-17,38.033,78.658,40.625,2.479,17.458,6.208
2016-02-18,13.858,19.225,5.367,0.968,9.084,3.333
2016-02-19,11.105,14.165,3.061,0.859,5.416,3.13
2016-02-20,25.25,40.483,15.233,1.594,9.062,3.667
2016-02-21,13.481,23.957,10.477,0.487,9.208,2.652
2016-02-22,31.285,48.703,17.418,1.183,9.479,3.75
2016-02-23,15.735,26.122,10.387,0.552,3.583,3.042
2016-02-24,14.588,24.433,9.845,0.335,4.479,2.5
2016-02-25,24.375,35.767,11.392,1.833,11.083,4.375
2016-02-26,18.197,22.382,4.185,1.848,12.458,4.478
2016-02-27,10.361,17.236,6.875,0.292,5.875,2.348
2016-02-28,26.308,40.725,14.417,1.333,9.25,3.583
2016-02-29,,,,,,
2016-03-01,26.25,41.792,15.542,0.574,9.146,3.217
2016-03-02,20.367,31.578,11.211,1.229,9.315,3.75
2016-03-03,15.775,24.0,8.225,0.542,6.604,2.875
2016-03-04,26.1,35.342,9.242,2.615,11.77,4.417
2016-03-05,24.13,28.235,4.104,3.989,16.708,5.13
2016-03-06,29.696,49.882,20.187,3.866,18.916,4.958
2016-03-07,12.967,20.2,7.234,0.438,6.292,2.667
2016-03-08,19.308,30.114,10.807,1.053,10.083,3.292
2016-03-09,19.247,29.904,10.656,1.571,13.854,3.409
2016-03-10,16.057,24.724,8.667,0.817,10.125,2.833
2016-03-11,11.475,15.25,3.775,0.25,11.25,2.5
2016-03-12,19.574,24.461,4.887,1.822,11.208,3.913
2016-03-13,28.542,44.742,16.2,2.094,13.23,4.261
2016-03-14,11.675,18.658,6.983,0.333,16.396,2.75
2016-03-15,10.142,16.683,6.542,0.408,3.856,2.174
2016-03-16,14.517,23.867,9.35,0.333,7.458,2.292
2016-03-17,23.442,37.392,13.95,2.073,10.875,3.458
2016-03-18,30.7,40.433,9.733,2.844,15.584,4.708
2016-03-19,26.357,32.27,5.913,3.059,24.062,5.478
2016-03-20,17.883,20.325,2.442,2.25,30.834,4.417
2016-03-21,16.617,25.358,8.742,0.364,6.875,2.5
2016-03-22,15.075,22.267,7.192,0.312,14.354,2.625
2016-03-23,36.175,53.941,17.767,2.802,17.188,4.478
2016-03-24,11.035,17.06,6.026,0.324,8.916,2.083
2016-03-25,17.95,23.392,5.442,1.333,9.875,3.125
2016-03-26,11.078,13.113,2.035,0.55,9.896,2.609
2016-03-27,10.633,15.4,4.767,0.25,8.084,2.167
2016-03-28,22.181,31.287,9.106,1.24,13.896,3.833
2016-03-29,26.983,36.866,9.883,2.486,21.944,4.13
2016-03-30,30.317,41.117,10.8,4.062,26.354,4.583
2016-03-31,13.95,18.742,4.792,0.552,13.146,2.375
2016-04-01,20.566,27.425,6.858,1.448,17.188,3.667
2016-04-02,15.095,18.742,3.647,1.708,9.729,3.958
2016-04-03,9.7,11.217,1.517,0.542,9.167,3.0
2016-04-04,18.467,33.325,14.858,1.5,3.729,3.25
2016-04-05,24.558,36.458,11.899,3.935,4.584,3.913
2016-04-06,27.243,40.067,12.823,2.619,7.479,4.292
2016-04-07,21.105,31.101,9.996,1.174,8.25,3.826
2016-04-08,29.558,42.333,12.775,3.208,6.792,4.417
2016-04-09,28.215,42.873,14.658,5.177,17.646,6.125
2016-04-10,27.706,32.488,4.782,4.904,19.23,6.125
2016-04-11,9.608,12.967,3.36,0.422,12.18,2.5
2016-04-12,21.978,30.112,8.134,1.865,15.562,3.583
2016-04-13,19.519,27.645,8.126,0.471,6.541,2.957
2016-04-14,20.875,34.45,13.575,2.114,7.396,3.583
2016-04-15,10.726,14.377,3.651,0.417,12.542,2.833
2016-04-16,19.875,25.75,5.875,1.968,12.0,4.042
2016-04-17,11.322,13.086,1.764,1.837,10.146,3.696
2016-04-18,27.345,38.958,11.613,2.75,13.104,4.792
2016-04-19,21.558,31.508,9.95,2.135,15.104,4.261
2016-04-20,20.558,27.342,6.783,1.927,11.979,3.75
2016-04-21,26.875,36.925,10.05,0.945,11.468,3.25
2016-04-22,26.133,40.1,13.967,2.677,8.5,4.917
2016-04-23,24.375,32.017,7.642,2.968,13.438,5.083
2016-04-24,9.696,11.009,1.313,1.294,25.77,4.043
2016-04-25,25.05,32.858,7.808,2.208,24.104,4.042
2016-04-26,23.442,30.767,7.325,3.094,14.774,3.583
2016-04-27,21.73,31.053,9.323,1.049,9.954,2.957
2016-04-28,15.808,22.817,7.008,0.906,3.521,2.917
2016-04-29,5.95,7.883,1.933,0.25,6.48,2.083
2016-04-30,17.335,22.932,5.597,2.708,9.958,3.542
2016-05-01,18.55,21.614,3.064,6.044,21.479,4.739
2016-05-02,19.717,25.367,5.65,2.954,19.354,4.042
2016-05-03,12.733,15.6,2.867,2.021,10.73,3.5
2016-05-04,9.884,11.283,1.4,2.969,17.146,3.667
2016-05-05,13.125,14.675,1.55,3.0,15.542,4.0
2016-05-06,23.708,31.417,7.708,1.344,10.729,3.609
2016-05-07,18.967,24.533,5.567,2.406,16.5,4.083
2016-05-08,11.443,12.817,1.374,1.38,,3.565
2016-05-09,16.958,23.35,6.392,0.448,10.542,2.542
2016-05-10,27.5,45.342,17.842,0.552,4.834,4.542
2016-05-11,17.125,27.358,10.233,1.271,5.336,3.958
2016-05-12,25.529,33.474,7.945,2.614,12.438,4.391
2016-05-13,26.25,35.792,9.542,4.208,12.25,4.125
2016-05-14,15.375,17.792,2.417,2.229,16.979,3.625
2016-05-15,10.21,11.556,1.345,2.413,17.75,3.217
2016-05-16,17.567,26.758,9.192,1.448,9.479,2.75
2016-05-17,12.925,17.575,4.65,0.5,12.375,3.261
2016-05-18,24.788,32.912,8.123,2.823,17.34,4.25
2016-05-19,29.342,38.267,8.925,4.583,16.125,4.75
2016-05-20,28.016,35.425,7.408,3.698,18.333,4.25
2016-05-21,16.384,20.108,3.725,3.813,22.584,4.125
2016-05-22,9.148,10.33,1.183,1.62,22.125,3.391
2016-05-23,32.85,40.033,7.183,4.854,24.458,4.917
2016-05-24,27.092,34.533,7.442,3.469,23.604,4.292
2016-05-25,27.75,35.75,8.0,3.206,22.009,3.826
2016-05-26,17.775,27.95,10.175,1.44,10.062,2.875
2016-05-27,14.825,20.242,5.417,1.281,24.448,3.667
2016-05-28,21.433,25.317,3.883,1.406,23.812,4.208
2016-05-29,12.304,14.095,1.791,1.598,20.5,4.0
2016-05-30,17.212,24.329,7.117,1.094,4.875,3.25
2016-05-31,20.392,28.758,8.367,3.49,14.729,4.333
2016-06-01,11.481,16.064,4.583,1.083,11.938,3.13
2016-06-02,7.85,11.242,3.392,0.26,5.396,2.042
2016-06-03,17.15,24.592,7.442,1.885,7.458,3.083
2016-06-04,15.916,20.817,4.9,1.448,9.5,3.417
2016-06-05,6.087,7.07,0.983,0.261,5.5,2.13
2016-06-06,19.0,25.892,6.892,1.938,13.666,3.333
2016-06-07,16.392,22.908,6.517,0.271,7.994,2.083
2016-06-08,16.866,22.742,5.875,1.496,7.776,3.087
2016-06-09,17.867,28.108,10.242,1.854,7.604,2.708
2016-06-10,20.392,26.917,6.525,2.113,11.792,3.667
2016-06-11,12.917,15.908,2.992,2.0,12.938,3.667
2016-06-12,8.026,9.27,1.243,0.761,8.666,2.087
2016-06-13,12.471,21.205,8.735,0.667,4.375,2.565
2016-06-14,23.972,34.148,10.176,3.292,14.021,3.917
2016-06-15,19.092,28.436,9.344,2.71,8.812,3.5
2016-06-16,16.525,25.85,9.325,0.604,3.062,2.167
2016-06-17,23.258,31.433,8.175,3.0,19.479,5.042
2016-06-18,18.542,22.066,3.525,2.958,17.875,4.708
2016-06-19,11.748,13.452,1.704,1.12,13.229,3.565
2016-06-20,26.5,39.325,12.825,3.844,19.166,5.083
2016-06-21,25.612,40.062,14.45,5.301,7.498,3.375
2016-06-22,25.914,36.95,11.035,3.406,16.896,4.13
2016-06-23,14.342,27.883,13.542,1.208,7.354,3.042
2016-06-24,20.717,30.858,10.142,0.469,9.416,3.0
2016-06-25,14.775,20.05,5.275,1.292,10.083,3.542
2016-06-26,10.243,11.713,1.47,2.511,14.542,3.826
2016-06-27,19.117,26.967,7.85,1.864,18.584,3.625
2016-06-28,23.254,34.153,10.899,1.83,8.041,3.609
2016-06-29,30.971,45.287,14.316,1.403,8.354,4.25
2016-06-30,28.992,50.3,21.308,6.906,12.854,5.083
2016-07-01,23.283,39.0,15.717,4.958,14.334,3.958
2016-07-02,10.817,18.233,7.417,3.323,8.625,3.0
2016-07-03,7.687,11.817,4.13,2.576,11.354,2.13
2016-07-04,17.958,36.817,18.858,4.5,16.542,2.875
2016-07-05,16.95,30.792,13.842,2.531,9.218,2.652
2016-07-06,12.892,27.865,14.973,2.979,5.542,2.458
2016-07-07,18.809,34.85,16.041,5.205,12.479,3.083
2016-07-08,24.602,44.903,20.301,2.554,14.062,3.375
2016-07-09,16.225,25.308,9.083,1.854,5.166,3.083
2016-07-10,13.435,16.539,3.104,2.685,10.958,3.826
2016-07-11,24.525,39.408,14.883,4.76,17.666,4.208
2016-07-12,22.092,47.225,25.133,4.651,12.729,3.909
2016-07-13,17.555,35.027,17.471,3.336,11.479,2.917
2016-07-14,23.531,40.857,17.326,3.17,12.312,3.917
2016-07-15,15.45,27.3,11.85,0.823,4.52,2.792
2016-07-16,12.958,18.342,5.384,1.864,9.688,3.042
2016-07-17,12.8,15.365,2.565,2.043,16.167,3.522
2016-07-18,9.642,11.65,2.008,1.219,12.084,3.458
2016-07-19,16.07,24.024,7.954,1.406,14.711,2.792
2016-07-20,11.932,18.107,6.175,0.964,8.119,2.182
2016-07-21,12.35,18.358,6.008,1.219,8.812,2.042
2016-07-22,12.183,17.942,5.759,0.75,8.73,2.0
2016-07-23,11.05,15.525,4.475,1.354,7.23,2.667
2016-07-24,9.452,11.235,1.783,1.717,9.542,2.565
2016-07-25,20.092,29.417,9.325,2.927,10.708,3.625
2016-07-26,20.101,32.086,11.985,2.254,8.708,2.87
2016-07-27,19.368,34.089,14.721,3.934,9.875,3.458
2016-07-28,15.536,27.038,11.502,4.158,5.854,3.292
2016-07-29,14.819,24.898,10.079,2.344,6.52,2.75
2016-07-30,13.758,20.009,6.25,2.771,7.375,3.0
2016-07-31,10.757,13.261,2.504,3.283,10.98,3.174
2016-08-01,14.767,20.317,5.55,1.854,18.904,2.958
2016-08-02,11.198,16.922,5.724,0.948,16.254,2.391
2016-08-03,13.469,19.173,5.705,1.551,18.542,2.792
2016-08-04,19.883,25.775,5.892,3.719,20.375,3.333
2016-08-05,19.583,25.7,6.117,3.666,20.792,3.375
2016-08-06,16.408,22.325,5.917,3.24,13.375,3.875
2016-08-07,10.6,13.435,2.835,2.468,11.562,3.304
2016-08-08,13.288,22.093,8.805,2.666,12.188,2.542
2016-08-09,12.992,18.567,5.575,1.823,13.854,2.708
2016-08-10,11.192,15.658,4.467,1.188,7.188,2.5
2016-08-11,11.258,13.758,2.5,1.979,6.896,2.833
2016-08-12,12.867,15.758,2.892,1.76,14.375,2.522
2016-08-13,10.118,12.116,1.998,2.083,15.334,3.0
2016-08-14,8.213,9.61,1.397,2.856,14.208,3.652
2016-08-15,12.183,14.517,2.333,3.406,20.562,3.708
2016-08-16,11.733,15.917,4.183,1.963,19.166,2.708
2016-08-17,10.592,15.15,4.559,1.207,11.566,2.435
2016-08-18,8.975,12.983,4.008,0.521,8.396,1.792
2016-08-19,14.606,27.226,12.62,1.44,15.51,2.333
2016-08-20,7.792,10.359,2.567,1.694,11.229,1.792
2016-08-21,4.548,6.957,2.409,0.772,4.146,1.391
2016-08-22,8.992,17.842,8.85,1.864,5.416,1.667
2016-08-23,7.35,11.575,4.225,0.75,5.0,1.783
2016-08-24,12.662,18.534,5.872,1.615,6.458,1.875
2016-08-25,13.158,23.733,10.575,2.26,6.021,2.167
2016-08-26,13.8,25.442,11.642,3.177,6.438,2.542
2016-08-27,5.7,7.617,1.917,0.886,2.5,2.125
2016-08-28,4.852,6.351,1.499,0.326,3.938,1.261
2016-08-29,17.175,27.975,10.8,0.323,2.458,2.417
2016-08-30,15.05,21.8,6.75,1.489,6.311,3.125
2016-08-31,16.033,22.233,6.2,2.875,10.017,2.609
2016-09-01,26.908,38.292,11.383,3.375,18.688,4.167
2016-09-02,21.233,31.541,10.308,2.094,17.688,3.25
2016-09-03,8.033,11.741,3.708,0.302,8.604,1.833
2016-09-04,6.617,10.304,3.687,1.032,4.625,2.304
2016-09-05,15.575,35.0,19.425,1.156,4.229,2.458
2016-09-06,20.637,41.143,20.505,1.601,7.229,3.25
2016-09-07,21.7,36.117,14.417,2.208,7.75,2.792
2016-09-08,15.125,30.483,15.359,1.166,4.438,2.957
2016-09-09,14.108,22.608,8.5,1.115,11.208,2.917
2016-09-10,8.233,11.108,2.875,1.698,7.604,2.25
2016-09-11,10.539,11.704,1.165,2.544,13.25,3.13
2016-09-12,21.12,34.493,13.374,2.312,13.712,3.333
2016-09-13,15.42,30.518,15.098,1.146,3.896,2.458
2016-09-14,14.392,24.409,10.017,0.562,5.834,2.478
2016-09-15,13.083,21.108,8.025,0.594,5.354,2.167
2016-09-16,21.883,32.75,10.867,2.594,10.375,3.292
2016-09-17,14.15,20.258,6.108,2.208,9.834,3.042
2016-09-18,7.47,12.2,4.73,1.794,2.48,2.13
2016-09-19,8.167,12.733,4.567,0.635,1.542,2.167
2016-09-20,5.842,8.775,2.934,0.421,1.02,1.957
2016-09-21,15.15,26.367,11.217,0.501,2.208,2.333
2016-09-22,10.725,14.433,3.708,0.25,2.73,2.125
2016-09-23,11.05,18.05,7.0,0.26,2.292,2.0
2016-09-24,15.658,20.217,4.558,0.753,6.688,2.958
2016-09-25,9.844,12.939,3.096,1.229,3.458,2.304
2016-09-26,14.658,27.392,12.733,0.469,6.267,2.125
2016-09-27,16.441,32.219,15.778,2.01,6.834,2.5
2016-09-28,17.863,37.635,19.772,3.233,5.628,3.0
2016-09-29,14.408,27.392,12.983,0.938,3.416,3.458
2016-09-30,18.217,27.075,8.858,0.511,8.125,3.417
2016-10-01,16.858,21.8,4.942,1.167,6.208,3.75
2016-10-02,13.287,16.948,3.661,1.967,12.75,3.87
2016-10-03,19.133,41.825,22.692,0.927,8.146,3.042
2016-10-04,16.483,35.892,19.408,1.18,7.062,2.783
2016-10-05,15.592,25.75,10.158,1.01,9.396,2.875
2016-10-06,10.8,18.517,7.717,0.375,5.354,2.417
2016-10-07,15.158,23.0,7.842,0.502,7.312,2.542
2016-10-08,11.991,17.292,5.3,1.698,5.708,2.458
2016-10-09,3.165,4.148,0.982,0.4,4.125,2.565
2016-10-10,3.233,4.45,1.217,0.25,3.0,1.458
2016-10-11,10.672,17.059,6.387,0.468,3.56,1.875
2016-10-12,12.634,19.443,6.81,0.498,7.826,2.238
2016-10-13,10.683,16.025,5.342,0.49,5.583,2.208
2016-10-14,20.275,28.725,8.45,0.937,5.104,2.958
2016-10-15,14.558,18.358,3.8,0.868,8.271,2.625
2016-10-16,7.713,8.783,1.07,0.974,10.146,3.0
2016-10-17,14.85,21.633,6.783,0.26,3.688,2.167
2016-10-18,17.627,30.162,12.535,1.09,5.958,3.25
2016-10-19,24.71,34.446,9.736,2.125,10.396,3.696
2016-10-20,12.467,17.608,5.142,0.542,13.416,3.083
2016-10-21,9.558,14.633,5.075,0.281,6.646,1.875
2016-10-22,19.875,25.758,5.883,0.979,8.417,3.167
2016-10-23,4.4,5.304,0.904,0.443,4.875,2.0
2016-10-24,8.15,12.3,4.15,0.25,3.125,1.583
2016-10-25,19.825,30.025,10.2,0.448,5.062,2.417
2016-10-26,20.258,33.85,13.592,1.564,6.903,3.652
2016-10-27,8.892,12.762,3.87,0.302,7.25,2.083
2016-10-28,22.033,34.417,12.383,0.532,8.833,3.25
2016-10-29,6.367,8.85,2.483,0.282,7.042,2.167
2016-10-30,10.052,13.061,3.009,0.778,9.125,3.261
2016-10-31,21.25,30.883,9.633,0.552,8.167,3.167
2016-11-01,14.075,22.192,8.117,0.51,5.562,2.696
2016-11-02,17.983,25.658,7.675,1.021,4.854,3.375
2016-11-03,13.308,17.75,4.442,0.781,9.229,3.333
2016-11-04,23.042,34.483,11.442,1.469,12.562,4.333
2016-11-05,25.042,34.617,9.575,2.198,20.042,5.5
2016-11-06,10.991,13.2,2.209,0.772,18.604,3.783
2016-11-07,20.35,30.425,10.075,0.5,14.458,3.542
2016-11-08,26.017,47.4,21.383,0.635,13.167,4.417
2016-11-09,9.15,14.017,4.867,0.25,5.218,2.5
2016-11-10,16.567,26.042,9.475,0.416,5.007,2.625
2016-11-11,22.646,37.173,14.527,2.042,7.125,4.208
2016-11-12,21.792,28.8,7.008,1.333,15.0,4.542
2016-11-13,17.809,21.191,3.383,1.435,14.938,4.696
2016-11-14,22.108,32.917,10.809,0.802,10.542,3.708
2016-11-15,16.242,29.841,13.6,0.938,9.166,3.75
2016-11-16,12.458,19.625,7.167,0.292,7.646,2.375
2016-11-17,20.745,40.635,19.89,0.74,10.875,3.5
2016-11-18,23.665,35.76,12.095,0.917,11.792,3.565
2016-11-19,28.967,50.983,22.017,1.5,12.792,6.083
2016-11-20,18.643,33.409,14.765,1.468,14.521,7.261
2016-11-21,19.616,30.083,10.467,0.479,11.125,4.125
2016-11-22,21.467,35.633,14.167,1.458,10.774,4.565
2016-11-23,4.325,6.083,1.758,0.26,1.0,2.042
2016-11-24,15.15,26.15,11.0,0.771,3.229,3.042
2016-11-25,24.233,40.292,16.058,1.167,4.748,4.083
2016-11-26,17.622,26.463,8.841,0.479,5.646,3.292
2016-11-27,13.809,16.722,2.913,0.478,3.438,3.652
2016-11-28,13.008,22.025,9.017,0.792,10.104,3.625
2016-11-29,16.722,29.636,12.914,0.625,6.536,3.667
2016-11-30,19.533,31.839,12.306,0.614,8.166,3.13
2016-12-01,22.842,42.85,20.008,1.708,11.438,4.417
2016-12-02,16.408,27.875,11.467,0.885,9.062,3.458
2016-12-03,29.333,48.392,19.058,1.636,10.23,5.458
2016-12-04,21.965,29.426,7.461,0.869,12.729,4.913
2016-12-05,25.358,49.133,23.775,1.917,10.917,5.583
2016-12-06,14.45,23.2,8.75,1.792,13.736,3.87
2016-12-07,23.675,41.65,17.975,1.542,7.668,4.458
2016-12-08,25.367,44.025,18.658,1.531,9.188,4.542
2016-12-09,26.567,48.242,21.675,2.333,16.854,5.167
2016-12-10,8.683,12.883,4.2,0.5,8.208,3.25
2016-12-11,9.172,12.314,3.142,0.38,4.166,3.174
2016-12-12,27.532,50.458,22.926,0.666,6.583,4.261
2016-12-13,23.308,45.342,22.033,0.625,5.521,3.667
2016-12-14,10.283,18.683,8.4,0.333,2.812,3.0
2016-12-15,14.767,25.908,11.142,0.354,4.021,3.125
2016-12-16,16.167,26.15,9.983,0.385,3.52,3.125
2016-12-17,19.708,29.7,9.992,1.552,8.375,4.792
2016-12-18,22.939,31.313,8.374,1.63,15.167,5.913
2016-12-19,38.225,79.183,40.958,3.282,22.292,7.333
2016-12-20,40.925,98.642,57.717,1.677,18.565,7.609
2016-12-21,27.792,53.667,25.875,0.99,10.666,4.625
2016-12-22,26.208,44.092,17.883,2.365,8.75,4.042
2016-12-23,10.3,14.092,3.792,1.031,4.584,4.083
2016-12-24,11.55,17.191,5.642,0.708,3.916,3.542
2016-12-25,11.826,15.348,3.522,0.358,2.562,3.435
2016-12-26,27.423,45.796,18.373,0.812,5.188,3.783
2016-12-27,18.175,30.217,12.041,0.823,2.292,3.833
2016-12-28,8.575,14.325,5.75,0.26,2.771,2.5
2016-12-29,18.408,28.583,10.175,1.323,6.458,4.208
2016-12-30,11.208,14.609,3.4,0.375,3.875,3.458
2016-12-31,17.367,22.917,5.55,1.385,7.688,4.5
2017-01-01,4.083,5.008,0.925,0.531,7.5,2.5
2017-01-02,7.258,8.717,1.458,1.042,7.416,2.792
2017-01-03,5.725,6.8,1.075,0.823,10.792,2.875
2017-01-04,13.525,19.075,5.55,0.604,4.0,3.348
2017-01-05,24.975,39.083,14.108,0.708,6.792,3.792
2017-01-06,16.692,29.458,12.767,0.771,8.979,3.417
2017-01-07,9.139,11.409,2.27,0.565,6.062,2.609
2017-01-08,14.0,17.208,3.208,0.427,4.208,2.208
2017-01-09,16.425,26.408,9.983,1.24,11.104,4.375
2017-01-10,20.994,38.853,17.859,1.823,9.896,4.5
2017-01-11,14.956,29.657,14.701,1.148,5.958,3.174
2017-01-12,15.958,29.933,13.975,1.417,5.584,3.5
2017-01-13,15.211,23.277,8.065,1.219,8.334,3.833
2017-01-14,13.711,17.225,3.513,0.772,5.646,3.391
2017-01-15,31.716,65.686,33.97,2.26,11.385,4.917
2017-01-16,40.459,98.457,57.998,5.366,23.042,7.5
2017-01-17,30.667,54.153,23.486,1.927,10.208,3.875
2017-01-18,30.69,65.892,35.201,2.718,11.28,5.0
2017-01-19,16.833,26.198,9.365,1.323,19.02,3.458
2017-01-20,24.201,38.037,13.836,1.864,14.396,4.0
2017-01-21,16.655,21.5,4.846,1.782,13.562,3.917
2017-01-22,28.677,50.276,21.598,1.094,7.396,3.292
2017-01-23,22.166,39.0,16.833,1.95,12.021,3.667
2017-01-24,14.666,27.866,13.2,0.406,4.269,2.261
2017-01-25,19.488,42.312,22.825,0.39,3.042,2.458
2017-01-26,15.573,30.298,14.725,0.482,4.396,2.583
2017-01-27,16.844,24.885,8.041,0.562,5.334,2.958
2017-01-28,23.282,28.663,5.38,1.359,11.25,3.708
2017-01-29,23.625,46.135,22.51,1.25,13.458,3.833
2017-01-30,20.531,40.927,20.396,1.029,8.61,3.042
2017-01-31,35.8,66.958,31.159,2.034,11.598,4.864
2017-02-01,36.615,64.511,27.896,0.906,11.25,4.083
2017-02-02,41.218,94.125,52.906,2.452,16.771,5.5
2017-02-03,30.438,59.136,28.698,1.177,14.167,5.167
2017-02-04,10.913,14.294,3.38,0.989,8.479,3.087
2017-02-05,18.958,34.25,15.292,1.281,7.188,2.958
2017-02-06,19.884,35.708,15.825,1.433,8.146,3.083
2017-02-07,20.215,34.864,14.649,1.514,8.708,3.565
2017-02-08,28.511,55.228,26.717,1.361,10.438,3.958
2017-02-09,33.575,55.458,21.883,2.271,16.75,4.75
2017-02-10,31.517,39.775,8.258,1.588,20.729,4.5
2017-02-11,11.391,14.026,2.635,0.97,12.938,3.87
2017-02-12,11.575,15.2,3.625,1.326,11.729,3.333
2017-02-13,20.199,35.356,15.157,1.521,9.818,4.083
2017-02-14,31.429,63.942,32.513,3.156,10.345,4.043
2017-02-15,32.958,80.683,47.725,5.188,18.062,5.333
2017-02-16,34.758,54.042,19.283,2.646,15.125,4.167
2017-02-17,17.583,25.359,7.775,2.021,14.604,4.083
2017-02-18,7.435,9.226,1.791,0.718,5.271,2.391
2017-02-19,28.958,54.683,25.725,2.292,9.666,3.542
2017-02-20,25.559,44.596,19.036,2.046,20.604,4.333
2017-02-21,17.058,28.583,11.525,0.979,10.188,2.636
2017-02-22,23.367,35.908,12.542,1.5,6.416,3.208
2017-02-23,25.433,42.683,17.25,1.823,13.208,3.833
2017-02-24,27.325,42.75,15.425,3.386,27.854,4.792
2017-02-25,9.991,11.417,1.426,0.913,20.938,3.348
