date,SO2_mean,SPM_mean,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,THC_mean
2017-01-05,1.48,9.462,187.458,4.042,8.804,10.348,1.544,7.188,191.5
2017-01-06,2.25,12.265,187.348,3.348,6.438,7.036,0.597,10.562,190.696
2017-01-07,2.578,12.406,188.625,6.875,8.812,9.812,1.0,12.146,195.5
2017-01-08,1.625,23.177,186.708,10.375,15.083,17.5,2.416,14.042,197.083
2017-01-09,1.807,15.606,188.458,2.917,4.083,4.417,0.333,13.208,191.375
2017-01-10,1.229,8.531,188.333,2.167,4.562,5.083,0.521,5.146,190.5
2017-01-11,2.005,7.245,191.435,1.696,3.979,4.667,0.688,4.034,193.13
2017-01-12,1.573,6.542,190.217,2.391,4.576,5.171,0.595,3.688,192.609
2017-01-13,1.67,10.059,189.708,2.875,5.462,6.032,0.568,7.792,192.583
2017-01-14,2.203,10.703,190.042,4.792,7.917,9.0,1.083,7.584,194.833
2017-01-15,3.323,27.841,190.875,22.625,17.771,25.54,7.769,21.038,213.5
2017-01-16,3.87,72.729,190.625,27.583,24.958,40.708,15.75,44.438,218.208
2017-01-17,2.792,57.453,188.083,30.5,24.271,43.833,19.562,31.854,218.583
2017-01-18,1.908,10.814,186.826,7.217,10.292,12.021,1.729,5.792,194.043
2017-01-19,3.636,36.792,197.042,13.5,12.193,13.968,1.775,33.208,210.542
2017-01-20,3.044,41.703,198.875,10.917,11.585,13.576,1.99,34.896,209.792
2017-01-21,2.963,30.719,194.083,6.625,7.208,7.938,0.729,24.854,200.708
2017-01-22,1.87,15.7,190.417,5.458,11.354,12.25,0.896,12.562,195.875
2017-01-23,1.929,21.746,192.208,2.75,3.979,4.25,0.27,15.836,194.958
2017-01-24,1.733,6.813,190.833,2.708,4.354,4.98,0.625,4.896,193.542
2017-01-25,1.568,7.38,190.958,2.958,6.084,7.083,1.0,5.0,193.917
2017-01-26,1.818,6.763,190.75,3.042,5.256,6.02,0.764,4.666,193.792
2017-01-27,1.542,6.667,191.833,3.25,7.464,9.161,1.696,3.729,195.083
2017-01-28,1.797,10.052,191.304,5.13,6.208,6.646,0.438,6.708,196.435
2017-01-29,2.146,15.615,192.0,4.292,6.474,6.928,0.454,14.354,196.292
2017-01-30,1.943,9.479,191.0,2.75,5.842,6.619,0.777,9.511,193.75
2017-01-31,2.323,9.736,192.083,6.958,9.125,10.625,1.5,9.104,199.042
2017-02-01,1.576,11.605,192.125,8.833,14.666,16.896,2.229,11.534,200.958
2017-02-02,1.902,15.327,192.391,8.348,12.517,16.084,3.567,12.416,200.739
2017-02-03,1.557,10.078,191.5,3.583,6.786,7.532,0.746,9.104,195.083
2017-02-04,1.719,8.266,192.583,1.25,3.167,3.375,0.208,7.708,193.833
2017-02-05,1.625,6.566,192.833,1.375,3.625,4.146,0.521,5.771,194.208
2017-02-06,2.04,8.949,193.25,2.583,3.771,4.334,0.562,7.529,195.833
2017-02-07,1.719,7.371,192.333,2.417,4.916,5.5,0.584,6.292,194.75
2017-02-08,2.193,11.443,192.045,5.864,9.542,10.708,1.166,11.416,197.909
2017-02-09,3.922,24.823,193.333,12.75,15.979,18.691,2.712,27.146,206.083
2017-02-10,2.254,40.833,191.75,17.292,22.695,26.702,4.008,29.354,209.042
2017-02-11,1.807,13.323,190.042,2.833,5.062,5.375,0.312,10.084,192.875
2017-02-12,1.714,13.313,189.625,1.583,3.396,3.625,0.229,11.021,191.208
2017-02-13,1.729,9.796,188.5,1.682,4.913,5.304,0.391,9.174,190.182
2017-02-14,3.016,9.237,187.167,9.208,9.229,10.375,1.146,7.396,196.375
2017-02-15,2.12,19.558,187.292,4.75,6.792,7.021,0.229,14.625,192.042
2017-02-16,3.512,25.765,187.167,12.667,11.786,14.042,2.256,20.23,199.833
2017-02-17,2.869,13.297,186.25,2.375,5.065,5.432,0.367,11.396,188.625
2017-02-18,3.11,8.745,187.87,4.261,7.25,7.958,0.708,7.334,192.13
2017-02-19,5.189,18.137,188.182,10.636,16.125,18.354,2.23,14.432,198.818
2017-02-20,4.758,26.109,187.857,12.929,13.646,17.417,3.771,23.583,200.786
2017-02-21,3.594,23.016,188.292,7.875,10.188,11.146,0.958,21.771,196.167
2017-02-22,2.701,9.651,187.375,5.0,9.542,10.542,1.0,9.312,192.375
2017-02-23,2.776,15.62,189.333,4.458,8.854,10.118,1.264,15.771,193.792
2017-02-24,3.171,33.443,193.0,11.083,10.022,11.284,1.261,31.562,204.083
2017-02-25,3.016,40.286,191.083,8.708,8.229,8.708,0.479,30.958,199.792
2017-02-26,2.708,28.714,187.75,5.792,8.682,9.44,0.758,23.764,193.542
2017-02-27,4.234,22.088,189.273,16.545,12.5,15.458,2.958,20.042,205.818
2017-02-28,4.838,22.214,189.125,11.5,15.562,19.208,3.646,18.438,200.625
2017-03-01,2.224,21.04,186.792,2.833,4.958,5.646,0.688,17.875,189.625
2017-03-02,3.255,16.182,188.875,7.417,8.652,9.474,0.822,15.417,196.292
2017-03-03,5.458,29.875,191.167,20.292,18.563,21.608,3.046,24.354,211.458
2017-03-04,6.307,32.661,190.625,19.958,14.646,17.521,2.875,27.958,210.583
2017-03-05,2.563,22.578,186.458,9.875,13.062,15.02,1.958,13.104,196.333
2017-03-06,2.935,7.853,189.458,2.625,5.542,6.042,0.5,6.167,192.083
2017-03-07,3.468,13.677,191.773,7.136,10.208,11.771,1.562,11.815,198.909
2017-03-08,2.414,16.764,185.75,8.583,14.104,15.479,1.375,10.436,194.333
2017-03-09,1.724,6.307,186.25,3.792,3.718,4.034,0.315,3.938,190.042
2017-03-10,2.99,8.187,186.833,3.667,5.708,6.416,0.708,6.979,190.5
2017-03-11,2.469,14.834,187.292,4.292,6.125,6.583,0.458,13.688,191.583
2017-03-12,5.106,24.536,189.625,15.0,15.109,18.435,3.326,21.734,204.625
2017-03-13,6.896,31.964,189.042,22.833,20.542,26.521,5.98,27.958,211.875
2017-03-14,6.552,33.995,189.261,21.913,17.166,22.416,5.25,29.917,211.174
2017-03-15,8.13,37.599,190.25,18.333,16.52,21.0,4.479,31.792,208.583
2017-03-16,3.964,12.353,190.75,7.708,12.546,14.182,1.636,7.584,198.458
2017-03-17,3.228,9.734,194.375,6.417,5.716,6.574,0.856,7.896,200.792
2017-03-18,4.656,22.307,194.75,10.292,11.854,14.354,2.5,16.854,205.042
2017-03-19,2.84,38.776,193.0,24.167,20.104,23.062,2.958,25.688,217.167
2017-03-20,2.481,7.627,189.773,10.091,7.916,8.438,0.52,5.321,199.864
2017-03-21,2.193,9.38,187.625,5.5,6.98,7.625,0.646,4.979,193.125
2017-03-22,1.702,3.942,187.125,4.917,5.396,6.042,0.646,2.729,192.042
2017-03-23,2.349,5.64,189.0,5.167,7.19,8.012,0.822,4.938,194.167
2017-03-24,2.767,10.094,190.708,9.25,8.434,9.99,1.556,10.792,199.958
2017-03-25,4.078,39.12,193.875,5.292,7.229,7.562,0.333,33.562,199.167
2017-03-26,5.604,38.286,194.125,16.208,12.478,13.76,1.283,31.956,210.333
2017-03-27,6.896,28.505,193.333,18.625,15.916,18.834,2.917,28.062,211.958
2017-03-28,7.99,35.292,193.261,19.435,15.938,18.604,2.666,32.188,212.696
2017-03-29,7.099,29.376,190.375,16.792,16.084,18.25,2.166,27.5,207.167
2017-03-30,5.172,19.099,189.5,6.583,8.658,9.546,0.888,17.792,196.083
2017-03-31,6.589,23.568,189.875,19.792,13.695,15.9,2.206,19.5,209.667
2017-04-01,2.77,14.214,189.417,3.583,7.121,8.206,1.084,9.521,193.0
2017-04-02,1.953,12.234,189.833,2.25,4.708,5.375,0.666,8.85,192.083
2017-04-03,2.714,16.0,189.391,2.391,5.5,5.938,0.438,14.478,191.783
2017-04-04,5.292,24.688,191.917,13.917,12.688,14.208,1.521,23.125,205.833
2017-04-05,7.242,36.245,192.375,32.042,20.125,22.834,2.708,35.199,224.417
2017-04-06,6.156,38.276,188.917,30.667,19.812,22.042,2.229,27.312,219.583
2017-04-07,3.375,38.974,186.208,37.917,14.699,17.07,2.372,22.188,224.125
2017-04-08,4.835,80.312,187.083,66.583,17.598,22.297,4.699,43.562,253.667
2017-04-09,3.859,28.401,185.542,20.833,9.542,10.666,1.125,19.875,206.375
2017-04-10,3.339,18.766,188.583,5.667,9.942,10.511,0.568,14.832,194.25
2017-04-11,2.125,14.672,185.375,8.083,10.018,11.004,0.986,8.062,193.458
2017-04-12,2.755,12.167,185.542,5.583,6.833,7.625,0.792,9.771,191.125
2017-04-13,4.432,18.24,189.435,3.609,6.312,6.646,0.334,14.792,193.043
2017-04-14,5.626,15.832,191.583,11.583,8.562,9.342,0.779,13.396,203.167
2017-04-15,4.607,16.036,189.375,6.333,5.958,6.522,0.563,12.688,195.708
2017-04-16,5.302,20.417,188.417,9.917,8.166,9.625,1.458,16.334,198.333
2017-04-17,3.141,32.084,188.5,19.542,16.312,19.104,2.792,22.084,208.042
2017-04-18,3.354,10.198,186.458,4.167,6.062,6.542,0.479,8.125,190.625
2017-04-19,4.198,26.614,190.348,2.565,5.834,6.166,0.334,17.625,192.913
2017-04-20,5.44,26.251,194.958,12.625,15.75,17.562,1.812,19.47,207.583
2017-04-21,8.041,36.266,194.875,24.792,23.654,27.986,4.332,32.042,219.667
2017-04-22,5.11,25.838,193.542,10.583,10.738,11.512,0.774,19.875,204.125
2017-04-23,4.313,13.49,195.0,5.042,6.875,7.583,0.708,10.562,200.042
2017-04-24,5.286,18.255,191.087,13.522,10.326,11.913,1.587,14.693,204.609
2017-04-25,4.729,12.14,185.875,11.458,10.042,11.625,1.584,11.396,197.333
2017-04-26,2.938,12.942,184.042,9.458,12.042,13.916,1.875,9.771,193.5
2017-04-27,3.37,11.906,184.125,5.708,6.688,7.334,0.646,10.77,189.833
2017-04-28,3.65,14.058,184.625,4.375,7.509,8.567,1.058,11.229,189.0
2017-04-29,5.324,21.943,186.417,2.417,5.53,5.661,0.13,18.52,188.833
2017-04-30,6.01,21.849,185.833,7.0,9.438,10.916,1.479,18.688,192.833
2017-05-01,5.672,26.811,187.261,4.913,6.521,6.854,0.334,23.625,192.174
2017-05-02,5.257,16.549,194.042,13.917,10.042,11.375,1.333,15.089,207.958
2017-05-03,5.724,21.818,194.0,10.333,12.188,14.042,1.854,18.188,204.333
2017-05-04,4.349,15.302,191.0,6.625,9.771,10.958,1.188,11.598,197.625
2017-05-05,4.745,12.61,188.042,6.125,7.449,8.568,1.119,11.875,194.167
2017-05-06,3.848,21.854,187.917,7.75,8.546,9.744,1.198,13.458,195.667
2017-05-07,4.047,32.354,189.958,1.917,5.042,5.417,0.375,21.646,191.875
2017-05-08,6.208,54.297,192.375,12.792,8.73,9.332,0.602,40.438,205.167
2017-05-09,4.719,34.792,189.917,9.417,17.538,19.25,1.712,25.834,199.333
2017-05-10,2.771,26.458,189.417,4.083,6.604,7.25,0.646,15.52,193.5
2017-05-11,4.026,21.74,191.542,5.5,5.125,5.416,0.292,16.896,197.042
2017-05-12,5.315,29.026,191.042,13.708,10.098,11.191,1.093,22.584,204.75
2017-05-13,2.692,13.812,187.583,4.333,7.098,7.807,0.709,8.166,191.917
2017-05-14,3.505,20.547,189.348,1.826,3.792,4.021,0.229,16.771,191.174
2017-05-15,3.686,12.404,190.958,3.0,5.917,6.354,0.438,9.77,193.958
2017-05-16,5.518,21.413,191.958,23.125,15.021,17.125,2.104,14.584,215.083
2017-05-17,5.324,20.613,192.167,13.25,12.208,14.792,2.584,18.072,205.417
2017-05-18,5.05,19.961,191.75,11.75,9.312,10.667,1.354,15.188,203.5
2017-05-19,5.724,21.609,191.87,16.826,12.133,13.796,1.662,18.688,208.696
2017-05-20,7.229,28.536,190.667,10.583,11.587,12.767,1.18,25.062,201.25
2017-05-21,6.182,30.588,188.417,6.292,9.667,10.666,1.0,23.312,194.708
2017-05-22,5.057,18.688,187.875,8.0,6.692,7.52,0.828,15.132,195.875
2017-05-23,5.161,21.198,186.958,12.708,9.238,10.914,1.676,14.625,199.667
2017-05-24,3.401,29.547,185.583,18.333,11.688,12.958,1.271,18.834,203.917
2017-05-25,4.088,17.005,184.042,12.958,9.479,11.062,1.584,12.812,197.0
2017-05-26,3.482,15.344,186.042,3.375,5.504,6.518,1.014,11.708,189.417
2017-05-27,3.084,9.62,188.25,0.125,5.2,5.866,0.666,6.271,188.375
2017-05-28,4.285,14.068,,,7.688,8.854,1.166,12.333,
2017-05-29,6.609,25.109,189.667,40.867,12.792,14.75,1.958,20.479,230.533
2017-05-30,10.536,45.348,190.958,37.583,17.438,19.208,1.771,39.729,228.542
2017-05-31,7.661,45.652,186.083,19.542,12.646,14.355,1.708,43.154,205.625
2017-06-01,5.099,33.213,183.208,18.542,8.0,9.271,1.271,29.25,201.75
2017-06-02,3.666,15.073,184.458,11.458,5.732,6.362,0.631,9.688,195.917
2017-06-03,5.239,15.099,185.583,15.458,8.984,10.461,1.478,11.27,201.042
2017-06-04,4.578,13.062,186.208,9.458,6.396,7.25,0.854,10.584,195.667
2017-06-05,5.167,12.29,187.583,16.708,8.58,9.838,1.258,9.1,204.292
2017-06-06,6.276,17.886,187.636,15.091,11.208,12.583,1.375,13.375,202.727
2017-06-07,2.427,16.125,187.542,13.083,10.104,10.916,0.812,12.062,200.625
2017-06-08,2.823,23.364,187.375,13.583,8.23,9.312,1.083,13.334,200.958
2017-06-09,4.156,15.973,188.375,12.625,8.157,9.734,1.578,13.812,201.0
2017-06-10,4.709,29.969,190.917,14.375,5.99,6.335,0.345,24.208,205.292
2017-06-11,5.167,40.12,192.417,11.292,9.0,9.604,0.604,31.375,203.708
2017-06-12,5.233,10.45,187.75,11.292,8.666,9.875,1.208,6.062,199.042
2017-06-13,4.988,15.325,187.583,10.25,7.625,8.52,0.896,9.042,197.833
2017-06-14,4.831,15.287,188.708,17.25,9.584,11.27,1.688,11.396,205.958
2017-06-15,5.99,20.896,190.304,21.087,11.521,13.145,1.625,18.584,211.391
2017-06-16,7.74,32.234,192.167,20.125,12.835,13.976,1.142,26.625,212.292
2017-06-17,5.662,19.667,190.583,13.292,10.07,11.208,1.138,15.917,203.875
2017-06-18,5.412,28.63,191.875,12.875,8.916,10.021,1.104,22.896,204.75
2017-06-19,6.484,33.583,193.292,21.208,9.044,10.087,1.044,29.646,214.5
2017-06-20,6.849,35.708,191.292,21.625,12.354,13.542,1.188,30.75,212.917
2017-06-21,2.875,9.99,184.208,11.625,7.25,8.166,0.916,6.146,195.833
2017-06-22,5.25,18.031,188.667,15.0,9.75,11.166,1.416,13.542,203.667
2017-06-23,6.271,29.389,191.833,25.542,11.615,13.367,1.752,22.896,217.375
2017-06-24,5.529,39.719,190.957,20.739,13.261,15.021,1.76,29.875,211.696
2017-06-25,2.734,12.672,189.75,18.208,8.521,9.479,0.958,8.354,207.958
2017-06-26,5.121,31.281,191.632,19.684,13.944,15.887,1.944,18.836,211.316
2017-06-27,5.503,59.162,196.0,29.292,16.979,20.875,3.896,32.25,225.292
2017-06-28,5.719,59.684,196.792,36.542,21.625,23.229,1.604,33.5,233.333
2017-06-29,4.62,41.656,195.333,34.583,10.52,12.125,1.604,22.584,229.917
2017-06-30,5.786,41.526,193.667,24.792,12.712,15.292,2.579,20.458,218.458
2017-07-01,5.104,23.141,186.875,19.708,6.486,8.959,2.473,13.688,206.583
2017-07-02,5.635,20.818,189.0,15.083,7.167,9.021,1.854,14.708,204.083
2017-07-03,7.5,27.13,193.125,19.708,9.322,13.267,3.946,19.301,212.833
2017-07-04,5.604,22.37,188.875,14.792,10.7,17.422,6.722,14.542,203.667
2017-07-05,3.219,13.448,188.583,22.833,7.312,8.396,1.084,8.562,211.417
2017-07-06,5.417,25.896,197.458,20.375,12.73,16.646,3.917,17.521,217.833
2017-07-07,3.341,14.334,192.409,15.227,10.377,13.228,2.852,9.292,207.636
2017-07-08,4.802,18.021,196.792,20.708,12.698,19.078,6.38,9.666,217.5
2017-07-09,4.016,24.995,195.292,15.333,9.5,11.938,2.438,14.042,210.625
2017-07-10,6.61,41.993,198.208,25.625,13.896,17.812,3.916,22.25,223.833
2017-07-11,7.562,38.052,202.833,23.833,13.52,18.062,4.542,24.771,226.667
2017-07-12,4.007,24.963,201.833,18.25,10.188,13.958,3.771,17.992,220.083
2017-07-13,6.255,33.958,216.625,24.042,11.229,14.52,3.292,22.604,240.667
2017-07-14,6.12,38.493,205.75,17.25,8.172,9.488,1.316,28.412,223.0
2017-07-15,5.919,40.943,206.318,14.045,6.894,7.905,1.011,29.084,220.364
2017-07-16,4.5,24.458,191.833,13.417,5.208,6.271,1.062,17.77,205.25
2017-07-17,3.766,12.729,179.0,10.375,3.667,4.458,0.792,7.146,189.375
2017-07-18,2.782,11.891,181.792,8.75,3.358,3.83,0.471,5.375,190.542
2017-07-19,4.943,20.698,193.042,17.958,9.125,11.917,2.792,12.062,211.0
2017-07-20,5.63,35.86,195.917,19.208,10.979,13.354,2.375,21.792,215.125
2017-07-21,5.542,31.203,200.435,22.739,8.396,10.322,1.924,20.625,223.174
2017-07-22,5.467,29.104,208.958,22.042,8.683,10.03,1.348,19.584,231.0
2017-07-23,5.417,31.687,207.708,19.042,8.834,10.416,1.583,20.708,226.75
2017-07-24,5.973,34.89,204.938,22.312,11.354,13.666,2.312,20.438,227.25
2017-07-25,5.862,43.211,,,13.271,16.188,2.916,26.73,
2017-07-26,4.474,30.441,200.154,21.154,11.27,12.521,1.25,16.416,221.308
2017-07-27,6.495,36.661,202.417,26.75,11.438,13.062,1.625,21.166,229.167
2017-07-28,5.208,50.036,199.333,17.542,8.248,10.0,1.751,30.042,216.875
2017-07-29,5.29,51.849,196.333,15.042,6.902,8.484,1.582,33.604,211.375
2017-07-30,5.969,53.766,198.625,10.833,7.312,8.521,1.208,33.542,209.458
2017-07-31,5.474,52.703,199.125,12.958,8.002,9.132,1.13,34.152,212.083
2017-08-01,6.13,37.943,198.708,13.667,7.878,10.223,2.344,25.375,212.375
2017-08-02,5.636,16.442,198.083,17.0,6.875,7.73,0.854,13.062,215.083
2017-08-03,5.406,21.76,190.167,23.25,7.875,8.812,0.938,13.938,213.417
2017-08-04,4.615,18.409,184.375,21.625,7.759,9.437,1.678,11.208,206.0
2017-08-05,4.506,18.703,182.208,18.875,6.274,9.28,3.006,10.688,201.083
2017-08-06,3.594,15.979,185.208,10.75,4.688,5.792,1.104,9.688,195.958
2017-08-07,2.256,13.555,182.0,9.0,2.896,3.375,0.479,5.646,191.0
2017-08-08,3.382,31.878,192.667,10.833,3.084,3.312,0.229,22.47,203.5
2017-08-09,5.69,50.369,205.708,23.167,9.22,10.572,1.352,31.415,228.875
2017-08-10,4.51,29.438,200.292,15.792,7.146,9.354,2.208,18.271,216.083
2017-08-11,4.109,20.807,193.5,7.625,4.568,4.928,0.36,13.084,201.125
2017-08-12,4.261,10.958,189.917,6.583,4.364,5.163,0.799,5.729,196.5
2017-08-13,5.177,15.5,189.917,6.542,5.167,5.958,0.792,10.062,196.458
2017-08-14,4.24,27.49,189.625,7.792,5.416,6.312,0.896,17.271,197.417
2017-08-15,2.368,22.468,188.13,6.435,3.354,3.958,0.604,12.604,194.565
2017-08-16,2.896,25.807,196.333,8.375,5.802,6.892,1.089,14.458,204.708
2017-08-17,3.651,17.375,191.542,9.958,5.125,5.812,0.688,10.979,201.5
2017-08-18,3.934,19.146,189.375,8.958,6.579,7.377,0.799,14.479,198.333
2017-08-19,4.678,21.693,189.542,8.042,6.214,7.508,1.292,15.271,197.583
2017-08-20,5.208,29.979,192.25,8.292,5.604,6.416,0.812,19.958,200.542
2017-08-21,6.165,38.531,190.333,12.875,8.375,9.208,0.834,27.188,203.208
2017-08-22,5.664,31.613,187.174,12.565,9.583,11.542,1.958,18.958,199.739
2017-08-23,5.077,20.316,184.5,12.5,6.52,8.792,2.27,13.708,197.0
2017-08-24,5.151,20.427,182.292,5.917,4.334,5.166,0.834,11.896,188.208
2017-08-25,3.927,14.115,176.042,5.042,3.39,4.09,0.7,6.652,181.083
2017-08-26,2.835,13.906,188.417,5.667,5.302,5.921,0.619,8.604,194.083
2017-08-27,4.25,25.771,196.292,7.083,5.604,6.271,0.667,17.021,203.375
2017-08-28,5.63,40.032,195.273,15.682,8.527,9.423,0.896,28.812,210.955
2017-08-29,4.849,33.084,185.375,11.333,7.916,9.354,1.438,25.52,196.708
2017-08-30,4.62,26.229,187.708,11.333,8.438,9.542,1.104,18.75,199.042
2017-08-31,4.672,12.234,188.958,5.792,5.958,6.666,0.708,8.25,194.75
2017-09-01,4.608,12.061,190.292,6.417,5.923,6.749,0.826,8.938,196.708
2017-09-02,4.408,11.333,194.167,7.333,5.0,5.884,0.884,7.688,201.5
2017-09-03,3.838,13.151,192.333,5.292,4.666,5.166,0.5,10.375,197.625
2017-09-04,4.313,18.068,191.833,8.375,9.52,10.875,1.354,14.98,200.208
2017-09-05,3.447,26.083,186.75,9.542,9.396,10.812,1.416,17.604,196.292
2017-09-06,2.508,27.452,185.5,7.417,5.416,6.583,1.166,18.318,192.917
2017-09-07,2.62,16.562,192.0,9.0,7.292,8.896,1.604,12.0,201.0
2017-09-08,3.307,9.953,191.0,8.6,5.62,6.232,0.611,9.625,199.6
2017-09-09,3.671,19.438,191.583,10.458,5.843,6.527,0.684,17.688,202.042
2017-09-10,4.224,23.323,195.375,8.0,5.708,6.292,0.584,18.896,203.375
2017-09-11,3.833,24.438,190.826,11.478,9.304,10.478,1.174,16.198,202.304
2017-09-12,2.26,10.828,190.0,8.917,5.562,6.125,0.562,8.125,198.917
2017-09-13,3.375,15.406,191.292,9.208,7.188,8.5,1.312,10.666,200.5
2017-09-14,4.089,27.406,190.667,8.458,7.583,8.334,0.75,21.479,199.125
2017-09-15,3.692,10.741,193.25,5.292,6.226,6.964,0.738,6.75,198.542
2017-09-16,2.303,12.865,189.75,5.792,10.872,12.642,1.769,8.73,195.542
2017-09-17,1.87,14.235,187.417,4.667,5.042,5.625,0.584,5.646,192.083
2017-09-18,2.151,8.026,186.625,3.958,3.312,3.896,0.584,5.875,190.583
2017-09-19,2.854,30.088,196.0,5.917,4.375,4.667,0.292,26.334,201.917
2017-09-20,3.595,35.542,196.417,6.083,4.771,4.979,0.208,31.916,202.5
2017-09-21,3.969,22.305,201.625,8.875,7.625,8.438,0.812,20.292,210.5
2017-09-22,2.255,29.936,195.696,10.739,11.774,12.835,1.062,21.021,206.435
2017-09-23,2.87,21.673,191.958,9.083,6.954,8.198,1.242,16.229,201.042
2017-09-24,4.417,31.304,192.542,7.958,7.73,8.896,1.166,20.146,200.5
2017-09-25,5.068,35.429,201.583,14.667,8.476,10.122,1.648,24.65,216.25
2017-09-26,5.771,44.748,201.792,15.125,10.334,11.292,0.958,31.75,216.917
2017-09-27,3.214,24.5,189.0,9.708,9.708,10.875,1.167,16.5,198.708
2017-09-28,2.167,10.217,187.304,7.522,6.708,7.584,0.875,6.375,194.826
2017-09-29,2.911,14.602,191.458,7.5,6.51,7.799,1.289,11.165,198.958
2017-09-30,3.946,16.995,193.833,9.375,7.581,8.584,1.003,13.23,203.208
2017-10-01,4.292,19.922,196.458,6.917,8.0,8.792,0.792,13.771,203.375
2017-10-02,2.057,27.886,190.565,11.696,13.438,15.042,1.604,17.458,202.261
2017-10-03,2.526,17.734,188.208,9.417,8.854,11.834,2.98,9.25,197.625
2017-10-04,3.566,11.373,189.083,4.917,6.042,6.771,0.73,5.98,194.0
2017-10-05,3.552,11.532,189.625,6.042,7.688,8.688,1.0,7.326,195.667
2017-10-06,2.411,15.354,188.375,8.208,10.848,11.62,0.771,8.75,196.583
2017-10-07,2.824,22.927,189.5,11.083,9.589,11.608,2.02,14.083,200.583
2017-10-08,4.26,25.818,189.5,8.875,6.375,7.542,1.166,17.625,198.375
2017-10-09,5.094,26.719,189.5,13.042,6.918,7.797,0.88,22.312,202.542
2017-10-10,4.964,29.943,189.75,14.542,8.036,9.546,1.509,26.547,204.292
2017-10-11,5.677,31.255,194.25,15.375,8.666,9.896,1.23,27.458,209.625
2017-10-12,3.98,24.02,193.955,9.727,9.521,10.625,1.104,16.48,203.682
2017-10-13,2.636,14.594,188.875,8.667,9.815,10.744,0.93,9.562,197.542
2017-10-14,2.379,11.724,189.25,8.167,6.764,7.541,0.777,7.412,197.417
2017-10-15,2.25,9.182,189.0,3.167,5.062,5.479,0.417,5.084,192.167
2017-10-16,2.318,5.906,189.292,4.583,8.854,9.52,0.667,2.812,193.875
2017-10-17,2.323,6.766,188.583,4.292,7.854,8.52,0.666,4.792,192.875
2017-10-18,2.202,13.092,189.75,4.542,8.062,9.27,1.208,8.229,194.292
2017-10-19,2.458,9.218,189.458,7.417,10.625,11.521,0.896,4.646,196.875
2017-10-20,2.069,8.897,188.522,7.174,10.03,11.222,1.192,4.546,195.696
2017-10-21,1.8,7.151,188.0,4.917,11.396,12.126,0.73,4.375,192.917
2017-10-22,1.609,5.81,183.958,1.375,5.042,5.23,0.188,1.729,185.333
2017-10-23,1.911,9.344,187.0,2.739,3.158,3.508,0.351,5.4,189.739
2017-10-24,2.526,14.547,193.208,3.833,7.125,8.084,0.958,10.458,197.042
2017-10-25,2.412,15.859,193.958,5.25,7.02,8.292,1.271,13.188,199.208
2017-10-26,2.889,17.669,192.875,5.625,7.521,8.334,0.812,14.25,198.5
2017-10-27,4.906,30.068,193.125,13.708,12.161,14.086,1.924,22.916,206.833
2017-10-28,2.457,32.474,191.875,11.583,12.362,13.869,1.506,19.729,203.458
2017-10-29,1.74,5.951,183.75,2.75,5.208,5.354,0.146,2.77,186.5
2017-10-30,2.104,14.63,192.083,4.083,3.834,4.25,0.416,12.958,196.167
2017-10-31,3.192,14.204,195.542,7.708,7.542,8.834,1.292,13.312,203.25
2017-11-01,4.055,17.878,192.5,10.917,10.48,12.542,2.062,15.934,203.417
2017-11-02,4.891,31.932,192.292,13.708,12.416,15.0,2.584,24.458,206.0
2017-11-03,2.838,18.672,188.609,8.696,5.903,6.702,0.799,14.916,197.304
2017-11-04,2.903,17.599,191.87,3.826,4.478,4.824,0.347,13.0,195.696
2017-11-05,3.198,26.052,195.957,3.304,4.708,5.146,0.438,24.0,199.261
2017-11-06,4.542,33.386,194.818,9.727,10.304,11.848,1.544,26.36,204.545
2017-11-07,5.156,41.755,195.792,17.25,13.854,16.646,2.792,30.98,213.042
2017-11-08,3.469,21.338,186.667,7.042,11.25,13.229,1.979,15.0,193.708
2017-11-09,3.182,25.838,190.833,5.042,8.562,9.834,1.271,20.5,195.875
2017-11-10,4.182,23.523,190.75,10.375,11.976,14.046,2.07,19.104,201.125
2017-11-11,2.622,17.021,186.875,3.708,5.602,5.991,0.388,11.916,190.583
2017-11-12,2.276,9.948,192.333,3.917,5.375,6.042,0.666,7.646,196.25
2017-11-13,4.566,17.52,189.958,7.125,11.458,13.854,2.396,12.812,197.083
2017-11-14,2.071,19.956,188.042,7.625,11.417,13.729,2.312,13.926,195.667
2017-11-15,2.214,16.103,189.167,3.333,6.068,7.538,1.47,10.792,192.5
2017-11-16,2.141,11.828,189.333,2.875,6.729,7.792,1.062,8.938,192.208
2017-11-17,3.031,14.323,190.958,7.292,12.456,14.683,2.226,12.25,198.25
2017-11-18,1.622,17.417,189.087,6.391,10.161,12.964,2.804,11.0,195.478
2017-11-19,1.349,6.078,191.0,0.875,3.292,3.625,0.333,1.938,191.875
2017-11-20,1.464,6.179,190.792,1.5,4.954,5.377,0.424,5.102,192.292
2017-11-21,1.995,11.344,194.667,4.292,7.104,7.938,0.834,9.167,198.958
2017-11-22,1.859,20.729,194.958,9.083,16.334,19.771,3.438,14.167,204.042
2017-11-23,1.656,9.792,190.208,2.792,5.604,6.0,0.395,6.084,193.0
2017-11-24,1.709,9.766,192.375,1.958,6.012,6.632,0.62,7.146,194.333
