date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,SO2_mean
2015-08-17,3.583,9.468,15.117,5.65,7.924,15.919,0.783
2015-08-18,3.458,8.854,10.834,1.979,8.604,15.896,0.583
2015-08-19,4.739,17.062,24.714,7.651,13.008,20.886,2.542
2015-08-20,5.625,20.75,31.021,10.271,14.812,27.688,1.875
2015-08-21,5.5,16.896,23.688,6.792,24.02,38.812,1.75
2015-08-22,3.458,6.917,12.458,5.542,15.771,29.125,0.958
2015-08-23,4.083,6.354,9.188,2.834,9.792,20.229,0.75
2015-08-24,3.783,10.566,17.326,6.761,8.163,14.202,0.739
2015-08-25,4.083,14.708,25.834,11.125,10.188,15.792,1.333
2015-08-26,3.5,11.688,18.708,7.021,5.216,8.812,1.0
2015-08-27,4.167,14.604,23.729,9.125,7.583,13.562,1.208
2015-08-28,3.833,11.792,19.625,7.834,8.688,14.334,1.0
2015-08-29,4.042,9.875,16.979,7.104,6.812,11.229,1.0
2015-08-30,5.0,11.854,16.854,5.0,8.562,14.042,1.417
2015-08-31,6.375,21.312,37.188,15.875,12.166,19.917,1.167
2015-09-01,6.261,20.61,37.034,16.424,17.566,33.085,2.5
2015-09-02,3.708,10.148,12.73,2.582,11.898,23.008,1.0
2015-09-03,4.333,15.458,25.042,9.584,12.97,20.875,1.333
2015-09-04,4.625,13.708,19.667,5.958,15.75,24.334,1.125
2015-09-05,5.375,15.25,20.125,4.875,17.834,25.583,3.042
2015-09-06,5.208,11.062,13.834,2.77,18.979,28.646,1.833
2015-09-07,5.13,16.027,26.758,10.73,8.142,15.804,1.0
2015-09-08,4.333,14.666,23.166,8.5,4.459,7.854,1.0
2015-09-09,4.125,13.14,19.146,6.006,6.337,12.67,1.043
2015-09-10,6.125,25.229,45.688,20.458,8.438,14.708,1.167
2015-09-11,4.667,15.98,30.396,14.416,9.542,14.917,1.917
2015-09-12,4.792,12.771,22.146,9.375,13.208,20.23,1.542
2015-09-13,4.125,6.834,8.542,1.708,15.708,23.375,1.042
2015-09-14,4.696,14.546,21.496,6.95,9.658,14.64,1.042
2015-09-15,4.333,18.834,28.896,10.062,11.938,17.771,1.417
2015-09-16,5.292,24.458,35.062,10.604,15.021,20.916,2.083
2015-09-17,4.292,17.271,25.354,8.084,6.385,10.453,1.0
2015-09-18,6.792,31.646,54.875,23.23,12.334,18.271,1.333
2015-09-19,6.667,18.854,34.188,15.334,16.396,23.875,1.708
2015-09-20,4.167,8.958,12.084,3.125,8.667,12.062,1.25
2015-09-21,5.208,15.438,21.938,6.5,13.438,19.188,2.167
2015-09-22,5.667,16.542,22.542,6.0,15.916,22.23,2.833
2015-09-23,5.625,16.021,21.562,5.542,16.042,21.208,2.333
2015-09-24,6.792,23.834,36.708,12.875,23.73,32.896,1.542
2015-09-25,4.917,15.646,22.688,7.042,9.792,14.166,1.0
2015-09-26,6.375,22.938,33.5,10.562,11.854,15.396,2.542
2015-09-27,7.125,17.896,25.5,7.604,13.958,20.146,1.833
2015-09-28,7.208,16.229,33.271,17.042,17.438,22.812,2.333
2015-09-29,4.783,17.403,27.15,9.748,12.524,16.817,1.0
2015-09-30,3.042,14.312,20.084,5.771,8.682,12.062,1.792
2015-10-01,4.083,17.272,27.322,10.05,12.84,18.933,1.435
2015-10-02,5.292,16.188,23.604,7.416,13.042,21.271,1.375
2015-10-03,6.375,20.834,29.333,8.5,19.021,26.25,2.75
2015-10-04,5.625,11.084,14.27,3.188,17.625,24.417,2.375
2015-10-05,4.875,18.771,30.292,11.521,11.208,16.938,1.458
2015-10-06,4.455,17.074,30.335,13.262,11.354,16.498,1.292
2015-10-07,3.0,12.02,18.792,6.77,8.729,12.458,1.0
2015-10-08,3.5,16.878,26.286,9.407,9.746,15.157,2.391
2015-10-09,4.292,21.354,32.916,11.562,19.812,24.02,2.042
2015-10-10,5.792,25.646,37.334,11.688,25.958,33.479,1.833
2015-10-11,4.5,10.25,12.562,2.312,17.125,20.73,1.0
2015-10-12,6.042,16.333,23.479,7.146,23.708,27.334,1.417
2015-10-13,6.0,23.229,37.438,14.208,16.104,19.036,2.833
2015-10-14,5.792,28.666,43.292,14.625,11.166,15.666,2.083
2015-10-15,5.826,26.02,39.598,13.578,18.845,21.868,2.583
2015-10-16,4.625,19.94,30.307,10.368,14.674,17.733,1.0
2015-10-17,5.958,17.417,26.208,8.792,14.395,18.292,1.0
2015-10-18,6.917,17.771,24.084,6.312,19.562,23.562,1.542
2015-10-19,6.25,21.958,36.354,14.396,23.771,27.396,1.833
2015-10-20,7.227,28.061,47.195,19.134,29.665,36.578,1.875
2015-10-21,6.0,27.582,46.027,18.446,23.282,28.75,1.435
2015-10-22,5.792,26.146,49.5,23.354,22.812,29.0,1.958
2015-10-23,5.667,24.02,35.312,11.292,17.375,21.417,1.958
2015-10-24,6.667,21.125,34.729,13.605,30.146,36.646,1.583
2015-10-25,3.333,6.312,8.604,2.292,10.25,13.396,1.25
2015-10-26,5.5,28.02,43.292,15.27,11.167,14.625,2.25
2015-10-27,5.5,18.667,34.084,15.416,16.604,21.521,1.667
2015-10-28,5.773,21.978,32.216,10.237,16.606,23.484,1.913
2015-10-29,5.083,24.604,37.604,13.0,15.145,25.45,2.75
2015-10-30,5.708,25.438,42.521,17.083,19.292,25.792,2.208
2015-10-31,5.25,19.854,31.375,11.52,10.708,14.062,1.833
2015-11-01,6.208,21.25,30.438,9.188,17.021,21.25,1.958
2015-11-02,5.955,26.558,44.271,17.712,17.095,21.03,2.042
2015-11-03,4.667,18.208,29.27,11.062,10.208,12.646,1.917
2015-11-04,5.792,30.508,63.052,32.546,10.579,14.698,2.217
2015-11-05,6.5,30.25,61.604,31.354,13.625,17.604,2.417
2015-11-06,7.583,35.396,71.271,35.875,18.75,24.375,2.167
2015-11-07,6.625,24.354,40.562,16.208,22.208,29.104,2.167
2015-11-08,6.5,17.542,22.854,5.312,20.479,28.208,1.167
2015-11-09,6.458,17.812,36.5,18.688,14.666,23.062,1.125
2015-11-10,7.083,24.708,47.312,22.604,10.5,15.625,1.0
2015-11-11,4.913,21.876,34.259,12.383,6.142,8.943,1.625
2015-11-12,4.042,21.555,33.112,11.557,8.926,13.006,2.0
2015-11-13,4.458,21.688,34.521,12.834,10.688,15.125,1.708
2015-11-14,4.25,15.812,23.208,7.396,9.166,12.77,1.083
2015-11-15,6.458,19.438,36.667,17.23,8.916,13.438,1.458
2015-11-16,6.667,24.521,58.0,33.479,8.584,13.812,1.75
2015-11-17,7.208,30.872,56.534,25.662,16.22,25.754,1.565
2015-11-18,6.391,26.15,54.056,27.906,19.385,31.264,1.417
2015-11-19,3.625,15.812,26.584,10.77,5.562,8.729,1.292
2015-11-20,5.875,32.292,60.729,28.438,13.562,18.646,1.917
2015-11-21,6.333,18.604,44.938,26.334,12.042,16.292,2.042
2015-11-22,5.25,14.98,19.917,4.938,18.396,22.875,2.0
2015-11-23,5.333,14.458,20.938,6.48,18.625,22.417,1.917
2015-11-24,5.348,19.407,39.623,20.216,12.266,16.855,1.417
2015-11-25,3.958,19.416,32.375,12.958,5.792,10.417,1.167
2015-11-26,4.458,19.158,33.491,14.334,5.094,7.958,1.0
2015-11-27,5.333,26.521,54.166,27.646,6.729,10.375,1.5
2015-11-28,7.167,32.229,69.812,37.583,9.896,14.75,2.75
2015-11-29,7.0,23.292,38.5,15.208,10.084,13.834,2.0
2015-11-30,6.348,28.896,54.534,25.638,11.596,17.264,2.5
2015-12-01,6.833,26.688,65.583,38.896,9.49,15.771,2.0
2015-12-02,5.875,30.858,54.592,23.734,14.182,18.8,2.087
2015-12-03,8.333,34.084,84.875,50.792,19.312,24.771,2.0
2015-12-04,5.0,21.312,31.25,9.938,9.166,12.667,2.042
2015-12-05,8.542,34.371,84.404,50.033,10.829,16.357,2.0
2015-12-06,6.333,19.104,30.666,11.562,7.854,13.0,1.792
2015-12-07,6.125,27.994,48.028,20.034,12.21,16.728,2.304
2015-12-08,7.435,31.296,64.684,33.388,16.881,22.0,2.0
2015-12-09,8.417,37.334,87.688,50.354,21.354,25.604,3.375
2015-12-10,10.0,44.25,119.521,75.271,43.688,47.188,3.083
2015-12-11,4.625,16.125,27.042,10.916,14.404,20.208,1.5
2015-12-12,5.583,15.542,21.771,6.229,8.688,12.312,2.167
2015-12-13,6.75,15.688,20.23,4.542,15.02,18.979,1.583
2015-12-14,6.227,23.832,41.708,17.875,14.266,20.562,1.542
2015-12-15,6.542,31.75,66.021,34.27,18.584,29.025,2.333
2015-12-16,7.958,32.396,73.188,40.792,25.146,31.542,2.042
2015-12-17,4.75,17.806,30.652,12.846,3.864,8.334,1.565
2015-12-18,4.583,20.021,33.166,13.145,4.562,8.625,1.833
2015-12-19,4.75,18.479,36.604,18.125,6.542,11.188,1.792
2015-12-20,6.375,25.25,39.73,14.479,12.958,15.771,1.958
2015-12-21,8.217,39.375,83.233,43.858,31.593,36.991,2.25
2015-12-22,4.75,24.166,40.98,16.812,8.625,12.98,2.208
2015-12-23,6.083,27.542,39.958,12.416,24.73,28.021,2.0
2015-12-24,5.375,23.625,40.688,17.062,17.604,20.542,2.208
2015-12-25,5.917,20.69,36.35,15.66,11.538,16.834,2.217
2015-12-26,5.625,20.292,31.146,10.854,6.646,10.125,1.958
2015-12-27,5.417,14.333,20.771,6.438,6.48,10.416,2.125
2015-12-28,6.958,27.896,54.625,26.73,10.0,13.666,2.667
2015-12-29,6.0,21.833,35.312,13.479,7.271,11.27,2.417
2015-12-30,7.167,25.916,40.333,14.416,11.271,13.458,2.042
2015-12-31,6.583,19.375,24.98,5.604,13.146,16.542,2.125
2016-01-01,7.542,18.062,25.979,7.916,12.834,,1.875
2016-01-02,8.125,18.354,29.27,10.916,11.979,,1.833
2016-01-03,7.625,13.521,20.333,6.812,10.833,,1.917
2016-01-04,7.833,11.924,19.074,7.15,13.806,,1.783
2016-01-05,5.833,8.125,12.792,4.666,6.77,,2.333
2016-01-06,7.417,24.614,43.942,19.328,8.084,,1.5
2016-01-07,9.875,35.438,72.625,37.188,17.708,,1.917
2016-01-08,7.792,19.042,30.312,11.271,12.75,,1.5
2016-01-09,8.167,17.416,33.458,16.042,4.604,,1.292
2016-01-10,10.333,33.144,74.697,41.553,9.229,,2.458
2016-01-11,7.435,29.392,50.934,21.544,6.204,,2.348
2016-01-12,5.75,31.48,63.708,32.229,7.104,,1.833
2016-01-13,5.75,30.104,54.354,24.25,8.604,,1.667
2016-01-14,4.958,21.854,40.292,18.438,6.084,,1.75
2016-01-15,4.917,17.479,26.708,9.23,4.584,,2.208
2016-01-16,6.583,26.542,62.146,35.604,4.771,,2.375
2016-01-17,6.136,30.782,66.25,35.468,5.862,,3.0
2016-01-18,6.167,34.655,76.398,41.744,9.761,,2.435
2016-01-19,5.375,25.312,47.208,21.896,12.584,,2.0
2016-01-20,5.25,25.51,37.38,11.871,22.375,,2.043
2016-01-21,4.875,16.916,28.5,11.583,12.938,,2.625
2016-01-22,6.042,23.521,30.458,6.938,18.083,,2.042
2016-01-23,5.364,20.778,32.769,11.991,6.796,,3.625
2016-01-24,4.333,25.833,48.354,22.52,4.479,,1.917
2016-01-25,4.167,23.75,45.438,21.688,4.438,,2.583
2016-01-26,6.583,41.344,80.703,39.358,13.372,,3.304
2016-01-27,5.958,31.708,56.021,24.312,11.625,,2.042
2016-01-28,7.667,32.062,55.333,23.271,12.604,,2.292
2016-01-29,6.833,23.98,31.834,7.854,15.25,,2.333
2016-01-30,6.708,21.057,38.559,17.502,12.334,,1.667
2016-01-31,4.261,12.484,20.568,8.085,4.464,,2.125
2016-02-01,4.917,23.958,40.021,16.062,9.604,,2.0
2016-02-02,3.875,18.229,29.938,11.708,3.729,,2.0
2016-02-03,4.875,24.062,44.458,20.396,5.625,,1.875
2016-02-04,6.042,30.438,47.104,16.667,9.666,,2.375
2016-02-05,6.25,21.688,27.771,6.084,17.896,,1.958
2016-02-06,5.864,20.484,36.596,16.112,16.231,,2.25
2016-02-07,2.75,13.0,22.146,9.146,4.729,,2.125
2016-02-08,3.333,18.75,29.288,10.538,4.824,,2.304
2016-02-09,3.958,21.958,32.854,10.896,13.042,,1.583
2016-02-10,4.208,21.312,35.354,14.042,8.583,,1.667
2016-02-11,4.417,16.708,27.375,10.666,6.125,,1.458
2016-02-12,4.417,15.062,22.666,7.604,3.604,,2.292
2016-02-13,4.458,21.104,37.792,16.688,3.875,,2.708
2016-02-14,4.5,20.424,34.404,13.979,5.856,,2.174
2016-02-15,4.957,24.009,42.008,18.0,7.301,,1.875
2016-02-16,6.375,34.584,61.396,26.812,14.666,,2.125
2016-02-17,4.875,18.188,30.416,12.23,12.438,,1.417
2016-02-18,4.75,15.562,22.125,6.562,7.23,,1.5
2016-02-19,4.708,13.604,17.875,4.27,6.604,,2.667
2016-02-20,5.917,20.169,33.618,13.448,13.234,,1.478
2016-02-21,4.13,12.084,19.612,7.529,5.15,,1.917
2016-02-22,3.208,17.792,25.542,7.75,7.042,,2.042
2016-02-23,3.458,13.521,20.77,7.25,8.312,,1.167
2016-02-24,3.417,11.312,18.23,6.916,6.812,,1.25
2016-02-25,4.458,22.77,33.812,11.042,10.521,,2.083
2016-02-26,5.125,20.125,25.812,5.688,14.458,,2.292
2016-02-27,3.875,15.615,22.776,7.161,9.052,,1.652
2016-02-28,3.652,17.042,24.779,7.737,9.422,,1.75
2016-02-29,,,,,,,
2016-03-01,5.167,24.73,35.666,10.938,18.688,,2.167
2016-03-02,6.583,26.5,38.666,12.166,32.834,,1.0
2016-03-03,5.083,19.146,36.02,16.875,9.02,,1.417
2016-03-04,5.583,23.396,34.708,11.312,10.854,,1.667
2016-03-05,6.75,22.25,29.896,7.646,21.0,,2.25
2016-03-06,7.375,35.229,52.75,17.521,31.479,,1.458
2016-03-07,5.273,18.852,27.693,8.841,6.546,,1.333
2016-03-08,5.875,29.312,48.854,19.542,8.896,,1.458
2016-03-09,5.792,28.917,47.009,18.092,10.57,,1.417
2016-03-10,5.375,24.104,40.875,16.771,11.417,,1.583
2016-03-11,4.458,13.334,18.542,5.208,9.188,,2.042
2016-03-12,5.625,15.562,20.438,4.875,12.458,,2.333
2016-03-13,5.583,24.166,34.583,10.416,19.352,,1.917
2016-03-14,4.75,16.886,25.581,8.695,15.738,,1.0
2016-03-15,3.917,18.021,26.729,8.708,6.354,,1.0
2016-03-16,4.625,23.375,45.75,22.375,10.52,,1.958
2016-03-17,3.125,16.208,24.584,8.375,8.5,,1.458
2016-03-18,4.208,22.98,33.416,10.438,14.854,,1.875
2016-03-19,5.083,17.666,22.25,4.584,27.646,,2.792
2016-03-20,3.833,11.188,14.167,2.98,30.146,,2.833
2016-03-21,3.913,19.566,26.174,6.608,11.864,,1.174
2016-03-22,3.25,12.23,18.771,6.542,11.834,,1.5
2016-03-23,4.125,23.375,35.021,11.646,15.049,,2.042
2016-03-24,3.25,13.875,21.625,7.75,10.334,,1.583
2016-03-25,3.667,15.125,21.979,6.854,11.52,,2.125
2016-03-26,3.875,11.146,14.604,3.458,8.5,,1.083
2016-03-27,4.045,17.234,26.234,9.0,3.956,,1.0
2016-03-28,4.5,26.0,40.27,14.27,12.584,,1.875
2016-03-29,4.958,26.396,37.73,11.334,23.625,,2.083
2016-03-30,5.625,26.938,38.938,12.0,28.062,,2.5
2016-03-31,4.417,18.646,24.166,5.521,17.792,,1.25
2016-04-01,5.583,22.854,31.938,9.083,21.625,,1.75
2016-04-02,6.292,18.771,27.52,8.75,18.667,,1.208
2016-04-03,5.5,11.062,13.875,2.812,17.979,,1.0
2016-04-04,5.042,13.271,18.708,5.438,8.0,,1.042
2016-04-05,6.458,25.424,34.125,8.701,11.428,,2.348
2016-04-06,6.091,19.96,39.047,19.087,14.404,,1.792
2016-04-07,6.0,28.646,44.042,15.396,15.542,,1.208
2016-04-08,5.208,22.604,38.52,15.917,8.875,,1.583
2016-04-09,5.0,16.604,23.167,6.562,15.833,,1.625
2016-04-10,5.875,17.833,21.708,3.875,20.854,,2.333
2016-04-11,4.167,11.021,16.98,5.958,14.583,,1.042
2016-04-12,4.083,13.958,19.479,5.521,16.416,,1.625
2016-04-13,4.435,19.654,29.248,9.594,15.43,,1.458
2016-04-14,5.125,25.746,36.262,10.516,12.35,,1.13
2016-04-15,4.25,19.125,31.104,11.979,13.666,,1.208
2016-04-16,4.375,18.062,26.062,8.0,13.25,,1.792
2016-04-17,3.458,3.604,4.271,0.666,14.833,,1.0
2016-04-18,5.083,19.059,26.223,7.164,18.801,,1.043
2016-04-19,4.435,18.696,27.921,9.225,17.76,,2.083
2016-04-20,3.417,14.562,18.729,4.167,12.354,,1.417
2016-04-21,3.458,14.188,19.729,5.542,14.292,,1.0
2016-04-22,4.458,17.062,25.104,8.041,13.77,,1.625
2016-04-23,3.667,13.146,16.458,3.312,14.646,,1.542
2016-04-24,5.0,13.048,15.632,2.584,23.73,,1.083
2016-04-25,4.792,22.104,30.625,8.521,18.75,,1.708
2016-04-26,4.292,16.604,24.875,8.271,14.98,,1.333
2016-04-27,4.542,19.354,27.312,7.958,18.146,,1.833
2016-04-28,4.958,20.354,28.354,8.0,9.166,,1.083
2016-04-29,3.417,9.0,12.084,3.084,8.271,,1.0
2016-04-30,3.458,12.167,15.042,2.875,13.271,,1.083
2016-05-01,5.792,17.23,19.75,2.521,24.25,,2.375
2016-05-02,5.5,13.875,15.938,2.062,29.979,,2.708
2016-05-03,3.667,4.27,4.312,0.042,24.25,,1.125
2016-05-04,3.208,3.354,3.5,0.146,13.921,,0.958
2016-05-05,3.375,6.125,6.604,0.479,16.521,,1.708
2016-05-06,4.375,13.958,17.604,3.646,13.896,,1.75
2016-05-07,3.667,6.271,6.917,0.646,12.021,,1.0
2016-05-08,3.917,5.021,5.77,0.75,28.625,,1.208
2016-05-09,4.208,13.375,15.188,1.812,20.333,,1.167
2016-05-10,4.174,11.246,14.538,3.292,8.902,,1.042
2016-05-11,3.375,9.03,12.716,3.686,8.725,,1.0
2016-05-12,3.292,12.542,16.833,4.292,8.854,,1.417
2016-05-13,3.25,13.584,19.271,5.688,12.666,,1.792
2016-05-14,4.208,15.25,21.125,5.875,17.0,,1.5
2016-05-15,3.375,8.708,9.771,1.062,16.562,,1.75
2016-05-16,3.375,11.583,13.458,1.875,19.146,,2.5
2016-05-17,3.773,14.729,19.383,4.654,7.728,,0.87
2016-05-18,4.167,18.27,25.979,7.708,11.812,,1.125
2016-05-19,3.917,17.635,25.066,7.432,13.75,,1.0
2016-05-20,3.625,14.708,20.958,6.25,8.979,,1.0
2016-05-21,4.417,15.479,23.27,7.792,11.292,,1.167
2016-05-22,4.042,11.208,13.292,2.083,17.938,,1.125
2016-05-23,4.625,20.894,27.529,6.636,29.502,,1.652
2016-05-24,4.087,15.945,21.645,5.7,30.769,,1.708
2016-05-25,3.417,6.896,7.334,0.438,26.872,,1.208
2016-05-26,3.125,6.312,7.875,1.562,16.646,,1.0
2016-05-27,4.167,16.208,20.521,4.312,14.458,,0.917
2016-05-28,5.792,17.02,25.354,8.334,25.688,,1.25
2016-05-29,5.083,10.938,14.188,3.25,26.333,,1.625
2016-05-30,3.609,14.956,19.37,4.413,10.112,,0.762
2016-05-31,3.708,12.521,17.208,4.688,11.146,,1.292
2016-06-01,3.833,12.646,16.979,4.333,13.792,,1.208
2016-06-02,2.292,7.77,10.98,3.208,7.208,,1.0
2016-06-03,2.833,11.021,16.688,5.666,9.385,,1.458
2016-06-04,3.25,9.666,12.375,2.708,12.771,,1.083
2016-06-05,3.417,8.834,9.604,0.771,10.65,,1.083
2016-06-06,4.905,19.222,25.598,6.378,19.57,,1.957
2016-06-07,4.208,18.354,27.604,9.25,14.75,,1.875
2016-06-08,3.125,13.729,17.646,3.916,12.896,,1.208
2016-06-09,4.083,15.479,21.646,6.166,10.458,,1.0
2016-06-10,4.208,14.73,22.021,7.292,13.604,,1.292
2016-06-11,3.542,12.875,16.938,4.062,9.771,,1.292
2016-06-12,3.042,5.104,5.77,0.666,10.27,,1.583
2016-06-13,3.458,11.8,16.648,4.848,5.364,,1.174
2016-06-14,3.565,14.542,21.112,6.57,8.029,,1.5
2016-06-15,4.25,20.542,28.77,8.229,12.416,,2.833
2016-06-16,2.833,11.708,14.438,2.729,8.339,,1.375
2016-06-17,3.875,12.792,18.188,5.396,11.062,,1.125
2016-06-18,3.75,12.334,17.084,4.75,16.729,,1.083
2016-06-19,3.458,5.708,6.729,1.02,23.667,,1.292
2016-06-20,4.583,14.854,20.875,6.021,19.958,,1.208
2016-06-21,5.4,28.06,37.759,9.7,21.396,,1.042
2016-06-22,2.667,19.1,23.979,4.88,25.298,,2.783
2016-06-23,3.25,17.562,26.146,8.584,15.229,,1.208
2016-06-24,2.083,13.812,17.084,3.271,10.354,,2.125
2016-06-25,2.042,7.292,9.875,2.583,12.229,,1.0
2016-06-26,2.333,11.062,12.438,1.375,14.312,,2.0
2016-06-27,3.762,13.062,18.591,5.528,19.411,,2.042
2016-06-28,4.458,18.958,25.52,6.562,12.146,,1.083
2016-06-29,5.667,26.576,34.832,8.258,19.731,,1.87
2016-06-30,6.25,23.646,30.708,7.062,26.771,,1.5
2016-07-01,6.0,22.104,29.583,7.479,32.479,,3.667
2016-07-02,3.125,7.021,8.479,1.458,25.625,,1.125
2016-07-03,3.042,7.666,10.396,2.729,16.708,,1.333
2016-07-04,4.708,19.625,28.312,8.688,20.229,,2.917
2016-07-05,4.087,16.76,25.021,8.262,12.672,,1.333
2016-07-06,3.708,12.458,16.396,3.938,13.416,,2.083
2016-07-07,5.375,19.122,33.706,14.585,23.479,,2.043
2016-07-08,4.042,14.438,20.354,5.917,17.333,,1.833
2016-07-09,3.583,10.688,16.271,5.584,12.084,,1.167
2016-07-10,3.583,8.458,13.166,4.708,9.458,,1.417
2016-07-11,4.042,13.979,21.542,7.562,16.229,,1.708
2016-07-12,4.273,15.428,22.509,7.08,22.046,,1.565
2016-07-13,3.5,12.375,14.562,2.188,27.292,,1.292
2016-07-14,5.5,17.208,24.812,7.604,28.125,,1.542
2016-07-15,4.833,19.562,31.438,11.875,11.895,,1.0
2016-07-16,3.625,11.167,17.479,6.312,16.792,,1.792
2016-07-17,3.458,7.104,8.666,1.562,19.875,,1.125
2016-07-18,4.75,9.938,12.479,2.542,24.979,,1.667
2016-07-19,3.826,11.896,17.234,5.337,15.91,,1.417
2016-07-20,3.5,13.78,18.918,5.138,13.396,,1.652
2016-07-21,4.167,16.334,27.042,10.708,7.333,,1.042
2016-07-22,3.875,17.0,29.875,12.875,9.52,,1.083
2016-07-23,3.542,13.105,21.666,8.562,12.292,,1.083
2016-07-24,3.25,8.812,11.875,3.062,10.896,,1.25
2016-07-25,3.5,15.136,23.052,7.916,16.367,,1.826
2016-07-26,2.591,11.884,14.622,2.738,11.178,,1.583
2016-07-27,3.042,10.416,17.084,6.666,9.938,,1.0
2016-07-28,2.333,7.562,10.208,2.646,7.833,,1.167
2016-07-29,2.375,8.125,13.042,4.917,7.542,,1.217
2016-07-30,3.708,11.708,19.604,7.896,10.562,,2.0
2016-07-31,3.375,7.229,11.375,4.146,8.625,,1.208
2016-08-01,3.417,13.9,22.014,8.115,9.756,,1.417
2016-08-02,3.292,13.396,24.0,10.604,9.396,,1.458
2016-08-03,3.045,10.911,18.908,7.996,7.806,,1.042
2016-08-04,3.125,11.5,19.812,8.312,11.812,,1.625
2016-08-05,2.917,9.854,17.979,8.125,11.542,,1.0
2016-08-06,2.833,9.604,14.5,4.896,11.458,,1.458
2016-08-07,3.083,7.396,11.333,3.938,9.688,,1.75
2016-08-08,2.458,8.606,15.66,7.054,8.394,,1.0
2016-08-09,4.045,19.064,30.551,11.487,15.924,,1.083
2016-08-10,4.583,15.375,21.146,5.771,18.917,,1.917
2016-08-11,4.833,13.604,19.521,5.917,14.979,,2.292
2016-08-12,4.042,11.208,14.375,3.167,15.167,,2.583
2016-08-13,4.833,12.021,13.771,1.75,18.688,,4.667
2016-08-14,3.917,6.979,8.334,1.354,14.354,,1.792
2016-08-15,3.087,6.0,6.739,0.739,11.904,,1.565
2016-08-16,3.375,8.542,13.458,4.917,9.48,,1.167
2016-08-17,3.083,7.396,11.979,4.583,19.125,,1.042
2016-08-18,4.083,12.604,18.229,5.625,19.938,,1.0
2016-08-19,3.958,10.0,21.146,11.145,9.52,,1.0
2016-08-20,3.917,8.27,18.188,9.916,6.042,,1.125
2016-08-21,3.292,5.334,9.438,4.104,7.48,,1.375
2016-08-22,3.5,9.282,16.854,7.572,8.729,,1.0
2016-08-23,4.083,9.044,19.188,10.145,11.275,,1.042
2016-08-24,4.13,12.669,18.954,6.285,9.176,,1.522
2016-08-25,3.208,9.152,17.334,8.182,7.896,,1.458
2016-08-26,3.167,7.542,16.416,8.875,8.896,,1.167
2016-08-27,4.5,13.229,20.896,7.666,9.938,,1.0
2016-08-28,4.0,8.125,11.23,3.104,9.958,,1.0
2016-08-29,3.625,8.716,16.382,7.666,5.999,,0.957
2016-08-30,3.208,8.104,12.562,4.458,7.625,,1.0
2016-08-31,3.0,9.584,12.125,2.542,14.5,,1.0
2016-09-01,4.25,14.792,21.958,7.166,16.208,,1.125
2016-09-02,5.25,19.188,28.0,8.812,22.938,,2.125
2016-09-03,4.542,11.292,17.604,6.312,13.792,,1.0
2016-09-04,4.208,8.02,11.416,3.396,11.25,,1.0
2016-09-05,3.75,9.316,17.212,7.896,8.652,,1.087
2016-09-06,3.087,6.729,9.978,3.248,8.461,,1.0
2016-09-07,3.5,9.02,13.584,4.562,7.375,,1.0
2016-09-08,3.667,9.021,15.271,6.25,7.125,,1.0
2016-09-09,4.958,15.708,25.166,9.458,11.021,,1.583
2016-09-10,5.208,12.75,18.666,5.916,15.562,,1.875
2016-09-11,5.125,13.062,15.708,2.646,12.354,,1.583
2016-09-12,4.25,13.807,19.864,6.056,12.272,,1.043
2016-09-13,5.478,21.02,33.188,12.168,7.854,,1.25
2016-09-14,5.375,22.292,33.417,11.125,9.667,,1.75
2016-09-15,6.333,24.146,37.375,13.229,13.504,,1.75
2016-09-16,8.0,26.542,51.312,24.771,13.021,,1.125
2016-09-17,5.917,13.417,27.521,14.104,18.271,,1.333
2016-09-18,4.917,8.021,11.73,3.708,12.625,,1.0
2016-09-19,4.667,10.604,15.666,5.062,7.98,,1.0
2016-09-20,3.792,10.716,17.656,6.94,4.383,,1.0
2016-09-21,4.333,15.521,24.75,9.23,7.396,,1.0
2016-09-22,4.25,11.98,17.166,5.188,6.229,,1.0
2016-09-23,7.208,28.271,54.0,25.729,9.416,,1.0
2016-09-24,6.542,21.062,35.208,14.145,11.438,,1.0
2016-09-25,5.958,12.688,17.021,4.333,15.708,,1.667
2016-09-26,6.667,20.812,33.042,12.229,20.666,,2.0
2016-09-27,5.217,18.065,30.826,12.761,18.913,,1.783
2016-09-28,5.375,17.166,32.792,15.625,18.292,,1.0
2016-09-29,5.208,15.438,29.021,13.584,14.5,,1.083
2016-09-30,3.875,15.562,20.646,5.084,9.0,,2.125
2016-10-01,5.208,16.312,23.917,7.604,13.75,,1.0
2016-10-02,6.625,14.083,17.625,3.542,20.125,,2.833
2016-10-03,4.833,16.446,21.734,5.288,15.639,,1.565
2016-10-04,5.261,19.426,39.525,20.098,13.042,,1.125
2016-10-05,4.542,19.625,29.834,10.208,13.917,,1.958
2016-10-06,4.167,14.521,26.896,12.375,8.958,,1.042
2016-10-07,4.25,15.166,23.062,7.896,11.104,,2.292
2016-10-08,4.875,14.021,23.604,9.584,11.042,,1.083
2016-10-09,3.875,5.708,8.834,3.125,6.979,,1.0
2016-10-10,4.542,10.104,15.354,5.25,6.23,,1.0
2016-10-11,4.625,17.242,28.744,11.502,8.22,,1.217
2016-10-12,5.875,28.583,43.771,15.188,18.271,,2.083
