date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,CH4_mean,NMHC_mean,SO2_mean,THC_mean
2013-10-30,4.688,18.021,23.75,5.729,16.181,24.181,188.833,16.292,0.958,205.125
2013-10-31,4.938,14.5,17.521,3.021,23.542,27.236,192.167,14.958,1.292,207.125
2013-11-01,5.521,17.167,21.896,4.729,27.528,32.028,194.217,18.348,1.208,212.565
2013-11-02,5.542,18.021,21.562,3.542,30.611,36.167,193.75,19.542,1.292,213.292
2013-11-03,5.542,15.084,18.334,3.25,33.236,39.083,192.875,20.417,1.042,213.292
2013-11-04,4.188,9.479,11.334,1.854,20.542,29.292,189.125,13.333,1.042,202.458
2013-11-05,4.789,13.456,16.326,2.87,20.028,23.117,195.217,13.348,1.304,208.565
2013-11-06,4.604,21.104,28.25,7.146,21.472,24.653,196.667,16.417,1.083,213.083
2013-11-07,5.938,26.112,35.75,9.638,22.694,33.764,194.913,24.609,1.043,219.522
2013-11-08,5.25,19.29,30.042,10.752,16.722,22.088,196.05,21.85,0.947,217.9
2013-11-09,4.73,17.216,22.446,5.229,17.421,20.778,198.042,18.583,0.875,216.625
2013-11-10,4.5,16.104,21.708,5.604,16.792,22.667,193.625,19.958,1.0,213.583
2013-11-11,2.875,8.27,10.604,2.333,3.986,7.0,188.917,8.542,0.958,197.458
2013-11-12,3.87,13.456,19.587,6.13,6.347,7.417,192.435,12.304,0.913,204.739
2013-11-13,3.417,12.5,17.146,4.646,7.514,9.639,194.792,11.75,1.0,206.542
2013-11-14,4.062,18.988,24.042,5.054,13.172,15.393,198.542,15.25,1.042,213.792
2013-11-15,6.354,27.688,48.729,21.042,18.653,27.722,199.583,26.708,1.0,226.292
2013-11-16,4.896,17.146,22.792,5.646,13.194,17.389,194.0,14.478,0.833,208.478
2013-11-17,5.125,15.625,20.521,4.896,19.431,23.881,195.042,18.917,0.917,213.958
2013-11-18,5.312,16.5,25.729,9.229,21.456,24.987,192.833,18.25,1.25,211.083
2013-11-19,4.71,19.656,28.028,8.372,11.639,13.946,194.348,14.609,1.174,208.957
2013-11-20,5.77,22.875,36.062,13.188,14.195,16.195,197.083,19.417,1.333,216.5
2013-11-21,5.729,21.521,34.5,12.979,12.319,13.236,198.208,19.708,1.208,217.917
2013-11-22,5.917,21.854,37.104,15.25,11.222,12.875,198.875,20.0,1.375,218.875
2013-11-23,4.729,18.292,24.438,6.146,11.833,13.667,198.458,17.417,1.25,215.875
2013-11-24,5.646,19.5,26.229,6.729,17.847,21.722,199.833,20.417,1.167,220.25
2013-11-25,7.5,28.25,45.375,17.125,23.07,29.569,198.208,28.75,1.875,226.958
2013-11-26,3.609,14.587,19.109,4.522,6.972,13.333,193.87,13.087,1.217,206.957
2013-11-27,4.562,18.854,26.521,7.666,9.847,11.486,198.417,16.042,1.167,214.458
2013-11-28,4.188,16.696,23.804,7.108,10.653,13.778,195.75,14.292,1.174,210.042
2013-11-29,5.104,16.916,25.666,8.75,8.413,9.555,199.667,14.458,1.125,214.125
2013-11-30,5.854,20.938,30.771,9.833,12.708,13.556,203.125,20.0,1.125,223.125
2013-12-01,5.771,20.562,31.292,10.729,18.097,21.153,203.375,22.5,1.208,225.875
2013-12-02,7.479,25.688,46.375,20.688,20.486,23.125,203.208,27.75,1.458,230.958
2013-12-03,7.739,25.978,45.848,19.87,21.792,24.833,195.304,27.174,1.652,222.478
2013-12-04,6.77,27.146,47.354,20.208,22.347,26.528,194.917,27.5,1.833,222.417
2013-12-05,7.375,28.458,50.271,21.812,22.945,28.006,193.167,28.458,2.0,221.625
2013-12-06,7.562,27.208,49.688,22.479,23.819,27.806,192.917,26.833,3.083,219.75
2013-12-07,6.875,22.166,35.188,13.021,15.375,17.347,193.333,23.708,1.917,217.042
2013-12-08,4.104,14.062,17.646,3.584,10.305,12.028,192.667,13.917,1.292,206.583
2013-12-09,6.166,23.826,36.674,12.848,21.983,25.884,193.667,25.208,1.913,218.875
2013-12-10,5.304,18.456,36.434,17.978,13.762,18.056,191.13,18.261,1.957,209.391
2013-12-11,5.416,20.208,31.208,11.0,11.417,14.111,192.375,16.75,1.958,209.125
2013-12-12,4.875,15.084,21.48,6.396,8.65,10.764,193.417,13.708,1.792,207.125
2013-12-13,5.062,19.48,31.73,12.25,8.792,12.056,194.667,16.042,2.0,210.708
2013-12-14,4.229,12.454,16.913,4.458,6.274,9.506,194.125,9.583,1.625,203.708
2013-12-15,3.125,8.084,10.062,1.979,4.958,6.93,194.292,8.042,1.333,202.333
2013-12-16,3.062,8.104,11.042,2.938,5.764,7.888,194.583,6.583,1.042,201.167
2013-12-17,5.478,20.674,27.565,6.891,18.0,21.125,194.696,16.391,1.739,211.087
2013-12-18,6.646,27.646,43.938,16.292,22.431,27.375,194.087,22.478,1.833,216.565
2013-12-19,8.458,33.438,68.438,35.0,22.861,29.972,194.5,34.667,1.667,229.167
2013-12-20,6.125,23.688,40.75,17.062,10.236,13.361,187.833,20.333,1.708,208.167
2013-12-21,5.292,18.667,33.625,14.958,7.806,11.167,189.333,16.292,1.583,205.625
2013-12-22,3.354,10.875,13.562,2.688,4.75,6.903,191.25,10.75,1.125,202.0
2013-12-23,5.271,18.521,23.479,4.958,18.375,21.833,193.458,15.667,1.667,209.125
2013-12-24,4.587,15.218,21.87,6.652,14.597,17.653,193.348,14.435,1.478,207.783
2013-12-25,5.542,23.354,34.229,10.875,15.816,18.014,197.125,18.833,1.75,215.958
2013-12-26,7.739,35.348,60.892,25.544,34.324,41.437,196.87,29.13,2.391,226.0
2013-12-27,5.898,21.368,31.504,10.136,27.758,32.565,188.833,16.125,3.292,204.958
2013-12-28,4.229,11.062,13.708,2.646,6.736,7.778,189.708,8.958,1.458,198.667
2013-12-29,5.583,17.5,22.084,4.584,10.208,12.0,193.167,16.833,1.25,210.0
2013-12-30,6.958,23.125,36.25,13.125,13.166,17.167,195.417,24.542,1.5,219.958
2013-12-31,6.956,24.348,41.108,16.76,18.312,22.611,198.478,30.13,1.826,228.609
2014-01-01,2.958,5.73,6.666,0.938,5.389,5.375,191.75,5.208,1.292,196.958
2014-01-02,3.792,11.854,14.458,2.604,6.625,7.25,198.045,10.318,1.083,208.364
2014-01-03,3.458,9.625,11.188,1.562,5.083,4.278,198.125,8.0,1.125,206.125
2014-01-04,5.438,21.042,28.666,7.625,10.625,10.833,201.958,20.75,1.458,222.708
2014-01-05,8.041,26.416,45.188,18.771,19.75,20.278,204.833,31.542,2.083,236.375
2014-01-06,8.869,33.305,72.848,39.544,27.731,34.753,198.609,36.217,2.87,234.826
2014-01-07,3.188,8.084,11.312,3.23,3.556,4.292,186.792,6.542,1.583,193.333
2014-01-08,3.75,8.0,11.02,3.021,8.375,7.931,190.917,6.583,2.208,197.5
2014-01-09,3.334,6.771,8.75,1.98,5.195,5.75,189.625,5.208,1.333,194.833
2014-01-10,3.938,13.354,16.479,3.125,5.444,5.653,190.792,9.667,1.417,200.458
2014-01-11,4.142,11.375,14.062,2.688,9.815,9.352,191.5,9.625,1.75,201.125
2014-01-12,2.5,4.166,5.188,1.021,3.236,4.431,192.208,4.167,1.125,196.375
2014-01-13,5.218,18.392,25.261,6.87,11.083,11.556,197.261,15.565,1.652,212.826
2014-01-14,7.354,28.438,44.688,16.25,22.667,26.986,201.5,27.375,2.208,228.875
2014-01-15,8.896,34.542,74.396,39.854,36.57,46.625,199.5,37.542,2.5,237.042
2014-01-16,5.948,18.958,26.688,7.729,12.194,14.236,194.042,17.125,2.087,211.167
2014-01-17,5.188,12.646,26.479,13.834,10.806,12.069,192.667,18.542,1.625,211.208
2014-01-18,2.98,9.146,10.646,1.5,5.667,6.153,191.333,7.75,1.167,199.083
2014-01-19,5.458,18.708,25.792,7.083,11.75,13.014,194.417,15.333,2.375,209.75
2014-01-20,6.435,18.565,25.63,7.066,18.083,19.431,203.565,18.174,2.522,221.739
2014-01-21,6.653,26.27,35.688,9.417,31.31,32.143,203.75,21.75,2.583,225.5
2014-01-22,7.625,31.125,49.333,18.208,29.042,33.75,198.875,28.458,2.375,227.333
2014-01-23,4.042,12.104,16.084,3.979,5.458,8.562,191.583,9.167,1.5,200.75
2014-01-24,4.333,17.23,21.854,4.625,10.062,11.146,197.75,15.875,1.667,213.625
2014-01-25,5.583,20.375,27.146,6.771,15.708,17.75,201.167,20.375,1.875,221.542
2014-01-26,6.333,26.104,39.396,13.292,19.146,24.032,200.957,26.696,2.417,227.652
2014-01-27,4.463,17.696,22.022,4.326,14.097,16.072,192.304,14.391,1.609,206.696
2014-01-28,3.312,7.688,9.396,1.708,4.611,4.875,195.375,7.292,1.125,202.667
2014-01-29,5.5,19.083,24.438,5.354,14.732,16.167,196.263,16.895,1.833,213.158
2014-01-30,7.542,32.438,47.562,15.125,25.736,31.111,199.0,27.875,2.5,226.875
2014-01-31,3.834,15.166,19.0,3.834,10.375,14.736,193.833,11.75,1.417,205.583
2014-02-01,2.166,3.979,4.896,0.917,5.361,5.847,194.667,5.333,1.042,200.0
2014-02-02,4.021,11.604,16.188,4.583,7.805,7.5,196.833,10.167,1.417,207.0
2014-02-03,4.413,15.392,20.522,5.13,10.334,11.236,195.957,11.348,1.696,207.304
2014-02-04,4.958,19.188,25.084,5.896,14.167,17.375,194.708,14.333,1.792,209.042
2014-02-05,6.688,32.438,44.416,11.979,19.195,24.5,195.042,22.375,2.125,217.417
2014-02-06,5.021,18.396,23.708,5.312,12.201,14.86,192.75,12.5,1.792,205.25
2014-02-07,5.438,19.25,25.083,5.834,10.625,13.514,195.417,16.625,1.875,212.042
2014-02-08,6.708,26.896,35.5,8.604,28.236,34.972,195.75,28.917,2.0,224.667
2014-02-09,3.812,8.25,10.375,2.125,7.5,8.903,191.083,5.625,1.375,196.708
2014-02-10,4.674,14.348,18.434,4.087,7.555,8.403,195.261,11.304,2.087,206.565
2014-02-11,5.858,21.054,26.616,5.562,15.126,16.107,197.417,17.25,2.208,214.667
2014-02-12,6.229,21.104,30.104,9.0,20.833,23.486,196.0,17.792,2.625,213.792
2014-02-13,3.771,10.584,12.354,1.771,8.847,10.778,192.5,7.625,1.792,200.125
2014-02-14,4.188,10.854,12.938,2.083,7.417,7.858,195.75,8.167,1.292,203.917
2014-02-15,4.688,13.438,17.25,3.812,13.236,14.806,196.208,11.292,2.208,207.5
2014-02-16,4.916,16.646,20.438,3.792,9.695,12.708,196.042,14.0,2.042,210.042
2014-02-17,6.174,27.087,32.782,5.696,21.57,29.92,196.391,20.609,2.522,217.0
2014-02-18,6.625,20.396,26.479,6.084,16.681,23.736,195.083,20.0,2.125,215.083
2014-02-19,4.938,16.584,24.771,8.188,7.25,12.125,194.792,13.958,1.5,208.75
2014-02-20,3.666,10.98,14.104,3.125,4.139,6.653,194.958,8.042,1.625,203.0
2014-02-21,4.23,12.77,15.355,2.583,9.139,12.278,197.792,12.0,1.833,209.792
2014-02-22,4.021,13.562,15.417,1.854,12.528,16.889,195.542,14.0,2.25,209.542
2014-02-23,4.604,15.083,19.312,4.229,9.847,15.236,191.417,14.208,2.083,205.625
2014-02-24,4.423,17.696,23.566,5.87,13.306,18.417,193.783,15.957,2.391,209.739
2014-02-25,4.375,14.73,17.146,2.417,24.764,35.291,196.0,12.083,2.25,208.083
2014-02-26,5.708,22.021,26.812,4.792,19.986,30.877,197.043,15.826,2.167,212.87
2014-02-27,3.521,9.233,11.14,1.908,8.504,12.633,194.5,8.864,1.818,203.364
2014-02-28,3.729,8.479,9.792,1.312,12.639,14.709,199.167,8.25,1.792,207.417
2014-03-01,4.021,11.396,12.416,1.021,11.681,16.514,195.708,11.917,1.667,207.625
2014-03-02,3.083,6.875,8.292,1.416,6.833,8.681,193.042,6.625,1.25,199.667
2014-03-03,4.696,14.414,17.217,2.804,15.458,18.07,194.783,11.478,2.13,206.261
2014-03-04,3.625,9.646,11.646,2.0,5.944,9.458,188.542,8.792,1.458,197.333
2014-03-05,3.812,10.98,13.792,2.812,10.472,12.139,193.208,9.583,1.792,202.792
2014-03-06,3.729,10.75,12.375,1.625,10.625,12.139,197.167,9.042,1.708,206.208
2014-03-07,4.521,11.271,12.958,1.688,9.556,14.528,197.042,12.542,1.458,209.583
2014-03-08,3.625,7.146,8.292,1.146,5.305,8.542,194.333,9.167,1.208,203.5
2014-03-09,5.062,14.708,18.521,3.812,6.0,10.444,193.333,13.708,1.792,207.042
2014-03-10,2.979,5.544,7.022,1.478,3.896,5.639,193.304,6.13,1.13,199.435
2014-03-11,2.958,5.946,7.595,1.65,4.694,7.353,197.083,6.292,1.25,203.375
2014-03-12,3.604,8.958,11.354,2.396,10.111,10.847,197.333,8.5,1.458,205.833
2014-03-13,4.334,10.938,13.292,2.354,17.444,19.528,201.0,8.333,2.417,209.333
2014-03-14,4.23,12.458,13.875,1.416,19.986,22.153,202.5,10.708,2.292,213.208
2014-03-15,4.479,10.854,12.542,1.688,19.319,23.347,203.958,11.125,1.958,215.083
2014-03-16,5.396,16.438,20.042,3.604,20.736,31.125,203.333,16.542,1.75,219.875
2014-03-17,4.501,15.0,19.522,4.522,13.528,19.25,190.696,14.913,1.913,205.609
2014-03-18,4.416,16.375,21.479,5.104,16.486,23.458,190.708,17.208,2.083,207.917
2014-03-19,4.958,15.938,19.292,3.354,11.736,27.458,187.208,17.542,1.833,204.75
2014-03-20,4.125,12.542,15.25,2.708,6.319,9.764,187.958,14.292,1.375,202.25
2014-03-21,4.042,9.542,10.938,1.396,19.0,24.028,190.542,11.75,1.375,202.292
2014-03-22,3.875,7.77,8.979,1.208,20.153,27.569,189.875,10.792,1.667,200.667
2014-03-23,3.285,6.566,7.826,1.261,13.814,21.135,188.826,7.391,1.913,196.217
2014-03-24,2.674,4.826,6.218,1.392,4.875,7.056,194.304,5.87,1.0,200.174
2014-03-25,2.834,6.354,7.708,1.354,7.153,7.792,196.708,5.583,1.0,202.292
2014-03-26,3.48,9.771,11.542,1.771,10.458,13.347,197.625,9.458,1.5,207.083
2014-03-27,4.062,14.042,16.979,2.938,14.944,16.819,196.75,13.417,1.833,210.167
2014-03-28,4.125,16.542,19.625,3.083,17.75,21.625,194.458,14.083,2.583,208.542
2014-03-29,4.0,12.625,14.166,1.542,19.486,24.861,191.875,13.417,2.208,205.292
2014-03-30,3.854,12.292,15.25,2.958,17.583,22.847,192.708,11.75,1.917,204.458
2014-03-31,3.739,13.478,16.326,2.848,24.111,30.208,191.348,12.87,2.391,204.217
2014-04-01,3.326,11.456,13.174,1.717,13.292,17.403,192.826,11.0,1.87,203.826
2014-04-02,3.312,10.666,12.166,1.5,13.639,17.468,194.833,11.958,2.0,206.792
2014-04-03,3.354,12.23,14.438,2.208,7.375,13.608,190.75,11.708,1.75,202.458
2014-04-04,2.938,8.875,10.666,1.792,4.528,8.646,183.667,7.5,1.375,191.167
2014-04-05,2.562,4.896,5.688,0.792,5.486,6.021,190.417,4.708,1.208,195.125
2014-04-06,2.396,4.396,4.938,0.542,7.236,9.878,190.75,5.583,1.0,196.333
2014-04-07,3.125,9.916,11.625,1.708,9.625,12.056,192.958,9.375,1.25,202.333
2014-04-08,3.905,15.63,19.022,3.392,17.343,22.982,192.0,15.565,2.043,207.565
2014-04-09,4.104,13.125,14.48,1.354,26.083,32.496,193.583,15.583,2.5,209.167
2014-04-10,4.146,13.326,14.76,1.435,25.264,33.719,191.739,14.435,2.261,206.174
2014-04-11,3.084,9.02,10.167,1.146,14.042,15.75,193.2,11.35,1.458,204.55
2014-04-12,3.167,9.77,10.854,1.084,16.236,18.125,194.333,12.833,1.708,207.167
2014-04-13,3.271,8.166,8.771,0.604,19.181,20.917,194.167,12.042,2.125,206.208
2014-04-14,3.396,9.312,10.271,0.958,18.458,21.625,193.042,13.0,1.958,206.042
2014-04-15,3.391,12.326,14.108,1.782,17.861,21.896,190.652,12.13,1.696,202.783
2014-04-16,4.375,16.104,18.146,2.042,27.972,34.188,190.833,16.458,2.083,207.292
2014-04-17,5.23,16.834,18.584,1.75,46.334,57.554,192.25,17.625,3.333,209.875
2014-04-18,5.333,17.292,18.854,1.562,38.212,55.469,192.875,17.333,2.042,210.208
2014-04-19,4.188,12.521,14.083,1.562,17.736,26.278,193.0,12.625,1.125,205.625
2014-04-20,3.146,7.146,7.916,0.771,6.833,10.07,194.292,9.042,1.0,203.333
2014-04-21,3.688,10.729,12.5,1.771,7.208,11.167,191.292,12.0,0.958,203.292
2014-04-22,3.304,9.413,11.044,1.63,7.236,9.945,190.304,12.478,1.043,202.783
2014-04-23,3.292,10.083,11.625,1.542,15.306,18.597,192.583,11.708,1.417,204.292
2014-04-24,3.625,10.542,12.02,1.479,18.486,21.306,195.583,11.917,1.542,207.5
2014-04-25,3.521,12.146,13.708,1.562,20.33,24.514,195.792,13.583,1.625,209.375
2014-04-26,3.438,9.854,10.916,1.062,18.292,22.916,195.375,11.792,1.917,207.167
2014-04-27,3.166,7.666,8.25,0.584,19.444,22.597,194.583,10.792,2.042,205.375
2014-04-28,3.208,10.5,12.229,1.729,16.0,19.82,192.292,12.5,1.292,204.792
2014-04-29,2.978,7.108,7.892,0.782,14.556,19.597,188.609,9.087,1.087,197.696
2014-04-30,4.0,13.146,14.938,1.792,8.486,16.442,187.875,12.333,1.0,200.208
2014-05-01,3.396,8.688,10.27,1.584,11.403,16.958,185.167,9.375,1.083,194.542
2014-05-02,3.562,9.396,11.562,2.167,14.403,19.444,186.167,10.708,1.583,196.875
2014-05-03,3.208,7.771,8.75,0.979,19.75,25.082,187.125,8.833,1.375,195.958
2014-05-04,2.979,5.396,5.938,0.542,15.167,18.27,190.042,7.042,1.375,197.083
2014-05-05,3.146,5.666,6.188,0.52,14.944,18.0,188.958,7.375,1.333,196.333
2014-05-06,3.022,5.37,5.913,0.544,10.139,13.646,190.783,8.565,1.043,199.348
2014-05-07,3.125,8.208,9.396,1.188,14.444,17.354,192.875,9.625,1.292,202.5
2014-05-08,3.25,10.722,12.618,1.896,17.056,20.02,193.824,10.529,1.5,204.353
2014-05-09,2.73,6.65,7.8,1.15,11.5,12.312,189.867,7.667,1.0,197.533
2014-05-10,2.396,4.896,5.521,0.625,9.695,10.854,191.833,6.458,1.042,198.292
2014-05-11,2.688,5.584,6.188,0.604,11.333,11.438,194.083,9.458,1.042,203.542
2014-05-12,2.98,8.896,10.062,1.166,12.792,13.438,191.833,10.792,1.333,202.625
2014-05-13,3.152,9.348,10.826,1.478,9.639,11.083,188.174,9.391,1.087,197.565
2014-05-14,3.625,14.958,17.292,2.334,18.486,20.604,190.125,13.208,1.875,203.333
2014-05-15,3.479,10.146,11.438,1.292,15.764,22.084,183.667,12.167,1.333,195.833
2014-05-16,2.584,5.416,6.812,1.396,10.264,12.904,185.125,5.917,1.0,191.042
2014-05-17,3.104,6.688,7.416,0.729,8.694,10.5,189.75,7.458,1.583,197.208
2014-05-18,3.021,6.25,6.916,0.667,8.291,9.646,192.083,8.083,1.375,200.167
2014-05-19,3.73,9.688,11.125,1.438,13.528,17.5,193.25,10.333,1.792,203.583
2014-05-20,3.892,12.174,13.696,1.522,22.167,27.104,191.261,13.696,1.826,204.957
2014-05-21,2.833,6.75,7.771,1.021,8.805,16.229,183.75,8.708,1.0,192.458
2014-05-22,2.812,7.271,8.708,1.438,6.708,7.771,187.042,9.708,0.958,196.75
2014-05-23,2.917,7.354,8.708,1.354,8.445,11.667,190.917,9.625,0.917,200.542
2014-05-24,2.938,7.396,8.416,1.021,14.556,18.229,190.917,9.25,1.0,200.167
2014-05-25,3.417,6.833,7.479,0.646,23.139,28.625,191.208,10.042,1.167,201.25
2014-05-26,3.229,8.041,9.146,1.104,18.668,25.73,189.0,9.458,1.0,198.458
2014-05-27,2.957,9.074,10.636,1.563,8.875,16.769,187.13,8.783,1.0,195.913
2014-05-28,3.354,9.875,11.875,2.0,19.042,26.167,189.417,10.125,1.375,199.542
2014-05-29,3.438,9.604,10.833,1.229,23.514,32.194,190.958,10.667,1.167,201.625
2014-05-30,3.417,10.062,11.625,1.562,28.694,38.709,191.292,10.792,1.167,202.083
2014-05-31,3.188,8.292,9.229,0.938,34.417,44.889,191.583,10.083,1.292,201.667
2014-06-01,3.083,6.521,7.021,0.5,31.806,39.472,192.0,9.875,1.5,201.875
2014-06-02,3.625,10.854,11.916,1.062,35.861,44.778,193.625,12.833,1.75,206.458
2014-06-03,4.348,12.935,14.217,1.283,44.625,56.069,193.174,14.696,1.696,207.87
2014-06-04,4.146,9.021,10.104,1.083,47.625,59.528,191.708,11.958,1.708,203.667
2014-06-05,3.417,11.062,12.458,1.396,15.169,26.153,187.125,11.5,1.0,198.625
2014-06-06,3.208,11.312,13.812,2.5,3.635,17.276,185.208,12.625,1.0,197.833
2014-06-07,2.625,7.604,8.688,1.084,2.542,7.069,185.167,9.708,1.0,194.875
2014-06-08,2.73,5.708,6.75,1.042,7.042,11.278,184.917,9.0,1.0,193.917
2014-06-09,2.896,6.792,8.125,1.334,12.056,17.736,186.083,10.875,1.042,196.958
2014-06-10,3.217,7.456,9.848,2.392,16.347,22.819,187.043,8.609,1.0,195.652
2014-06-11,3.232,8.35,11.546,3.196,11.889,18.495,185.375,11.292,1.0,196.667
2014-06-12,3.303,10.866,13.275,2.408,9.102,12.762,181.167,11.292,1.0,192.458
2014-06-13,2.75,7.188,9.021,1.834,7.722,11.278,181.5,7.75,1.0,189.25
2014-06-14,2.52,6.396,7.542,1.146,7.709,9.764,184.792,8.667,1.0,193.458
2014-06-15,2.562,5.521,6.292,0.771,11.945,15.417,186.333,8.625,1.0,194.958
2014-06-16,3.477,8.688,10.146,1.458,21.841,29.162,188.375,10.625,1.167,199.0
2014-06-17,3.826,10.435,11.956,1.522,29.541,36.653,191.348,12.13,1.478,203.478
2014-06-18,3.979,11.708,13.354,1.646,31.68,39.345,189.091,14.182,1.542,203.273
2014-06-19,3.292,9.48,10.979,1.5,20.125,24.474,187.958,12.292,1.375,200.25
2014-06-20,3.125,8.584,9.98,1.396,22.514,28.291,188.333,10.667,1.208,199.0
2014-06-21,3.125,6.666,7.666,1.0,20.82,27.917,187.792,9.458,1.0,197.25
2014-06-22,2.688,5.333,6.042,0.708,9.056,14.917,185.875,8.25,1.0,194.125
2014-06-23,2.938,6.896,8.334,1.438,11.0,15.13,187.292,9.375,1.0,196.667
2014-06-24,3.152,8.391,10.022,1.63,11.639,16.32,190.739,9.522,1.0,200.261
2014-06-25,2.979,7.744,9.37,1.625,11.875,16.242,192.6,8.1,1.0,200.7
2014-06-26,3.021,7.208,8.416,1.208,15.731,23.093,187.692,10.462,1.0,198.154
2014-06-27,2.756,6.304,7.478,1.173,12.432,20.492,187.667,10.083,1.0,197.75
2014-06-28,3.084,7.979,9.208,1.229,7.625,15.153,183.667,11.0,1.0,194.667
2014-06-29,2.542,5.562,6.521,0.958,6.609,12.403,184.625,9.208,1.0,193.833
2014-06-30,3.021,7.979,9.438,1.458,14.764,23.584,188.708,10.542,1.042,199.25
2014-07-01,2.739,6.739,7.848,1.109,15.722,24.347,191.174,10.304,1.043,201.478
2014-07-02,2.979,8.021,9.083,1.062,19.056,28.916,192.583,10.458,1.333,203.042
2014-07-03,3.25,7.875,8.896,1.021,26.083,37.403,191.25,10.75,1.667,202.0
2014-07-04,2.771,7.271,8.646,1.375,5.097,10.042,188.208,10.0,1.167,198.208
2014-07-05,3.0,7.542,9.02,1.479,3.139,8.82,190.25,10.542,1.208,200.792
2014-07-06,2.625,4.896,5.875,0.979,7.083,13.778,189.875,8.25,1.25,198.125
2014-07-07,3.334,9.25,11.354,2.104,5.653,14.458,187.208,10.917,1.333,198.125
2014-07-08,3.544,9.392,11.891,2.5,15.264,24.472,189.609,11.913,1.304,201.522
2014-07-09,3.48,8.5,10.354,1.854,18.139,32.0,187.833,10.625,1.333,198.458
2014-07-10,2.479,6.584,9.896,3.312,3.833,11.375,178.292,9.333,1.167,187.625
2014-07-11,2.648,8.36,10.858,2.498,9.53,16.346,176.375,10.167,1.208,186.542
2014-07-12,2.708,7.021,8.146,1.125,14.028,23.389,180.083,10.333,1.0,190.417
2014-07-13,3.146,6.916,7.812,0.896,15.056,22.847,185.25,11.042,1.0,196.292
2014-07-14,3.47,8.953,10.585,1.632,18.754,28.242,185.583,11.75,1.083,197.333
2014-07-15,3.804,9.718,11.37,1.652,18.667,27.944,194.652,13.0,1.0,207.652
2014-07-16,3.688,9.146,10.188,1.042,30.194,44.681,190.833,14.042,1.25,204.875
2014-07-17,2.729,9.146,10.542,1.396,25.782,37.361,184.75,11.542,1.333,196.292
2014-07-18,3.229,9.938,11.73,1.792,34.861,52.583,188.583,11.583,1.958,200.167
2014-07-19,3.667,8.375,9.52,1.146,22.625,35.556,193.583,11.208,2.0,204.792
2014-07-20,2.562,5.02,5.958,0.938,9.111,16.972,193.208,8.333,2.0,201.542
2014-07-21,2.5,5.166,5.75,0.583,14.292,23.694,190.917,8.125,2.0,199.042
2014-07-22,2.804,7.261,8.63,1.37,24.486,37.778,183.87,6.87,2.0,190.739
2014-07-23,3.188,8.646,9.979,1.334,34.75,49.208,183.958,8.625,2.042,192.583
2014-07-24,3.583,10.625,12.083,1.458,35.042,49.236,185.292,11.417,2.083,196.708
2014-07-25,3.646,10.521,11.98,1.458,29.653,42.445,187.417,11.208,2.375,198.625
2014-07-26,3.48,7.208,7.916,0.708,38.639,57.708,183.917,8.583,2.667,192.5
2014-07-27,2.479,4.542,5.396,0.854,24.403,38.014,179.5,5.708,2.042,185.208
2014-07-28,3.23,6.875,7.708,0.834,11.284,17.903,188.167,7.292,2.292,195.458
2014-07-29,3.522,8.804,10.218,1.413,15.917,24.197,189.136,10.864,2.478,200.0
2014-07-30,3.25,8.625,9.833,1.208,24.417,32.639,190.208,11.75,3.125,201.958
2014-07-31,3.208,8.48,10.104,1.625,25.931,37.472,186.167,10.917,2.958,197.083
2014-08-01,2.667,7.77,9.416,1.646,16.225,24.569,182.5,11.125,2.083,193.625
2014-08-02,2.646,7.208,8.25,1.042,11.514,19.805,181.083,10.208,2.125,191.292
2014-08-03,2.188,6.208,7.5,1.292,10.847,20.014,182.792,9.75,2.0,192.542
2014-08-04,2.312,6.875,10.208,3.333,6.069,12.486,176.667,9.25,2.042,185.917
2014-08-05,2.261,6.37,9.739,3.369,8.327,12.778,178.043,7.0,2.087,185.043
2014-08-06,2.292,6.5,9.104,2.604,10.648,19.5,179.333,7.125,2.0,186.458
2014-08-07,2.312,6.812,9.042,2.23,11.611,20.472,180.0,6.708,2.042,186.708
2014-08-08,2.988,8.896,11.875,2.979,12.438,21.814,183.083,9.792,2.0,192.875
2014-08-09,2.438,8.875,9.979,1.104,7.389,14.181,185.833,7.833,2.167,193.667
2014-08-10,1.916,4.833,6.167,1.333,4.111,8.875,178.583,5.875,2.0,184.458
2014-08-11,2.375,5.73,7.292,1.562,9.167,16.347,177.625,6.5,,184.125
2014-08-12,3.913,13.261,15.674,2.413,8.972,18.264,188.0,12.957,2.0,200.957
2014-08-13,3.333,9.271,12.25,2.98,15.945,23.556,193.5,10.0,2.042,203.5
2014-08-14,3.625,7.938,9.604,1.666,20.847,35.014,194.917,10.292,2.0,205.208
2014-08-15,2.688,4.958,6.708,1.75,11.611,19.736,185.583,8.083,2.042,193.667
2014-08-16,2.208,4.583,6.125,1.542,8.709,16.708,180.875,6.667,2.0,187.542
2014-08-17,2.271,4.396,5.792,1.396,6.028,12.847,183.042,6.0,2.0,189.042
2014-08-18,2.386,6.057,8.079,2.022,7.759,15.216,183.667,7.167,2.0,190.833
