date,NO2_mean,NOX_mean,NO_mean,SO2_mean,PM25_mean,SPM_mean
2014-12-16,23.112,44.68,21.568,0.208,9.833,11.792
2014-12-17,8.934,10.897,1.963,0.312,3.167,3.166
2014-12-18,17.849,23.551,5.702,0.5,3.208,4.958
2014-12-19,30.223,55.372,25.148,0.356,11.667,12.146
2014-12-20,26.687,53.438,26.75,0.042,12.458,14.604
2014-12-21,8.188,9.24,1.052,0.5,10.292,11.834
2014-12-22,13.345,17.711,4.366,1.292,7.333,6.688
2014-12-23,20.955,28.746,7.791,0.688,9.542,9.646
2014-12-24,31.117,62.071,30.954,1.106,20.542,24.438
2014-12-25,19.403,28.004,8.6,1.0,12.125,14.312
2014-12-26,17.664,26.026,8.363,0.631,4.125,6.938
2014-12-27,14.646,17.844,3.198,0.084,5.542,6.479
2014-12-28,22.833,29.886,7.052,0.438,22.417,23.75
2014-12-29,10.975,12.238,1.263,0.354,9.333,14.422
2014-12-30,16.032,20.049,4.017,1.542,27.417,29.916
2014-12-31,13.208,15.302,2.094,1.646,27.125,31.979
2015-01-01,7.586,7.806,0.22,0.13,6.583,10.833
2015-01-02,14.552,16.469,1.917,0.354,14.583,16.5
2015-01-03,17.896,20.364,2.468,0.521,23.667,27.604
2015-01-04,14.868,19.988,5.12,0.562,28.045,31.48
2015-01-05,17.531,21.396,3.865,0.688,27.958,32.98
2015-01-06,19.729,24.521,4.792,0.292,8.917,13.458
2015-01-07,12.653,13.322,0.669,0.771,6.25,8.771
2015-01-08,23.21,37.012,13.802,0.652,11.75,13.604
2015-01-09,14.729,17.573,2.844,0.271,5.625,6.562
2015-01-10,11.823,15.75,3.927,0.188,10.458,11.292
2015-01-11,18.094,25.865,7.771,0.125,10.083,13.062
2015-01-12,22.299,33.619,11.32,0.108,7.833,10.396
2015-01-13,23.646,42.416,18.771,0.5,8.917,10.77
2015-01-14,21.798,40.617,18.819,0.646,8.0,9.666
2015-01-15,17.638,21.181,3.542,0.196,6.458,7.896
2015-01-16,21.104,38.49,17.386,0.084,8.542,11.27
2015-01-17,17.187,20.083,2.896,0.0,9.625,10.812
2015-01-18,18.671,21.323,2.652,0.042,5.458,8.854
2015-01-19,10.85,12.3,1.451,0.703,4.75,5.834
2015-01-20,14.305,16.294,1.99,0.0,1.5,4.812
2015-01-21,21.577,31.661,10.083,0.0,5.625,7.354
2015-01-22,16.516,20.324,3.808,0.13,3.792,6.25
2015-01-23,23.76,27.614,3.854,0.021,8.25,11.292
2015-01-24,5.677,6.187,0.51,0.771,8.375,9.042
2015-01-25,14.726,17.696,2.97,0.542,10.375,9.479
2015-01-26,31.76,52.414,20.654,0.521,17.083,17.584
2015-01-27,30.195,56.805,26.611,0.708,21.542,23.0
2015-01-28,31.819,52.139,20.319,1.833,25.042,28.5
2015-01-29,35.852,50.775,14.923,0.13,20.542,28.166
2015-01-30,18.139,23.764,5.625,0.0,6.25,7.833
2015-01-31,10.431,11.153,0.722,0.75,10.917,11.416
2015-02-01,30.844,40.781,9.937,1.625,22.292,28.229
2015-02-02,10.594,11.554,0.961,0.0,4.348,4.366
2015-02-03,13.833,16.153,2.32,0.167,4.458,6.98
2015-02-04,24.431,30.847,6.417,0.458,8.625,11.5
2015-02-05,26.034,37.585,11.551,0.043,16.25,15.625
2015-02-06,20.208,27.431,7.222,0.125,11.083,12.062
2015-02-07,8.333,9.361,1.028,0.208,3.292,4.77
2015-02-08,24.488,36.484,11.996,0.25,9.708,10.625
2015-02-09,23.014,39.93,16.917,0.458,14.875,14.604
2015-02-10,10.916,11.972,1.056,0.0,5.667,5.834
2015-02-11,20.986,25.292,4.306,0.583,11.875,7.625
2015-02-12,41.312,67.737,26.425,0.594,25.391,24.652
2015-02-13,35.021,75.312,40.292,0.125,25.042,41.314
2015-02-14,6.834,7.25,0.416,0.0,4.5,12.958
2015-02-15,7.951,8.448,0.497,0.312,3.083,4.771
2015-02-16,18.26,23.552,5.291,0.27,7.667,9.5
2015-02-17,19.208,38.062,18.854,0.354,10.0,11.104
2015-02-18,26.634,40.333,13.698,0.688,10.958,10.416
2015-02-19,31.453,53.684,22.231,0.993,17.583,18.417
2015-02-20,31.084,40.604,9.521,0.084,14.625,20.167
2015-02-21,4.938,4.99,0.052,0.188,9.5,11.625
2015-02-22,21.211,24.311,3.1,0.938,8.75,11.0
2015-02-23,24.136,36.4,12.264,1.375,13.208,15.875
2015-02-24,9.018,9.428,0.41,0.294,10.625,10.062
2015-02-25,15.865,19.814,3.95,0.125,3.458,6.166
2015-02-26,14.951,18.644,3.693,0.826,14.5,17.854
2015-02-27,20.18,23.903,3.722,1.125,29.708,33.125
2015-02-28,13.111,13.5,0.389,1.542,34.458,41.729
2015-03-01,6.944,7.222,0.278,0.042,6.333,7.772
2015-03-02,16.68,19.889,3.208,0.208,12.458,14.77
2015-03-03,26.208,36.462,10.255,1.292,19.478,22.812
2015-03-04,31.362,40.37,9.008,1.391,26.875,29.958
2015-03-05,19.528,21.139,1.611,0.875,24.667,29.416
2015-03-06,10.042,10.764,0.722,0.0,14.0,21.771
2015-03-07,30.304,46.489,16.185,0.0,10.5,20.562
2015-03-08,18.722,47.111,28.389,0.333,16.583,27.666
2015-03-09,20.028,21.986,1.958,0.0,14.833,22.604
2015-03-10,12.0,12.736,0.736,0.167,4.917,7.062
2015-03-11,11.543,12.438,0.895,0.364,6.625,7.892
2015-03-12,9.958,10.889,0.931,0.25,4.783,7.042
2015-03-13,11.05,12.583,1.534,0.292,9.625,10.646
2015-03-14,14.492,16.349,1.857,0.0,8.0,11.312
2015-03-15,10.403,11.806,1.403,0.417,14.125,14.77
2015-03-16,29.522,48.539,19.017,0.2,15.875,17.125
2015-03-17,25.031,42.35,17.318,1.909,16.875,20.562
2015-03-18,20.837,29.446,8.61,0.043,12.125,17.0
2015-03-19,6.25,8.583,2.333,0.083,6.25,11.125
2015-03-20,3.208,3.972,0.764,0.0,18.292,25.938
2015-03-21,4.854,5.676,0.822,0.0,3.458,8.062
2015-03-22,20.0,27.723,7.722,0.042,6.542,9.042
2015-03-23,24.153,32.041,7.889,0.542,20.458,23.896
2015-03-24,7.042,8.083,1.042,0.0,8.708,10.604
2015-03-25,6.939,8.275,1.336,0.0,2.583,5.292
2015-03-26,10.875,12.639,1.764,0.042,3.625,6.646
2015-03-27,11.986,14.333,2.347,0.042,9.125,12.688
2015-03-28,13.173,15.438,2.265,0.125,11.125,15.645
2015-03-29,20.611,26.486,5.875,0.083,16.917,19.77
2015-03-30,26.694,31.264,4.569,0.25,27.208,32.5
2015-03-31,18.668,21.386,2.718,0.583,23.0,27.204
2015-04-01,27.688,33.084,5.396,0.146,20.208,37.375
2015-04-02,15.316,18.153,2.838,0.021,7.913,13.12
2015-04-03,31.18,51.494,20.314,0.0,13.667,30.827
2015-04-04,14.854,23.531,8.677,0.084,7.875,20.646
2015-04-05,8.708,9.385,0.677,0.0,4.333,11.792
2015-04-06,24.966,30.403,5.437,0.084,5.958,12.708
2015-04-07,12.158,12.562,0.404,0.0,4.75,7.292
2015-04-08,13.594,14.552,0.958,0.062,8.333,10.083
2015-04-09,14.289,16.114,1.825,0.166,12.292,17.916
2015-04-10,26.99,32.301,5.311,0.0,15.75,31.166
2015-04-11,12.01,13.271,1.26,0.021,11.292,19.708
2015-04-12,8.24,8.729,0.49,0.0,9.333,14.166
2015-04-13,20.708,23.06,2.352,0.042,7.667,17.104
2015-04-14,24.257,37.042,12.785,0.0,6.292,19.104
2015-04-15,18.77,25.396,6.625,0.125,10.875,20.479
2015-04-16,24.014,28.642,4.628,1.644,27.333,36.812
2015-04-17,18.86,22.01,3.15,0.022,21.208,31.604
2015-04-18,13.021,15.229,2.208,0.104,13.958,25.312
2015-04-19,17.094,18.542,1.448,1.23,19.125,30.75
2015-04-20,8.465,9.8,1.336,0.0,10.682,24.216
2015-04-21,9.414,9.811,0.398,0.084,3.375,7.646
2015-04-22,13.771,16.24,2.469,0.0,9.833,17.584
2015-04-23,17.522,20.353,2.832,0.729,15.333,27.188
2015-04-24,18.347,22.71,4.362,0.282,16.125,27.084
2015-04-25,12.052,12.666,0.614,0.292,21.708,28.146
2015-04-26,8.698,8.76,0.062,0.312,23.458,36.396
2015-04-27,16.836,18.45,1.614,0.833,28.25,40.208
2015-04-28,18.138,21.552,3.414,0.166,28.708,40.125
2015-04-29,9.062,10.458,1.396,0.0,10.167,17.438
2015-04-30,8.05,8.891,0.841,0.104,8.25,14.478
2015-05-01,11.298,13.35,2.053,0.456,7.727,14.392
2015-05-02,9.636,10.656,1.021,0.146,8.167,15.729
2015-05-03,5.24,5.729,0.49,0.042,5.708,13.0
2015-05-04,4.464,4.725,0.261,0.021,4.417,10.854
2015-05-05,5.084,5.084,0.0,0.062,11.292,17.938
2015-05-06,6.281,6.406,0.125,0.125,10.583,19.125
2015-05-07,10.37,11.01,0.641,0.229,10.625,18.938
2015-05-08,14.609,16.003,1.394,0.391,13.5,21.229
2015-05-09,22.813,24.0,1.187,1.188,21.458,32.188
2015-05-10,5.99,6.188,0.198,0.042,13.208,19.334
2015-05-11,8.95,9.553,0.604,0.0,7.87,29.92
2015-05-12,8.984,9.956,0.972,0.0,7.417,17.833
2015-05-13,13.51,14.886,1.375,0.834,14.625,22.542
2015-05-14,23.846,27.201,3.354,0.76,20.542,30.93
2015-05-15,17.479,20.33,2.851,0.913,20.875,32.583
2015-05-16,9.114,9.854,0.74,0.104,17.417,28.938
2015-05-17,5.635,5.719,0.083,0.042,13.667,20.958
2015-05-18,10.348,11.771,1.423,0.0,19.25,26.916
2015-05-19,19.874,22.936,3.061,0.229,6.292,12.334
2015-05-20,15.531,21.5,5.969,0.146,13.792,21.104
2015-05-21,8.25,8.762,0.512,0.104,6.5,13.854
2015-05-22,20.877,26.138,5.261,0.152,10.625,15.02
2015-05-23,17.282,18.562,1.281,0.708,16.75,23.854
2015-05-24,5.688,5.781,0.094,0.396,7.208,16.958
2015-05-25,12.23,14.061,1.832,0.188,8.958,16.625
2015-05-26,18.514,21.938,3.424,1.104,12.125,21.792
2015-05-27,20.75,23.208,2.458,0.896,20.542,28.729
2015-05-28,15.505,17.66,2.155,0.084,22.0,32.146
2015-05-29,16.632,17.882,1.25,1.544,19.833,30.834
2015-05-30,19.229,21.802,2.573,0.938,24.833,34.5
2015-05-31,8.063,8.208,0.146,0.312,14.333,20.792
2015-06-01,11.27,12.346,1.076,0.438,13.083,21.021
2015-06-02,13.23,15.944,2.714,0.354,12.391,21.501
2015-06-03,13.333,14.896,1.562,0.167,10.333,19.208
2015-06-04,7.758,8.243,0.485,0.062,4.958,8.167
2015-06-05,24.698,32.037,7.338,0.956,8.542,14.916
2015-06-06,6.896,7.125,0.229,0.104,3.958,8.584
2015-06-07,5.084,5.188,0.104,0.104,7.083,12.208
2015-06-08,11.448,13.319,1.871,0.062,4.917,11.833
2015-06-09,17.378,20.042,2.664,0.25,3.958,9.396
2015-06-10,15.844,19.031,3.188,0.834,9.333,16.166
2015-06-11,18.207,22.391,4.184,0.065,13.208,23.792
2015-06-12,19.512,21.953,2.44,0.848,15.5,26.708
2015-06-13,15.458,17.594,2.135,0.792,27.917,41.417
2015-06-14,4.854,5.0,0.146,0.021,13.333,24.125
2015-06-15,13.936,15.578,1.642,0.875,18.333,30.979
2015-06-16,17.404,18.917,1.513,0.542,24.75,44.229
2015-06-17,10.271,11.146,0.875,0.5,15.375,31.584
2015-06-18,11.94,13.808,1.868,0.646,9.083,17.979
2015-06-19,16.698,18.468,1.769,4.761,8.083,15.792
2015-06-20,11.948,14.792,2.844,3.834,8.792,17.792
2015-06-21,4.313,4.313,0.0,0.042,5.708,10.938
2015-06-22,9.55,10.474,0.924,0.292,8.292,17.479
2015-06-23,11.486,14.092,2.606,0.062,12.583,22.5
2015-06-24,11.74,15.584,3.844,2.792,16.208,27.958
2015-06-25,10.808,13.375,2.568,10.042,14.875,22.792
2015-06-26,12.588,14.12,1.532,0.022,7.0,16.396
2015-06-27,9.771,10.75,0.979,0.271,2.75,9.604
2015-06-28,3.479,3.573,0.094,0.542,0.875,6.688
2015-06-29,8.534,9.783,1.249,0.0,4.542,10.458
2015-06-30,12.193,15.83,3.636,0.062,7.458,15.834
2015-07-01,19.594,24.719,5.125,0.0,4.875,13.396
2015-07-02,19.146,24.642,5.496,0.666,11.826,19.932
2015-07-03,15.666,18.162,2.496,0.044,8.917,17.125
2015-07-04,16.052,18.75,2.698,0.604,13.333,30.375
2015-07-05,7.396,7.698,0.302,0.125,13.583,24.312
2015-07-06,17.068,18.679,1.611,0.062,7.625,19.042
2015-07-07,21.822,25.354,3.532,0.166,11.0,25.584
2015-07-08,25.875,34.323,8.448,0.0,12.375,31.646
2015-07-09,17.747,24.493,6.746,0.022,9.75,28.896
2015-07-10,14.231,15.857,1.626,0.783,13.333,31.729
2015-07-11,11.302,12.344,1.042,1.229,17.625,35.854
2015-07-12,4.604,5.573,0.969,0.042,10.25,24.688
2015-07-13,2.544,4.449,1.904,0.0,4.583,18.021
2015-07-14,3.596,6.414,2.818,0.0,3.875,13.25
2015-07-15,6.927,14.718,7.792,0.0,3.5,12.375
2015-07-16,6.138,10.245,4.108,0.0,7.0,24.229
2015-07-17,1.998,3.087,1.089,0.0,10.333,30.584
2015-07-18,2.927,3.573,0.646,0.0,7.208,21.583
2015-07-19,4.177,5.114,0.938,0.042,7.875,20.25
2015-07-20,5.099,7.96,2.861,0.042,7.542,18.416
2015-07-21,5.165,7.623,2.458,0.0,4.833,13.084
2015-07-22,5.542,8.927,3.385,0.0,3.0,12.792
2015-07-23,10.187,14.402,4.215,0.021,4.333,11.02
2015-07-24,15.767,24.492,8.726,1.044,12.542,25.02
2015-07-25,12.802,16.698,3.896,1.083,18.042,33.021
2015-07-26,9.583,11.75,2.167,1.25,10.375,19.917
2015-07-27,13.03,20.755,7.724,0.25,11.25,23.688
2015-07-28,8.947,10.241,1.294,0.084,10.583,22.896
2015-07-29,13.646,16.062,2.417,0.875,16.875,29.396
2015-07-30,14.921,17.662,2.74,0.292,23.125,38.042
2015-07-31,15.505,19.623,4.118,0.565,24.905,43.77
2015-08-01,13.646,15.114,1.469,1.396,33.619,56.854
2015-08-02,5.74,5.875,0.136,0.312,34.792,60.375
2015-08-03,8.793,9.617,0.824,0.146,28.545,61.708
2015-08-04,10.295,13.024,2.728,0.083,23.458,41.5
2015-08-05,8.823,14.208,5.386,0.0,9.583,20.354
2015-08-06,8.004,13.904,5.9,0.208,4.667,17.188
2015-08-07,15.197,22.468,7.271,0.5,11.25,19.521
2015-08-08,11.25,13.74,2.49,0.416,19.167,35.0
2015-08-09,5.625,5.875,0.25,0.334,15.583,29.938
2015-08-10,8.692,9.456,0.765,0.786,14.208,27.25
2015-08-11,10.422,12.157,1.735,0.334,12.208,21.25
2015-08-12,11.573,13.312,1.74,1.084,17.958,31.0
2015-08-13,8.148,8.859,0.71,0.25,12.042,27.021
2015-08-14,6.69,7.85,1.159,0.522,7.708,20.375
2015-08-15,6.656,7.042,0.385,0.729,10.375,18.104
2015-08-16,4.438,4.708,0.271,0.125,12.667,24.125
2015-08-17,5.888,7.185,1.298,0.0,4.417,17.668
2015-08-18,14.573,17.661,3.088,0.312,5.417,14.875
2015-08-19,15.854,18.271,2.416,0.396,7.208,14.355
2015-08-20,20.977,29.266,8.289,0.729,7.75,21.229
2015-08-21,13.791,19.524,5.733,0.174,9.625,26.562
2015-08-22,7.615,12.719,5.104,0.271,8.167,19.208
2015-08-23,5.448,5.5,0.052,0.438,5.583,14.708
2015-08-24,9.422,10.992,1.57,0.375,7.833,16.333
2015-08-25,6.974,7.985,1.01,0.0,6.174,14.166
2015-08-26,6.364,7.167,0.802,0.0,4.833,14.416
2015-08-27,11.562,13.651,2.089,0.188,6.417,16.708
2015-08-28,12.75,15.536,2.786,0.048,11.667,23.708
2015-08-29,7.23,9.292,2.062,0.0,6.333,19.083
2015-08-30,4.354,6.49,2.136,0.0,4.208,14.292
2015-08-31,18.735,24.294,5.559,0.438,5.25,13.812
2015-09-01,11.263,20.377,9.114,0.0,4.5,14.905
2015-09-02,13.156,19.323,6.167,0.354,7.25,15.208
2015-09-03,19.69,26.414,6.724,0.021,9.0,21.208
2015-09-04,16.609,21.584,4.976,0.718,13.167,25.062
2015-09-05,13.542,16.562,3.021,0.25,11.167,18.646
2015-09-06,6.604,6.729,0.125,0.0,9.667,23.625
2015-09-07,18.759,22.167,3.408,0.542,7.542,16.312
2015-09-08,21.48,28.521,7.042,0.0,5.5,13.625
2015-09-09,9.823,11.135,1.312,0.0,2.042,8.771
2015-09-10,12.952,16.772,3.82,0.065,4.0,9.042
2015-09-11,9.813,10.758,0.946,0.152,4.958,10.084
2015-09-12,13.615,16.625,3.01,0.5,11.375,17.23
2015-09-13,9.031,9.542,0.51,0.562,12.542,20.938
2015-09-14,15.28,16.642,1.362,0.438,5.75,11.167
2015-09-15,19.417,22.25,2.833,0.77,12.083,20.416
2015-09-16,21.375,24.886,3.51,0.146,13.708,25.0
2015-09-17,20.396,24.602,4.207,0.0,9.958,22.146
2015-09-18,17.339,20.791,3.452,0.348,6.292,9.229
2015-09-19,9.042,10.104,1.062,0.0,3.75,9.708
2015-09-20,8.021,8.292,0.27,0.75,7.083,12.333
2015-09-21,13.953,16.935,2.982,0.666,11.792,19.125
2015-09-22,12.594,15.25,2.656,0.334,15.833,25.583
2015-09-23,13.146,14.812,1.667,0.021,9.583,19.0
2015-09-24,25.452,30.959,5.508,0.021,11.208,19.334
2015-09-25,22.482,27.562,5.081,0.0,6.375,12.771
2015-09-26,14.5,17.302,2.802,0.229,6.833,14.938
2015-09-27,14.604,18.01,3.406,0.667,10.667,19.042
2015-09-28,16.284,23.585,7.301,0.438,11.167,18.667
2015-09-29,13.781,16.427,2.646,0.146,8.333,14.021
2015-09-30,17.417,20.469,3.052,0.312,8.625,14.062
2015-10-01,19.563,26.117,6.554,0.188,10.75,18.558
2015-10-02,11.071,12.77,1.698,0.282,7.391,12.462
2015-10-03,15.979,22.354,6.375,0.229,9.708,15.188
2015-10-04,14.677,17.979,3.302,0.354,12.625,18.27
2015-10-05,21.182,25.498,4.316,1.083,9.917,14.938
2015-10-06,19.198,26.74,7.542,0.98,15.458,21.896
2015-10-07,12.771,15.948,3.177,0.084,7.042,12.938
2015-10-08,11.23,12.381,1.151,0.196,8.875,13.292
2015-10-09,24.169,29.41,5.24,0.435,27.5,37.312
2015-10-10,20.604,23.969,3.364,0.438,29.125,43.396
2015-10-11,7.0,7.021,0.021,0.021,6.75,13.5
2015-10-12,13.618,15.728,2.11,0.666,11.583,17.542
2015-10-13,12.938,18.625,5.688,0.146,7.833,12.0
2015-10-14,17.812,23.698,5.886,0.167,7.542,11.334
2015-10-15,24.696,33.758,9.062,0.73,14.667,20.798
2015-10-16,23.519,31.65,8.131,0.544,15.458,23.625
2015-10-17,19.021,22.521,3.5,0.395,14.208,21.104
2015-10-18,13.531,14.802,1.271,0.73,15.583,23.25
2015-10-19,20.422,27.739,7.317,0.208,15.667,24.708
2015-10-20,22.958,28.573,5.615,0.958,23.167,32.75
2015-10-21,23.854,31.886,8.031,0.229,28.083,37.584
2015-10-22,25.45,32.305,6.854,0.646,25.083,38.25
2015-10-23,21.632,27.907,6.275,0.13,17.625,28.438
2015-10-24,15.032,17.386,2.354,1.0,28.5,37.167
2015-10-25,3.229,3.26,0.031,0.021,6.583,14.812
2015-10-26,20.377,24.276,3.898,0.395,10.333,16.584
2015-10-27,19.01,26.177,7.167,0.104,11.083,18.062
2015-10-28,12.938,15.073,2.135,0.062,7.833,13.792
2015-10-29,12.712,14.023,1.311,0.438,8.292,13.75
2015-10-30,19.253,22.468,3.215,0.934,16.625,21.02
2015-10-31,10.99,12.812,1.823,0.0,6.333,9.292
2015-11-01,11.188,12.062,0.875,0.167,12.958,15.355
2015-11-02,25.817,42.42,16.603,0.084,11.478,15.93
2015-11-03,16.271,26.219,9.948,0.042,6.042,9.312
2015-11-04,23.552,34.969,11.417,0.604,11.333,16.25
2015-11-05,25.995,40.224,14.229,0.688,15.917,21.125
2015-11-06,27.394,38.12,10.725,1.304,20.875,30.062
2015-11-07,20.375,27.917,7.542,0.5,20.917,26.604
2015-11-08,15.49,16.49,1.0,0.0,13.667,21.896
2015-11-09,27.303,53.829,26.526,0.125,9.0,23.312
2015-11-10,16.461,23.016,6.554,0.065,4.045,8.487
2015-11-11,18.156,23.458,5.302,0.125,4.5,6.604
2015-11-12,25.68,41.588,15.908,0.854,13.167,18.916
2015-11-13,28.139,42.99,14.852,0.065,22.042,31.375
2015-11-14,11.687,12.292,0.604,0.0,4.625,8.916
2015-11-15,9.062,10.292,1.229,0.146,2.917,6.458
2015-11-16,24.146,37.597,13.451,0.062,6.208,10.812
2015-11-17,30.396,52.396,22.0,0.0,14.5,28.916
2015-11-18,25.99,45.865,19.875,0.0,,30.125
2015-11-19,16.807,19.963,3.156,0.0,5.182,5.125
2015-11-20,21.533,28.853,7.32,0.239,9.042,11.396
2015-11-21,17.208,19.677,2.469,0.0,9.333,11.875
2015-11-22,17.636,23.969,6.333,0.604,19.708,25.417
2015-11-23,25.796,42.13,16.334,0.375,27.292,36.688
2015-11-24,15.238,27.726,12.488,0.084,12.375,19.958
2015-11-25,21.885,26.51,4.625,0.0,4.458,7.396
2015-11-26,22.885,36.91,14.026,0.167,5.958,10.229
2015-11-27,15.874,19.727,3.852,0.26,3.625,5.479
2015-11-28,19.823,34.615,14.792,0.354,8.792,9.166
2015-11-29,13.333,14.958,1.625,0.125,7.417,9.833
2015-11-30,26.752,48.85,22.097,0.125,16.0,20.417
2015-12-01,20.56,51.377,30.817,0.0,13.435,15.435
2015-12-02,33.104,62.927,29.823,0.542,20.917,26.646
2015-12-03,19.27,28.38,9.11,0.375,10.708,15.015
2015-12-04,9.834,11.349,1.514,0.391,7.042,9.27
2015-12-05,16.812,22.094,5.281,0.104,8.042,9.979
2015-12-06,11.24,12.198,0.958,0.0,5.833,10.875
2015-12-07,23.677,41.344,17.666,0.062,7.667,8.458
2015-12-08,20.416,32.781,12.364,0.396,7.333,9.166
2015-12-09,28.5,52.896,24.396,0.125,12.708,14.771
2015-12-10,36.353,70.377,34.024,0.196,21.0,26.938
2015-12-11,7.372,9.352,1.98,0.087,1.792,11.5
2015-12-12,13.584,14.99,1.406,0.188,8.667,11.375
2015-12-13,12.938,14.0,1.062,0.146,9.292,13.854
2015-12-14,26.698,47.052,20.354,0.021,12.833,16.167
2015-12-15,28.333,57.323,28.99,0.479,20.625,24.562
2015-12-16,20.834,36.323,15.49,0.292,13.917,23.25
2015-12-17,11.698,13.212,1.514,0.271,2.25,5.334
2015-12-18,16.997,21.773,4.776,0.022,3.625,6.396
2015-12-19,16.021,21.604,5.583,0.021,5.917,7.188
2015-12-20,18.916,26.416,7.5,0.216,14.167,15.792
2015-12-21,30.197,51.272,21.076,0.0,16.042,23.438
2015-12-22,26.198,42.302,16.104,0.042,8.708,11.75
2015-12-23,30.812,59.021,28.208,0.25,18.333,23.896
2015-12-24,22.858,33.886,11.028,0.167,8.833,15.021
2015-12-25,17.998,25.467,7.469,0.218,9.222,12.104
2015-12-26,15.448,21.114,5.667,0.646,,13.729
2015-12-27,7.302,7.834,0.531,0.312,,11.0
2015-12-28,17.558,21.712,4.155,0.166,5.692,7.458
2015-12-29,8.854,9.448,0.594,0.042,1.458,4.021
2015-12-30,13.854,15.667,1.813,0.104,4.875,6.73
2015-12-31,9.532,11.113,1.58,0.375,7.625,10.0
2016-01-01,10.23,12.354,2.125,,13.542,14.625
2016-01-02,10.041,11.388,1.348,,11.917,12.125
2016-01-03,10.125,11.396,1.271,,18.083,21.417
2016-01-04,11.354,14.021,2.667,,16.958,16.416
2016-01-05,7.81,9.383,1.572,,8.174,8.544
2016-01-06,18.771,30.938,12.166,,6.833,7.38
2016-01-07,28.458,53.667,25.208,,17.042,12.834
2016-01-08,19.438,29.896,10.458,,13.708,12.729
2016-01-09,10.063,11.527,1.464,,3.458,5.562
2016-01-10,16.792,24.708,7.916,,4.292,5.834
2016-01-11,9.77,11.688,1.917,,2.583,3.458
2016-01-12,15.021,18.0,2.98,,7.708,8.812
2016-01-13,15.125,18.48,3.354,,8.875,9.896
2016-01-14,9.146,10.896,1.75,,1.75,4.98
2016-01-15,8.917,10.646,1.729,,1.583,4.062
2016-01-16,18.06,25.304,7.244,,4.792,4.708
2016-01-17,18.788,28.562,9.774,,4.958,7.23
2016-01-18,28.458,48.229,19.771,,7.542,8.104
2016-01-19,20.562,27.958,7.396,,14.042,10.75
2016-01-20,34.104,54.0,19.896,,22.917,20.75
2016-01-21,8.77,9.938,1.167,,9.5,7.521
2016-01-22,11.208,13.75,2.542,,11.792,10.75
2016-01-23,12.256,15.778,3.522,,5.25,4.396
2016-01-24,18.021,25.77,7.75,,2.792,4.562
2016-01-25,20.604,29.604,9.0,,6.542,6.854
2016-01-26,27.312,43.875,16.562,,7.958,6.416
2016-01-27,36.354,62.125,25.771,,19.625,19.146
2016-01-28,21.688,27.354,5.666,,11.75,12.771
2016-01-29,20.229,25.77,5.542,,21.458,17.5
2016-01-30,17.367,28.797,11.43,,12.375,15.354
2016-01-31,9.25,11.312,2.062,,4.917,2.979
2016-02-01,22.416,36.646,14.229,,8.417,8.396
2016-02-02,9.534,11.407,1.873,,3.522,3.942
2016-02-03,13.688,17.292,3.604,,5.292,6.438
2016-02-04,18.042,21.792,3.75,,9.625,7.062
2016-02-05,18.708,21.958,3.25,,12.875,12.75
2016-02-06,13.594,18.299,4.704,,11.417,10.917
2016-02-07,8.708,10.333,1.625,,6.667,7.666
2016-02-08,14.876,19.673,4.797,,5.125,5.888
2016-02-09,29.417,42.021,12.604,,12.167,10.438
2016-02-10,11.834,16.188,4.354,,3.917,5.042
2016-02-11,10.521,13.208,2.688,,4.25,5.146
2016-02-12,7.23,8.292,1.062,,3.875,4.604
2016-02-13,16.998,24.948,7.95,,6.292,6.166
2016-02-14,20.104,28.666,8.562,,9.0,7.23
2016-02-15,19.833,25.916,6.084,,10.5,8.271
2016-02-16,28.776,40.938,12.161,,21.174,18.564
2016-02-17,38.458,62.354,23.896,,32.833,32.375
2016-02-18,12.021,13.98,1.958,,9.125,9.271
2016-02-19,8.166,9.438,1.271,,3.875,4.52
2016-02-20,22.845,31.941,9.096,,11.333,11.479
2016-02-21,6.188,7.667,1.479,,5.375,5.562
2016-02-22,21.708,30.0,8.292,,8.792,10.167
2016-02-23,15.584,22.917,7.334,,4.458,9.0
2016-02-24,7.146,8.833,1.688,,6.167,4.312
2016-02-25,16.854,21.958,5.104,,8.583,6.625
2016-02-26,13.166,18.396,5.229,,10.125,10.375
2016-02-27,15.951,19.788,3.837,,5.958,7.271
2016-02-28,22.693,29.029,6.336,,10.583,9.854
2016-02-29,,,,,,
2016-03-01,24.834,37.084,12.25,,14.167,13.271
2016-03-02,24.958,33.771,8.812,,14.667,21.188
2016-03-03,9.806,10.958,1.152,,7.13,4.808
2016-03-04,22.166,29.458,7.292,,13.25,11.562
2016-03-05,17.833,20.854,3.021,,18.833,17.416
2016-03-06,25.176,33.009,7.834,,21.208,20.688
2016-03-07,11.396,13.125,1.729,,6.25,5.375
2016-03-08,14.918,19.372,4.454,,9.292,9.706
2016-03-09,24.042,39.125,15.084,,15.375,14.895
2016-03-10,19.188,29.896,10.708,,12.292,11.667
2016-03-11,11.479,13.771,2.292,,10.083,9.229
2016-03-12,12.208,14.604,2.396,,13.75,11.916
2016-03-13,23.15,32.983,9.834,,15.542,16.938
2016-03-14,11.708,13.729,2.021,,16.417,15.25
2016-03-15,7.5,8.854,1.354,,2.958,3.834
2016-03-16,7.875,9.417,1.542,,5.417,5.812
2016-03-17,12.438,15.354,2.917,,7.375,6.792
