date,NO2_mean,NOX_mean,NO_mean,SPM_mean,HUM_max,HUM_mean,HUM_min,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,CO2_mean,CO_mean,NMHC_mean,PM25_mean,SO2_mean,THC_mean
2014-10-23,5.107923076923077,5.753384615384615,0.6307692307692307,17.122071428571427,86.5,74.0835,58.5,169.5,156.41649999999998,146.0,194.6045,4159.833,3.896,15.521,12.4375,2.0963636363636367,210.0
2014-10-24,10.258384615384616,12.869461538461538,2.6074615384615383,16.8155,98.5,70.5415,48.0,193.0,159.417,122.0,194.292,4230.542,3.4165,17.235500000000002,10.604,1.8749090909090909,211.45499999999998
2014-10-25,12.054461538461538,19.12176923076923,7.048,24.089285714285715,99.0,79.604,49.0,223.5,168.375,104.0,204.5,4355.348,3.917,16.0625,17.8125,1.5645454545454547,220.3955
2014-10-26,6.349384615384616,7.679461538461538,1.3205384615384617,21.726214285714285,99.0,83.7915,56.5,242.0,194.27100000000002,153.5,206.8125,4321.958,3.2915,14.8125,13.521,0.5719090909090909,221.4795
2014-10-27,11.351923076923075,13.880692307692307,2.5353846153846153,21.585,99.0,80.625,57.0,227.5,186.75,136.0,194.708,4212.917,3.458,15.6875,11.7085,1.202,210.27100000000002
2014-10-28,9.526,11.437000000000001,1.9056153846153845,11.143857142857144,88.5,50.75,26.5,185.5,139.8545,96.5,193.875,4099.917,2.9165,11.8545,6.646,0.8814545454545454,205.66649999999998
2014-10-29,17.73576923076923,21.806461538461537,4.096769230769231,22.991071428571427,94.0,62.5,24.5,196.0,132.625,82.0,202.54399999999998,4316.792,4.365,15.398,18.333,1.628818181818182,217.769
2014-10-30,15.118538461538462,21.231769230769228,6.126153846153846,22.476142857142857,97.5,75.9795,47.5,212.0,154.16649999999998,86.5,203.625,4289.792,3.7915,13.5205,18.3955,0.9434545454545454,216.89600000000002
2014-10-31,17.69623076923077,25.321615384615384,7.624307692307692,36.440000000000005,99.0,85.5625,68.0,206.5,172.91649999999998,136.0,218.152,4572.542,4.798,18.6635,27.604,0.755,236.625
2014-11-01,20.47446153846154,28.17623076923077,7.724461538461539,44.58328571428571,99.0,96.875,89.5,189.0,173.89600000000002,162.5,221.02100000000002,4620.217,5.667,25.792,27.1045,0.9129090909090909,246.7705
2014-11-02,4.208230769230769,4.794846153846153,0.5994615384615385,17.375,99.0,85.125,63.0,218.0,192.41649999999998,161.5,190.47899999999998,4063.333,3.2085,9.6665,10.1665,0.7158181818181818,200.0625
2014-11-03,7.900538461538461,8.766076923076923,0.8493846153846154,12.92046153846154,95.5,56.1665,37.5,207.0,170.58350000000002,111.0,191.125,4093.292,3.583,13.375,6.7705,1.6263636363636365,204.27100000000002
2014-11-04,11.972384615384614,16.240076923076924,4.267615384615384,11.14192857142857,86.0,59.9375,37.5,184.0,143.7295,81.0,197.08350000000002,4209.458,3.625,11.6875,6.4795,1.8323636363636362,208.625
2014-11-05,6.282153846153847,7.2476153846153855,0.9715384615384616,12.666785714285714,91.0,67.8335,53.5,183.5,167.583,122.5,189.926,4072.125,2.798,7.932,8.0625,1.2197272727272728,197.70600000000002
2014-11-06,6.864076923076923,7.633230769230769,0.7562307692307692,16.27042857142857,99.0,88.958,71.0,202.0,175.83350000000002,144.0,189.25,4076.208,4.0,16.396,9.4545,1.3165454545454545,205.58350000000002
2014-11-07,8.195461538461538,9.429,1.1934615384615386,18.228928571428572,72.0,55.271,38.5,205.0,169.16649999999998,130.0,189.3545,4093.042,3.458,8.0205,15.0,1.7385454545454544,197.3125
2014-11-08,5.865307692307692,6.618615384615385,0.7306923076923078,13.806571428571429,96.5,77.1875,58.5,173.0,152.625,114.0,190.70850000000002,4069.087,3.0205,8.521,7.6455,0.9572727272727274,199.14600000000002
2014-11-09,9.294923076923077,10.631461538461538,1.3236923076923075,26.666785714285716,99.0,89.3545,80.5,189.0,158.35399999999998,141.0,194.85399999999998,4188.958,3.521,6.8335,18.875,0.8333636363636363,201.54149999999998
2014-11-10,9.628307692307693,12.291692307692308,2.6986153846153846,26.927214285714285,99.0,67.8125,43.0,202.5,171.25,140.5,195.292,4178.875,3.875,8.75,17.375,1.8432727272727272,203.89600000000002
2014-11-11,7.0588461538461535,7.725307692307693,0.6593846153846155,18.69342857142857,88.0,71.2085,56.0,174.5,164.02100000000002,144.0,190.375,4071.0,3.875,7.6665,14.5,1.7631818181818182,197.917
2014-11-12,15.56246153846154,19.706384615384614,4.1666923076923075,27.77785714285714,99.0,96.271,85.0,156.0,136.2295,100.5,196.68200000000002,4177.292,4.260999999999999,9.675,18.6875,0.6345454545454546,206.1905
2014-11-13,15.476583333333332,23.0475,7.560333333333333,16.738,99.0,64.2295,35.0,194.5,128.79149999999998,87.5,206.29149999999998,4175.958,4.125,10.0205,11.2705,0.8782727272727272,216.1875
2014-11-14,14.406416666666667,18.009583333333335,3.6486666666666667,11.3215,80.0,54.458,31.5,169.0,110.146,63.5,199.10399999999998,4096.542,4.0415,7.208,8.9375,0.8637272727272727,206.08350000000002
2014-11-15,13.402833333333334,15.920166666666667,2.527833333333333,9.988142857142858,92.0,56.4375,29.0,170.0,108.146,61.5,199.41649999999998,4157.739,3.875,10.5625,7.5415,1.1412727272727272,209.917
2014-11-16,12.170083333333332,14.840333333333334,2.6909166666666664,18.64878571428571,97.5,68.8335,33.0,156.5,97.167,44.0,204.25,4306.375,4.708,10.1045,13.9165,0.8939090909090909,214.20850000000002
2014-11-17,21.071083333333334,26.986500000000003,5.9316666666666675,30.01592857142857,93.5,77.6875,56.0,154.5,112.4375,80.0,207.8255,4423.125,5.6105,11.654,27.4435,1.2196363636363636,219.35399999999998
2014-11-18,16.049454545454548,20.68909090909091,4.617181818181819,21.960214285714283,98.5,63.396,34.0,157.5,111.0625,71.5,200.6875,4221.208,4.915,13.4165,16.3545,1.6373636363636364,214.0
2014-11-19,14.234399999999999,19.022,4.8093,13.815785714285713,97.0,67.833,36.0,138.0,89.646,41.5,198.4405,4249.636,3.988,12.5415,12.077,1.313090909090909,210.764
2014-11-20,14.9442,18.4672,3.4965,16.558357142857144,99.0,88.021,54.5,148.0,98.8335,56.0,195.8125,4244.75,3.7085,13.7705,14.3335,1.0113636363636365,209.35399999999998
2014-11-21,13.2166,16.1652,2.9166,19.697642857142856,99.0,82.125,60.0,164.5,121.4795,81.0,194.79149999999998,4255.708,3.5415,12.375,15.375,1.1081818181818182,207.0
2014-11-22,17.6126,22.4457,4.8624,28.14292857142857,98.5,82.208,52.0,188.0,129.9375,92.0,198.4375,4431.87,4.8545,17.2915,19.9585,1.925,215.60399999999998
2014-11-23,7.8957999999999995,9.404300000000001,1.4919,22.854071428571427,99.0,72.583,55.0,173.0,131.9375,76.0,198.9375,4252.292,4.0205,12.896,17.958,1.3484545454545456,211.667
2014-11-24,8.416599999999999,9.6084,1.175,27.118642857142856,95.0,74.771,57.5,174.5,138.66649999999998,101.5,194.875,4171.708,4.229,13.729,20.8335,1.1051818181818183,208.5625
2014-11-25,11.18,17.6315,6.4425,31.811,99.0,96.271,89.0,144.5,119.0835,88.5,200.02100000000002,4291.167,4.771,22.125,20.7915,1.0002727272727272,221.9795
2014-11-26,5.712400000000001,6.4582999999999995,0.7459,16.172642857142858,99.0,97.021,86.5,147.5,135.33350000000002,100.5,189.1215,4154.833,4.084,11.917,5.75,1.3333636363636363,200.8865
2014-11-27,6.3611,7.454300000000001,1.1015000000000001,10.520785714285713,96.5,76.8125,56.0,158.5,123.0205,82.5,190.58350000000002,4047.167,3.018,6.25,6.875,1.381909090909091,196.66649999999998
2014-11-28,13.216800000000001,19.5413,6.289499999999999,15.513142857142856,97.5,78.167,50.0,180.0,139.27100000000002,89.0,197.0985,4240.583,3.5625,10.3095,11.104,0.775,207.24099999999999
2014-11-29,11.2792,12.9876,1.6918,16.220214285714285,99.0,95.0,85.0,187.0,146.85399999999998,104.5,192.75,4131.478,3.2085,7.8125,7.5415,0.6364545454545455,200.4375
2014-11-30,5.4917,6.058400000000001,0.5459,15.00842857142857,99.0,70.9585,60.5,163.0,151.708,109.5,189.6875,4096.792,3.0835,7.8955,10.1455,1.2576363636363637,197.41649999999998
2014-12-01,11.7909,13.967500000000001,2.1809000000000003,18.782,99.0,94.708,84.5,201.5,157.2295,132.5,191.0,4110.5,3.625,8.1665,8.4585,0.5879090909090908,199.02100000000002
2014-12-02,10.9358,13.0303,2.117,8.901357142857142,90.5,51.7085,26.5,144.5,106.2085,49.0,191.6275,4068.5,3.4585,7.2535,4.1665,1.0242727272727272,198.6855
2014-12-03,10.1633,12.795100000000001,2.6155,9.883000000000001,82.0,55.4795,28.0,125.0,78.125,31.5,193.1895,4076.417,3.5265,8.1765,8.125,1.3906,201.2145
2014-12-04,14.2741,17.106199999999998,2.8615000000000004,15.081090909090909,98.5,81.0,59.5,132.0,98.4165,59.5,193.875,4102.792,4.021,8.9585,14.5,0.8564999999999999,202.6875
2014-12-05,14.7821,20.3528,5.5451999999999995,13.888875,94.5,72.09649999999999,41.0,106.5,70.202,36.0,194.41649999999998,4077.042,3.9585,13.7705,10.7735,0.5488571428571428,208.042
2014-12-06,10.9541,13.554300000000001,2.5709,11.30225,86.0,64.5415,33.5,88.0,44.3125,13.0,195.6875,4183.348,3.8125,7.5835,7.0415,0.4907142857142857,203.0625
2014-12-07,9.6085,11.4125,1.8207999999999998,11.301874999999999,84.0,64.2085,38.0,89.0,48.0415,0.5,197.6875,4279.125,4.1045,10.604,9.646,1.0534285714285714,208.1875
2014-12-08,16.25,26.8291,10.5793,18.523,98.5,79.354,55.5,111.5,65.75,39.5,198.45850000000002,4404.333,4.9585,13.229,13.7295,0.8352857142857142,211.52100000000002
2014-12-09,15.3159,22.229499999999998,6.9397,15.22775,95.0,67.0205,42.0,125.5,67.521,20.5,198.125,4312.667,4.0415,11.354,13.271,1.8172222222222223,209.25
2014-12-10,16.9942,22.9966,6.0246,16.302769230769233,93.0,67.354,38.5,103.5,59.7915,-4.0,195.8865,4321.792,4.587,11.8635,15.0,1.2429999999999999,207.6135
2014-12-11,15.5655,19.968700000000002,4.4158,24.4145,98.5,92.7705,77.0,159.0,103.0,51.5,194.6875,4289.0,4.5,13.4375,16.6875,0.6826363636363637,207.875
2014-12-12,12.3609,15.6184,3.232,12.535714285714286,98.5,69.0205,44.5,111.0,89.417,63.5,193.04149999999998,4279.292,4.9165,14.1875,10.8955,1.6363636363636365,207.083
2014-12-13,10.775,14.3333,3.5667999999999997,10.389857142857142,98.5,71.3335,37.0,121.0,60.1875,20.0,191.79149999999998,4183.652,3.9585,9.5625,7.6455,1.0095454545454545,201.1875
2014-12-14,7.9333,10.9417,2.9875,7.893857142857143,86.0,59.25,36.0,81.5,36.875,0.0,192.41649999999998,4131.542,3.5415,7.0,6.354,1.750090909090909,199.3125
2014-12-15,10.604099999999999,15.1251,4.5417000000000005,6.749142857142857,91.5,58.8125,33.0,94.5,48.0205,-12.0,194.042,4206.958,3.354,9.75,6.3955,1.7522727272727272,203.58350000000002
2014-12-16,15.752199999999998,22.0117,6.2209,11.5525,98.5,92.4375,58.5,96.0,49.9375,21.0,191.14600000000002,4155.583,3.5415,11.7705,9.375,0.8245454545454546,202.7705
2014-12-17,10.5597,12.8976,2.2906,6.285214285714285,81.5,52.0625,29.5,88.5,51.229,19.5,193.65449999999998,4153.619,3.1135,8.079,5.7915,0.9653636363636363,201.6245
2014-12-18,6.1332,7.7096,1.5635,3.779928571428571,81.5,53.0835,29.0,76.5,30.917,1.5,195.125,4208.875,2.6665,6.25,2.2085,0.7424545454545455,201.3125
2014-12-19,17.1749,28.572699999999998,11.3845,13.070285714285715,87.5,66.1875,34.5,88.5,36.3335,-7.5,201.54149999999998,4515.708,4.458,12.479,14.75,1.7466363636363638,213.9375
2014-12-20,17.7001,27.9625,10.2334,26.226285714285716,98.5,89.3125,74.5,152.5,74.5415,33.0,206.708,4311.13,4.5625,17.9165,20.25,0.9356363636363636,224.5
2014-12-21,9.1836,11.6039,2.391,12.505857142857142,97.0,78.5,50.0,120.5,82.125,35.5,196.7305,4186.375,3.8125,11.5625,8.896,1.129181818181818,208.1875
2014-12-22,11.6541,15.2543,3.5917000000000003,8.078142857142856,95.0,51.25,19.5,106.5,64.1045,18.5,197.625,4178.458,3.833,8.5415,6.854,1.001909090909091,206.0625
2014-12-23,12.133500000000002,14.9655,2.8114,7.831,84.0,57.083,31.5,104.0,51.3125,11.0,196.89600000000002,4183.708,3.729,12.2085,7.167,0.9831818181818182,208.9375
2014-12-24,25.2166,44.8291,19.645699999999998,24.592285714285715,98.0,77.125,50.0,105.5,38.4795,-1.0,200.9505,4445.167,5.717499999999999,25.185000000000002,21.854,1.3257272727272726,226.0485
2014-12-25,17.5674,27.3868,9.8243,15.131928571428572,98.0,60.1665,29.0,102.5,49.0625,4.5,196.9345,4214.667,4.223,14.722999999999999,13.6875,2.0583636363636364,211.49099999999999
2014-12-26,10.78125,14.869583333333333,4.038916666666666,6.729285714285714,92.5,54.6455,29.5,84.0,36.917,-13.0,194.1875,4155.292,3.4375,9.625,5.3125,1.197,203.75
2014-12-27,13.281166666666666,17.163166666666665,3.861,14.244,93.0,58.75,39.0,69.0,26.646,-14.5,195.08350000000002,4212.0,4.021,10.7085,13.104,1.5517272727272726,205.75
2014-12-28,14.25,17.263916666666667,3.0034166666666664,26.613142857142858,92.0,74.875,42.0,84.0,34.396,-21.5,198.125,4291.625,4.729,13.979,25.0415,1.9660000000000002,212.083
2014-12-29,14.121583333333334,17.486083333333333,3.3958333333333335,24.68392857142857,98.5,95.625,83.0,89.5,56.417,34.5,194.083,4210.75,4.125,12.583,19.125,0.8463636363636364,206.542
2014-12-30,15.275,22.658,7.4005,23.072285714285716,98.5,80.479,42.5,111.5,51.521,2.0,199.16649999999998,4349.958,6.1045,14.875,21.917,1.133181818181818,213.95850000000002
2014-12-31,11.569333333333333,14.034666666666666,2.53125,23.663642857142857,97.5,67.75,32.0,123.5,67.2915,6.5,203.154,4272.5,4.739,11.481,21.375,1.4697272727272728,214.5265
2015-01-01,6.5393333333333326,7.872,1.3331666666666668,10.194333333333333,95.5,64.5835,32.5,108.0,60.9375,29.0,200.333,4283.375,2.708,8.333,6.354,1.0996666666666666,208.667
2015-01-02,10.152666666666667,12.166666666666666,2.0138333333333334,14.451500000000001,98.0,77.729,43.5,120.0,61.0415,25.5,205.292,4407.478,3.958,10.75,13.3545,1.1313333333333333,216.042
2015-01-03,14.534833333333333,17.951333333333334,3.4166666666666665,25.347166666666666,98.0,78.729,44.5,158.5,77.979,9.5,213.792,4584.375,5.375,16.042,23.854,1.264,229.833
2015-01-04,14.381666666666666,19.576333333333334,5.194500000000001,29.125,98.5,86.25,59.0,152.0,83.1875,30.0,209.5,4486.583,4.75,17.708,23.896,0.7913333333333332,227.208
2015-01-05,9.058166666666667,16.352166666666665,7.2940000000000005,21.430666666666667,98.5,77.208,45.5,147.5,94.104,23.5,204.292,4325.0,3.875,13.125,13.2625,0.7399999999999999,217.417
2015-01-06,6.6481666666666674,7.405,0.757,8.701500000000001,88.0,69.875,62.0,102.5,94.2295,77.0,194.773,4141.25,2.13,8.045,4.1875,1.0943333333333334,202.818
2015-01-07,11.847166666666666,16.3095,4.4623333333333335,12.256833333333333,98.0,68.9585,41.0,128.0,80.7915,34.0,200.125,4225.875,2.667,12.833,8.4165,1.278,212.958
2015-01-08,15.839666666666666,22.986,7.1465,12.229333333333335,98.0,69.646,44.0,126.5,69.021,37.5,196.783,4233.875,3.417,13.217,9.3125,2.0493333333333332,210.0
2015-01-09,14.999833333333333,20.757,5.757000000000001,14.166666666666666,98.0,71.333,39.5,103.0,59.25,13.0,202.417,4410.348,4.167,12.833,9.25,2.692,215.25
2015-01-10,10.9375,12.611166666666668,1.6735,16.680333333333333,98.0,65.792,27.0,132.0,71.0,28.5,201.208,4349.458,3.542,11.458,13.167,1.264,212.667
2015-01-11,10.0695,12.576500000000001,2.507,12.486166666666668,98.0,74.875,55.0,91.5,61.0,12.0,199.458,4334.125,3.25,10.708,9.083,1.5,210.167
2015-01-12,9.088,11.582666666666666,2.4945,9.896166666666666,98.0,80.417,66.0,68.5,46.0625,9.0,195.792,4213.875,2.583,8.833,5.104,2.114666666666667,204.625
2015-01-13,19.011833333333332,27.692666666666668,8.681,16.340166666666665,98.0,80.7915,41.5,90.5,32.5205,-19.0,201.955,4421.333,4.435,17.0,14.3955,1.4446666666666665,218.955
2015-01-14,24.147833333333335,35.87133333333333,11.723833333333333,23.56233333333333,98.0,64.792,26.0,111.0,49.3125,-3.5,203.25,4474.417,4.833,21.958,18.271,1.9306666666666665,225.208
2015-01-15,6.6565,7.598833333333332,0.9420000000000001,10.527666666666667,84.5,70.3335,58.5,98.5,76.5835,64.0,195.0,4198.083,3.167,7.375,6.979,3.1246666666666667,202.375
2015-01-16,8.9375,11.389000000000001,2.4515,12.208166666666665,90.5,67.1875,36.5,107.5,66.896,19.5,195.958,4237.739,2.333,9.875,9.6455,1.6929999999999998,205.833
2015-01-17,5.826333333333333,6.999833333333334,1.1735,11.583333333333334,95.0,69.5625,56.0,91.0,67.0625,25.5,195.375,4247.125,2.458,9.042,8.604,1.6803333333333335,204.417
2015-01-18,8.460833333333333,9.907333333333334,1.4463333333333335,19.471,98.5,92.0835,76.5,153.0,81.896,47.5,195.136,4138.909,2.727,9.773,5.074,0.3433333333333333,204.909
2015-01-19,9.270999999999999,11.173499999999999,1.9028333333333334,7.708166666666667,75.5,42.417,18.0,91.0,60.604,9.5,196.333,4116.0,2.875,6.125,3.896,0.7776666666666667,202.458
2015-01-20,11.269833333333333,14.554833333333335,3.285,9.192333333333332,70.5,58.333,44.5,77.0,28.9165,-12.0,197.727,4182.083,3.0,8.045,5.3955,0.7326666666666667,205.773
2015-01-21,12.291666666666666,19.255166666666668,6.963166666666666,7.863833333333333,92.0,58.125,32.5,83.5,38.4585,-18.5,197.458,4240.292,3.0,8.292,5.6875,1.0276666666666667,205.75
2015-01-22,11.143166666666666,15.061833333333333,3.9185,7.0376666666666665,79.5,55.771,27.0,100.0,48.0415,8.0,196.667,4214.792,2.583,7.583,5.854,0.8413333333333334,204.25
2015-01-23,10.506833333333333,12.610999999999999,2.1041666666666665,7.396,93.0,70.75,51.5,68.5,44.6045,13.5,195.833,4152.652,2.25,12.208,6.5205,1.0906666666666667,208.042
2015-01-24,3.7501666666666664,4.3265,0.5763333333333333,7.743166666666667,98.0,56.0,20.0,72.5,31.354,-4.5,195.958,4072.708,2.292,5.75,6.25,0.7639999999999999,201.708
2015-01-25,8.972333333333333,11.326500000000001,2.3541666666666665,6.896,80.5,43.479,27.5,70.0,18.583,-21.5,197.417,4174.417,3.167,6.458,6.4585,1.125,203.875
2015-01-26,20.986,33.257,12.271,17.930666666666667,98.0,66.25,31.0,89.5,22.396,-33.5,204.542,4454.667,4.958,15.083,16.229,1.8886666666666667,219.625
2015-01-27,25.78916666666667,36.55983333333333,10.770666666666665,23.2915,98.0,63.2705,29.5,125.0,45.1045,-16.0,204.227,4545.583,5.261,17.636,20.979,1.3886666666666667,221.864
2015-01-28,26.8015,38.16716666666667,11.365333333333334,27.87516666666667,96.5,69.6875,30.5,134.0,59.4585,5.0,202.708,4521.542,5.25,17.375,24.854,1.8886666666666667,220.083
2015-01-29,10.326666666666666,13.0195,2.693,13.8405,98.5,93.9375,76.5,94.5,58.167,27.5,197.583,4322.958,2.917,16.25,10.4375,1.3030000000000002,213.833
2015-01-30,5.8335,6.333333333333333,0.5,6.923666666666667,98.5,84.104,60.5,64.5,53.3545,40.0,197.125,4236.739,4.083,6.583,6.25,2.7083333333333335,203.708
2015-01-31,9.236166666666668,10.798666666666668,1.5623333333333334,13.951333333333332,93.5,70.146,42.0,106.5,57.6875,15.0,199.75,4303.667,3.583,8.875,13.0,1.6943333333333335,208.625
2015-02-01,8.326500000000001,9.124833333333333,0.7985000000000001,9.374833333333333,91.5,76.1665,61.5,78.0,56.5835,35.0,197.167,4213.25,3.042,10.708,8.646,2.0833333333333335,207.875
2015-02-02,12.409833333333333,14.993,2.5831666666666666,11.131833333333333,86.0,59.0,34.5,85.5,47.7085,19.5,197.667,4229.708,2.917,9.625,8.75,2.0696666666666665,207.292
2015-02-03,9.770166666666666,11.714500000000001,1.9445,6.821833333333333,83.5,63.5,47.5,69.5,42.0205,3.5,195.545,4205.0,2.174,7.182,5.8845,1.8156666666666663,202.727
2015-02-04,14.234666666666667,18.5135,4.279,12.757,94.0,70.625,48.5,82.0,43.8125,3.5,199.833,4310.417,3.5,8.917,11.396,2.028,208.75
2015-02-05,16.88416666666667,24.71066666666667,7.8260000000000005,21.3335,98.5,72.0625,36.5,115.0,60.417,-1.0,201.083,4325.583,3.708,15.708,17.792,1.989,216.792
2015-02-06,7.027833333333334,7.5625,0.5345,11.3055,89.0,80.5625,71.5,83.0,72.021,55.5,195.125,4206.13,2.333,9.083,9.542,1.8163333333333334,204.208
2015-02-07,5.548666666666667,6.222,0.6735000000000001,8.389000000000001,72.0,57.625,48.0,63.0,46.9375,28.0,198.125,4228.333,3.167,7.625,7.4585,2.792,205.75
2015-02-08,8.208333333333334,9.659833333333333,1.4513333333333334,7.513833333333333,98.0,70.667,59.0,87.5,57.729,12.5,197.583,4248.375,2.708,9.875,6.5835,1.8613333333333333,207.458
2015-02-09,14.021,19.458333333333332,5.4375,19.618,98.0,67.4165,28.5,134.5,54.5625,-11.5,202.042,4329.458,3.792,9.708,17.083,2.013666666666667,211.75
2015-02-10,6.986166666666667,8.757,1.7706666666666668,9.111166666666668,78.5,53.0835,33.5,86.5,44.8545,-5.0,197.955,4211.25,3.13,6.682,7.979,1.0263333333333333,204.636
2015-02-11,11.548833333333334,14.827833333333333,3.279166666666667,11.597333333333333,98.0,68.771,35.5,87.0,32.646,-19.0,202.167,4423.25,3.5,11.75,10.2915,2.888666666666667,213.917
2015-02-12,19.205166666666667,31.0525,11.847166666666666,25.262,98.0,78.354,45.5,108.0,63.3335,-14.0,206.625,4547.083,4.083,12.542,25.762999999999998,1.8156666666666668,219.167
2015-02-13,11.916666666666666,16.3125,4.395833333333333,26.6875,98.5,80.208,44.5,214.5,139.9375,79.5,202.833,4258.652,3.167,9.833,16.5205,0.9263333333333333,212.667
2015-02-14,3.6528333333333336,4.146,0.49300000000000005,16.257166666666667,98.5,82.604,51.0,230.5,180.3125,130.5,189.792,4024.208,1.958,7.708,9.2295,0.4583333333333333,197.5
2015-02-15,8.104333333333333,9.284666666666666,1.1805,7.187333333333334,98.0,81.6665,63.5,128.5,65.875,21.0,196.958,4152.125,2.875,10.042,1.7705000000000002,2.653,207.0
2015-02-16,11.423499999999999,15.485999999999999,4.0625,9.604166666666666,98.0,61.5625,31.5,92.0,42.7295,-6.0,201.042,4200.542,3.292,7.333,8.333,1.8056666666666665,208.375
2015-02-17,13.328333333333333,18.547666666666668,5.219166666666666,10.698333333333332,94.5,54.25,24.5,123.5,54.0,-1.0,201.158,4222.571,3.05,8.579,8.596,1.6423333333333334,209.737
2015-02-18,12.636833333333334,17.238666666666667,4.601666666666667,9.486333333333333,98.5,75.271,50.5,81.5,43.75,-11.0,198.833,4275.792,3.292,10.333,8.354,1.2223333333333333,209.167
2015-02-19,20.8535,27.46366666666667,6.610499999999999,21.3125,98.0,67.333,29.0,163.0,84.667,11.5,203.667,4439.167,4.167,12.583,18.8335,2.1983333333333337,216.25
2015-02-20,12.534999999999998,14.618,2.0831666666666666,18.298666666666666,98.5,85.4375,51.5,150.0,111.0625,81.5,196.333,4198.043,3.375,14.208,14.707999999999998,1.4066666666666665,210.542
2015-02-21,7.625,9.006833333333333,1.3818333333333335,12.541666666666666,98.5,63.2085,35.5,146.0,98.6875,62.5,196.042,4152.625,2.875,8.833,7.8125,1.0556666666666665,204.875
2015-02-22,8.868166666666667,10.1945,1.3263333333333334,8.090333333333334,80.5,60.875,44.0,80.0,64.104,33.0,195.333,4175.292,2.167,10.917,6.333,1.0556666666666665,206.25
2015-02-23,10.611166666666668,11.930666666666667,1.3196666666666665,9.125,98.5,86.1875,70.0,96.0,70.6875,43.5,195.333,4226.958,2.875,14.458,7.75,1.7776666666666667,209.792
2015-02-24,8.1805,9.3795,1.1991666666666665,11.241333333333335,98.5,60.771,35.0,69.5,52.083,22.5,196.591,4174.917,3.348,8.909,10.314,2.3923333333333336,205.5
2015-02-25,11.214666666666666,13.177333333333335,1.9626666666666666,8.564333333333334,93.0,61.5415,38.5,68.5,34.708,4.0,196.542,4235.417,3.208,8.917,7.845000000000001,4.764,205.458
2015-02-26,15.474166666666667,20.232,4.758166666666667,13.298499999999999,97.5,66.25,37.0,94.5,47.979,5.0,200.417,4323.167,3.5,13.625,12.521,2.458666666666667,214.042
2015-02-27,10.368166666666667,12.791666666666666,2.423833333333333,17.104166666666668,98.0,67.25,31.0,99.5,63.5835,-1.0,198.417,4249.261,3.042,8.458,15.625,1.7983333333333331,206.875
2015-02-28,7.451333333333333,8.333499999999999,0.882,21.021,94.5,73.0415,58.0,111.0,78.979,30.5,199.042,4254.958,2.833,12.417,19.021,1.736,211.458
2015-03-01,5.583333333333333,7.222166666666666,1.639,6.257000000000001,92.0,44.0205,21.5,86.0,45.333,12.0,195.208,4109.833,2.458,4.917,4.25,1.2083333333333333,200.125
2015-03-02,11.604166666666666,14.3095,2.7053333333333334,10.350333333333333,96.5,55.7085,23.5,116.5,54.646,-8.0,198.136,4264.542,3.13,8.591,11.396,1.5126666666666668,206.727
2015-03-03,15.120666666666667,22.496166666666667,7.376,20.791666666666668,98.0,63.625,22.0,172.0,91.5415,3.5,204.167,4400.125,3.583,9.833,18.2705,3.125,214.0
2015-03-04,8.468666666666666,9.540166666666666,1.0718333333333334,28.0485,80.0,68.333,57.5,110.5,95.1875,82.5,197.583,4308.542,3.0,10.708,25.958,2.2336666666666667,208.292
2015-03-05,8.347333333333333,9.0625,0.7153333333333333,18.569166666666664,94.5,82.1875,68.0,129.0,105.229,82.0,197.833,4204.087,3.708,11.417,16.1455,2.1213333333333333,209.25
2015-03-06,5.3265,5.847166666666666,0.5208333333333334,23.888833333333334,98.5,87.729,68.0,164.0,126.896,78.0,196.375,4156.5,2.75,8.667,18.6875,1.028,205.042
2015-03-07,5.854,6.534833333333334,0.6806666666666666,25.340166666666665,98.5,92.333,81.5,163.0,151.458,125.5,191.5,4080.417,2.083,9.5,15.6875,0.36133333333333334,201.0
2015-03-08,15.493166666666667,19.111166666666666,3.618,19.020666666666667,98.5,90.875,68.5,180.0,139.79149999999998,118.5,192.875,4180.917,2.333,25.167,12.2085,0.9860000000000001,218.042
2015-03-09,7.7085,8.347333333333333,0.639,14.722333333333333,97.5,85.0,69.5,143.0,83.8335,47.5,194.682,4145.125,2.348,9.5,9.7915,1.7276666666666667,204.182
2015-03-10,6.345833333333332,7.067666666666667,0.722,13.902666666666667,90.5,60.7915,52.0,69.5,63.2295,48.5,197.958,4196.0,3.833,6.583,13.0625,3.597,204.542
2015-03-11,6.465,7.014666666666667,0.5496666666666666,11.587833333333334,75.5,59.729,49.5,65.5,55.4375,46.0,197.0,4087.875,2.25,6.917,10.125,2.1446666666666667,203.917
2015-03-12,6.7015,7.583333333333333,0.8821666666666667,10.583333333333334,61.5,57.4375,53.5,76.5,67.625,56.5,196.625,4256.957,2.0,9.292,9.0,1.944,205.917
2015-03-13,7.375166666666666,8.034833333333333,0.6596666666666667,9.576333333333332,95.5,70.9585,57.5,82.0,74.7705,67.0,196.042,4324.5,2.458,10.125,8.75,1.874666666666667,206.167
2015-03-14,7.3821666666666665,7.930499999999999,0.5485,9.680833333333334,98.5,97.125,93.0,85.0,69.625,53.0,196.583,4300.792,5.417,7.833,8.2295,2.9026666666666667,204.417
