date,NO2_mean,NOX_mean,NO_mean,SO2_mean,PM25_mean,SPM_mean,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-07-03,13.514000000000001,14.778,1.264,5.736,,,187.217,84.0,67.958,52.0,16.565,310.0,275.375,235.0,203.783
2011-07-04,15.611333333333334,19.929333333333332,4.318333333333333,5.038,,,183.739,86.0,72.333,56.0,17.304,309.0,273.542,233.0,201.043
2011-07-05,13.569333333333333,15.347333333333333,1.7776666666666667,4.493333333333333,,,188.391,89.0,68.625,43.0,15.087,316.0,264.625,223.0,203.478
2011-07-06,17.736333333333334,19.583333333333332,1.8470000000000002,4.680666666666666,,,191.0,88.0,68.75,37.0,16.043,314.0,258.958,218.0,207.043
2011-07-07,15.334999999999999,23.013333333333332,7.678,2.4010000000000002,,,183.696,90.0,88.0,86.0,18.13,252.0,240.833,232.0,201.826
2011-07-08,11.833333333333334,23.097333333333335,11.263666666666666,4.006333333333333,,,180.304,91.0,70.083,52.0,17.826,337.0,286.792,239.0,198.13
2011-07-09,10.272333333333334,18.157,7.884666666666667,4.569333333333334,,,180.65,85.0,62.25,40.0,17.65,344.0,295.042,253.0,198.3
2011-07-10,9.097333333333333,13.777666666666667,4.6803333333333335,5.402666666666666,,,183.714,82.0,60.583,38.0,17.81,358.0,298.333,245.0,201.524
2011-07-11,10.594333333333333,15.014666666666665,4.420333333333333,4.640666666666667,,,180.429,79.0,60.208,43.0,13.19,338.0,294.542,248.0,193.619
2011-07-12,14.930666666666667,28.16633333333333,13.236333333333334,4.097333333333333,,,184.476,82.0,71.125,57.0,22.286,308.0,273.458,247.0,206.762
2011-07-13,12.472333333333333,19.805333333333333,7.333333333333333,4.861,,,185.059,85.0,62.042,43.0,16.353,339.0,286.167,235.0,201.412
2011-07-14,13.902666666666667,18.139,4.236,5.624666666666667,,,185.13,78.0,56.167,36.0,14.348,338.0,292.542,242.0,199.478
2011-07-15,20.611,26.814000000000004,6.2026666666666666,6.54,,,186.909,80.0,55.792,34.0,19.636,345.0,291.042,239.0,206.545
2011-07-16,20.263666666666666,26.472333333333335,6.208000000000001,7.152666666666666,,,189.043,74.0,56.958,36.0,22.522,364.0,295.792,234.0,211.565
2011-07-17,7.0,8.153,1.1526666666666667,4.527666666666667,,,179.261,76.0,57.833,39.0,10.652,359.0,301.75,241.0,189.913
2011-07-18,4.898666666666667,6.7973333333333334,1.8983333333333334,2.611333333333333,,,175.304,85.0,75.667,65.0,7.696,293.0,274.958,259.0,183.0
2011-07-19,3.6803333333333335,5.944333333333333,2.264,2.401666666666667,,,174.522,80.0,73.458,67.0,5.13,287.0,267.625,249.0,179.652
2011-07-20,6.083333333333333,7.361,1.2776666666666667,2.8056666666666668,,,177.478,80.0,69.667,58.0,8.435,314.0,280.0,261.0,185.913
2011-07-21,7.0,7.748,0.7479999999999999,2.888666666666667,,,183.826,76.0,71.125,66.0,11.739,274.0,257.5,237.0,195.565
2011-07-22,12.916666666666666,15.347333333333333,2.4306666666666668,3.365,,,185.826,90.0,77.167,65.0,15.174,269.0,244.417,218.0,201.0
2011-07-23,10.25,11.708666666666666,1.4583333333333333,3.9166666666666665,,,187.318,86.0,68.0,46.0,13.727,325.0,262.583,223.0,201.045
2011-07-24,9.125,9.805333333333333,0.6806666666666666,4.541666666666667,,,186.455,83.0,65.625,46.0,12.409,326.0,261.542,202.0,198.864
2011-07-25,14.289666666666667,16.246333333333332,1.9563333333333333,4.184333333333334,,,189.0,86.0,68.5,50.0,15.818,313.0,265.792,231.0,204.818
2011-07-26,16.028000000000002,19.305666666666667,3.2776666666666667,4.277666666666667,,,185.286,84.0,66.75,50.0,15.095,315.0,273.917,224.0,200.381
2011-07-27,14.027666666666667,19.569333333333333,5.541666666666667,4.0553333333333335,,,182.238,78.0,66.75,52.0,15.667,307.0,275.583,253.0,197.905
2011-07-28,15.550333333333333,21.478333333333335,5.927333333333333,4.176666666666667,,,181.913,89.0,75.708,55.0,16.435,314.0,265.0,236.0,198.348
2011-07-29,13.722333333333333,22.652666666666665,8.930333333333333,3.7046666666666668,,,180.5,90.0,71.125,47.0,19.455,340.0,273.958,232.0,199.955
2011-07-30,10.263666666666667,13.930666666666667,3.6666666666666665,3.5276666666666667,,,183.4,86.0,74.667,60.0,16.35,299.0,265.375,236.0,199.75
2011-07-31,8.263666666666667,9.319333333333333,1.0556666666666665,3.7776666666666667,,,184.25,87.0,71.083,42.0,12.1,334.0,268.167,226.0,196.35
2011-08-01,9.439,11.187,1.7483333333333333,3.5086666666666666,,,184.476,87.0,68.167,50.0,9.857,316.0,269.333,237.0,194.333
2011-08-02,8.888666666666667,9.778,0.8889999999999999,3.486,,,182.545,74.0,64.125,53.0,9.5,307.0,274.0,247.0,192.045
2011-08-03,7.875,9.930333333333333,2.0556666666666668,3.6943333333333332,,,179.091,73.0,57.542,42.0,9.727,335.0,288.792,254.0,188.818
2011-08-04,7.916666666666667,11.027666666666667,3.111333333333333,4.126333333333333,,,,76.0,57.75,40.0,,334.0,289.875,244.0,
2011-08-05,14.009666666666666,19.896333333333335,5.886333333333333,3.0393333333333334,,,181.5,89.0,72.625,56.0,32.0,311.0,273.75,247.0,213.5
2011-08-06,9.924,20.997,11.073,3.373333333333333,,,179.087,89.0,66.875,46.0,20.391,331.0,284.583,240.0,199.478
2011-08-07,10.208333333333334,15.541666666666666,5.333333333333333,4.155333333333334,,,179.739,83.0,61.417,42.0,18.391,339.0,292.0,241.0,198.13
2011-08-08,17.289666666666665,23.145,5.855,4.876333333333333,,,182.13,82.0,61.5,37.0,20.0,348.0,297.125,250.0,202.13
2011-08-09,18.027666666666665,23.708333333333332,5.6803333333333335,6.355666666666667,,,185.364,82.0,59.042,33.0,25.0,363.0,308.0,257.0,210.364
2011-08-10,20.999666666666666,23.930333333333333,2.9306666666666668,7.675,,,183.435,81.0,60.75,44.0,19.348,348.0,306.292,258.0,202.783
2011-08-11,15.187,17.130333333333333,1.9436666666666664,5.606999999999999,,,183.087,77.0,68.5,56.0,16.391,321.0,291.792,264.0,199.478
2011-08-12,14.072666666666668,16.547666666666668,2.4753333333333334,4.3613333333333335,,,184.391,83.0,67.833,50.0,15.652,339.0,289.75,251.0,200.043
2011-08-13,10.555666666666667,11.819666666666668,1.264,5.2,,,182.13,82.0,60.208,40.0,14.609,355.0,305.458,253.0,196.739
2011-08-14,8.5,9.278,0.778,6.5,,,181.913,78.0,61.042,40.0,12.348,345.0,300.917,264.0,194.261
2011-08-15,9.347666666666667,10.942,1.594,4.826333333333333,,,184.13,86.0,65.833,47.0,11.348,334.0,289.875,256.0,195.478
2011-08-16,13.236333333333334,15.389000000000001,2.153,5.132666666666666,,,189.087,82.0,68.583,50.0,14.783,328.0,288.833,256.0,203.87
2011-08-17,15.331666666666665,18.17833333333333,2.8466666666666662,5.396333333333334,,,185.435,80.0,66.75,52.0,14.391,326.0,296.792,271.0,199.826
2011-08-18,14.847333333333333,18.278000000000002,3.4303333333333335,5.2123333333333335,,,183.087,83.0,67.375,47.0,13.957,337.0,297.583,266.0,197.043
2011-08-19,9.652666666666667,10.444333333333333,0.7920000000000001,4.5,,,188.522,76.0,61.917,39.0,11.696,322.0,282.208,256.0,200.217
2011-08-20,11.153,11.833333333333334,0.6806666666666666,4.111,,,189.783,90.0,72.083,53.0,13.826,285.0,246.458,225.0,203.609
2011-08-21,11.138666666666666,12.388666666666666,1.25,2.889,,,191.391,89.0,84.417,74.0,14.0,263.0,239.0,227.0,205.391
2011-08-22,13.289666666666667,14.912999999999998,1.623,3.6313333333333335,,,189.652,89.0,71.625,49.0,14.913,304.0,262.167,222.0,204.565
2011-08-23,16.236333333333334,19.472333333333335,3.236,3.889,,,187.696,86.0,71.833,53.0,17.913,307.0,272.792,246.0,205.609
2011-08-24,10.472333333333333,17.125333333333334,6.653,3.2913333333333337,,,181.174,88.0,69.167,44.0,12.739,337.0,282.042,240.0,193.913
2011-08-25,12.735999999999999,23.458333333333332,10.722333333333333,2.828333333333333,,,183.409,88.0,75.792,53.0,17.273,313.0,270.208,251.0,200.682
2011-08-26,14.131666666666666,20.432333333333332,6.300666666666667,3.1776666666666666,,,181.522,90.0,75.667,50.0,16.435,326.0,272.542,243.0,197.957
2011-08-27,14.208333333333334,17.958333333333332,3.75,3.514,,,183.043,90.0,74.292,44.0,18.696,333.0,276.333,244.0,201.739
2011-08-28,7.0,7.7363333333333335,0.7360000000000001,4.8053333333333335,,,183.043,83.0,64.458,47.0,11.391,329.0,283.625,236.0,194.435
2011-08-29,12.299333333333331,14.948,2.6486666666666667,4.576,,,183.87,84.0,60.375,43.0,12.478,344.0,285.167,230.0,196.348
2011-08-30,14.541666666666666,16.953666666666667,2.412,4.857,,,184.435,78.0,57.375,40.0,13.87,345.0,288.833,240.0,198.304
2011-08-31,10.5,13.041666666666666,2.5413333333333337,4.083333333333333,,,180.043,79.0,62.625,48.0,10.13,328.0,283.833,256.0,190.174
2011-09-01,8.366666666666667,14.019,5.652333333333334,2.5749999999999997,,,177.217,89.0,74.917,60.0,9.087,308.0,274.667,252.0,186.304
2011-09-02,4.555666666666666,6.694333333333333,2.139,2.2916666666666665,,,178.696,85.0,70.0,57.0,6.783,291.0,276.208,249.0,185.478
2011-09-03,0.9170000000000001,1.4443333333333335,0.5276666666666666,2.264,,,179.565,76.0,65.042,57.0,4.696,291.0,275.042,237.0,184.261
2011-09-04,8.360999999999999,9.985999999999999,1.625,2.0416666666666665,,,181.13,89.0,81.083,69.0,8.043,270.0,241.958,231.0,189.174
2011-09-05,13.359333333333334,17.155666666666665,3.796333333333333,2.3626666666666667,,,185.304,91.0,79.333,64.0,14.13,275.0,239.708,199.0,199.435
2011-09-06,12.373333333333333,13.160666666666666,0.7873333333333333,3.7083333333333335,,,188.217,88.0,61.167,35.0,10.957,289.0,230.5,183.0,199.174
2011-09-07,25.876666666666665,29.800666666666668,3.924,5.423333333333333,,,192.913,88.0,61.833,34.0,20.304,291.0,220.167,159.0,213.217
2011-09-08,27.139,32.69433333333333,5.555666666666667,5.902666666666666,,,192.348,86.0,61.167,35.0,23.435,309.0,241.0,166.0,215.783
2011-09-09,18.872333333333334,21.387666666666664,2.5153333333333334,4.650666666666667,,,185.45,78.0,63.083,47.0,15.5,325.0,279.5,245.0,200.95
2011-09-10,15.027666666666667,21.180666666666667,6.152666666666666,4.75,,,185.348,86.0,66.833,43.0,21.478,340.0,282.25,230.0,206.826
2011-09-11,5.722333333333334,7.625333333333333,1.9029999999999998,3.486,,,179.261,83.0,62.292,43.0,10.261,339.0,282.292,237.0,189.522
2011-09-12,11.986333333333334,17.011,5.0249999999999995,3.705666666666666,,,180.826,83.0,65.792,49.0,12.609,315.0,272.0,225.0,193.435
2011-09-13,17.451333333333334,28.158,10.706666666666669,4.617333333333334,,,185.15,88.0,63.458,39.0,20.3,344.0,279.0,224.0,205.45
2011-09-14,17.240666666666666,23.430666666666667,6.1896666666666675,4.963,,,184.941,84.0,62.125,40.0,18.706,346.0,282.0,238.0,203.647
2011-09-15,12.738,18.332666666666665,5.594333333333334,3.985666666666667,,,181.043,83.0,61.625,39.0,11.304,339.0,278.667,222.0,192.348
2011-09-16,8.413666666666666,12.838333333333333,4.425,2.8476666666666666,,,179.348,86.0,68.25,52.0,8.261,322.0,274.083,250.0,187.609
2011-09-17,12.583333333333334,19.180666666666667,6.597333333333334,2.361,,,178.174,89.0,81.0,57.0,14.565,321.0,264.333,242.0,192.739
2011-09-18,7.6113333333333335,12.916666666666666,5.3053333333333335,2.9166666666666665,,,179.609,90.0,71.375,48.0,13.304,328.0,274.5,234.0,192.913
2011-09-19,7.449000000000001,12.028666666666666,4.579666666666667,2.722,,,185.304,89.0,75.5,56.0,13.478,301.0,251.833,212.0,198.783
2011-09-20,15.050666666666666,17.692,2.6413333333333333,1.9443333333333335,,,187.0,90.0,87.292,82.0,18.609,223.0,216.917,210.0,205.609
2011-09-21,9.805333333333333,11.333333333333334,1.5276666666666667,1.7363333333333333,,,182.632,90.0,81.083,67.0,8.737,249.0,232.042,213.0,191.368
2011-09-22,7.597,8.402666666666667,0.8056666666666666,2.139,,,188.087,86.0,73.042,56.0,8.826,229.0,196.792,153.0,196.913
2011-09-23,11.139000000000001,13.014000000000001,1.874666666666667,2.8193333333333332,,,188.913,89.0,64.292,29.0,11.783,247.0,176.792,124.0,200.696
2011-09-24,12.694333333333333,14.958333333333334,2.264,2.986,,,189.739,88.0,63.75,37.0,12.304,254.0,183.958,119.0,202.043
2011-09-25,8.833333333333334,9.388666666666667,0.5556666666666666,3.236333333333333,,,188.391,81.0,66.958,54.0,10.87,243.0,206.667,160.0,199.261
2011-09-26,20.974333333333334,24.840333333333334,3.8656666666666664,3.8810000000000002,,,189.913,84.0,70.583,56.0,16.391,237.0,202.125,174.0,206.304
2011-09-27,17.527666666666665,23.916666666666668,6.3886666666666665,4.069333333333334,,,189.609,90.0,65.083,32.0,17.217,287.0,211.5,152.0,206.826
2011-09-28,18.639,21.708333333333332,3.0693333333333332,4.583333333333333,,,189.783,87.0,62.375,29.0,18.522,280.0,218.292,163.0,208.304
2011-09-29,22.186333333333334,27.645333333333337,5.459,5.371333333333333,,,189.739,87.0,64.833,39.0,18.783,276.0,221.0,155.0,208.522
2011-09-30,14.997666666666667,16.697,1.7,3.5113333333333334,,,187.13,87.0,74.542,64.0,14.043,259.0,224.333,194.0,201.174
2011-10-01,7.041666666666667,7.875,0.8333333333333334,3.139,,,188.261,84.0,60.375,34.0,8.826,226.0,186.25,138.0,197.087
2011-10-02,8.777666666666667,9.860999999999999,1.083,2.736333333333333,,,188.87,81.0,64.583,41.0,10.13,209.0,164.667,129.0,199.0
2011-10-03,10.174,10.956333333333333,0.7826666666666666,2.764,,,188.435,76.0,57.208,38.0,8.609,219.0,164.333,117.0,197.043
2011-10-04,19.552000000000003,28.708333333333332,9.156666666666666,3.7746666666666666,,,189.696,84.0,56.583,27.0,12.957,238.0,172.125,90.0,202.652
2011-10-05,21.653000000000002,23.528000000000002,1.875,2.9166666666666665,,,188.826,89.0,80.75,67.0,14.826,211.0,181.75,159.0,203.652
2011-10-06,13.726333333333335,15.371,1.6443333333333332,2.7390000000000003,12.385,,187.652,90.0,70.75,42.0,13.478,246.0,194.292,155.0,201.13
2011-10-07,17.741333333333333,19.619666666666664,1.8786666666666667,3.949333333333333,24.25,,191.045,87.0,62.333,30.0,13.909,245.0,181.417,132.0,204.955
2011-10-08,19.958333333333332,24.846999999999998,4.889,3.9446666666666665,30.375,,192.391,88.0,65.625,29.0,17.174,250.0,172.417,117.0,209.565
2011-10-09,16.499666666666666,17.638666666666666,1.139,4.319333333333334,31.25,,191.696,89.0,64.75,23.0,17.391,257.0,177.583,116.0,209.087
2011-10-10,20.014666666666667,21.768,1.7540000000000002,5.903,36.875,,192.565,87.0,68.75,45.0,20.435,255.0,189.667,131.0,213.0
2011-10-11,28.694333333333333,37.611333333333334,8.917,4.6209999999999996,43.667,,193.043,89.0,77.167,55.0,26.565,231.0,181.333,142.0,219.609
2011-10-12,22.861,33.94433333333333,11.083333333333334,4.652666666666667,43.75,,194.261,90.0,68.208,39.0,26.348,253.0,190.875,142.0,220.609
2011-10-13,31.656333333333333,42.272666666666666,10.616333333333333,3.9596666666666667,35.833,,195.522,88.0,76.625,66.0,24.783,200.0,171.833,148.0,220.304
2011-10-14,27.708333333333332,37.40266666666667,9.694333333333333,3.111,29.292,,190.652,90.0,81.167,61.0,21.043,233.0,191.042,146.0,211.696
2011-10-15,20.361,25.249666666666666,4.8886666666666665,2.6526666666666667,8.083,,187.435,91.0,86.667,76.0,18.826,228.0,211.5,195.0,206.261
2011-10-16,13.694333333333333,14.472,0.778,4.958333333333333,20.417,,192.174,91.0,66.5,34.0,14.783,242.0,197.208,142.0,206.957
2011-10-17,19.87,26.449,6.580000000000001,4.190666666666666,23.125,,192.435,87.0,65.375,39.0,16.348,223.0,175.75,133.0,208.783
2011-10-18,14.180666666666667,16.486333333333334,2.3056666666666668,3.3056666666666668,11.292,,189.174,85.0,62.583,37.0,11.348,235.0,170.25,115.0,200.522
2011-10-19,19.624666666666666,24.611,4.986,3.542,12.417,,189.522,84.0,62.125,36.0,15.391,250.0,172.0,102.0,204.913
2011-10-20,17.930666666666667,22.291666666666668,4.361,3.8826666666666667,14.5,,188.696,84.0,63.083,41.0,17.739,267.0,200.125,138.0,206.435
2011-10-21,14.541333333333334,16.111333333333334,1.5693333333333335,3.686666666666667,11.125,,186.955,89.0,66.917,48.0,11.591,256.0,207.042,171.0,198.545
2011-10-22,16.555666666666667,19.597333333333335,3.0416666666666665,2.5693333333333332,6.708,,185.304,90.0,81.083,61.0,13.522,268.0,216.917,193.0,198.826
2011-10-23,10.277666666666667,12.402666666666667,2.125,2.8193333333333332,7.5,,186.957,91.0,77.083,60.0,12.391,239.0,200.333,159.0,199.348
2011-10-24,22.420333333333332,33.376666666666665,10.956333333333333,3.2096666666666667,9.875,,188.217,90.0,73.458,48.0,23.043,236.0,191.625,149.0,211.261
2011-10-25,15.208333333333334,21.652666666666665,6.444333333333333,3.2916666666666665,12.458,,190.826,86.0,68.5,54.0,17.478,209.0,178.583,130.0,208.304
2011-10-26,13.777666666666667,15.653,1.875,2.4026666666666667,8.083,,190.826,82.0,60.5,40.0,10.609,180.0,132.25,89.0,201.435
2011-10-27,22.888666666666666,39.472,16.583333333333332,3.0243333333333333,13.458,,191.826,89.0,64.083,29.0,18.043,214.0,135.708,69.0,209.87
2011-10-28,24.756,29.292,4.536333333333333,4.232666666666667,16.87,,190.364,84.0,61.542,38.0,16.136,239.0,170.667,119.0,206.5
2011-10-29,23.194333333333333,28.264,5.0696666666666665,4.041666666666667,19.167,,189.957,86.0,65.417,41.0,23.957,252.0,176.25,113.0,213.913
2011-10-30,13.5,13.861333333333334,0.361,3.1806666666666668,18.125,,189.826,90.0,76.875,57.0,12.435,190.0,165.458,145.0,202.261
2011-10-31,17.246666666666666,20.985333333333333,3.739333333333333,2.625,7.875,,188.435,91.0,74.75,45.0,14.652,229.0,169.458,128.0,203.087
2011-11-01,19.666666666666668,35.866,16.199333333333332,3.4116666666666666,12.792,,189.609,90.0,68.833,43.0,15.957,255.0,174.833,112.0,205.565
2011-11-02,25.583333333333332,33.375,7.791666666666667,3.9306666666666668,15.917,,190.043,84.0,66.833,45.0,18.478,238.0,179.125,127.0,208.522
2011-11-03,25.694333333333333,36.55566666666667,10.861333333333334,3.875,20.917,,193.696,88.0,76.375,58.0,28.0,226.0,181.042,153.0,221.696
2011-11-04,22.834333333333333,40.178333333333335,17.343666666666667,3.7983333333333333,21.957,,192.955,90.0,72.542,45.0,29.773,262.0,188.167,136.0,222.727
2011-11-05,28.764,38.875,10.111333333333333,3.1253333333333333,29.958,,193.87,90.0,85.042,74.0,29.087,206.0,181.917,157.0,222.957
2011-11-06,16.75,20.666666666666668,3.9166666666666665,2.6946666666666665,16.667,,192.913,91.0,87.417,79.0,23.609,217.0,193.417,179.0,216.522
2011-11-07,9.738999999999999,10.594000000000001,0.8550000000000001,2.4723333333333333,6.75,,188.522,90.0,74.25,57.0,10.217,188.0,165.458,122.0,198.739
2011-11-08,17.194333333333333,22.736333333333334,5.541666666666667,3.0556666666666668,11.583,,190.826,86.0,66.542,36.0,13.826,202.0,139.75,92.0,204.652
2011-11-09,19.513666666666666,27.680333333333333,8.166666666666666,2.5693333333333332,12.0,,191.435,86.0,70.083,51.0,17.304,167.0,123.917,94.0,208.739
2011-11-10,22.70866666666667,35.12533333333334,12.416666666666666,2.7413333333333334,13.25,,191.652,84.0,66.208,47.0,17.087,168.0,132.458,95.0,208.739
2011-11-11,22.846999999999998,28.902666666666665,6.055666666666667,2.347,11.087,,190.826,90.0,84.667,76.0,16.696,166.0,145.583,129.0,207.522
2011-11-12,18.736333333333334,39.30533333333333,20.569333333333333,2.7223333333333333,13.333,,192.522,91.0,80.208,54.0,24.609,219.0,151.375,117.0,217.13
2011-11-13,14.305333333333332,22.083333333333332,7.777666666666666,3.125,19.125,,193.217,90.0,76.083,47.0,20.565,235.0,159.167,124.0,213.783
2011-11-14,22.579666666666668,32.739,10.159333333333334,3.855,34.833,,194.652,90.0,73.792,47.0,21.522,195.0,136.458,98.0,216.174
2011-11-15,14.472333333333333,16.471999999999998,2.0,2.972,16.583,,191.174,84.0,68.458,39.0,12.565,176.0,121.125,91.0,203.739
2011-11-16,19.666666666666668,29.694333333333333,10.027666666666667,2.7916666666666665,11.125,,191.348,89.0,69.75,37.0,18.652,163.0,104.292,67.0,210.0
2011-11-17,23.361333333333334,40.958666666666666,17.597333333333335,4.372,19.957,,195.364,85.0,60.5,22.0,23.318,189.0,116.292,67.0,218.682
2011-11-18,35.291666666666664,52.833666666666666,17.541666666666668,4.028,20.208,,194.739,84.0,65.542,51.0,25.435,157.0,126.167,81.0,220.174
2011-11-19,31.139,68.80566666666667,37.666666666666664,2.4583333333333335,16.875,,198.435,92.0,90.333,85.0,42.261,170.0,153.333,129.0,240.696
2011-11-20,8.125,17.736333333333334,9.611333333333333,2.513666666666667,12.667,,196.043,92.0,69.5,46.0,19.522,180.0,145.833,91.0,215.565
2011-11-21,11.956333333333333,13.854999999999999,1.8986666666666665,2.66,6.625,,190.13,82.0,60.583,42.0,9.13,129.0,87.042,48.0,199.261
2011-11-22,23.54133333333333,32.736,9.194666666666667,2.9723333333333333,10.125,,191.0,89.0,69.625,39.0,16.652,151.0,83.5,34.0,207.652
2011-11-23,25.528000000000002,49.583,24.055666666666667,3.5,16.083,,195.478,90.0,78.958,57.0,29.0,139.0,99.5,53.0,224.478
2011-11-24,13.764000000000001,15.180666666666667,1.4166666666666667,3.0376666666666665,11.75,,192.13,90.0,53.083,34.0,9.783,119.0,93.625,52.0,201.913
2011-11-25,16.597333333333335,19.416666666666668,2.8193333333333332,2.671,7.043,,191.261,88.0,65.0,39.0,12.478,134.0,73.75,26.0,203.739
2011-11-26,23.777666666666665,42.65266666666667,18.875,3.0416666666666665,9.292,,193.913,90.0,73.417,41.0,22.261,150.0,76.5,30.0,216.174
2011-11-27,24.208333333333332,43.77766666666667,19.569333333333333,3.9166666666666665,17.542,,197.522,90.0,76.75,49.0,26.087,152.0,89.542,39.0,223.609
2011-11-28,31.709999999999997,98.81166666666667,67.10133333333333,4.082999999999999,26.625,,202.043,90.0,82.458,71.0,40.87,140.0,106.667,77.0,242.913
