date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CO_mean,HUM_max,HUM_mean,HUM_min,TEMP_max,TEMP_mean,TEMP_min
2013-10-03,25.938,51.542,25.604,0.208,19.271,,88.0,63.042,38.0,29.3,24.588,19.6
2013-10-04,36.48,76.562,40.083,0.208,28.0,,81.0,64.917,49.0,26.8,22.512,18.5
2013-10-05,31.614,54.328,22.714,0.542,35.508,,90.0,72.542,50.0,29.1,24.725,20.6
2013-10-06,19.021,27.438,8.416,0.792,28.792,,99.0,79.25,60.0,30.1,26.108,23.3
2013-10-07,28.913,69.434,40.522,0.174,22.354,,99.0,84.783,62.0,27.9,25.083,22.7
2013-10-08,15.708,37.188,21.479,0.0,16.208,,88.0,70.958,57.0,28.4,25.842,22.9
2013-10-09,17.292,30.166,12.875,0.167,19.48,,99.0,85.0,75.0,27.2,25.217,22.9
2013-10-10,25.346,62.024,36.678,0.095,17.307,,99.0,74.292,53.0,30.5,26.058,21.4
2013-10-11,9.176,11.558,2.383,0.0,19.538,,96.0,75.25,53.0,30.4,26.725,23.7
2013-10-12,18.94,35.805,16.865,0.348,20.417,,86.0,54.542,37.0,26.9,23.554,18.3
2013-10-13,12.521,19.521,7.0,0.167,10.438,,72.0,49.625,34.0,26.2,20.717,15.3
2013-10-14,24.574,37.746,13.173,1.25,20.604,,78.0,61.5,50.0,25.9,20.967,15.9
2013-10-15,26.896,66.104,39.208,0.208,25.562,,99.0,88.542,74.0,20.2,19.088,17.7
2013-10-16,17.9,36.564,18.665,0.0,4.354,,98.0,65.417,47.0,23.5,19.033,14.6
2013-10-17,28.062,67.812,39.75,0.208,8.0,,66.0,47.333,27.0,22.2,17.142,13.1
2013-10-18,35.584,83.812,48.229,0.583,19.792,,81.0,60.417,49.0,20.8,17.858,14.8
2013-10-19,25.449,52.414,26.964,0.478,22.812,,99.0,79.875,54.0,22.1,18.542,15.3
2013-10-20,18.066,34.462,16.396,0.0,11.729,,99.0,98.708,96.0,17.5,16.671,15.7
2013-10-21,28.209,74.292,46.084,0.417,15.104,,99.0,79.083,54.0,26.3,20.479,15.5
2013-10-22,32.416,91.208,58.792,1.167,23.708,,94.0,81.542,69.0,22.2,20.208,17.5
2013-10-23,34.83,92.842,58.012,0.833,27.66,,99.0,90.75,73.0,21.7,19.162,17.2
2013-10-24,28.312,71.473,43.16,0.625,21.271,,99.0,87.292,69.0,23.0,19.846,17.2
2013-10-25,25.59,78.842,53.253,0.833,12.961,,99.0,93.0,78.0,20.4,19.596,17.0
2013-10-26,16.747,29.07,12.324,0.826,9.336,,99.0,68.583,44.0,20.2,16.788,14.2
2013-10-27,13.542,21.604,8.062,0.083,12.48,,79.0,55.083,35.0,19.9,15.542,11.7
2013-10-28,37.045,82.516,45.47,1.5,26.566,,85.0,64.708,48.0,21.8,16.067,10.1
2013-10-29,31.518,82.264,50.747,1.0,31.086,,97.0,84.458,75.0,17.7,15.908,14.2
2013-10-30,28.083,71.083,43.0,1.0,29.417,,98.0,71.083,37.0,23.9,17.888,14.5
2013-10-31,39.125,80.771,41.646,0.875,36.188,,82.0,66.333,47.0,21.7,16.571,11.8
2013-11-01,37.562,86.458,48.896,1.833,37.188,,82.0,63.292,35.0,22.3,16.471,12.3
2013-11-02,34.424,72.362,37.938,2.478,51.625,,85.0,72.833,55.0,21.1,16.517,12.2
2013-11-03,20.188,34.771,14.584,2.0,51.229,,99.0,82.333,60.0,21.6,17.688,14.9
2013-11-04,19.548,33.854,14.306,0.5,25.6,,99.0,67.125,40.0,22.2,17.479,14.4
2013-11-05,38.208,86.916,48.708,0.708,31.334,,79.0,52.833,30.0,21.3,16.129,12.0
2013-11-06,36.292,85.479,49.188,0.958,35.146,,87.0,66.625,47.0,20.8,16.138,10.6
2013-11-07,37.458,87.854,50.396,0.625,37.375,,99.0,90.75,74.0,18.0,15.817,14.1
2013-11-08,32.458,94.875,62.416,1.0,30.27,,93.0,62.5,26.0,21.2,15.8,11.3
2013-11-09,30.258,61.292,31.034,1.783,22.958,,84.0,59.208,36.0,19.3,15.112,10.6
2013-11-10,20.208,39.938,19.729,0.0,24.125,,99.0,92.5,81.0,15.4,14.212,13.3
2013-11-11,25.124,61.438,36.314,0.304,8.411,,90.0,65.583,44.0,16.5,12.671,7.3
2013-11-12,31.334,90.166,58.834,0.208,7.896,,84.0,66.542,50.0,11.3,8.979,5.9
2013-11-13,29.958,90.48,60.521,0.0,7.562,,84.0,60.292,36.0,13.4,9.583,5.7
2013-11-14,33.084,88.292,55.208,1.042,16.229,,78.0,60.333,40.0,14.7,9.854,4.3
2013-11-15,30.75,100.354,69.604,0.25,22.667,,99.0,93.333,80.0,14.2,11.192,9.2
2013-11-16,28.016,70.041,42.024,1.292,26.024,,96.0,73.292,41.0,18.0,11.842,7.1
2013-11-17,23.666,42.354,18.688,0.708,37.334,,97.0,76.792,53.0,16.1,11.812,6.7
2013-11-18,28.432,77.234,48.803,0.304,22.646,,99.0,65.5,30.0,15.9,12.329,7.8
2013-11-19,27.73,69.334,41.604,0.0,10.75,,83.0,51.625,32.0,13.1,9.746,5.7
2013-11-20,30.271,62.792,32.52,0.583,17.979,,77.0,57.083,37.0,14.3,10.067,5.8
2013-11-21,32.896,87.938,55.042,0.333,13.958,,82.0,68.917,54.0,12.9,9.579,6.7
2013-11-22,30.646,108.083,77.438,0.292,11.625,,89.0,74.125,48.0,14.7,10.0,6.9
2013-11-23,23.754,57.04,33.286,0.167,13.208,,91.0,68.917,44.0,15.8,10.179,5.2
2013-11-24,20.875,33.75,12.875,1.083,26.938,,85.0,68.375,48.0,17.4,11.362,5.8
2013-11-25,24.294,55.544,31.25,0.478,22.292,,99.0,80.708,59.0,17.1,13.854,9.6
2013-11-26,30.375,74.834,44.458,0.375,12.834,,81.0,64.042,46.0,13.6,10.383,6.9
2013-11-27,29.438,78.688,49.25,0.625,17.125,,91.0,67.708,40.0,13.2,8.975,4.7
2013-11-28,27.416,68.979,41.562,0.5,12.792,,92.0,63.958,37.0,11.6,8.329,3.8
2013-11-29,28.208,97.25,69.042,0.167,11.75,,88.0,64.792,32.0,11.1,6.162,1.3
2013-11-30,28.375,65.996,37.622,0.458,16.021,,88.0,70.958,50.0,11.7,7.575,4.5
2013-12-01,20.979,39.583,18.604,0.333,16.729,,97.0,73.083,50.0,14.2,9.171,4.3
2013-12-02,32.461,91.895,59.434,0.913,27.166,,94.0,75.25,51.0,14.0,9.296,4.9
2013-12-03,36.48,109.854,73.375,0.75,28.334,,87.0,67.042,46.0,14.8,9.804,5.3
2013-12-04,32.584,97.604,65.02,0.792,22.292,,88.0,68.875,41.0,14.8,9.362,5.1
2013-12-05,38.146,105.438,67.292,1.667,36.271,,85.0,70.167,50.0,15.4,10.046,5.0
2013-12-06,40.521,132.25,91.729,2.042,38.042,,90.0,73.875,52.0,14.2,9.854,5.7
2013-12-07,23.093,60.042,36.949,0.5,21.021,,93.0,71.458,42.0,12.4,9.512,7.2
2013-12-08,19.578,33.946,14.369,0.083,7.96,,75.0,54.417,29.0,13.1,8.667,5.0
2013-12-09,40.24,104.278,64.038,1.455,29.449,,72.0,55.458,37.0,12.2,7.646,2.2
2013-12-10,29.48,67.708,38.229,0.667,16.292,,99.0,75.417,53.0,13.8,9.879,7.2
2013-12-11,31.292,69.312,38.02,0.792,16.5,,78.0,59.167,47.0,11.1,8.467,6.2
2013-12-12,24.542,54.521,29.98,0.458,9.625,,82.0,52.667,36.0,9.2,6.638,3.3
2013-12-13,32.396,99.292,66.896,0.417,14.146,,85.0,72.792,46.0,8.2,4.671,2.0
2013-12-14,18.762,36.305,17.544,0.208,8.812,,88.0,69.25,42.0,8.3,4.633,1.0
2013-12-15,10.262,17.946,7.683,0.125,6.038,,90.0,73.667,58.0,8.6,5.829,3.9
2013-12-16,25.46,59.966,34.506,0.087,8.041,,66.0,53.125,35.0,9.5,6.654,4.1
2013-12-17,33.229,93.854,60.625,0.167,11.292,,69.0,55.542,41.0,11.7,8.075,4.8
2013-12-18,34.938,104.379,69.442,0.211,17.484,,99.0,89.167,54.0,8.2,7.179,6.4
2013-12-19,34.562,106.271,71.708,0.25,23.542,,99.0,96.417,86.0,10.2,8.508,6.7
2013-12-20,26.479,67.354,40.875,0.75,13.75,,99.0,65.417,41.0,8.0,6.167,3.7
2013-12-21,26.564,63.085,36.521,0.0,9.25,,98.0,86.917,74.0,7.9,5.367,3.5
2013-12-22,17.188,29.646,12.458,0.0,4.708,,89.0,61.458,41.0,8.9,5.421,1.8
2013-12-23,24.372,46.536,22.165,0.043,9.02,,68.0,54.708,39.0,9.3,6.088,3.2
2013-12-24,29.979,79.292,49.312,0.375,10.229,,78.0,58.5,40.0,10.8,5.329,1.0
2013-12-25,40.5,103.958,63.458,0.13,20.666,,70.0,50.25,32.0,10.3,6.038,1.7
2013-12-26,35.562,113.77,78.208,0.75,30.334,,99.0,77.333,60.0,10.2,6.921,3.7
2013-12-27,26.292,64.396,38.104,1.25,13.854,,99.0,71.083,47.0,9.6,6.654,2.7
2013-12-28,20.597,42.307,21.71,0.0,6.604,,94.0,81.083,67.0,3.9,2.142,0.6
2013-12-29,23.188,42.792,19.604,0.0,11.896,,93.0,76.417,51.0,6.0,2.479,-1.1
2013-12-30,26.874,62.576,35.701,0.261,22.916,,87.0,69.833,47.0,8.4,3.683,-1.0
2013-12-31,23.629,42.942,19.312,0.292,33.946,,90.0,72.0,44.0,10.3,5.638,1.9
2014-01-01,6.27,9.166,2.896,0.208,4.146,,99.0,80.583,51.0,4.9,1.838,-0.1
2014-01-02,12.542,19.375,6.834,0.333,7.438,,96.0,83.0,54.0,4.1,1.346,-0.4
2014-01-03,17.125,27.521,10.395,0.208,5.188,,93.0,79.167,55.0,6.3,2.579,-1.4
2014-01-04,16.012,26.034,10.022,1.042,16.083,,90.0,77.333,62.0,8.7,4.021,0.3
2014-01-05,29.066,63.551,34.484,1.5,28.57,,91.0,68.833,43.0,11.9,7.3,3.4
2014-01-06,31.771,89.77,58.0,1.125,31.271,,99.0,83.958,52.0,9.1,6.921,5.2
2014-01-07,18.562,42.688,24.125,0.125,4.958,,58.0,50.375,41.0,7.5,5.354,4.1
2014-01-08,23.375,51.604,28.23,0.833,11.0,,76.0,55.667,39.0,8.2,5.108,1.5
2014-01-09,32.0,87.188,55.188,0.708,13.396,,88.0,63.667,34.0,9.0,4.625,0.6
2014-01-10,24.042,58.042,34.0,0.5,10.938,,90.0,76.917,51.0,8.4,4.008,-0.4
2014-01-11,13.462,19.054,5.592,0.917,14.042,,92.0,73.208,41.0,9.8,5.546,3.3
2014-01-12,13.926,25.404,11.478,0.043,5.062,,79.0,58.583,38.0,7.5,4.554,1.3
2014-01-13,29.375,65.542,36.167,0.083,7.396,,67.0,52.667,34.0,10.4,6.096,3.3
2014-01-14,40.958,104.771,63.812,2.417,29.834,,77.0,56.458,37.0,10.1,5.783,0.7
2014-01-15,29.479,76.521,47.042,0.5,17.271,,99.0,78.542,60.0,8.8,7.408,5.8
2014-01-16,33.938,76.104,42.166,0.917,20.25,,77.0,59.292,39.0,11.3,7.204,4.2
2014-01-17,21.729,46.083,24.354,0.458,13.166,,94.0,70.208,47.0,7.6,4.283,1.3
2014-01-18,18.266,29.631,11.366,0.208,5.979,,81.0,63.708,36.0,9.3,4.008,-0.8
2014-01-19,30.058,70.072,40.013,1.5,12.674,,89.0,75.458,57.0,9.1,4.567,1.2
2014-01-20,30.958,81.854,50.896,1.042,23.166,,95.0,63.833,36.0,9.6,5.212,1.5
2014-01-21,42.833,107.854,65.021,1.833,34.166,,74.0,59.458,45.0,10.2,6.229,1.7
2014-01-22,37.396,90.271,52.875,1.375,33.896,,99.0,96.667,74.0,8.4,7.204,5.8
2014-01-23,22.0,44.25,22.25,0.333,6.208,,99.0,58.292,40.0,10.1,7.338,4.0
2014-01-24,26.625,53.604,26.979,0.375,9.584,,73.0,53.833,41.0,10.7,6.558,1.8
2014-01-25,24.146,38.375,14.229,0.542,26.506,,90.0,65.375,40.0,12.1,8.125,3.6
2014-01-26,36.26,92.526,56.267,0.773,35.75,,99.0,81.208,61.0,10.2,7.679,4.8
2014-01-27,30.854,68.146,37.292,0.5,11.646,,99.0,78.375,51.0,13.6,9.562,5.9
2014-01-28,20.375,45.562,25.188,0.375,4.312,,59.0,42.458,30.0,6.5,4.046,1.1
2014-01-29,34.521,82.854,48.333,0.625,8.521,,61.0,48.292,37.0,7.3,3.758,-1.0
2014-01-30,31.854,78.292,46.438,0.5,14.125,,99.0,86.167,54.0,7.3,5.521,4.0
2014-01-31,16.5,32.146,15.646,0.542,5.812,,88.0,67.5,48.0,6.2,4.058,1.0
2014-02-01,9.72,16.087,6.368,0.0,5.354,,75.0,52.75,42.0,6.2,3.45,0.7
2014-02-02,20.064,43.584,23.519,0.0,4.592,,58.0,46.75,35.0,7.7,4.367,1.2
2014-02-03,29.729,61.208,31.48,0.042,7.062,,61.0,46.917,32.0,9.5,4.946,1.0
2014-02-04,33.916,72.354,38.438,1.0,12.083,,67.0,51.0,32.0,10.2,5.129,0.6
2014-02-05,30.0,62.667,32.667,2.417,17.958,,75.0,60.125,41.0,10.6,5.958,2.7
2014-02-06,25.918,51.258,25.34,0.217,7.887,,78.0,58.125,36.0,9.4,5.912,3.7
2014-02-07,34.458,64.062,29.604,1.0,15.938,,71.0,52.542,35.0,9.9,5.804,0.8
2014-02-08,19.932,30.378,10.448,0.75,19.938,,99.0,78.042,60.0,7.4,4.842,2.1
2014-02-09,18.37,42.376,24.006,0.348,3.25,,92.0,72.583,56.0,2.0,0.812,-0.4
2014-02-10,30.583,72.188,41.604,0.542,15.75,,97.0,83.792,52.0,4.0,1.75,-0.8
2014-02-11,32.084,72.708,40.625,0.917,37.708,,93.0,73.792,50.0,10.6,5.542,1.5
2014-02-12,34.062,75.396,41.333,1.708,45.917,,88.0,71.917,50.0,10.6,6.383,2.1
2014-02-13,26.646,58.415,31.768,0.522,9.896,,93.0,74.542,57.0,6.0,2.717,-0.3
2014-02-14,22.417,42.625,20.208,0.417,13.52,,97.0,74.042,55.0,6.7,3.408,-0.9
2014-02-15,11.406,16.708,5.302,1.583,24.521,,89.0,61.667,34.0,10.6,6.458,3.1
2014-02-16,33.574,74.855,41.28,0.87,10.25,,62.0,46.208,28.0,12.5,6.033,1.0
2014-02-17,39.25,87.375,48.125,0.958,27.0,,98.0,87.167,54.0,7.3,5.833,4.0
2014-02-18,28.854,62.5,33.646,0.875,15.438,,99.0,79.167,59.0,10.1,6.575,3.8
2014-02-19,24.666,52.354,27.688,0.417,4.354,,84.0,60.792,40.0,10.8,6.875,3.5
2014-02-20,25.71,49.118,23.408,0.083,6.166,,76.0,54.667,36.0,10.7,6.671,3.4
2014-02-21,29.042,54.542,25.5,2.375,20.604,,75.0,63.75,43.0,12.4,7.888,1.9
2014-02-22,24.25,41.646,17.396,0.5,28.897,,99.0,90.292,76.0,12.9,10.533,8.2
2014-02-23,33.082,73.739,40.657,0.522,27.104,,99.0,75.25,47.0,15.8,11.992,7.7
2014-02-24,30.646,66.854,36.208,1.042,46.875,,85.0,58.417,40.0,13.6,8.833,3.8
2014-02-25,34.188,75.334,41.146,1.292,43.834,,80.0,57.542,37.0,14.1,8.929,3.6
2014-02-26,35.312,90.979,55.666,1.167,42.479,,99.0,89.708,69.0,9.8,8.771,7.9
2014-02-27,22.938,49.208,26.271,0.125,14.146,,99.0,65.0,34.0,9.6,6.946,3.8
2014-02-28,27.271,51.292,24.021,0.5,17.104,,75.0,50.042,28.0,11.9,7.292,2.2
2014-03-01,17.636,25.818,8.183,0.417,19.375,,99.0,86.958,54.0,9.8,8.046,6.0
2014-03-02,23.352,47.682,24.33,0.217,17.896,,71.0,51.375,35.0,11.7,7.917,4.6
2014-03-03,39.021,86.646,47.625,1.0,30.166,,99.0,66.875,42.0,10.5,6.396,1.8
2014-03-04,21.479,43.916,22.438,0.458,13.021,,99.0,65.917,41.0,14.2,9.912,6.4
2014-03-05,19.452,38.991,19.539,0.13,11.722,,53.0,46.0,35.0,9.6,6.867,5.2
2014-03-06,32.938,70.812,37.875,1.083,17.354,,60.0,50.292,36.0,11.4,8.0,4.4
2014-03-07,30.908,57.692,26.784,0.958,25.379,,99.0,78.375,63.0,12.4,9.492,7.3
2014-03-08,12.912,19.704,6.792,0.5,11.208,,99.0,74.583,49.0,16.7,11.712,7.9
2014-03-09,29.356,71.411,42.054,0.739,22.666,,99.0,82.125,60.0,14.3,10.725,7.5
2014-03-10,18.688,36.354,17.667,0.292,5.896,,98.0,80.417,62.0,7.8,4.158,-0.5
2014-03-11,22.552,46.489,23.937,0.217,8.248,,98.0,72.375,53.0,5.7,2.583,-0.8
2014-03-12,28.0,52.708,24.708,0.833,16.479,,75.0,58.583,35.0,10.3,5.792,1.8
2014-03-13,33.021,72.604,39.584,1.208,17.25,,80.0,56.917,33.0,12.2,7.096,1.1
2014-03-14,23.271,42.021,18.75,0.833,22.958,,95.0,67.542,35.0,11.6,7.492,5.0
2014-03-15,22.191,32.049,9.858,1.917,27.542,,74.0,59.167,45.0,12.9,8.504,3.2
2014-03-16,37.098,75.961,38.862,0.913,37.625,,93.0,74.042,61.0,17.3,13.171,9.7
2014-03-17,31.625,64.604,32.979,2.5,35.938,,94.0,67.167,38.0,21.6,15.588,9.1
2014-03-18,34.948,59.689,24.742,2.875,49.202,,99.0,70.042,39.0,22.1,15.988,10.4
2014-03-19,28.27,61.771,33.5,0.375,26.25,,99.0,95.333,86.0,17.8,15.721,12.5
2014-03-20,27.761,58.916,31.156,0.696,18.875,,95.0,72.167,51.0,19.5,14.021,10.1
2014-03-21,22.25,38.562,16.312,1.208,31.75,,85.0,61.917,19.0,19.8,13.512,8.3
2014-03-22,15.288,20.122,4.835,1.625,41.125,,90.0,60.583,32.0,19.6,14.362,10.1
2014-03-23,24.002,48.307,24.304,0.522,22.771,,85.0,50.292,29.0,10.8,7.95,3.5
2014-03-24,24.25,49.167,24.916,0.0,9.104,,78.0,59.708,39.0,10.1,5.912,3.0
2014-03-25,22.584,44.354,21.771,0.042,9.146,,84.0,53.958,31.0,11.4,6.908,2.3
2014-03-26,28.0,53.375,25.375,0.5,11.271,,57.0,38.417,20.0,14.9,9.221,3.3
2014-03-27,39.334,75.166,35.833,1.667,21.229,,64.0,36.667,13.0,20.3,12.033,3.2
2014-03-28,28.98,44.166,15.188,3.667,26.458,,74.0,47.208,22.0,21.0,14.129,7.5
2014-03-29,24.208,33.66,9.452,2.0,45.771,,99.0,80.375,54.0,14.8,12.175,9.9
2014-03-30,29.448,49.873,20.426,1.13,38.334,,99.0,60.125,29.0,22.0,14.738,7.3
2014-03-31,34.625,59.75,25.125,2.0,44.979,,81.0,62.792,37.0,22.5,16.225,9.4
2014-04-01,34.98,63.396,28.416,1.125,22.166,,72.0,48.75,20.0,19.5,14.112,7.4
2014-04-02,36.229,66.479,30.25,1.417,31.312,,83.0,64.5,39.0,21.5,15.721,11.1
2014-04-03,33.666,62.916,29.25,1.375,25.792,,96.0,71.125,49.0,21.2,16.962,13.1
2014-04-04,21.234,40.804,19.571,0.458,14.658,,99.0,69.083,44.0,17.5,12.988,7.2
2014-04-05,16.458,30.396,13.938,0.0,8.979,,92.0,51.542,31.0,13.5,9.525,4.9
2014-04-06,9.296,14.142,4.846,0.042,8.875,,95.0,64.625,33.0,12.0,7.992,6.1
2014-04-07,31.404,61.576,30.172,0.667,14.558,,64.0,46.667,31.0,17.0,11.246,4.7
2014-04-08,32.438,59.104,26.666,2.625,34.417,,76.0,54.5,34.0,21.5,14.696,7.1
2014-04-09,40.208,63.25,23.042,2.542,46.938,,70.0,46.667,15.0,23.3,16.579,9.2
2014-04-10,31.688,55.771,24.084,1.5,43.416,,71.0,48.833,28.0,22.2,14.583,9.5
2014-04-11,26.354,49.0,22.646,0.125,19.729,,58.0,33.167,17.0,18.6,12.383,6.4
2014-04-12,26.792,43.833,17.042,0.75,19.396,,49.0,31.042,14.0,20.3,13.638,6.9
2014-04-13,23.316,29.072,5.756,1.25,26.896,,65.0,43.625,29.0,17.6,14.0,8.8
2014-04-14,31.054,51.949,20.895,2.0,30.521,,68.0,44.75,17.0,22.1,15.479,9.0
2014-04-15,38.375,69.438,31.062,1.25,28.77,,70.0,41.208,13.0,23.5,17.033,10.4
2014-04-16,43.23,67.708,24.48,1.958,55.042,,70.0,42.292,22.0,24.4,19.154,12.5
2014-04-17,43.166,68.24,25.074,3.955,78.146,,70.0,48.375,26.0,26.2,20.283,13.3
2014-04-18,38.542,60.792,22.25,1.875,61.792,,96.0,70.708,48.0,20.8,17.533,14.0
2014-04-19,18.416,31.584,13.166,0.917,26.084,,79.0,52.833,25.0,20.2,14.771,10.8
2014-04-20,17.377,26.084,8.708,0.542,26.458,,99.0,76.75,60.0,14.2,11.95,10.7
2014-04-21,27.81,58.426,30.616,0.0,16.979,,99.0,99.0,99.0,15.5,13.6,11.2
2014-04-22,28.658,51.321,22.662,0.75,29.158,,99.0,70.75,43.0,18.8,15.604,12.6
2014-04-23,32.729,66.584,33.854,0.667,21.604,,79.0,45.417,19.0,22.3,16.529,10.1
2014-04-24,33.021,56.542,23.52,2.208,32.27,,78.0,51.75,26.0,22.1,16.829,10.8
2014-04-25,33.52,54.146,20.625,1.333,31.521,,83.0,58.292,25.0,24.2,18.129,11.6
2014-04-26,25.708,39.0,13.292,1.125,26.771,,80.0,59.542,31.0,24.3,18.646,13.4
2014-04-27,14.268,17.862,3.594,0.75,26.312,,90.0,58.667,18.0,22.9,18.042,13.5
2014-04-28,27.262,45.938,18.676,0.348,25.688,,99.0,63.375,42.0,22.8,17.254,13.9
2014-04-29,15.292,19.042,3.75,0.0,29.146,,99.0,97.292,88.0,16.6,15.529,14.1
2014-04-30,18.979,34.812,15.834,0.0,21.271,,99.0,94.708,81.0,21.5,17.392,13.7
2014-05-01,23.458,43.729,20.27,0.542,23.875,,97.0,72.333,50.0,23.8,19.596,16.3
2014-05-02,28.028,47.511,19.482,0.783,24.452,,91.0,57.292,30.0,26.9,20.425,13.6
2014-05-03,18.521,26.938,8.417,0.958,31.542,,82.0,51.833,29.0,26.5,18.942,14.2
2014-05-04,8.39,10.322,1.932,0.708,19.25,,62.0,44.583,21.0,23.6,17.646,11.2
2014-05-05,15.06,21.898,6.838,0.13,22.48,,99.0,87.375,61.0,17.6,15.6,13.6
2014-05-06,15.75,23.812,8.062,0.375,14.084,,79.0,42.083,22.0,20.8,15.883,11.7
2014-05-07,27.312,48.584,21.271,1.667,23.75,,79.0,44.792,18.0,24.5,16.538,8.1
2014-05-08,24.375,40.812,16.438,0.708,23.0,,84.0,60.708,41.0,23.0,17.942,11.5
2014-05-09,22.625,41.021,18.396,0.25,20.25,,99.0,58.625,26.0,23.9,19.012,15.3
2014-05-10,18.77,29.625,10.855,0.167,16.104,,63.0,40.958,19.0,26.7,19.992,14.3
2014-05-11,14.042,18.206,4.163,1.5,17.75,,69.0,43.875,27.0,26.3,20.242,13.8
2014-05-12,11.657,15.055,3.398,0.478,15.433,,97.0,66.722,41.0,21.9,18.362,15.7
2014-05-13,29.876,53.0,23.125,0.652,12.021,,99.0,59.917,24.0,28.1,21.438,15.3
2014-05-14,34.438,56.688,22.25,2.25,37.208,,70.0,50.5,33.0,27.3,21.817,15.6
2014-05-15,30.438,51.479,21.042,0.875,25.5,,95.0,66.667,47.0,22.7,19.65,16.5
2014-05-16,26.608,48.42,21.812,0.609,19.416,,80.0,49.917,26.0,24.1,19.538,15.5
2014-05-17,15.794,24.592,8.798,0.25,5.634,,67.0,47.167,30.0,25.2,19.425,14.1
2014-05-18,15.142,21.81,6.668,0.708,6.479,,69.0,43.583,26.0,26.9,20.946,13.8
2014-05-19,26.948,46.476,19.527,2.043,16.625,,73.0,47.458,21.0,26.9,21.708,14.7
2014-05-20,23.125,37.104,13.98,0.792,37.916,,92.0,64.875,44.0,24.6,20.025,16.0
2014-05-21,23.312,45.167,21.854,0.083,17.604,,99.0,75.583,49.0,23.3,18.458,15.4
2014-05-22,23.25,39.938,16.688,0.542,21.77,,85.0,62.708,42.0,23.5,19.333,16.4
2014-05-23,26.042,51.583,25.542,0.583,12.521,,79.0,60.208,44.0,25.0,19.908,15.0
2014-05-24,21.438,36.5,15.062,1.125,20.458,,84.0,63.083,43.0,26.7,21.658,15.9
2014-05-25,13.049,16.242,3.194,1.25,26.854,,80.0,60.208,42.0,29.5,24.267,18.8
2014-05-26,6.546,7.13,0.584,0.0,16.083,,99.0,80.792,66.0,23.4,20.183,16.8
2014-05-27,31.25,57.792,26.542,0.625,23.229,,99.0,66.375,38.0,27.1,22.183,16.7
2014-05-28,32.562,55.938,23.375,2.042,38.188,,87.0,56.0,25.0,30.9,23.983,17.2
2014-05-29,31.729,48.208,16.479,1.667,42.438,,84.0,55.625,28.0,30.6,24.417,17.9
2014-05-30,31.366,45.842,14.475,2.708,60.28,,76.0,59.0,40.0,30.9,25.183,19.7
2014-05-31,22.438,34.854,12.417,1.667,62.958,,84.0,54.792,27.0,33.6,27.096,21.0
2014-06-01,15.666,18.51,2.843,2.208,51.562,,78.0,44.708,18.0,35.8,27.979,20.8
2014-06-02,29.744,44.912,15.168,2.13,63.438,,76.0,59.417,33.0,32.4,26.758,22.2
2014-06-03,20.657,30.47,9.813,1.087,51.709,,86.0,61.083,36.0,30.0,25.792,22.3
2014-06-04,19.125,27.416,8.292,0.833,52.708,,80.0,68.583,52.0,26.3,24.233,22.4
2014-06-05,29.625,60.938,31.312,0.125,32.166,,99.0,91.375,81.0,23.0,20.767,19.5
2014-06-06,26.416,50.5,24.084,0.458,20.48,,99.0,79.167,60.0,26.9,23.579,19.7
2014-06-07,20.792,33.73,12.938,1.0,22.479,,96.0,76.958,58.0,27.7,24.204,21.7
2014-06-08,10.108,12.97,2.86,0.5,12.584,,99.0,72.25,48.0,30.4,24.896,20.1
2014-06-09,21.238,41.118,19.88,1.087,23.792,,80.0,67.667,53.0,29.4,25.621,22.8
2014-06-10,13.666,21.875,8.208,0.958,27.104,,82.0,69.667,51.0,29.2,25.546,22.9
2014-06-11,18.375,38.312,19.938,0.417,28.25,,96.0,79.375,65.0,25.7,23.788,22.3
2014-06-12,18.833,47.521,28.688,0.458,16.584,,91.0,72.125,51.0,31.0,25.042,21.5
2014-06-13,19.021,38.792,19.771,0.417,12.834,,80.0,60.0,42.0,26.0,23.188,20.3
2014-06-14,18.167,32.104,13.938,0.792,14.312,,80.0,53.042,28.0,29.1,24.217,18.1
2014-06-15,13.246,17.524,4.279,1.25,26.334,,68.0,50.375,28.0,31.0,25.429,18.1
2014-06-16,27.534,46.729,19.195,0.909,32.5,,69.0,48.375,31.0,32.4,26.833,20.5
2014-06-17,33.083,55.729,22.646,2.125,46.812,,72.0,57.792,38.0,29.2,25.367,21.3
2014-06-18,24.584,37.625,13.042,1.125,37.396,,99.0,74.542,56.0,24.6,22.462,20.1
2014-06-19,25.229,43.625,18.396,1.042,44.666,,99.0,70.583,43.0,30.2,24.454,19.4
2014-06-20,27.604,40.688,13.084,1.5,37.354,,76.0,61.542,40.0,31.5,26.012,21.8
2014-06-21,9.938,12.729,2.792,0.5,24.438,,88.0,69.0,53.0,29.1,25.588,22.9
2014-06-22,13.04,19.524,6.484,0.625,21.688,,99.0,84.292,65.0,26.4,23.521,21.5
2014-06-23,21.636,45.75,24.114,0.652,19.166,,84.0,63.083,46.0,29.1,25.225,21.3
2014-06-24,25.688,53.242,27.554,1.043,21.229,,80.0,56.542,27.0,32.1,26.429,21.7
2014-06-25,24.271,44.021,19.75,0.875,29.48,,98.0,69.375,53.0,30.2,25.483,21.8
2014-06-26,19.812,32.166,12.355,1.292,21.479,,89.0,70.083,49.0,29.1,25.412,21.8
