date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,NMHC_mean,THC_mean,PM25_mean
2017-12-31,99.0,82.75,64.0,10.927,11.66675,0.7394999999999999,1.1806666666666665,16.052,40.5,30.0625,21.5,195.478,5.739,201.217,11.896
2018-01-01,,,,5.097333333333333,5.555666666666667,0.4586666666666666,1.417,8.583,87.0,58.833,32.0,194.913,1.348,196.261,7.1665
2018-01-02,,,,3.1313333333333335,3.2853333333333334,0.153,0.7705,5.583333333333333,94.0,68.917,52.0,193.826,0.0,193.826,3.354
2018-01-03,,,,3.6806666666666668,4.0,0.3193333333333333,1.0205,4.528,90.0,58.458,40.0,194.13,0.522,194.652,4.3545
2018-01-04,,,,8.014000000000001,8.833333333333334,0.8193333333333334,1.1875,8.250333333333332,94.0,58.542,35.0,194.652,2.696,197.348,6.2085
2018-01-05,,,,8.791666666666666,9.944333333333333,1.1526666666666667,2.0625,13.833,96.0,81.5,64.0,196.087,3.783,199.87,10.5835
2018-01-06,,,,5.139,5.764,0.625,0.9795,6.569333333333333,72.0,57.083,41.0,195.696,0.565,196.261,5.208
2018-01-07,,,,9.256666666666666,10.579333333333333,1.3233333333333335,1.7205000000000001,8.431,94.0,54.125,11.0,200.636,3.591,204.227,6.5
2018-01-08,,,,16.583333333333332,20.221999999999998,3.639,2.1875,23.916666666666668,104.0,63.708,8.0,206.913,12.87,219.783,19.8335
2018-01-09,,,,6.262666666666667,6.9206666666666665,0.6583333333333333,1.2915,6.4863333333333335,71.0,49.583,18.0,196.739,2.13,198.87,5.7915
2018-01-10,,,,19.097333333333335,21.736333333333334,2.639,2.4165,12.777666666666667,58.0,38.792,20.0,195.217,8.304,203.522,9.792
2018-01-11,,,,15.291666666666666,17.444333333333333,2.153,2.1875,13.805666666666667,110.0,72.792,45.0,196.174,8.043,204.217,10.0625
2018-01-12,,,,17.346999999999998,19.041666666666668,1.6943333333333335,2.229,15.847333333333333,76.0,61.292,45.0,195.913,9.826,205.739,13.3125
2018-01-13,,,,10.805666666666667,12.110999999999999,1.3056666666666665,2.021,10.889000000000001,113.0,73.667,38.0,194.652,2.13,196.783,8.917
2018-01-14,,,,9.755333333333333,11.091999999999999,1.3366666666666667,1.8475000000000001,8.235999999999999,110.0,68.375,25.0,195.174,3.783,198.957,6.625
2018-01-15,,,,20.764,26.833333333333332,6.069333333333333,1.5,18.680333333333333,111.0,67.958,27.0,197.826,17.87,215.696,13.458
2018-01-16,,,,15.491999999999999,18.721999999999998,3.23,1.9585,22.555666666666667,99.0,68.542,39.0,204.783,13.565,218.348,17.583
2018-01-17,,,,10.347333333333333,11.778,1.4303333333333335,1.729,13.25,98.0,64.625,37.0,198.304,7.522,205.826,10.8125
2018-01-18,,,,6.927333333333333,7.907666666666667,0.98,1.4125,8.097,80.0,58.083,43.0,196.273,1.636,197.909,6.3125
2018-01-19,,,,11.041666666666666,12.708333333333334,1.6666666666666667,2.0,11.319333333333333,101.0,62.5,28.0,195.174,7.652,202.826,9.375
2018-01-20,,,,11.986333333333334,13.291666666666666,1.3053333333333332,1.5625,16.180666666666667,88.0,65.875,28.0,198.0,8.087,206.087,12.9795
2018-01-21,,,,7.848333333333334,8.814333333333334,0.9666666666666668,1.4969999999999999,8.436666666666666,77.0,56.667,36.0,197.13,2.217,199.348,5.368
2018-01-22,,,,6.778,7.528,0.75,1.2915,9.360999999999999,90.0,69.833,47.0,195.435,3.565,199.0,6.946
2018-01-23,,,,16.729000000000003,19.512666666666664,2.7840000000000003,2.0835,21.208,106.0,62.167,-5.0,199.826,13.304,213.13,16.6665
2018-01-24,,,,7.972333333333334,8.777666666666667,0.8056666666666666,1.646,11.666666666666666,75.0,57.083,32.0,197.435,3.696,201.13,8.625
2018-01-25,,,,11.347333333333333,12.805333333333332,1.4583333333333333,1.6875,12.666666666666666,81.0,49.25,21.0,200.217,7.391,207.609,9.958
2018-01-26,,,,5.472333333333334,6.1386666666666665,0.6666666666666666,1.4165,9.097,68.0,42.333,13.0,196.826,1.435,198.261,6.896
2018-01-27,,,,5.319333333333334,5.930666666666667,0.611,1.375,7.555666666666667,79.0,43.208,11.0,195.478,0.478,195.957,5.5415
2018-01-28,,,,12.965333333333334,14.343666666666666,1.3780000000000001,2.0655,13.097333333333333,88.0,60.667,30.0,195.13,5.652,200.783,10.125
2018-01-29,,,,6.652666666666666,7.889,1.236,1.25,12.139000000000001,74.0,49.958,32.0,197.0,2.217,199.217,9.4585
2018-01-30,,,,14.412666666666667,17.26,2.8473333333333333,1.625,17.291666666666668,111.0,53.125,22.0,198.435,9.826,208.261,13.8095
2018-01-31,,,,26.389,32.31933333333333,5.930666666666667,1.9375,25.361,80.0,54.542,25.0,199.522,20.609,220.13,19.896
2018-02-01,,,,6.738666666666667,7.755333333333333,1.0163333333333335,1.5375,7.439666666666667,65.0,42.125,25.0,196.957,2.217,199.174,4.6475
2018-02-02,,,,10.389000000000001,11.75,1.3613333333333333,1.9169999999999998,13.166666666666666,103.0,64.792,27.0,195.87,5.435,201.304,10.7085
2018-02-03,,,,9.819333333333333,10.430333333333333,0.6113333333333334,2.0835,21.069333333333333,124.0,83.375,50.0,194.13,5.696,199.826,16.5835
2018-02-04,,,,9.802999999999999,10.927999999999999,1.125,1.5,20.486,134.0,97.5,69.0,199.174,5.174,204.348,15.625
2018-02-05,,,,12.166333333333332,14.417000000000002,2.2496666666666667,1.396,20.152666666666665,119.0,76.333,47.0,202.957,10.391,213.348,15.9165
2018-02-06,,,,25.991,31.965000000000003,5.974333333333333,1.3545,29.68166666666667,92.0,74.0,60.0,200.455,20.636,221.091,21.096
2018-02-07,,,,20.541666666666668,25.000333333333334,4.458333333333333,2.229,23.653000000000002,143.0,102.042,49.0,197.478,22.739,220.217,18.5835
2018-02-08,,,,8.764000000000001,9.916666666666666,1.1526666666666667,1.7705000000000002,8.180333333333333,102.0,69.875,34.0,197.087,4.043,201.13,7.229
2018-02-09,,,,12.847,14.097333333333333,1.25,2.3545,12.222333333333333,59.0,44.458,25.0,197.087,6.696,203.783,9.9585
2018-02-10,,,,4.847333333333333,5.527666666666666,0.6806666666666666,1.604,6.9863333333333335,66.0,44.25,29.0,196.783,0.043,196.826,5.354
2018-02-11,,,,13.230666666666666,15.149000000000001,1.9183333333333332,2.0,14.0,80.0,53.167,24.0,196.913,5.739,202.652,12.3955
2018-02-12,,,,6.277666666666666,7.153,0.8746666666666667,1.3125,6.7636666666666665,87.0,63.583,47.0,194.913,2.478,197.391,4.7915
2018-02-13,,,,9.063,10.116,1.0533333333333332,1.6875,15.333333333333334,97.0,68.0,49.0,197.174,5.826,203.0,11.479
2018-02-14,,,,6.889,7.499666666666667,0.6113333333333334,1.271,9.791666666666666,66.0,48.458,21.0,195.913,2.913,198.826,8.2295
2018-02-15,,,,19.515666666666664,21.25733333333333,1.7413333333333334,2.541,14.625,60.0,39.667,8.0,196.818,11.136,207.955,13.771
2018-02-16,,,,19.555333333333333,22.444333333333333,2.888666666666667,2.5835,18.29133333333333,108.0,75.167,50.0,198.391,12.957,211.348,14.5415
2018-02-17,,,,5.819333333333333,6.264,0.4446666666666667,1.667,18.930666666666667,93.0,60.292,37.0,197.739,1.609,199.348,15.729500000000002
2018-02-18,,,,11.802666666666667,18.246,6.4433333333333325,3.7175000000000002,15.013666666666666,120.0,67.042,29.0,197.261,12.13,209.391,14.4375
2018-02-19,,,,19.027666666666665,41.236,22.208333333333332,14.121500000000001,18.458333333333332,117.0,88.25,46.0,198.174,21.043,219.217,16.0835
2018-02-20,,,,15.153333333333334,18.026666666666667,2.8733333333333335,3.636,16.944333333333333,161.0,117.708,84.0,198.739,13.043,211.783,9.583
2018-02-21,,,,7.166666666666667,7.778,0.6113333333333334,0.917,14.235999999999999,108.0,82.542,60.0,195.478,1.826,197.304,10.667
2018-02-22,,,,15.110999999999999,17.08366666666667,1.9720000000000002,2.0835,19.222333333333335,127.0,81.333,48.0,195.87,9.0,204.87,15.771
2018-02-23,,,,10.430666666666667,11.124666666666664,0.6946666666666667,1.604,19.111333333333334,136.0,93.583,65.0,196.609,5.261,201.87,15.021
2018-02-24,,,,7.472333333333334,7.972333333333334,0.5,1.1875,20.208333333333332,134.0,87.0,35.0,197.522,4.0,201.522,15.521
2018-02-25,,,,13.204666666666668,15.698666666666668,2.4939999999999998,2.547,26.000333333333334,157.0,116.208,70.0,196.773,13.545,210.318,20.3125
2018-02-26,,,,9.444666666666667,10.097333333333333,0.6526666666666666,1.7915,23.555666666666667,136.0,100.583,69.0,198.217,5.826,204.043,17.729
2018-02-27,,,,14.286666666666667,15.62,1.3333333333333333,1.847,20.874666666666666,129.0,93.792,62.0,197.13,8.565,205.696,15.979
2018-02-28,,,,18.764,20.125333333333334,1.3613333333333333,0.8125,22.625,109.0,97.542,82.0,197.348,13.043,210.391,14.896
2018-03-01,,,,7.988666666666667,8.632333333333333,0.6436666666666667,1.26,19.605666666666668,138.0,103.792,78.0,196.955,5.409,202.364,14.3915
2018-03-02,,,,8.305666666666667,8.944333333333333,0.639,1.167,25.639,141.0,94.708,58.0,202.478,4.913,207.391,18.75
2018-03-03,,,,13.097333333333333,13.749666666666668,0.6526666666666666,1.042,33.31966666666667,104.0,96.5,90.0,197.565,6.304,203.87,24.2705
2018-03-04,,,,12.787333333333335,14.964333333333334,2.177,0.923,25.986,147.0,101.167,84.0,198.261,11.435,209.696,19.375
2018-03-05,,,,9.388666666666667,10.514000000000001,1.125,1.021,20.930666666666667,160.0,106.75,72.0,206.565,7.304,213.87,15.0625
2018-03-06,,,,11.770000000000001,14.117666666666667,2.3476666666666666,0.6675,21.583333333333332,160.0,116.167,69.0,197.391,13.435,210.826,15.2915
2018-03-07,,,,7.458000000000001,8.236333333333333,0.7776666666666667,0.7295,15.055666666666667,144.0,105.542,73.0,196.478,3.261,199.739,10.7085
2018-03-08,,,,6.403,7.055666666666667,0.653,0.9375,10.847,114.0,78.167,49.0,196.565,2.304,198.87,7.708
2018-03-09,,,,9.153,10.180666666666667,1.0276666666666667,1.5625,12.597333333333333,143.0,87.708,20.0,196.174,4.826,201.0,8.8125
2018-03-10,,,,7.805666666666667,8.749666666666668,0.9446666666666667,0.771,12.958333333333334,119.0,100.292,71.0,194.696,3.957,198.652,7.7085
2018-03-11,,,,5.7106666666666674,6.424333333333333,0.7136666666666667,0.539,8.430666666666667,151.0,116.417,93.0,193.13,2.609,195.739,3.9795
2018-03-12,,,,10.617666666666667,11.814,1.1963333333333332,1.4275,18.055666666666667,146.0,110.875,74.0,198.045,8.864,206.909,13.317
2018-03-13,,,,6.468333333333334,7.089666666666666,0.6223333333333333,0.905,15.888666666666666,120.0,83.25,34.0,198.261,4.783,203.043,11.2085
2018-03-14,,,,7.291666666666667,8.222333333333333,0.9306666666666666,1.125,13.902666666666667,104.0,67.042,28.0,197.783,4.348,202.13,10.1875
2018-03-15,,,,10.263666666666667,11.402666666666667,1.139,1.1875,17.750333333333334,133.0,79.417,19.0,196.348,6.435,202.783,13.646
2018-03-16,,,,8.694666666666667,9.694666666666667,1.0,1.167,17.458,118.0,86.167,53.0,197.652,5.652,203.304,13.0415
2018-03-17,,,,7.430666666666667,8.360999999999999,0.9306666666666666,1.271,10.930666666666667,112.0,69.833,25.0,196.913,3.261,200.174,8.646
2018-03-18,,,,8.429333333333334,9.433,1.0036666666666667,1.0925,9.083333333333334,133.0,81.792,33.0,198.478,4.565,203.043,6.479
2018-03-19,,,,20.042,22.375,2.3333333333333335,1.25,21.555333333333333,131.0,95.792,51.0,199.826,16.261,216.087,15.917000000000002
2018-03-20,,,,14.735666666666667,16.978333333333335,2.2426666666666666,1.6484999999999999,24.0,186.0,131.0,73.0,203.739,17.826,221.565,17.396
2018-03-21,,,,4.583333333333333,4.652666666666667,0.06933333333333333,0.5415,19.305666666666667,188.0,162.583,118.0,190.826,6.696,197.522,9.1665
2018-03-22,,,,9.055666666666667,9.819666666666667,0.7639999999999999,1.042,24.083,165.0,129.125,65.0,198.435,4.87,203.304,18.0415
2018-03-23,,,,5.361,5.944333333333333,0.5833333333333334,1.146,12.833333333333334,110.0,76.167,53.0,195.043,1.043,196.087,9.9165
2018-03-24,,,,5.027666666666667,5.430666666666667,0.4026666666666667,1.0415,12.25,113.0,77.042,37.0,195.913,0.391,196.304,9.396
2018-03-25,,,,11.002,12.616,1.614,1.4775,17.04133333333333,132.0,92.083,29.0,197.391,6.261,203.652,13.375
2018-03-26,,,,13.875333333333336,16.708333333333332,2.8333333333333335,1.646,32.208333333333336,168.0,122.292,90.0,199.13,12.087,211.217,25.771
2018-03-27,,,,9.237666666666668,9.924,0.6856666666666666,1.4575,24.958,182.0,130.0,85.0,198.609,7.609,206.217,19.1875
2018-03-28,,,,10.777666666666667,11.375,0.5973333333333334,1.3335,21.139,173.0,130.167,86.0,198.87,9.696,208.565,15.9165
2018-03-29,,,,10.125333333333332,10.972333333333333,0.847,1.3125,16.528000000000002,158.0,107.125,73.0,204.13,7.565,211.696,12.419
2018-03-30,,,,9.5,10.166666666666666,0.6666666666666666,0.9165,23.805333333333333,171.0,124.75,87.0,199.739,7.522,207.261,15.625
2018-03-31,,,,4.333333333333333,4.625,0.2916666666666667,0.5625,11.986333333333334,131.0,103.958,79.0,198.435,0.87,199.304,7.75
2018-04-01,,,,6.208333333333333,6.875,0.6663333333333333,1.417,18.180666666666667,186.0,141.25,83.0,195.739,4.783,200.522,11.854
2018-04-02,,,,9.641333333333334,10.96,1.319,2.652,34.208333333333336,241.0,174.542,120.0,202.435,12.391,214.826,23.917
2018-04-03,,,,11.472,13.194333333333333,1.7220000000000002,3.208,48.97233333333333,222.0,167.25,115.0,197.696,15.87,213.565,34.021
2018-04-04,,,,9.174,10.173666666666668,1.0003333333333335,2.652,33.83733333333333,241.0,191.792,154.0,193.81,8.81,202.619,22.7605
2018-04-05,,,,5.4446666666666665,6.125,0.6806666666666666,1.125,11.013666666666666,175.0,150.5,122.0,194.13,3.522,197.652,6.729
2018-04-06,,,,3.361,3.611333333333333,0.25033333333333335,0.792,25.111,198.0,170.208,140.0,189.826,2.348,192.174,12.979
2018-04-07,,,,5.847333333333334,6.833666666666666,0.9860000000000001,0.792,18.889,140.0,111.708,67.0,197.087,2.435,199.522,11.896
2018-04-08,,,,3.611,4.4446666666666665,0.8336666666666668,0.792,14.916666666666666,127.0,88.333,52.0,195.13,0.783,195.913,11.896
2018-04-09,,,,10.960333333333333,12.967666666666666,2.0073333333333334,1.826,17.027666666666665,161.0,104.875,26.0,195.609,7.0,202.609,12.8335
2018-04-10,,,,8.111333333333333,8.569333333333333,0.4583333333333333,1.5,29.986333333333334,192.0,141.0,96.0,196.609,5.957,202.565,23.3955
2018-04-11,,,,4.369,4.584666666666666,0.21566666666666667,0.958,24.041666666666668,182.0,160.208,111.0,190.478,3.217,193.696,13.3125
2018-04-12,,,,8.722333333333333,10.166666666666666,1.4443333333333335,1.625,22.58366666666667,223.0,186.667,147.0,193.609,6.391,200.0,15.1875
2018-04-13,,,,7.736,8.347333333333333,0.611,1.375,15.639000000000001,183.0,148.75,121.0,196.652,4.478,201.13,11.896
2018-04-14,,,,4.958333333333333,5.097333333333333,0.1386666666666667,0.875,17.847333333333335,199.0,154.792,111.0,193.609,3.304,196.913,11.396
2018-04-15,,,,4.042,4.458666666666667,0.4166666666666667,0.667,15.013666666666666,193.0,148.042,107.0,191.478,1.043,192.522,5.146
2018-04-16,,,,6.930666666666667,7.758333333333333,0.828,1.348,38.388666666666666,180.0,137.125,95.0,195.043,3.13,198.174,19.5415
2018-04-17,,,,8.458333333333334,9.228333333333333,0.7703333333333333,0.636,27.748666666666665,168.0,136.875,109.0,195.273,7.955,203.227,13.5415
2018-04-18,,,,7.587,8.571,0.9846666666666667,0.75,8.791666666666666,202.0,153.708,121.0,192.364,6.682,199.045,5.5
2018-04-19,,,,9.166666666666666,11.388666666666666,2.222,1.792,21.666666666666668,208.0,152.542,96.0,200.87,8.913,209.783,13.792
2018-04-20,,,,11.180666666666667,12.444666666666668,1.2636666666666667,2.0,29.986,257.0,184.0,123.0,196.696,11.435,208.13,20.1875
2018-04-21,,,,7.139,7.819333333333333,0.6803333333333333,2.25,38.05566666666667,229.0,175.375,121.0,194.957,7.174,202.13,28.9375
2018-04-22,,,,8.222,9.139000000000001,0.9166666666666666,2.458,40.903,249.0,183.583,124.0,195.13,8.043,203.174,28.417
2018-04-23,,,,4.636333333333333,5.37,0.7336666666666667,1.13,29.125,221.0,183.375,137.0,192.435,4.652,197.087,17.625
2018-04-24,,,,2.9443333333333332,3.2776666666666667,0.3336666666666666,0.833,20.851333333333333,204.0,184.583,172.0,189.696,1.087,190.783,9.2915
2018-04-25,,,,3.4130000000000003,4.226333333333334,0.8133333333333334,0.583,14.194666666666668,211.0,180.917,138.0,189.174,1.826,191.0,4.2085
2018-04-26,,,,4.805666666666666,5.889,1.0836666666666668,1.0,8.180333333333333,226.0,165.917,130.0,194.043,3.783,197.826,5.229
2018-04-27,,,,9.472333333333333,11.0,1.5279999999999998,2.1875,16.097333333333335,209.0,182.875,154.0,194.217,6.652,200.87,10.729
2018-04-28,,,,7.3886666666666665,8.222333333333333,0.8333333333333334,1.542,30.096999999999998,247.0,181.167,147.0,195.478,4.826,200.304,24.146
2018-04-29,,,,4.333333333333333,4.847,0.5139999999999999,0.9795,35.333333333333336,231.0,177.333,131.0,197.87,5.435,203.304,34.0415
2018-04-30,,,,5.584666666666667,6.093,0.5086666666666667,0.8180000000000001,26.805666666666667,227.0,181.208,130.0,198.783,4.652,203.435,20.5835
2018-05-01,,,,8.875333333333332,9.639000000000001,0.7639999999999999,1.708,32.389,268.0,202.083,160.0,195.5,7.773,203.273,23.9375
2018-05-02,,,,5.403,5.886666666666667,0.48300000000000004,0.5835,28.389,213.0,181.625,149.0,198.0,6.913,204.913,18.146
2018-05-03,,,,3.667,3.888666666666667,0.2223333333333333,0.6875,17.888666666666666,220.0,192.542,147.0,193.13,2.348,195.478,8.375
2018-05-04,,,,3.888666666666667,4.361,0.4723333333333333,0.7085,14.139000000000001,205.0,156.208,107.0,198.391,1.696,200.087,10.479
2018-05-05,,,,4.791666666666667,5.319333333333334,0.528,0.917,16.471999999999998,226.0,169.667,88.0,197.957,3.0,200.957,11.1665
2018-05-06,,,,6.75,7.541666666666667,0.7916666666666666,1.875,23.736,238.0,193.0,144.0,195.043,4.87,199.913,14.75
2018-05-07,,,,8.381,8.968666666666666,0.5876666666666667,0.1955,15.194333333333333,198.0,175.958,154.0,191.522,6.957,198.478,7.583
2018-05-08,,,,7.780333333333334,8.359,0.5793333333333334,0.432,9.869333333333334,178.0,157.667,131.0,196.5,8.773,205.273,5.2825
2018-05-09,,,,7.233333333333334,8.522333333333334,1.289,0.7915,10.027666666666667,206.0,162.75,129.0,192.609,5.826,198.435,6.396
2018-05-10,,,,5.778,6.875,1.097,0.875,9.291333333333334,187.0,149.667,124.0,193.826,2.087,195.913,6.271
2018-05-11,,,,8.041666666666666,9.680333333333333,1.6386666666666667,1.4795,11.985999999999999,216.0,160.833,98.0,194.783,4.304,199.087,8.7915
2018-05-12,,,,8.083333333333334,9.416666666666666,1.3333333333333333,1.521,18.208333333333332,226.0,177.833,114.0,194.87,9.696,204.565,12.4795
2018-05-13,,,,5.041666666666667,5.389,0.347,0.3125,12.083333333333334,200.0,182.625,175.0,192.478,3.696,196.174,5.6455
2018-05-14,,,,6.053999999999999,6.897333333333333,0.8436666666666667,0.8195,12.222333333333333,244.0,203.917,173.0,192.652,4.87,197.522,7.7705
2018-05-15,,,,7.514,8.944333333333333,1.4306666666666665,1.0625,20.097333333333335,254.0,203.042,143.0,195.739,7.522,203.261,13.9585
2018-05-16,,,,6.998333333333334,7.904333333333334,0.9063333333333333,1.5,27.972333333333335,240.0,206.583,170.0,198.261,8.783,207.043,19.0625
2018-05-17,,,,7.208333333333333,7.875,0.6666666666666666,1.6875,39.166666666666664,277.0,231.875,198.0,199.087,7.957,207.043,26.0205
2018-05-18,,,,9.979333333333335,11.625,1.6453333333333333,1.8824999999999998,55.75899999999999,263.0,232.042,204.0,197.0,9.273,206.273,33.478500000000004
2018-05-19,,,,4.847333333333333,5.736,0.8889999999999999,0.854,12.458333333333334,217.0,181.042,140.0,193.565,1.348,194.913,6.3545
2018-05-20,,,,4.583333333333333,5.264,0.6803333333333333,0.917,7.6803333333333335,204.0,159.833,134.0,198.522,1.478,200.0,4.25
2018-05-21,,,,6.6000000000000005,7.756666666666667,1.1563333333333334,0.865,13.110999999999999,235.0,179.375,135.0,198.174,4.957,203.13,9.958
2018-05-22,,,,4.875,5.652666666666666,0.7776666666666667,0.646,12.264000000000001,240.0,192.708,124.0,192.826,6.391,199.217,7.6875
2018-05-23,,,,5.422666666666667,5.901666666666666,0.47900000000000004,0.271,11.278,202.0,185.042,171.0,190.652,8.261,198.913,5.771
2018-05-24,,,,9.0,10.055333333333333,1.0553333333333332,1.396,10.847333333333333,254.0,211.875,174.0,192.565,7.304,199.87,6.7915
2018-05-25,,,,11.235999999999999,13.236333333333334,2.0,2.104,21.333,273.0,206.167,146.0,201.696,13.087,214.783,13.6665
2018-05-26,,,,11.597,13.041666666666666,1.4446666666666665,2.104,26.792,242.0,205.542,169.0,200.913,16.261,217.174,16.5
2018-05-27,,,,5.861,6.5,0.639,1.5415,21.569333333333333,264.0,208.333,151.0,202.13,5.696,207.826,13.854
2018-05-28,,,,3.526666666666667,4.08,0.5539999999999999,0.976,15.902666666666667,244.0,217.917,196.0,194.667,1.619,196.286,7.604
2018-05-29,,,,5.569333333333333,6.541666666666667,0.9723333333333333,0.729,17.111333333333334,246.0,219.042,190.0,192.261,6.652,198.913,8.104
2018-05-30,,,,7.022666666666666,7.655,0.633,0.5,21.652666666666665,225.0,201.583,179.0,193.13,10.087,203.217,12.0835
2018-05-31,,,,15.916666666666666,18.180333333333333,2.264,1.729,26.208333333333332,200.0,183.833,177.0,199.826,19.609,219.435,16.1875
2018-06-01,,,,8.597,9.569333333333333,0.9723333333333333,1.25,17.712333333333333,266.0,209.292,171.0,197.391,4.87,202.261,11.125
2018-06-02,,,,6.6946666666666665,7.847,1.153,1.1875,16.305666666666667,251.0,207.458,157.0,200.391,7.174,207.565,10.3125
2018-06-03,,,,3.986,4.819333333333334,0.8333333333333334,0.771,14.722333333333333,254.0,214.167,166.0,202.217,5.261,207.478,7.604
2018-06-04,,,,4.374,5.389,1.015,0.7045,13.458333333333334,261.0,220.625,168.0,196.682,4.273,200.955,7.8260000000000005
2018-06-05,,,,5.416999999999999,6.7363333333333335,1.3193333333333335,0.9165,14.985999999999999,264.0,221.458,172.0,198.174,6.478,204.652,9.25
2018-06-06,,,,10.167333333333334,11.333,1.1653333333333333,0.5205,14.652666666666667,213.0,193.458,170.0,193.739,13.0,206.739,8.729
2018-06-07,,,,5.8196666666666665,6.889,1.0693333333333335,0.548,12.958333333333334,246.0,214.0,191.0,197.522,6.391,203.913,6.8125
2018-06-08,,,,4.916666666666667,6.139,1.2223333333333333,0.667,18.847333333333335,251.0,217.417,179.0,198.565,6.739,205.304,10.5415
2018-06-09,,,,5.666999999999999,6.583333333333333,0.9166666666666666,1.0,23.361,288.0,242.625,211.0,196.087,5.826,201.913,15.979
2018-06-10,,,,3.75,4.208333333333333,0.4583333333333333,0.75,19.777666666666665,247.0,223.792,203.0,194.13,5.652,199.783,12.0415
2018-06-11,,,,6.7076666666666656,8.735333333333335,2.0269999999999997,0.974,11.430666666666667,285.0,243.458,221.0,192.043,6.043,198.087,6.229
2018-06-12,,,,5.778,6.944333333333333,1.1663333333333332,1.3125,6.375,277.0,238.125,205.0,193.174,5.261,198.435,2.7915
2018-06-13,,,,6.843,8.218,1.375,1.167,6.944333333333333,273.0,226.125,195.0,192.783,3.043,195.826,4.0
2018-06-14,,,,7.041666666666667,8.403,1.361,1.375,14.639000000000001,253.0,220.875,180.0,193.87,5.783,199.652,8.0
2018-06-15,,,,9.319333333333333,10.694333333333333,1.375,0.7295,14.764000000000001,230.0,209.083,194.0,194.652,10.391,205.043,7.3335
2018-06-16,,,,4.624666666666667,5.6386666666666665,1.014,1.25,11.610999999999999,223.0,199.25,177.0,193.174,3.652,196.826,6.771
2018-06-17,,,,2.8196666666666665,3.486,0.6666666666666666,0.7915,12.736333333333334,237.0,208.875,172.0,191.957,1.87,193.826,6.3955
2018-06-18,,,,6.409000000000001,7.5,1.091,0.2955,7.6000000000000005,208.0,193.7,182.0,191.091,5.545,196.636,4.604
2018-06-19,,,,7.521,9.771,2.25,1.542,,,,,193.609,8.043,201.652,6.479
2018-06-20,,,,7.646,8.771,1.125,0.333,,,,,193.043,11.043,204.087,2.7085
2018-06-21,,,,9.4375,10.458,1.0205,1.333,22.3485,,,,193.826,8.217,202.043,8.7705
2018-06-22,,,,10.4375,12.0835,1.646,2.125,22.3335,,,,199.217,10.13,209.348,15.582999999999998
2018-06-23,,,,6.3125,7.083,0.771,0.792,20.6875,,,,198.652,8.043,206.696,12.1455
2018-06-24,,,,6.1665,7.354,1.1875,1.167,16.125,,,,194.783,5.783,200.565,9.625
2018-06-25,,,,7.4345,8.565,1.1305,1.913,28.104,,,,199.522,7.565,207.087,18.8335
2018-06-26,,,,3.25,4.0625,0.8125,1.083,22.4585,,,,188.0,3.739,191.739,11.7085
2018-06-27,,,,2.729,3.8545,1.125,1.042,19.583,,,,180.696,1.348,182.043,6.917
2018-06-28,,,,3.0,4.2705,1.271,1.25,26.375,,,,179.609,0.783,180.391,10.4165
2018-06-29,,,,1.4585,2.4375,0.9795,0.917,20.896,,,,179.696,1.0,180.696,6.5625
2018-06-30,,,,1.5,2.625,1.125,0.542,16.396,,,,180.478,0.783,181.261,5.0205
2018-07-01,,,,0.9860000000000001,1.8613333333333333,0.875,0.229,24.680666666666667,295.0,265.417,247.0,183.783,1.043,184.826,9.5205
2018-07-02,,,,2.1003333333333334,3.423666666666667,1.3236666666666668,0.326,24.527666666666665,295.0,265.333,241.0,184.304,3.304,187.609,8.2705
2018-07-03,,,,1.5993333333333333,2.844666666666667,1.2456666666666667,0.2825,21.126,289.0,264.375,239.0,186.857,0.619,187.476,5.661
2018-07-04,,,,1.0616666666666668,2.013333333333333,0.9516666666666667,0.2915,30.277666666666665,275.0,258.958,242.0,179.783,0.739,180.522,8.625
2018-07-05,,,,1.9443333333333335,2.708,0.7639999999999999,0.354,34.528,257.0,249.75,240.0,180.391,0.739,181.13,8.083
2018-07-06,,,,1.8473333333333333,2.736,0.8889999999999999,0.229,21.722333333333335,251.0,245.667,235.0,181.0,1.522,182.522,3.667
2018-07-07,,,,1.5276666666666667,2.25,0.7223333333333333,0.2085,21.625,265.0,252.833,245.0,179.913,0.522,180.435,5.3125
2018-07-08,,,,2.9026666666666667,4.111,1.2083333333333333,0.3335,15.486333333333334,287.0,262.0,242.0,182.565,1.478,184.043,5.458
2018-07-09,,,,2.869666666666667,5.122,2.252333333333333,0.0435,15.222333333333333,298.0,267.208,232.0,188.609,4.783,193.391,5.1455
2018-07-10,,,,3.528,5.777666666666666,2.25,0.396,23.083,307.0,269.375,235.0,190.217,5.87,196.087,7.854
2018-07-11,,,,6.280666666666666,9.191333333333334,2.9103333333333334,0.9585,28.958333333333332,321.0,278.542,245.0,190.913,7.522,198.435,13.2085
2018-07-12,,,,6.791999999999999,8.764000000000001,1.9720000000000002,0.646,25.389,307.0,274.167,252.0,192.304,12.739,205.043,12.6875
2018-07-13,,,,7.8886666666666665,9.861333333333333,1.9720000000000002,1.104,29.750333333333334,333.0,288.042,244.0,194.174,11.348,205.522,14.2915
