date,CO_mean,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,NMHC_mean,PM25_mean,SO2_mean,THC_mean
2015-01-25,6.167,,,,19.93725,30.14575,10.2085,,,,,199.34699999999998,18.902666666666665,6.2395,1.195,218.24966666666668
2015-01-26,6.875,,,,29.658250000000002,44.858000000000004,15.19975,,,,,203.42566666666667,25.528000000000002,11.93625,1.9104999999999999,228.953
2015-01-27,7.75,,,,27.67975,41.2565,13.57675,,,,,201.55566666666667,30.139,11.93575,1.3185,231.69433333333333
2015-01-28,8.375,,,,34.354,53.948,19.59375,,,,,200.84699999999998,35.18033333333333,17.04175,3.0735,236.02800000000002
2015-01-29,5.955,,,,27.47925,39.77425,12.2955,,,,,199.928,24.749,13.21125,2.542,224.677
2015-01-30,3.708,,,,14.718499999999999,17.59375,2.875,,,,,195.29166666666666,9.403,6.84375,1.843,204.69433333333333
2015-01-31,7.208,,,,19.729,25.37475,5.64575,,,,,198.34733333333335,16.583333333333332,13.59375,4.503500000000001,214.93033333333332
2015-02-01,6.5,,,,21.97925,27.45825,5.47925,,,,,198.625,16.736,14.01025,4.5815,215.361
2015-02-02,5.583,,,,18.8325,23.47275,4.640499999999999,,,,,197.23433333333332,13.707333333333333,8.12075,2.822,210.9416666666667
2015-02-03,5.682,,,,14.584,17.906750000000002,3.32275,,,,,196.32033333333334,8.859,7.0625,3.0655,205.17233333333334
2015-02-04,7.583,,,,21.771,27.531,5.7605,,,,,198.5,17.291666666666668,11.13525,4.211,215.79166666666666
2015-02-05,8.042,,,,37.68725,55.5835,17.896,,,,,203.26366666666664,36.15266666666667,17.71875,5.4094999999999995,239.41666666666666
2015-02-06,5.875,,,,20.93725,25.44775,4.5105,,,,,197.27766666666665,16.611,15.28125,3.9865,213.889
2015-02-07,4.0,,,,8.27075,9.65625,1.3852499999999999,,,,,196.75,6.541999999999999,6.125249999999999,1.9015,203.29166666666666
2015-02-08,6.583,,,,28.374,39.66475,11.291,,,,,203.015,23.735,12.4725,3.6265,226.75
2015-02-09,5.958,,,,17.1145,24.40625,7.2915,,,,,200.81933333333333,15.486333333333334,15.12525,1.4885000000000002,216.30566666666667
2015-02-10,5.0,,,,15.14575,19.2565,4.1107499999999995,,,,,198.141,9.901,6.89575,1.3860000000000001,208.04166666666666
2015-02-11,5.542,,,,17.51025,21.89575,4.3855,,,,,200.18033333333332,17.0,10.62525,2.5625,217.18066666666667
2015-02-12,8.0,,,,34.36725,53.537,19.1695,,,,,205.31933333333333,29.819666666666667,17.26025,3.729,235.13866666666664
2015-02-13,4.208,,,,9.1145,14.3645,5.25,,,,,191.09733333333335,9.375,8.0105,1.604,200.47233333333335
2015-02-14,2.208,,,,1.90625,2.23975,0.3335,,,,,187.43033333333332,3.125,9.552,0.5835,190.55566666666667
2015-02-15,4.875,,,,12.23675,15.56625,3.3297499999999998,,,,,196.2313333333333,9.954666666666666,4.519,2.3085,206.18533333333335
2015-02-16,4.708,,,,10.45825,14.21875,3.7605,,,,,197.16666666666666,7.125,5.625249999999999,2.4795,204.29133333333334
2015-02-17,3.958,,,,8.51025,10.4375,1.927,,,,,197.139,6.75,7.22925,1.5,203.889
2015-02-18,5.364,,,,18.87875,25.057750000000002,6.179,,,,,200.89499999999998,12.795666666666667,9.68675,4.146,213.69066666666666
2015-02-19,5.0,,,,12.5,15.344000000000001,2.8435,,,,,196.70833333333334,12.305666666666667,11.36475,1.271,209.01366666666664
2015-02-20,7.417,,,,39.7605,54.031,14.27075,,,,,204.58333333333334,31.194333333333333,17.0835,2.333,235.77800000000002
2015-02-21,5.417,,,,13.9895,17.552,3.56225,,,,,196.52766666666665,11.402666666666667,9.427,2.083,207.93066666666667
2015-02-22,5.273,,,,13.822,16.90425,3.0825,,,,,196.72466666666665,8.472333333333333,7.77575,4.2085,205.197
2015-02-23,6.75,,,,22.9685,29.344,6.375,,,,,198.75,18.458333333333332,17.2395,3.8545,217.20833333333334
2015-02-24,5.417,,,,16.74425,21.88625,5.14225,,,,,198.17433333333335,14.436666666666667,13.088000000000001,2.455,212.611
2015-02-25,5.917,,,,17.11475,21.62525,4.5105,,,,,197.47233333333335,13.028,8.61475,3.712,210.49966666666668
2015-02-26,7.375,,,,26.0475,35.231,9.18375,,,,,199.74,19.838666666666665,12.1675,1.7045,219.578
2015-02-27,5.375,,,,13.70825,16.28125,2.573,,,,,197.486,10.360999999999999,19.21875,2.604,207.84699999999998
2015-02-28,5.833,,,,14.01025,16.3855,2.375,,,,,197.72233333333335,10.764000000000001,21.34375,3.479,208.48633333333336
2015-03-01,4.5,,,,10.984,13.73025,2.746,,,,,196.0,6.184333333333334,5.53125,2.0205,202.18433333333334
2015-03-02,5.208,,,,16.281,20.729,4.448,,,,,197.23633333333336,10.541666666666666,8.29175,2.417,207.77800000000002
2015-03-03,6.042,,,,23.70825,32.15625,8.44775,,,,,201.93033333333332,22.083333333333332,14.2085,2.542,224.014
2015-03-04,6.417,,,,18.54175,22.45825,3.9165,,,,,200.77800000000002,15.819333333333333,27.3335,4.1455,216.59733333333335
2015-03-05,5.792,,,,23.125,27.302,4.17725,,,,,201.38866666666664,14.041666666666666,21.37475,5.0625,215.43066666666667
2015-03-06,5.75,,,,10.9315,12.387,1.4555,,,,,197.06166666666664,9.220333333333334,17.69575,2.705,206.28166666666667
2015-03-07,5.917,,,,17.394750000000002,21.80575,4.411,,,,,193.3273333333333,12.719999999999999,13.6845,1.5070000000000001,206.0476666666667
2015-03-08,7.125,,,,30.28025,42.49725,12.216750000000001,,,,,198.99766666666665,30.021666666666665,21.52075,3.5415,229.019
2015-03-09,4.909,,,,15.9175,18.85025,2.93275,,,,,196.66666666666666,17.028000000000002,13.09375,2.5205,213.69433333333333
2015-03-10,4.458,,,,13.031500000000001,15.5625,2.53125,,,,,198.41633333333334,11.597,10.656,2.083,210.014
2015-03-11,5.208,,,,13.64575,15.94775,2.30225,,,,,198.08366666666666,11.819666666666668,13.3645,3.1875,209.90266666666665
2015-03-12,4.708,,,,12.125,14.6875,2.5625,,,,,198.25033333333332,9.264000000000001,12.0415,3.2915,207.514
2015-03-13,4.625,,,,13.677249999999999,15.92725,2.25,,,,,200.18066666666667,10.555666666666667,11.91675,3.625,210.736
2015-03-14,5.167,,,,18.268,22.32,4.05225,,,,,198.61333333333332,11.704666666666668,9.83325,1.1095,210.31833333333336
2015-03-15,5.958,,,,13.13525,15.70825,2.573,,,,,196.861,8.097333333333333,9.552,1.708,204.95833333333334
2015-03-16,5.273,,,,19.2785,25.27375,5.99525,,,,,197.69333333333336,12.567,11.49525,3.703,210.2603333333333
2015-03-17,5.167,,,,23.75,36.448,12.698,,,,,198.486,22.625,16.156,3.521,221.111
2015-03-18,3.875,,,,7.83325,9.6565,1.823,,,,,190.81966666666668,6.722,12.177,1.6875,197.54166666666666
2015-03-19,4.583,,,,19.63525,27.86425,8.229,,,,,192.13866666666664,14.889000000000001,10.72925,2.667,207.02800000000002
2015-03-20,5.083,,,,9.052,10.02075,0.96875,,,,,193.91666666666666,6.5553333333333335,21.1875,2.75,200.47233333333335
2015-03-21,6.458,,,,9.14575,10.312750000000001,1.16675,,,,,195.18066666666667,7.861,10.604,2.521,203.04166666666666
2015-03-22,4.25,,,,8.62525,9.95825,1.33325,,,,,193.55533333333332,6.166333333333334,8.375,2.7915,199.72233333333335
2015-03-23,5.333,,,,21.1485,28.94325,7.7945,,,,,196.04933333333335,16.951999999999998,15.6365,3.4185,213.00133333333335
2015-03-24,4.636,,,,11.338000000000001,13.208499999999999,1.87025,,,,,195.24233333333333,10.329666666666666,10.479,2.25,205.572
2015-03-25,4.792,,,,13.405999999999999,16.64575,3.23975,,,,,196.19433333333333,9.75,6.72925,2.229,205.94466666666668
2015-03-26,4.875,,,,12.552,15.1145,2.5625,,,,,196.514,8.528,6.875,4.4165,205.04166666666666
2015-03-27,3.792,,,,13.4795,15.573,2.09375,,,,,195.43066666666667,9.180333333333333,8.875,4.1875,204.611
2015-03-28,5.125,,,,21.63925,26.32675,4.6875,,,,,196.75133333333335,15.296333333333331,10.875,3.7045,212.048
2015-03-29,4.667,,,,13.40625,16.479,3.07275,,,,,194.59699999999998,10.861333333333334,12.8335,2.4375,205.45833333333334
2015-03-30,4.045,,,,7.0255,8.22825,1.20275,,,,,192.60233333333335,6.553,22.112,2.3805,199.15533333333335
2015-03-31,4.083,,,,11.218499999999999,12.625,1.40625,,,,,194.44466666666668,7.9303333333333335,16.323,2.7915,202.375
2015-04-01,4.25,,,,6.23775,7.13525,0.89775,,,,,191.14666666666668,6.540666666666667,25.77075,1.2614999999999998,197.687
2015-04-02,6.636,,,,9.4215,11.14375,1.72275,,,,,195.79066666666668,8.242333333333333,9.5805,2.3975,204.033
2015-04-03,3.042,,,,3.96875,4.9895,1.02075,,,,,190.09699999999998,4.514,10.958,0.7295,194.61133333333336
2015-04-04,3.958,,,,9.2815,11.71875,2.43725,,,,,193.25,6.583666666666666,8.71875,2.3125,199.83333333333334
2015-04-05,5.917,,,,19.729,22.177,2.44775,,,,,201.02766666666665,13.860999999999999,15.12525,1.8335,214.88866666666664
2015-04-06,8.333,,,,32.015,42.9725,10.95725,,,,,206.144,24.976,29.734,6.729,231.12033333333332
2015-04-07,4.625,,,,11.5315,13.03125,1.5,,,,,195.69433333333333,14.097,8.94775,3.4375,209.79133333333334
2015-04-08,2.958,,,,9.823,11.6565,1.8335,,,,,196.764,8.458333333333334,9.95825,2.3335,205.22199999999998
2015-04-09,4.125,,,,12.13575,14.687750000000001,2.552,,,,,197.18033333333332,10.736333333333334,10.948,2.4375,207.91666666666666
2015-04-10,5.609,,,,26.808,32.64125,5.8332500000000005,,,,,199.81566666666666,19.151,15.354,1.629,218.96633333333332
2015-04-11,4.0,,,,12.64575,14.9375,2.2915,,,,,192.889,8.736333333333333,6.01025,3.6665,201.625
2015-04-12,4.125,,,,11.22925,12.84375,1.61475,,,,,193.90300000000002,7.139,10.125,9.271,201.04133333333334
2015-04-13,4.583,,,,19.875,23.375,3.5,,,,,195.13866666666664,13.333333333333334,10.094,2.125,208.47199999999998
2015-04-14,5.0,,,,23.26125,28.92625,5.66475,,,,,193.77599999999998,17.472333333333335,7.15625,3.964,211.24800000000002
2015-04-15,4.125,,,,7.27075,8.09375,0.82275,,,,,192.69433333333333,6.972333333333334,10.3335,0.833,199.66666666666666
2015-04-16,5.5,,,,8.51025,9.4585,0.948,,,,,194.81933333333333,8.430333333333333,25.104,1.3955,203.25
2015-04-17,4.217,,,,6.98575,7.702500000000001,0.7170000000000001,,,,,192.17433333333335,5.941666666666667,23.2205,2.089,198.1163333333333
2015-04-18,5.083,,,,7.55225,8.61475,1.0625,,,,,194.04166666666666,6.250333333333333,17.88525,1.9794999999999998,200.292
2015-04-19,5.833,,,,21.5,25.7085,4.2085,,,,,196.764,13.235999999999999,22.05225,4.5,210.0
2015-04-20,2.958,,,,5.301,6.45,1.14875,,,,,187.08466666666666,3.439666666666666,18.2085,1.2445,190.52366666666668
2015-04-21,4.292,,,,10.97925,14.03125,3.052,,,,,190.15266666666665,12.180666666666667,5.749750000000001,2.0625,202.33333333333334
2015-04-22,5.364,,,,21.06825,24.893,3.82475,,,,,194.765,13.276666666666666,19.1145,6.439,208.04166666666666
2015-04-23,5.25,,,,16.146,19.46875,3.32275,,,,,196.0,14.389000000000001,22.48975,2.4585,210.389
2015-04-24,3.917,,,,11.6145,13.094000000000001,1.47925,,,,,192.764,7.583333333333333,17.75,2.0625,200.34733333333335
2015-04-25,4.875,,,,15.9585,17.948,1.9895,,,,,194.70833333333334,10.041666666666666,25.59375,7.1875,204.75
2015-04-26,4.417,,,,11.948,13.479000000000001,1.53125,,,,,194.389,8.667,22.9895,4.7915,203.05566666666667
2015-04-27,3.875,,,,6.15625,6.687749999999999,0.53125,,,,,191.08333333333334,5.333333333333333,30.7915,1.5835,196.41633333333334
2015-04-28,3.458,,,,7.124750000000001,7.896,0.77075,,,,,189.36133333333336,4.666333333333333,28.54175,1.75,194.02766666666665
2015-04-29,3.5,,,,9.05225,9.79175,0.7395,,,,,188.98633333333336,5.666666666666667,13.20825,1.667,194.65300000000002
2015-04-30,4.458,,,,18.29,21.47825,3.18825,,,,,192.615,13.493666666666664,9.46025,4.447,206.109
2015-05-01,4.682,,,,17.4365,21.50475,4.06825,,,,,192.12233333333333,16.30933333333333,10.20925,3.672,208.43166666666664
2015-05-02,4.042,,,,11.4335,13.2915,1.8584999999999998,,,,,190.63866666666664,10.950000000000001,9.70425,3.0835,201.58900000000003
2015-05-03,3.042,,,,8.45825,9.90625,1.44775,,,,,190.54166666666666,7.902666666666666,10.47925,1.7294999999999998,198.44433333333333
2015-05-04,1.917,,,,4.656499999999999,5.39575,0.7395,,,,,185.5,3.7916666666666665,8.9375,1.0415,189.29166666666666
2015-05-05,2.583,,,,7.854,8.75,0.89575,,,,,192.01366666666664,6.847333333333334,12.62475,1.292,198.861
2015-05-06,3.542,,,,11.3645,14.00025,2.63525,,,,,195.61133333333336,9.485999999999999,14.0105,2.708,205.09699999999998
2015-05-07,3.167,,,,8.559750000000001,9.78975,1.23,,,,,189.769,6.3790000000000004,15.96875,1.9529999999999998,196.14766666666665
2015-05-08,3.5,,,,14.06925,16.92425,2.855,,,,,191.58066666666664,11.505333333333333,18.553,2.949,203.086
2015-05-09,3.292,,,,9.58325,10.4165,0.8335,,,,,188.16633333333334,5.347,12.5415,2.042,193.514
2015-05-10,4.083,,,,10.4375,11.75,1.3125,,,,,192.94433333333333,9.777666666666667,20.53125,2.2915,202.72233333333335
2015-05-11,3.25,,,,8.98975,10.71875,1.7289999999999999,,,,,193.986,6.583333333333333,9.3125,2.396,200.56966666666668
2015-05-12,3.625,,,,4.4895,5.271,0.7815000000000001,,,,,189.06933333333333,4.208333333333333,12.83325,1.167,193.27766666666665
2015-05-13,3.167,,,,4.60225,5.3572500000000005,0.75475,,,,,189.48233333333334,5.626,16.534,1.091,195.10833333333335
2015-05-14,3.208,,,,8.36475,9.24975,0.8855,,,,,192.23633333333336,6.639,27.3855,2.292,198.875
2015-05-15,4.435,,,,16.879,19.83625,2.95725,,,,,190.577,11.151666666666666,23.53125,5.144,201.72833333333332
2015-05-16,4.125,,,,19.2915,22.15625,2.8645,,,,,189.94433333333333,14.138666666666666,20.8645,2.229,204.083
2015-05-17,4.208,,,,15.30225,17.25,1.948,,,,,193.08333333333334,10.514000000000001,23.125,6.646,203.59733333333335
2015-05-18,3.125,,,,9.9375,11.781500000000001,1.8435000000000001,,,,,190.27766666666665,7.930666666666667,14.53125,1.9165,198.20833333333334
2015-05-19,2.458,,,,6.61675,7.923,1.30625,,,,,185.4333333333333,6.88,10.32275,0.917,192.31333333333336
2015-05-20,4.667,,,,15.45825,18.42925,2.971,,,,,191.80100000000002,14.625666666666667,15.96875,4.1145,206.427
2015-05-21,4.333,,,,9.125,10.63525,1.5105,,,,,191.65300000000002,7.402666666666666,12.73975,2.0625,199.05566666666667
2015-05-22,3.5,,,,9.535,10.521,0.9862500000000001,,,,,191.97233333333335,6.680666666666667,13.72925,2.1875,198.65266666666665
2015-05-23,3.667,,,,11.021,12.552,1.5310000000000001,,,,,191.41666666666666,8.0,16.21875,2.979,199.41666666666666
2015-05-24,2.75,,,,7.718999999999999,8.58325,0.8645,,,,,190.22233333333335,6.041666666666667,9.875,1.396,196.26366666666664
2015-05-25,3.833,,,,18.30875,21.97225,3.66325,,,,,194.69066666666666,17.874666666666666,13.34375,7.6665,212.56533333333334
2015-05-26,4.0,,,,15.218499999999999,17.594,2.37475,,,,,192.75,12.583333333333334,19.0315,5.229,205.333
2015-05-27,4.25,,,,14.104,16.5835,2.479,,,,,190.83333333333334,12.597333333333333,27.521,4.521,203.43066666666667
2015-05-28,4.045,,,,11.42525,13.498,2.073,,,,,190.90766666666664,8.592,21.46225,3.625,199.5
2015-05-29,3.458,,,,15.14075,17.724249999999998,2.58325,,,,,190.9176666666667,13.641666666666666,12.875,6.1005,204.55933333333334
2015-05-30,3.167,,,,8.68775,10.5415,1.85425,,,,,186.389,7.7363333333333335,15.437750000000001,1.7919999999999998,194.125
2015-05-31,4.667,,,,8.573,9.354,0.78125,,,,,186.37533333333332,7.680666666666667,19.42725,2.4375,194.05533333333332
2015-06-01,2.864,,,,9.869250000000001,11.249,1.37975,,,,,192.93433333333334,8.933,12.256499999999999,3.2405,201.86733333333333
2015-06-02,2.75,,,,7.83325,9.177,1.34375,,,,,187.625,5.902666666666666,11.1875,1.979,193.52766666666665
2015-06-03,5.167,,,,11.64225,14.15625,2.5140000000000002,,,,,189.284,10.283000000000001,9.677,0.917,199.5666666666667
2015-06-04,2.542,,,,12.14575,14.448,2.302,,,,,192.20633333333333,11.375,10.67025,2.146,203.581
2015-06-05,4.042,,,,15.927,20.1145,4.187250000000001,,,,,195.55533333333332,12.875,9.5105,3.521,208.43066666666667
2015-06-06,3.417,,,,11.208499999999999,13.26025,2.05225,,,,,193.08333333333334,9.583333333333334,7.15625,1.792,202.66666666666666
2015-06-07,3.208,,,,8.375,10.32275,1.948,,,,,193.02766666666665,7.555666666666667,8.677,1.5415,200.58333333333334
2015-06-08,2.75,,,,8.904250000000001,11.07875,2.17425,,,,,190.947,6.591666666666666,7.66875,2.2424999999999997,197.53866666666667
2015-06-09,4.25,,,,15.875,19.18775,3.3125,,,,,190.15266666666665,11.375,5.729,2.9165,201.52766666666665
2015-06-10,4.091,,,,15.5515,22.26125,6.70925,,,,,192.78566666666666,20.371,10.37475,4.6080000000000005,213.15666666666667
2015-06-11,3.875,,,,13.46875,16.58325,3.1145,,,,,191.986,13.486333333333334,13.1145,2.521,205.47199999999998
2015-06-12,4.792,,,,17.875,21.396,3.521,,,,,192.30566666666667,16.277666666666665,15.9895,3.0625,208.58333333333334
2015-06-13,5.375,,,,15.35425,17.9375,2.58325,,,,,192.875,11.625,27.26025,3.875,204.5
2015-06-14,3.333,,,,6.85425,7.468999999999999,0.6145,,,,,190.63866666666664,6.305666666666667,23.677,1.6669999999999998,196.94433333333333
2015-06-15,4.625,,,,13.251000000000001,15.8985,2.6477500000000003,,,,,192.58833333333334,11.574666666666667,28.20825,3.6495,204.163
2015-06-16,5.042,,,,18.4375,22.21875,3.78125,,,,,192.34699999999998,15.25,24.07275,5.396,207.59733333333335
2015-06-17,3.25,,,,13.58325,17.7815,4.19775,,,,,192.90266666666665,15.194333333333333,14.1355,4.1875,208.09699999999998
2015-06-18,2.455,,,,11.93,14.192,2.26225,,,,,194.12233333333333,10.128666666666666,13.06275,3.7199999999999998,204.25133333333335
2015-06-19,3.042,,,,9.44775,11.47925,2.03125,,,,,190.611,12.485999999999999,5.04175,4.4165,203.09733333333335
2015-06-20,3.208,,,,8.76025,10.47925,1.7189999999999999,,,,,190.361,7.930666666666667,8.156,2.417,198.29166666666666
2015-06-21,2.583,,,,8.45825,9.7815,1.32325,,,,,189.361,7.444333333333333,6.229,1.75,196.80566666666667
2015-06-22,2.417,,,,13.2605,17.27775,4.0169999999999995,,,,,192.42433333333335,13.602333333333334,9.13525,2.9415,206.02666666666667
2015-06-23,2.0,,,,8.375,10.0105,1.6355,,,,,187.81966666666668,6.875,8.5,2.5625,194.69466666666668
2015-06-24,4.5,,,,14.0935,15.82275,1.729,,,,,195.29166666666666,15.333333333333334,18.02075,4.542,210.625
2015-06-25,3.125,,,,11.2605,13.89575,2.6355,,,,,191.889,12.291666666666666,14.70825,2.479,204.18033333333332
2015-06-26,3.227,,,,12.57,15.33225,2.76225,,,,,191.30433333333335,11.045333333333332,7.89575,3.197,202.34966666666665
2015-06-27,3.333,,,,10.08325,12.5415,2.4585,,,,,189.38866666666664,11.736333333333334,8.1875,1.4375,201.125
2015-06-28,3.417,,,,10.79175,13.094,2.30225,,,,,193.06933333333333,13.069333333333333,9.11425,3.2085,206.13866666666664
2015-06-29,4.083,,,,7.588,9.63925,2.051,,,,,190.84466666666665,6.539000000000001,8.3645,2.879,197.38366666666664
2015-06-30,2.625,,,,9.198,11.9895,2.79175,,,,,187.62533333333332,8.027666666666667,7.89575,2.229,195.65266666666665
2015-07-01,2.5,,,,7.177,9.34375,2.167,,,,,184.625,8.027666666666667,9.06275,1.104,192.65266666666665
2015-07-02,4.167,,,,15.0,21.46875,6.46875,,,,,191.77800000000002,14.902666666666667,12.073,2.125,206.68033333333332
2015-07-03,2.545,,,,9.779499999999999,11.9745,2.1950000000000003,,,,,185.46966666666665,7.831,7.09375,1.125,193.30066666666667
2015-07-04,2.667,,,,9.4895,11.65625,2.16675,,,,,185.417,7.472333333333334,10.08325,1.229,192.889
2015-07-05,3.5,,,,14.42725,15.65625,1.229,,,,,193.43066666666667,12.014000000000001,9.552,3.958,205.44433333333333
2015-07-06,4.375,,,,16.03575,17.897750000000002,1.862,,,,,195.19833333333335,17.680666666666667,10.25,3.947,212.87866666666665
2015-07-07,5.833,,,,18.823,22.12525,3.30225,,,,,195.27800000000002,18.708333333333332,21.0,7.0625,213.98633333333336
2015-07-08,5.682,,,,20.535999999999998,28.14975,7.6137500000000005,,,,,193.5,18.418000000000003,20.823,3.665,211.91766666666663
2015-07-09,4.0,,,,15.832999999999998,18.4375,2.60425,,,,,194.04166666666666,17.389,8.5,2.271,211.43066666666667
2015-07-10,4.667,,,,17.36475,20.52075,3.15625,,,,,193.27766666666665,13.847333333333333,18.59375,7.292,207.125
2015-07-11,2.917,,,,9.09375,11.03125,1.9375,,,,,186.77766666666665,7.333333333333333,15.343499999999999,3.125,194.111
2015-07-12,2.917,,,,8.104,9.77075,1.6665,,,,,182.25033333333332,9.514000000000001,14.07275,1.625,191.764
2015-07-13,1.292,,,,3.85425,6.2085,2.354,,,,,175.861,6.152666666666666,7.3645,1.0625,182.014
2015-07-14,1.292,,,,4.00825,6.22725,2.219,,,,,175.94433333333333,6.023666666666666,6.87025,1.1949999999999998,181.96833333333333
2015-07-15,1.708,,,,4.667,7.32325,2.65625,,,,,178.23633333333336,6.847333333333334,5.03125,1.625,185.08333333333334
2015-07-16,1.591,,,,4.759,6.81025,2.051,,,,,177.82766666666666,8.313666666666668,12.427,1.6310000000000002,186.14166666666665
2015-07-17,1.5,,,,3.4165,5.375,1.9585,,,,,177.19466666666668,5.458333333333333,10.0,1.0,182.65266666666665
2015-07-18,1.542,,,,5.13525,6.78125,1.64575,,,,,177.84733333333335,5.6946666666666665,9.031,1.271,183.54133333333334
2015-07-19,1.542,,,,2.56275,3.72925,1.1665,,,,,178.04166666666666,5.875,8.01025,0.6875,183.91666666666666
2015-07-20,2.292,,,,4.968999999999999,7.156499999999999,2.1875,,,,,178.84733333333335,8.805666666666667,10.0105,1.417,187.65266666666665
2015-07-21,1.917,,,,4.448,6.646,2.19825,,,,,178.33333333333334,7.3613333333333335,6.812250000000001,0.771,185.69466666666668
2015-07-22,1.667,,,,4.141,6.3465,2.2055,,,,,177.6786666666667,6.331333333333333,5.61925,1.0434999999999999,184.01
2015-07-23,1.708,,,,4.48975,6.14575,1.6564999999999999,,,,,177.40266666666665,7.125,6.53125,0.875,184.52766666666665
2015-07-24,3.955,,,,14.589,19.16775,4.5785,,,,,181.66466666666668,15.24,16.76025,3.5815,196.90466666666666
2015-07-25,2.875,,,,9.3125,11.35425,2.0415,,,,,180.13866666666664,12.222333333333333,17.8545,1.521,192.361
2015-07-26,4.583,,,,11.5415,13.92725,2.38525,,,,,186.0,15.541666666666666,30.47925,5.5,201.54166666666666
2015-07-27,3.375,,,,9.198,11.1045,1.90625,,,,,181.27766666666665,13.291666666666666,18.3125,1.875,194.56933333333333
2015-07-28,2.875,,,,12.46875,14.405999999999999,1.9375,,,,,180.30566666666667,11.319333333333333,21.927,4.375,191.625
2015-07-29,3.792,,,,13.94425,17.133499999999998,3.1895,,,,,185.524,15.766333333333334,26.14125,6.4925,201.29066666666665
2015-07-30,2.727,,,,9.0725,11.970749999999999,2.8985,,,,,179.37866666666665,13.453000000000001,21.48,3.269,192.83233333333337
2015-07-31,3.042,,,,9.5935,11.51025,1.9165,,,,,183.81966666666668,9.402666666666667,31.978749999999998,3.4375,193.22233333333335
2015-08-01,3.375,,,,7.729,8.844,1.1145,,,,,187.27766666666665,7.986,41.06275,3.396,195.26366666666664
2015-08-02,2.917,,,,6.77075,7.90625,1.13525,,,,,185.69466666666668,7.653,34.36475,2.146,193.34733333333335
2015-08-03,2.792,,,,6.47925,7.9375,1.4585,,,,,183.764,7.236,32.84375,2.4375,191.0
2015-08-04,2.167,,,,6.91675,9.37525,2.4585,,,,,182.40300000000002,7.708000000000001,19.311999999999998,2.542,190.111
2015-08-05,1.208,,,,5.57275,9.83325,4.26025,,,,,178.736,6.541666666666667,8.48625,2.5835,185.27800000000002
2015-08-06,1.417,,,,4.5954999999999995,7.22725,2.63175,,,,,178.56566666666666,7.099666666666667,,1.3125,185.66533333333334
2015-08-07,3.727,,,,15.14,19.32875,4.189,,,,,183.0376666666667,16.274,15.33625,4.154999999999999,199.31133333333332
2015-08-08,4.0,,,,11.052,12.60425,1.552,,,,,190.47199999999998,13.166666666666666,25.3855,3.6045,203.639
2015-08-09,2.208,,,,6.468999999999999,7.948,1.479,,,,,187.09699999999998,8.486333333333333,12.7605,2.542,195.58333333333334
2015-08-10,2.292,,,,10.146,13.8335,3.6875,,,,,184.59733333333335,11.166666666666666,13.15625,2.8125,195.764
2015-08-11,2.292,,,,9.95725,14.299249999999999,4.34175,,,,,183.97566666666668,11.580333333333334,10.1175,2.71,195.55533333333332
2015-08-12,3.875,,,,8.93725,12.76025,3.823,,,,,184.625,10.486333333333333,15.562249999999999,3.6045,195.111
2015-08-13,2.591,,,,5.731,6.8107500000000005,1.0795,,,,,183.59833333333333,9.289333333333333,16.58325,1.5835,192.88766666666666
2015-08-14,3.333,,,,7.63525,9.80225,2.16675,,,,,187.86133333333336,10.014000000000001,12.35425,2.167,197.875
2015-08-15,3.083,,,,7.29175,8.979,1.6875,,,,,186.65266666666665,8.902666666666667,10.5,3.7915,195.55566666666667
2015-08-16,3.125,,,,7.7085,9.16675,1.45825,,,,,188.22233333333335,13.277666666666667,14.156,3.229,201.5
2015-08-17,2.25,,,,6.7445,9.346499999999999,2.6022499999999997,,,,,181.548,7.897666666666666,4.698,1.932,189.44566666666665
2015-08-18,2.083,,,,3.802,4.90625,1.104,,,,,182.30566666666667,6.819333333333333,6.13575,0.854,189.125
2015-08-19,4.417,,,,17.3125,22.8335,5.521,,,,,192.98633333333336,20.666666666666668,12.271,4.5205,213.65300000000002
2015-08-20,4.227,,,,12.05275,14.69125,2.63875,,,,,189.383,16.107333333333333,12.37475,2.259,205.49
2015-08-21,4.208,,,,11.80225,14.125250000000001,2.323,,,,,190.16633333333334,14.722333333333333,18.5,4.8955,204.889
2015-08-22,1.75,,,,4.65625,6.6875,2.031,,,,,177.486,6.347333333333334,11.35425,1.854,183.83333333333334
2015-08-23,2.958,,,,5.937749999999999,7.82275,1.88525,,,,,185.44433333333333,8.097,7.70825,5.479,193.54166666666666
2015-08-24,2.667,,,,7.73675,9.3655,1.6287500000000001,,,,,190.57966666666667,12.765,6.09575,4.22,203.34466666666665
2015-08-25,2.833,,,,6.896,8.67725,1.78125,,,,,190.014,11.361333333333334,7.1665,5.8335,201.37466666666668
2015-08-26,2.75,,,,11.8335,14.70825,2.875,,,,,192.15300000000002,11.985999999999999,4.25,1.75,204.139
2015-08-27,3.182,,,,13.37325,17.1005,3.7275,,,,,193.367,14.746,6.975499999999999,3.149,208.11299999999997
2015-08-28,3.458,,,,13.7085,17.76025,4.05225,,,,,193.875,13.916666666666666,8.28125,4.1045,207.79166666666666
