date,NO2_mean,NOX_mean,NO_mean,SPM_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2014-01-10,8.0835,12.292000000000002,4.2085,,194.542,1.0,1.5,196.042
2014-01-11,5.771,7.4585,1.6875,,196.652,1.375,4.87,201.522
2014-01-12,4.7915,6.8125,2.021,,195.0,0.875,4.333,199.333
2014-01-13,12.625,19.0625,6.4375,,197.583,1.792,5.292,202.875
2014-01-14,26.267,42.693,16.426000000000002,,198.958,4.292,12.375,211.333
2014-01-15,26.8125,39.8955,13.0835,,197.875,4.917,13.458,211.333
2014-01-16,13.917,18.875,4.9585,,196.458,2.458,7.125,203.583
2014-01-17,6.462,8.841000000000001,2.379,,194.792,1.348,4.542,199.333
2014-01-18,7.9375,9.5205,1.583,,196.042,1.375,4.75,200.792
2014-01-19,14.5,20.25,5.75,,193.913,2.542,8.739,202.652
2014-01-20,12.9375,17.771,4.8335,,196.458,2.208,9.292,205.75
2014-01-21,22.7955,34.197,11.401499999999999,,199.125,3.5,13.958,213.083
2014-01-22,26.729,38.646,11.917,,195.708,4.083,16.25,211.958
2014-01-23,8.875,11.4585,2.5835,,194.227,1.958,9.364,203.591
2014-01-24,12.1665,16.1875,4.0205,,194.958,1.625,8.208,203.167
2014-01-25,21.9775,30.1325,8.155000000000001,,198.333,3.261,14.458,212.792
2014-01-26,28.6875,45.4375,16.75,,197.917,4.875,19.458,217.375
2014-01-27,14.4585,20.208,5.75,,197.87,3.417,10.957,208.826
2014-01-28,6.947,9.663,2.716,,198.917,1.417,6.833,205.75
2014-01-29,10.5,13.271,2.771,,198.833,1.958,8.083,206.917
2014-01-30,19.229,27.958,8.729,,197.792,3.042,12.042,209.833
2014-01-31,10.479,13.854,3.375,,194.5,1.792,9.042,203.542
2014-02-01,3.5,4.354,0.854,,195.167,1.0,5.417,200.583
2014-02-02,7.9505,11.462,3.5115,,195.875,1.348,6.5,202.375
2014-02-03,9.7915,13.479,3.6875,,197.417,1.542,7.5,204.917
2014-02-04,15.176,20.661,5.484500000000001,,196.87,2.417,11.0,207.87
2014-02-05,18.4375,27.417,8.9795,,196.208,2.917,14.042,210.25
2014-02-06,16.2085,24.479,8.2705,,195.708,2.417,12.0,207.708
2014-02-07,14.7085,18.6875,3.979,,194.625,2.333,9.667,204.292
2014-02-08,10.2295,12.271,2.0415,,192.0,2.0,9.292,201.292
2014-02-09,4.8335,6.896,2.0625,,194.375,1.125,7.417,201.792
2014-02-10,8.301,11.203,2.9015,,193.125,1.478,7.417,200.542
2014-02-11,15.183499999999999,20.46,5.2765,,193.042,2.25,9.625,202.667
2014-02-12,17.875,24.2915,6.417,,195.435,3.833,11.913,207.348
2014-02-13,7.6665,9.7085,2.042,,192.958,1.542,7.167,200.125
2014-02-14,7.125,10.9375,3.8125,,193.75,1.542,6.208,199.958
2014-02-15,3.2295,4.146,0.9165,,194.708,1.208,5.5,200.208
2014-02-16,8.8125,11.9585,3.146,,195.0,1.917,8.083,203.083
2014-02-17,20.125,29.6665,9.5415,,199.0,3.5,14.75,213.75
2014-02-18,16.454500000000003,23.341,6.886,,195.417,2.609,12.292,207.708
2014-02-19,17.0,21.9375,4.9375,,194.875,2.5,13.375,208.25
2014-02-20,13.771,18.271,4.5,,194.609,1.75,8.739,203.348
2014-02-21,18.396,24.0415,5.6455,,194.917,2.333,8.292,203.208
2014-02-22,19.4165,24.7915,5.375,,194.333,2.75,10.583,204.917
2014-02-23,10.375,12.771,2.396,,193.917,2.25,5.167,199.083
2014-02-24,13.645499999999998,18.083,4.4375,,195.417,2.167,5.458,200.875
2014-02-25,13.846499999999999,17.837,3.9905,,195.458,2.208,5.958,201.417
2014-02-26,18.1915,23.817999999999998,5.6265,,195.333,2.739,9.125,204.458
2014-02-27,6.1455,8.6665,2.521,,192.083,1.167,2.833,194.917
2014-02-28,8.3545,10.6665,2.3125,,194.522,1.042,5.217,199.739
2014-03-01,17.4585,21.396,3.9375,,196.0,2.667,10.583,206.583
2014-03-02,8.229,9.7915,1.5625,,194.167,1.625,5.833,200.0
2014-03-03,15.7915,21.667,5.875,,197.227,2.583,9.045,206.273
2014-03-04,13.901499999999999,18.267,4.3655,,194.917,2.25,8.875,203.792
2014-03-05,9.6455,12.604500000000002,2.958,,196.083,2.417,6.375,202.458
2014-03-06,12.678,15.9775,3.2995,,197.75,2.478,8.375,206.125
2014-03-07,13.125,17.1455,4.021,,197.458,2.583,9.292,206.75
2014-03-08,11.125,13.5625,2.4375,,196.304,2.208,7.739,204.043
2014-03-09,14.6875,19.4165,4.729,,193.833,2.667,9.5,203.333
2014-03-10,5.8335,7.2705,1.4375,,190.542,1.25,4.167,194.708
2014-03-11,2.9905,3.716,0.7255,,192.625,1.0,2.5,195.125
2014-03-12,5.75,7.6875,1.9375,,193.167,1.125,2.917,196.083
2014-03-13,8.4375,11.354,2.917,,193.458,1.25,3.75,197.208
2014-03-14,10.783999999999999,14.1005,3.3165,,195.083,1.783,7.458,202.542
2014-03-15,13.2705,16.2295,2.958,,195.958,2.167,13.083,209.042
2014-03-16,14.8125,18.375,3.5625,,194.435,2.542,12.739,207.174
2014-03-17,17.5625,21.6875,4.125,,193.625,2.958,11.208,204.833
2014-03-18,11.911000000000001,13.782499999999999,1.871,,194.667,2.708,7.75,202.417
2014-03-19,12.104,15.104500000000002,3.0,,194.652,2.958,9.304,203.957
2014-03-20,11.771,14.625,2.8545,,194.167,2.792,8.0,202.167
2014-03-21,12.7085,14.896,2.1875,,193.083,2.125,8.875,201.958
2014-03-22,11.6005,13.7955,2.195,,191.083,2.174,7.875,198.958
2014-03-23,4.0835,4.8335,0.75,,192.125,1.042,4.5,196.625
2014-03-24,3.2085,4.25,1.0415,,194.522,0.958,2.913,197.435
2014-03-25,3.6305,4.6705000000000005,1.04,,195.917,0.833,2.75,198.667
2014-03-26,4.979,5.771,0.792,,196.333,1.125,3.458,199.792
2014-03-27,5.542,5.875,0.333,,194.208,1.625,4.0,198.208
2014-03-28,8.646,9.1875,0.542,,193.958,2.25,5.042,199.0
2014-03-29,7.6875,8.271,0.583,,189.917,1.417,4.417,194.333
2014-03-30,7.555,8.971499999999999,1.4165,,193.208,2.391,5.0,198.208
2014-03-31,9.875,11.5625,1.6875,,193.667,2.875,6.458,200.125
2014-04-01,4.1665,4.9165,0.75,,193.25,1.174,10.042,203.292
2014-04-02,12.2295,16.6665,4.4375,,193.6,1.958,16.55,210.15
2014-04-03,12.7915,16.4165,3.625,,190.125,1.458,17.917,208.042
2014-04-04,7.2085,11.5415,4.333,,192.458,2.083,13.0,205.458
2014-04-05,1.3335,2.125,0.7915,,193.958,0.875,7.667,201.625
2014-04-06,2.5,3.2955,0.7955,,195.292,1.208,9.25,204.542
2014-04-07,2.396,2.854,0.4585,,193.542,1.208,9.958,203.5
2014-04-08,5.1665,6.7295,1.5625,,193.042,2.083,14.208,207.25
2014-04-09,5.9375,8.0835,2.1455,,193.125,2.333,15.167,208.292
2014-04-10,3.25,4.542,1.2915,,193.667,1.875,11.542,205.208
2014-04-11,2.479,2.9795,0.5,,194.417,1.375,10.208,204.625
2014-04-12,2.6665,3.0625,0.396,,194.083,1.125,9.833,203.917
2014-04-13,4.875,6.6045,1.729,,193.25,1.625,12.5,205.75
2014-04-14,9.307,13.091000000000001,3.784,,194.0,2.083,13.304,207.304
2014-04-15,5.2765,6.155,0.879,,192.375,1.5,13.792,206.167
2014-04-16,4.5625,4.979,0.4165,,193.375,1.208,11.417,204.792
2014-04-17,6.3335,7.0415,0.7085,,193.958,1.625,12.708,206.667
2014-04-18,7.8125,9.375,1.5625,,194.125,2.125,12.25,206.375
2014-04-19,5.646,6.708,1.0625,,194.042,1.542,11.25,205.292
2014-04-20,5.896,6.4375,0.542,,194.333,1.917,13.542,207.875
2014-04-21,10.4575,12.7065,2.2495,,192.87,1.333,16.217,209.087
2014-04-22,6.5625,7.583,1.021,,190.0,,16.375,206.375
2014-04-23,6.7955,8.591000000000001,1.7954999999999999,,190.625,,13.708,204.333
2014-04-24,7.396,8.708,1.3125,,193.292,2.2,15.917,209.208
2014-04-25,6.729,7.4585,0.729,,192.174,2.208,17.348,209.522
2014-04-26,8.5625,9.5835,1.021,,193.0,2.333,19.125,212.125
2014-04-27,5.0835,5.25,0.16649999999999998,,191.958,1.833,18.208,210.167
2014-04-28,6.3955,7.7085,1.3125,,191.0,2.208,15.125,206.125
2014-04-29,5.1455,6.4585,1.3125,,192.708,1.667,12.708,205.417
2014-04-30,9.229,12.208,2.979,,192.917,2.208,15.458,208.375
2014-05-01,6.977,9.114,2.136,,189.333,1.958,19.333,208.667
2014-05-02,5.25,6.2295,0.979,,188.583,1.435,15.667,204.25
2014-05-03,4.396,4.625,0.22949999999999998,,191.208,1.667,16.417,207.625
2014-05-04,3.5,3.8125,0.3125,,191.833,1.0,12.167,204.0
2014-05-05,4.9795,5.875,0.8955,,191.083,1.208,15.458,206.542
2014-05-06,2.7915,2.9375,0.14600000000000002,,191.042,0.708,10.667,201.708
2014-05-07,3.6455,4.3335,0.6875,,191.542,0.958,12.125,203.667
2014-05-08,6.375,7.1665,0.7915,,192.083,1.375,16.5,208.583
2014-05-09,6.4545,8.0455,1.5905,,190.375,1.625,14.583,204.958
2014-05-10,5.375,6.729,1.354,,191.583,1.625,12.708,204.292
2014-05-11,5.0625,6.021,0.9585,,191.583,0.958,15.25,206.833
2014-05-12,7.0625,9.0625,2.0,,190.208,1.0,18.875,209.083
2014-05-13,3.8335,4.5,0.6665,,190.083,1.125,14.125,204.208
2014-05-14,3.875,4.1045,0.229,,191.783,1.292,16.348,208.13
2014-05-15,8.9795,10.25,1.271,,191.333,2.292,17.875,209.208
2014-05-16,4.4165,5.479,1.0625,,188.625,1.083,13.208,201.833
2014-05-17,4.955,7.976999999999999,3.023,,188.0,0.292,11.083,199.083
2014-05-18,3.479,4.0625,0.5835,,189.375,0.5,11.833,201.208
2014-05-19,7.646,11.042000000000002,3.396,,190.125,0.826,13.083,203.208
2014-05-20,8.979,10.7705,1.7915,,190.75,2.0,17.708,208.458
2014-05-21,10.0,12.9165,2.9165,,189.792,2.208,15.708,205.5
2014-05-22,8.3125,12.646,4.3335,,189.083,2.125,11.292,200.375
2014-05-23,5.646,7.3335,1.6875,,189.125,1.417,11.583,200.708
2014-05-24,3.896,4.1875,0.2915,,188.417,1.0,12.083,200.5
2014-05-25,5.2955,6.25,0.9550000000000001,,190.708,1.542,15.208,205.917
2014-05-26,7.479,9.5835,2.104,,190.333,1.792,14.125,204.458
2014-05-27,6.792,8.6665,1.875,,188.875,1.708,15.542,204.417
2014-05-28,7.0,7.771,0.7705,,189.708,1.167,18.875,208.583
2014-05-29,8.3955,9.4585,1.0625,,191.609,1.75,19.696,211.304
2014-05-30,9.25,11.4095,2.1590000000000003,,191.625,2.087,19.625,211.25
2014-05-31,6.125,7.125,1.0,,191.792,1.792,15.25,207.042
2014-06-01,4.5625,5.0415,0.479,,191.042,1.792,15.292,206.333
2014-06-02,7.5,8.6045,1.104,,192.458,2.125,20.625,213.083
2014-06-03,8.2085,9.6665,1.4585,,191.167,1.833,22.167,213.333
2014-06-04,7.625,9.1665,1.5415,,190.167,1.583,20.708,210.875
2014-06-05,7.021,9.1455,2.125,,190.167,1.208,17.5,207.667
2014-06-06,7.458,11.2915,3.8335,,188.792,1.125,13.625,202.417
2014-06-07,3.932,5.7955,1.8635,,187.917,0.913,11.708,199.625
2014-06-08,3.646,5.0835,1.4375,,186.792,0.5,9.75,196.542
2014-06-09,4.292,7.3125,3.021,,188.696,0.708,13.174,201.87
2014-06-10,5.3335,8.729,3.396,,189.875,0.783,13.875,203.75
2014-06-11,7.375,13.729500000000002,6.354,,191.208,1.417,15.917,207.125
2014-06-12,9.4585,18.5415,9.083,,191.304,1.667,16.783,208.087
2014-06-13,5.479,8.875,3.396,,187.75,1.0,12.292,200.042
2014-06-14,3.6875,5.7085,2.0205,,188.083,0.167,11.458,199.542
2014-06-15,4.75,6.0455000000000005,1.2954999999999999,,189.75,1.0,13.667,203.417
2014-06-16,9.792,12.7915,3.0,,194.833,1.917,15.792,210.625
2014-06-17,7.2085,9.4375,2.229,,195.783,1.708,14.217,210.0
2014-06-18,5.7085,7.604,1.896,,194.542,1.042,8.667,203.208
2014-06-19,5.3125,7.6875,2.375,,192.917,1.0,7.375,200.292
2014-06-20,4.75,7.5415,2.7915,,189.167,0.667,6.333,195.5
2014-06-21,4.0625,5.9375,1.875,,191.583,0.375,7.25,198.833
2014-06-22,3.4585,4.729,1.271,,191.292,0.125,7.625,198.917
2014-06-23,4.4545,7.432,2.9775,,191.042,0.909,7.125,198.167
2014-06-24,3.625,5.5,1.875,,192.792,0.583,6.958,199.75
2014-06-25,3.979,5.896,1.9165,,191.304,0.625,11.696,203.0
2014-06-26,5.354,7.667,2.3125,,196.364,1.045,14.682,211.045
2014-06-27,6.979,9.3335,2.354,,198.208,1.875,16.667,214.875
2014-06-28,5.8125,8.0,2.1875,,195.417,1.167,16.5,211.917
2014-06-29,5.167,7.0415,1.875,,196.125,0.917,13.5,209.625
2014-06-30,5.0625,7.479,2.4165,,192.917,0.833,12.25,205.167
2014-07-01,4.568,6.682,2.114,,189.667,0.708,12.542,202.208
2014-07-02,3.9165,6.0415,2.125,,190.333,0.792,12.917,203.25
2014-07-03,4.5,6.6665,2.1665,,196.182,0.773,12.273,208.455
2014-07-04,4.1875,6.542,2.3545,,192.75,0.5,10.917,203.667
2014-07-05,3.8545,5.75,1.896,,194.333,0.292,9.958,204.292
2014-07-06,3.6455,4.9795,1.3330000000000002,,195.417,0.333,11.208,206.625
2014-07-07,6.417,9.25,2.833,,196.167,0.917,13.375,209.542
2014-07-08,5.5,7.625,2.125,,197.957,0.75,12.261,210.217
2014-07-09,7.0905000000000005,11.227,4.1365,,194.958,1.478,14.25,209.208
2014-07-10,9.6875,13.396,3.708,,187.792,1.182,13.917,201.708
2014-07-11,5.3335,7.7295,2.396,,189.174,0.708,6.913,196.087
2014-07-12,3.6875,5.146,1.4585,,187.333,0.333,5.333,192.667
2014-07-13,4.708,5.292,0.583,,194.042,1.083,6.625,200.667
2014-07-14,4.604,5.9165,1.3125,,193.25,1.0,5.833,199.083
2014-07-15,4.5,5.4585,0.9585,,194.375,0.75,6.583,200.958
2014-07-16,6.375,8.271,1.8955000000000002,,198.833,1.375,8.208,207.042
2014-07-17,4.9775,6.772499999999999,1.7954999999999999,,197.708,1.783,6.917,204.625
2014-07-18,6.417,8.9165,2.5,,196.542,1.375,7.167,203.708
2014-07-19,5.5805,7.3870000000000005,1.8064999999999998,,192.957,1.292,10.13,203.087
2014-07-20,3.458,6.25,2.792,,188.583,0.083,8.708,197.292
2014-07-21,4.417,7.042,2.625,,188.042,0.125,8.708,196.75
2014-07-22,3.75,5.625,1.875,,190.208,0.333,10.292,200.5
2014-07-23,10.958,14.0,3.042,,188.792,1.417,12.042,200.833
2014-07-24,4.75,6.625,1.875,,186.542,0.375,9.917,196.458
2014-07-25,5.273,7.045,1.773,,190.708,1.304,10.667,201.375
2014-07-26,3.0,4.0,1.0,,185.583,0.833,10.708,196.292
2014-07-27,1.875,1.875,0.0,,188.913,1.083,12.13,201.043
2014-07-28,4.583,6.542,1.958,,195.542,2.125,12.792,208.333
2014-07-29,6.625,9.042,2.417,,196.958,2.542,15.417,212.375
2014-07-30,5.458,7.083,1.625,,193.875,1.75,16.292,210.167
2014-07-31,5.167,6.458,1.292,,188.875,1.292,14.917,203.792
2014-08-01,6.833,10.75,3.917,,185.667,1.208,15.833,201.5
2014-08-02,5.227,8.591,3.364,,182.792,0.957,13.333,196.125
2014-08-03,3.917,5.792,1.875,,181.667,0.5,13.5,195.167
2014-08-04,4.042,6.833,2.792,,180.739,0.417,7.435,188.174
2014-08-05,8.417,15.625,7.208,,182.292,1.375,7.5,189.792
2014-08-06,9.042,15.792,6.75,,190.214,1.75,16.286,206.5
2014-08-07,7.583,10.667,3.083,,193.5,1.0,23.542,217.042
2014-08-08,9.333,13.5,4.167,,194.708,1.167,20.167,214.875
2014-08-09,7.833,11.875,4.042,,195.958,1.0,10.875,206.833
2014-08-10,5.0255,6.5755,1.5505,,193.292,1.087,7.667,200.958
2014-08-11,2.083,2.7915,0.7085,,186.083,0.375,4.583,190.667
2014-08-12,3.25,3.7085,0.45799999999999996,,189.87,1.125,3.609,193.478
2014-08-13,3.0625,3.4795,0.41700000000000004,,191.458,1.25,3.25,194.708
2014-08-14,3.521,4.5415,1.0205,,193.583,1.208,3.0,196.583
2014-08-15,4.229,5.5,1.271,,193.292,1.167,1.958,195.25
2014-08-16,4.208,5.333,1.125,,194.417,1.417,2.958,197.375
2014-08-17,3.667,5.0205,1.3544999999999998,,195.042,1.167,3.0,198.042
2014-08-18,4.8655,7.4715,2.606,,194.75,1.652,2.5,197.25
2014-08-19,4.875,7.3125,2.4375,,188.136,0.958,2.227,190.364
2014-08-20,3.771,5.0835,1.3125,,187.522,0.958,5.174,192.696
2014-08-21,6.229,8.4375,2.2085,,190.25,1.583,6.333,196.583
2014-08-22,7.5945,12.662500000000001,5.068,,184.792,1.417,7.583,192.375
2014-08-23,3.771,4.3335,0.5625,,185.375,0.417,5.292,190.667
2014-08-24,3.5625,3.8335,0.271,,193.5,2.375,6.958,200.458
2014-08-25,4.8125,6.8545,2.0415,,192.875,1.625,5.5,198.375
2014-08-26,4.9035,8.237,3.3335,,195.292,1.261,5.542,200.833
2014-08-27,4.0,6.708,2.7085,,193.708,0.875,5.0,198.708
2014-08-28,5.583,8.333,2.75,,191.652,1.042,5.304,196.957
2014-08-29,5.1875,7.3125,2.125,,190.208,0.917,3.208,193.417
2014-08-30,4.9375,6.9165,1.979,,188.708,0.875,3.708,192.417
2014-08-31,3.375,4.8125,1.4375,,188.583,0.708,3.542,192.125
2014-09-01,5.25,7.958,2.708,,189.875,1.167,4.875,194.75
2014-09-02,5.125,7.6455,2.5205,,188.625,1.0,4.25,192.875
2014-09-03,5.7005,8.7405,3.04,,188.667,1.174,5.042,193.708
2014-09-04,7.729,11.6665,3.9375,,188.0,1.625,6.083,194.083
2014-09-05,5.1455,7.5835,2.4375,,189.261,1.375,8.391,197.652
2014-09-06,3.9375,4.729,0.7915,,192.333,1.25,7.167,199.5
2014-09-07,3.1045,3.75,0.646,,192.25,0.792,7.333,199.583
2014-09-08,4.2085,5.6875,1.4794999999999998,,191.818,1.208,6.773,198.591
2014-09-09,5.5415,7.292,1.75,,192.048,1.625,7.381,199.429
2014-09-10,5.417,8.0835,2.6665,,188.478,1.917,7.957,196.435
2014-09-11,4.6365,6.18,1.5434999999999999,,190.583,0.913,6.958,197.542
2014-09-12,6.1875,8.521,2.333,,190.417,1.167,7.667,198.083
2014-09-13,4.7915,6.229,1.4375,,191.609,1.083,7.304,198.913
2014-09-14,3.3125,4.25,0.9375,,190.958,0.875,6.792,197.75
2014-09-15,3.9165,5.396,1.4794999999999998,,190.958,1.0,7.125,198.083
2014-09-16,4.1665,6.1665,2.0,,191.75,1.125,7.625,199.375
2014-09-17,3.199,3.879,0.68,,193.75,1.042,6.917,200.667
2014-09-18,2.375,3.125,0.75,,193.542,1.083,5.875,199.417
2014-09-19,2.9205,3.767,0.8465,,190.958,0.609,6.208,197.167
2014-09-20,4.4375,6.333,1.8955000000000002,,192.458,1.083,8.083,200.542
2014-09-21,3.5625,4.875,1.3125,,191.913,1.0,7.739,199.652
2014-09-22,4.104,5.5415,1.4375,,191.333,1.25,8.292,199.625
2014-09-23,5.125,6.354,1.229,,192.333,1.25,8.0,200.333
2014-09-24,6.234500000000001,8.504,2.269,,190.667,1.708,8.542,199.208
2014-09-25,4.3125,5.125,0.8125,,187.75,1.5,7.042,194.792
2014-09-26,5.125,6.896,1.7705000000000002,,191.542,1.542,7.417,198.958
2014-09-27,4.822,6.871,2.0495,,190.875,0.783,7.583,198.458
2014-09-28,5.542,6.9375,1.3955,,189.833,1.25,8.25,198.083
2014-09-29,6.146,8.3335,2.1875,,190.826,1.917,11.217,202.043
2014-09-30,3.25,4.4165,1.1665,,190.167,0.833,8.292,198.458
2014-10-01,4.345,6.112,1.767,,191.167,1.042,8.125,199.292
2014-10-02,7.1875,9.8125,2.625,,191.75,1.958,11.125,202.875
2014-10-03,6.1665,8.25,2.0835,,189.792,1.75,10.708,200.5
2014-10-04,4.1875,5.146,0.9585,,191.25,1.375,9.375,200.625
2014-10-05,4.3465,5.484500000000001,1.1380000000000001,,192.875,1.0,8.875,201.75
2014-10-06,6.125,8.375,2.25,,190.0,1.542,9.417,199.417
2014-10-07,4.8125,7.1875,2.375,,191.304,1.292,6.478,197.783
2014-10-08,7.741,10.83,3.0895,,192.792,2.375,8.792,201.583
2014-10-09,7.8335,9.8125,1.9794999999999998,,192.667,1.708,8.625,201.292
2014-10-10,5.5625,6.4585,0.8955,,191.833,1.833,7.125,198.958
2014-10-11,5.1875,6.5625,1.375,,192.375,1.875,6.542,198.917
2014-10-12,6.042,7.229,1.1875,,192.875,2.583,8.583,201.458
2014-10-13,8.407499999999999,10.608,2.2005,,191.542,2.652,9.708,201.25
2014-10-14,3.854,4.667,0.8125,,188.5,0.833,4.75,193.25
2014-10-15,5.484500000000001,7.577999999999999,2.0925000000000002,,192.087,0.917,5.696,197.783
2014-10-16,10.0415,14.8335,4.792,,192.0,1.75,9.125,201.125
2014-10-17,6.729,8.6045,1.875,,190.917,1.625,5.542,196.458
2014-10-18,10.208,13.6875,3.479,,193.708,2.125,7.292,201.0
2014-10-19,7.9585,9.3955,1.4375,,195.25,2.167,7.667,202.917
2014-10-20,8.7085,11.6665,2.9585,,192.625,2.625,8.333,200.958
2014-10-21,11.6305,15.433499999999999,3.803,,191.125,2.696,8.667,199.792
2014-10-22,6.807,9.805,2.9985,,193.167,1.333,5.583,198.75
2014-10-23,8.979,13.0835,4.104,,192.696,1.792,8.826,201.522
2014-10-24,10.6665,16.604,5.9375,,192.208,2.25,10.958,203.167
2014-10-25,11.667,16.0,4.333,,190.042,2.292,12.25,202.292
2014-10-26,7.0625,8.6045,1.542,,188.292,1.375,7.875,196.167
2014-10-27,4.4165,5.229,0.8125,,188.458,1.625,5.958,194.417
2014-10-28,3.479,4.729,1.25,,192.25,1.458,5.333,197.583
2014-10-29,6.977,8.591000000000001,1.6135,,192.333,1.217,6.792,199.125
2014-10-30,12.479,17.4375,4.958,,192.25,2.083,11.25,203.5
2014-10-31,12.75,17.417,4.6665,,191.348,2.667,9.87,201.217
2014-11-01,17.1665,26.5,9.3335,,190.0,3.625,13.375,203.375
2014-11-02,7.875,10.1875,2.3125,,185.583,2.125,8.208,193.792
2014-11-03,3.125,4.25,1.125,,188.792,1.25,3.333,192.125
2014-11-04,7.2915,9.771,2.479,,191.292,1.875,5.542,196.833
2014-11-05,13.848500000000001,22.5415,8.693,,191.208,3.0,10.458,201.667
2014-11-06,13.436,21.195,7.7595,,188.833,2.261,9.792,198.625
2014-11-07,7.104,9.0,1.8955000000000002,,190.708,1.375,5.125,195.833
2014-11-08,11.625,15.6665,4.042,,192.13,1.958,6.435,198.565
2014-11-09,11.854,15.146,3.2915,,190.792,2.75,9.25,200.042
2014-11-10,8.2295,9.8335,1.604,,188.708,1.417,4.875,193.583
2014-11-11,14.7085,20.625,5.9165,,190.125,2.957,9.292,199.417
2014-11-12,12.3735,20.450499999999998,8.078,,188.75,3.375,8.667,197.417
2014-11-13,5.6875,7.771,2.0835,,188.667,2.208,2.833,191.5
2014-11-14,7.1235,10.1915,3.068,,190.875,1.217,3.5,194.375
2014-11-15,8.0,10.854,2.8545,,192.208,1.125,3.042,195.25
2014-11-16,8.9375,11.6455,2.7085,,191.652,1.25,2.043,193.696
2014-11-17,13.6045,22.4585,8.854,,191.875,3.083,6.125,198.0
2014-11-18,8.3335,11.146,2.8125,,190.792,1.625,1.542,192.333
2014-11-19,6.5115,7.835,1.3239999999999998,,193.167,1.25,1.083,194.25
2014-11-20,17.25,25.3125,8.0625,,193.75,2.833,6.5,200.25
2014-11-21,17.458,27.333,9.875,,192.042,3.333,6.875,198.917
2014-11-22,10.801,14.18,3.379,,191.125,2.217,3.792,194.917
2014-11-23,6.1665,7.625,1.4585,,192.875,1.208,2.125,195.0
2014-11-24,10.542,15.25,4.708,,192.087,1.708,4.696,196.783
2014-11-25,13.854,20.0625,6.208,,193.042,3.083,6.208,199.25
2014-11-26,13.8805,23.165,9.283999999999999,,191.917,3.0,7.333,199.25
2014-11-27,13.792,21.1665,7.375,,191.75,2.625,6.792,198.542
2014-11-28,13.9165,20.8545,6.9375,,193.042,3.125,9.875,202.917
2014-11-29,12.0835,16.9375,4.854,,194.333,2.167,6.875,201.208
2014-11-30,10.2345,15.2915,5.057,,195.083,2.696,7.5,202.583
2014-12-01,10.2295,15.479500000000002,5.25,,191.174,2.417,5.087,196.261
2014-12-02,6.1665,8.7705,2.604,,190.0,1.333,1.0,191.0
2014-12-03,16.335,24.46,8.125,,197.143,2.75,12.429,209.571
2014-12-04,12.479,18.0835,5.6045,,195.917,2.375,7.583,203.5
2014-12-05,8.354,11.6875,3.3335,,195.417,1.5,4.917,200.333
2014-12-06,9.0,12.1665,3.1665,,196.25,1.417,5.125,201.375
2014-12-07,11.8125,15.292,3.4795,,198.0,2.125,5.25,203.25
2014-12-08,21.784,35.449,13.665,,198.833,3.478,9.625,208.458
2014-12-09,15.646,25.458,9.8125,,198.792,2.625,9.625,208.417
2014-12-10,15.144,20.825499999999998,5.682,,193.696,2.417,10.217,203.913
2014-12-11,21.146,40.5,19.354,,192.042,4.542,15.292,207.333
2014-12-12,12.3955,16.583,4.1875,,192.583,2.542,9.417,202.0
2014-12-13,7.0835,10.0625,2.979,,191.875,1.417,6.125,198.0
2014-12-14,6.1875,7.521,1.3335,,193.208,1.583,6.125,199.333
2014-12-15,17.083,26.458,9.375,,194.625,2.833,9.292,203.917
2014-12-16,20.1475,32.286,12.138000000000002,,191.625,3.348,13.0,204.625
2014-12-17,5.7575,9.428,3.6705,,189.667,1.208,5.917,195.583
2014-12-18,9.75,14.4165,4.6665,,194.826,1.5,5.565,200.391
2014-12-19,14.604,20.8335,6.229,,198.083,2.458,8.083,206.167
2014-12-20,18.125,27.146,9.021,,195.875,3.125,9.583,205.458
2014-12-21,3.4795,4.0835,0.604,,197.792,1.292,5.5,203.292
2014-12-22,8.5415,13.332999999999998,4.7915,,197.208,1.708,6.042,203.25
2014-12-23,9.229,12.5,3.271,,197.667,1.875,5.958,203.625
2014-12-24,18.7275,30.0,11.273,,197.292,3.565,11.292,208.583
2014-12-25,6.583,9.1045,2.5205,,197.75,1.25,5.167,202.917
2014-12-26,7.583,11.104,3.521,,196.304,1.542,5.739,202.043
2014-12-27,20.2705,35.4585,15.1875,,197.708,3.167,10.0,207.708
2014-12-28,22.4585,35.0,12.5415,,196.208,3.625,12.208,208.417
2014-12-29,20.271,29.604,9.3335,,194.542,4.042,12.583,207.125
2014-12-30,10.2295,11.854,1.625,,193.042,2.875,7.417,200.458
2014-12-31,9.911000000000001,11.4545,1.5434999999999999,,193.667,3.167,6.458,200.125
2015-01-01,8.542,10.1665,1.625,,194.917,1.458,3.125,198.042
2015-01-02,13.407499999999999,17.075499999999998,3.6685,,197.625,3.417,6.917,204.542
2015-01-03,23.667,31.2295,7.5625,,200.167,5.0,11.083,211.25
2015-01-04,19.2515,27.915,8.663,,196.25,3.087,8.5,204.75
2015-01-05,7.396,9.167,1.771,,194.375,0.75,3.0,197.375
2015-01-06,10.417,13.3125,2.896,,193.609,1.208,8.783,202.391
2015-01-07,7.5,9.396,1.896,,193.417,1.083,7.667,201.083
2015-01-08,9.2915,12.5835,3.2915,,192.833,1.208,7.75,200.583
2015-01-09,9.6195,12.146,2.5265,,193.458,1.25,7.5,200.958
