date,NO2_mean,NOX_mean,NO_mean,SPM_mean,PM25_mean,SO2_mean
2015-03-20,7.208,8.312,1.104,31.458,16.708,2.25
2015-03-21,10.062,11.417,1.354,15.584,8.458,2.375
2015-03-22,11.804,13.813,2.01,12.538,6.304,2.13
2015-03-23,23.951,31.631,7.68,21.048,14.042,2.583
2015-03-24,16.271,18.438,2.167,15.625,9.542,1.167
2015-03-25,12.163,14.6,2.438,9.334,2.958,1.625
2015-03-26,11.854,13.896,2.042,12.312,7.0,2.917
2015-03-27,11.771,13.25,1.479,13.416,7.167,3.083
2015-03-28,19.896,22.625,2.729,15.73,10.458,2.792
2015-03-29,14.404,17.057,2.653,17.64,10.783,1.957
2015-03-30,14.938,16.875,1.938,29.792,19.125,2.75
2015-03-31,15.082,17.668,2.585,27.17,15.917,2.875
2015-04-01,19.68,23.513,3.832,39.978,27.542,1.375
2015-04-02,11.056,12.744,1.688,13.844,9.174,1.217
2015-04-03,5.396,6.75,1.354,18.854,7.542,1.0
2015-04-04,13.792,15.75,1.958,16.52,9.208,1.042
2015-04-05,11.604,12.375,0.77,17.375,11.333,0.583
2015-04-06,30.5,39.312,8.812,38.312,27.5,3.792
2015-04-07,14.644,16.047,1.404,10.68,5.75,0.833
2015-04-08,14.364,16.13,1.766,11.943,8.545,0.913
2015-04-09,13.332,15.12,1.788,17.479,10.5,1.0
2015-04-10,19.771,22.854,3.084,18.062,14.0,1.0
2015-04-11,9.958,11.25,1.292,8.292,3.167,1.083
2015-04-12,13.625,15.855,2.23,14.604,8.292,1.875
2015-04-13,13.562,15.396,1.834,14.562,9.417,1.125
2015-04-14,24.027,28.402,4.375,9.892,4.227,1.087
2015-04-15,9.33,10.661,1.332,13.737,7.75,1.0
2015-04-16,15.958,18.312,2.354,27.458,19.583,1.458
2015-04-17,13.604,16.083,2.48,33.396,23.083,1.458
2015-04-18,11.188,13.188,2.0,33.708,15.208,1.375
2015-04-19,26.042,27.458,1.416,41.938,25.667,3.833
2015-04-20,6.182,7.496,1.313,29.554,15.792,1.25
2015-04-21,11.146,13.104,1.956,12.7,5.091,1.391
2015-04-22,17.625,19.084,1.458,27.688,15.625,2.417
2015-04-23,17.564,20.092,2.528,32.29,21.583,2.091
2015-04-24,10.667,11.875,1.208,28.479,18.083,2.083
2015-04-25,15.125,16.021,0.896,39.312,23.542,2.125
2015-04-26,10.542,11.48,0.938,37.042,20.208,2.0
2015-04-27,14.542,17.083,2.542,42.688,29.083,1.917
2015-04-28,16.674,21.261,4.587,42.434,30.182,1.913
2015-04-29,7.104,8.146,1.042,21.062,14.583,1.542
2015-04-30,17.771,19.625,1.854,17.271,8.958,2.083
2015-05-01,17.584,20.312,2.729,16.979,9.458,2.125
2015-05-02,14.771,16.688,1.917,20.542,11.542,2.208
2015-05-03,6.5,7.583,1.084,17.042,11.083,1.833
2015-05-04,3.688,4.875,1.188,14.896,7.042,1.333
2015-05-05,6.792,7.666,0.875,22.854,11.5,1.75
2015-05-06,10.5,12.042,1.542,23.312,11.792,2.583
2015-05-07,15.355,17.125,1.77,27.458,15.833,2.458
2015-05-08,16.416,18.52,2.104,31.688,20.292,2.708
2015-05-09,14.458,16.062,1.604,26.292,18.25,2.25
2015-05-10,5.938,6.812,0.875,26.666,16.417,1.458
2015-05-11,9.167,10.812,1.646,15.916,9.25,1.625
2015-05-12,5.242,6.54,1.297,24.123,12.083,1.208
2015-05-13,7.933,9.003,1.07,24.776,12.619,1.783
2015-05-14,15.438,17.042,1.604,38.042,23.667,2.25
2015-05-15,17.506,18.92,1.414,37.188,23.292,3.0
2015-05-16,15.042,16.771,1.729,33.666,23.667,2.417
2015-05-17,7.458,8.458,1.0,28.896,19.542,2.0
2015-05-18,8.742,10.324,1.582,27.042,17.913,1.304
2015-05-19,13.946,16.113,2.168,23.516,14.792,1.0
2015-05-20,12.604,13.938,1.334,26.771,15.75,1.875
2015-05-21,7.98,9.416,1.438,19.521,12.217,1.333
2015-05-22,12.916,14.48,1.562,22.084,13.75,1.667
2015-05-23,13.604,15.083,1.48,25.562,18.833,2.333
2015-05-24,7.75,8.604,0.854,18.812,13.167,2.458
2015-05-25,15.5,17.522,2.022,21.913,14.174,2.348
2015-05-26,17.458,19.084,1.625,27.938,19.333,1.917
2015-05-27,17.854,20.938,3.083,40.292,29.708,2.708
2015-05-28,9.771,10.854,1.083,31.771,22.167,1.625
2015-05-29,10.979,12.188,1.208,24.646,15.625,1.375
2015-05-30,7.312,8.375,1.062,23.708,15.0,1.542
2015-05-31,7.625,8.542,0.916,29.834,21.0,1.792
2015-06-01,8.396,9.625,1.229,19.271,13.0,2.0
2015-06-02,7.271,8.82,1.55,20.318,11.583,1.667
2015-06-03,9.819,11.76,1.941,20.52,10.864,1.043
2015-06-04,7.446,9.004,1.558,14.084,7.125,1.125
2015-06-05,18.521,20.729,2.208,15.958,8.375,2.042
2015-06-06,10.916,11.958,1.042,12.334,7.208,1.833
2015-06-07,5.479,6.729,1.25,14.458,8.042,1.208
2015-06-08,8.0,9.729,1.729,14.938,7.083,1.333
2015-06-09,14.542,16.48,1.938,10.729,5.417,1.208
2015-06-10,17.413,26.522,9.108,16.174,10.091,1.957
2015-06-11,19.417,25.312,5.896,20.5,13.0,1.708
2015-06-12,16.146,17.729,1.583,22.667,14.75,1.292
2015-06-13,18.396,20.521,2.125,41.479,26.792,4.125
2015-06-14,5.916,7.084,1.167,35.23,23.083,1.333
2015-06-15,13.998,16.186,2.188,37.058,26.375,2.083
2015-06-16,21.062,23.958,2.896,38.708,25.458,3.833
2015-06-17,15.056,16.44,1.383,24.956,17.0,1.304
2015-06-18,13.521,15.25,1.729,26.416,15.208,2.583
2015-06-19,12.354,14.312,1.958,13.166,6.458,1.0
2015-06-20,8.771,10.396,1.625,13.896,8.375,1.5
2015-06-21,6.708,8.062,1.354,14.729,6.625,1.458
2015-06-22,14.396,17.73,3.334,19.25,10.042,2.125
2015-06-23,9.934,12.282,2.348,18.587,10.522,1.609
2015-06-24,13.542,15.396,1.854,21.438,13.75,2.25
2015-06-25,11.771,13.75,1.98,25.334,16.333,2.125
2015-06-26,13.042,15.562,2.52,16.042,8.917,2.417
2015-06-27,15.917,18.188,2.27,13.604,6.542,1.25
2015-06-28,8.875,10.188,1.312,18.438,9.375,1.958
2015-06-29,10.334,13.146,2.812,18.584,9.833,2.042
2015-06-30,8.369,10.348,1.978,16.848,7.783,1.952
2015-07-01,18.646,22.271,3.625,13.084,6.292,1.0
2015-07-02,19.417,28.333,8.917,21.396,11.333,1.292
2015-07-03,15.604,18.812,3.208,14.396,7.208,1.042
2015-07-04,14.916,17.688,2.771,22.442,9.958,1.125
2015-07-05,8.875,10.0,1.125,15.98,8.292,1.25
2015-07-06,21.95,23.88,1.93,21.034,11.167,1.958
2015-07-07,20.458,23.584,3.125,23.5,12.167,1.667
2015-07-08,24.557,27.824,3.267,53.152,22.565,1.783
2015-07-09,18.334,20.25,1.917,14.375,8.208,1.0
2015-07-10,19.416,22.271,2.854,22.042,13.792,3.0
2015-07-11,10.666,12.792,2.125,32.52,20.792,2.125
2015-07-12,8.084,9.75,1.667,36.708,22.208,1.417
2015-07-13,4.604,8.438,3.834,20.104,7.458,1.042
2015-07-14,3.584,7.396,3.812,18.312,7.875,1.125
2015-07-15,4.31,8.121,3.81,13.978,5.095,1.087
2015-07-16,6.167,10.812,4.646,35.208,11.25,1.0
2015-07-17,4.52,10.438,5.916,33.354,10.542,1.458
2015-07-18,4.396,9.979,5.584,23.021,8.792,1.0
2015-07-19,4.0,7.5,3.5,18.75,8.917,1.333
2015-07-20,11.188,14.5,3.312,31.875,16.417,2.292
2015-07-21,9.83,14.084,4.254,27.35,14.0,1.792
2015-07-22,3.792,8.792,5.0,12.27,5.792,1.0
2015-07-23,6.834,12.458,5.625,16.917,7.042,1.167
2015-07-24,22.445,29.402,6.956,32.852,18.87,2.913
2015-07-25,16.729,25.334,8.604,49.396,28.0,4.042
2015-07-26,13.188,15.48,2.292,58.48,35.625,3.292
2015-07-27,13.565,16.913,3.348,42.652,23.565,2.13
2015-07-28,13.73,17.354,3.625,42.688,24.083,2.0
2015-07-29,13.562,16.312,2.75,43.792,25.875,3.292
2015-07-30,10.208,13.396,3.188,40.721,22.75,1.792
2015-07-31,10.854,14.542,3.688,50.896,29.792,2.208
2015-08-01,8.584,10.834,2.25,72.479,39.667,2.375
2015-08-02,8.73,11.708,2.979,49.688,31.542,1.958
2015-08-03,8.456,11.892,3.434,47.26,29.667,1.87
2015-08-04,8.375,13.0,4.625,36.584,24.167,1.458
2015-08-05,6.083,11.896,5.812,20.458,9.875,1.375
2015-08-06,7.02,12.5,5.479,19.98,9.625,1.375
2015-08-07,15.812,19.916,4.104,35.416,22.875,2.25
2015-08-08,9.812,12.688,2.875,33.479,20.625,1.792
2015-08-09,7.208,11.438,4.229,20.792,11.125,1.5
2015-08-10,10.792,18.042,7.25,24.229,11.125,1.667
2015-08-11,11.021,17.896,6.875,20.938,9.417,1.708
2015-08-12,11.218,17.827,6.609,31.339,15.391,3.304
2015-08-13,8.438,13.479,5.042,28.625,13.25,1.542
2015-08-14,8.666,12.25,3.584,28.625,14.708,1.208
2015-08-15,8.334,12.167,3.834,22.771,13.042,2.833
2015-08-16,8.166,11.667,3.5,24.771,14.375,1.5
2015-08-17,9.078,16.148,7.07,18.754,7.333,1.667
2015-08-18,7.254,11.544,4.29,16.614,6.913,1.174
2015-08-19,15.5,19.25,3.75,21.458,11.333,3.292
2015-08-20,16.458,21.562,5.104,27.479,15.083,2.5
2015-08-21,14.604,18.333,3.729,37.708,20.2,2.125
2015-08-22,5.708,10.917,5.208,27.229,12.833,1.208
2015-08-23,6.146,9.958,3.812,19.812,8.75,1.25
2015-08-24,8.782,11.782,3.0,13.196,7.636,1.125
2015-08-25,10.458,13.979,3.521,15.98,6.875,1.333
2015-08-26,10.062,12.333,2.271,7.98,3.042,1.0
2015-08-27,12.646,15.938,3.292,12.146,6.417,1.208
2015-08-28,10.208,13.271,3.062,13.812,7.0,1.0
2015-08-29,8.854,11.562,2.708,11.042,5.917,1.0
2015-08-30,10.896,14.146,3.25,13.75,7.25,1.5
2015-08-31,18.31,23.536,5.226,18.538,9.826,1.261
2015-09-01,20.078,31.606,11.528,29.158,15.167,2.917
2015-09-02,7.104,11.229,4.125,24.229,11.292,1.0
2015-09-03,13.729,18.104,4.375,20.729,10.833,1.292
2015-09-04,11.688,16.042,4.354,23.458,13.667,1.125
2015-09-05,14.125,17.188,3.062,25.854,16.083,2.833
2015-09-06,10.104,13.188,3.084,29.167,16.667,2.083
2015-09-07,13.875,20.125,6.25,14.708,7.083,1.0
2015-09-08,13.854,17.416,3.562,7.646,3.333,1.0
2015-09-09,12.126,16.574,4.447,12.818,3.591,1.042
2015-09-10,22.333,29.771,7.438,13.98,5.261,1.292
2015-09-11,14.75,20.729,5.98,15.5,7.208,2.375
2015-09-12,12.896,17.416,4.52,21.23,12.333,2.0
2015-09-13,5.438,7.166,1.729,24.396,12.958,1.083
2015-09-14,10.812,13.042,2.229,14.438,7.792,1.083
2015-09-15,13.73,16.062,2.334,16.542,10.25,1.625
2015-09-16,18.754,21.305,2.552,19.978,11.87,2.522
2015-09-17,13.604,15.833,2.229,9.125,4.125,1.083
2015-09-18,28.583,38.75,10.166,18.562,8.667,1.792
2015-09-19,15.271,19.271,4.0,22.584,13.5,1.917
2015-09-20,6.854,8.312,1.458,11.458,6.458,1.292
2015-09-21,11.646,13.5,1.854,19.416,11.75,2.167
2015-09-22,12.084,14.084,2.0,20.958,13.0,3.0
2015-09-23,12.562,14.438,1.875,21.792,14.333,2.875
2015-09-24,21.542,24.854,3.312,31.729,22.375,1.875
2015-09-25,13.916,16.521,2.604,13.104,6.583,1.0
2015-09-26,18.916,23.417,4.5,15.104,8.5,2.875
2015-09-27,15.0,18.875,3.875,19.084,10.0,2.208
2015-09-28,15.188,25.979,10.792,23.354,14.0,3.792
2015-09-29,10.962,13.428,2.466,16.11,8.792,1.0
2015-09-30,9.314,10.924,1.61,11.704,5.864,1.609
2015-10-01,13.938,16.479,2.542,18.271,8.333,1.375
2015-10-02,11.938,14.333,2.396,20.125,9.542,1.375
2015-10-03,20.396,23.188,2.792,25.73,14.625,3.167
2015-10-04,9.396,10.98,1.584,24.562,15.542,2.417
2015-10-05,11.729,13.479,1.75,14.48,7.042,1.25
2015-10-06,12.772,15.918,3.146,14.92,7.087,1.087
2015-10-07,8.208,9.812,1.604,11.729,4.2,1.0
2015-10-08,9.584,11.062,1.479,15.375,11.5,2.167
2015-10-09,17.083,19.938,2.854,24.23,14.917,1.833
2015-10-10,22.625,25.562,2.938,32.812,21.292,1.792
2015-10-11,9.146,10.916,1.771,20.604,12.75,1.0
2015-10-12,13.396,15.542,2.146,28.334,17.75,1.292
2015-10-13,19.562,23.98,4.416,20.52,11.417,2.792
2015-10-14,19.834,22.438,2.604,14.792,7.875,1.875
2015-10-15,18.652,21.5,2.848,21.848,13.348,2.087
2015-10-16,17.208,19.667,2.458,17.562,9.75,1.0
2015-10-17,15.23,17.875,2.646,19.334,12.375,1.0
2015-10-18,16.0,18.25,2.25,24.292,15.875,1.542
2015-10-19,18.75,22.062,3.312,28.708,20.667,1.583
2015-10-20,24.938,29.896,4.958,38.208,25.375,1.542
2015-10-21,24.396,29.847,5.45,30.435,18.652,1.522
2015-10-22,22.25,32.688,10.438,30.375,18.167,1.958
2015-10-23,17.5,19.584,2.084,20.812,12.458,1.917
2015-10-24,19.583,26.125,6.542,37.188,25.333,1.542
2015-10-25,4.104,5.166,1.062,14.417,5.625,1.042
2015-10-26,19.062,21.416,2.354,15.729,7.542,2.083
2015-10-27,16.312,20.938,4.625,24.334,14.292,1.542
2015-10-28,15.104,16.854,1.75,22.68,14.208,1.75
2015-10-29,18.544,20.696,2.152,24.608,12.826,2.435
2015-10-30,24.021,30.188,6.166,24.958,16.583,2.208
2015-10-31,14.604,16.604,2.0,13.562,7.625,1.333
2015-11-01,18.416,21.312,2.896,19.396,13.5,1.917
2015-11-02,23.848,32.218,8.37,21.13,14.208,2.25
2015-11-03,13.667,18.562,4.896,13.479,7.292,1.542
2015-11-04,27.192,43.116,15.924,14.443,7.773,1.87
2015-11-05,29.271,44.833,15.562,20.458,11.292,2.042
2015-11-06,30.229,44.938,14.708,23.312,17.292,2.042
2015-11-07,19.812,23.646,3.834,29.833,20.667,1.958
2015-11-08,15.854,17.854,2.0,26.354,17.333,1.0
2015-11-09,16.511,29.18,12.669,21.184,12.125,1.0
2015-11-10,20.584,27.896,7.312,14.855,7.292,1.042
2015-11-11,13.479,15.292,1.812,9.271,3.042,1.5
2015-11-12,16.382,18.692,2.308,11.945,5.913,1.182
2015-11-13,17.52,20.229,2.708,13.562,8.042,1.042
2015-11-14,12.812,14.666,1.854,11.333,6.792,1.0
2015-11-15,18.917,26.062,7.146,12.312,6.583,1.583
2015-11-16,26.25,40.02,13.771,12.958,7.625,2.5
2015-11-17,27.874,37.342,9.468,22.378,13.913,1.13
2015-11-18,23.68,37.789,14.108,27.97,15.25,1.333
2015-11-19,10.834,13.229,2.396,8.771,3.625,1.125
2015-11-20,28.833,35.166,6.334,16.125,8.625,1.667
2015-11-21,15.188,25.396,10.208,16.271,9.917,1.75
2015-11-22,11.792,13.292,1.5,22.646,15.417,1.667
2015-11-23,12.0,13.834,1.833,22.25,14.0,1.458
2015-11-24,16.375,22.95,6.574,15.16,8.75,1.458
2015-11-25,14.542,17.042,2.5,8.354,3.25,1.042
2015-11-26,14.716,19.224,4.508,6.962,3.0,1.0
2015-11-27,21.042,30.52,9.479,8.875,4.25,1.083
2015-11-28,31.479,54.146,22.666,15.146,9.542,2.875
2015-11-29,18.416,21.646,3.229,11.604,7.375,1.75
2015-11-30,26.771,39.704,12.934,18.154,13.0,3.0
2015-12-01,22.729,41.0,18.27,14.75,8.5,1.875
2015-12-02,26.479,33.212,6.733,16.902,11.227,1.783
2015-12-03,29.708,61.708,32.0,22.938,14.75,2.0
2015-12-04,13.021,16.625,3.604,12.688,6.333,1.708
2015-12-05,27.354,47.354,20.0,14.083,7.708,1.667
2015-12-06,14.312,18.666,4.354,10.625,5.333,1.208
2015-12-07,22.915,28.123,5.208,15.462,9.087,2.0
2015-12-08,28.343,36.815,8.472,17.768,10.917,1.75
2015-12-09,36.562,67.25,30.688,25.562,19.625,3.542
2015-12-10,43.292,95.354,52.062,46.584,36.583,3.25
2015-12-11,15.25,20.084,4.833,19.604,10.955,1.292
2015-12-12,11.23,12.646,1.416,12.542,6.75,1.792
2015-12-13,12.646,13.75,1.104,18.042,11.208,1.25
2015-12-14,17.548,20.858,3.31,18.438,10.136,1.087
2015-12-15,30.584,53.354,22.771,24.5,16.292,2.792
2015-12-16,29.854,49.0,19.146,29.271,21.458,2.042
2015-12-17,11.229,13.896,2.666,7.042,2.292,1.292
2015-12-18,14.771,17.666,2.896,7.688,1.958,1.125
2015-12-19,15.146,22.729,7.584,9.75,5.0,1.333
2015-12-20,22.333,27.875,5.542,15.396,10.708,1.833
2015-12-21,36.73,55.36,18.63,35.329,28.667,2.042
2015-12-22,20.38,23.617,3.236,14.568,7.87,1.609
2015-12-23,23.666,26.479,2.812,25.916,20.083,1.875
2015-12-24,21.0,28.042,7.042,21.479,15.875,1.875
2015-12-25,16.542,21.521,4.98,14.292,7.458,2.083
2015-12-26,12.583,15.77,3.188,7.75,3.333,1.542
2015-12-27,8.416,10.27,1.854,9.02,4.083,1.417
2015-12-28,23.875,36.896,13.02,12.084,7.833,2.208
2015-12-29,16.771,21.271,4.5,9.166,4.25,2.25
2015-12-30,19.208,21.646,2.438,10.604,6.667,2.167
2015-12-31,17.688,20.104,2.416,13.979,9.25,1.833
2016-01-01,19.854,23.646,3.792,,9.625,2.083
2016-01-02,22.375,27.958,5.584,,8.458,2.583
2016-01-03,13.171,15.85,2.678,,6.667,2.083
2016-01-04,13.737,16.268,2.53,,8.609,1.957
2016-01-05,6.458,8.25,1.792,,3.958,2.333
2016-01-06,20.062,26.312,6.25,,5.476,1.455
2016-01-07,31.875,44.229,12.354,,10.292,2.125
2016-01-08,17.562,21.833,4.271,,8.417,1.667
2016-01-09,16.188,23.312,7.125,,2.208,1.375
2016-01-10,29.344,46.676,17.332,,5.042,2.739
2016-01-11,24.127,31.462,7.335,,3.792,2.417
2016-01-12,21.382,35.562,14.18,,3.083,1.917
2016-01-13,14.497,18.2,3.702,,5.75,1.708
2016-01-14,17.375,22.604,5.229,,2.375,1.833
2016-01-15,13.375,17.646,4.271,,2.125,2.292
2016-01-16,19.958,30.646,10.688,,2.435,2.625
2016-01-17,23.702,34.532,10.831,,3.522,2.913
2016-01-18,30.312,45.625,15.312,,6.583,2.583
2016-01-19,19.896,25.542,5.646,,8.25,2.0
2016-01-20,19.636,22.263,2.626,,16.458,2.0
2016-01-21,12.916,15.73,2.812,,10.042,2.375
2016-01-22,16.792,19.146,2.354,,12.167,2.0
2016-01-23,11.854,14.042,2.188,,3.13,2.429
2016-01-24,19.542,24.77,5.23,,1.458,1.5
2016-01-25,15.726,20.144,4.418,,1.625,2.375
2016-01-26,35.146,52.375,17.229,,8.042,3.708
2016-01-27,22.688,31.688,9.0,,7.625,1.833
2016-01-28,25.084,34.77,9.688,,9.208,3.083
2016-01-29,20.375,23.75,3.375,,10.875,2.875
2016-01-30,17.436,24.081,6.645,,8.583,1.625
2016-01-31,8.326,10.339,2.013,,1.792,2.217
2016-02-01,19.292,25.521,6.23,,6.5,1.917
2016-02-02,11.208,13.562,2.354,,1.458,1.958
2016-02-03,16.146,22.438,6.292,,3.167,1.583
2016-02-04,21.208,24.896,3.688,,6.708,2.417
2016-02-05,19.375,23.146,3.771,,12.625,2.625
2016-02-06,14.09,19.334,5.244,,10.652,2.348
2016-02-07,6.854,8.542,1.688,,2.333,2.333
2016-02-08,11.562,13.708,2.146,,2.042,2.458
2016-02-09,17.834,20.708,2.875,,6.083,1.542
2016-02-10,13.5,17.188,3.688,,4.833,1.833
2016-02-11,11.625,14.355,2.729,,3.333,1.333
2016-02-12,9.708,12.48,2.77,,1.708,2.25
2016-02-13,15.062,20.417,5.354,,1.958,2.958
2016-02-14,11.83,15.05,3.22,,2.739,2.217
2016-02-15,17.0,21.75,4.75,,3.583,2.167
2016-02-16,27.104,37.708,10.604,,10.375,2.167
2016-02-17,14.542,19.166,4.625,,7.667,1.542
2016-02-18,10.208,12.146,1.938,,4.875,1.875
2016-02-19,9.062,10.833,1.771,,4.208,3.542
2016-02-20,15.193,20.405,5.212,,9.217,1.478
2016-02-21,6.514,8.497,1.982,,2.125,2.292
2016-02-22,12.021,14.896,2.875,,4.417,2.167
2016-02-23,10.334,13.292,2.958,,5.167,1.292
2016-02-24,7.542,9.562,2.021,,3.875,1.583
2016-02-25,16.562,19.979,3.416,,5.75,2.667
2016-02-26,15.729,18.0,2.27,,9.25,3.167
2016-02-27,10.519,13.114,2.595,,4.913,1.87
2016-02-28,11.292,13.89,2.598,,6.208,1.875
2016-02-29,,,,,,
2016-03-01,18.083,21.104,3.021,,11.375,2.583
2016-03-02,21.875,26.312,4.438,,19.708,1.583
2016-03-03,15.229,21.188,5.958,,3.792,1.792
2016-03-04,16.958,20.729,3.771,,6.625,2.417
2016-03-05,17.938,20.292,2.354,,15.583,3.167
2016-03-06,31.288,40.182,8.894,,20.625,2.043
2016-03-07,13.497,15.936,2.44,,4.792,1.583
2016-03-08,25.396,33.729,8.334,,6.583,1.75
2016-03-09,25.229,32.896,7.666,,7.375,2.0
2016-03-10,19.443,23.864,4.421,,6.0,1.833
2016-03-11,9.125,10.583,1.458,,4.625,2.167
2016-03-12,12.958,16.125,3.166,,8.25,2.75
2016-03-13,20.854,23.583,2.73,,13.136,2.25
2016-03-14,13.796,15.978,2.182,,9.0,1.0
2016-03-15,13.084,15.292,2.208,,4.292,1.292
2016-03-16,19.625,34.75,15.125,,6.792,2.25
2016-03-17,10.542,12.396,1.854,,5.5,1.417
2016-03-18,16.48,18.938,2.458,,10.125,2.042
2016-03-19,12.666,14.146,1.48,,20.458,3.167
2016-03-20,8.25,9.625,1.375,,22.333,3.083
2016-03-21,14.406,16.007,1.6,,7.958,1.304
2016-03-22,7.812,9.438,1.625,,7.5,1.5
2016-03-23,16.646,18.979,2.334,,10.458,2.125
2016-03-24,9.688,11.562,1.875,,7.75,1.75
2016-03-25,10.792,12.667,1.875,,7.875,2.292
2016-03-26,8.479,9.958,1.479,,6.0,1.042
2016-03-27,14.942,17.989,3.048,,1.739,1.0
2016-03-28,21.688,25.584,3.896,,8.458,1.875
2016-03-29,19.208,21.958,2.75,,17.083,2.167
2016-03-30,23.188,26.229,3.042,,20.417,2.583
2016-03-31,14.301,15.78,1.479,,11.75,1.458
2016-04-01,16.334,18.333,2.0,,17.542,1.958
2016-04-02,14.104,15.646,1.542,,13.833,1.167
2016-04-03,8.958,10.396,1.438,,15.125,1.125
2016-04-04,7.978,10.082,2.104,,4.917,1.083
2016-04-05,20.604,22.938,2.334,,7.708,2.958
2016-04-06,17.896,27.458,9.562,,13.417,2.167
2016-04-07,24.492,29.241,4.749,,10.174,1.391
2016-04-08,17.812,20.688,2.875,,6.75,2.042
2016-04-09,12.5,14.375,1.875,,13.458,1.917
2016-04-10,15.562,17.417,1.854,,18.25,3.25
2016-04-11,7.708,9.334,1.625,,11.125,1.458
2016-04-12,8.983,10.704,1.722,,13.958,1.792
2016-04-13,17.486,21.247,3.762,,13.083,1.417
2016-04-14,27.044,30.528,3.484,,8.909,1.826
2016-04-15,12.312,14.042,1.729,,8.958,1.25
2016-04-16,13.416,15.646,2.229,,11.417,2.125
2016-04-17,3.0,4.271,1.27,,11.5,1.292
2016-04-18,12.754,14.828,2.074,,16.083,1.609
2016-04-19,13.146,16.042,2.896,,14.333,2.625
2016-04-20,10.946,12.784,1.838,,10.042,2.0
2016-04-21,9.75,11.208,1.458,,11.583,1.125
2016-04-22,14.458,16.521,2.062,,11.333,1.875
2016-04-23,11.812,13.75,1.938,,12.833,2.333
2016-04-24,11.312,12.521,1.208,,21.625,1.583
2016-04-25,17.229,20.458,3.228,,16.261,2.435
2016-04-26,15.958,19.416,3.458,,12.458,1.833
2016-04-27,17.479,20.542,3.062,,17.625,2.875
2016-04-28,17.354,19.729,2.375,,8.292,1.292
2016-04-29,7.042,8.312,1.271,,5.833,1.0
2016-04-30,9.271,10.708,1.438,,11.0,1.417
2016-05-01,17.208,18.688,1.479,,21.25,3.25
2016-05-02,12.25,13.688,1.438,,26.375,3.583
2016-05-03,4.188,5.416,1.229,,20.0,1.667
2016-05-04,3.604,4.771,1.166,,11.75,1.5
2016-05-05,5.084,6.083,1.0,,13.25,1.917
2016-05-06,12.166,13.77,1.604,,11.708,1.875
2016-05-07,6.0,7.375,1.375,,9.5,1.0
2016-05-08,4.416,5.625,1.208,,26.083,1.417
2016-05-09,10.166,11.666,1.5,,18.208,1.792
2016-05-10,11.083,12.418,1.335,,8.318,1.435
2016-05-11,7.583,9.75,2.166,,8.208,1.0
2016-05-12,10.27,11.792,1.521,,6.333,1.708
2016-05-13,11.375,13.521,2.146,,10.458,2.417
2016-05-14,12.166,13.666,1.5,,13.5,2.042
2016-05-15,8.625,9.604,0.979,,14.417,2.375
2016-05-16,10.979,12.688,1.708,,16.792,3.208
2016-05-17,11.3,12.822,1.522,,7.0,1.217
2016-05-18,16.208,18.188,1.979,,8.833,1.417
2016-05-19,15.562,17.521,1.958,,11.417,1.583
2016-05-20,11.596,13.29,1.694,,5.833,1.304
2016-05-21,13.729,15.812,2.084,,7.083,1.625
2016-05-22,9.896,11.021,1.125,,14.542,1.292
2016-05-23,19.258,21.606,2.348,,25.0,2.304
2016-05-24,15.017,17.608,2.59,,27.292,2.708
2016-05-25,6.729,7.875,1.146,,27.208,2.458
2016-05-26,5.625,7.23,1.604,,15.333,1.917
2016-05-27,13.166,15.271,2.104,,13.958,1.458
2016-05-28,18.125,21.25,3.125,,23.292,2.25
2016-05-29,11.771,13.688,1.916,,24.25,2.625
2016-05-30,12.024,13.568,1.544,,7.435,1.3
2016-05-31,10.854,12.625,1.77,,9.125,1.792
2016-06-01,10.375,11.646,1.271,,12.0,1.5
2016-06-02,5.334,6.396,1.062,,5.667,1.042
2016-06-03,8.854,10.729,1.875,,7.333,1.917
2016-06-04,8.146,9.834,1.688,,10.0,1.625
2016-06-05,6.854,7.938,1.083,,7.875,1.125
2016-06-06,14.708,16.188,1.48,,16.375,2.375
2016-06-07,17.413,20.326,2.913,,11.818,2.409
2016-06-08,12.604,14.834,2.229,,12.083,1.958
2016-06-09,13.666,15.812,2.146,,7.667,1.042
2016-06-10,13.167,15.5,2.334,,11.75,1.708
2016-06-11,11.625,13.771,2.146,,8.125,2.167
2016-06-12,4.562,5.771,1.208,,9.417,1.833
2016-06-13,8.896,10.354,1.458,,3.292,1.25
2016-06-14,10.546,11.873,1.327,,5.13,1.826
2016-06-15,15.479,17.666,2.188,,9.417,3.458
2016-06-16,9.062,10.584,1.521,,5.292,1.833
2016-06-17,14.479,16.375,1.896,,9.833,2.667
2016-06-18,8.479,9.73,1.25,,14.833,1.583
2016-06-19,4.062,5.27,1.208,,20.167,1.583
2016-06-20,15.166,17.0,1.833,,17.792,2.125
2016-06-21,22.21,24.97,2.76,,19.292,1.708
2016-06-22,17.125,19.667,2.542,,22.625,3.667
2016-06-23,12.172,14.146,1.974,,11.0,1.391
2016-06-24,11.43,13.242,1.812,,9.5,2.375
2016-06-25,7.438,9.938,2.5,,10.875,1.042
2016-06-26,9.166,10.562,1.396,,13.25,2.75
2016-06-27,10.13,11.724,1.592,,16.917,2.542
2016-06-28,13.5,14.896,1.396,,8.708,1.125
2016-06-29,22.138,24.968,2.83,,15.913,2.913
