date,NO2_mean,NOX_mean,NO_mean,SPM_mean,CO_mean
2016-08-29,12.061,17.42,5.359,20.889,3.75
2016-08-30,10.773,13.73,2.957,10.275,2.391
2016-08-31,18.952,23.096,4.144,21.056,3.417
2016-09-01,16.487,18.977,2.49,24.514,3.042
2016-09-02,17.52,20.415,2.895,26.778,3.417
2016-09-03,13.144,14.522,1.379,30.805,4.0
2016-09-04,4.717,6.163,1.446,15.236,2.833
2016-09-05,10.724,19.152,8.428,12.195,2.875
2016-09-06,12.797,22.883,10.086,15.236,3.0
2016-09-07,13.395,20.764,7.369,16.069,2.875
2016-09-08,9.947,17.288,7.341,13.708,2.625
2016-09-09,4.031,4.642,0.611,13.0,2.292
2016-09-10,9.598,10.549,0.952,21.236,3.667
2016-09-11,8.648,9.242,0.594,28.166,4.167
2016-09-12,17.436,19.889,2.453,22.521,3.667
2016-09-13,23.764,37.972,14.208,22.667,5.25
2016-09-14,15.792,18.75,2.958,13.653,3.542
2016-09-15,17.426,20.174,2.748,18.417,3.609
2016-09-16,20.597,24.5,3.903,27.514,4.042
2016-09-17,10.986,11.889,0.903,31.084,3.708
2016-09-18,5.933,8.302,2.368,12.181,2.917
2016-09-19,11.935,14.463,2.528,18.347,3.25
2016-09-20,8.208,11.764,3.556,9.75,2.5
2016-09-21,19.542,27.694,8.153,16.236,3.708
2016-09-22,13.722,16.472,2.75,12.611,3.333
2016-09-23,23.062,30.986,7.924,17.417,4.25
2016-09-24,17.861,23.736,5.875,18.625,3.875
2016-09-25,10.3,12.01,1.71,14.681,3.583
2016-09-26,15.896,23.767,7.871,19.75,3.375
2016-09-27,15.111,25.597,10.486,21.5,3.125
2016-09-28,16.694,39.222,22.528,22.528,3.375
2016-09-29,10.931,21.708,10.778,13.056,3.542
2016-09-30,15.246,18.768,3.522,16.465,3.522
2016-10-01,11.611,12.597,0.986,22.833,4.917
2016-10-02,10.033,11.12,1.087,40.333,5.208
2016-10-03,15.85,27.057,11.207,23.055,3.458
2016-10-04,12.18,16.583,4.403,17.264,2.75
2016-10-05,14.931,24.07,9.139,23.736,3.375
2016-10-06,4.194,5.097,0.903,11.639,2.083
2016-10-07,16.667,19.0,2.333,15.667,3.542
2016-10-08,14.305,17.097,2.791,20.625,3.958
2016-10-09,4.439,5.622,1.183,11.25,2.667
2016-10-10,6.675,7.317,0.641,9.805,3.125
2016-10-11,15.834,18.623,2.789,13.533,3.208
2016-10-12,8.875,9.861,0.986,12.597,2.917
2016-10-13,10.546,11.944,1.399,13.72,2.958
2016-10-14,23.783,33.034,9.252,20.826,4.478
2016-10-15,17.472,19.792,2.319,25.681,4.375
2016-10-16,7.624,8.189,0.565,15.222,3.458
2016-10-17,16.014,18.597,2.584,10.903,3.333
2016-10-18,11.778,16.722,4.945,12.736,3.375
2016-10-19,20.042,24.833,4.792,19.417,3.917
2016-10-20,8.125,9.486,1.361,21.792,3.125
2016-10-21,13.63,14.883,1.253,21.403,3.25
2016-10-22,20.486,22.111,1.625,32.486,4.417
2016-10-23,4.25,4.829,0.58,15.292,2.792
2016-10-24,14.042,16.653,2.611,11.833,2.792
2016-10-25,21.372,27.558,6.186,18.413,3.75
2016-10-26,17.639,22.347,4.708,16.097,3.583
2016-10-27,8.111,9.403,1.292,12.569,2.5
2016-10-28,23.889,38.25,14.361,18.903,4.458
2016-10-29,5.514,6.736,1.222,9.222,2.542
2016-10-30,8.096,8.704,0.608,14.742,3.292
2016-10-31,16.275,19.406,3.13,18.256,3.783
2016-11-01,11.528,12.847,1.319,13.861,3.25
2016-11-02,17.083,24.528,7.444,9.875,3.875
2016-11-03,10.167,11.486,1.319,12.264,3.458
2016-11-04,12.903,14.57,1.667,13.822,3.458
2016-11-05,20.667,24.042,3.375,25.139,4.958
2016-11-06,6.875,7.484,0.609,20.84,3.333
2016-11-07,19.442,25.617,6.174,21.044,4.75
2016-11-08,24.305,32.542,8.236,27.208,4.292
2016-11-09,3.75,4.375,0.625,5.778,2.958
2016-11-10,13.772,14.836,1.063,11.284,2.917
2016-11-11,13.445,16.542,3.097,11.125,3.083
2016-11-12,14.792,19.236,4.445,18.125,3.625
2016-11-13,12.858,14.583,1.725,19.111,4.542
2016-11-14,24.414,38.466,14.052,23.889,4.833
2016-11-15,10.87,12.818,1.948,13.185,2.652
2016-11-16,8.931,9.653,0.722,11.861,2.25
2016-11-17,13.931,17.931,4.0,17.181,2.875
2016-11-18,25.792,36.333,10.542,21.333,4.5
2016-11-19,23.347,31.028,7.681,25.264,4.75
2016-11-20,13.026,17.898,4.872,18.195,4.125
2016-11-21,22.63,51.218,28.588,22.014,5.25
2016-11-22,13.056,23.333,10.278,19.903,3.792
2016-11-23,5.403,6.944,1.542,5.542,2.125
2016-11-24,21.764,44.805,23.042,13.944,5.208
2016-11-25,17.429,30.612,13.183,13.692,4.042
2016-11-26,15.889,23.583,7.694,11.764,3.5
2016-11-27,10.524,11.426,0.901,10.889,2.875
2016-11-28,5.866,6.463,0.597,13.5,2.75
2016-11-29,11.542,14.361,2.82,10.778,2.875
2016-11-30,22.047,30.271,8.224,16.122,3.783
2016-12-01,26.792,44.458,17.667,28.333,5.542
2016-12-02,6.153,6.694,0.542,13.931,2.625
2016-12-03,19.833,25.292,5.458,17.125,4.542
2016-12-04,17.668,19.792,2.124,24.278,4.292
2016-12-05,15.716,18.637,2.921,19.667,3.042
2016-12-06,12.056,24.819,12.764,12.542,3.458
2016-12-07,19.667,28.653,8.986,12.069,3.5
2016-12-08,17.486,24.653,7.167,11.056,3.417
2016-12-09,24.542,39.0,14.458,19.847,4.625
2016-12-10,6.486,7.57,1.083,7.653,3.0
2016-12-11,7.712,8.6,0.888,7.347,2.917
2016-12-12,24.309,38.353,14.044,11.818,4.292
2016-12-13,27.014,40.514,13.5,17.153,4.25
2016-12-14,7.035,8.715,1.679,4.926,2.739
2016-12-15,12.625,17.125,4.5,5.917,3.0
2016-12-16,14.93,26.625,11.695,6.375,3.083
2016-12-17,18.528,24.195,5.667,9.639,3.333
2016-12-18,13.851,20.255,6.404,17.167,3.708
2016-12-19,30.158,60.261,30.103,24.722,5.458
2016-12-20,30.875,61.875,31.0,25.889,5.583
2016-12-21,28.542,59.945,31.403,21.806,5.167
2016-12-22,29.764,66.292,36.528,27.611,5.417
2016-12-23,7.181,10.32,3.139,5.014,3.292
2016-12-24,8.528,11.25,2.722,4.195,2.958
2016-12-25,9.954,12.596,2.642,7.194,2.958
2016-12-26,28.057,51.971,23.914,18.195,5.167
2016-12-27,17.389,30.055,12.667,12.722,3.792
2016-12-28,7.203,9.703,2.5,4.015,2.696
2016-12-29,12.75,18.459,5.709,8.25,3.208
2016-12-30,5.597,7.82,2.222,2.972,2.708
2016-12-31,8.333,11.25,2.916,8.194,2.833
2017-01-01,5.898,6.193,0.295,9.167,4.167
2017-01-02,3.694,3.792,0.097,5.222,3.833
2017-01-03,2.722,2.764,0.042,4.722,4.208
2017-01-04,8.195,9.319,1.125,3.486,3.958
2017-01-05,16.556,18.653,2.097,6.764,4.417
2017-01-06,16.708,23.375,6.667,9.597,4.75
2017-01-07,6.943,7.082,0.139,5.903,3.792
2017-01-08,21.796,32.12,10.324,13.875,4.833
2017-01-09,15.958,20.639,4.68,13.611,4.625
2017-01-10,21.764,34.042,12.278,12.597,5.542
2017-01-11,15.63,22.011,6.381,5.565,5.583
2017-01-12,14.083,19.611,5.528,7.292,4.417
2017-01-13,14.069,19.125,5.056,9.236,4.167
2017-01-14,11.031,12.389,1.358,4.639,4.125
2017-01-15,26.542,35.85,9.307,12.986,5.583
2017-01-16,29.83,50.187,20.357,22.887,6.043
2017-01-17,35.111,82.944,47.833,31.194,7.25
2017-01-18,12.931,17.167,4.236,12.208,4.042
2017-01-19,14.875,16.306,1.431,23.722,4.875
2017-01-20,16.958,29.305,12.347,18.333,5.042
2017-01-21,10.101,10.548,0.447,18.306,4.708
2017-01-22,20.024,26.551,6.527,8.583,4.792
2017-01-23,20.056,41.833,21.778,13.347,5.167
2017-01-24,10.458,13.403,2.944,4.861,5.167
2017-01-25,8.038,9.451,1.414,2.222,4.542
2017-01-26,8.347,9.93,1.583,5.111,4.083
2017-01-27,8.931,11.708,2.778,7.153,3.667
2017-01-28,10.963,11.884,0.921,12.486,4.958
2017-01-29,14.423,21.961,7.539,16.5,5.0
2017-01-30,8.681,9.819,1.139,4.722,4.292
2017-01-31,20.823,36.35,15.527,12.235,5.455
2017-02-01,21.917,29.264,7.347,14.0,5.167
2017-02-02,20.361,28.083,7.722,13.528,5.333
2017-02-03,12.236,15.778,3.542,12.25,4.958
2017-02-04,8.173,9.289,1.115,10.528,5.167
2017-02-05,17.165,23.014,5.849,8.306,5.917
2017-02-06,17.667,29.861,12.194,6.917,5.958
2017-02-07,16.167,25.472,9.305,6.236,5.125
2017-02-08,15.926,23.932,8.005,8.322,4.917
2017-02-09,25.861,35.944,10.083,18.278,5.708
2017-02-10,28.208,31.736,3.528,29.611,6.167
2017-02-11,3.721,4.054,0.333,9.472,4.292
2017-02-12,9.824,12.091,2.267,10.583,5.542
2017-02-13,17.083,22.889,5.806,10.347,5.083
2017-02-14,27.667,40.917,13.25,15.417,6.125
2017-02-15,19.361,30.944,11.583,19.639,5.333
2017-02-16,16.644,18.357,1.713,15.233,5.227
2017-02-17,13.417,17.889,4.472,12.375,5.417
2017-02-18,3.28,3.405,0.125,4.167,4.542
2017-02-19,10.629,11.823,1.194,12.806,5.0
2017-02-20,10.403,11.278,0.875,21.861,5.083
2017-02-21,12.055,15.167,3.111,15.083,4.792
2017-02-22,17.306,22.042,4.736,11.972,5.042
2017-02-23,13.433,16.565,3.132,12.944,4.958
2017-02-24,16.778,19.222,2.444,26.07,6.0
2017-02-25,13.174,13.525,0.35,27.319,6.0
2017-02-26,12.719,13.609,0.89,22.111,5.542
2017-02-27,24.287,31.222,6.936,17.306,5.136
2017-02-28,23.736,28.278,4.542,27.194,5.375
2017-03-01,11.0,13.222,2.222,12.611,4.542
2017-03-02,5.75,6.181,0.431,15.028,4.125
2017-03-03,24.18,28.292,4.111,20.625,5.5
2017-03-04,19.871,21.685,1.815,21.167,5.333
2017-03-05,19.643,35.915,16.273,13.722,4.75
2017-03-06,5.222,5.903,0.681,5.486,3.792
2017-03-07,17.639,22.083,4.445,13.653,4.667
2017-03-08,21.611,26.417,4.806,16.32,4.458
2017-03-09,5.208,5.889,0.68,3.5,3.542
2017-03-10,3.5,3.944,0.444,7.042,3.917
2017-03-11,5.985,6.696,0.712,13.167,4.167
2017-03-12,12.155,14.054,1.899,12.086,4.375
2017-03-13,29.292,38.306,9.014,20.806,5.208
2017-03-14,25.264,29.111,3.847,27.083,4.833
2017-03-15,23.062,28.983,5.921,24.571,4.435
2017-03-16,16.028,20.945,4.917,8.583,3.542
2017-03-17,12.222,13.097,0.875,7.681,4.167
2017-03-18,11.577,13.282,1.705,12.222,4.292
2017-03-19,20.604,24.61,4.006,17.264,4.417
2017-03-20,14.556,15.486,0.93,6.306,4.042
2017-03-21,17.111,23.083,5.972,6.528,3.792
2017-03-22,8.875,10.055,1.181,3.694,3.5
2017-03-23,4.944,5.375,0.43,3.82,3.667
2017-03-24,13.542,16.139,2.597,7.861,4.5
2017-03-25,11.829,11.955,0.125,33.486,5.458
2017-03-26,28.57,31.967,3.398,41.861,6.375
2017-03-27,37.555,45.722,8.167,43.333,6.75
2017-03-28,25.195,27.292,2.097,35.305,5.417
2017-03-29,16.258,18.528,2.269,33.578,5.111
2017-03-30,6.944,7.319,0.375,16.07,5.583
2017-03-31,12.764,14.028,1.264,14.5,5.625
2017-04-01,15.917,17.653,1.736,15.479,3.208
2017-04-02,9.03,9.673,0.643,13.812,3.708
2017-04-03,10.903,12.087,1.183,20.375,2.833
2017-04-04,15.653,16.847,1.194,24.972,3.458
2017-04-05,22.028,24.0,1.972,24.25,3.667
2017-04-06,22.431,26.75,4.319,18.028,3.125
2017-04-07,23.931,31.069,7.139,19.25,3.083
2017-04-08,17.861,23.5,5.639,14.861,3.417
2017-04-09,6.959,7.431,0.471,13.042,2.667
2017-04-10,20.062,24.526,4.464,15.722,3.542
2017-04-11,20.001,24.591,4.589,12.404,3.417
2017-04-12,5.25,5.528,0.278,8.403,2.25
2017-04-13,12.639,14.333,1.695,16.514,3.125
2017-04-14,25.367,28.34,2.972,26.172,4.609
2017-04-15,16.069,17.611,1.542,25.194,4.583
2017-04-16,11.014,11.578,0.563,22.611,4.208
2017-04-17,17.952,22.888,4.936,17.528,3.542
2017-04-18,7.82,9.361,1.542,10.514,2.833
2017-04-19,8.75,10.305,1.556,15.361,3.625
2017-04-20,21.292,24.236,2.944,19.472,4.625
2017-04-21,30.819,34.153,3.333,30.903,5.5
2017-04-22,5.083,5.208,0.125,17.931,3.667
2017-04-23,7.104,7.244,0.14,11.903,3.833
2017-04-24,17.427,20.851,3.425,14.208,3.833
2017-04-25,19.299,22.563,3.264,13.445,3.417
2017-04-26,24.361,30.403,6.042,13.347,3.875
2017-04-27,6.68,7.083,0.403,9.583,3.375
2017-04-28,18.327,20.308,1.981,14.28,3.348
2017-04-29,12.25,13.389,1.139,18.042,3.0
2017-04-30,9.749,10.056,0.307,20.792,3.208
2017-05-01,11.03,12.112,1.082,24.722,2.792
2017-05-02,10.528,11.681,1.153,12.847,2.458
2017-05-03,6.972,7.389,0.417,12.444,2.708
2017-05-04,4.361,4.764,0.403,12.319,2.167
2017-05-05,7.833,8.278,0.445,17.722,3.208
2017-05-06,12.972,14.625,1.653,24.083,3.375
2017-05-07,6.192,6.472,0.279,32.931,2.333
2017-05-08,12.322,14.743,2.421,29.847,2.375
2017-05-09,26.926,31.375,4.449,27.557,3.0
2017-05-10,21.417,23.875,2.458,25.541,3.0
2017-05-11,11.681,13.667,1.986,23.458,2.625
2017-05-12,21.111,22.25,1.139,37.875,3.5
2017-05-13,10.694,10.806,0.111,28.528,2.708
2017-05-14,9.704,10.46,0.756,20.958,3.208
2017-05-15,17.55,20.913,3.362,18.95,2.783
2017-05-16,16.375,18.208,1.833,16.986,3.125
2017-05-17,22.611,26.181,3.569,18.847,3.792
2017-05-18,17.153,18.347,1.194,23.528,3.417
2017-05-19,19.236,20.347,1.111,24.555,3.667
2017-05-20,14.847,15.18,0.333,26.695,4.333
2017-05-21,12.655,13.083,0.428,35.069,4.333
2017-05-22,17.127,19.31,2.182,20.472,2.667
2017-05-23,17.778,20.944,3.167,15.195,2.417
2017-05-24,16.528,18.361,1.833,23.833,2.667
2017-05-25,24.208,30.347,6.139,29.278,3.958
2017-05-26,17.861,22.373,4.512,18.028,2.875
2017-05-27,4.542,5.097,0.556,8.278,2.042
2017-05-28,7.583,7.836,0.253,9.25,2.625
2017-05-29,18.523,21.13,2.607,15.25,2.958
2017-05-30,21.361,22.514,1.153,31.708,3.417
2017-05-31,18.371,20.917,2.546,36.714,2.739
2017-06-01,15.861,17.916,2.056,21.32,2.417
2017-06-02,10.014,11.361,1.347,11.583,2.167
2017-06-03,3.834,3.972,0.139,8.056,1.958
2017-06-04,3.666,3.763,0.097,7.986,1.833
2017-06-05,8.364,9.204,0.841,8.861,1.833
2017-06-06,15.778,18.194,2.417,14.5,2.292
2017-06-07,19.181,22.667,3.486,15.375,2.417
2017-06-08,12.389,14.305,1.917,10.444,2.083
2017-06-09,18.883,21.739,2.856,14.697,3.083
2017-06-10,10.07,11.014,0.945,26.861,3.458
2017-06-11,7.677,8.18,0.504,15.805,3.708
2017-06-12,4.347,4.766,0.419,9.042,1.708
2017-06-13,14.306,15.958,1.653,13.014,2.167
2017-06-14,16.305,18.111,1.805,13.889,2.333
2017-06-15,21.551,23.007,1.455,21.389,2.783
2017-06-16,8.889,9.459,0.569,16.653,1.708
2017-06-17,9.528,10.222,0.695,15.208,2.208
2017-06-18,12.262,12.609,0.347,24.292,3.083
2017-06-19,17.751,20.14,2.389,26.18,2.708
2017-06-20,21.625,24.347,2.722,32.5,2.583
2017-06-21,15.43,18.653,3.222,14.292,1.833
2017-06-22,19.208,22.041,2.833,16.014,2.333
2017-06-23,19.302,21.995,2.693,27.962,2.708
2017-06-24,12.486,13.361,0.875,25.896,2.375
2017-06-25,8.919,9.71,0.791,22.479,2.542
2017-06-26,18.482,21.335,2.853,20.18,2.5
2017-06-27,22.681,26.736,4.056,26.403,2.667
2017-06-28,24.458,30.209,5.75,32.625,3.333
2017-06-29,26.583,33.514,6.931,33.625,3.25
2017-06-30,24.842,31.912,7.069,26.093,2.696
2017-07-01,15.444,26.111,10.667,29.194,2.542
2017-07-02,6.229,8.502,2.273,23.083,1.458
2017-07-03,13.99,18.602,4.612,29.889,2.208
2017-07-04,17.278,27.833,10.555,33.0,2.042
2017-07-05,12.264,17.417,5.153,13.583,1.417
2017-07-06,13.625,15.139,1.514,18.334,1.833
2017-07-07,17.875,21.056,3.181,28.667,2.625
2017-07-08,11.722,12.5,0.778,26.806,2.458
2017-07-09,9.1,10.414,1.315,29.93,2.083
2017-07-10,12.144,21.601,9.457,19.236,1.333
2017-07-11,12.819,24.723,11.903,19.397,1.333
2017-07-12,13.597,24.153,10.555,34.792,1.542
2017-07-13,13.264,18.056,4.792,26.18,1.542
2017-07-14,11.459,23.467,12.008,14.688,1.522
2017-07-15,10.805,13.25,2.445,24.181,2.333
2017-07-16,4.644,5.007,0.363,28.917,1.167
2017-07-17,4.749,5.38,0.631,19.43,1.0
2017-07-18,5.903,6.805,0.903,21.25,1.0
2017-07-19,17.18,20.361,3.181,27.444,1.875
2017-07-20,16.68,21.93,5.25,22.111,1.625
2017-07-21,11.875,22.236,10.361,18.042,1.208
2017-07-22,7.0,10.944,3.944,18.292,1.25
2017-07-23,6.043,7.614,1.571,16.681,1.458
2017-07-24,15.1,21.039,5.939,25.528,1.792
2017-07-25,17.475,25.155,7.681,45.986,2.083
2017-07-26,15.292,21.75,6.458,35.125,2.417
2017-07-27,21.833,30.653,8.82,18.403,2.292
2017-07-28,22.097,24.75,2.653,38.834,3.042
2017-07-29,13.278,14.056,0.778,39.236,2.792
2017-07-30,6.916,8.65,1.735,24.417,1.75
2017-07-31,14.229,16.234,2.005,29.835,2.087
2017-08-01,9.319,10.708,1.389,24.514,1.167
2017-08-02,15.028,17.778,2.75,18.722,1.75
2017-08-03,16.028,19.722,3.695,15.306,1.708
2017-08-04,14.139,21.361,7.222,17.181,1.708
2017-08-05,7.667,11.153,3.486,13.208,1.5
2017-08-06,4.725,6.65,1.925,23.111,1.458
2017-08-07,7.696,13.873,6.177,27.25,1.167
2017-08-08,8.389,12.481,4.091,14.573,1.375
2017-08-09,6.028,6.681,0.653,16.889,1.0
2017-08-10,14.861,17.75,2.889,39.708,2.75
2017-08-11,15.458,18.445,2.986,33.319,2.667
2017-08-12,7.389,9.847,2.458,15.459,1.958
2017-08-13,4.694,4.806,0.112,14.875,1.833
2017-08-14,6.949,7.429,0.481,17.472,2.042
2017-08-15,7.089,7.51,0.421,19.173,1.739
2017-08-16,9.486,10.93,1.444,11.695,1.833
2017-08-17,11.792,14.445,2.653,16.181,1.5
2017-08-18,11.764,15.236,3.472,19.986,1.667
2017-08-19,7.569,8.111,0.542,16.944,1.208
2017-08-20,5.961,6.327,0.366,28.264,1.875
2017-08-21,14.167,18.272,4.106,36.931,2.042
2017-08-22,13.528,18.292,4.764,31.0,1.5
2017-08-23,9.625,12.514,2.889,18.319,1.167
2017-08-24,11.466,15.115,3.649,24.016,1.208
2017-08-25,10.195,14.69,4.495,23.264,1.375
2017-08-26,6.954,8.472,1.518,15.944,1.333
2017-08-27,7.269,7.356,0.086,24.736,2.25
2017-08-28,16.116,18.286,2.17,29.778,2.417
2017-08-29,18.527,24.202,5.675,39.056,2.708
2017-08-30,10.151,11.989,1.837,28.708,1.292
2017-08-31,5.723,6.1,0.377,14.358,1.087
2017-09-01,6.66,7.066,0.405,12.472,1.042
2017-09-02,8.683,10.534,1.851,16.333,1.292
2017-09-03,2.91,2.938,0.028,12.625,1.125
2017-09-04,17.986,19.578,1.592,21.584,2.167
2017-09-05,18.922,21.542,2.62,28.583,2.75
2017-09-06,14.65,17.227,2.578,18.32,2.042
2017-09-07,22.582,25.91,3.329,35.931,3.292
2017-09-08,7.197,7.816,0.619,13.004,1.333
2017-09-09,9.556,10.278,0.722,17.667,1.792
2017-09-10,7.667,8.091,0.424,19.695,2.5
2017-09-11,13.185,16.535,3.35,17.306,1.708
2017-09-12,18.333,26.291,7.958,14.986,1.958
2017-09-13,9.792,11.486,1.694,13.917,1.375
2017-09-14,7.847,8.861,1.014,13.389,1.167
2017-09-15,16.97,18.826,1.856,16.567,2.409
2017-09-16,13.292,14.264,0.972,20.236,2.875
2017-09-17,6.653,7.38,0.726,13.055,1.958
2017-09-18,5.639,6.514,0.875,12.708,1.375
2017-09-19,17.056,20.764,3.708,21.334,2.875
2017-09-20,22.917,29.389,6.472,37.889,3.917
2017-09-21,9.972,10.792,0.82,14.361,2.042
2017-09-22,29.07,35.958,6.889,28.556,3.583
2017-09-23,8.375,9.403,1.028,18.791,2.333
2017-09-24,13.038,13.651,0.614,25.431,4.0
2017-09-25,19.47,21.885,2.415,25.792,3.333
2017-09-26,19.45,22.683,3.233,22.445,2.583
2017-09-27,16.986,21.389,4.403,19.514,2.333
2017-09-28,8.306,9.145,0.84,10.415,1.864
2017-09-29,9.861,12.5,2.639,11.875,1.958
2017-09-30,7.111,7.514,0.403,13.472,2.042
2017-10-01,8.887,9.373,0.486,16.083,2.875
2017-10-02,17.346,23.943,6.597,15.667,2.458
2017-10-03,10.681,12.708,2.028,10.736,2.083
2017-10-04,5.222,5.667,0.445,7.875,2.0
2017-10-05,16.319,19.861,3.541,11.708,2.875
2017-10-06,15.653,20.375,4.722,14.806,3.083
2017-10-07,13.375,14.778,1.403,8.347,2.542
2017-10-08,8.062,9.737,1.675,15.278,3.0
2017-10-09,13.699,15.472,1.774,21.736,3.167
2017-10-10,10.61,18.053,7.443,25.244,2.625
2017-10-11,24.875,31.5,6.625,35.306,3.25
2017-10-12,16.444,21.917,5.472,23.625,2.958
2017-10-13,12.972,13.931,0.958,8.333,2.917
2017-10-14,17.847,22.528,4.68,14.014,3.542
2017-10-15,10.297,11.675,1.378,11.167,3.083
2017-10-16,10.623,11.841,1.217,5.9,2.87
2017-10-17,21.597,38.461,16.864,9.878,4.333
2017-10-18,18.542,24.792,6.25,13.146,3.417
2017-10-19,18.75,23.458,4.708,12.208,3.708
2017-10-20,17.062,19.27,2.208,9.042,3.292
2017-10-21,16.958,25.312,8.354,12.021,3.667
2017-10-22,4.826,5.08,0.254,4.042,2.083
2017-10-23,2.69,2.69,0.0,4.479,2.583
2017-10-24,16.734,18.294,1.56,13.375,3.583
2017-10-25,9.854,10.334,0.479,7.062,3.292
2017-10-26,20.616,32.612,11.996,14.822,4.542
2017-10-27,20.729,23.416,2.688,19.25,3.917
2017-10-28,14.646,16.458,1.812,20.354,3.958
2017-10-29,5.86,6.05,0.19,7.917,2.625
2017-10-30,2.843,2.843,0.0,13.104,3.583
2017-10-31,13.87,15.625,1.755,11.992,3.783
2017-11-01,28.722,38.278,9.556,19.486,5.5
2017-11-02,26.639,34.278,7.639,20.778,4.417
2017-11-03,21.042,24.945,3.903,23.569,4.417
2017-11-04,12.875,18.333,5.459,16.43,4.75
2017-11-05,8.606,8.964,0.357,22.236,4.417
2017-11-06,25.981,33.579,7.598,23.347,5.625
2017-11-07,30.028,38.694,8.667,24.68,5.208
2017-11-08,32.125,58.139,26.014,36.305,5.792
2017-11-09,9.722,11.055,1.333,21.472,4.375
2017-11-10,25.724,32.737,7.014,20.995,5.083
2017-11-11,13.236,17.167,3.93,15.541,4.667
2017-11-12,5.697,5.808,0.111,6.319,3.792
2017-11-13,26.288,40.468,14.18,18.722,4.917
2017-11-14,25.528,41.111,15.583,22.889,5.542
2017-11-15,16.347,23.43,7.083,18.389,4.5
2017-11-16,10.068,10.97,0.903,5.889,4.136
2017-11-17,18.542,29.042,10.5,9.972,4.458
2017-11-18,19.0,24.278,5.278,12.917,4.583
2017-11-19,5.856,7.925,2.07,2.25,3.75
2017-11-20,18.922,27.381,8.458,9.228,4.583
2017-11-21,12.568,15.524,2.957,6.07,3.833
2017-11-22,28.542,40.819,12.278,16.917,4.792
2017-11-23,10.667,11.861,1.195,12.028,3.958
2017-11-24,12.472,15.875,3.403,6.639,3.75
2017-11-25,12.903,17.778,4.875,7.889,3.875
2017-11-26,16.433,20.264,3.83,18.167,5.083
2017-11-27,20.801,24.827,4.026,17.528,5.167
2017-11-28,31.139,50.125,18.986,24.25,6.125
2017-11-29,30.353,44.107,13.754,25.078,5.435
2017-11-30,19.528,22.972,3.444,20.653,4.625
2017-12-01,7.195,8.0,0.806,5.82,3.875
2017-12-02,8.986,10.347,1.361,5.319,4.125
2017-12-03,12.971,15.578,2.607,9.722,4.292
2017-12-04,31.051,60.039,28.988,22.75,6.042
2017-12-05,16.889,22.75,5.861,13.0,4.5
2017-12-06,15.583,23.417,7.833,5.847,4.583
2017-12-07,21.639,31.597,9.958,11.403,4.625
2017-12-08,21.222,37.611,16.389,16.5,5.083
2017-12-09,16.847,21.528,4.681,7.57,4.833
2017-12-10,18.152,24.118,5.966,14.514,5.417
2017-12-11,16.338,28.81,12.472,17.917,4.958
2017-12-12,9.686,13.514,3.827,4.057,4.0
2017-12-13,9.002,10.15,1.148,2.89,4.261
2017-12-14,12.194,14.403,2.208,4.611,4.792
2017-12-15,19.625,27.25,7.625,9.097,5.167
2017-12-16,28.292,43.236,14.944,23.653,6.375
2017-12-17,4.549,4.744,0.194,3.417,4.708
2017-12-18,20.807,33.439,12.632,9.695,5.667
2017-12-19,21.361,36.931,15.57,14.819,5.958
2017-12-20,21.069,29.597,8.528,13.042,5.458
2017-12-21,18.667,26.486,7.819,14.431,5.333
2017-12-22,31.75,49.417,17.667,22.0,6.792
2017-12-23,20.903,26.68,5.778,24.82,5.875
2017-12-24,14.722,17.057,2.336,20.139,5.375
2017-12-25,8.678,9.688,1.01,10.792,4.833
2017-12-26,12.083,19.07,6.986,6.194,4.458
2017-12-27,6.236,7.375,1.139,4.041,4.167
2017-12-28,9.547,11.226,1.678,5.188,3.909
2017-12-29,10.486,11.764,1.278,5.125,4.042
2017-12-30,5.917,6.403,0.486,7.486,3.917
2017-12-31,13.703,15.429,1.726,11.93,5.167
2018-01-01,9.5,10.014,0.514,12.708,5.208
2018-01-02,3.889,3.986,0.097,3.736,4.042
2018-01-03,3.931,4.069,0.139,2.834,3.958
2018-01-04,9.042,9.486,0.444,6.82,4.625
2018-01-05,11.208,12.305,1.097,14.278,4.708
2018-01-06,4.943,4.998,0.056,5.222,4.5
2018-01-07,17.45,24.423,6.973,7.792,5.167
2018-01-08,22.681,47.806,25.125,17.708,5.708
2018-01-09,6.5,6.917,0.417,4.125,4.417
2018-01-10,25.917,34.555,8.639,12.778,5.833
2018-01-11,14.324,16.315,1.991,11.216,4.583
2018-01-12,23.292,27.097,3.805,17.236,5.958
2018-01-13,9.778,10.669,0.89,9.319,4.417
2018-01-14,14.138,21.876,7.738,7.417,4.542
2018-01-15,33.657,55.045,21.388,22.613,6.696
2018-01-16,15.68,23.653,7.972,20.486,6.708
2018-01-17,12.361,14.639,2.278,13.417,5.083
2018-01-18,7.042,7.653,0.611,5.528,4.333
2018-01-19,17.208,20.236,3.028,11.417,5.208
2018-01-20,10.458,11.27,0.812,13.847,4.75
2018-01-21,11.083,12.791,1.708,6.458,4.917
2018-01-22,12.792,15.125,2.334,7.181,4.375
2018-01-23,27.361,37.875,10.514,18.847,6.542
2018-01-24,7.639,8.417,0.778,8.93,4.667
2018-01-25,20.911,27.531,6.62,10.611,5.625
2018-01-26,9.93,11.875,1.944,7.806,4.958
2018-01-27,6.83,7.39,0.559,5.778,4.5
