date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean
2011-07-25,182.311,91.5,82.292,62.5,16.394,14.343,25.925,11.582,1.293,26.163,26.75,23.81,21.5,198.705,3.958
2011-07-26,184.558,94.0,84.375,68.5,24.274,16.738,34.589,17.851,1.201,21.386,25.6,23.05,21.1,208.832,4.326
2011-07-27,180.034,94.5,89.208,78.0,28.988,16.429,42.057,25.628,1.208,21.589,24.95,23.169,22.0,209.023,4.35
2011-07-28,179.641,96.0,88.812,78.0,26.895,15.115,38.799,23.684,1.188,25.148,25.7,23.662,22.2,206.536,4.708
2011-07-29,181.583,90.0,78.875,57.5,30.847,16.902,31.691,14.789,1.405,29.67,27.95,24.473,21.7,212.431,4.625
2011-07-30,183.542,96.5,84.062,63.5,24.444,15.849,25.361,9.512,1.33,31.477,28.65,23.36,20.55,207.986,4.604
2011-07-31,184.542,93.5,80.854,65.5,12.667,10.913,15.223,4.311,1.264,13.098,26.2,23.108,20.5,197.209,3.625
2011-08-01,186.806,86.0,69.938,52.0,16.055,16.594,26.319,9.725,2.234,29.772,28.2,24.165,20.95,202.861,4.354
2011-08-02,187.805,84.0,75.666,58.0,23.811,19.034,35.262,16.228,1.646,35.163,27.05,23.638,21.1,211.616,4.854
2011-08-03,182.703,87.5,72.354,53.0,20.894,15.729,34.593,18.864,1.383,29.114,29.65,25.475,22.15,203.598,4.408
2011-08-04,179.466,84.5,62.666,38.5,20.25,10.97,23.148,12.178,1.25,18.617,32.6,26.921,22.1,199.716,3.25
2011-08-05,175.694,96.0,78.333,56.5,18.208,10.526,24.262,13.737,1.424,16.617,29.75,25.471,22.65,193.903,3.334
2011-08-06,174.125,95.0,85.542,74.0,17.375,10.371,24.417,14.045,1.257,22.371,28.0,25.283,23.6,191.5,3.604
2011-08-07,174.375,93.0,80.562,58.0,17.889,10.182,16.439,6.258,1.229,28.47,30.2,26.248,24.05,192.264,3.73
2011-08-08,175.476,86.5,77.438,60.5,17.713,11.997,24.338,12.341,1.278,29.561,29.8,26.567,24.15,193.19,4.104
2011-08-09,175.927,87.5,76.542,61.0,20.067,12.539,22.446,9.907,1.694,28.958,30.25,26.646,24.05,195.994,3.88
2011-08-10,174.355,89.5,82.667,69.0,17.557,14.044,24.764,10.721,1.35,46.62,28.95,26.706,25.3,191.912,4.097
2011-08-11,176.001,89.5,76.396,57.5,18.21,16.5,25.758,9.257,1.355,56.705,32.0,27.59,25.0,194.211,4.417
2011-08-12,179.056,88.5,73.625,55.5,18.306,14.486,20.413,5.927,1.363,56.379,30.9,27.708,25.3,197.361,4.5
2011-08-13,183.46,87.0,75.646,56.5,18.42,11.727,14.243,2.515,1.375,59.655,30.9,27.004,24.15,201.88,4.916
2011-08-14,179.194,88.0,80.104,65.0,12.819,7.318,9.557,2.239,1.368,54.436,29.65,26.473,24.05,192.014,4.0
2011-08-15,177.028,91.0,80.312,61.0,13.222,7.876,11.765,3.89,1.222,41.151,29.5,26.504,24.15,190.25,3.416
2011-08-16,181.555,91.0,81.0,66.5,13.514,10.347,14.384,4.037,1.244,45.588,30.25,26.856,24.6,195.069,4.166
2011-08-17,180.133,90.0,80.729,62.5,15.477,12.922,18.564,5.642,1.354,56.081,31.15,27.04,24.7,195.61,4.088
2011-08-18,178.98,91.0,79.438,62.5,24.482,14.278,23.379,9.101,1.424,58.822,30.85,27.379,24.8,203.462,3.98
2011-08-19,181.653,98.0,89.23,80.0,18.056,17.968,28.375,10.408,1.377,37.695,26.85,24.058,20.35,199.708,3.854
2011-08-20,187.556,95.5,85.792,74.5,19.069,19.689,28.007,8.318,1.215,14.461,22.3,21.188,20.05,206.625,4.229
2011-08-21,188.805,98.5,91.938,81.5,15.972,13.614,18.136,4.523,1.092,12.466,22.95,20.496,18.9,204.778,4.229
2011-08-22,191.418,98.5,96.584,92.5,33.888,26.859,54.112,27.253,1.257,18.197,22.0,20.577,19.0,225.306,6.188
2011-08-23,185.511,98.5,87.729,69.5,27.622,19.718,51.053,31.335,1.25,39.068,27.6,24.144,21.2,213.134,5.34
2011-08-24,177.868,98.5,81.396,55.0,19.651,11.231,31.53,20.3,1.292,21.144,29.55,24.594,20.85,197.519,3.546
2011-08-25,178.611,98.5,93.5,78.5,27.028,14.39,38.864,24.475,1.174,14.447,26.05,23.227,21.85,205.639,4.625
2011-08-26,179.625,98.5,85.77,64.5,23.736,11.433,35.272,23.839,1.236,19.527,28.7,24.015,20.95,203.361,4.25
2011-08-27,184.185,98.5,87.292,73.0,20.613,16.871,29.784,12.913,1.778,21.204,25.8,23.331,21.3,204.797,4.708
2011-08-28,185.854,89.0,73.125,52.0,19.125,14.027,19.981,5.955,1.222,28.099,29.35,24.917,21.8,204.979,4.979
2011-08-29,187.125,87.5,70.896,49.5,21.708,21.657,32.624,10.967,1.424,32.77,30.25,25.381,21.6,208.834,4.916
2011-08-30,186.528,81.0,60.25,39.0,24.375,19.994,31.28,11.286,1.285,24.053,31.75,26.323,21.5,210.903,4.104
2011-08-31,177.87,98.5,74.375,49.0,19.902,11.984,25.783,13.799,1.167,16.508,29.1,25.329,22.0,197.772,3.759
2011-09-01,176.028,98.5,88.771,68.5,21.773,9.976,28.065,18.089,1.194,13.435,27.45,24.373,22.05,197.801,4.042
2011-09-02,177.083,95.0,85.77,65.0,14.417,7.111,20.307,13.197,1.146,28.697,28.6,25.146,22.65,191.5,3.333
2011-09-03,177.695,98.5,91.896,83.0,18.958,8.754,21.053,12.299,1.125,35.217,25.65,24.171,22.55,196.653,3.896
2011-09-04,177.292,98.5,87.0,66.5,15.319,7.875,14.564,6.689,1.285,16.913,26.8,23.383,21.3,192.611,3.25
2011-09-05,180.153,97.0,93.27,86.0,32.611,16.413,39.528,23.115,1.25,17.155,24.0,22.594,21.35,212.764,5.23
2011-09-06,184.642,95.5,81.333,61.5,28.168,17.525,34.474,16.949,1.43,18.239,25.9,22.852,19.25,212.81,4.726
2011-09-07,189.812,87.5,71.27,51.0,20.785,17.304,26.251,8.948,1.404,20.455,25.7,21.544,18.15,210.597,3.711
2011-09-08,189.98,83.5,68.5,45.0,21.306,19.345,27.596,8.252,1.473,23.928,26.95,22.321,16.75,211.286,3.792
2011-09-09,184.097,91.0,78.521,59.0,19.208,14.872,24.681,9.808,1.368,26.629,27.45,24.31,21.55,203.306,3.625
2011-09-10,181.694,91.5,78.834,60.0,24.181,11.271,23.104,11.833,1.313,26.295,28.6,25.275,22.15,205.875,3.917
2011-09-11,182.208,89.0,73.27,52.5,23.042,8.867,20.308,11.442,1.778,18.208,30.2,25.444,22.4,205.25,3.75
2011-09-12,184.132,84.5,69.729,47.5,22.138,11.402,27.929,16.527,1.5,14.327,29.8,25.125,21.3,206.27,3.334
2011-09-13,183.831,90.5,75.667,55.0,24.347,11.683,27.438,15.754,1.931,17.526,28.95,25.173,21.45,208.179,3.63
2011-09-14,180.019,90.5,74.208,54.0,23.541,15.821,35.836,20.015,1.431,17.727,29.6,25.644,22.65,203.56,3.905
2011-09-15,184.361,85.0,72.666,49.5,26.361,12.161,28.669,16.508,3.952,19.614,29.9,25.085,20.6,210.722,3.396
2011-09-16,181.639,98.5,78.438,56.0,27.569,10.78,28.212,17.433,3.727,21.03,30.0,24.967,21.35,209.208,3.354
2011-09-17,177.056,98.5,91.084,74.0,19.722,7.7,23.079,15.379,1.285,16.212,27.4,24.381,22.35,196.778,3.125
2011-09-18,180.278,98.5,80.104,58.0,16.361,7.467,15.75,8.283,1.229,12.45,29.6,25.112,21.1,196.639,3.5
2011-09-19,181.799,98.5,85.166,72.0,14.776,8.311,16.268,7.956,1.201,19.136,28.1,24.644,21.45,196.576,2.979
2011-09-20,178.97,98.5,93.542,83.5,17.72,10.621,23.333,12.712,1.22,20.425,26.4,23.529,20.6,196.69,3.522
2011-09-21,180.305,98.5,94.094,83.0,18.513,10.678,23.321,12.643,1.234,23.139,23.65,22.671,21.7,198.818,3.261
2011-09-22,182.506,95.5,79.83,57.0,19.014,15.755,27.842,12.087,1.264,16.343,27.6,22.071,17.3,201.52,3.958
2011-09-23,185.194,94.0,78.146,49.0,13.708,13.427,18.677,5.25,1.174,9.904,23.45,18.417,15.75,198.903,2.979
2011-09-24,187.945,91.5,68.104,42.5,14.68,14.668,21.667,6.999,1.18,12.561,23.9,18.89,14.6,202.625,3.271
2011-09-25,189.153,80.0,64.584,47.5,14.111,13.117,16.595,3.477,1.285,15.61,21.85,19.181,16.6,203.264,3.02
2011-09-26,188.747,96.0,88.312,73.5,25.481,24.402,47.81,23.408,1.139,25.769,17.35,16.419,15.45,214.228,4.25
2011-09-27,188.667,96.5,73.854,47.0,21.097,20.972,37.113,16.141,1.208,18.064,24.35,18.402,14.5,209.764,4.541
2011-09-28,188.437,84.5,61.188,37.5,21.258,23.715,38.717,15.002,1.279,20.784,24.3,18.646,14.35,209.694,4.21
2011-09-29,185.403,82.5,66.312,42.0,23.611,21.162,30.697,9.535,1.355,21.084,23.75,19.083,13.3,209.014,4.125
2011-09-30,183.736,90.5,81.25,66.0,24.458,19.956,25.759,5.803,1.361,32.216,26.5,21.785,16.9,208.195,4.416
2011-10-01,186.917,90.0,69.979,44.5,19.194,18.432,25.977,7.546,1.452,18.201,25.05,21.244,18.4,206.111,4.938
2011-10-02,188.431,80.0,69.334,56.5,16.556,16.227,21.008,4.78,1.51,17.568,22.4,18.76,16.15,204.986,4.854
2011-10-03,187.552,86.5,65.584,45.5,17.502,23.662,36.472,12.809,1.188,13.325,21.05,16.998,14.95,205.054,4.334
2011-10-04,189.57,86.5,64.771,41.5,18.847,20.958,35.319,14.362,1.452,13.098,20.75,16.329,12.5,208.417,4.68
2011-10-05,186.705,99.0,91.208,75.5,18.741,20.551,32.822,12.271,1.375,13.083,16.45,15.41,14.35,205.446,4.358
2011-10-06,186.708,98.5,86.292,69.0,24.181,20.594,36.348,15.754,1.458,11.364,23.35,18.862,15.15,210.889,4.98
2011-10-07,188.403,94.5,72.229,47.0,24.431,22.485,36.534,14.049,1.592,24.508,23.25,18.767,14.45,212.833,5.52
2011-10-08,187.736,84.5,64.521,40.5,15.625,17.239,22.39,5.152,1.5,22.583,22.3,17.356,13.7,203.361,5.062
2011-10-09,188.0,85.5,69.938,51.5,13.778,11.447,13.659,2.212,1.505,23.955,22.7,17.971,13.5,201.778,5.125
2011-10-10,186.569,87.5,73.333,52.5,16.196,14.606,18.429,3.823,1.424,27.902,23.8,18.575,14.45,202.765,5.104
2011-10-11,187.625,84.0,70.812,39.5,28.236,23.718,34.074,10.356,1.675,33.261,23.65,17.983,14.65,215.861,5.046
2011-10-12,189.886,88.0,74.729,54.0,23.687,24.606,36.109,11.503,1.846,44.106,22.05,18.027,14.15,213.573,5.483
2011-10-13,189.847,92.0,82.334,67.5,29.625,24.653,36.49,11.837,1.979,53.091,20.65,17.962,15.6,219.472,6.334
2011-10-14,187.792,97.5,77.458,57.5,23.222,19.851,29.144,9.293,1.746,40.508,23.15,18.796,14.3,211.014,5.583
2011-10-15,180.917,98.5,94.062,85.5,17.833,11.921,16.92,4.998,1.396,23.981,21.75,20.25,17.2,198.75,4.188
2011-10-16,182.125,98.5,70.75,26.5,13.916,10.675,13.629,2.954,1.513,16.864,26.65,21.181,15.7,196.042,4.75
2011-10-17,189.824,79.0,67.52,48.5,25.489,18.284,27.626,9.342,1.549,25.569,21.75,17.35,12.35,215.313,6.083
2011-10-18,190.833,86.5,71.667,48.5,28.306,21.892,37.092,15.2,1.543,24.314,21.95,17.217,14.4,219.139,5.358
2011-10-19,193.27,89.5,73.375,48.5,29.708,21.262,42.885,21.623,1.536,21.451,17.55,15.056,11.85,222.978,5.268
2011-10-20,188.785,77.5,64.042,53.5,20.746,16.702,28.667,11.965,1.417,11.933,21.85,17.556,14.1,209.531,4.271
2011-10-21,187.167,98.5,77.458,60.0,22.118,20.772,35.357,14.585,1.556,14.888,20.05,17.169,15.15,209.285,4.646
2011-10-22,183.454,98.5,97.666,93.5,24.65,16.696,26.275,9.579,1.271,11.928,20.1,17.846,15.7,208.104,4.938
2011-10-23,181.18,98.5,88.896,71.5,15.472,10.288,14.142,3.854,1.409,11.705,22.1,19.806,18.2,196.653,4.75
2011-10-24,188.238,95.0,82.646,59.0,22.28,16.017,30.519,14.503,1.597,22.36,23.2,19.785,17.15,210.518,5.312
2011-10-25,188.667,96.5,76.5,56.5,33.208,19.838,35.997,16.16,1.84,25.525,23.9,19.683,16.3,221.875,5.36
2011-10-26,189.644,83.5,65.438,44.0,17.927,18.522,30.281,11.759,1.472,12.023,19.45,15.288,11.5,207.571,3.954
2011-10-27,191.931,85.5,63.062,42.5,21.792,22.292,36.494,14.201,1.702,18.068,18.0,12.908,8.45,213.722,4.062
2011-10-28,191.233,80.5,65.708,46.0,21.072,21.818,36.621,14.803,1.607,19.713,20.0,13.879,8.95,212.305,4.354
2011-10-29,191.166,83.0,65.062,36.5,22.646,20.3,28.404,8.104,1.528,21.088,20.85,14.838,9.55,213.812,4.708
2011-10-30,190.292,90.0,77.083,57.0,20.312,14.883,19.542,4.658,1.394,24.523,17.65,14.204,11.7,210.604,4.792
2011-10-31,188.68,90.5,78.042,58.0,27.036,19.984,33.14,13.155,1.458,20.606,21.35,16.383,13.25,215.714,5.166
2011-11-01,195.125,90.5,64.625,36.5,29.708,25.371,44.346,18.975,1.557,15.144,21.2,15.369,10.95,224.834,5.108
2011-11-02,192.376,84.5,63.188,38.0,26.512,22.656,38.009,15.353,1.566,17.668,21.7,15.16,10.05,218.888,4.193
2011-11-03,188.125,86.5,75.77,58.5,26.584,18.024,30.053,12.029,1.452,20.292,18.95,15.86,13.4,214.708,4.312
2011-11-04,190.716,87.0,73.854,52.5,27.178,21.025,36.435,15.41,1.565,24.609,22.3,16.942,12.45,217.893,4.712
2011-11-05,186.505,98.5,82.916,59.0,24.941,18.067,27.438,9.371,1.583,28.617,22.2,17.771,13.8,211.446,4.721
2011-11-06,184.833,98.5,93.98,89.0,21.93,11.542,17.379,5.838,1.424,23.273,18.45,17.094,15.35,206.764,4.729
2011-11-07,188.208,98.5,84.416,61.5,25.959,18.3,33.539,15.239,1.535,23.461,22.55,18.01,15.25,214.167,5.77
2011-11-08,190.708,98.5,79.542,63.5,25.431,23.404,41.921,18.517,1.493,15.356,17.0,14.838,12.85,216.139,4.98
2011-11-09,189.426,75.0,62.188,51.0,21.094,19.61,32.94,13.33,1.743,13.17,15.45,12.819,11.05,210.52,3.774
2011-11-10,188.722,97.5,74.917,58.0,22.82,21.444,40.457,19.013,1.583,18.598,14.0,12.029,10.8,211.542,3.979
2011-11-11,187.412,98.5,94.958,78.0,18.712,18.161,30.664,12.503,1.278,11.269,13.3,12.325,11.1,206.124,3.958
2011-11-12,187.084,98.0,85.812,64.0,22.822,15.712,25.758,10.046,1.424,9.614,20.2,15.604,11.6,209.906,4.854
2011-11-13,189.761,95.5,78.084,50.5,25.541,11.679,17.575,5.896,1.43,14.659,20.3,15.283,11.65,215.302,4.854
2011-11-14,188.639,89.5,75.729,52.5,22.444,17.542,30.347,12.805,1.444,20.888,19.55,15.223,12.25,211.083,5.042
2011-11-15,189.306,86.5,72.917,58.5,21.32,20.013,35.213,15.2,1.43,22.326,16.0,12.558,8.95,210.625,5.092
2011-11-16,189.106,88.5,66.312,36.5,21.475,18.16,30.337,12.177,1.432,10.511,15.55,10.869,6.85,210.582,3.837
2011-11-17,191.917,91.0,72.042,45.0,31.805,23.65,42.413,18.762,1.847,17.443,17.55,12.012,7.05,223.722,5.188
2011-11-18,191.068,87.0,76.916,65.5,34.182,26.652,48.957,22.304,1.794,23.394,16.3,13.477,10.35,225.25,6.166
2011-11-19,185.056,98.5,95.479,76.0,25.045,15.229,24.092,8.863,1.333,26.259,19.85,17.129,14.35,210.101,4.917
2011-11-20,186.667,97.0,66.083,18.0,25.458,12.7,19.638,6.938,1.489,11.345,24.6,17.412,10.95,212.125,5.562
2011-11-21,188.972,75.0,54.854,29.5,17.431,15.821,27.137,11.316,1.354,6.944,15.65,11.233,6.8,206.403,4.416
2011-11-22,190.736,77.5,60.938,37.0,22.597,19.775,36.204,16.429,1.41,9.174,13.85,8.806,4.2,213.334,4.728
2011-11-23,189.617,93.5,76.375,47.0,26.447,18.46,30.898,12.438,1.46,14.25,13.8,10.121,6.55,216.064,4.029
2011-11-24,189.347,98.5,58.958,20.0,24.945,19.613,37.262,17.649,1.535,11.758,15.4,10.65,5.85,214.292,4.354
2011-11-25,190.54,74.0,60.98,38.5,21.412,19.907,39.345,19.438,1.444,8.3,13.3,7.931,3.65,211.952,4.417
2011-11-26,189.034,84.0,65.104,43.5,21.937,16.267,27.933,11.666,1.403,9.776,13.95,8.517,4.35,210.972,4.729
2011-11-27,188.139,83.5,66.896,46.0,19.083,12.417,18.496,6.079,1.43,11.583,13.75,8.883,4.75,207.222,4.646
2011-11-28,188.736,73.5,61.334,46.0,27.278,21.1,42.937,21.837,1.542,19.568,14.0,10.69,7.5,216.014,5.604
2011-11-29,187.432,78.0,62.812,42.5,27.711,23.002,44.47,21.468,1.746,26.303,18.6,13.696,10.55,215.143,5.911
2011-11-30,186.744,88.5,73.562,45.5,29.741,24.982,51.917,26.935,1.96,29.656,19.3,14.394,10.25,216.486,5.778
2011-12-01,190.405,93.0,86.584,79.5,23.864,22.679,39.263,16.584,1.435,12.028,14.35,9.442,5.8,214.269,4.521
2011-12-02,189.485,98.0,89.25,77.0,20.32,20.427,37.296,16.869,1.278,10.133,9.95,7.125,4.8,209.806,4.25
2011-12-03,187.875,98.5,95.0,81.0,26.972,16.012,29.079,13.067,1.342,12.045,16.0,12.067,8.45,214.847,6.042
2011-12-04,187.833,98.0,60.104,27.5,17.014,11.629,17.05,5.421,1.492,7.97,16.75,12.452,7.9,204.847,4.625
2011-12-05,189.429,88.5,73.979,53.5,23.706,22.966,45.995,23.029,1.59,11.11,15.2,9.933,6.05,213.136,5.666
2011-12-06,190.708,98.5,82.584,58.5,32.556,27.162,59.815,32.654,1.341,15.322,9.8,7.062,5.6,223.264,5.771
2011-12-07,192.195,98.5,84.375,60.0,34.75,22.689,59.018,36.329,1.472,20.519,13.6,9.248,5.2,226.945,5.512
2011-12-08,188.787,98.5,88.396,76.5,31.4,21.717,43.253,21.536,1.422,19.019,11.5,9.1,7.25,220.187,4.688
2011-12-09,193.271,98.0,86.833,66.5,26.339,21.207,45.966,24.759,1.34,10.258,7.7,5.2,1.45,219.609,5.542
2011-12-10,190.778,78.5,61.5,38.5,22.361,17.826,31.894,14.068,1.44,6.841,10.4,5.14,-0.3,213.139,4.666
2011-12-11,191.0,74.5,60.27,36.5,19.931,14.807,20.879,6.072,1.414,8.951,12.15,6.24,1.95,210.93,4.542
2011-12-12,190.606,82.0,64.896,46.5,24.12,20.763,41.272,20.509,1.43,10.766,12.4,6.921,2.85,214.652,4.646
2011-12-13,192.639,83.0,66.958,45.5,30.305,24.668,50.289,25.621,1.458,10.832,12.95,7.906,3.75,222.944,5.221
2011-12-14,193.694,93.5,80.125,62.0,35.083,23.948,50.175,26.226,1.535,17.095,12.35,7.967,4.95,228.778,5.728
2011-12-15,191.702,94.0,73.5,46.0,29.508,21.277,42.374,21.098,1.569,18.511,15.15,8.658,3.8,221.21,5.375
2011-12-16,191.641,93.5,57.771,21.0,29.017,19.058,39.961,20.902,1.591,11.485,12.4,6.981,2.0,220.658,4.916
2011-12-17,193.139,72.0,51.812,24.0,20.597,17.89,32.276,14.386,1.334,6.36,9.05,3.596,-0.2,213.736,4.625
2011-12-18,191.57,79.0,62.73,39.0,16.111,14.288,22.511,8.223,1.285,7.697,9.75,3.994,-0.45,207.681,4.312
2011-12-19,191.409,84.0,64.854,33.5,23.098,21.378,44.242,22.864,1.354,8.897,10.85,5.094,1.25,214.508,5.166
2011-12-20,192.956,81.0,63.271,34.5,25.043,23.039,49.011,25.972,1.433,9.96,9.9,4.767,0.5,217.999,4.99
2011-12-21,191.209,84.0,67.062,46.0,24.708,23.065,47.694,24.629,1.618,11.45,10.35,5.504,1.65,215.917,4.848
2011-12-22,192.462,86.0,71.625,51.5,29.671,24.425,49.218,24.793,2.024,23.043,9.75,5.185,2.3,222.133,6.104
2011-12-23,191.651,84.0,68.542,55.0,21.748,20.645,35.472,14.827,1.48,13.023,7.55,3.96,1.15,213.399,5.208
2011-12-24,190.778,75.0,55.125,31.0,20.305,16.383,28.011,11.629,1.489,6.973,9.35,3.467,-0.1,211.083,4.834
2011-12-25,192.583,74.5,53.979,28.5,16.194,12.848,18.784,5.936,1.571,5.716,7.95,2.554,-1.0,208.778,4.896
2011-12-26,194.032,76.5,47.771,21.0,20.974,20.459,38.486,18.027,1.521,6.33,8.2,2.102,-2.3,215.006,5.062
2011-12-27,193.621,69.0,51.135,32.5,22.15,21.625,45.935,24.31,1.468,8.067,7.95,2.339,-1.85,215.771,4.95
2011-12-28,191.486,76.0,55.875,37.0,19.796,20.484,35.119,14.635,1.542,10.951,8.7,3.669,0.2,211.31,4.028
2011-12-29,191.062,84.0,66.688,47.5,21.206,18.557,29.522,10.966,1.486,15.315,9.3,4.11,-0.15,212.267,4.729
2011-12-30,190.214,80.0,59.396,37.5,15.728,11.438,16.707,5.269,1.445,10.193,10.05,4.508,0.95,205.942,4.396
2011-12-31,189.595,76.0,58.292,40.5,13.002,8.882,11.337,2.455,1.369,8.659,8.2,4.262,0.9,202.596,4.396
2012-01-01,193.28,81.5,60.27,31.5,14.876,7.099,9.259,2.161,1.271,7.564,9.3,2.742,-1.4,208.156,3.711
2012-01-02,193.0,78.5,53.625,35.5,13.303,5.445,7.185,1.74,2.014,21.511,11.4,6.75,0.3,206.304,3.4
2012-01-03,190.328,67.0,43.646,25.0,11.272,6.053,8.375,2.322,1.396,7.428,7.7,4.775,0.8,201.6,3.083
2012-01-04,195.024,68.5,52.396,33.0,18.084,10.555,15.773,5.218,1.263,5.678,5.55,1.244,-1.95,213.108,3.584
2012-01-05,193.736,83.5,62.125,47.5,17.875,13.971,19.663,5.691,1.335,7.816,6.3,1.569,-1.7,211.611,4.416
2012-01-06,194.25,81.5,65.021,42.0,18.875,14.241,19.672,5.431,1.342,11.098,8.2,2.652,-1.75,213.125,5.0
2012-01-07,189.866,83.5,67.23,48.0,22.149,21.588,35.597,14.009,1.328,11.847,8.45,3.719,-0.5,212.015,5.334
2012-01-08,192.682,83.5,70.5,47.0,26.568,25.511,45.64,20.129,1.39,19.314,9.65,4.315,0.55,219.25,5.033
2012-01-09,191.792,81.5,70.5,48.0,27.139,25.642,47.557,21.915,1.333,20.621,10.05,4.983,1.45,218.931,5.178
2012-01-10,192.278,79.0,67.512,51.5,24.542,24.892,41.787,16.896,1.278,15.28,7.5,4.288,1.1,216.819,4.604
2012-01-11,192.864,80.0,64.979,38.5,27.79,24.882,46.222,21.34,1.444,12.345,8.35,3.588,-0.1,220.654,5.188
2012-01-12,190.931,82.0,56.792,27.0,27.014,20.099,32.914,12.814,1.71,12.504,12.8,5.01,0.1,217.944,4.479
2012-01-13,191.917,65.5,53.396,35.0,23.583,17.22,22.38,5.16,1.604,17.962,10.3,5.942,0.2,215.5,5.229
2012-01-14,188.531,94.5,80.0,45.5,16.945,13.091,16.053,2.962,1.236,9.375,8.3,5.042,3.1,205.476,4.396
2012-01-15,190.519,74.0,56.521,34.5,17.82,17.719,26.342,8.622,1.392,9.253,8.85,5.015,1.55,208.339,4.265
2012-01-16,191.444,84.5,69.896,53.0,23.278,23.641,37.907,14.267,1.438,14.443,8.05,3.967,1.25,214.722,5.19
2012-01-17,191.403,94.0,75.229,43.5,23.514,23.137,40.433,17.296,1.417,15.716,8.9,2.908,-0.55,214.917,5.188
2012-01-18,191.458,94.0,57.833,23.5,21.212,20.446,34.604,14.158,1.292,7.413,6.3,1.215,-2.25,212.67,4.0
2012-01-19,192.431,67.0,53.334,33.0,22.347,20.255,31.967,11.712,1.278,8.371,7.85,1.99,-2.5,214.778,4.542
2012-01-20,193.333,76.5,61.75,37.0,20.431,15.203,19.854,4.651,1.316,11.25,9.35,3.7,-0.65,213.764,5.312
2012-01-21,191.87,94.0,70.334,52.5,26.442,23.683,37.45,13.767,1.526,16.303,8.1,4.531,0.5,218.312,5.792
2012-01-22,190.063,94.5,92.208,85.0,27.828,26.499,39.671,13.172,1.229,16.0,10.15,6.715,4.45,217.89,5.396
2012-01-23,189.583,93.0,77.438,60.0,21.222,23.474,40.26,16.786,1.271,10.852,6.55,5.006,1.95,210.806,3.843
2012-01-24,191.377,94.5,80.375,55.5,26.125,23.404,42.613,19.208,1.299,15.163,9.2,4.408,1.15,217.502,4.77
2012-01-25,192.082,86.0,55.312,25.5,28.187,18.947,35.648,16.701,1.507,13.121,8.95,4.027,-0.2,220.269,4.271
2012-01-26,190.042,60.5,48.125,32.0,23.25,12.679,19.261,6.582,1.222,6.167,4.9,0.915,-2.55,213.292,3.458
2012-01-27,194.688,67.0,44.458,22.0,22.667,15.648,21.116,5.468,1.219,6.023,6.85,1.183,-3.95,217.354,4.333
2012-01-28,192.25,74.0,45.938,18.0,20.292,19.201,31.25,12.049,1.229,6.258,9.15,3.142,-1.65,212.542,3.812
2012-01-29,193.437,69.0,52.812,32.5,28.682,25.515,44.691,19.176,1.453,9.965,9.85,3.802,-0.8,222.118,4.835
2012-01-30,193.896,74.0,58.312,36.5,30.979,26.399,46.414,20.015,1.438,12.299,10.5,4.74,0.4,224.875,5.398
2012-01-31,196.438,82.0,65.312,37.5,36.0,27.413,48.53,21.117,1.597,18.413,9.3,4.602,-0.75,232.438,6.146
2012-02-01,192.5,94.5,77.292,44.0,33.152,26.388,46.024,19.636,1.55,25.347,10.95,6.096,1.55,225.652,6.521
2012-02-02,190.166,94.5,90.084,74.0,41.354,24.012,40.991,16.979,1.243,23.776,15.6,11.598,8.05,231.52,8.021
2012-02-03,192.042,88.0,71.25,53.5,27.0,13.2,17.592,4.392,1.38,12.557,10.55,8.388,4.3,219.042,6.188
2012-02-04,191.312,94.5,88.27,73.5,32.334,25.704,41.318,15.614,1.264,15.679,9.75,7.998,5.8,223.646,6.704
2012-02-05,191.562,94.0,76.479,55.0,26.666,23.744,39.708,15.964,1.32,13.758,10.9,7.908,5.6,218.23,5.289
2012-02-06,189.958,94.5,92.5,84.5,22.938,21.548,34.005,12.457,1.222,11.106,7.25,5.785,4.55,212.896,4.75
2012-02-07,190.292,94.5,65.938,37.5,31.334,22.64,41.86,19.22,1.493,14.917,12.85,7.752,3.9,221.625,4.834
2012-02-08,193.109,75.5,48.98,20.5,21.304,18.837,33.799,14.962,1.486,9.951,7.75,3.725,0.35,214.413,3.756
2012-02-09,193.438,75.5,52.229,36.0,20.625,17.327,25.686,8.359,1.347,8.587,7.55,3.279,0.4,214.062,4.042
2012-02-10,193.708,81.5,62.73,39.5,22.542,13.092,17.191,4.099,1.248,10.902,10.05,4.385,0.4,216.25,4.438
2012-02-11,195.271,82.0,52.917,22.5,23.042,14.701,20.928,6.227,1.471,13.579,11.75,4.585,-0.65,218.312,4.43
2012-02-12,195.271,92.5,57.334,42.5,23.25,23.572,37.556,13.984,1.449,16.72,7.75,3.612,-0.35,218.521,5.108
2012-02-13,192.375,94.5,62.688,17.5,19.396,18.532,27.837,9.305,1.382,9.123,13.15,6.929,3.0,211.77,4.27
2012-02-14,193.542,83.0,65.771,49.5,27.542,23.64,38.617,14.977,1.651,10.746,11.55,6.796,2.35,221.083,5.479
2012-02-15,190.458,94.5,84.042,65.0,26.623,27.429,48.195,20.765,1.286,15.269,6.65,5.19,3.35,217.08,6.062
2012-02-16,190.694,94.5,52.958,26.0,13.111,14.445,22.923,8.478,1.282,9.049,7.7,3.304,-0.85,203.806,3.771
