date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CH4_mean,CO_mean,NMHC_mean,PM25_mean,THC_mean
2012-09-15,8.646,12.333,3.688,0.0,26.292,,2.542,,13.5,
2012-09-16,4.562,5.625,1.062,0.0,28.146,,2.083,,14.708,
2012-09-17,3.979,5.396,1.416,0.0,19.396,,2.0,,7.917,
2012-09-18,5.261,6.826,1.566,0.0,17.146,,2.043,,5.792,
2012-09-19,8.166,12.48,4.312,0.0,19.625,,2.417,,5.25,
2012-09-20,7.812,10.604,2.792,0.0,30.542,,2.917,,12.458,
2012-09-21,9.292,13.916,4.625,0.0,23.354,,2.917,,10.75,
2012-09-22,5.458,7.854,2.396,0.0,20.354,,2.875,,7.792,
2012-09-23,5.375,7.125,1.75,0.0,20.042,,2.958,,8.333,
2012-09-24,6.375,9.584,3.208,0.0,12.084,,2.667,,2.917,
2012-09-25,8.253,13.413,5.16,0.0,14.312,,2.609,,3.75,
2012-09-26,10.862,15.408,4.546,0.0,18.56,,2.652,,5.292,
2012-09-27,6.354,10.834,4.48,0.0,17.834,,2.417,,4.958,
2012-09-28,9.416,14.729,5.312,0.0,17.666,182.5,2.583,26.167,5.0,208.667
2012-09-29,9.0,13.188,4.188,0.0,23.416,190.583,2.875,21.583,11.833,212.167
2012-09-30,3.25,4.584,1.334,0.0,23.25,186.042,2.25,13.875,10.0,199.917
2012-10-01,7.584,11.916,4.334,0.0,17.312,185.583,2.917,11.5,4.417,197.083
2012-10-02,9.37,14.5,5.131,0.0,15.062,191.739,2.739,14.826,3.917,206.565
2012-10-03,7.958,11.396,3.438,0.0,17.375,188.375,2.333,17.583,4.667,205.958
2012-10-04,7.584,11.708,4.125,0.0,14.75,185.667,2.292,14.375,2.875,200.042
2012-10-05,8.584,12.812,4.229,0.0,17.25,186.833,2.542,13.5,4.792,200.333
2012-10-06,8.5,12.145,3.646,0.0,21.625,189.125,2.625,14.625,8.833,203.75
2012-10-07,4.438,6.083,1.646,0.0,19.188,188.5,2.542,11.375,9.083,199.875
2012-10-08,5.125,6.625,1.5,0.0,16.458,193.0,2.333,11.25,4.333,204.25
2012-10-09,9.614,15.182,5.568,0.0,19.568,193.5,2.682,10.636,7.542,204.136
2012-10-10,8.688,13.188,4.5,0.0,18.27,192.333,2.458,6.083,7.292,198.417
2012-10-11,9.688,14.479,4.792,0.0,24.208,190.958,2.625,8.292,12.292,199.25
2012-10-12,10.416,16.666,6.25,0.0,15.87,187.708,2.417,9.083,6.826,196.792
2012-10-13,7.375,9.688,2.312,0.0,16.25,188.875,2.75,6.792,9.667,195.667
2012-10-14,5.708,7.188,1.479,0.0,15.271,192.333,2.708,7.333,10.667,199.667
2012-10-15,12.854,17.833,4.979,0.0,19.146,190.333,3.0,10.667,14.042,201.0
2012-10-16,10.304,14.0,3.696,0.0,14.105,192.348,2.783,11.609,9.5,203.957
2012-10-17,11.562,15.792,4.23,0.0,18.812,188.333,2.667,12.333,12.208,200.667
2012-10-18,10.917,14.292,3.375,0.0,13.646,185.333,2.75,13.125,7.208,198.458
2012-10-19,9.666,15.0,5.334,0.0,11.062,186.792,2.5,11.083,5.458,197.875
2012-10-20,8.125,11.542,3.417,0.0,16.916,185.958,2.5,10.292,10.417,196.25
2012-10-21,5.792,7.604,1.812,0.0,27.042,186.792,2.917,9.667,21.167,196.458
2012-10-22,9.334,13.188,3.854,0.0,29.25,188.833,3.25,13.75,24.25,202.583
2012-10-23,7.591,11.046,3.455,0.0,15.544,185.773,2.773,11.909,10.792,197.682
2012-10-24,8.917,14.438,5.521,0.0,15.98,189.625,2.792,9.792,10.292,199.417
2012-10-25,10.729,15.708,4.979,0.0,16.167,194.917,3.167,13.25,9.792,208.167
2012-10-26,12.75,18.208,5.458,0.0,22.229,194.458,3.417,14.125,17.417,208.583
2012-10-27,7.792,11.688,3.896,0.0,21.25,198.0,3.333,13.042,18.958,211.042
2012-10-28,5.958,7.73,1.771,0.0,9.792,192.667,2.5,9.75,4.542,202.417
2012-10-29,10.334,17.271,6.938,0.0,11.646,189.958,3.333,11.625,7.792,201.583
2012-10-30,8.044,13.87,5.826,0.0,15.542,188.565,2.913,10.696,8.792,199.261
2012-10-31,9.208,15.188,5.979,0.0,10.188,188.375,3.0,11.625,4.208,200.0
2012-11-01,7.125,12.271,5.146,0.0,11.812,189.0,3.042,9.708,7.083,198.708
2012-11-02,7.208,12.104,4.896,0.0,15.312,188.167,2.625,6.792,10.125,194.958
2012-11-03,4.666,6.771,2.104,0.0,16.979,188.875,2.375,7.625,9.167,196.5
2012-11-04,5.979,8.396,2.417,0.0,16.542,193.292,2.792,8.583,8.5,201.875
2012-11-05,16.043,36.283,20.239,0.0,22.152,200.478,4.435,18.957,14.667,219.435
2012-11-06,17.978,35.5,17.522,0.0,23.104,196.652,4.478,21.913,17.125,218.565
2012-11-07,10.416,14.771,4.354,0.0,14.792,190.792,4.042,10.542,9.208,201.333
2012-11-08,9.854,14.27,4.416,0.0,16.458,188.5,3.375,8.042,10.125,196.542
2012-11-09,9.896,16.166,6.271,0.0,24.0,188.75,3.125,8.542,18.792,197.292
2012-11-10,6.044,8.566,2.522,0.0,8.978,188.391,2.391,6.0,3.292,194.391
2012-11-11,7.75,10.312,2.562,0.0,10.292,192.5,2.5,7.25,4.625,199.75
2012-11-12,11.48,18.188,6.708,0.0,21.166,192.75,3.25,8.958,14.083,201.708
2012-11-13,7.326,12.587,5.261,0.0,19.646,187.783,2.957,7.043,14.583,194.826
2012-11-14,8.562,13.458,4.896,0.0,7.125,187.958,2.792,5.167,3.5,193.125
2012-11-15,5.646,8.646,3.0,0.0,7.438,192.292,3.042,4.958,3.5,197.25
2012-11-16,11.666,20.708,9.042,0.0,8.479,194.583,3.667,9.167,5.167,203.75
2012-11-17,14.0,25.77,11.771,0.0,16.917,196.667,4.042,11.917,10.25,208.583
2012-11-18,3.584,4.938,1.354,0.0,15.458,191.333,2.792,3.0,11.25,194.333
2012-11-19,9.271,14.083,4.812,0.0,16.292,192.708,3.042,7.0,11.25,199.708
2012-11-20,6.348,11.63,5.282,0.0,17.021,189.478,2.913,4.522,11.875,194.0
2012-11-21,11.583,19.125,7.542,0.0,12.708,192.292,3.375,10.542,9.958,202.833
2012-11-22,14.218,22.826,8.608,0.0,17.782,192.958,3.522,14.0,12.833,206.958
2012-11-23,9.604,13.271,3.666,0.0,15.521,189.5,2.958,9.333,10.708,198.833
2012-11-24,6.438,8.396,1.958,0.0,11.417,189.167,2.417,6.542,7.5,195.708
2012-11-25,5.104,7.0,1.896,0.0,11.125,190.417,2.458,6.542,6.708,196.958
2012-11-26,14.916,26.875,11.958,0.0,17.396,192.917,3.708,12.0,11.167,204.917
2012-11-27,4.109,7.826,3.717,0.0,12.334,188.087,2.261,5.391,7.792,193.478
2012-11-28,11.396,20.5,9.104,0.0,13.188,190.542,3.417,11.792,10.042,202.333
2012-11-29,14.688,23.958,9.271,0.0,23.667,191.458,4.0,12.083,18.667,203.542
2012-11-30,14.021,28.75,14.729,0.0,19.0,194.708,3.708,14.375,13.708,209.083
2012-12-01,10.666,15.312,4.646,0.0,11.27,192.083,3.083,8.917,7.583,201.0
2012-12-02,3.938,5.271,1.334,0.0,9.042,190.167,2.333,6.042,5.375,196.208
2012-12-03,13.404,28.004,14.6,0.0,14.976,201.235,5.0,18.941,10.417,220.176
2012-12-04,7.832,11.518,3.686,0.0,10.117,187.087,3.043,10.261,5.739,197.348
2012-12-05,12.188,17.229,5.042,0.0,9.354,189.667,3.125,9.208,5.583,198.875
2012-12-06,7.084,10.542,3.458,0.0,11.104,189.583,2.958,7.208,5.958,196.792
2012-12-07,16.146,23.667,7.521,0.0,8.5,193.042,3.708,10.583,5.167,203.625
2012-12-08,7.75,10.25,2.5,0.0,10.896,191.042,3.0,7.542,8.333,198.583
2012-12-09,5.37,8.13,2.761,0.0,7.062,191.958,3.042,6.083,3.625,198.042
2012-12-10,5.604,10.042,4.438,0.0,7.958,189.652,2.75,6.0,5.208,195.652
2012-12-11,15.434,22.892,7.456,0.0,5.771,191.391,3.304,10.957,3.167,202.348
2012-12-12,11.0,15.021,4.02,0.0,6.916,190.875,3.25,12.833,5.375,203.708
2012-12-13,14.792,21.542,6.75,0.0,12.208,192.417,3.583,13.542,10.167,205.958
2012-12-14,16.604,23.438,6.833,0.0,15.416,192.625,3.75,13.167,11.667,205.792
2012-12-15,25.354,50.958,25.604,0.0,22.938,196.0,5.833,23.208,17.0,219.208
2012-12-16,9.375,11.375,2.0,0.0,15.5,191.292,4.208,10.542,12.167,201.833
2012-12-17,19.0,31.5,12.5,0.0,25.798,199.087,6.0,20.609,22.083,219.696
2012-12-18,15.956,22.237,6.28,0.0,13.542,190.13,3.652,10.565,9.792,200.696
2012-12-19,9.438,15.271,5.834,0.0,8.334,189.125,2.75,6.042,5.708,195.167
2012-12-20,15.271,20.438,5.166,0.0,7.479,192.958,3.0,8.542,4.042,201.5
2012-12-21,26.208,44.396,18.188,0.0,13.708,194.333,4.5,15.375,10.375,209.708
2012-12-22,21.792,33.334,11.542,0.0,18.688,193.417,4.25,13.792,12.792,207.208
2012-12-23,5.729,6.875,1.146,0.0,12.458,191.083,2.583,5.25,10.5,196.333
2012-12-24,5.73,6.794,1.064,0.0,8.208,191.208,2.458,5.208,4.583,196.417
2012-12-25,8.0,13.13,5.131,0.0,10.458,189.13,2.826,5.957,7.5,195.087
2012-12-26,4.02,8.333,4.312,0.0,9.084,189.792,2.083,3.75,5.833,193.542
2012-12-27,7.166,10.792,3.625,0.0,8.208,190.958,2.667,17.042,4.792,208.0
2012-12-28,20.479,35.812,15.334,0.0,20.208,195.208,4.5,14.333,13.375,209.542
2012-12-29,18.375,24.896,6.521,0.0,17.542,196.208,3.792,12.792,10.792,209.0
2012-12-30,17.396,25.146,7.75,0.0,19.188,196.458,4.875,15.75,11.958,212.208
2012-12-31,3.196,4.326,1.13,0.0,9.876,189.609,2.87,4.826,7.333,194.435
2013-01-01,3.604,4.292,0.688,0.0,17.146,190.917,2.958,6.083,13.174,197.0
2013-01-02,2.983,3.546,0.562,0.0,12.004,190.292,2.375,4.625,7.667,194.917
2013-01-03,4.979,6.208,1.229,0.0,13.396,191.292,2.708,6.667,9.25,197.958
2013-01-04,6.104,8.23,2.125,0.0,15.25,190.583,3.167,6.958,10.583,197.542
2013-01-05,4.916,5.812,0.896,0.0,8.729,191.25,2.375,6.333,4.958,197.583
2013-01-06,9.812,14.917,5.104,0.0,9.292,192.583,3.042,7.583,5.708,200.167
2013-01-07,14.577,21.135,6.558,0.0,10.354,192.13,3.435,6.739,8.261,198.87
2013-01-08,24.438,36.98,12.542,0.0,15.375,190.833,4.458,9.167,12.292,200.0
2013-01-09,14.125,19.938,5.812,0.0,12.27,192.208,3.25,5.125,7.208,197.333
2013-01-10,10.042,15.812,5.771,0.0,8.854,189.417,2.625,1.708,4.167,191.125
2013-01-11,10.584,13.312,2.73,0.0,11.229,192.708,2.875,2.833,6.917,195.542
2013-01-12,8.271,10.584,2.312,0.0,12.771,189.75,3.292,2.958,9.917,192.708
2013-01-13,4.02,5.834,1.812,0.0,10.438,188.0,2.292,1.583,7.25,189.583
2013-01-14,13.932,18.432,4.5,0.0,10.564,192.381,2.955,5.0,6.583,197.381
2013-01-15,26.062,40.042,13.979,0.0,15.208,198.292,4.5,12.125,12.625,210.417
2013-01-16,19.104,25.521,6.416,0.0,12.312,195.417,3.833,9.958,8.696,205.375
2013-01-17,15.5,24.542,9.042,0.0,15.75,196.333,3.875,8.333,13.083,204.667
2013-01-18,11.98,15.875,3.896,0.0,15.021,196.25,3.875,7.042,12.625,203.292
2013-01-19,4.125,5.292,1.166,0.0,8.312,194.292,2.333,3.75,4.522,198.042
2013-01-20,17.542,26.48,8.938,0.0,11.875,193.667,3.667,8.833,10.25,202.5
2013-01-21,19.978,26.608,6.631,0.0,20.584,196.13,5.0,9.826,17.333,205.957
2013-01-22,13.542,17.771,4.229,0.0,14.666,196.125,3.583,8.458,12.042,204.583
2013-01-23,15.645,23.104,7.458,0.0,14.554,194.708,3.417,8.417,12.417,203.125
2013-01-24,20.188,27.688,7.5,0.0,15.062,195.417,3.875,12.0,13.125,207.417
2013-01-25,14.562,18.0,3.438,0.0,15.5,191.25,3.583,11.167,13.875,202.417
2013-01-26,4.333,5.25,0.916,0.0,17.854,191.042,2.833,6.542,15.333,197.583
2013-01-27,15.145,20.938,5.792,0.0,12.146,194.25,3.75,11.292,10.75,205.542
2013-01-28,13.068,18.022,4.954,0.0,14.924,192.217,3.273,7.348,11.609,199.565
2013-01-29,14.708,19.896,5.188,0.0,12.021,192.167,3.625,7.458,9.0,199.625
2013-01-30,26.75,41.438,14.688,0.0,15.312,197.625,4.917,12.833,13.333,210.458
2013-01-31,6.375,9.416,3.042,0.0,18.333,191.167,3.125,3.083,14.708,194.25
2013-02-01,22.875,28.938,6.062,0.0,18.479,196.333,4.083,8.458,15.125,204.792
2013-02-02,19.354,22.562,3.208,0.0,27.188,198.792,5.0,12.542,23.167,211.333
2013-02-03,15.125,21.5,6.375,0.0,22.938,192.417,4.458,8.083,18.083,200.5
2013-02-04,8.522,13.218,4.696,0.0,10.834,190.435,2.435,7.13,6.5,197.565
2013-02-05,6.833,11.146,4.312,0.0,10.583,192.625,2.5,9.792,7.083,202.417
2013-02-06,12.292,18.708,6.416,0.0,11.458,193.333,2.917,11.0,8.208,204.333
2013-02-07,13.375,17.396,4.021,0.0,11.812,193.125,3.083,12.042,8.458,205.167
2013-02-08,16.166,20.104,3.938,0.0,13.708,199.958,2.875,12.708,7.913,212.667
2013-02-09,9.458,11.73,2.271,0.0,11.86,204.0,2.958,12.083,6.333,216.083
2013-02-10,10.042,15.188,5.146,0.0,11.188,191.708,3.208,11.083,7.958,202.792
2013-02-11,11.956,15.218,3.261,0.0,11.98,193.478,3.13,8.87,7.25,202.348
2013-02-12,22.304,31.283,8.978,0.0,12.522,196.727,4.043,12.682,8.292,209.409
2013-02-13,15.188,20.334,5.146,0.0,12.271,193.75,3.042,8.917,6.5,202.667
2013-02-14,18.208,28.042,9.834,0.0,13.708,196.042,3.5,9.208,11.083,205.25
2013-02-15,17.604,26.584,8.979,0.0,8.604,196.958,3.167,9.958,3.5,206.917
2013-02-16,5.104,6.271,1.166,0.083,16.542,190.917,2.75,4.792,13.917,195.708
2013-02-17,8.75,12.125,3.375,0.083,24.0,193.25,3.792,5.917,25.875,199.167
2013-02-18,8.63,14.0,5.37,0.0,15.854,190.826,2.957,6.565,13.167,197.391
2013-02-19,11.646,18.0,6.354,0.0,16.145,191.25,3.25,8.333,10.542,199.583
2013-02-20,14.146,19.938,5.792,0.0,14.25,191.458,3.333,10.333,11.125,201.792
2013-02-21,8.042,12.542,4.5,0.0,13.542,190.375,2.875,7.333,11.208,197.708
2013-02-22,7.146,10.105,2.958,0.0,12.02,190.125,2.667,8.833,7.333,198.958
2013-02-23,5.334,6.25,0.916,0.0,12.396,190.292,2.75,7.5,8.667,197.792
2013-02-24,15.833,20.584,4.75,0.0,14.854,192.417,3.458,10.583,13.667,203.0
2013-02-25,20.0,25.182,5.182,0.182,34.304,196.522,5.182,11.783,33.696,208.304
2013-02-26,26.417,33.146,6.729,0.417,74.021,201.292,7.667,15.625,78.5,216.917
2013-02-27,38.354,50.646,12.292,0.0,51.229,197.667,7.083,18.762,50.042,216.429
2013-02-28,19.02,24.812,5.792,0.0,29.833,186.708,4.917,10.792,24.917,197.5
2013-03-01,18.938,25.125,6.188,0.0,31.25,191.75,5.083,11.5,26.083,203.25
2013-03-02,6.312,6.854,0.542,0.0,19.104,184.833,2.917,5.625,13.375,190.458
2013-03-03,11.834,16.292,4.458,0.0,14.979,185.208,3.083,6.75,8.222,191.958
2013-03-04,20.434,27.544,7.108,0.0,19.562,193.739,4.043,13.304,,207.043
2013-03-05,23.98,35.854,11.875,0.0,23.521,199.042,4.458,18.792,16.571,217.833
2013-03-06,6.208,9.875,3.667,0.0,15.375,193.042,2.417,6.583,14.792,199.625
2013-03-07,9.604,15.479,5.875,0.0,15.0,193.583,2.958,6.958,13.864,200.542
2013-03-08,5.834,8.125,2.292,0.0,14.02,192.042,2.375,6.667,9.583,198.708
2013-03-09,5.312,6.5,1.188,0.0,14.837,193.458,2.792,9.167,11.958,202.625
2013-03-10,9.542,15.396,5.854,0.0,13.312,194.167,2.875,9.625,10.375,203.792
2013-03-11,7.1,8.65,1.55,0.0,10.666,193.727,2.583,8.545,8.85,202.273
2013-03-12,14.529,16.206,1.678,0.0,34.292,,3.826,,28.217,
2013-03-13,17.583,24.021,6.438,0.0,25.084,,3.583,,20.25,
2013-03-14,9.562,14.521,4.958,0.0,9.562,,3.0,,5.125,
2013-03-15,10.125,13.062,2.938,0.0,12.167,,2.958,,10.208,
2013-03-16,6.75,8.104,1.354,0.0,25.77,,3.458,,23.375,
2013-03-17,14.479,18.417,3.938,0.0,32.188,,4.583,,31.917,
2013-03-18,19.276,25.093,5.817,0.0,34.834,,4.87,,33.083,
2013-03-19,12.021,16.354,4.334,,22.458,,3.375,,14.917,
2013-03-20,19.479,27.708,8.229,,15.545,,3.875,,13.417,
2013-03-21,4.625,6.52,1.896,,8.562,,2.25,,4.25,
2013-03-22,6.52,8.48,1.958,,11.73,,2.625,,8.208,
2013-03-23,5.458,6.271,0.812,,15.062,,2.792,,13.417,
2013-03-24,11.854,14.458,2.604,,21.292,,3.417,,20.958,
2013-03-25,11.273,14.182,2.909,,25.5,,3.364,,23.227,
2013-03-26,15.458,21.03,5.571,,28.73,,3.542,,24.792,
2013-03-27,16.382,19.702,3.32,,16.666,,3.875,,12.292,
2013-03-28,11.167,13.958,2.792,,20.833,,3.833,,19.833,
2013-03-29,10.083,11.812,1.729,,26.5,,3.583,,25.125,
2013-03-30,9.0,10.729,1.729,,23.146,,3.833,,17.958,
2013-03-31,5.271,7.896,2.625,,17.354,,3.083,,14.083,
2013-04-01,9.688,11.271,1.583,0.0,13.875,187.417,2.875,6.583,14.125,194.0
2013-04-02,14.391,18.587,4.196,0.0,16.396,193.043,3.783,10.261,13.833,203.304
2013-04-03,13.23,19.958,6.729,0.0,13.417,189.833,3.417,10.708,6.917,200.542
2013-04-04,11.396,14.458,3.062,0.0,21.208,188.167,3.375,9.792,18.417,197.958
2013-04-05,15.0,18.917,3.916,0.0,31.27,192.542,4.292,11.375,28.667,203.917
2013-04-06,11.5,13.5,2.0,0.0,25.146,190.125,3.583,10.417,22.833,200.542
2013-04-07,4.917,6.125,1.208,0.0,11.958,185.792,2.583,5.792,7.708,191.583
2013-04-08,7.604,10.271,2.666,0.0,17.416,188.042,3.083,5.667,17.542,193.708
2013-04-09,8.091,10.818,2.727,0.0,19.956,188.364,2.864,6.864,18.208,195.227
2013-04-10,6.646,9.146,2.5,0.0,15.062,188.375,2.667,5.042,13.833,193.417
2013-04-11,6.562,9.27,2.708,0.0,12.458,189.208,2.542,4.458,10.375,193.667
2013-04-12,7.98,11.0,3.021,0.0,13.0,192.333,3.042,4.5,11.25,196.833
2013-04-13,7.042,8.938,1.896,0.0,14.062,,2.708,,12.583,
2013-04-14,5.688,6.604,0.916,0.0,21.834,,2.75,,19.458,
2013-04-15,7.146,9.979,2.834,0.0,13.125,,2.292,,8.292,
2013-04-16,12.282,15.239,2.956,0.0,23.438,,3.565,,18.652,
2013-04-17,12.854,16.875,4.021,0.0,31.5,,3.417,,24.875,
2013-04-18,8.25,12.062,3.812,0.0,22.938,,3.125,,13.583,
2013-04-19,6.834,10.188,3.354,0.0,16.958,,2.917,,14.167,
2013-04-20,6.812,8.98,2.166,0.0,15.042,,2.667,,12.583,
2013-04-21,5.042,6.062,1.021,0.0,9.729,,2.667,,5.042,
2013-04-22,8.854,11.771,2.916,0.0,18.208,,3.0,,16.167,
2013-04-23,13.672,17.824,4.152,0.0,16.882,190.154,3.091,9.154,16.375,199.308
2013-04-24,14.916,19.958,5.042,0.0,18.625,187.375,3.167,9.75,9.542,197.125
2013-04-25,10.562,14.27,3.708,0.0,18.792,186.333,3.208,7.333,13.958,193.667
2013-04-26,13.895,18.354,4.458,0.0,20.938,186.542,3.708,8.583,15.583,195.125
2013-04-27,4.354,6.125,1.771,0.0,18.521,185.125,2.875,3.708,17.75,188.833
2013-04-28,3.604,4.854,1.25,0.0,16.646,186.667,2.5,3.958,12.5,190.625
2013-04-29,6.375,7.375,1.0,0.0,20.146,189.583,2.833,5.25,16.042,194.833
2013-04-30,9.203,12.036,2.832,0.0,24.016,186.957,3.043,7.043,17.273,194.0
2013-05-01,5.75,9.355,3.604,0.0,10.104,186.208,2.375,5.375,4.083,191.583
2013-05-02,4.792,8.229,3.438,0.0,7.52,187.292,2.208,4.75,4.083,192.042
2013-05-03,3.312,4.604,1.292,0.0,7.521,188.792,2.083,5.083,4.542,193.875
2013-05-04,3.688,4.812,1.125,0.0,10.229,189.542,2.292,5.542,8.0,195.083
2013-05-05,4.021,4.834,0.812,0.0,17.666,189.875,2.75,6.417,13.5,196.292
2013-05-06,3.854,4.604,0.75,0.0,25.542,190.125,2.833,5.958,22.875,196.083
2013-05-07,2.87,5.348,2.478,0.0,9.438,186.217,2.0,5.87,5.667,192.087
2013-05-08,7.614,11.282,3.666,0.0,8.309,187.478,2.391,8.087,4.917,195.565
2013-05-09,10.167,13.75,3.584,0.0,8.896,188.208,2.625,10.417,5.875,198.625
2013-05-10,14.479,17.875,3.396,0.0,25.271,188.583,3.292,12.0,21.708,200.583
2013-05-11,11.396,14.0,2.604,0.0,26.23,187.083,3.458,12.875,15.292,199.958
2013-05-12,4.584,5.896,1.312,0.0,20.688,184.261,2.875,9.0,16.083,193.261
2013-05-13,9.416,12.312,2.896,0.0,30.062,187.917,3.292,10.167,26.208,198.083
2013-05-14,13.065,15.413,2.348,0.0,59.979,194.348,4.739,11.957,55.708,206.304
2013-05-15,10.854,13.042,2.188,0.0,42.229,194.625,3.75,9.583,37.417,204.208
2013-05-16,7.584,10.834,3.25,0.0,31.958,186.773,3.0,7.545,27.417,194.318
2013-05-17,5.292,7.396,2.104,0.0,12.312,187.696,2.042,6.391,6.583,194.087
2013-05-18,7.458,9.312,1.854,0.0,16.792,190.565,2.625,8.13,12.083,198.696
2013-05-19,6.02,6.958,0.938,0.0,21.875,190.083,2.792,8.083,16.5,198.167
2013-05-20,7.729,11.792,4.062,0.0,15.855,190.0,2.708,7.6,6.958,197.6
2013-05-21,8.349,12.474,4.126,0.0,19.014,196.333,3.091,6.5,13.261,202.833
2013-05-22,9.0,12.605,3.604,0.0,32.146,191.75,3.417,6.792,28.0,198.542
2013-05-23,8.521,12.562,4.042,0.0,20.292,191.375,3.083,6.292,15.625,197.667
2013-05-24,9.27,12.958,3.688,0.0,14.438,192.667,2.875,6.5,10.208,199.167
2013-05-25,9.0,11.146,2.146,0.0,15.855,201.458,2.958,7.417,11.833,208.875
2013-05-26,6.166,7.396,1.229,0.0,23.77,199.875,3.0,7.542,19.917,207.417
2013-05-27,10.438,13.271,2.834,0.0,31.73,199.625,3.292,8.75,25.042,208.375
2013-05-28,8.239,10.304,2.065,0.0,24.769,197.087,2.652,9.087,19.783,206.174
2013-05-29,9.729,13.229,3.5,0.0,18.854,192.25,2.5,11.042,7.333,203.292
2013-05-30,12.688,18.083,5.396,0.0,13.542,194.708,3.75,12.458,6.25,207.167
2013-05-31,9.238,13.254,4.016,0.0,19.5,192.583,3.167,11.208,13.042,203.792
2013-06-01,9.292,12.855,3.562,0.0,19.271,199.792,2.833,10.208,11.833,210.0
2013-06-02,5.188,6.666,1.479,0.0,17.312,199.5,2.375,10.125,11.75,209.625
2013-06-03,7.854,11.771,3.917,0.0,17.479,192.042,2.167,9.417,12.75,201.458
2013-06-04,7.696,11.54,3.845,0.0,17.17,201.875,2.333,10.875,12.875,212.75
2013-06-05,13.406,18.638,5.232,0.0,20.312,205.25,2.583,8.167,14.0,213.417
2013-06-06,14.0,19.125,5.125,0.0,20.77,211.375,2.792,9.083,16.75,220.458
2013-06-07,13.771,20.0,6.23,0.0,23.938,211.417,2.833,7.833,15.625,219.25
2013-06-08,4.812,6.875,2.062,0.0,21.292,188.208,2.5,4.333,13.792,192.542
2013-06-09,3.354,4.104,0.75,0.0,21.708,192.708,2.042,4.458,15.375,197.167
2013-06-10,9.312,12.208,2.896,0.0,24.708,205.625,2.833,9.042,17.25,214.667
2013-06-11,9.608,12.608,3.0,0.0,24.084,211.435,2.565,9.174,20.542,220.609
2013-06-12,6.146,8.334,2.188,0.0,12.042,205.167,2.0,6.417,7.042,211.583
2013-06-13,9.312,13.562,4.25,0.0,13.916,208.083,1.792,6.375,4.417,214.458
2013-06-14,8.834,14.125,5.292,0.0,23.396,202.708,2.167,6.167,10.5,208.875
2013-06-15,7.02,10.729,3.708,0.0,24.916,194.833,2.208,5.292,11.125,200.125
2013-06-16,3.604,4.792,1.188,0.0,16.312,205.917,2.0,4.167,5.5,210.083
2013-06-17,8.666,11.979,3.312,0.0,18.312,220.833,2.25,7.167,10.25,228.0
2013-06-18,9.706,14.278,4.572,0.0,24.339,199.13,2.696,7.652,12.875,206.783
2013-06-19,8.798,12.124,3.326,,13.25,199.696,2.696,7.391,6.75,207.087
2013-06-20,9.188,13.521,4.334,,15.834,190.917,2.792,6.25,11.167,197.167
2013-06-21,8.979,12.562,3.584,,22.396,214.042,2.792,6.417,15.458,220.458
2013-06-22,4.438,6.334,1.896,,11.292,187.625,2.25,5.5,3.917,193.125
2013-06-23,3.458,4.396,0.938,,11.917,,2.0,,3.083,
2013-06-24,7.646,10.438,2.792,,14.23,216.0,2.25,6.571,7.875,222.571
2013-06-25,8.434,11.761,3.326,0.0,16.917,228.917,2.174,6.75,9.261,235.667
2013-06-26,9.812,13.666,3.854,0.0,20.416,221.833,2.542,8.583,10.292,230.417
2013-06-27,7.771,11.583,3.812,0.0,15.354,196.125,2.458,6.125,6.708,202.25
2013-06-28,7.604,10.562,2.958,0.0,22.208,202.917,2.292,6.292,14.417,209.208
2013-06-29,6.688,9.458,2.77,0.0,19.521,224.625,2.333,6.917,11.542,231.542
2013-06-30,4.75,6.312,1.562,0.0,23.625,214.208,2.292,6.417,15.417,220.625
2013-07-01,6.938,9.875,2.938,0.0,26.625,207.125,2.5,7.625,17.75,214.75
2013-07-02,7.796,10.409,2.614,0.0,23.587,203.826,2.318,8.348,16.625,212.174
2013-07-03,12.0,17.77,5.771,0.0,23.666,200.542,3.0,12.417,15.5,212.958
2013-07-04,7.834,12.75,4.916,0.0,16.104,196.292,2.417,8.125,10.333,204.417
2013-07-05,9.354,15.479,6.125,0.0,21.542,200.375,2.917,11.083,12.083,211.458
2013-07-06,5.396,7.792,2.396,0.0,17.417,189.542,1.917,6.875,7.833,196.417
2013-07-07,4.021,6.166,2.146,0.0,12.0,191.708,2.0,5.5,4.125,197.208
2013-07-08,6.188,11.479,5.292,0.0,18.188,189.583,2.125,6.958,10.583,196.542
2013-07-09,7.63,13.239,5.608,0.0,21.71,189.318,2.391,10.045,12.333,199.364
2013-07-10,7.25,12.354,5.104,0.0,19.0,185.792,2.25,11.0,11.833,196.792
2013-07-11,6.938,11.75,4.812,0.0,18.458,184.542,2.292,10.417,12.125,194.958
2013-07-12,7.666,12.084,4.416,0.0,24.729,186.667,2.292,11.25,17.292,197.917
2013-07-13,5.688,8.812,3.125,0.0,34.73,178.0,2.042,10.417,20.167,188.417
2013-07-14,2.979,4.48,1.5,0.0,23.854,180.458,2.0,7.583,11.792,188.042
2013-07-15,2.958,4.625,1.667,0.0,10.812,180.208,1.75,7.75,2.125,187.958
2013-07-16,7.154,11.156,4.003,0.0,12.815,199.909,2.136,8.682,6.125,208.591
2013-07-17,10.188,15.229,5.042,0.0,16.146,198.0,2.5,10.458,8.25,208.458
