date,NO2_mean,NOX_mean,NO_mean,SPM_mean,HUM_max,HUM_mean,HUM_min,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2013-05-13,7.695,9.321,1.626,17.375,,,,1.292,,,
2013-05-14,14.838,18.578,3.74,44.035,,,,2.182,,,
2013-05-15,4.73,5.28,0.55,23.354,,,,1.087,,,
2013-05-16,10.5,11.958,1.458,34.802,,,,1.292,,,
2013-05-17,9.361,10.855,1.494,22.246,,,,2.375,,,
2013-05-18,4.927,5.573,0.646,22.823,,,,1.208,,,
2013-05-19,3.333,3.552,0.219,14.708,,,,0.625,,,
2013-05-20,11.909,13.846,1.937,16.666,,,,1.667,,,
2013-05-21,15.708,17.375,1.667,43.292,,,,3.25,,,
2013-05-22,19.469,22.114,2.646,51.156,,,,3.167,,,
2013-05-23,14.646,16.375,1.729,34.26,,,,3.083,,,
2013-05-24,12.584,14.448,1.865,35.354,,,,2.625,,,
2013-05-25,7.114,8.01,0.896,33.073,,,,1.417,,,
2013-05-26,4.646,5.323,0.677,26.656,,,,1.25,,,
2013-05-27,3.58,4.2,0.619,20.594,,,,1.292,,,
2013-05-28,2.605,2.988,0.383,19.35,,,,1.136,,,
2013-05-29,2.854,3.292,0.438,17.708,,,,0.625,,,
2013-05-30,11.198,13.156,1.958,25.115,,,,1.167,,,
2013-05-31,9.646,11.385,1.74,30.844,,,,1.5,,,
2013-06-01,5.604,6.386,0.781,29.302,,,,1.625,,,
2013-06-02,8.135,9.115,0.979,34.104,,,,3.667,,,
2013-06-03,5.24,6.16,0.92,26.25,,,,1.583,,,
2013-06-04,10.26,12.438,2.177,34.323,,,,2.625,,,
2013-06-05,8.083,9.74,1.656,23.958,,,,1.333,,,
2013-06-06,8.896,10.542,1.646,27.177,,,,1.792,,,
2013-06-07,12.906,14.99,2.083,35.875,,,,3.0,,,
2013-06-08,9.903,11.31,1.406,36.301,,,,2.167,,,
2013-06-09,9.239,10.854,1.614,36.188,,,,2.708,,,
2013-06-10,3.815,4.512,0.697,19.402,,,,1.364,,,
2013-06-11,11.064,12.476,1.411,26.013,,,,1.25,,,
2013-06-12,13.406,16.386,2.979,33.111,,,,1.583,,,
2013-06-13,11.292,14.125,2.834,23.656,,,,3.167,,,
2013-06-14,8.146,10.01,1.864,24.458,,,,2.458,,,
2013-06-15,5.979,7.281,1.302,25.062,,,,1.125,,,
2013-06-16,6.75,8.302,1.552,18.75,,,,1.417,,,
2013-06-17,7.47,8.844,1.375,31.427,,,,1.917,,,
2013-06-18,6.656,8.271,1.614,46.719,,,,1.667,,,
2013-06-19,9.979,11.979,2.0,29.833,,,,2.0,,,
2013-06-20,16.521,18.573,2.052,20.812,,,,1.958,,,
2013-06-21,16.958,19.146,2.188,25.187,,,,1.208,,,
2013-06-22,10.614,12.531,1.916,17.344,,,,2.125,,,
2013-06-23,8.677,10.094,1.417,24.115,,,,2.667,,,
2013-06-24,5.163,6.172,1.01,27.712,,,,1.0,,,
2013-06-25,8.104,9.634,1.529,28.797,,,,1.682,,,
2013-06-26,12.312,13.812,1.5,19.389,,,,1.083,,,
2013-06-27,10.44,12.395,1.955,18.595,,,,1.542,,,
2013-06-28,5.51,6.292,0.781,17.375,,,,1.667,,,
2013-06-29,6.552,8.333,1.781,20.781,,,,1.458,,,
2013-06-30,2.885,3.615,0.729,17.177,,,,1.0,,,
2013-07-01,3.26,3.893,0.633,15.958,,,,1.458,,,
2013-07-02,5.104,6.448,1.344,18.021,,,,1.792,,,
2013-07-03,4.312,5.312,1.0,20.948,,,,1.208,,,
2013-07-04,4.875,6.021,1.146,22.084,,,,0.875,,,
2013-07-05,4.404,6.606,2.203,35.532,,,,1.083,,,
2013-07-06,3.188,4.906,1.719,33.104,,,,1.0,,,
2013-07-07,5.084,7.156,2.073,28.448,,,,1.75,,,
2013-07-08,10.384,13.148,2.764,33.523,,,,2.273,,,
2013-07-09,14.5,19.24,4.74,43.479,,,,3.417,,,
2013-07-10,12.302,14.76,2.458,51.271,,,,4.708,,,
2013-07-11,13.0,15.521,2.521,49.229,,,,3.5,,,
2013-07-12,12.052,13.927,1.875,51.469,,,,3.625,,,
2013-07-13,11.983,14.552,2.569,37.301,,,,2.917,,,
2013-07-14,7.778,10.172,2.395,22.698,,,,1.5,,,
2013-07-15,8.035,9.904,1.869,18.146,,,,1.833,,,
2013-07-16,8.167,9.74,1.573,20.208,,,,2.208,,,
2013-07-17,5.362,6.17,0.808,24.588,,,,1.458,,,
2013-07-18,8.021,9.854,1.833,27.26,,,,1.625,,,
2013-07-19,7.125,8.251,1.126,21.0,,,,1.792,,,
2013-07-20,5.698,6.792,1.094,31.062,,,,2.208,,,
2013-07-21,3.396,3.886,0.49,32.51,,,,1.333,,,
2013-07-22,10.11,11.703,1.594,43.531,,,,3.042,,,
2013-07-23,9.957,12.476,2.519,24.68,,,,3.045,,,
2013-07-24,13.813,16.427,2.615,48.271,,,,1.542,,,
2013-07-25,10.521,13.364,2.844,49.979,,,,1.25,,,
2013-07-26,8.531,11.188,2.656,46.104,,,,0.792,,,
2013-07-27,14.625,16.844,2.219,56.364,,,,3.083,,,
2013-07-28,8.49,9.646,1.156,56.031,,,,2.625,,,
2013-07-29,10.565,11.968,1.402,46.833,,,,0.833,,,
2013-07-30,14.094,17.948,3.854,56.104,,,,2.375,,,
2013-07-31,15.438,17.688,2.25,52.167,,,,4.042,,,
2013-08-01,13.614,17.156,3.542,57.521,,,,3.042,,,
2013-08-02,11.5,13.292,1.792,32.573,,,,2.542,,,
2013-08-03,8.979,11.115,2.136,19.166,,,,2.0,,,
2013-08-04,7.062,8.354,1.292,29.594,,,,2.333,,,
2013-08-05,3.424,4.031,0.608,31.059,,,,1.0,,,
2013-08-06,9.482,10.684,1.201,26.351,,,,1.545,,,
2013-08-07,13.51,16.27,2.76,45.729,,,,1.917,,,
2013-08-08,13.156,15.281,2.125,59.927,,,,2.458,,,
2013-08-09,16.729,20.115,3.385,72.677,,,,3.667,,,
2013-08-10,14.198,15.865,1.667,73.271,,,,5.333,,,
2013-08-11,7.375,8.26,0.886,58.219,,,,2.292,,,
2013-08-12,9.609,11.174,1.565,41.021,,,,2.0,,,
2013-08-13,8.823,10.562,1.74,48.688,,,,1.875,,,
2013-08-14,4.281,4.927,0.646,67.365,,,,1.833,,,
2013-08-15,3.302,4.063,0.76,60.25,,,,1.417,,,
2013-08-16,3.081,3.993,0.912,51.216,,,,1.0,,,
2013-08-17,3.052,3.875,0.823,29.198,,,,0.667,,,
2013-08-18,3.312,4.292,0.979,29.323,,,,0.5,,,
2013-08-19,4.17,5.385,1.215,23.292,,,,1.333,,,
2013-08-20,5.404,8.538,3.134,21.712,,,,1.273,,,
2013-08-21,8.193,12.148,3.954,22.542,,,,2.042,,,
2013-08-22,13.553,17.478,3.924,32.479,,,,2.5,,,
2013-08-23,12.071,14.554,2.483,34.104,,,,2.167,,,
2013-08-24,8.76,10.493,1.733,15.833,,,,1.208,,,
2013-08-25,8.957,10.408,1.452,21.208,,,,0.917,,,
2013-08-26,13.34,17.392,4.053,26.188,,,,1.333,,,
2013-08-27,13.47,16.975,3.506,24.17,,,,1.917,,,
2013-08-28,15.992,18.859,2.866,20.75,,,,3.208,,,
2013-08-29,12.625,17.188,4.562,30.698,,,,1.25,,,
2013-08-30,13.406,16.948,3.542,34.583,,,,2.909,,,
2013-08-31,5.885,8.698,2.812,31.968,,,,1.542,,,
2013-09-01,9.386,11.021,1.636,22.416,,,,1.917,,,
2013-09-02,5.281,6.866,1.584,17.729,,,,1.125,,,
2013-09-03,4.452,8.195,3.744,14.354,,,,0.773,,,
2013-09-04,8.417,9.719,1.302,20.114,,,,0.875,,,
2013-09-05,15.288,17.998,2.71,16.573,,,,2.583,,,
2013-09-06,14.118,17.734,3.616,18.301,,,,2.25,,,
2013-09-07,8.636,10.364,1.729,32.26,,,,1.292,,,
2013-09-08,5.333,6.334,1.0,11.083,,,,0.667,,,
2013-09-09,8.836,10.552,1.715,16.004,,,,1.25,,,
2013-09-10,11.431,13.236,1.805,22.771,,,,1.25,,,
2013-09-11,9.792,11.181,1.389,25.167,,,,1.417,,,
2013-09-12,14.431,17.597,3.167,45.74,,,,2.708,,,
2013-09-13,9.278,11.111,1.833,57.82,,,,2.696,,,
2013-09-14,6.222,7.514,1.292,30.104,,,,0.958,,,
2013-09-15,1.814,2.372,0.558,24.458,,,,0.083,,,
2013-09-16,3.788,4.711,0.923,16.615,,,,0.958,,,
2013-09-17,10.817,12.678,1.86,20.56,,,,1.636,,,
2013-09-18,16.229,21.506,5.277,28.938,,,,2.042,,,
2013-09-19,16.786,19.152,2.365,33.889,,,,2.292,,,
2013-09-20,14.895,16.788,1.893,27.241,,,,2.042,,,
2013-09-21,10.875,12.656,1.782,26.115,,,,1.583,,,
2013-09-22,6.062,6.958,0.896,29.927,,,,1.583,,,
2013-09-23,8.27,9.132,0.862,32.948,,,,1.75,,,
2013-09-24,15.615,18.469,2.854,33.927,,,,1.792,,,
2013-09-25,17.059,20.095,3.035,30.125,,,,2.25,,,
2013-09-26,7.948,9.448,1.5,14.427,,,,2.375,,,
2013-09-27,10.667,12.323,1.656,15.802,,,,1.917,,,
2013-09-28,9.896,10.927,1.032,17.0,,,,1.083,,,
2013-09-29,5.364,6.219,0.854,17.312,,,,1.042,,,
2013-09-30,14.079,15.563,1.484,24.899,,,,2.25,,,
2013-10-01,22.478,26.362,3.884,30.438,,,,2.682,,,
2013-10-02,14.823,17.74,2.916,25.792,,,,1.667,,,
2013-10-03,12.812,14.99,2.177,24.792,,,,3.333,,,
2013-10-04,20.058,23.406,3.348,35.396,,,,2.833,,,
2013-10-05,22.948,27.302,4.354,48.896,,,,3.167,,,
2013-10-06,8.146,9.729,1.583,28.271,,,,1.375,,,
2013-10-07,9.965,13.563,3.598,15.048,,,,1.417,,,
2013-10-08,7.004,13.022,6.018,19.727,,,,0.583,,,
2013-10-09,6.438,7.547,1.109,20.282,,,,0.667,,,
2013-10-10,13.834,18.111,4.278,18.854,,,,1.833,,,
2013-10-11,4.236,5.069,0.833,17.938,,,,0.917,,,
2013-10-12,7.445,8.555,1.111,23.718,,,,1.875,,,
2013-10-13,7.889,8.805,0.917,13.958,,,,1.792,,,
2013-10-14,9.559,11.058,1.5,17.906,,,,1.583,,,
2013-10-15,19.183,25.754,6.571,23.668,,,,1.091,,,
2013-10-16,5.35,6.664,1.313,7.198,,,,0.542,,,
2013-10-17,13.93,16.758,2.828,12.142,,,,1.542,,,
2013-10-18,27.062,36.403,9.341,25.886,,,,2.375,,,
2013-10-19,13.764,17.597,3.833,18.906,,,,0.75,,,
2013-10-20,15.597,18.458,2.861,17.042,,,,0.292,,,
2013-10-21,19.319,29.25,9.931,23.003,,,,2.042,,,
2013-10-22,19.592,25.314,5.723,27.521,,,,1.375,,,
2013-10-23,18.271,23.219,4.948,23.229,,,,0.667,,,
2013-10-24,11.094,16.542,5.448,18.969,,,,1.042,,,
2013-10-25,6.938,7.854,0.916,12.49,,,,1.0,,,
2013-10-26,7.469,8.365,0.896,12.188,,,,1.292,,,
2013-10-27,8.281,9.24,0.958,16.104,,,,1.75,,,
2013-10-28,20.82,26.842,6.022,25.437,,,,1.417,,,
2013-10-29,25.6,32.938,7.338,31.75,,,,1.682,,,
2013-10-30,18.062,24.969,6.906,31.448,,,,3.292,,,
2013-10-31,19.386,22.771,3.386,32.747,,,,2.333,,,
2013-11-01,25.031,34.49,9.458,40.532,,,,1.583,,,
2013-11-02,23.844,32.573,8.729,53.635,,,,1.708,,,
2013-11-03,19.094,22.833,3.74,68.302,,,,3.208,,,
2013-11-04,10.321,11.674,1.353,30.667,,,,2.375,,,
2013-11-05,16.833,20.156,3.323,34.48,,,,1.875,,,
2013-11-06,20.781,29.375,8.594,29.062,,,,1.583,,,
2013-11-07,24.876,30.869,5.993,45.118,,,,1.542,,,
2013-11-08,20.582,25.234,4.652,28.076,,,,2.5,,,
2013-11-09,19.094,24.886,5.792,24.771,,,,1.167,,,
2013-11-10,16.76,23.104,6.344,33.844,,,,0.792,,,
2013-11-11,10.784,12.634,1.851,8.563,,,,1.167,,,
2013-11-12,13.433,16.191,2.758,8.342,,,,1.857,,,
2013-11-13,15.323,19.927,4.604,9.042,,,,1.542,,,
2013-11-14,21.385,33.688,12.302,19.271,,,,1.917,,,
2013-11-15,27.5,52.114,24.614,28.01,,,,1.583,,,
2013-11-16,20.198,31.354,11.156,25.729,,,,2.708,,,
2013-11-17,18.614,22.896,4.281,41.0,,,,2.792,,,
2013-11-18,11.132,17.531,6.399,22.156,,,,0.833,,,
2013-11-19,10.408,13.823,3.414,10.75,,,,1.042,,,
2013-11-20,10.896,17.573,6.677,17.323,,,,1.167,,,
2013-11-21,19.823,35.135,15.312,19.156,,,,2.083,,,
2013-11-22,18.846,33.042,14.196,19.614,,,,2.292,,,
2013-11-23,16.812,22.26,5.448,15.5,,,,1.667,,,
2013-11-24,14.885,19.49,4.604,29.896,,,,1.75,,,
2013-11-25,8.745,9.582,0.837,24.584,,,,1.708,,,
2013-11-26,10.843,12.896,2.053,12.464,,,,2.091,,,
2013-11-27,21.677,31.885,10.208,17.698,,,,1.875,,,
2013-11-28,17.108,23.026,5.918,14.136,,,,1.583,,,
2013-11-29,14.396,26.927,12.531,11.774,,,,1.25,,,
2013-11-30,15.594,19.552,3.958,12.938,,,,2.0,,,
2013-12-01,17.031,23.385,6.354,25.125,,,,1.958,,,
2013-12-02,21.342,33.796,12.455,28.979,,,,2.208,,,
2013-12-03,26.5,47.771,21.271,31.386,,,,1.958,,,
2013-12-04,24.42,44.306,19.887,27.094,,,,2.042,,,
2013-12-05,24.832,42.976,18.143,31.283,,,,2.417,,,
2013-12-06,23.76,50.573,26.812,40.25,,,,3.25,,,
2013-12-07,12.927,18.198,5.271,14.229,,,,1.167,,,
2013-12-08,8.719,9.886,1.167,7.344,,,,2.042,,,
2013-12-09,23.63,37.35,13.72,22.667,,,,1.25,,,
2013-12-10,7.101,8.449,1.348,13.489,,,,1.045,,,
2013-12-11,10.953,13.168,2.216,15.584,,,,1.542,,,
2013-12-12,10.823,12.761,1.938,10.604,,,,0.875,,,
2013-12-13,21.302,40.188,18.886,18.167,,,,1.583,,,
2013-12-14,8.891,9.98,1.089,9.536,,,,0.714,,,
2013-12-15,5.83,6.842,1.012,7.778,,,,0.929,,,
2013-12-16,10.301,12.206,1.904,10.386,,,,1.625,,,
2013-12-17,19.479,25.521,6.042,13.646,,,,2.333,,,
2013-12-18,25.947,37.297,11.35,19.636,,,,0.625,,,
2013-12-19,28.885,43.886,15.0,26.656,,,,1.208,,,
2013-12-20,12.083,15.364,3.282,12.969,,,,1.292,,,
2013-12-21,9.636,11.604,1.969,6.365,,,,0.667,,,
2013-12-22,6.521,7.271,0.75,6.667,,,,0.833,,,
2013-12-23,13.723,16.647,2.924,10.073,,,,1.208,,,
2013-12-24,19.551,30.839,11.288,15.913,,,,1.591,,,
2013-12-25,22.834,31.177,8.344,20.729,,,,1.083,,,
2013-12-26,32.985,64.268,31.283,33.5,,,,2.042,,,
2013-12-27,11.411,13.428,2.017,13.0,,,,2.75,,,
2013-12-28,8.833,10.74,1.906,7.823,,,,1.333,,,
2013-12-29,11.771,14.177,2.406,11.115,,,,0.5,,,
2013-12-30,18.676,25.209,6.533,23.614,,,,1.667,,,
2013-12-31,17.82,23.078,5.258,33.576,,,,0.875,,,
2014-01-01,2.802,3.177,0.375,4.385,,,,1.042,,,
2014-01-02,3.323,3.938,0.614,3.677,,,,0.375,,,
2014-01-03,5.094,5.906,0.812,3.667,,,,1.375,,,
2014-01-04,14.292,17.188,2.896,16.052,,,,1.417,,,
2014-01-05,20.558,25.36,4.802,27.271,,,,2.083,,,
2014-01-06,23.866,47.765,23.9,33.094,,,,2.591,,,
2014-01-07,8.073,9.552,1.479,4.844,,,,1.75,,,
2014-01-08,10.323,12.198,1.875,12.354,,,,2.042,,,
2014-01-09,11.332,13.785,2.454,7.092,,,,1.542,,,
2014-01-10,11.49,13.5,2.01,7.521,,,,1.583,,,
2014-01-11,7.49,8.469,0.979,13.021,,,,1.708,,,
2014-01-12,7.953,9.228,1.276,7.136,,,,2.542,,,
2014-01-13,12.764,15.006,2.242,7.69,,,,2.227,,,
2014-01-14,33.073,65.417,32.344,27.646,,,,3.458,,,
2014-01-15,25.177,52.125,26.948,23.875,,,,2.125,,,
2014-01-16,15.489,19.634,4.144,17.286,,,,2.375,,,
2014-01-17,11.875,18.052,6.177,14.687,,,,1.5,,,
2014-01-18,9.438,10.698,1.26,6.573,,,,0.875,,,
2014-01-19,15.853,22.672,6.819,13.925,,,,1.818,,,
2014-01-20,15.594,18.365,2.771,18.104,,,,2.25,,,
2014-01-21,34.479,58.198,23.719,34.98,,,,3.625,,,
2014-01-22,32.479,45.5,13.021,33.833,,,,2.042,,,
2014-01-23,9.854,11.469,1.615,7.74,,,,1.583,,,
2014-01-24,14.479,17.177,2.698,10.104,,,,1.333,,,
2014-01-25,16.834,19.594,2.76,28.979,,,,2.0,,,
2014-01-26,28.105,46.276,18.171,37.75,,,,1.583,,,
2014-01-27,17.039,21.264,4.225,18.107,,,,1.864,,,
2014-01-28,7.771,9.458,1.688,5.969,,,,1.708,,,
2014-01-29,19.93,24.364,4.434,9.584,,,,1.25,,,
2014-01-30,25.656,37.094,11.437,20.375,,,,1.583,,,
2014-01-31,5.864,6.885,1.021,8.167,,,,2.167,,,
2014-02-01,5.375,6.156,0.781,5.958,,,,1.708,,,
2014-02-02,9.72,11.96,2.24,6.896,,,,0.875,,,
2014-02-03,13.02,16.12,3.1,7.802,,,,1.227,,,
2014-02-04,20.656,26.927,6.271,11.844,,,,1.333,,,
2014-02-05,19.198,24.51,5.312,16.552,,,,2.958,,,
2014-02-06,10.844,12.823,1.979,4.25,,,,4.375,,,
2014-02-07,19.948,25.302,5.354,16.812,,,,1.917,,,
2014-02-08,14.563,17.885,3.323,22.698,,,,1.333,,,
2014-02-09,7.536,9.284,1.748,4.302,,,,0.833,,,
2014-02-10,15.216,18.149,2.932,13.717,,,,1.682,,,
2014-02-11,27.094,45.208,18.115,39.906,,,,2.208,,,
2014-02-12,23.125,36.708,13.583,41.917,,,,2.75,,,
2014-02-13,9.302,11.416,2.115,7.75,,,,2.0,,,
2014-02-14,11.51,13.312,1.802,9.854,,,,1.75,,,
2014-02-15,9.698,10.51,0.812,26.281,,,,3.292,,,
2014-02-16,21.292,27.599,6.308,11.396,,,,2.458,,,
2014-02-17,32.625,44.572,11.947,28.076,,,,1.455,,,
2014-02-18,14.167,17.562,3.396,18.718,,,,1.375,,,
2014-02-19,8.544,10.276,1.732,3.712,,,,2.111,,,
2014-02-20,10.281,12.229,1.948,6.584,,,,2.25,,,
2014-02-21,19.937,29.26,9.323,17.01,,,,1.542,,,
2014-02-22,11.521,13.844,2.323,20.74,,,,1.042,,,
2014-02-23,18.17,23.232,5.062,30.25,,,,2.375,,,
2014-02-24,17.819,21.939,4.12,44.281,,,,3.091,,,
2014-02-25,20.646,24.906,4.26,40.979,,,,2.958,,,
2014-02-26,32.382,57.166,24.785,42.24,,,,1.958,,,
2014-02-27,7.982,9.465,1.483,14.604,,,,1.75,,,
2014-02-28,10.625,12.146,1.521,17.042,,,,2.583,,,
2014-03-01,8.656,9.469,0.812,15.625,,,,1.458,,,
2014-03-02,9.228,10.823,1.596,19.51,,,,2.208,,,
2014-03-03,18.497,25.72,7.222,24.5,,,,1.455,,,
2014-03-04,11.125,12.906,1.781,13.489,,,,1.833,,,
2014-03-05,7.302,8.594,1.292,12.026,,,,2.167,,,
2014-03-06,20.792,24.334,3.542,21.5,,,,2.25,,,
2014-03-07,26.312,36.479,10.167,41.514,,,,2.917,,,
2014-03-08,9.844,11.333,1.49,14.333,,,,1.75,,,
2014-03-09,13.344,16.24,2.896,14.944,,,,1.458,,,
2014-03-10,6.599,8.114,1.515,8.094,,,,1.364,,,
2014-03-11,8.677,10.26,1.583,8.389,,,,1.0,,,
2014-03-12,13.677,16.177,2.5,17.407,,,,2.0,,,
2014-03-13,18.575,23.357,4.782,17.059,,,,2.417,,,
2014-03-14,10.521,12.073,1.552,25.167,,,,2.458,,,
2014-03-15,13.417,14.865,1.448,30.347,,,,3.333,,,
2014-03-16,26.236,32.52,6.284,63.858,,,,2.818,,,
2014-03-17,19.864,28.386,8.521,43.903,,,,2.458,,,
2014-03-18,19.125,29.677,10.552,38.125,,,,2.958,,,
2014-03-19,13.916,17.22,3.304,29.111,,,,1.5,,,
2014-03-20,17.469,20.667,3.198,24.875,,,,3.458,,,
2014-03-21,12.594,15.375,2.782,34.583,,,,1.958,,,
2014-03-22,7.594,8.698,1.104,36.153,,,,2.708,,,
2014-03-23,9.588,11.466,1.879,21.07,,,,1.708,,,
2014-03-24,8.302,9.768,1.466,10.236,,,,1.5,,,
2014-03-25,8.667,10.333,1.666,7.597,,,,2.0,,,
2014-03-26,12.065,14.205,2.14,11.958,,,,1.958,,,
2014-03-27,23.0,29.563,6.562,22.889,,,,2.958,,,
2014-03-28,18.864,22.969,4.104,28.083,,,,3.875,,,
2014-03-29,20.188,23.906,3.719,52.639,,,,3.083,,,
2014-03-30,14.846,17.126,2.28,43.5,,,,2.583,,,
2014-03-31,17.184,20.632,3.448,43.518,,,,2.409,,,
2014-04-01,12.0,13.979,1.979,20.562,,,,2.0,,,
2014-04-02,16.427,19.323,2.896,22.188,,,,1.625,,,
2014-04-03,13.448,16.552,3.104,23.406,,,,2.417,,,
2014-04-04,7.698,8.906,1.208,14.375,,,,0.75,,,
2014-04-05,5.229,6.052,0.823,12.74,,,,0.542,,,
2014-04-06,5.458,6.146,0.687,13.948,,,,0.75,,,
2014-04-07,12.644,14.134,1.491,16.418,,,,1.917,,,
2014-04-08,20.594,24.104,3.511,37.677,,,,5.083,,,
2014-04-09,24.062,27.26,3.198,49.312,,,,3.333,,,
2014-04-10,21.458,24.75,3.292,47.906,,,,3.083,,,
2014-04-11,10.948,12.104,1.156,19.875,,,,2.333,,,
2014-04-12,14.448,15.823,1.375,21.385,,,,2.458,,,
2014-04-13,14.948,16.01,1.062,33.615,,,,1.958,,,
2014-04-14,11.723,13.395,1.672,27.188,,,,1.417,,,
2014-04-15,19.146,23.531,4.385,27.24,,,,2.25,,,
2014-04-16,19.542,21.531,1.99,55.125,,,,3.167,,,
2014-04-17,24.927,31.958,7.031,73.25,,,,4.208,,,
2014-04-18,13.846,15.044,1.199,63.052,,,,1.5,,,
2014-04-19,10.448,11.927,1.479,32.521,,,,1.042,,,
2014-04-20,6.073,6.688,0.614,18.448,,,,0.417,,,
2014-04-21,13.046,14.922,1.876,19.135,,,,0.083,,,
2014-04-22,15.49,17.188,1.698,36.021,,,,1.5,,,
2014-04-23,14.625,17.656,3.031,24.323,,,,1.375,,,
2014-04-24,13.792,16.114,2.323,33.885,,,,1.708,,,
2014-04-25,14.677,16.948,2.271,34.708,,,,2.042,,,
2014-04-26,9.469,10.781,1.312,30.334,,,,1.542,,,
2014-04-27,5.323,6.0,0.677,24.104,,,,1.0,,,
2014-04-28,7.41,8.605,1.194,22.667,,,,0.75,,,
2014-04-29,4.219,4.802,0.583,23.854,,,,0.208,,,
2014-04-30,2.262,2.598,0.336,26.334,,,,0.208,,,
2014-05-01,9.01,10.666,1.656,27.802,,,,1.792,,,
2014-05-02,9.521,10.875,1.354,27.042,,,,2.042,,,
2014-05-03,9.323,10.698,1.375,36.896,,,,2.167,,,
2014-05-04,3.427,3.927,0.5,23.271,,,,1.083,,,
2014-05-05,3.846,4.148,0.303,31.146,,,,1.042,,,
2014-05-06,7.49,8.344,0.854,20.167,,,,1.875,,,
2014-05-07,12.823,15.364,2.542,25.344,,,,1.875,,,
2014-05-08,9.697,10.996,1.3,23.22,,,,1.083,,,
2014-05-09,10.646,12.416,1.771,29.073,,,,1.708,,,
2014-05-10,7.021,7.74,0.719,21.521,,,,1.375,,,
2014-05-11,8.51,9.76,1.25,27.062,,,,1.583,,,
2014-05-12,4.91,5.371,0.461,22.021,,,,0.875,,,
2014-05-13,11.396,13.146,1.75,20.677,,,,2.0,,,
2014-05-14,20.948,25.083,4.136,38.856,,,,2.708,,,
2014-05-15,13.052,14.386,1.334,29.479,,,,1.667,,,
2014-05-16,7.698,9.073,1.375,24.375,,,,1.333,,,
2014-05-17,6.24,7.364,1.125,10.979,,,,1.167,,,
2014-05-18,9.76,11.375,1.614,10.448,,,,2.167,,,
2014-05-19,11.329,13.756,2.428,20.834,,,,1.667,,,
2014-05-20,7.612,8.455,0.844,42.717,,,,0.792,,,
2014-05-21,8.844,10.521,1.677,20.146,,,,0.792,,,
2014-05-22,7.281,8.427,1.146,21.73,,,,1.0,,,
2014-05-23,10.281,11.938,1.656,14.219,,,,1.708,,,
2014-05-24,9.896,11.781,1.886,22.25,,,,1.625,,,
2014-05-25,7.562,8.834,1.271,27.354,,,,1.417,,,
2014-05-26,3.522,4.108,0.586,22.344,,,,0.458,,,
2014-05-27,15.323,17.615,2.292,29.271,,,,2.083,,,
2014-05-28,15.51,20.562,5.052,44.552,,,,2.208,,,
2014-05-29,14.021,16.656,2.636,55.281,,,,3.167,,,
2014-05-30,9.305,10.832,1.527,61.274,,,,1.958,,,
2014-05-31,9.448,11.229,1.781,69.739,,,,2.583,,,
2014-06-01,10.479,12.76,2.281,66.802,,,,3.208,,,
2014-06-02,4.716,6.086,1.37,63.187,,,,1.583,,,
2014-06-03,4.146,5.677,1.531,52.323,,,,1.0,,,
2014-06-04,3.156,4.729,1.573,44.594,,,,0.917,,,
2014-06-05,3.458,4.136,0.677,16.594,,,,0.458,,,
2014-06-06,6.898,8.748,1.85,12.839,,,,0.792,,,
2014-06-07,6.688,8.167,1.479,21.896,,,,1.125,,,
2014-06-08,4.26,5.438,1.177,14.75,,,,1.458,,,
2014-06-09,4.929,6.046,1.116,20.721,,,,0.75,,,
2014-06-10,5.781,7.573,1.792,27.5,,,,1.167,,,
2014-06-11,11.177,14.032,2.854,23.906,,,,1.042,,,
2014-06-12,12.635,17.896,5.26,17.302,,,,3.583,,,
2014-06-13,7.292,8.719,1.427,12.771,,,,2.375,,,
2014-06-14,8.114,9.218,1.104,17.0,,,,1.542,,,
2014-06-15,7.99,8.864,0.875,33.854,,,,2.125,,,
2014-06-16,12.285,14.199,1.914,31.604,,,,2.167,,,
2014-06-17,14.729,16.427,1.698,51.896,,,,2.583,,,
2014-06-18,7.646,8.354,0.708,28.573,,,,1.0,,,
2014-06-19,13.476,15.558,2.082,54.584,,,,2.0,,,
2014-06-20,9.01,10.01,1.0,41.427,,,,1.958,,,
2014-06-21,3.51,4.052,0.542,24.385,,,,0.917,,,
2014-06-22,5.635,6.542,0.906,13.74,,,,0.833,,,
2014-06-23,7.769,9.416,1.647,18.375,,,,1.458,,,
2014-06-24,8.77,10.094,1.323,29.177,,,,1.792,,,
2014-06-25,4.969,5.604,0.635,26.198,,,,1.0,,,
2014-06-26,4.75,5.354,0.604,23.625,,,,1.417,,,
2014-06-27,5.76,6.625,0.864,16.385,,,,0.958,,,
2014-06-28,7.136,8.146,1.01,13.552,,,,1.0,,,
2014-06-29,5.542,6.386,0.844,25.0,,,,1.5,,,
2014-06-30,9.506,10.682,1.175,38.302,,,,2.083,,,
2014-07-01,9.333,11.021,1.688,40.26,,,,1.875,,,
2014-07-02,7.771,8.594,0.823,53.177,,,,1.458,,,
2014-07-03,5.171,5.523,0.352,36.078,,,,0.833,,,
2014-07-04,7.708,9.114,1.406,16.896,,,,1.375,,,
2014-07-05,4.562,4.969,0.406,17.052,,,,0.792,,,
2014-07-06,3.573,3.979,0.406,17.5,,,,0.792,,,
2014-07-07,7.7,8.515,0.814,22.542,,,,1.167,,,
