date,NO2_mean,NOX_mean,NO_mean,SPM_mean,PM25_mean,SO2_mean,CO_mean
2017-09-01,7.281,14.365,7.083,3.896,4.042,3.708,2.875
2017-09-02,9.646,21.552,11.906,4.76,5.25,3.375,3.083
2017-09-03,4.948,9.458,4.51,5.01,5.5,3.25,2.333
2017-09-04,5.656,12.146,6.49,4.729,4.208,3.333,2.625
2017-09-05,9.562,16.662,7.1,6.74,6.136,4.304,2.667
2017-09-06,10.198,17.177,6.979,9.188,6.917,4.542,3.0
2017-09-07,10.408,18.152,7.743,11.444,10.667,4.792,3.091
2017-09-08,8.885,16.333,7.448,7.667,7.958,4.625,2.917
2017-09-09,7.823,15.136,7.312,7.083,6.833,4.083,3.0
2017-09-10,5.437,11.666,6.229,3.719,1.667,3.958,2.333
2017-09-11,9.219,18.073,8.854,5.448,6.083,3.917,2.875
2017-09-12,9.698,14.542,4.844,5.272,3.583,3.292,3.227
2017-09-13,7.438,13.812,6.374,6.054,4.333,2.917,2.917
2017-09-14,5.865,11.219,5.354,2.917,2.667,3.0,2.417
2017-09-15,8.01,15.052,7.042,3.979,3.667,3.333,2.667
2017-09-16,8.792,18.094,9.302,5.979,5.417,3.875,2.667
2017-09-17,4.781,8.354,3.573,6.386,6.042,3.458,2.458
2017-09-18,4.365,7.594,3.229,3.396,3.625,2.833,1.917
2017-09-19,10.448,18.104,7.656,11.885,12.542,2.75,2.958
2017-09-20,13.437,23.26,9.823,11.469,9.875,3.292,4.458
2017-09-21,8.264,15.85,7.586,4.875,2.667,3.208,3.286
2017-09-22,13.344,25.218,11.875,7.26,4.75,3.083,3.583
2017-09-23,10.834,18.823,7.99,6.76,5.25,2.958,3.333
2017-09-24,8.354,15.281,6.927,5.042,4.333,3.125,2.917
2017-09-25,9.312,16.115,6.802,5.427,3.542,3.167,3.167
2017-09-26,9.458,17.833,8.375,5.333,4.125,3.167,3.042
2017-09-27,11.724,20.26,8.536,10.938,6.583,3.125,3.773
2017-09-28,7.979,17.24,9.26,3.76,2.958,2.792,2.792
2017-09-29,8.115,17.76,9.646,4.667,1.75,2.583,3.042
2017-09-30,6.927,13.687,6.76,4.365,4.125,2.583,2.458
2017-10-01,4.834,8.802,3.969,7.614,6.917,3.042,2.458
2017-10-02,9.51,17.24,7.729,10.125,11.417,4.333,2.75
2017-10-03,7.438,15.573,8.136,4.365,2.0,2.875,2.917
2017-10-04,6.285,15.549,9.264,2.688,1.0,2.375,2.682
2017-10-05,9.042,16.688,7.646,4.156,2.958,2.75,2.708
2017-10-06,16.0,31.479,15.479,5.583,4.292,3.5,3.875
2017-10-07,13.771,23.75,9.979,5.417,4.708,3.958,3.667
2017-10-08,8.76,15.573,6.812,5.906,5.042,2.833,3.125
2017-10-09,9.99,17.156,7.166,14.594,11.875,3.583,3.25
2017-10-10,8.323,15.188,6.865,4.312,3.917,3.542,2.917
2017-10-11,9.458,14.656,5.198,4.198,1.417,3.083,2.667
2017-10-12,9.74,17.867,8.127,3.042,2.875,2.375,2.682
2017-10-13,9.094,18.354,9.26,7.052,3.208,2.708,3.0
2017-10-14,7.614,14.062,6.448,7.729,2.625,3.25,2.917
2017-10-15,5.386,10.021,4.635,6.927,4.625,3.0,2.333
2017-10-16,9.042,18.0,8.958,8.531,4.875,3.25,3.0
2017-10-17,8.958,17.604,8.646,9.834,3.458,3.083,3.417
2017-10-18,8.699,17.128,8.429,12.315,6.417,2.87,2.917
2017-10-19,16.396,33.666,17.271,14.625,6.583,3.292,4.318
2017-10-20,15.531,30.573,15.042,10.26,3.917,3.75,4.25
2017-10-21,16.479,30.875,14.396,7.0,3.958,3.417,4.083
2017-10-22,8.844,14.844,6.0,13.901,7.375,3.292,3.292
2017-10-23,7.208,12.344,5.136,4.826,2.875,3.609,2.5
2017-10-24,11.615,22.427,10.812,11.677,8.167,2.958,3.083
2017-10-25,16.271,30.614,14.344,11.198,6.583,3.375,4.0
2017-10-26,13.771,28.458,14.688,12.844,8.292,3.958,3.583
2017-10-27,18.857,39.152,20.295,10.25,6.75,3.75,4.75
2017-10-28,17.823,35.573,17.75,9.521,6.333,4.375,4.708
2017-10-29,13.76,24.771,11.01,10.448,6.917,3.458,4.125
2017-10-30,4.906,10.0,5.094,6.333,5.708,2.667,2.333
2017-10-31,8.938,17.031,8.094,12.76,6.417,3.083,2.792
2017-11-01,10.958,21.312,10.354,11.865,7.917,3.167,3.583
2017-11-02,14.521,26.178,11.657,43.25,25.292,4.542,4.773
2017-11-03,13.031,21.219,8.187,27.584,13.875,3.417,4.458
2017-11-04,7.469,14.073,6.604,6.594,3.833,3.5,2.583
2017-11-05,7.864,14.823,6.958,17.694,10.25,2.792,2.958
2017-11-06,9.271,15.115,5.844,11.698,9.125,3.167,2.708
2017-11-07,21.364,35.083,13.719,24.104,17.208,4.75,5.125
2017-11-08,17.854,32.25,14.396,17.104,11.375,3.583,4.542
2017-11-09,6.469,12.989,6.52,5.925,3.696,3.042,2.667
2017-11-10,10.114,18.75,8.636,5.614,1.833,3.125,2.958
2017-11-11,3.781,7.833,4.052,3.469,2.875,2.25,2.042
2017-11-12,6.49,14.469,7.979,4.75,3.708,2.375,2.25
2017-11-13,15.948,31.562,15.615,4.167,-0.5,2.708,3.5
2017-11-14,11.583,22.125,10.542,6.51,3.542,2.75,2.958
2017-11-15,15.782,37.229,21.448,6.24,1.208,2.708,4.042
2017-11-16,9.552,20.293,10.742,4.932,1.292,2.261,3.182
2017-11-17,10.698,20.76,10.062,2.969,1.125,2.25,2.917
2017-11-18,8.198,14.198,6.0,3.104,0.083,2.125,2.125
2017-11-19,7.5,14.062,6.562,2.323,2.708,2.042,2.0
2017-11-20,16.042,31.948,15.906,3.917,0.083,2.0,2.75
2017-11-21,11.667,26.083,14.417,4.261,1.208,2.125,2.958
2017-11-22,15.562,29.229,13.667,4.427,-0.125,2.542,3.455
2017-11-23,12.281,22.469,10.188,5.646,1.333,2.458,2.833
2017-11-24,11.207,24.766,13.56,7.031,3.583,2.5,2.958
2017-11-25,9.416,18.219,8.802,6.948,4.167,2.167,2.75
2017-11-26,9.26,17.188,7.927,5.25,1.875,2.333,2.5
2017-11-27,11.885,21.365,9.479,3.625,1.375,2.625,2.583
2017-11-28,17.9,35.206,17.306,7.162,2.958,3.667,3.75
2017-11-29,9.232,16.556,7.323,10.727,6.083,2.625,3.208
2017-11-30,7.289,17.6,10.311,5.126,0.958,2.625,2.818
2017-12-01,9.651,18.776,9.124,3.364,2.056,2.333,2.708
2017-12-02,8.76,17.458,8.698,6.01,3.429,2.5,2.792
2017-12-03,17.677,34.864,17.188,12.219,9.708,2.458,4.125
2017-12-04,15.658,31.99,16.332,8.787,6.364,3.522,3.917
2017-12-05,10.136,20.531,10.396,3.625,3.857,2.25,2.75
2017-12-06,12.614,25.687,13.073,4.875,3.0,2.292,2.3
2017-12-07,17.444,35.734,18.29,5.896,5.042,2.667,5.0
2017-12-08,11.302,23.51,12.208,4.76,4.292,2.292,2.625
2017-12-09,11.083,20.667,9.583,3.75,0.958,2.417,2.583
2017-12-10,14.073,26.552,12.479,7.688,8.167,2.833,3.667
2017-12-11,16.812,38.386,21.573,7.136,4.708,2.958,4.417
2017-12-12,8.636,19.729,11.094,5.438,3.333,2.458,2.667
2017-12-13,8.219,16.938,8.719,3.5,1.583,2.208,2.625
2017-12-14,14.684,28.103,13.419,4.093,1.565,2.391,3.773
2017-12-15,16.25,29.458,13.208,4.094,3.458,2.208,3.417
2017-12-16,12.208,21.031,8.823,6.208,5.125,2.042,2.75
2017-12-17,6.687,13.114,6.427,5.406,5.625,2.167,2.375
2017-12-18,19.052,36.531,17.479,6.396,6.25,2.083,3.125
2017-12-19,11.146,23.188,12.042,6.979,7.958,2.375,2.833
2017-12-20,13.844,26.469,12.625,5.031,4.292,2.208,2.75
2017-12-21,17.073,31.624,14.552,7.268,5.833,2.208,3.136
2017-12-22,18.156,36.75,18.594,8.073,5.083,2.667,4.25
2017-12-23,14.385,25.281,10.896,12.698,10.625,2.667,4.125
2017-12-24,19.979,35.802,15.823,16.469,14.75,4.0,5.208
2017-12-25,8.396,15.083,6.688,7.427,4.625,2.583,2.875
2017-12-26,6.208,13.781,7.573,6.26,5.208,2.042,2.25
2017-12-27,8.241,18.313,10.072,3.677,2.583,2.125,2.5
2017-12-28,8.323,16.917,8.594,5.922,3.167,2.0,2.708
2017-12-29,8.458,16.406,7.948,4.854,2.708,2.042,2.542
2017-12-30,15.094,27.635,12.542,4.114,0.833,2.375,3.792
2017-12-31,20.281,36.094,15.812,5.438,4.833,3.333,4.083
2018-01-01,4.864,9.51,4.646,7.115,6.25,2.458,2.125
2018-01-02,5.427,10.094,4.667,5.625,3.792,2.583,1.917
2018-01-03,4.916,9.458,4.542,4.844,3.542,2.292,1.792
2018-01-04,11.096,19.746,8.65,6.794,9.087,2.75,2.455
2018-01-05,6.541,11.781,5.24,22.146,19.583,3.833,3.667
2018-01-06,6.76,13.49,6.729,10.76,10.417,3.25,2.375
2018-01-07,10.062,19.302,9.24,3.771,1.583,2.708,2.792
2018-01-08,11.864,24.292,12.427,5.688,8.667,2.5,3.083
2018-01-09,6.823,13.427,6.604,6.271,6.125,2.875,2.083
2018-01-10,7.75,14.886,7.136,8.272,3.111,3.667,1.778
2018-01-11,7.109,13.35,6.242,6.813,6.875,3.208,2.556
2018-01-12,11.236,20.472,9.236,5.562,4.417,3.333,2.5
2018-01-13,17.028,31.347,14.319,6.479,3.417,3.333,2.375
2018-01-14,34.361,69.833,35.472,11.542,8.458,5.542,4.583
2018-01-15,20.253,38.839,18.586,10.69,8.5,4.583,3.708
2018-01-16,11.42,22.451,11.031,8.386,4.292,3.227,2.75
2018-01-17,11.991,23.134,11.144,5.833,4.917,3.0,2.333
2018-01-18,7.992,16.177,8.185,5.584,4.667,2.958,2.167
2018-01-19,10.354,18.146,7.792,5.979,1.708,3.292,2.458
2018-01-20,15.219,28.834,13.615,11.365,7.833,3.667,3.375
2018-01-21,7.629,15.636,8.007,9.097,5.833,3.333,2.625
2018-01-22,12.729,23.386,10.656,5.698,3.833,3.542,2.917
2018-01-23,21.042,42.562,21.521,8.583,3.458,4.5,3.542
2018-01-24,7.25,12.677,5.427,6.104,1.292,3.292,2.045
2018-01-25,6.703,9.495,2.792,4.188,1.875,3.167,2.208
2018-01-26,12.75,23.861,11.111,5.729,6.292,3.625,2.542
2018-01-27,8.014,12.569,4.555,4.375,4.083,3.542,2.609
2018-01-28,14.302,21.72,7.418,7.396,4.333,4.583,3.542
2018-01-29,6.667,11.959,5.292,6.667,5.083,3.958,2.125
2018-01-30,29.945,58.549,28.604,13.636,11.292,6.375,3.625
2018-01-31,8.49,18.313,9.823,9.229,5.417,3.708,2.292
2018-02-01,6.408,14.208,7.8,7.23,5.542,3.083,2.042
2018-02-02,5.636,15.334,9.698,9.875,6.583,3.5,2.208
2018-02-03,15.146,30.292,15.146,12.823,10.125,4.917,3.667
2018-02-04,10.406,22.01,11.605,7.719,6.958,3.708,2.75
2018-02-05,11.531,26.0,14.469,8.719,8.583,3.708,2.667
2018-02-06,16.875,35.656,18.781,9.583,8.167,3.417,3.333
2018-02-07,10.281,20.656,10.375,5.761,5.667,3.083,2.429
2018-02-08,6.789,19.376,12.587,6.0,6.917,3.0,2.375
2018-02-09,9.458,23.948,14.49,3.26,2.583,3.25,2.5
2018-02-10,5.708,13.875,8.167,4.229,3.333,3.333,2.0
2018-02-11,10.718,30.104,19.386,5.448,5.083,3.792,2.375
2018-02-12,8.916,20.25,11.333,12.094,8.048,3.708,2.667
2018-02-13,8.562,20.458,11.896,5.385,4.357,3.333,2.292
2018-02-14,7.24,16.24,9.0,3.99,2.375,3.25,2.042
2018-02-15,10.539,20.532,9.994,11.594,8.542,3.792,3.0
2018-02-16,12.583,20.938,8.354,11.386,8.667,4.042,2.792
2018-02-17,6.844,13.729,6.886,17.552,12.5,3.75,2.542
2018-02-18,8.236,16.552,8.315,14.031,11.75,4.042,2.75
2018-02-19,36.74,74.75,38.01,17.125,13.708,6.042,6.167
2018-02-20,25.94,47.743,21.803,16.364,12.583,4.792,4.773
2018-02-21,12.281,23.51,11.229,15.281,12.417,4.542,2.875
2018-02-22,12.636,21.634,8.999,48.021,39.333,6.292,4.0
2018-02-23,9.417,19.011,9.594,13.344,11.792,4.25,2.75
2018-02-24,8.01,13.552,5.542,10.833,6.583,4.333,2.0
2018-02-25,10.719,20.521,9.802,18.5,15.625,4.458,2.75
2018-02-26,8.729,17.219,8.49,10.542,9.0,4.167,2.625
2018-02-27,9.438,16.417,6.979,29.646,23.958,5.375,3.25
2018-02-28,14.166,23.702,9.537,38.728,31.0,6.083,3.792
2018-03-01,19.538,36.02,16.482,77.237,53.625,7.0,4.955
2018-03-02,8.74,15.344,6.604,27.167,21.917,4.917,2.958
2018-03-03,15.958,27.656,11.698,27.302,23.333,6.292,3.375
2018-03-04,11.864,19.042,7.177,24.365,19.292,5.375,3.417
2018-03-05,11.698,17.938,6.24,19.782,15.458,5.333,3.25
2018-03-06,16.073,23.958,7.886,24.583,20.167,5.542,3.292
2018-03-07,8.323,13.677,5.354,8.312,9.917,4.583,2.292
2018-03-08,9.72,18.914,9.194,8.417,5.208,4.25,2.273
2018-03-09,9.386,14.24,4.854,16.219,9.458,5.125,2.417
2018-03-10,7.521,12.114,4.594,24.313,15.583,5.125,3.125
2018-03-11,18.917,32.166,13.25,21.792,16.458,5.75,3.792
2018-03-12,9.636,16.323,6.688,9.323,7.125,3.667,2.75
2018-03-13,12.1,18.186,6.086,6.083,4.125,3.958,2.417
2018-03-14,8.5,15.0,6.5,8.311,4.958,3.958,2.458
2018-03-15,13.24,20.858,7.618,8.252,5.125,4.0,2.591
2018-03-16,10.864,16.094,5.229,10.073,6.5,3.833,2.625
2018-03-17,6.979,12.52,5.542,11.208,6.458,3.75,2.5
2018-03-18,9.531,15.781,6.25,12.781,8.542,4.875,2.583
2018-03-19,11.854,17.583,5.729,17.135,13.458,5.5,2.792
2018-03-20,18.074,24.844,6.768,25.208,19.136,6.417,3.818
2018-03-21,15.719,22.385,6.667,24.469,18.708,6.333,3.583
2018-03-22,6.011,10.446,4.435,3.312,3.042,4.0,1.958
2018-03-23,7.114,14.125,7.01,6.573,5.292,3.583,2.167
2018-03-24,7.052,11.792,4.74,12.687,8.542,3.875,2.125
2018-03-25,8.969,13.875,4.906,15.666,12.458,4.208,2.667
2018-03-26,11.656,17.021,5.364,19.51,14.667,4.708,3.25
2018-03-27,6.531,12.667,6.135,11.687,7.917,3.958,2.25
2018-03-28,6.312,12.18,5.868,6.589,5.708,4.042,2.0
2018-03-29,7.55,14.302,6.752,7.156,5.333,3.5,2.083
2018-03-30,6.458,9.417,2.958,6.573,5.333,4.042,2.292
2018-03-31,9.166,12.864,3.698,12.271,8.833,5.083,2.5
2018-04-01,9.677,14.386,4.708,17.698,14.333,4.208,3.125
2018-04-02,13.729,19.979,6.25,18.854,18.958,5.375,3.5
2018-04-03,16.562,25.677,9.115,15.445,13.583,4.75,3.381
2018-04-04,7.364,13.01,5.646,8.385,6.958,3.625,2.458
2018-04-05,6.825,12.119,5.294,8.575,7.542,3.217,2.333
2018-04-06,13.125,18.906,5.781,12.458,11.958,3.292,2.958
2018-04-07,10.594,17.448,6.854,10.677,8.833,3.042,2.75
2018-04-08,7.209,11.094,3.886,26.562,23.292,3.667,2.792
2018-04-09,8.479,13.292,4.812,16.229,13.333,3.542,2.917
2018-04-10,9.614,15.386,5.771,13.823,11.833,3.708,3.0
2018-04-11,6.969,10.083,3.114,11.625,8.542,3.583,2.542
2018-04-12,8.372,14.348,5.976,10.819,8.708,3.167,2.545
2018-04-13,8.625,14.333,5.708,5.458,4.083,3.125,2.458
2018-04-14,10.219,15.177,4.958,5.875,5.083,3.417,2.625
2018-04-15,6.313,9.448,3.136,2.396,2.708,2.5,2.25
2018-04-16,8.687,14.844,6.156,5.281,5.792,3.333,2.5
2018-04-17,12.844,19.406,6.562,10.375,6.917,4.167,3.0
2018-04-18,13.312,20.094,6.781,7.604,2.75,5.333,3.083
2018-04-19,14.006,21.169,7.163,19.604,16.208,5.125,3.429
2018-04-20,12.614,17.146,4.531,29.312,26.5,5.25,3.417
2018-04-21,9.438,12.542,3.104,28.864,26.292,6.833,3.375
2018-04-22,7.604,12.688,5.083,12.636,14.625,4.542,3.208
2018-04-23,13.156,19.271,6.114,9.208,6.542,5.583,3.167
2018-04-24,12.323,17.979,5.656,6.354,6.083,4.958,3.0
2018-04-25,17.015,25.986,8.97,10.146,9.583,5.167,3.318
2018-04-26,10.99,16.74,5.75,10.0,10.958,4.542,2.583
2018-04-27,10.01,14.677,4.667,48.531,37.958,5.5,3.792
2018-04-28,9.885,14.885,5.0,27.114,24.458,4.458,3.25
2018-04-29,10.136,13.604,3.469,27.177,23.708,6.958,3.125
2018-04-30,8.396,11.625,3.23,29.0,25.208,6.625,3.375
2018-05-01,11.577,16.546,4.969,30.225,25.75,6.556,4.0
2018-05-02,14.99,22.688,7.698,22.93,20.75,4.875,4.091
2018-05-03,6.666,10.177,3.51,11.0,6.292,3.708,2.375
2018-05-04,5.25,8.031,2.781,10.334,8.583,3.667,2.5
2018-05-05,5.823,9.708,3.885,6.656,4.875,2.667,2.542
2018-05-06,10.021,14.01,3.99,5.74,4.875,2.625,2.792
2018-05-07,7.875,14.115,6.24,4.0,4.417,3.917,2.5
2018-05-08,9.323,15.364,6.042,5.896,4.583,3.75,2.458
2018-05-09,10.302,16.604,6.302,8.646,7.917,2.75,2.667
2018-05-10,9.58,15.138,5.559,9.062,5.958,3.125,2.5
2018-05-11,7.729,11.552,3.823,12.312,9.75,3.542,2.792
2018-05-12,10.146,14.073,3.927,19.886,19.083,4.708,3.417
2018-05-13,11.958,16.229,4.271,20.781,16.875,4.458,3.708
2018-05-14,9.688,14.208,4.521,9.625,6.917,3.833,3.0
2018-05-15,10.625,15.365,4.74,12.5,9.542,5.375,3.0
2018-05-16,13.698,19.375,5.677,25.958,24.333,7.583,3.958
2018-05-17,9.952,16.572,6.619,13.19,12.609,4.375,3.087
2018-05-18,8.75,13.416,4.667,4.427,4.542,3.917,2.417
2018-05-19,7.406,12.167,4.76,3.625,2.083,3.042,2.583
2018-05-20,5.604,9.0,3.396,6.25,4.25,3.25,2.083
2018-05-21,7.594,11.833,4.24,7.856,5.208,3.875,2.333
2018-05-22,10.375,16.406,6.031,9.437,7.417,5.875,2.375
2018-05-23,14.573,22.114,7.542,11.312,8.208,5.917,2.792
2018-05-24,7.772,12.928,5.157,5.667,3.125,4.083,2.136
2018-05-25,7.135,12.239,5.104,8.386,8.167,3.792,1.917
2018-05-26,5.792,10.198,4.406,6.552,5.958,3.25,1.833
2018-05-27,5.021,8.448,3.427,4.719,2.583,4.292,1.875
2018-05-28,12.104,20.24,8.135,6.427,4.792,4.833,2.458
2018-05-29,10.584,17.052,6.469,9.0,7.042,4.708,2.292
2018-05-30,11.386,17.156,5.771,11.76,10.75,5.792,2.5
2018-05-31,11.658,17.906,6.248,18.828,13.375,3.957,2.773
2018-06-01,7.427,13.146,5.719,6.833,6.0,3.375,2.333
2018-06-02,9.614,14.776,5.162,12.509,10.833,4.917,2.667
2018-06-03,10.708,14.698,3.99,17.937,16.208,5.75,3.042
2018-06-04,12.969,18.448,5.479,17.51,16.458,6.667,2.875
2018-06-05,14.427,20.26,5.834,21.114,18.958,6.375,3.167
2018-06-06,8.854,12.896,4.042,13.744,11.333,5.833,2.318
2018-06-07,9.357,13.866,4.508,15.812,13.208,4.875,2.333
2018-06-08,8.458,15.177,6.719,6.781,4.083,3.583,2.667
2018-06-09,4.76,9.0,4.24,3.344,2.0,3.542,1.792
2018-06-10,4.084,7.27,3.188,4.448,2.0,3.75,1.917
2018-06-11,7.24,12.916,5.677,5.219,5.875,5.208,2.042
2018-06-12,6.229,9.698,3.469,5.208,2.167,3.0,1.708
2018-06-13,6.427,11.386,4.958,2.562,1.583,3.042,1.792
2018-06-14,5.761,10.5,4.74,2.772,2.75,3.696,1.667
2018-06-15,5.578,10.709,5.131,2.594,1.833,3.333,1.462
2018-06-16,6.542,10.177,3.636,6.573,6.375,3.375,
2018-06-17,6.229,9.219,2.99,9.229,8.042,3.083,
2018-06-18,11.198,19.896,8.698,8.177,7.083,4.208,
2018-06-19,9.083,15.313,6.229,8.229,7.0,5.792,2.636
2018-06-20,6.542,11.614,5.073,3.958,3.565,3.792,1.875
2018-06-21,9.827,16.914,7.088,5.016,3.458,5.083,2.0
2018-06-22,8.511,16.24,7.729,6.136,4.458,3.792,2.167
2018-06-23,7.188,10.958,3.771,11.417,9.708,4.375,1.917
2018-06-24,5.188,8.875,3.688,12.177,9.458,3.708,2.0
2018-06-25,5.125,11.99,6.865,4.896,2.917,3.042,1.792
2018-06-26,9.583,17.104,7.521,5.719,5.125,4.458,2.083
2018-06-27,12.958,21.48,8.521,10.844,5.833,3.375,2.409
2018-06-28,9.593,16.001,6.408,9.291,5.417,3.0,2.667
2018-06-29,15.718,26.292,10.573,10.875,7.458,3.833,3.292
2018-06-30,7.604,12.896,5.292,10.042,9.667,3.958,2.208
2018-07-01,9.781,16.979,7.198,11.104,6.375,3.333,2.708
2018-07-02,15.636,33.354,17.719,11.447,9.292,3.958,3.167
2018-07-03,12.104,26.052,13.948,11.771,7.167,3.417,2.905
2018-07-04,10.648,22.909,12.26,5.677,3.5,3.0,2.167
2018-07-05,5.687,10.886,5.198,3.594,2.542,3.0,1.625
2018-07-06,5.417,12.24,6.823,4.416,2.375,3.5,1.875
2018-07-07,7.115,14.344,7.229,5.01,1.708,3.375,2.25
2018-07-08,5.448,10.156,4.708,8.24,5.583,4.667,1.625
2018-07-09,8.427,16.021,7.594,8.74,5.75,6.333,1.958
2018-07-10,7.25,13.99,6.74,10.302,5.25,3.792,1.833
2018-07-11,5.375,11.802,6.427,4.781,2.5,3.583,1.625
2018-07-12,7.508,13.565,6.056,8.66,6.5,4.783,1.714
2018-07-13,10.281,19.984,9.702,14.031,10.083,5.25,2.25
2018-07-14,9.167,14.958,5.792,10.417,7.667,5.458,2.0
2018-07-15,9.028,15.181,6.153,8.969,6.625,4.083,2.125
2018-07-16,7.542,12.875,5.333,8.583,5.25,3.833,1.542
2018-07-17,9.555,18.0,8.444,6.052,4.125,4.625,1.833
2018-07-18,7.236,14.861,7.625,5.969,3.75,4.458,1.542
2018-07-19,12.847,21.847,9.0,14.042,10.25,5.083,2.182
2018-07-20,11.656,19.271,7.614,18.083,15.625,5.875,2.458
2018-07-21,10.479,18.271,7.792,26.396,20.625,5.417,2.542
2018-07-22,4.677,8.917,4.24,14.927,10.167,4.125,2.083
2018-07-23,5.042,11.532,6.49,6.521,3.792,4.542,1.667
2018-07-24,6.115,13.438,7.323,5.927,3.875,4.875,1.917
2018-07-25,8.198,13.166,4.969,12.969,10.125,5.708,2.25
2018-07-26,10.964,18.42,7.455,13.874,10.682,5.75,2.227
2018-07-27,9.802,15.667,5.865,17.218,13.0,5.833,2.167
2018-07-28,8.281,14.625,6.344,13.906,10.333,6.292,2.5
2018-07-29,4.854,13.771,8.916,7.042,4.5,6.958,2.167
2018-07-30,8.115,18.0,9.886,7.375,6.583,9.125,1.75
2018-07-31,7.969,13.99,6.021,11.136,7.917,8.417,1.833
2018-08-01,7.323,13.531,6.208,14.271,11.75,8.167,2.417
2018-08-02,7.225,14.221,6.996,11.604,8.417,8.125,3.333
2018-08-03,6.188,10.802,4.615,13.604,9.167,7.75,2.909
2018-08-04,5.479,10.042,4.562,5.823,4.542,6.625,2.458
2018-08-05,4.688,7.698,3.01,7.688,4.958,6.583,2.167
2018-08-06,7.052,12.562,5.51,11.125,10.417,7.208,2.5
2018-08-07,6.271,11.062,4.792,8.834,7.167,6.417,2.125
2018-08-08,7.469,12.812,5.344,8.584,5.417,6.375,2.292
2018-08-09,8.328,13.617,5.29,9.607,8.292,5.167,2.136
2018-08-10,9.323,15.781,6.458,6.25,4.417,3.042,2.333
2018-08-11,6.635,12.708,6.073,4.646,3.625,2.708,2.333
2018-08-12,4.469,8.49,4.021,5.448,3.292,3.458,2.083
2018-08-13,8.219,14.354,6.136,8.5,5.667,3.375,2.833
2018-08-14,7.114,12.552,5.438,7.021,3.542,3.167,2.609
2018-08-15,7.636,12.167,4.531,4.917,2.625,3.0,2.5
2018-08-16,5.427,8.719,3.292,3.75,1.0,3.0,1.875
2018-08-17,3.676,7.133,3.458,3.848,1.792,3.0,1.636
2018-08-18,5.49,12.104,6.614,4.042,2.5,3.208,2.25
2018-08-19,7.146,12.979,5.833,5.469,3.417,3.0,2.333
2018-08-20,8.417,15.656,7.24,8.031,5.625,3.167,2.333
2018-08-21,10.365,19.834,9.469,11.052,5.75,3.833,3.042
2018-08-22,8.807,17.388,8.58,7.508,4.696,3.227,2.35
2018-08-23,8.292,14.834,6.542,8.26,3.958,4.042,2.625
2018-08-24,10.292,16.636,6.344,9.771,7.5,3.375,2.542
2018-08-25,8.26,14.573,6.312,4.969,2.917,3.333,2.292
2018-08-26,3.969,8.0,4.031,3.594,2.0,3.0,1.708
2018-08-27,5.844,12.229,6.385,3.812,2.125,3.208,1.917
2018-08-28,7.573,14.635,7.062,7.083,4.958,3.167,2.333
2018-08-29,6.469,13.521,7.052,8.26,6.625,3.333,2.25
2018-08-30,10.03,20.791,10.76,6.028,4.0,3.417,2.545
2018-08-31,7.771,15.344,7.573,6.24,4.958,2.25,2.208
2018-09-01,5.958,13.323,7.364,4.76,5.417,7.667,1.792
2018-09-02,5.25,11.229,5.979,3.396,3.042,3.333,1.958
2018-09-03,8.99,18.031,9.042,6.75,3.875,3.667,2.458
2018-09-04,4.971,10.564,5.593,4.566,2.917,3.304,1.591
2018-09-05,5.521,9.385,3.864,4.698,4.0,3.708,2.0
2018-09-06,2.661,4.086,1.425,8.416,12.778,3.556,2.0
2018-09-07,2.948,6.073,3.125,10.775,9.083,3.583,2.0
2018-09-08,4.292,7.885,3.594,8.177,7.375,3.417,2.167
2018-09-09,3.708,7.646,3.938,4.886,3.667,3.417,1.875
2018-09-10,6.094,12.292,6.198,3.427,2.625,3.25,2.167
2018-09-11,6.875,13.542,6.667,4.688,1.292,3.333,2.333
2018-09-12,9.927,18.094,8.167,7.156,5.458,3.75,2.542
2018-09-13,9.51,17.969,8.458,6.723,6.5,2.917,2.583
2018-09-14,8.698,15.594,6.896,7.207,6.333,3.167,2.375
2018-09-15,9.812,16.438,6.625,12.792,10.25,4.167,2.917
2018-09-16,6.792,11.958,5.166,11.542,12.458,4.083,2.542
2018-09-17,5.406,10.375,4.969,6.614,4.833,3.583,2.042
2018-09-18,5.771,12.573,6.802,4.49,3.958,3.625,2.042
2018-09-19,5.261,10.894,5.633,5.332,4.174,3.417,1.833
2018-09-20,7.062,14.604,7.542,5.01,1.25,3.833,2.167
2018-09-21,10.931,21.096,10.165,5.895,4.5,3.955,2.833
2018-09-22,6.573,10.625,4.052,5.49,4.208,3.375,1.833
2018-09-23,6.104,10.979,4.875,4.104,4.042,3.0,2.208
2018-09-24,9.062,16.719,7.656,9.99,6.333,3.542,2.75
2018-09-25,6.844,15.281,8.438,4.698,3.458,3.0,2.583
2018-09-26,8.321,18.788,10.467,4.677,2.833,3.542,2.75
2018-09-27,11.271,23.938,12.666,6.073,4.75,3.333,3.083
2018-09-28,10.896,24.979,14.083,6.083,4.875,3.042,3.292
2018-09-29,10.01,21.281,11.271,6.469,5.375,3.417,2.667
2018-09-30,12.021,23.74,11.719,8.521,5.458,3.042,3.083
2018-10-01,8.437,14.76,6.323,4.854,2.458,2.958,2.0
2018-10-02,6.386,12.594,6.208,6.958,5.0,3.167,2.167
2018-10-03,5.781,11.156,5.375,5.531,2.75,3.0,2.048
