date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,PM25_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2015-01-02,10.792,12.833,2.042,0.458,18.208,203.304,84.0,70.083,50.0,12.522,16.5,11.8,5.288,-0.3,215.826
2015-01-03,12.458,14.542,2.083,0.375,28.792,204.652,90.0,75.792,55.0,11.609,24.708,14.3,7.608,2.9,216.261
2015-01-04,10.227,13.273,3.045,0.81,33.273,202.727,91.0,73.5,53.0,8.091,27.652,15.8,9.254,2.3,210.818
2015-01-05,12.583,13.458,0.875,0.833,38.417,202.087,76.0,65.5,54.0,7.435,32.583,13.2,9.483,5.3,209.522
2015-01-06,15.0,16.292,1.292,0.917,16.792,196.87,82.0,65.75,50.0,7.304,12.292,12.0,9.554,6.6,204.174
2015-01-07,12.417,13.625,1.208,0.875,12.833,196.609,77.0,63.583,45.0,4.348,8.333,11.7,8.629,6.4,200.957
2015-01-08,20.875,32.375,11.5,1.042,16.25,200.522,86.0,66.542,44.0,15.0,12.111,11.0,6.692,2.2,215.522
2015-01-09,12.625,14.0,1.375,0.208,10.625,198.478,77.0,60.208,44.0,7.043,8.6,10.7,6.308,2.2,205.522
2015-01-10,9.25,11.708,2.458,0.333,12.0,199.043,87.0,65.958,44.0,7.0,10.208,10.5,5.729,-0.1,206.043
2015-01-11,14.565,17.913,3.348,0.609,17.125,197.174,84.0,68.5,49.0,7.739,12.083,11.3,6.792,2.5,204.913
2015-01-12,16.542,22.375,5.833,0.542,13.625,198.783,85.0,62.292,44.0,11.391,12.458,9.4,6.45,3.6,210.174
2015-01-13,19.0,32.167,13.167,0.75,12.333,200.435,77.0,59.875,43.0,11.957,10.625,9.9,5.079,-0.9,212.391
2015-01-14,17.875,31.875,14.0,0.958,11.583,199.13,74.0,57.25,40.0,12.217,11.292,10.3,5.096,0.3,211.348
2015-01-15,18.417,24.417,6.0,0.75,10.667,199.217,76.0,62.913,46.0,12.348,9.833,9.4,4.626,0.4,211.565
2015-01-16,15.958,26.25,10.292,0.292,9.917,200.739,84.0,64.792,38.0,11.087,9.208,9.5,4.021,-1.2,211.826
2015-01-17,14.208,16.208,2.0,0.083,13.667,200.0,86.0,63.958,38.0,11.304,12.417,9.8,4.496,-1.6,211.304
2015-01-18,14.696,15.957,1.261,0.435,9.125,195.304,99.0,86.0,57.0,7.261,8.458,10.7,7.504,5.0,202.565
2015-01-19,7.625,8.792,1.167,1.042,6.333,199.13,85.0,50.792,34.0,2.435,4.208,5.9,3.179,0.6,201.565
2015-01-20,9.875,11.542,1.667,0.542,5.833,198.913,94.0,75.542,49.0,2.87,5.125,6.2,2.371,-0.2,201.783
2015-01-21,15.609,20.609,5.0,0.522,8.833,198.5,87.0,66.583,44.0,6.909,6.917,7.8,3.825,-0.5,205.409
2015-01-22,10.833,12.583,1.75,0.417,5.542,197.826,68.0,51.708,36.0,2.261,4.958,8.8,4.267,1.2,200.087
2015-01-23,16.875,19.0,2.125,0.167,13.917,199.391,89.0,66.708,49.0,9.174,11.75,3.5,1.929,-0.2,208.565
2015-01-24,3.917,4.333,0.417,1.667,12.333,197.957,73.0,41.083,25.0,1.0,10.417,2.9,0.704,-3.2,198.957
2015-01-25,11.261,13.652,2.391,1.478,11.083,199.609,83.0,64.333,40.0,1.565,11.542,4.0,0.6,-4.4,201.174
2015-01-26,27.833,43.042,15.208,1.125,19.75,203.261,86.0,64.667,41.0,18.304,19.375,8.0,2.942,-2.1,221.565
2015-01-27,26.375,48.5,22.125,0.75,26.167,204.348,82.0,64.417,40.0,20.913,23.5,10.9,4.592,-1.0,225.261
2015-01-28,29.208,45.875,16.667,1.042,29.667,202.391,85.0,63.292,44.0,22.0,28.0,12.9,6.592,-0.7,224.391
2015-01-29,34.708,48.542,13.833,0.167,32.208,202.13,99.0,89.667,65.0,26.957,22.917,8.3,7.408,6.0,229.087
2015-01-30,18.458,25.458,7.0,0.042,8.875,199.826,99.0,78.5,55.0,12.435,6.833,10.5,8.3,6.3,212.261
2015-01-31,9.708,9.958,0.25,0.792,10.667,198.391,72.0,55.542,39.0,3.652,12.375,11.4,7.3,3.3,202.043
2015-02-01,25.565,32.348,6.783,1.739,32.0,207.696,81.0,73.542,65.0,18.174,27.458,8.5,6.258,4.1,225.87
2015-02-02,8.435,9.261,0.826,0.043,3.5,197.636,66.0,47.708,35.0,1.864,4.591,11.2,6.092,3.4,199.5
2015-02-03,9.708,11.125,1.417,0.083,5.042,196.913,61.0,46.417,32.0,1.609,5.375,9.5,4.596,0.0,198.522
2015-02-04,20.125,24.833,4.708,0.5,13.125,198.304,71.0,52.25,39.0,10.304,11.375,10.4,5.125,-1.3,208.609
2015-02-05,21.542,33.625,12.083,0.5,17.5,200.652,79.0,59.5,43.0,16.565,16.333,11.4,6.529,2.1,217.217
2015-02-06,14.208,18.25,4.042,0.292,14.208,200.826,82.0,65.417,47.0,8.217,12.333,9.3,4.771,0.8,209.043
2015-02-07,6.417,6.75,0.333,0.0,4.792,200.652,79.0,50.0,26.0,2.565,5.875,8.5,3.875,0.3,203.217
2015-02-08,21.13,27.739,6.609,0.826,11.708,205.5,73.0,54.625,31.0,7.75,10.792,9.5,3.146,-3.1,213.25
2015-02-09,18.917,32.208,13.292,0.708,17.333,200.444,84.0,74.667,56.0,3.889,17.375,9.9,3.979,0.3,204.333
2015-02-10,10.042,10.917,0.875,0.125,8.167,200.0,88.0,58.75,38.0,1.957,7.208,7.7,4.279,0.9,201.957
2015-02-11,16.792,18.417,1.625,1.083,14.333,200.435,77.0,54.542,31.0,7.783,13.875,12.1,5.5,-1.0,208.217
2015-02-12,32.87,53.783,20.913,0.652,30.917,204.455,78.0,69.13,63.0,31.273,24.174,10.7,7.4,3.1,235.727
2015-02-13,31.875,73.417,41.542,0.875,50.478,208.304,97.0,85.042,73.0,47.522,33.625,16.5,10.967,7.0,255.826
2015-02-14,6.958,7.083,0.125,0.708,14.625,192.391,99.0,82.667,58.0,6.087,10.208,20.9,16.054,11.2,198.478
2015-02-15,7.652,8.478,0.826,0.217,5.917,198.696,71.0,57.375,41.0,2.304,3.917,11.3,7.746,2.7,201.0
2015-02-16,13.042,14.333,1.292,0.667,12.708,200.0,69.0,56.708,41.0,5.391,9.792,7.3,4.117,1.1,205.391
2015-02-17,16.542,29.958,13.417,0.167,13.792,201.783,81.0,65.75,51.0,10.174,11.833,8.7,4.062,0.0,211.957
2015-02-18,20.833,29.667,8.833,0.542,11.292,202.043,79.0,57.875,32.0,12.652,12.583,11.3,4.738,-0.9,214.696
2015-02-19,24.5,36.083,11.583,0.917,25.208,202.652,73.0,56.125,39.0,21.217,21.458,14.1,7.846,1.1,223.87
2015-02-20,26.792,36.0,9.208,0.0,27.125,198.957,99.0,85.208,61.0,20.087,16.583,9.2,7.138,5.5,219.043
2015-02-21,3.792,3.792,0.0,0.0,14.583,196.391,97.0,60.333,38.0,0.304,9.25,10.2,7.933,4.6,196.696
2015-02-22,18.318,20.227,1.909,1.182,12.833,197.682,69.0,54.625,43.0,9.091,10.696,10.6,7.067,3.2,206.773
2015-02-23,19.792,34.083,14.292,1.208,19.25,197.435,79.0,60.083,38.0,14.652,14.167,13.5,9.112,5.2,212.087
2015-02-24,6.5,7.042,0.542,0.542,14.042,197.043,65.0,45.167,34.0,0.391,9.833,9.7,6.167,2.4,197.435
2015-02-25,9.958,11.333,1.375,0.167,3.917,196.739,67.0,47.917,26.0,2.087,4.958,9.8,4.738,0.6,198.826
2015-02-26,12.625,14.875,2.25,0.708,18.417,198.739,75.0,59.958,39.0,4.304,18.583,8.9,4.725,0.9,203.043
2015-02-27,16.208,18.333,2.125,1.042,39.0,200.348,85.0,64.292,41.0,10.043,35.667,11.9,6.371,0.2,210.391
2015-02-28,9.542,9.792,0.25,1.583,49.458,200.043,82.0,57.708,31.0,5.261,39.5,15.3,9.562,3.8,205.304
2015-03-01,5.958,7.292,1.333,0.083,7.167,197.478,74.0,51.792,36.0,0.261,7.125,6.3,3.021,-0.1,197.739
2015-03-02,11.958,13.875,1.917,0.417,17.083,198.478,72.0,57.083,43.0,4.087,15.0,9.8,5.162,0.6,202.565
2015-03-03,19.087,26.043,6.957,0.87,24.652,200.818,80.0,58.917,42.0,11.636,21.391,14.3,7.758,-0.6,212.455
2015-03-04,22.083,25.833,3.75,1.417,32.958,200.217,81.0,57.125,36.0,16.696,30.25,17.8,10.167,2.0,216.913
2015-03-05,13.042,14.125,1.083,1.208,35.417,197.043,84.0,65.042,50.0,8.783,29.542,18.3,12.788,8.4,205.826
2015-03-06,6.292,6.75,0.458,0.5,30.25,193.696,94.0,77.458,61.0,4.783,19.125,19.4,15.475,10.4,198.478
2015-03-07,22.565,33.0,10.435,0.13,18.958,197.261,99.0,94.583,81.0,23.913,16.458,17.6,14.971,12.0,221.174
2015-03-08,14.25,39.75,25.5,0.0,26.619,199.565,99.0,76.542,52.0,24.87,21.542,20.9,15.096,9.9,224.435
2015-03-09,14.917,16.208,1.292,0.0,27.25,195.304,97.0,81.083,58.0,9.609,16.727,12.8,10.942,8.4,204.913
2015-03-10,9.458,10.375,0.917,0.0,10.125,197.652,91.0,61.792,44.0,3.609,8.083,10.9,8.279,5.1,201.261
2015-03-11,8.167,8.875,0.708,0.042,9.5,197.261,67.0,50.5,36.0,2.957,8.0,12.8,7.938,4.7,200.217
2015-03-12,9.708,10.875,1.167,0.208,6.875,198.043,65.0,48.083,32.0,5.304,6.542,12.4,6.842,1.2,203.348
2015-03-13,8.958,9.333,0.375,0.292,12.542,197.087,83.0,58.292,37.0,4.0,10.375,13.1,7.938,1.4,201.087
2015-03-14,10.5,11.364,0.864,0.045,18.583,195.864,96.0,87.125,58.0,4.909,11.792,7.7,6.592,5.7,200.773
2015-03-15,9.292,10.083,0.792,0.333,18.792,199.435,68.0,50.958,36.0,1.783,15.375,12.3,8.092,4.0,201.217
2015-03-16,24.083,35.542,11.458,0.958,23.208,203.696,86.0,66.417,52.0,22.348,19.375,13.1,7.546,0.4,226.043
2015-03-17,18.958,30.0,11.042,1.333,23.208,198.174,91.0,60.667,28.0,14.043,16.417,20.4,12.021,4.3,212.217
2015-03-18,16.667,20.292,3.625,0.333,20.917,194.913,95.0,74.083,50.0,10.0,16.667,20.1,13.525,6.9,204.913
2015-03-19,4.583,5.125,0.542,0.0,13.125,190.957,99.0,80.625,63.0,3.087,10.958,21.6,15.821,11.9,194.043
2015-03-20,3.083,3.083,0.0,0.0,29.875,197.348,68.0,54.458,41.0,0.826,21.583,15.0,11.254,8.1,198.174
2015-03-21,5.435,5.478,0.043,0.174,9.375,195.348,58.0,46.667,35.0,0.609,6.667,15.0,9.583,6.0,195.957
2015-03-22,15.739,18.957,3.217,0.609,12.125,196.5,75.0,53.958,26.0,8.682,8.333,16.9,9.579,2.0,205.182
2015-03-23,19.542,22.125,2.583,1.083,28.458,198.087,73.0,55.5,36.0,14.043,24.458,18.3,12.108,6.5,212.13
2015-03-24,6.583,6.708,0.125,0.333,12.958,195.87,62.0,43.708,28.0,1.478,10.625,13.8,9.883,5.7,197.348
2015-03-25,6.083,6.542,0.458,0.0,5.042,194.957,56.0,47.458,32.0,0.348,3.458,12.3,7.679,4.2,195.304
2015-03-26,9.917,10.458,0.542,0.542,7.042,196.043,67.0,47.125,24.0,4.043,6.375,14.4,8.604,2.4,200.087
2015-03-27,10.208,10.542,0.333,0.542,15.708,196.957,78.0,56.625,31.0,4.261,12.208,16.2,9.596,1.8,201.217
2015-03-28,10.565,11.739,1.174,1.0,16.583,195.652,85.0,59.917,38.0,5.174,14.833,17.5,12.321,7.9,200.826
2015-03-29,14.708,16.833,2.125,0.958,24.0,197.652,83.0,56.958,29.0,9.652,19.833,17.6,12.096,5.7,207.304
2015-03-30,19.417,20.417,1.0,1.833,40.625,196.739,77.0,59.375,41.0,12.261,33.458,19.0,14.142,8.4,209.0
2015-03-31,13.667,14.75,1.083,1.583,34.75,196.478,78.0,49.708,25.0,7.739,28.083,21.2,15.258,9.0,204.217
2015-04-01,23.708,28.792,5.083,0.083,45.0,197.826,99.0,90.208,76.0,23.13,28.083,16.8,14.45,12.3,220.957
2015-04-02,11.0,12.522,1.522,0.435,17.043,198.773,86.0,74.917,65.0,8.636,10.304,16.6,12.812,8.6,207.409
2015-04-03,19.917,29.625,9.708,0.0,37.917,196.609,99.0,91.208,72.0,22.739,16.917,17.6,14.642,12.0,219.348
2015-04-04,14.042,24.625,10.583,0.625,24.292,197.087,99.0,83.75,71.0,21.217,16.167,22.4,17.442,15.2,218.304
2015-04-05,6.667,6.917,0.25,0.042,16.208,195.348,99.0,97.083,80.0,8.435,10.292,14.5,13.8,12.3,203.783
2015-04-06,21.435,26.478,5.043,0.348,22.5,196.913,99.0,88.208,74.0,20.87,11.583,20.9,17.038,14.3,217.783
2015-04-07,9.667,11.0,1.333,0.0,7.917,197.0,99.0,76.792,68.0,7.391,6.375,13.5,11.55,9.5,204.391
2015-04-08,10.333,11.958,1.625,0.292,14.333,195.87,99.0,79.125,63.0,6.174,10.083,11.4,9.017,6.5,202.043
2015-04-09,10.478,12.217,1.739,0.783,23.458,196.409,75.0,68.958,64.0,6.591,14.125,14.8,11.142,8.3,203.0
2015-04-10,18.292,20.375,2.083,0.125,34.708,197.435,99.0,83.792,64.0,13.087,20.375,12.0,10.608,9.6,210.522
2015-04-11,10.208,11.875,1.667,0.25,21.125,194.043,99.0,77.708,51.0,8.087,13.5,20.3,13.946,10.3,202.13
2015-04-12,5.75,7.042,1.292,0.583,16.708,195.391,86.0,69.542,59.0,5.478,12.417,17.9,14.025,10.4,200.87
2015-04-13,16.652,18.739,2.087,0.087,21.167,194.783,99.0,92.667,66.0,12.522,12.208,13.3,12.638,11.6,207.304
2015-04-14,20.75,29.75,9.0,0.083,23.667,197.391,99.0,99.0,99.0,21.87,11.5,15.1,14.117,12.8,219.261
2015-04-15,14.083,15.667,1.583,0.625,17.958,198.739,99.0,81.625,49.0,14.13,14.167,16.7,13.267,10.5,212.87
2015-04-16,17.292,19.167,1.875,2.667,41.75,199.391,91.0,67.917,46.0,11.391,31.417,21.0,14.75,7.6,210.783
2015-04-17,14.083,15.083,1.0,0.583,36.958,198.087,88.0,61.625,37.0,8.043,24.292,19.0,13.842,10.2,206.13
2015-04-18,10.917,12.208,1.292,0.708,25.5,197.087,74.0,51.25,31.0,6.826,15.667,20.1,13.383,5.8,203.913
2015-04-19,13.792,14.875,1.083,1.042,37.708,198.913,82.0,69.125,59.0,13.565,24.125,18.0,14.55,9.9,212.478
2015-04-20,3.609,4.609,1.0,0.13,29.292,188.522,99.0,94.25,82.0,4.522,16.625,20.2,18.112,15.3,193.043
2015-04-21,7.091,8.091,1.0,0.182,9.5,194.227,95.0,62.167,43.0,6.091,6.875,21.4,16.646,13.0,200.318
2015-04-22,9.708,11.208,1.5,0.667,24.0,193.826,89.0,72.583,49.0,11.217,14.292,21.5,16.921,13.1,205.043
2015-04-23,15.083,18.333,3.25,1.167,24.708,195.696,94.0,60.667,27.0,13.391,19.667,24.3,18.971,13.4,209.087
2015-04-24,9.875,11.083,1.208,1.333,30.875,194.0,79.0,66.167,49.0,10.957,20.833,23.3,18.379,13.6,204.957
2015-04-25,9.875,10.792,0.917,1.208,35.833,196.13,80.0,45.375,24.0,9.13,28.542,25.2,18.988,14.0,205.261
2015-04-26,5.125,5.875,0.75,1.125,39.667,195.043,86.0,70.042,43.0,5.652,29.958,23.6,17.442,11.2,200.696
2015-04-27,11.13,12.609,1.478,1.652,45.708,195.0,87.0,68.958,43.0,9.435,39.208,26.7,19.55,12.6,204.435
2015-04-28,12.083,14.333,2.25,1.125,42.083,194.609,89.0,73.083,57.0,11.217,37.667,24.1,19.667,14.7,205.826
2015-04-29,5.292,5.958,0.667,0.875,16.625,190.174,85.0,69.375,49.0,5.174,15.25,23.3,19.35,15.7,195.348
2015-04-30,5.208,5.958,0.75,1.042,17.083,189.913,82.0,67.792,49.0,6.478,11.25,24.2,19.658,15.8,196.391
2015-05-01,7.957,8.957,1.0,1.087,16.182,190.727,90.0,69.375,41.0,6.773,13.273,25.8,20.146,14.7,197.5
2015-05-02,5.708,6.417,0.708,0.917,13.042,190.87,87.0,65.583,36.0,7.087,16.0,27.2,20.746,14.9,197.957
2015-05-03,2.625,3.083,0.458,0.917,10.375,188.739,89.0,73.792,53.0,4.0,13.625,25.1,20.138,15.6,192.739
2015-05-04,2.478,3.174,0.696,0.087,8.333,189.696,99.0,91.417,70.0,4.0,11.167,20.8,18.725,16.7,193.696
2015-05-05,3.083,3.375,0.292,0.625,18.708,192.696,80.0,56.792,28.0,3.261,16.667,24.3,18.696,14.6,195.957
2015-05-06,4.333,5.125,0.792,1.167,19.958,192.652,88.0,68.0,45.0,3.652,17.667,23.6,18.175,12.2,196.304
2015-05-07,6.708,7.708,1.0,1.458,18.458,192.087,82.0,61.292,31.0,5.391,17.583,26.4,20.642,16.1,197.478
2015-05-08,9.667,10.667,1.0,1.125,19.042,192.957,86.0,61.417,34.0,8.391,20.292,28.1,21.938,16.1,201.348
2015-05-09,17.417,18.792,1.375,1.833,36.833,199.217,91.0,75.75,65.0,17.87,31.75,21.1,18.95,15.3,217.087
2015-05-10,5.292,5.875,0.583,0.792,20.125,194.565,92.0,46.875,31.0,4.913,19.042,25.7,19.638,14.8,199.478
2015-05-11,6.455,7.318,0.864,1.682,11.857,194.455,66.0,52.182,39.0,4.091,11.833,21.9,16.896,11.8,198.545
2015-05-12,4.625,5.208,0.583,0.458,,189.783,99.0,84.25,60.0,3.957,13.958,22.1,19.038,16.7,193.739
2015-05-13,10.292,11.042,0.75,2.0,,195.783,93.0,56.667,37.0,10.13,22.333,26.7,20.354,14.7,205.913
2015-05-14,15.5,16.875,1.375,1.875,30.444,197.087,80.0,59.167,30.0,13.652,28.583,27.0,20.967,14.1,210.739
2015-05-15,13.042,14.75,1.708,1.542,31.75,193.13,89.0,73.875,54.0,13.261,28.083,28.1,23.021,19.0,206.391
2015-05-16,7.292,8.167,0.875,0.75,28.125,192.826,99.0,80.708,62.0,11.0,26.292,24.4,21.396,17.9,203.826
2015-05-17,3.917,4.083,0.167,0.833,20.667,194.826,84.0,53.292,23.0,4.261,19.667,28.5,21.342,14.9,199.087
2015-05-18,6.13,6.435,0.304,0.826,27.583,193.304,92.0,76.5,64.0,6.348,26.75,24.3,20.125,15.9,199.652
2015-05-19,14.292,15.958,1.667,0.583,9.583,193.478,99.0,83.5,63.0,14.87,12.5,26.4,20.75,16.9,208.348
2015-05-20,11.708,16.083,4.375,0.667,21.458,197.13,97.0,62.042,34.0,12.87,20.708,30.6,22.238,15.6,210.0
2015-05-21,6.5,6.708,0.208,0.417,9.75,193.348,95.0,53.542,34.0,4.391,11.917,25.1,19.125,13.0,197.739
2015-05-22,13.583,15.0,1.417,1.167,14.417,195.348,76.0,55.417,37.0,12.348,14.458,26.2,19.371,12.6,207.696
2015-05-23,12.375,12.625,0.25,1.958,24.292,196.565,77.0,59.417,39.0,12.565,23.208,25.8,20.492,14.8,209.13
2015-05-24,3.75,3.833,0.083,1.708,11.875,192.13,83.0,62.208,43.0,4.174,14.042,26.0,21.396,18.3,196.304
2015-05-25,7.696,8.87,1.174,1.261,14.667,194.826,87.0,71.083,50.0,7.783,17.042,26.1,21.421,16.5,202.609
2015-05-26,14.609,16.261,1.652,1.696,19.458,198.682,89.0,55.417,30.0,15.409,20.5,31.8,24.712,17.9,214.091
2015-05-27,15.875,17.292,1.417,1.833,27.0,197.565,77.0,50.625,26.0,13.87,28.5,32.8,24.858,16.5,211.435
2015-05-28,8.5,9.042,0.542,1.792,31.292,195.217,76.0,66.75,55.0,8.304,30.708,27.1,22.862,18.4,203.522
2015-05-29,13.417,14.792,1.375,2.25,33.583,194.783,80.0,66.833,45.0,13.609,30.708,28.8,23.612,20.1,208.391
2015-05-30,13.667,14.833,1.167,1.75,33.458,198.826,85.0,53.333,32.0,14.435,31.667,33.2,26.45,18.9,213.261
2015-05-31,5.25,5.458,0.208,1.042,22.042,194.304,67.0,51.75,38.0,8.174,22.667,31.5,26.312,22.7,202.478
2015-06-01,9.261,10.696,1.435,2.174,21.875,198.609,74.0,63.667,57.0,10.13,22.083,27.2,23.3,20.3,208.739
2015-06-02,9.0,10.652,1.652,1.478,22.522,193.227,86.0,71.458,55.0,8.864,20.0,26.9,23.083,17.9,202.091
2015-06-03,9.292,11.042,1.75,0.583,23.292,193.174,99.0,85.75,60.0,11.739,16.208,23.6,21.842,19.5,204.913
2015-06-04,5.042,6.375,1.333,0.292,12.708,193.522,65.0,47.25,35.0,4.348,9.167,26.9,21.633,17.0,197.87
2015-06-05,17.708,22.292,4.583,1.125,17.375,198.261,99.0,74.792,53.0,17.13,13.333,20.1,16.846,13.9,215.391
2015-06-06,4.167,5.5,1.333,0.458,10.708,192.478,99.0,73.167,49.0,5.261,8.625,26.1,20.208,13.8,197.739
2015-06-07,3.0,3.958,0.958,1.0,14.667,195.478,87.0,68.75,45.0,4.739,12.667,25.2,21.038,17.9,200.217
2015-06-08,6.0,6.727,0.727,0.591,9.217,193.364,89.0,75.391,61.0,5.591,13.13,23.5,19.552,16.4,198.955
2015-06-09,12.435,15.13,2.696,0.348,9.625,193.273,99.0,87.292,75.0,11.955,9.375,23.0,20.462,17.6,205.227
2015-06-10,9.958,11.208,1.25,1.542,17.958,197.304,92.0,70.708,42.0,10.957,14.792,29.3,22.788,17.3,208.261
2015-06-11,13.042,14.667,1.625,0.667,25.333,197.913,99.0,86.875,74.0,13.87,19.917,23.6,20.9,18.8,211.783
2015-06-12,14.208,15.833,1.625,0.75,29.5,198.478,99.0,85.75,64.0,17.217,20.917,28.9,23.121,18.7,215.696
2015-06-13,9.542,10.042,0.5,1.125,45.917,205.348,85.0,63.417,40.0,12.522,36.0,30.5,25.242,20.1,217.87
2015-06-14,2.667,2.667,0.0,0.792,25.458,192.609,86.0,78.0,63.0,4.565,21.708,26.4,22.942,21.1,197.174
2015-06-15,9.217,9.783,0.565,1.783,37.125,198.826,91.0,72.333,51.0,9.87,27.625,29.6,24.479,20.0,208.696
2015-06-16,13.208,14.042,0.833,1.125,47.583,200.174,90.0,82.792,74.0,15.391,32.375,24.9,22.696,21.2,215.565
2015-06-17,7.917,8.667,0.75,1.333,37.417,196.391,93.0,75.625,57.0,10.565,23.417,27.3,23.488,20.8,206.957
2015-06-18,8.167,8.792,0.625,0.458,16.5,195.348,91.0,80.833,68.0,7.478,15.375,24.0,21.379,19.4,202.826
2015-06-19,11.833,13.042,1.208,0.5,15.292,195.957,89.0,79.75,67.0,12.391,15.417,24.0,21.779,19.8,208.348
2015-06-20,8.375,9.542,1.167,0.917,21.292,198.826,90.0,78.0,65.0,9.87,14.083,26.7,22.7,20.6,208.696
2015-06-21,3.333,3.417,0.083,0.083,15.792,193.261,97.0,85.708,72.0,5.087,12.333,25.0,21.279,19.2,198.348
2015-06-22,8.783,10.304,1.522,1.217,22.292,198.565,93.0,79.292,63.0,8.783,15.333,26.6,22.683,19.2,207.348
2015-06-23,8.609,10.304,1.696,0.739,24.083,197.045,95.0,75.625,58.0,10.909,18.792,28.7,23.958,20.3,207.955
2015-06-24,7.917,9.333,1.417,0.792,27.958,197.565,89.0,74.125,57.0,9.217,23.083,28.8,24.208,19.9,206.783
2015-06-25,7.833,9.5,1.667,0.875,27.542,196.522,87.0,73.208,58.0,9.043,22.042,29.1,24.638,21.5,205.565
2015-06-26,7.958,8.917,0.958,0.0,15.792,193.043,99.0,89.75,80.0,7.696,13.458,22.7,21.442,20.5,200.739
2015-06-27,6.833,7.833,1.0,0.667,13.042,195.652,99.0,79.5,67.0,9.261,10.042,26.1,22.938,20.4,204.913
2015-06-28,2.708,3.083,0.375,0.292,8.125,191.522,75.0,62.417,52.0,2.913,7.708,26.8,22.883,19.6,194.435
2015-06-29,6.391,7.609,1.217,0.87,15.75,194.13,78.0,68.958,59.0,5.652,12.292,26.9,22.367,19.7,199.783
2015-06-30,8.375,9.958,1.583,0.917,21.167,193.565,96.0,78.458,59.0,8.609,14.125,26.4,22.033,19.8,202.174
2015-07-01,14.167,17.0,2.833,0.0,11.25,195.478,99.0,94.708,82.0,16.0,10.583,23.5,21.283,18.9,211.478
2015-07-02,15.913,19.826,3.913,1.391,24.391,204.273,94.0,81.417,67.0,15.955,17.391,27.5,23.588,20.7,220.227
2015-07-03,10.333,11.667,1.333,0.208,17.417,196.087,99.0,92.917,85.0,12.087,12.5,24.9,22.462,20.1,208.174
2015-07-04,10.25,11.583,1.333,0.833,37.0,207.522,99.0,94.667,86.0,15.522,19.125,24.3,22.254,19.8,223.043
2015-07-05,3.833,4.083,0.25,0.208,27.375,198.174,99.0,93.292,86.0,7.217,19.5,22.3,20.821,19.3,205.391
2015-07-06,13.174,13.696,0.522,0.348,27.125,204.913,99.0,97.083,93.0,16.522,14.75,21.7,20.992,20.0,221.435
2015-07-07,18.667,20.667,2.0,0.292,35.5,210.913,98.0,95.833,89.0,26.435,16.25,23.5,22.142,21.2,237.348
2015-07-08,20.958,28.292,7.333,0.208,35.417,215.826,99.0,94.417,83.0,30.087,16.708,26.3,23.442,21.6,245.913
2015-07-09,15.348,20.957,5.609,0.174,29.375,207.227,99.0,94.875,90.0,24.955,16.333,26.7,23.658,22.6,232.182
2015-07-10,10.167,10.958,0.792,1.0,36.417,201.87,94.0,86.625,74.0,14.522,21.667,28.2,24.179,22.2,216.391
2015-07-11,8.5,9.083,0.583,1.125,42.833,200.043,96.0,80.792,63.0,13.087,26.042,31.2,26.262,21.9,213.13
2015-07-12,4.0,4.292,0.292,0.417,26.583,193.913,93.0,82.25,69.0,7.174,16.958,31.1,27.196,23.0,201.087
2015-07-13,2.043,2.87,0.826,0.043,18.292,179.13,94.0,82.292,68.0,3.652,11.208,31.8,28.558,26.3,182.783
2015-07-14,2.458,3.583,1.125,0.208,16.167,180.87,91.0,78.292,59.0,4.348,9.083,32.4,28.492,25.6,185.217
2015-07-15,4.208,8.167,3.958,0.083,11.542,184.826,91.0,70.75,51.0,7.957,9.25,33.8,28.442,23.3,192.783
2015-07-16,3.348,4.478,1.13,0.0,28.292,181.455,97.0,85.583,73.0,7.182,12.0,30.3,26.662,23.1,188.636
2015-07-17,1.0,1.292,0.292,0.0,38.583,179.783,87.0,83.333,77.0,2.739,17.292,27.4,26.829,26.2,182.522
2015-07-18,2.208,2.833,0.625,0.167,23.625,180.696,97.0,87.333,74.0,4.957,11.667,29.4,26.467,24.8,185.652
2015-07-19,3.042,3.667,0.625,0.208,20.333,183.739,94.0,84.0,71.0,4.87,13.208,31.3,27.629,24.9,188.609
2015-07-20,3.609,5.609,2.0,0.304,18.333,187.696,95.0,77.542,49.0,7.043,14.625,33.5,28.229,24.5,194.739
2015-07-21,3.542,4.708,1.167,0.167,16.917,181.261,90.0,76.25,62.0,4.435,8.333,31.3,27.675,24.5,185.696
2015-07-22,3.833,5.292,1.458,0.0,11.958,180.696,98.0,88.458,76.0,4.652,9.0,27.4,25.883,24.5,185.348
2015-07-23,8.0,10.0,2.0,0.375,10.542,187.0,99.0,91.125,77.0,12.565,10.083,28.2,25.592,23.9,199.565
2015-07-24,10.5,16.458,5.958,0.75,29.417,195.174,94.0,76.542,56.0,16.522,19.0,33.3,28.775,24.4,211.696
2015-07-25,9.708,12.333,2.625,0.792,37.458,195.348,93.0,74.083,52.0,14.522,25.083,34.8,29.733,24.8,209.87
2015-07-26,7.375,8.917,1.542,1.25,22.958,194.565,87.0,67.792,45.0,11.739,18.375,36.0,30.3,25.8,206.304
2015-07-27,7.0,10.045,3.045,0.591,28.917,189.455,86.0,73.708,54.0,10.091,17.333,34.3,29.496,24.5,199.545
