date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,NMHC_mean,SO2_mean,THC_mean,CO_mean
2011-07-15,94.5,69.958,49.5,30.533,57.279,26.746,15.902,21.84,33.85,29.521,25.9,181.762,26.952,4.296,208.714,6.211
2011-07-16,95.5,77.375,56.5,20.766,41.954,21.188,17.792,24.729,32.85,29.104,26.3,179.458,22.125,6.06,201.583,5.0
2011-07-17,93.5,73.646,55.5,11.264,24.639,13.375,11.938,17.229,33.4,29.59,26.25,176.208,18.333,2.708,194.542,3.577
2011-07-18,95.0,80.02,60.5,9.792,26.361,16.569,13.729,24.562,33.25,29.762,27.8,175.0,18.417,4.873,193.417,3.854
2011-07-19,97.0,94.125,89.0,11.498,32.665,21.167,13.625,26.792,28.35,27.733,26.95,174.542,19.625,2.5,194.167,3.854
2011-07-20,97.0,95.083,84.5,14.873,30.111,15.238,13.938,31.438,28.6,25.835,21.5,178.333,16.917,1.519,195.25,4.044
2011-07-21,97.0,76.02,50.5,13.639,21.589,7.95,7.296,15.068,23.15,20.819,18.8,184.727,12.727,1.382,197.455,2.668
2011-07-22,79.0,62.896,49.5,17.651,29.339,11.687,11.476,15.468,24.8,21.354,18.35,186.25,12.75,1.754,199.0,3.084
2011-07-23,83.0,68.542,58.0,18.278,27.569,9.292,9.146,13.458,27.15,23.479,19.5,187.083,15.458,1.875,202.542,3.473
2011-07-24,94.5,74.666,59.5,18.319,26.903,8.583,12.812,18.208,29.05,26.14,23.1,188.25,18.5,3.722,206.75,3.979
2011-07-25,93.0,76.021,56.5,25.205,51.339,26.135,17.416,25.198,31.15,27.569,24.9,185.708,21.042,3.333,206.75,5.146
2011-07-26,88.5,78.104,68.0,26.353,62.888,36.534,12.979,18.542,29.35,27.244,25.75,185.25,17.292,0.75,202.542,6.308
2011-07-27,84.5,73.604,55.5,29.945,65.003,35.058,13.63,18.934,31.5,28.235,25.9,184.391,22.913,1.554,207.304,7.196
2011-07-28,97.0,87.708,71.0,40.654,60.924,20.27,25.708,41.22,29.05,26.771,25.05,202.348,25.522,4.848,227.87,6.062
2011-07-29,97.0,88.896,60.0,43.778,74.653,30.875,32.292,54.219,29.0,26.577,25.2,230.417,30.25,6.416,260.667,7.61
2011-07-30,97.0,86.083,57.0,30.111,43.5,13.389,15.875,25.917,30.2,25.948,23.95,191.417,21.833,4.674,213.25,4.396
2011-07-31,97.0,87.792,71.0,9.654,12.873,3.219,15.146,22.729,24.85,23.688,22.6,183.542,13.625,2.146,197.167,2.812
2011-08-01,94.5,76.625,55.0,20.541,30.754,10.212,20.562,27.877,28.2,24.621,22.3,188.208,13.917,4.312,202.125,3.402
2011-08-02,95.0,78.854,55.0,24.278,37.167,12.889,17.979,24.448,29.3,25.656,22.3,191.391,20.348,5.35,211.739,3.438
2011-08-03,97.0,84.812,61.0,25.465,47.981,22.516,14.584,22.688,30.65,26.888,24.45,201.5,20.375,5.902,221.875,4.042
2011-08-04,97.0,81.771,56.5,16.3,33.246,16.946,11.686,21.211,31.25,27.475,24.65,181.682,17.045,2.869,198.727,2.852
2011-08-05,97.0,81.084,59.0,18.93,44.931,26.0,10.542,17.115,31.25,27.894,24.9,189.667,20.792,3.848,210.458,4.5
2011-08-06,94.5,77.729,56.0,21.422,46.908,25.486,12.771,20.354,33.0,29.16,26.15,180.292,23.667,3.688,203.958,5.208
2011-08-07,93.5,77.23,51.5,21.755,28.139,6.384,19.52,29.688,34.3,29.59,26.95,201.667,25.208,3.479,226.875,4.62
2011-08-08,91.0,75.062,55.0,34.694,51.055,16.361,19.792,28.5,34.4,29.806,26.3,188.391,26.609,3.782,215.0,5.812
2011-08-09,90.5,75.166,57.0,36.743,57.388,20.644,22.02,32.531,34.45,30.527,28.0,191.708,25.042,3.82,216.75,5.521
2011-08-10,91.5,76.679,53.5,32.222,54.139,21.917,25.688,38.104,34.8,30.401,27.75,179.792,23.083,2.688,202.875,5.752
2011-08-11,91.0,73.708,52.5,38.406,54.846,16.441,32.653,49.705,35.4,31.31,28.45,182.542,34.833,4.696,217.375,6.152
2011-08-12,89.5,65.438,42.5,33.475,42.077,8.602,29.25,41.667,35.5,31.417,28.2,193.048,25.476,4.822,218.524,5.625
2011-08-13,94.0,74.729,46.5,21.876,27.12,5.244,33.396,50.364,34.8,30.373,27.85,185.75,21.042,4.896,206.792,5.072
2011-08-14,94.0,75.604,58.0,14.625,20.0,5.375,34.708,51.312,33.9,30.435,28.05,181.0,22.957,2.712,203.957,5.188
2011-08-15,84.5,68.458,55.0,15.072,25.937,10.864,22.358,33.01,34.55,30.823,27.8,179.125,22.833,2.056,201.958,4.458
2011-08-16,86.5,73.23,58.5,21.861,28.639,6.778,27.125,40.979,33.65,30.883,28.2,188.375,26.083,3.208,214.458,5.163
2011-08-17,86.0,70.25,53.0,23.722,33.847,10.125,27.938,42.146,35.1,31.335,28.55,188.917,25.458,2.69,214.375,5.583
2011-08-18,82.0,65.188,46.5,25.251,46.232,20.981,27.63,39.685,36.35,32.146,28.9,178.174,21.522,1.272,199.696,5.544
2011-08-19,97.0,84.809,64.0,20.057,33.654,13.598,13.215,23.17,31.9,25.699,22.05,182.958,16.792,1.084,199.75,4.211
2011-08-20,86.5,73.812,60.5,22.375,31.111,8.736,8.312,14.656,25.85,24.238,23.05,190.348,15.609,1.61,205.957,4.104
2011-08-21,97.0,95.625,92.0,12.163,15.345,3.182,4.396,11.292,23.3,21.131,20.05,189.042,13.0,0.82,202.042,3.062
2011-08-22,97.0,95.208,89.0,28.028,44.361,16.333,7.875,16.625,22.65,21.375,20.0,192.625,15.458,1.479,208.083,4.436
2011-08-23,97.0,85.084,62.0,28.139,55.597,27.458,22.021,41.76,30.6,26.083,21.8,192.542,18.708,2.437,211.25,5.958
2011-08-24,97.0,82.479,62.5,17.973,54.251,36.278,12.054,21.886,31.45,27.967,25.2,182.5,16.5,3.208,199.0,5.542
2011-08-25,97.0,87.792,72.5,17.057,62.238,45.182,8.09,18.231,29.1,27.008,25.4,180.609,13.652,1.826,194.261,6.152
2011-08-26,97.0,84.166,56.0,26.87,51.479,24.609,10.908,17.963,32.8,26.848,23.45,183.739,18.739,2.193,202.478,4.937
2011-08-27,97.0,87.062,75.0,19.898,28.957,9.059,8.854,17.417,26.4,24.217,22.3,188.25,14.667,2.346,202.917,3.562
2011-08-28,93.5,72.938,49.5,15.5,18.5,3.0,11.584,17.573,30.75,26.312,22.5,193.125,15.917,2.334,209.042,3.289
2011-08-29,94.0,76.667,55.0,21.18,31.375,10.194,11.812,18.302,30.35,26.573,23.7,187.875,14.542,3.38,202.417,3.333
2011-08-30,97.0,70.521,40.0,18.759,28.337,9.578,9.708,14.771,32.2,27.106,23.7,184.583,15.25,1.584,199.833,3.104
2011-08-31,97.0,80.458,60.0,18.135,35.502,17.366,9.375,18.031,30.5,26.894,22.4,193.042,16.292,2.958,209.333,3.328
2011-09-01,97.0,86.0,64.5,14.0,32.458,18.458,11.542,23.677,31.55,28.377,26.15,196.043,16.957,6.088,213.0,2.666
2011-09-02,97.0,81.896,59.5,12.721,30.65,17.929,12.546,25.456,31.9,28.435,25.25,190.739,16.435,3.554,207.174,2.348
2011-09-03,97.0,81.479,68.5,9.097,20.681,11.583,14.396,26.708,30.2,28.094,25.3,176.542,17.833,1.604,194.375,2.85
2011-09-04,94.0,80.5,61.5,7.958,13.597,5.639,10.417,22.322,29.85,27.221,25.75,179.25,14.833,1.574,194.083,2.292
2011-09-05,97.0,86.708,67.5,23.145,42.223,19.078,12.916,24.302,28.7,26.377,24.0,199.0,19.25,7.062,218.25,3.166
2011-09-06,97.0,73.458,51.0,31.54,45.713,14.173,9.236,15.864,28.5,25.217,22.35,188.167,20.375,3.938,208.542,4.198
2011-09-07,88.0,62.625,44.0,34.403,46.764,12.361,15.208,21.562,29.45,25.308,21.0,192.565,22.261,2.478,214.826,5.312
2011-09-08,88.0,67.542,41.5,38.294,58.58,20.285,22.586,32.941,30.65,26.296,22.5,197.286,27.143,3.381,224.429,6.161
2011-09-09,80.0,69.104,58.0,27.653,55.772,28.119,16.462,25.436,31.95,28.156,24.6,188.375,21.833,2.125,210.208,5.87
2011-09-10,95.0,76.02,56.0,20.389,43.305,22.917,14.0,23.708,32.65,28.833,26.0,186.542,23.25,3.754,209.792,5.062
2011-09-11,97.0,78.896,53.5,12.823,21.774,8.951,10.584,18.594,31.9,28.173,25.9,192.667,19.833,4.375,212.5,3.02
2011-09-12,94.0,71.958,43.5,19.298,47.634,28.336,9.584,18.854,32.85,28.817,26.2,186.458,20.458,3.062,206.917,4.474
2011-09-13,94.5,73.625,48.5,21.78,54.813,33.033,9.634,20.172,33.45,28.654,25.9,182.348,18.783,4.513,201.13,4.854
2011-09-14,91.0,72.75,50.0,27.53,52.869,25.339,,24.136,33.0,28.767,25.7,182.875,21.208,3.441,204.083,5.042
2011-09-15,97.0,74.23,45.5,18.952,51.385,32.433,7.58,16.74,33.0,28.569,25.65,182.083,19.083,3.834,201.167,4.664
2011-09-16,97.0,77.646,51.5,17.055,47.792,30.736,8.958,16.889,32.4,28.402,26.0,181.261,16.783,2.812,198.043,4.792
2011-09-17,96.0,82.958,67.0,11.491,34.443,22.952,9.958,19.5,30.6,28.054,26.5,178.917,16.083,3.208,195.0,3.854
2011-09-18,94.0,75.334,55.0,10.506,23.228,12.722,8.938,16.948,31.85,28.515,26.15,180.208,16.458,3.875,196.667,3.839
2011-09-19,97.0,83.27,57.5,15.569,23.43,7.861,15.271,24.073,31.6,26.39,20.9,187.304,18.609,3.355,205.913,3.416
2011-09-20,97.0,96.52,92.0,23.809,42.436,18.627,8.396,16.885,21.35,20.433,19.35,188.458,17.875,1.292,206.333,4.0
2011-09-21,97.0,91.836,70.0,17.93,40.056,22.125,6.562,19.129,26.25,22.044,17.9,187.15,18.95,0.912,206.1,4.275
2011-09-22,95.0,76.938,41.0,24.719,42.745,18.026,8.499,17.687,30.75,23.812,18.85,181.174,16.522,1.765,197.696,4.304
2011-09-23,90.5,66.958,49.5,23.047,32.299,9.252,8.542,14.115,22.6,20.719,19.2,186.625,14.833,1.958,201.458,4.146
2011-09-24,63.5,53.875,37.5,22.953,31.804,8.851,9.25,13.583,24.8,21.033,18.2,188.792,13.25,3.688,202.042,2.934
2011-09-25,74.5,62.354,48.0,17.722,20.986,3.264,9.25,14.625,23.7,20.762,18.45,190.87,10.913,3.971,201.783,3.166
2011-09-26,88.0,79.875,70.0,29.439,45.461,16.022,13.084,20.26,20.05,18.988,18.3,191.583,16.625,1.458,208.208,4.562
2011-09-27,83.0,69.229,53.5,22.48,34.916,12.438,13.562,20.614,24.2,20.294,18.5,189.042,13.708,1.542,202.75,3.971
2011-09-28,77.5,65.583,45.0,24.23,33.958,9.729,13.708,20.51,25.45,20.788,17.2,187.833,13.625,2.058,201.458,4.0
2011-09-29,83.5,64.458,40.5,27.94,37.117,9.178,16.25,23.462,25.75,22.008,17.9,190.458,16.375,2.428,206.833,5.055
2011-09-30,84.5,69.666,58.0,33.934,46.522,12.587,27.261,38.342,28.45,24.485,19.55,188.217,22.783,1.424,211.0,7.754
2011-10-01,71.5,59.166,46.5,21.354,27.354,6.0,12.167,19.76,24.3,22.015,19.4,193.478,11.739,3.572,205.217,4.104
2011-10-02,68.5,62.396,57.5,12.856,14.895,2.038,12.188,18.718,20.55,18.706,17.65,189.75,10.208,2.346,199.958,3.375
2011-10-03,54.5,42.875,32.5,17.625,25.771,8.146,6.604,10.917,22.95,18.862,16.3,189.958,10.125,0.708,200.083,3.244
2011-10-04,61.0,50.5,39.5,23.729,31.084,7.354,9.25,14.229,21.5,18.833,15.3,192.917,12.0,2.726,204.917,3.625
2011-10-05,98.0,90.958,62.0,32.206,51.812,19.606,11.75,18.77,18.75,15.99,14.95,196.667,21.917,1.104,218.583,5.334
2011-10-06,97.5,79.354,47.0,28.074,37.756,9.683,7.751,14.973,26.15,20.41,15.8,190.0,18.2,2.086,208.2,5.152
2011-10-07,96.5,43.562,24.0,24.11,32.696,8.587,15.124,20.918,26.65,21.383,18.2,191.652,13.826,1.084,205.478,4.39
2011-10-08,74.0,47.771,35.5,30.117,37.448,7.331,21.021,28.146,23.45,19.76,16.6,196.292,17.458,3.193,213.75,5.354
2011-10-09,96.5,72.875,58.0,21.208,23.875,2.666,24.792,34.594,23.25,20.198,17.35,211.458,18.542,3.458,230.0,4.937
2011-10-10,97.5,80.0,55.0,26.625,32.334,5.708,28.666,41.271,24.5,20.692,17.95,224.583,23.208,3.244,247.792,7.084
2011-10-11,89.0,67.458,38.0,35.479,58.271,22.792,36.062,47.713,25.8,21.098,18.0,203.708,26.542,4.312,230.25,6.584
2011-10-12,87.0,70.979,49.5,22.0,24.458,2.458,31.0,42.25,23.4,20.565,17.85,198.0,17.958,3.292,215.958,6.343
2011-10-13,85.5,62.554,48.0,44.482,62.779,18.297,41.098,53.783,23.45,20.877,17.6,198.174,25.304,4.326,223.478,8.0
2011-10-14,97.5,70.125,52.0,35.28,59.734,24.455,37.938,51.577,25.0,21.312,17.7,195.696,21.87,4.983,217.565,6.98
2011-10-15,96.0,86.792,69.0,16.597,35.333,18.736,11.375,22.358,26.35,23.794,21.3,183.917,13.25,1.792,197.167,4.395
2011-10-16,97.0,63.354,28.0,13.431,22.861,9.43,10.416,16.834,29.4,24.523,20.85,182.583,12.167,1.024,194.75,5.896
2011-10-17,88.0,65.666,44.5,34.723,58.482,23.76,23.875,34.292,24.85,21.596,18.4,193.083,19.458,2.104,212.542,7.562
2011-10-18,74.0,64.48,56.0,22.651,33.799,11.148,12.046,19.404,21.15,19.085,16.5,189.75,12.125,2.833,201.875,3.614
2011-10-19,72.5,67.958,63.0,22.111,32.431,10.319,11.312,17.24,16.9,15.925,15.0,189.435,14.304,1.608,203.739,3.312
2011-10-20,86.0,70.25,61.0,23.216,34.618,11.402,13.77,20.226,20.35,17.571,14.1,189.708,15.75,1.521,205.458,3.898
2011-10-21,97.5,82.271,71.0,25.653,38.758,13.105,11.426,17.57,20.8,18.312,16.85,188.864,18.273,1.049,207.136,4.065
2011-10-22,97.5,94.979,89.0,26.042,51.056,25.014,8.896,17.854,22.1,19.315,16.15,193.333,21.708,2.089,215.042,5.0
2011-10-23,96.5,85.0,64.0,19.445,32.438,12.993,6.938,14.094,25.3,22.435,20.75,184.417,17.833,1.354,202.25,5.146
2011-10-24,97.0,86.708,67.5,30.06,45.935,15.875,16.562,27.427,23.0,20.544,19.15,201.542,18.917,4.688,220.458,4.265
2011-10-25,97.5,66.438,41.0,39.792,86.896,47.104,21.042,33.562,27.05,21.992,18.4,195.826,22.087,3.581,217.913,6.188
2011-10-26,45.5,39.125,32.0,15.889,23.347,7.458,6.854,9.927,21.1,17.156,13.85,189.917,11.583,0.252,201.5,2.834
2011-10-27,66.0,49.396,38.0,27.395,41.026,13.63,15.208,19.332,19.15,15.267,12.1,194.875,13.083,3.36,207.958,3.9
2011-10-28,76.5,62.312,44.0,36.917,56.134,19.217,20.585,25.126,21.55,16.156,11.4,195.727,20.273,3.904,216.0,5.229
2011-10-29,88.0,68.771,46.0,26.437,37.65,11.213,22.333,28.052,22.0,16.66,12.25,191.042,18.917,1.896,209.958,4.5
2011-10-30,86.5,70.875,55.0,17.682,21.508,3.826,26.5,31.812,19.95,17.104,14.5,189.5,17.0,1.312,206.5,4.165
2011-10-31,86.5,65.208,42.0,28.444,46.375,17.931,20.396,27.896,23.9,19.188,15.85,191.522,18.391,3.132,209.913,4.77
2011-11-01,85.0,58.666,34.0,30.32,45.639,15.319,13.334,19.198,21.85,17.875,14.9,197.542,14.833,3.502,212.375,4.0
2011-11-02,87.0,73.354,54.5,46.831,82.601,35.77,27.443,33.613,21.15,17.285,12.95,202.0,30.727,4.217,232.727,8.044
2011-11-03,85.0,69.625,54.5,62.838,95.668,32.831,56.292,63.531,21.7,18.383,15.95,231.25,41.75,7.046,273.0,9.416
2011-11-04,96.5,79.979,58.5,43.582,76.192,32.61,42.123,51.932,23.05,18.706,15.1,202.625,29.667,5.288,232.292,7.218
2011-11-05,97.5,86.188,71.5,55.42,103.884,48.465,59.896,73.688,22.45,19.171,15.9,210.125,45.833,8.25,255.958,10.166
2011-11-06,97.5,93.917,80.5,30.236,42.819,12.583,57.333,75.875,19.95,18.385,17.35,213.0,32.261,2.084,245.261,7.334
2011-11-07,97.5,78.916,51.5,29.236,50.222,20.986,13.812,21.972,22.55,18.748,16.0,197.875,17.583,4.994,215.458,5.084
2011-11-08,94.0,68.25,53.5,25.672,40.472,14.8,8.646,15.844,18.25,15.604,13.95,191.083,10.833,3.5,201.917,3.903
2011-11-09,65.5,55.688,44.0,26.827,38.074,11.246,10.896,17.385,16.55,14.338,12.05,194.0,12.958,3.211,206.958,4.396
2011-11-10,70.5,61.604,57.0,32.26,47.331,15.071,14.691,20.564,15.55,14.008,12.55,192.875,13.417,3.726,206.292,4.78
2011-11-11,98.0,86.27,59.5,32.609,55.92,23.311,16.318,21.208,13.8,12.498,11.55,195.273,19.227,1.02,214.5,5.148
2011-11-12,98.0,81.271,56.5,29.833,49.958,20.125,11.521,18.386,20.75,16.408,12.95,196.304,16.478,3.804,212.783,5.062
2011-11-13,97.5,78.23,54.0,41.278,58.722,17.445,31.271,40.573,21.95,17.831,14.3,218.125,26.208,6.102,244.333,7.625
2011-11-14,98.0,71.5,47.5,31.625,47.736,16.111,26.646,34.99,20.8,17.244,13.1,197.375,18.458,3.479,215.833,5.385
2011-11-15,98.0,61.166,43.5,29.329,46.679,17.35,16.021,22.615,16.9,13.865,11.6,191.333,13.75,3.052,205.083,4.688
2011-11-16,69.5,46.458,31.0,28.707,47.085,18.377,8.771,12.51,17.25,13.069,9.8,192.917,14.958,1.958,207.875,5.208
2011-11-17,59.5,43.521,23.5,32.822,51.535,18.714,12.728,15.975,21.2,14.992,10.4,195.708,24.708,2.57,220.417,5.428
2011-11-18,85.0,63.98,46.5,42.403,88.833,46.43,24.461,30.085,16.9,13.044,11.25,208.318,26.909,4.884,235.227,6.483
2011-11-19,98.0,93.812,77.5,31.2,79.574,48.375,17.305,31.508,22.15,17.944,13.05,191.917,28.333,1.082,220.25,7.053
2011-11-20,97.5,70.125,42.0,21.764,43.514,21.75,9.312,15.968,23.65,17.904,13.45,220.542,23.292,2.354,243.833,6.635
2011-11-21,61.5,46.792,31.0,22.616,38.585,15.968,5.104,8.271,17.15,12.977,9.15,188.833,13.375,1.846,202.208,4.083
2011-11-22,66.5,50.188,32.0,35.925,64.573,28.649,10.438,13.01,15.15,11.202,7.35,191.208,15.083,2.128,206.292,5.125
2011-11-23,96.0,65.334,48.0,39.139,67.375,28.236,22.271,26.448,15.35,12.896,9.1,206.208,26.708,6.083,232.917,8.25
2011-11-24,92.0,52.0,25.5,33.411,70.142,36.731,18.312,21.016,19.0,14.173,9.65,192.043,18.0,1.174,210.043,7.346
2011-11-25,47.5,38.0,27.5,26.169,45.364,19.195,6.65,8.504,17.45,12.158,8.75,191.783,13.739,0.978,205.522,4.965
2011-11-26,66.0,46.938,36.0,32.79,53.999,21.208,14.042,16.089,13.8,11.148,7.9,198.792,14.917,3.776,213.708,5.416
2011-11-27,69.5,58.25,46.0,39.453,62.272,22.819,33.042,35.292,15.1,11.406,8.0,207.792,27.292,3.75,235.083,8.416
2011-11-28,70.0,61.521,50.5,45.801,124.509,78.708,41.292,46.469,14.7,12.108,9.6,210.833,44.125,2.208,254.958,9.966
2011-11-29,73.5,59.104,44.0,59.292,186.764,127.472,49.104,54.88,18.3,14.642,12.25,223.125,67.417,3.458,290.542,12.979
2011-11-30,96.0,76.646,61.5,34.322,78.125,43.803,34.146,41.05,19.05,14.76,11.65,205.087,27.783,3.458,232.87,6.879
2011-12-01,98.0,86.229,68.5,18.889,29.569,10.681,5.68,8.663,10.9,7.692,5.5,189.957,10.609,1.204,200.565,3.33
2011-12-02,93.5,77.979,61.0,22.795,37.58,14.784,10.0,11.04,6.85,5.942,4.4,192.667,13.792,1.25,206.458,3.76
2011-12-03,98.5,95.646,82.0,27.007,56.6,29.592,6.646,12.677,19.0,11.175,6.65,193.042,18.292,0.896,211.333,6.375
2011-12-04,97.0,41.666,27.0,13.779,19.177,5.398,4.917,8.312,17.8,13.835,10.5,188.167,11.667,0.75,199.833,3.646
2011-12-05,72.0,45.958,33.5,26.514,50.125,23.611,6.854,9.469,17.25,11.71,8.5,193.0,15.292,1.125,208.292,5.146
2011-12-06,96.5,63.938,45.0,33.903,58.917,25.014,14.958,15.625,9.4,8.085,6.7,190.957,15.348,2.354,206.304,4.896
2011-12-07,83.5,68.021,49.0,49.681,116.833,67.153,35.854,36.875,13.15,9.89,6.95,205.417,32.25,5.696,237.667,8.584
2011-12-08,96.5,81.812,71.0,33.569,77.518,43.949,31.0,31.206,9.5,8.3,6.7,195.25,27.35,2.655,222.6,6.272
2011-12-09,98.5,80.917,48.5,32.459,68.884,36.425,12.5,13.156,7.45,5.365,3.75,195.042,18.5,2.604,213.542,6.182
2011-12-10,64.0,48.25,31.0,37.498,82.425,44.927,13.812,14.594,11.9,7.485,2.85,194.75,20.542,2.521,215.292,7.77
2011-12-11,75.5,53.104,27.5,41.222,92.958,51.736,23.0,24.083,14.6,8.902,3.75,210.75,33.542,3.584,244.292,10.334
2011-12-12,80.0,60.834,41.0,49.458,121.708,72.25,22.958,23.719,15.55,10.262,5.3,205.739,32.522,3.25,238.261,9.938
2011-12-13,75.0,56.75,35.5,32.764,56.625,23.861,12.438,14.302,14.65,10.35,6.9,198.25,15.875,3.122,214.125,5.188
2011-12-14,91.5,69.75,61.5,38.769,80.917,42.148,22.979,22.886,9.55,8.217,5.95,198.167,24.333,2.125,222.5,6.874
2011-12-15,96.0,69.916,39.0,44.45,124.516,80.065,28.536,31.752,17.2,10.86,5.3,198.542,31.625,4.16,230.167,10.617
2011-12-16,77.0,54.875,33.0,29.719,57.584,27.866,11.303,13.618,13.7,9.704,4.75,192.045,15.091,3.468,207.136,5.23
2011-12-17,55.5,39.25,23.5,24.236,42.847,18.611,8.584,8.156,12.5,6.865,2.95,194.042,13.083,1.375,207.125,4.604
2011-12-18,63.0,47.23,33.0,30.639,51.805,21.167,14.542,14.219,13.15,7.623,2.8,200.739,20.261,2.152,221.0,6.125
2011-12-19,65.5,57.271,48.5,40.403,88.097,47.694,18.73,19.333,11.15,7.081,3.55,198.167,21.167,3.092,219.333,7.042
2011-12-20,61.0,46.812,33.5,30.083,53.32,23.236,10.146,9.584,12.5,7.692,4.65,191.833,14.792,0.896,206.625,5.084
2011-12-21,63.0,55.334,49.0,44.612,94.838,50.226,27.9,27.468,9.85,6.581,4.2,196.583,23.875,2.817,220.458,6.983
2011-12-22,80.5,70.0,59.5,45.331,120.5,75.169,43.196,42.566,8.1,5.81,4.25,211.739,31.174,3.18,242.913,8.449
2011-12-23,66.0,47.167,36.0,16.361,23.042,6.68,6.271,6.479,7.75,5.581,3.85,190.0,10.708,0.667,200.708,3.812
2011-12-24,75.0,49.542,37.0,30.986,57.847,26.861,13.542,12.625,9.05,5.892,3.4,198.174,17.0,2.566,215.174,5.5
2011-12-25,68.0,50.334,39.0,20.278,29.361,9.083,9.458,9.333,9.45,5.794,3.15,195.583,14.833,1.64,210.417,4.75
2011-12-26,60.5,43.584,27.5,26.778,48.472,21.694,8.083,6.864,10.75,5.429,1.8,194.5,13.792,0.625,208.292,4.704
2011-12-27,51.5,39.812,27.5,27.278,48.54,21.262,8.562,7.933,11.0,5.742,2.0,194.261,13.565,1.0,207.826,4.58
2011-12-28,56.5,43.188,35.0,26.036,38.972,12.936,9.75,10.166,10.75,6.444,3.95,195.417,12.458,1.854,207.875,4.042
2011-12-29,77.5,58.062,48.5,39.236,67.847,28.611,22.729,22.979,10.75,6.854,2.65,199.375,21.417,3.334,220.792,7.0
2011-12-30,53.0,41.25,27.0,12.306,16.542,4.236,6.958,6.875,10.75,6.617,4.45,191.696,10.739,1.36,202.435,3.646
2011-12-31,56.5,46.916,32.5,21.931,31.778,9.847,14.083,14.875,11.7,6.296,3.15,195.875,14.0,1.547,209.875,4.938
2012-01-01,53.0,41.354,30.5,20.584,26.5,5.916,9.556,9.834,10.15,6.656,3.7,191.042,13.417,1.728,204.458,4.72
2012-01-02,47.5,39.062,28.0,12.08,17.956,5.876,18.861,20.938,14.05,9.838,5.5,191.0,8.913,1.958,199.913,3.998
2012-01-03,42.5,35.062,30.5,8.451,11.002,2.552,5.992,7.24,9.5,5.935,2.0,190.708,7.833,1.208,198.542,2.938
2012-01-04,41.0,31.958,23.0,10.57,14.667,4.097,3.722,4.125,8.15,3.769,1.2,191.542,8.292,0.99,199.833,2.833
2012-01-05,56.0,43.479,33.0,27.444,39.139,11.694,12.417,11.677,5.0,3.021,1.15,196.0,13.0,2.0,209.0,4.521
2012-01-06,59.0,44.604,32.5,25.514,37.625,12.111,13.334,12.76,10.3,4.898,-0.45,196.625,15.75,0.976,212.375,5.5
2012-01-07,56.0,46.166,34.0,38.304,75.91,37.606,16.47,15.925,8.45,5.458,2.6,202.917,16.5,3.88,219.417,6.478
2012-01-08,89.5,58.354,41.0,39.999,68.979,28.979,25.337,24.392,12.7,7.14,3.1,198.739,17.783,4.083,216.522,5.921
2012-01-09,91.5,72.27,52.5,38.134,62.503,24.37,22.181,21.406,11.25,7.35,5.35,195.0,16.083,2.666,211.083,5.584
2012-01-10,84.0,46.667,29.5,28.0,42.486,14.486,10.931,10.854,10.05,6.033,3.65,194.083,13.083,1.112,207.167,4.688
2012-01-11,46.5,35.229,23.0,30.375,48.056,17.681,10.111,9.12,10.95,5.896,2.6,197.3,15.3,0.911,212.6,5.334
2012-01-12,52.0,41.666,33.0,43.597,73.75,30.153,28.417,28.073,12.25,5.719,1.55,205.958,24.667,2.45,230.625,7.104
2012-01-13,64.0,43.083,26.5,47.681,84.831,37.149,28.542,29.344,13.75,8.373,2.15,219.167,29.792,4.116,248.958,8.948
2012-01-14,99.0,90.438,41.0,20.349,25.719,5.37,15.68,16.24,9.8,3.708,0.7,194.0,12.217,0.854,206.217,4.238
2012-01-15,70.0,49.73,35.0,22.026,32.795,10.769,8.983,10.11,8.3,4.779,2.6,193.5,9.917,1.59,203.417,4.036
2012-01-16,73.0,55.0,45.5,44.269,110.058,65.789,20.367,18.959,6.3,3.912,2.4,206.5,21.958,2.862,228.458,7.882
2012-01-17,86.0,53.625,33.5,36.264,78.972,42.708,20.361,19.896,9.25,4.84,0.55,202.417,23.417,1.896,225.833,6.771
2012-01-18,51.5,35.312,21.5,24.375,35.958,11.583,6.618,6.797,7.65,3.925,1.0,193.13,11.0,1.0,204.13,3.916
2012-01-19,57.5,43.792,26.5,44.733,86.056,41.323,16.625,14.938,10.65,5.652,0.55,202.708,20.75,2.002,223.458,7.838
2012-01-20,62.5,44.875,31.0,15.297,19.466,4.169,9.403,9.542,11.35,6.55,2.75,194.348,9.0,1.208,203.348,3.881
2012-01-21,84.5,53.146,38.5,38.229,70.642,32.414,17.454,13.251,9.75,6.665,3.1,198.667,13.375,3.756,212.042,6.358
2012-01-22,99.0,79.854,51.0,36.222,65.347,29.125,29.472,20.938,9.8,6.319,3.9,197.0,21.375,2.08,218.375,5.854
2012-01-23,94.5,55.75,41.5,23.932,36.913,12.981,8.042,7.902,9.0,6.571,4.25,189.042,8.042,2.167,197.083,3.671
2012-01-24,99.0,78.375,54.5,35.083,60.153,25.07,18.597,16.579,9.9,6.262,3.05,192.696,12.87,2.087,205.565,5.583
2012-01-25,96.5,53.708,27.5,35.91,83.964,48.053,19.555,19.646,12.15,6.819,2.95,196.5,20.667,1.82,217.167,7.44
