date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,PM25_mean
2016-10-22,198.696,2.792,75.0,68.25,59.0,19.609,22.444,30.014,7.57,1.411,31.75,18.2,16.329,14.0,218.304,23.417
2016-10-23,196.917,2.333,87.0,65.792,46.0,12.042,10.889,13.25,2.361,1.229,24.931,22.3,17.871,14.3,208.958,15.583
2016-10-24,193.875,1.458,60.0,47.375,27.0,10.125,17.681,23.041,5.361,1.0,10.556,19.6,15.375,11.7,204.0,3.708
2016-10-25,199.125,3.083,86.0,65.75,48.0,27.125,32.362,53.673,21.311,1.396,35.764,16.8,12.983,9.0,226.25,22.958
2016-10-26,201.5,3.913,85.0,70.167,47.0,32.091,33.745,50.803,17.058,2.362,33.11,26.4,19.521,13.4,233.591,25.909
2016-10-27,193.792,1.739,79.0,47.583,29.0,11.417,21.722,30.002,8.28,0.834,14.597,23.9,19.517,13.8,205.208,9.208
2016-10-28,201.917,2.792,96.0,76.0,52.0,22.458,29.666,49.361,19.694,0.812,28.486,13.1,11.321,10.2,224.375,15.167
2016-10-29,193.391,2.042,94.0,65.958,43.0,12.304,16.514,27.069,10.555,0.63,14.32,21.3,15.892,12.0,205.696,10.625
2016-10-30,194.75,2.208,79.0,65.958,54.0,13.542,12.056,17.07,5.014,0.52,16.097,13.4,11.725,10.5,208.292,9.875
2016-10-31,198.042,3.333,81.0,65.75,53.0,26.583,28.847,47.972,19.125,1.0,32.375,17.7,13.825,9.5,224.625,24.458
2016-11-01,196.417,3.167,92.0,72.583,54.0,24.0,26.262,56.833,30.571,0.729,23.819,17.6,13.621,11.7,220.417,12.083
2016-11-02,193.783,2.087,86.0,63.375,55.0,14.043,21.467,29.029,7.562,0.521,11.041,11.6,10.958,9.0,207.826,6.75
2016-11-03,193.5,2.696,91.0,61.625,33.0,16.583,19.315,25.957,6.643,0.714,16.403,20.2,13.221,8.9,210.083,11.208
2016-11-04,194.542,3.0,69.0,49.375,29.0,16.917,27.139,39.486,12.347,0.938,13.639,19.0,14.092,8.6,211.458,11.0
2016-11-05,201.957,4.667,80.0,64.667,48.0,28.609,33.917,49.32,15.403,1.645,31.75,20.3,14.204,10.2,230.565,21.542
2016-11-06,197.0,2.708,81.0,54.583,36.0,13.875,14.653,18.431,3.778,0.958,20.736,21.1,14.988,9.9,210.875,15.042
2016-11-07,194.458,2.25,74.0,56.833,41.0,11.958,18.194,25.097,6.903,0.604,15.875,14.6,10.85,7.7,206.417,10.417
2016-11-08,207.208,3.958,86.0,70.083,58.0,39.25,33.695,60.766,27.071,0.834,43.028,11.7,9.354,5.4,246.458,26.667
2016-11-09,195.7,2.238,89.0,45.583,32.0,9.7,14.486,21.083,6.597,0.522,9.237,13.9,10.592,8.1,205.4,8.13
2016-11-10,195.833,1.913,73.0,48.875,40.0,10.958,19.439,25.561,6.123,0.672,11.764,11.4,9.454,7.8,206.792,8.292
2016-11-11,198.042,2.708,95.0,91.417,80.0,25.583,27.486,41.916,14.431,0.521,16.361,11.6,8.946,5.9,223.625,8.667
2016-11-12,197.13,3.667,91.0,75.833,49.0,30.174,22.917,40.25,17.333,1.094,15.431,19.2,14.058,11.0,227.304,9.75
2016-11-13,205.083,4.958,88.0,72.25,52.0,30.667,25.569,37.486,11.917,2.125,31.764,19.2,13.8,8.3,235.75,20.917
2016-11-14,201.083,4.292,95.0,77.417,64.0,34.208,32.097,54.792,22.694,1.542,37.917,16.8,14.0,11.6,235.292,22.0
2016-11-15,196.583,3.542,95.0,74.375,48.0,23.333,27.788,49.12,21.333,1.334,26.32,19.4,15.675,12.9,219.917,16.667
2016-11-16,194.583,1.833,60.0,44.375,36.0,10.708,21.639,31.472,9.833,0.854,9.875,15.2,13.062,10.8,205.292,4.417
2016-11-17,196.083,2.522,80.0,55.833,32.0,18.667,26.673,41.808,15.135,1.052,13.972,18.4,12.329,7.5,214.75,8.042
2016-11-18,200.0,3.667,74.0,58.5,43.0,28.292,32.0,62.514,30.514,1.5,20.222,16.1,10.929,6.0,228.292,15.667
2016-11-19,200.565,4.208,94.0,84.208,68.0,28.304,28.694,51.028,22.333,0.78,26.208,11.4,9.388,7.5,228.87,16.542
2016-11-20,213.375,6.917,94.0,83.625,64.0,50.5,24.903,58.236,33.333,1.146,39.347,18.4,12.683,7.8,263.875,22.667
2016-11-21,202.125,4.625,92.0,83.583,67.0,30.292,25.514,73.347,47.833,0.979,32.764,14.4,12.283,10.4,232.417,16.875
2016-11-22,207.286,5.13,93.0,79.958,61.0,39.286,34.394,71.881,37.487,1.478,32.623,20.0,14.454,10.4,246.571,20.182
2016-11-23,196.417,2.542,90.0,55.833,40.0,15.792,16.014,22.611,6.597,0.896,10.25,14.1,11.179,8.3,212.208,3.375
2016-11-24,195.958,2.783,92.0,83.333,42.0,17.667,26.203,41.316,15.114,0.564,10.153,8.0,2.288,0.5,213.625,2.958
2016-11-25,201.375,4.708,91.0,73.625,49.0,39.792,33.542,91.986,58.444,1.417,17.569,10.2,4.588,0.0,241.167,10.667
2016-11-26,202.739,3.5,86.0,68.958,48.0,24.478,24.139,53.708,29.57,1.354,12.278,13.6,7.925,1.8,227.217,6.375
2016-11-27,197.083,2.958,95.0,79.583,63.0,16.583,17.722,22.819,5.097,1.021,19.639,13.3,10.225,8.0,213.667,10.417
2016-11-28,195.458,2.833,96.0,62.083,34.0,11.417,19.125,29.181,10.055,0.979,10.569,14.5,11.1,9.3,206.875,5.417
2016-11-29,192.458,2.083,54.0,44.917,34.0,7.25,16.01,22.752,6.743,0.98,6.25,14.3,10.438,8.4,199.708,3.292
2016-11-30,195.083,2.5,72.0,55.0,42.0,15.708,23.611,38.375,14.764,1.166,15.139,11.1,8.275,3.2,210.792,9.958
2016-12-01,201.958,4.565,93.0,80.625,60.0,36.417,35.462,70.565,35.102,1.332,31.403,14.6,9.704,5.7,238.375,17.542
2016-12-02,194.583,2.917,91.0,45.708,30.0,18.625,26.5,45.389,18.889,1.104,11.361,15.9,11.717,8.4,213.208,5.792
2016-12-03,197.174,4.042,68.0,52.708,35.0,29.217,27.819,45.764,17.945,1.18,15.361,16.6,11.096,5.4,226.391,10.333
2016-12-04,198.917,4.125,80.0,63.458,47.0,24.417,25.486,32.542,7.056,1.834,31.403,15.9,11.275,6.9,223.333,22.333
2016-12-05,203.0,5.708,91.0,71.333,45.0,46.542,35.528,88.083,52.556,1.666,35.236,18.7,13.108,8.7,249.542,21.25
2016-12-06,200.042,3.667,85.0,55.75,34.0,28.708,20.679,62.249,41.57,1.584,12.972,17.0,10.675,6.8,228.75,6.167
2016-12-07,198.455,2.913,68.0,53.667,42.0,20.636,26.038,39.36,13.322,1.435,13.428,9.5,7.342,4.7,219.091,11.739
2016-12-08,200.75,4.522,75.0,53.208,32.0,31.25,33.443,74.342,40.9,1.772,17.097,14.2,8.304,2.4,232.0,12.083
2016-12-09,201.125,4.958,70.0,54.875,40.0,36.5,42.028,90.653,48.625,1.958,23.708,16.6,9.971,3.6,237.625,16.625
2016-12-10,196.0,2.292,63.0,43.167,28.0,9.435,16.542,22.319,5.778,1.082,6.472,11.8,8.288,5.3,205.435,1.292
2016-12-11,194.75,2.042,55.0,43.25,33.0,6.583,9.236,11.097,1.861,0.812,5.5,11.1,6.321,3.0,201.333,1.458
2016-12-12,197.708,3.125,56.0,43.25,33.0,20.25,28.208,46.014,17.806,1.479,17.486,10.5,7.004,2.1,217.958,11.792
2016-12-13,206.375,5.583,89.0,59.75,41.0,45.542,45.473,95.028,49.555,2.792,43.764,14.6,8.879,3.9,251.917,29.208
2016-12-14,197.375,2.708,94.0,69.333,42.0,15.208,20.236,26.555,6.319,1.0,9.222,11.1,8.042,5.1,212.583,3.333
2016-12-15,195.792,2.739,60.0,40.375,30.0,15.042,24.398,42.438,18.039,0.962,6.542,10.5,6.1,2.4,210.833,2.667
2016-12-16,199.792,3.167,68.0,47.458,30.0,28.5,26.542,57.958,31.417,1.146,9.528,9.8,4.075,0.1,228.292,4.917
2016-12-17,203.652,5.625,67.0,47.917,26.0,38.348,38.431,103.361,64.93,1.506,13.417,13.5,6.308,-0.5,242.0,8.292
2016-12-18,205.833,7.5,73.0,56.625,35.0,54.417,32.653,67.097,34.444,1.396,21.736,13.7,7.738,2.3,260.25,15.542
2016-12-19,208.292,7.292,77.0,57.542,35.0,59.75,45.625,119.542,73.917,1.854,29.861,15.7,9.546,3.9,268.042,22.292
2016-12-20,204.958,7.333,77.0,61.417,44.0,67.667,47.918,123.346,75.428,2.562,39.819,15.1,9.242,5.1,272.625,26.75
2016-12-21,208.636,9.182,82.0,67.667,39.0,100.864,48.476,156.774,108.298,2.502,39.147,17.2,10.192,4.8,309.5,29.455
2016-12-22,198.708,4.435,89.0,76.333,58.0,43.875,28.695,70.885,42.19,2.312,38.319,20.1,13.033,6.5,242.583,20.083
2016-12-23,193.375,2.792,99.0,62.958,39.0,13.042,15.722,29.084,13.361,1.146,13.93,18.9,13.421,8.1,206.417,3.917
2016-12-24,193.783,2.167,62.0,47.042,34.0,10.391,20.889,29.958,9.069,1.059,5.875,12.0,8.133,5.3,204.174,-0.458
2016-12-25,201.583,4.542,74.0,56.25,38.0,33.083,27.375,45.472,18.097,1.084,14.556,10.8,6.225,3.9,234.667,8.958
2016-12-26,203.375,5.833,78.0,61.542,50.0,47.375,38.014,101.236,63.222,1.312,23.139,8.7,5.804,1.8,250.75,17.0
2016-12-27,205.917,5.708,88.0,77.833,61.0,46.875,32.819,92.808,59.989,1.458,28.972,10.8,7.4,5.4,252.792,18.333
2016-12-28,194.333,2.25,64.0,42.917,30.0,11.083,19.681,27.875,8.194,1.0,6.139,8.9,5.825,1.7,205.417,1.625
2016-12-29,199.875,4.652,69.0,58.25,45.0,29.667,32.4,61.775,29.375,1.282,17.139,7.8,3.333,-0.6,229.542,10.75
2016-12-30,195.458,2.292,58.0,42.333,30.0,8.917,13.181,15.847,2.667,0.958,6.361,9.9,5.654,2.0,204.375,2.417
2016-12-31,204.348,5.5,71.0,50.5,25.0,37.696,26.806,46.889,20.083,1.522,13.583,12.2,5.783,0.9,242.043,8.833
2017-01-01,200.208,4.125,83.0,51.708,24.0,26.0,13.194,27.833,14.639,1.312,16.945,13.3,6.071,-0.4,226.208,12.333
2017-01-02,197.708,3.625,53.0,40.625,24.0,22.5,16.264,24.653,8.389,1.729,7.986,11.0,6.092,2.6,220.208,5.292
2017-01-03,194.792,2.0,57.0,40.75,19.0,6.792,6.32,7.584,1.264,1.312,5.375,8.4,4.708,1.8,201.583,2.417
2017-01-04,194.0,2.333,52.0,37.625,23.0,9.783,12.728,16.281,3.553,1.729,5.5,9.6,4.871,1.2,203.783,3.167
2017-01-05,197.864,3.609,79.0,54.292,32.0,23.364,25.196,42.811,17.615,1.252,12.51,6.5,3.5,0.8,221.227,10.682
2017-01-06,199.917,4.917,74.0,48.208,22.0,30.0,30.0,69.195,39.194,2.104,16.764,10.9,4.783,-1.5,229.917,12.042
2017-01-07,192.5,2.5,47.0,34.792,23.0,11.667,12.208,14.361,2.153,1.438,8.542,12.2,7.025,3.7,204.167,4.667
2017-01-08,199.792,3.833,85.0,59.25,38.0,23.458,26.667,35.472,8.805,1.646,24.833,7.8,4.925,3.0,223.25,17.292
2017-01-09,199.708,4.783,89.0,59.708,24.0,29.0,28.931,58.445,29.514,1.521,29.097,17.2,8.762,4.4,228.708,18.0
2017-01-10,197.375,3.826,55.0,35.625,19.0,20.917,26.25,46.75,20.5,1.812,10.846,12.0,7.721,3.4,218.292,8.417
2017-01-11,196.217,3.917,62.0,35.375,15.0,20.696,28.816,56.215,27.399,1.542,7.611,10.1,5.154,1.1,216.913,5.75
2017-01-12,199.0,4.083,56.0,35.417,18.0,26.5,31.374,71.403,40.029,1.761,11.986,7.5,2.767,-1.5,225.5,9.375
2017-01-13,202.0,4.833,60.0,45.292,26.0,33.125,32.944,63.069,30.125,2.104,16.544,8.3,2.612,-2.4,235.125,12.75
2017-01-14,195.083,2.833,57.0,38.75,20.0,15.083,14.778,19.264,4.486,1.167,8.75,9.0,4.221,0.9,210.167,5.833
2017-01-15,204.708,7.833,65.0,50.333,33.0,73.75,42.667,113.861,71.194,1.938,24.081,8.9,3.138,-2.2,278.458,19.042
2017-01-16,212.667,9.875,77.0,55.292,28.0,89.5,48.847,156.805,107.958,2.688,36.472,14.5,6.742,-0.3,302.167,25.25
2017-01-17,207.125,6.13,93.0,77.125,65.0,54.083,35.664,94.06,58.396,2.114,42.107,8.6,6.217,3.9,261.208,31.273
2017-01-18,202.35,7.0,87.0,71.375,45.0,52.85,39.698,97.546,57.847,2.484,17.643,14.3,8.996,3.6,255.2,
2017-01-19,195.875,3.375,74.0,50.083,33.0,18.417,22.753,32.288,9.535,1.978,15.593,11.0,8.212,5.3,214.292,13.5
2017-01-20,198.75,4.75,83.0,60.042,50.0,31.958,26.43,46.681,20.25,2.146,23.389,10.4,6.692,4.4,230.708,15.75
2017-01-21,201.708,5.833,84.0,57.0,31.0,36.167,24.167,44.93,20.764,2.146,26.958,12.6,6.796,1.4,237.875,20.083
2017-01-22,196.417,2.75,94.0,75.625,47.0,15.667,24.333,43.847,19.514,1.271,11.486,4.4,1.567,-0.6,212.083,5.958
2017-01-23,201.042,4.375,90.0,68.583,35.0,33.583,38.208,87.042,48.833,1.854,19.167,6.9,2.904,-1.0,234.625,12.917
2017-01-24,198.833,3.739,72.0,46.458,23.0,27.792,33.306,102.264,68.958,1.854,10.764,6.8,1.5,-2.5,226.625,6.292
2017-01-25,194.783,2.333,51.0,34.25,24.0,10.739,19.668,30.927,11.259,1.583,6.583,4.1,-0.029,-3.7,205.522,2.792
2017-01-26,195.167,2.75,50.0,34.458,26.0,13.333,24.462,52.611,28.148,1.413,7.958,4.9,0.396,-3.5,208.5,4.792
2017-01-27,194.583,2.458,42.0,33.042,22.0,10.125,17.278,27.472,10.194,1.396,8.028,7.4,2.138,-2.2,204.708,5.375
2017-01-28,198.958,4.083,67.0,48.417,36.0,22.25,21.722,31.903,10.181,1.25,18.514,4.4,1.212,-1.6,221.208,13.333
2017-01-29,201.625,4.625,86.0,63.958,39.0,29.792,29.903,70.236,40.333,1.666,19.722,10.2,3.225,-2.4,231.417,12.667
2017-01-30,196.042,3.167,88.0,49.167,23.0,19.083,27.639,43.972,16.333,1.542,11.264,7.7,3.533,-0.4,215.125,7.125
2017-01-31,202.417,6.391,66.0,50.333,28.0,46.25,40.111,82.57,42.458,2.521,25.139,8.9,3.5,-2.1,248.667,16.292
2017-02-01,201.381,4.0,92.0,72.458,53.0,25.095,31.026,51.371,20.345,1.456,24.58,6.5,2.725,0.6,226.476,13.957
2017-02-02,201.75,2.75,91.0,81.542,68.0,16.167,20.79,27.607,6.817,0.913,15.986,4.2,2.329,0.5,217.917,9.333
2017-02-03,205.917,4.542,86.0,68.458,53.0,34.0,28.875,50.778,21.903,1.271,28.556,7.3,4.662,1.5,239.917,17.625
2017-02-04,202.917,3.583,63.0,46.5,34.0,17.583,19.028,22.709,3.681,1.542,14.222,9.8,5.521,2.4,220.5,10.583
2017-02-05,203.083,3.458,61.0,44.708,26.0,14.833,22.5,37.319,14.819,1.708,10.514,8.7,4.338,0.4,217.917,7.292
2017-02-06,203.583,3.292,72.0,36.0,15.0,18.333,26.403,48.167,21.764,1.438,11.903,8.2,3.475,-0.7,221.917,7.333
2017-02-07,202.292,3.087,49.0,30.958,13.0,17.833,25.137,52.214,27.078,1.312,9.208,9.0,3.542,-1.9,220.125,6.542
2017-02-08,195.652,2.875,59.0,37.75,21.0,18.0,28.494,46.682,18.188,1.417,11.694,8.7,3.604,-1.4,213.652,7.042
2017-02-09,202.25,5.792,67.0,45.0,23.0,37.333,45.017,92.759,47.742,2.435,29.472,9.7,4.171,-1.4,239.583,21.375
2017-02-10,201.292,4.875,79.0,51.458,30.0,30.458,33.958,62.111,28.153,2.958,33.681,12.5,7.042,0.5,231.75,24.583
2017-02-11,195.667,3.042,73.0,44.833,23.0,12.875,12.819,14.792,1.972,1.834,21.875,14.8,8.683,4.2,208.542,11.417
2017-02-12,196.25,2.958,47.0,28.042,12.0,13.458,16.195,21.833,5.639,1.146,8.236,9.8,4.679,-0.1,209.708,5.083
2017-02-13,198.417,4.375,58.0,34.042,13.0,29.542,34.181,83.459,49.278,1.542,12.083,10.5,4.283,-0.9,227.958,7.958
2017-02-14,199.955,4.273,59.0,39.917,26.0,28.455,35.14,72.276,37.137,2.485,14.037,11.3,6.271,-0.3,228.409,13.545
2017-02-15,191.522,3.958,62.0,44.458,31.0,20.522,28.745,52.085,23.117,2.5,18.625,14.9,9.583,5.3,212.043,13.875
2017-02-16,189.292,2.292,60.0,45.917,29.0,9.458,17.226,21.569,4.343,1.674,11.514,9.5,6.183,3.5,198.75,7.458
2017-02-17,190.429,2.381,67.0,45.818,27.0,8.238,13.061,16.524,3.462,1.67,14.371,12.0,5.691,0.3,198.667,8.083
2017-02-18,190.833,2.042,51.0,31.708,17.0,5.958,7.556,8.833,1.278,1.5,9.222,8.6,3.246,-1.6,196.792,4.417
2017-02-19,192.0,2.958,51.0,39.5,24.0,12.542,25.014,33.125,8.111,2.084,12.681,10.0,5.733,0.5,204.542,9.25
2017-02-20,190.667,2.87,67.0,45.083,22.0,14.792,23.014,30.486,7.472,2.125,17.375,12.5,7.729,3.8,205.458,11.125
2017-02-21,190.583,2.522,70.0,47.375,26.0,11.458,18.702,23.077,4.374,1.792,14.472,8.7,5.679,3.3,202.042,8.792
2017-02-22,189.957,2.417,89.0,78.667,56.0,10.217,17.953,21.678,3.724,1.375,15.195,5.1,2.721,1.8,200.174,9.208
2017-02-23,194.042,4.75,90.0,78.583,57.0,30.667,29.606,60.732,31.126,1.348,21.347,8.9,4.158,1.3,224.708,14.042
2017-02-24,197.542,5.708,86.0,51.5,25.0,38.375,29.972,73.306,43.333,2.375,24.084,14.8,7.362,0.5,235.917,18.5
2017-02-25,191.125,2.833,70.0,52.5,38.0,8.875,12.389,14.611,2.222,1.521,12.819,7.4,5.171,2.9,200.0,8.875
2017-02-26,190.792,2.667,68.0,56.25,41.0,10.5,18.139,23.806,5.667,1.646,16.333,9.8,6.071,3.8,201.292,11.5
2017-02-27,192.542,3.417,75.0,57.167,38.0,18.208,29.611,39.458,9.847,2.688,21.778,12.1,7.704,3.8,210.75,14.792
2017-02-28,199.333,4.136,82.0,55.917,25.0,26.952,27.594,57.872,30.279,1.98,30.192,14.6,8.996,2.8,226.286,22.591
2017-03-01,195.043,3.25,95.0,59.375,21.0,16.435,21.704,32.861,11.156,1.625,15.556,21.0,12.767,7.2,211.478,7.917
2017-03-02,193.583,2.375,42.0,28.958,19.0,9.0,18.163,24.785,6.623,1.456,9.736,14.0,9.538,5.7,202.583,6.667
2017-03-03,199.083,4.042,58.0,44.667,31.0,23.917,33.875,50.361,16.486,2.958,18.208,16.2,9.792,2.9,223.0,12.625
2017-03-04,195.917,3.75,72.0,56.583,40.0,23.042,22.18,28.625,6.445,3.375,26.194,21.2,13.904,5.6,218.958,16.458
2017-03-05,194.292,3.0,91.0,77.917,58.0,16.708,21.083,33.292,12.208,1.771,27.93,19.5,14.554,9.6,211.0,13.917
2017-03-06,192.458,2.125,88.0,57.333,40.0,8.958,12.375,15.264,2.889,1.416,9.722,12.2,8.383,4.2,201.417,4.125
2017-03-07,193.958,2.043,62.0,49.667,37.0,9.125,14.986,19.111,4.125,1.146,11.542,7.4,4.988,1.8,203.083,7.208
2017-03-08,196.826,3.0,94.0,85.417,69.0,20.435,29.188,41.063,11.876,0.958,12.958,8.1,5.825,3.8,217.261,8.208
2017-03-09,197.25,2.667,97.0,79.5,52.0,17.292,23.271,37.338,14.067,1.174,8.236,17.0,10.958,7.0,214.542,3.042
2017-03-10,194.958,2.333,82.0,58.958,41.0,11.042,13.57,16.139,2.57,1.104,7.111,11.7,7.758,4.5,206.0,4.208
2017-03-11,196.833,2.917,67.0,57.667,50.0,12.333,14.347,16.125,1.778,1.875,16.736,13.4,8.683,5.4,209.167,10.792
2017-03-12,195.25,3.083,68.0,39.833,19.0,12.167,20.972,26.042,5.07,1.875,13.528,15.3,10.288,5.6,207.417,10.625
2017-03-13,204.542,4.792,74.0,55.25,37.0,35.958,42.056,58.514,16.458,3.417,26.528,17.1,11.35,5.0,240.5,18.375
2017-03-14,201.292,5.261,79.0,53.875,19.0,39.083,44.406,71.536,27.13,4.146,39.639,22.8,14.738,7.1,240.375,25.792
2017-03-15,198.857,4.087,86.0,57.792,37.0,29.905,28.811,52.473,23.661,3.196,36.652,22.2,16.05,9.3,228.762,26.273
2017-03-16,192.208,2.208,87.0,68.917,52.0,10.25,14.532,19.318,4.786,1.37,13.82,17.9,13.575,5.8,202.458,6.917
2017-03-17,195.583,2.208,65.0,44.875,27.0,8.417,11.333,14.153,2.819,1.146,8.361,12.3,7.375,2.8,204.0,4.625
2017-03-18,198.167,3.0,65.0,53.5,44.0,14.417,14.431,16.57,2.139,1.792,17.097,16.1,10.854,5.1,212.583,10.167
2017-03-19,202.083,4.458,85.0,60.875,48.0,30.417,40.611,59.264,18.653,1.771,31.764,17.4,12.833,9.6,232.5,19.75
2017-03-20,196.25,2.167,91.0,75.042,55.0,9.917,14.528,17.5,2.972,1.125,15.389,10.5,8.421,6.4,206.167,6.875
2017-03-21,198.125,2.043,92.0,76.625,56.0,9.833,9.486,11.069,1.584,0.916,13.18,6.1,4.154,2.5,207.958,6.458
2017-03-22,194.957,3.292,94.0,76.875,52.0,22.478,28.59,49.705,21.115,1.188,9.097,14.7,9.8,4.2,217.435,6.167
2017-03-23,191.542,2.25,76.0,55.542,23.0,11.125,17.868,22.883,5.015,1.522,7.056,18.0,12.446,10.1,202.667,3.417
2017-03-24,191.875,2.375,80.0,61.958,39.0,11.917,16.333,19.833,3.5,1.708,9.778,16.2,12.15,8.6,203.792,5.417
2017-03-25,193.667,3.167,87.0,52.708,18.0,13.333,16.097,18.208,2.111,2.188,19.611,19.2,13.408,6.8,207.0,12.667
2017-03-26,200.917,5.25,81.0,55.5,24.0,27.792,43.847,58.708,14.861,3.583,41.292,21.5,14.488,7.4,228.708,28.625
2017-03-27,204.208,6.042,86.0,59.375,34.0,34.417,41.625,58.93,17.305,4.334,61.375,22.3,15.979,9.6,238.625,40.167
2017-03-28,204.773,5.318,84.0,58.333,28.0,32.682,41.85,60.529,18.679,4.356,63.304,23.8,17.533,11.4,237.455,41.045
2017-03-29,203.696,4.75,88.0,53.417,23.0,33.609,41.723,57.345,15.622,3.938,53.236,25.0,18.404,12.0,237.304,32.833
2017-03-30,194.917,2.25,50.0,30.958,15.0,8.625,10.365,12.093,1.728,1.282,16.931,18.3,14.3,11.1,203.542,11.0
2017-03-31,197.917,2.542,63.0,46.625,30.0,13.625,19.736,25.194,5.458,2.208,16.0,18.3,13.538,7.8,211.542,12.625
2017-04-01,192.913,2.0,85.0,69.0,49.0,7.217,11.375,13.042,1.667,0.563,13.25,9.2,6.35,4.7,200.13,8.208
2017-04-02,192.167,2.208,70.0,51.25,27.0,7.458,9.958,11.305,1.347,1.25,11.903,13.0,8.462,4.8,199.625,8.458
2017-04-03,193.583,2.5,81.0,56.208,33.0,10.792,19.43,23.945,4.514,1.604,18.097,15.2,9.638,6.1,204.375,13.75
2017-04-04,193.417,2.917,84.0,54.583,29.0,12.333,20.743,28.552,7.809,1.312,21.583,16.9,10.962,4.5,205.75,14.708
2017-04-05,195.0,3.417,73.0,56.875,39.0,15.875,29.264,40.986,11.722,2.292,27.556,19.8,14.308,7.4,210.875,20.667
2017-04-06,189.875,2.652,82.0,59.708,36.0,12.25,17.8,29.467,11.667,1.458,27.958,20.8,16.717,11.3,202.125,14.708
2017-04-07,187.958,2.042,89.0,73.125,60.0,9.292,14.667,19.222,4.556,0.792,23.653,21.4,17.75,15.2,197.25,8.583
2017-04-08,197.087,3.083,92.0,88.208,84.0,17.652,20.319,26.375,6.056,0.521,30.528,15.2,13.629,12.3,214.739,9.25
2017-04-09,197.25,3.208,92.0,84.917,44.0,15.542,12.25,14.25,2.0,0.5,30.847,14.6,13.375,10.8,212.792,11.0
2017-04-10,196.958,2.375,61.0,40.583,20.0,11.208,18.236,22.208,3.972,0.938,14.319,14.7,10.579,6.9,208.167,11.208
2017-04-11,202.708,3.083,93.0,81.333,61.0,26.875,29.674,44.363,14.688,0.625,18.458,10.4,7.938,6.2,229.583,10.75
2017-04-12,195.952,2.217,89.0,45.833,26.0,9.905,18.545,27.677,9.132,1.27,7.884,20.5,14.408,8.6,205.857,4.409
2017-04-13,196.917,2.609,62.0,42.417,29.0,11.083,22.153,28.848,6.696,1.98,17.472,16.9,12.308,7.0,208.0,13.75
2017-04-14,200.25,3.375,62.0,43.0,17.0,19.25,32.542,44.889,12.347,2.625,26.472,21.2,14.604,6.6,219.5,19.125
2017-04-15,195.174,3.292,65.0,47.417,35.0,17.565,20.667,24.847,4.18,1.888,24.875,22.7,19.117,14.6,212.739,20.208
2017-04-16,204.042,4.667,72.0,46.417,18.0,31.75,31.736,40.569,8.833,2.584,28.819,26.1,19.262,12.3,235.792,21.208
2017-04-17,199.292,3.583,90.0,56.083,24.0,22.458,26.778,46.889,20.111,2.188,27.722,25.4,18.479,14.6,221.75,16.542
2017-04-18,191.417,2.583,93.0,67.667,36.0,12.542,17.491,24.689,7.197,1.5,17.361,25.4,19.858,14.9,203.958,7.75
2017-04-19,195.25,2.5,71.0,42.375,15.0,9.708,18.625,26.264,7.639,1.502,16.778,25.3,17.817,12.2,204.958,9.083
2017-04-20,194.833,2.478,64.0,40.083,22.0,7.708,16.0,20.043,4.043,1.646,13.861,19.9,15.712,11.4,202.542,9.75
2017-04-21,198.875,3.458,76.0,60.25,42.0,20.167,33.597,41.084,7.486,2.333,24.125,19.0,15.842,13.2,219.042,14.458
2017-04-22,196.957,3.042,85.0,63.708,40.0,17.304,22.556,29.25,6.695,1.221,32.653,17.7,14.312,10.2,214.261,16.792
2017-04-23,193.583,2.042,82.0,50.125,25.0,6.667,7.764,8.861,1.097,0.792,12.486,19.3,13.667,9.9,200.25,6.875
2017-04-24,193.833,2.292,68.0,53.083,35.0,8.375,14.625,18.236,3.611,1.646,14.014,19.0,14.592,10.5,202.208,9.333
2017-04-25,194.286,2.409,72.0,54.391,32.0,10.143,17.975,24.953,6.978,1.879,15.232,20.6,15.97,12.0,204.429,11.5
2017-04-26,193.333,1.714,71.0,59.833,51.0,7.143,13.381,19.281,5.901,1.272,12.237,19.5,17.221,14.7,200.476,7.909
2017-04-27,196.125,2.13,83.0,60.917,37.0,11.0,17.566,21.071,3.506,1.0,15.542,18.7,15.171,12.5,207.125,7.875
2017-04-28,196.792,2.083,74.0,54.167,31.0,12.083,19.458,26.042,6.583,1.334,17.139,20.6,15.421,11.1,208.875,11.375
2017-04-29,195.783,2.667,80.0,58.083,27.0,15.522,17.778,20.57,2.792,1.711,24.25,23.5,15.992,10.8,211.304,14.75
2017-04-30,200.208,3.875,85.0,53.375,22.0,24.375,24.764,29.319,4.556,2.125,25.764,24.3,17.817,10.4,224.583,18.625
2017-05-01,198.958,3.583,77.0,57.833,36.0,21.25,29.236,40.445,11.208,1.52,25.639,24.3,17.167,12.9,220.208,15.625
2017-05-02,193.667,2.083,54.0,35.542,15.0,8.958,17.458,24.591,7.134,1.625,11.653,22.7,16.754,10.7,202.625,7.875
2017-05-03,193.75,2.708,69.0,51.458,29.0,11.292,17.32,20.819,3.5,2.294,14.18,22.5,17.379,12.6,205.042,8.625
2017-05-04,191.417,2.13,74.0,55.5,35.0,6.375,9.04,10.262,1.222,1.708,14.153,22.4,18.642,15.6,197.792,8.458
