date,HUM_max,HUM_mean,HUM_min,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,NO2_mean,NOX_mean,NO_mean,PM25_mean
2011-09-22,97.0,76.958,56.0,0.625,7.875,27.2,23.162,20.2,4.091,4.091,0.0,
2011-09-23,80.0,57.75,38.0,0.958,8.875,27.4,21.825,17.9,4.826,4.826,0.0,
2011-09-24,97.0,66.458,37.0,1.875,15.146,27.0,21.021,14.6,9.292,10.0,0.708,
2011-09-25,91.0,73.167,58.0,1.375,17.458,25.8,22.312,18.8,9.375,9.875,0.5,
2011-09-26,100.0,92.292,69.0,1.261,27.73,21.4,19.708,18.0,16.083,20.417,4.333,
2011-09-27,100.0,86.5,57.0,1.708,30.958,26.3,21.012,17.5,16.875,25.75,8.875,
2011-09-28,100.0,81.667,51.0,3.417,22.958,27.5,21.8,16.6,10.826,13.783,2.957,
2011-09-29,100.0,86.958,58.0,1.958,24.375,27.0,22.175,17.1,9.333,10.625,1.292,
2011-09-30,99.0,91.542,78.0,1.542,30.104,25.9,23.271,21.5,12.792,13.667,0.875,
2011-10-01,79.0,60.417,40.0,0.792,10.084,26.4,21.846,17.2,5.583,5.583,0.0,
2011-10-02,87.0,63.625,48.0,0.875,9.208,23.9,18.871,14.9,7.125,7.625,0.5,
2011-10-03,65.0,51.208,35.0,0.913,6.646,25.3,19.104,15.3,4.174,4.174,0.0,
2011-10-04,82.0,65.75,44.0,1.458,12.438,22.4,18.562,12.3,11.583,12.833,1.25,
2011-10-05,100.0,96.958,81.0,1.542,24.754,19.1,17.725,16.8,20.958,22.208,1.25,
2011-10-06,100.0,76.75,55.0,0.917,12.828,26.5,20.979,16.2,8.304,8.478,0.174,
2011-10-07,81.0,60.792,43.0,1.5,29.688,26.0,20.988,16.8,4.875,4.875,0.0,
2011-10-08,99.0,72.333,39.0,1.458,28.521,25.4,18.05,11.7,12.417,13.5,1.083,
2011-10-09,100.0,82.333,46.0,1.75,35.438,25.2,18.6,12.1,12.292,14.25,1.958,
2011-10-10,100.0,85.375,55.0,1.391,38.208,26.8,20.142,14.9,14.522,15.174,0.652,
2011-10-11,100.0,91.958,79.0,1.333,48.479,22.4,18.625,14.9,16.625,18.042,1.417,
2011-10-12,99.0,79.792,46.0,2.25,52.125,27.0,19.704,14.0,17.875,20.583,2.708,
2011-10-13,100.0,91.708,80.0,2.667,65.666,20.3,17.467,15.1,32.5,44.5,12.0,
2011-10-14,99.0,97.375,90.0,1.25,52.734,22.9,19.817,14.7,14.714,29.333,14.619,
2011-10-15,99.0,99.0,99.0,0.542,13.292,24.2,21.975,20.9,5.583,5.667,0.083,
2011-10-16,99.0,74.5,50.0,1.458,18.458,27.1,22.429,18.5,4.875,5.042,0.167,
2011-10-17,80.0,70.042,54.0,1.565,24.146,23.5,20.017,17.6,6.391,6.478,0.087,
2011-10-18,93.0,66.167,33.0,0.708,11.521,26.6,19.638,14.2,6.667,6.708,0.042,
2011-10-19,99.0,80.042,55.0,2.042,18.834,23.3,17.975,11.5,17.042,20.292,3.25,
2011-10-20,99.0,82.0,61.0,3.542,35.271,23.7,19.679,16.4,22.0,26.217,4.217,
2011-10-21,99.0,90.167,70.0,1.542,36.771,22.8,19.421,15.8,18.958,23.75,4.792,
2011-10-22,99.0,99.0,99.0,1.542,13.166,23.5,21.571,19.2,5.958,6.167,0.208,
2011-10-23,99.0,91.875,68.0,1.208,11.292,27.6,22.321,19.0,5.458,5.833,0.375,
2011-10-24,99.0,85.542,58.0,1.522,8.334,26.8,21.05,16.1,12.739,15.478,2.739,
2011-10-25,99.0,82.125,65.0,1.125,15.125,22.3,19.012,15.2,9.043,10.261,1.217,
2011-10-26,70.0,56.542,38.0,0.583,7.208,21.5,15.992,11.8,2.958,2.958,0.0,
2011-10-27,92.0,69.25,46.0,2.333,17.342,20.2,15.542,9.4,9.3,10.1,0.8,
2011-10-28,100.0,74.542,39.0,3.208,24.021,22.9,16.592,11.5,19.783,22.739,2.957,
2011-10-29,99.0,79.542,47.0,1.875,26.292,21.9,15.792,9.7,20.042,28.542,8.5,
2011-10-30,100.0,94.375,70.0,1.625,40.042,20.3,16.129,14.1,15.708,16.458,0.75,
2011-10-31,100.0,82.542,55.0,1.391,9.973,25.6,18.621,13.9,8.087,8.696,0.609,
2011-11-01,100.0,85.25,62.0,1.375,13.5,22.8,17.267,12.5,13.792,16.917,3.125,
2011-11-02,99.0,84.042,49.0,3.042,28.666,22.3,17.208,13.0,20.542,25.875,5.333,
2011-11-03,99.0,94.5,79.0,2.167,35.458,20.8,16.721,13.9,19.417,29.125,9.708,
2011-11-04,99.0,89.833,67.0,2.208,47.046,23.7,17.796,12.4,19.304,32.783,13.478,
2011-11-05,99.0,95.542,79.0,1.583,64.146,21.8,18.746,15.1,22.917,28.5,5.583,
2011-11-06,99.0,99.0,99.0,0.917,26.77,21.6,19.521,18.6,12.958,14.042,1.083,
2011-11-07,99.0,74.083,52.0,0.304,5.48,23.8,19.504,15.7,4.391,4.391,0.0,
2011-11-08,76.0,63.292,50.0,0.458,7.708,19.3,15.933,11.1,3.042,3.042,0.0,
2011-11-09,89.0,65.833,43.0,1.167,7.562,19.0,14.417,9.4,6.792,7.583,0.792,
2011-11-10,99.0,76.667,61.0,2.292,21.77,16.3,14.258,11.9,21.875,26.625,4.75,
2011-11-11,99.0,99.0,99.0,1.083,20.208,16.0,14.675,13.1,21.25,24.333,3.083,
2011-11-12,99.0,89.042,64.0,0.75,14.125,23.7,16.712,12.1,12.417,14.0,1.583,
2011-11-13,100.0,80.625,50.0,1.333,15.48,24.7,17.1,11.3,8.833,13.792,4.958,
2011-11-14,99.0,75.125,51.0,2.435,31.021,22.0,16.771,12.4,8.957,9.391,0.435,
2011-11-15,86.0,65.708,51.0,1.0,12.792,18.8,14.842,11.5,3.417,3.458,0.042,
2011-11-16,74.0,57.125,39.0,0.917,8.682,18.2,13.275,9.2,4.792,4.917,0.125,
2011-11-17,85.0,58.833,27.0,2.333,12.312,20.2,13.879,8.3,10.708,11.833,1.125,
2011-11-18,96.0,78.542,64.0,5.042,51.646,15.7,12.733,9.5,34.304,64.304,30.0,
2011-11-19,100.0,99.125,99.0,0.458,31.958,21.1,17.196,13.2,25.25,37.167,11.917,
2011-11-20,99.0,77.708,56.0,0.292,10.188,22.3,16.917,11.0,4.833,5.125,0.292,
2011-11-21,78.0,69.333,55.0,0.043,5.146,13.7,10.621,8.6,2.913,2.913,0.0,
2011-11-22,99.0,73.042,44.0,0.875,8.292,16.5,10.85,6.8,7.458,8.083,0.625,
2011-11-23,99.0,91.417,63.0,1.792,33.562,14.2,9.746,5.1,28.292,48.458,20.167,
2011-11-24,99.0,59.875,38.0,0.75,11.979,15.6,11.317,8.4,5.875,6.875,1.0,
2011-11-25,74.0,63.625,48.0,0.292,5.688,15.0,10.183,7.3,4.167,4.333,0.167,
2011-11-26,99.0,75.458,42.0,0.917,14.979,16.1,9.058,4.4,12.375,15.792,3.417,
2011-11-27,99.0,86.542,51.0,1.083,29.354,16.2,8.667,3.1,15.292,24.417,9.125,
2011-11-28,99.0,91.625,72.0,3.217,52.646,13.4,10.379,7.2,30.696,77.304,46.609,
2011-11-29,99.0,94.4,74.0,2.333,51.875,16.9,11.935,8.8,22.875,56.417,33.542,
2011-11-30,99.0,86.458,51.0,1.667,42.73,22.4,14.925,8.4,19.391,34.304,14.913,
2011-12-01,99.0,80.25,61.0,1.542,7.834,14.9,12.717,9.6,12.25,13.958,1.708,
2011-12-02,99.0,98.083,93.0,2.417,14.5,10.6,9.383,7.7,20.292,26.458,6.167,
2011-12-03,99.0,95.292,77.0,1.458,17.188,15.7,13.133,9.8,18.292,24.5,6.208,
2011-12-04,84.0,68.417,53.0,0.708,4.646,16.2,12.758,10.1,3.042,3.083,0.042,
2011-12-05,80.0,67.0,51.0,0.783,6.417,16.0,11.808,7.9,4.435,4.739,0.304,
2011-12-06,99.0,75.458,53.0,2.708,18.875,12.2,8.258,4.5,22.208,30.083,7.875,
2011-12-07,99.0,81.667,55.0,1.625,16.4,17.5,10.996,4.5,19.609,23.174,3.565,
2011-12-08,97.0,87.833,72.0,1.167,14.188,12.4,10.95,9.1,8.458,8.708,0.25,
2011-12-09,94.0,61.167,37.0,0.941,7.966,12.3,8.421,4.4,3.333,3.375,0.042,
2011-12-10,95.0,69.917,40.0,1.25,13.771,12.1,6.521,-0.6,10.917,13.042,2.125,
2011-12-11,77.0,61.292,45.0,0.75,11.584,14.2,9.179,5.9,3.625,3.833,0.208,
2011-12-12,94.0,71.708,50.0,0.957,17.604,14.9,9.604,4.1,8.174,8.783,0.609,
2011-12-13,98.0,74.917,41.0,1.5,13.792,16.6,10.175,3.9,12.5,14.458,1.958,
2011-12-14,99.0,82.5,49.0,2.25,17.5,16.0,8.096,3.1,21.542,28.792,7.25,
2011-12-15,99.0,78.917,52.0,2.417,24.98,16.0,9.342,3.0,16.042,24.375,8.333,
2011-12-16,84.0,61.958,49.0,1.042,9.666,10.6,7.358,4.3,3.5,3.833,0.333,
2011-12-17,96.0,70.833,51.0,1.0,5.812,9.8,5.467,0.7,4.833,5.333,0.5,
2011-12-18,75.0,61.875,45.0,0.667,9.062,11.8,7.596,4.6,4.083,4.583,0.5,
2011-12-19,90.0,69.375,43.0,1.13,11.729,11.3,7.154,4.7,6.87,7.174,0.304,
2011-12-20,90.0,70.625,51.0,1.0,8.334,11.1,6.938,3.7,7.417,8.25,0.833,
2011-12-21,98.0,81.292,50.0,2.5,28.792,12.7,6.254,1.6,24.458,40.667,16.208,
2011-12-22,99.0,80.708,49.0,2.958,33.296,11.7,6.712,3.4,17.542,29.958,12.417,
2011-12-23,85.0,60.75,44.0,1.0,6.271,8.5,5.388,2.5,3.5,3.542,0.042,
2011-12-24,91.0,65.792,45.0,1.625,11.5,10.4,5.238,0.4,6.292,7.375,1.083,
2011-12-25,71.0,57.167,45.0,1.167,17.75,8.1,4.925,3.1,2.708,2.833,0.125,
2011-12-26,99.0,77.292,62.0,0.261,14.604,7.3,3.621,2.1,3.636,3.909,0.273,
2011-12-27,91.0,70.625,50.0,0.833,5.521,9.5,5.0,2.3,5.208,5.875,0.667,
2011-12-28,88.0,66.708,44.0,1.125,7.666,10.0,5.538,2.4,8.083,8.583,0.5,
2011-12-29,99.0,74.542,49.0,2.042,20.771,12.9,6.008,-1.6,18.583,29.167,10.583,
2011-12-30,70.0,54.958,38.0,1.167,6.48,9.8,5.821,3.4,2.375,2.458,0.083,
2011-12-31,85.0,63.417,39.0,1.583,11.02,11.7,5.317,1.2,4.958,5.25,0.292,
2012-01-01,94.0,66.833,41.0,0.833,13.312,9.8,3.954,1.1,3.958,4.417,0.458,8.75
2012-01-02,99.0,81.292,47.0,1.167,27.604,13.4,5.867,-1.3,6.042,6.958,0.917,21.958
2012-01-03,99.0,62.625,45.0,0.958,8.333,6.5,3.7,0.8,1.958,2.0,0.042,4.375
2012-01-04,97.0,66.917,44.0,0.583,3.979,6.3,2.446,0.0,2.458,2.542,0.083,0.292
2012-01-05,99.0,72.5,46.0,0.75,9.896,6.8,1.225,-2.5,8.542,9.958,1.417,5.458
2012-01-06,95.0,77.5,60.0,1.75,15.812,9.3,4.683,-0.6,8.708,9.708,1.0,10.208
2012-01-07,99.0,72.625,51.0,1.217,14.354,11.9,5.379,-0.4,12.304,14.522,2.217,10.833
2012-01-08,99.0,77.542,51.0,0.708,18.146,13.0,5.921,-0.8,13.333,14.792,1.458,14.792
2012-01-09,99.0,75.875,47.0,1.25,15.574,12.0,5.271,0.0,8.609,10.13,1.522,11.696
2012-01-10,76.0,61.583,50.0,1.0,7.354,9.4,5.458,3.1,4.917,5.25,0.333,1.875
2012-01-11,88.0,62.458,38.0,0.958,8.167,10.3,4.633,-1.6,4.958,5.25,0.292,4.917
2012-01-12,99.0,79.625,42.0,2.0,26.021,10.3,2.367,-3.3,21.75,29.167,7.417,24.042
2012-01-13,99.0,80.917,53.0,1.75,33.708,11.4,5.829,-1.8,17.917,21.625,3.708,30.333
2012-01-14,99.0,90.75,75.0,0.739,20.667,7.8,5.917,4.3,11.478,12.174,0.696,17.375
2012-01-15,99.0,68.875,44.0,1.375,9.084,9.5,5.575,3.9,3.542,3.542,0.0,8.125
2012-01-16,91.0,68.375,49.0,0.75,14.271,10.5,4.933,0.3,9.333,10.25,0.917,8.375
2012-01-17,78.0,64.125,46.0,2.0,17.666,10.6,5.838,2.6,8.292,8.708,0.417,15.375
2012-01-18,83.0,66.542,48.0,0.375,6.146,6.8,2.996,0.6,3.875,4.042,0.167,2.375
2012-01-19,85.0,68.083,48.0,1.458,13.458,10.6,5.4,0.6,7.875,8.833,0.958,8.708
2012-01-20,81.0,61.958,52.0,1.958,22.354,10.2,6.308,2.6,3.125,3.125,0.0,18.833
2012-01-21,99.0,74.792,50.0,2.87,31.708,9.2,4.454,-2.4,27.783,36.435,8.652,25.958
2012-01-22,99.0,91.125,75.0,0.917,25.021,11.1,7.154,4.6,19.0,23.375,4.375,18.292
2012-01-23,99.0,82.625,63.0,1.458,12.646,8.7,5.896,3.5,12.792,13.792,1.0,11.5
2012-01-24,99.0,78.833,45.0,1.375,17.104,13.4,6.838,0.7,13.565,16.174,2.609,16.958
2012-01-25,89.0,56.667,34.0,1.5,18.0,10.9,6.025,1.4,4.625,4.875,0.25,17.458
2012-01-26,95.0,54.75,33.0,0.625,8.48,7.4,2.954,-0.2,2.958,3.208,0.25,4.875
2012-01-27,92.0,72.208,50.0,1.083,8.5,7.6,2.992,0.2,3.583,3.75,0.167,5.375
2012-01-28,99.0,74.042,55.0,0.783,7.729,7.5,3.458,0.3,4.217,4.522,0.304,6.375
2012-01-29,83.0,70.208,50.0,1.458,12.792,11.8,6.496,2.7,6.833,7.417,0.583,10.792
2012-01-30,77.0,64.583,49.0,2.875,29.083,13.1,7.925,3.1,7.625,8.167,0.542,25.125
2012-01-31,98.0,73.417,40.0,3.292,30.312,11.3,4.388,-2.0,16.333,20.542,4.208,25.125
2012-02-01,99.0,85.667,60.0,2.625,45.354,10.2,5.096,-1.9,35.917,59.333,23.417,46.583
2012-02-02,99.0,89.208,73.0,1.375,46.458,16.8,10.704,6.7,23.542,34.375,10.833,38.708
2012-02-03,75.0,57.375,39.0,1.0,16.625,12.2,8.454,5.6,4.542,4.75,0.208,10.167
2012-02-04,99.0,92.875,72.0,1.13,23.625,10.3,6.8,4.5,20.783,25.043,4.261,20.875
2012-02-05,76.0,63.208,41.0,2.0,17.27,10.8,7.896,5.3,8.833,9.083,0.25,11.167
2012-02-06,99.0,92.0,76.0,1.167,17.27,9.8,6.488,4.7,15.958,17.625,1.667,12.167
2012-02-07,99.0,80.042,58.0,1.458,18.382,13.0,6.662,2.1,14.304,22.348,8.043,16.739
2012-02-08,99.0,72.5,55.0,0.708,5.188,4.9,2.083,-0.8,3.5,3.667,0.167,4.042
2012-02-09,74.0,60.958,49.0,1.0,8.312,7.6,3.033,-0.2,3.458,3.625,0.167,6.542
2012-02-10,92.0,65.833,43.0,1.167,17.604,10.9,4.871,0.2,4.625,5.042,0.417,13.042
2012-02-11,78.0,64.0,55.0,2.312,19.713,7.2,4.072,1.2,3.739,3.826,0.087,16.0
2012-02-12,99.0,64.292,41.0,2.458,20.875,7.0,3.725,0.1,12.083,13.5,1.417,17.958
2012-02-13,99.0,79.417,56.0,1.417,16.666,10.2,5.729,2.8,8.458,8.792,0.333,15.375
2012-02-14,98.0,75.25,45.0,2.0,15.916,13.6,6.354,2.1,18.042,22.625,4.583,11.417
2012-02-15,99.0,92.292,74.0,1.125,13.729,7.3,5.279,4.1,14.0,15.667,1.667,10.708
2012-02-16,76.0,59.583,41.0,1.0,8.5,7.7,3.258,0.3,2.875,3.167,0.292,6.167
2012-02-17,86.0,62.875,49.0,1.083,8.667,5.7,2.438,-1.5,5.792,6.583,0.792,4.042
2012-02-18,99.0,95.708,84.0,0.478,20.146,7.6,4.421,1.9,19.913,23.348,3.435,17.667
2012-02-19,83.0,61.042,47.0,0.958,12.688,6.6,4.888,2.0,4.583,4.708,0.125,9.708
2012-02-20,80.0,64.917,49.0,0.833,8.75,8.9,3.821,-0.5,5.25,5.833,0.583,4.583
2012-02-21,93.0,69.417,46.0,1.042,10.667,9.1,3.904,0.9,4.333,4.708,0.375,6.375
2012-02-22,99.0,74.958,50.0,1.75,19.479,8.8,4.646,0.1,8.875,9.75,0.875,17.625
2012-02-23,88.0,66.0,46.0,1.458,16.854,10.4,5.046,-0.4,4.292,4.583,0.292,12.75
2012-02-24,95.0,70.958,49.0,0.792,10.27,7.3,2.979,-1.2,3.125,3.25,0.125,7.25
2012-02-25,69.0,56.333,38.0,1.13,8.042,8.5,2.967,-0.8,3.652,3.957,0.304,3.583
2012-02-26,99.0,66.083,28.0,2.739,19.928,11.1,4.842,-1.9,11.174,12.478,1.304,16.333
2012-02-27,99.0,87.208,64.0,1.75,36.833,12.7,7.346,3.2,17.125,19.583,2.458,34.708
2012-02-28,92.0,62.208,27.0,1.458,23.125,16.7,9.308,3.3,11.542,12.667,1.125,18.0
2012-02-29,,,,,,,,,,,,
2012-03-01,99.0,94.25,77.0,1.375,29.916,15.7,9.117,3.5,19.083,23.333,4.25,25.917
2012-03-02,77.0,63.125,46.0,1.167,24.958,9.2,5.704,2.8,3.583,3.667,0.083,18.458
2012-03-03,70.0,56.375,41.0,0.875,11.542,10.7,5.608,2.5,3.125,3.208,0.083,7.625
2012-03-04,87.0,57.75,30.0,1.13,10.28,12.9,6.229,-0.4,9.87,11.043,1.174,6.958
2012-03-05,84.0,63.542,39.0,2.375,23.0,13.0,7.558,2.0,8.0,8.458,0.458,19.542
2012-03-06,99.0,66.417,27.0,2.5,28.084,18.4,8.617,-1.2,17.917,23.375,5.458,23.583
2012-03-07,99.0,83.292,43.0,5.304,54.633,15.3,9.008,2.2,24.792,34.125,9.333,52.583
2012-03-08,99.0,73.292,37.0,11.292,55.333,19.3,12.504,6.0,25.208,40.0,14.792,49.917
2012-03-09,98.0,61.25,32.0,11.25,60.188,24.1,15.062,8.7,12.958,13.75,0.792,48.833
2012-03-10,99.0,73.875,52.0,9.708,42.334,16.9,9.008,3.4,12.583,14.458,1.875,33.333
2012-03-11,84.0,46.417,20.0,0.565,10.254,13.6,6.612,1.1,5.045,5.318,0.273,4.682
2012-03-12,99.0,73.167,34.0,2.042,18.875,14.8,7.333,-1.7,15.75,19.708,3.958,8.417
2012-03-13,99.0,89.583,66.0,1.208,31.521,19.1,11.275,3.3,18.542,24.917,6.375,18.583
2012-03-14,82.0,58.792,37.0,1.375,13.75,13.0,8.075,4.3,5.542,5.833,0.292,7.167
2012-03-15,99.0,71.667,46.0,2.667,22.562,13.7,7.817,2.5,22.083,27.208,5.125,11.833
2012-03-16,99.0,65.083,28.0,2.042,36.562,19.0,10.608,1.6,15.458,21.583,6.125,22.292
2012-03-17,99.0,70.458,39.0,2.833,46.229,15.4,11.804,7.0,8.625,9.25,0.625,28.958
2012-03-18,99.0,93.542,84.0,1.304,57.021,17.8,16.304,11.8,4.364,4.682,0.318,31.208
2012-03-19,99.0,72.083,35.0,0.75,27.104,23.0,16.746,11.2,12.125,13.792,1.667,16.708
2012-03-20,99.0,86.417,68.0,2.375,41.708,16.2,12.621,9.7,27.375,35.75,8.375,26.875
2012-03-21,86.0,55.5,34.0,0.208,8.312,12.1,7.642,2.2,4.333,4.458,0.125,4.167
2012-03-22,99.0,70.083,43.0,2.208,18.0,16.0,9.425,-0.2,17.833,21.542,3.708,9.5
2012-03-23,88.0,60.917,35.0,1.458,21.688,16.7,11.862,6.4,8.625,9.125,0.5,17.958
2012-03-24,92.0,73.875,50.0,1.708,28.438,14.6,10.2,4.4,16.917,19.042,2.125,20.542
2012-03-25,78.0,60.917,43.0,1.087,21.292,16.4,10.962,6.3,6.826,7.0,0.174,15.417
2012-03-26,84.0,48.75,32.0,0.458,17.292,12.9,7.838,2.7,5.391,5.609,0.217,12.625
2012-03-27,99.0,77.042,53.0,3.333,29.916,14.6,9.262,2.8,27.083,32.75,5.667,19.458
2012-03-28,99.0,93.833,78.0,1.292,38.604,17.2,13.196,10.0,26.917,30.042,3.125,16.917
2012-03-29,99.0,81.167,60.0,1.042,27.271,19.1,13.917,9.3,15.667,22.292,6.625,18.125
2012-03-30,89.0,54.292,27.0,0.875,19.604,19.1,13.079,9.0,10.875,11.667,0.792,12.625
2012-03-31,99.0,84.875,62.0,1.25,28.146,14.2,10.971,8.4,16.708,19.292,2.583,15.042
2012-04-01,99.0,69.125,48.0,0.917,13.042,13.7,7.4,1.6,4.417,5.0,0.583,9.792
2012-04-02,92.0,62.292,30.0,2.957,21.188,16.0,10.188,2.0,12.478,14.087,1.609,10.833
2012-04-03,99.0,89.208,68.0,3.591,29.021,16.3,11.896,7.7,6.333,7.042,0.708,15.167
2012-04-04,94.0,70.0,44.0,9.5,12.674,13.3,8.15,3.5,5.783,6.304,0.522,8.217
2012-04-05,99.0,77.0,40.0,10.958,30.938,18.8,10.55,3.4,13.458,16.042,2.583,24.292
2012-04-06,99.0,75.083,43.0,10.083,17.206,12.9,7.892,2.1,6.25,6.667,0.417,10.5
2012-04-07,99.0,61.042,33.0,9.667,13.729,12.4,7.396,3.3,4.333,4.333,0.0,7.5
2012-04-08,96.0,63.0,29.0,10.042,15.354,16.3,8.788,1.7,5.958,6.292,0.333,10.167
2012-04-09,99.0,75.917,47.0,3.478,33.875,19.0,12.338,3.5,18.087,23.043,4.957,25.292
2012-04-10,99.0,78.083,29.0,2.25,48.875,22.1,15.512,10.1,15.5,19.125,3.625,35.625
2012-04-11,99.0,98.917,98.0,0.667,31.792,15.3,13.854,12.8,9.208,10.417,1.208,18.208
2012-04-12,99.0,71.375,33.0,0.875,18.166,22.9,16.471,12.1,7.875,9.125,1.25,14.792
2012-04-13,99.0,73.042,46.0,2.25,28.02,20.8,16.342,13.0,20.542,22.25,1.708,21.625
2012-04-14,99.0,91.875,71.0,1.042,25.5,16.7,13.138,10.6,11.375,12.375,1.0,17.0
2012-04-15,99.0,86.875,62.0,1.583,18.77,16.5,13.058,7.6,7.667,8.833,1.167,13.708
2012-04-16,99.0,92.375,83.0,1.174,26.98,16.1,14.108,11.8,8.391,8.826,0.435,18.458
2012-04-17,99.0,81.708,50.0,2.417,41.708,21.8,14.9,8.4,15.125,19.0,3.875,26.042
2012-04-18,99.0,79.708,38.0,2.75,34.75,21.6,15.608,8.3,16.542,18.875,2.333,24.042
2012-04-19,99.0,88.083,72.0,1.75,32.0,20.3,16.5,12.0,12.917,14.458,1.542,21.333
2012-04-20,99.0,95.792,91.0,0.417,20.75,16.0,15.108,14.2,8.5,8.958,0.458,13.583
2012-04-21,99.0,92.958,85.0,0.667,21.0,18.0,15.675,14.1,5.667,6.042,0.375,12.958
2012-04-22,99.0,94.333,81.0,0.208,16.417,14.2,12.842,12.0,5.292,5.292,0.0,9.625
2012-04-23,99.0,96.708,75.0,0.783,16.854,18.0,15.658,13.5,13.955,14.818,0.864,9.375
2012-04-24,99.0,74.833,47.0,2.708,68.75,27.3,19.45,12.9,12.375,12.75,0.375,56.208
2012-04-25,99.0,91.708,72.0,1.792,68.792,23.4,18.292,12.2,12.708,16.0,3.292,49.625
2012-04-26,99.0,98.208,84.0,1.708,35.062,20.1,16.604,15.4,4.583,4.625,0.042,25.292
2012-04-27,99.0,70.958,38.0,1.542,11.48,25.5,17.704,11.6,11.125,11.917,0.792,7.917
2012-04-28,99.0,82.208,48.0,3.208,24.042,26.0,17.838,9.4,15.167,18.25,3.083,14.708
2012-04-29,99.0,91.458,72.0,3.25,38.73,23.4,19.629,15.6,7.25,8.083,0.833,20.333
2012-04-30,99.0,96.333,85.0,1.522,29.188,21.7,19.388,18.4,6.348,6.565,0.217,18.583
2012-05-01,99.0,91.625,78.0,0.083,20.166,22.3,19.762,18.0,3.958,4.042,0.083,11.458
2012-05-02,99.0,98.958,98.0,0.208,9.688,19.3,18.679,17.8,2.0,2.0,0.0,4.083
2012-05-03,99.0,85.667,60.0,0.667,11.292,26.3,20.388,17.2,7.167,8.208,1.042,5.542
2012-05-04,99.0,79.125,57.0,0.292,6.292,21.3,17.833,15.4,2.875,2.875,0.0,4.167
2012-05-05,94.0,74.708,45.0,1.5,13.875,27.2,19.554,14.4,6.167,6.208,0.042,10.833
2012-05-06,99.0,78.0,47.0,1.25,30.042,26.0,17.538,11.8,7.458,7.708,0.25,24.917
2012-05-07,99.0,85.5,62.0,2.0,24.084,20.2,15.492,9.4,10.609,12.435,1.826,19.333
2012-05-08,99.0,83.292,45.0,3.0,52.148,23.2,18.704,13.2,15.318,17.773,2.455,33.783
2012-05-09,99.0,98.292,89.0,1.875,79.042,19.9,17.242,15.0,20.375,23.333,2.958,48.583
2012-05-10,99.0,72.375,49.0,1.125,35.916,23.8,17.692,13.6,9.5,9.875,0.375,28.583
2012-05-11,77.0,64.417,50.0,0.583,7.75,20.5,15.604,12.5,3.833,3.875,0.042,4.042
2012-05-12,78.0,61.458,45.0,0.792,8.688,19.8,15.25,11.7,3.583,3.583,0.0,4.042
2012-05-13,99.0,63.875,33.0,1.25,13.75,23.3,16.087,8.1,6.375,6.583,0.208,8.292
2012-05-14,99.0,83.75,46.0,3.217,21.52,22.3,17.383,10.7,11.348,14.043,2.696,16.917
2012-05-15,99.0,98.917,97.0,0.917,14.312,18.0,17.033,15.9,10.375,10.958,0.583,9.375
2012-05-16,99.0,68.292,34.0,2.792,32.021,27.1,20.571,15.3,11.0,11.792,0.792,25.542
2012-05-17,99.0,83.0,54.0,3.458,50.27,23.8,19.383,13.9,16.958,20.333,3.375,44.25
2012-05-18,99.0,70.958,45.0,1.708,25.332,23.0,18.233,14.6,6.917,7.125,0.208,21.042
2012-05-19,99.0,72.583,40.0,3.792,26.521,23.7,18.104,10.5,9.583,10.25,0.667,17.667
2012-05-20,99.0,90.708,68.0,2.417,27.062,21.4,18.738,15.6,9.625,10.5,0.875,20.417
2012-05-21,99.0,89.25,63.0,1.087,25.834,23.0,19.367,17.5,9.304,9.87,0.565,21.083
2012-05-22,100.0,93.333,74.0,1.167,31.699,20.5,18.15,14.2,13.136,15.0,1.864,20.091
2012-05-23,99.0,69.292,33.0,1.833,25.354,27.7,19.533,12.1,12.792,16.458,3.667,16.583
2012-05-24,99.0,74.25,40.0,3.208,27.042,26.2,19.812,11.9,14.125,16.0,1.875,22.0
2012-05-25,99.0,89.458,74.0,3.625,46.708,23.2,19.475,15.9,17.917,20.083,2.167,31.75
2012-05-26,99.0,77.625,53.0,3.208,27.312,24.5,19.912,15.0,10.625,11.208,0.583,23.292
2012-05-27,99.0,79.75,52.0,6.042,28.083,26.0,21.062,15.8,9.667,10.708,1.042,25.458
2012-05-28,99.0,91.5,71.0,2.217,26.062,25.0,20.646,17.1,7.478,8.478,1.0,17.375
2012-05-29,99.0,92.0,58.0,1.625,41.334,25.2,19.95,16.3,13.636,15.636,2.0,29.043
2012-05-30,99.0,80.333,57.0,2.25,21.438,24.6,19.667,13.7,13.458,13.917,0.458,14.75
2012-05-31,99.0,92.333,73.0,1.417,31.979,23.6,20.858,17.6,9.208,9.833,0.625,21.125
2012-06-01,99.0,85.792,56.0,2.333,28.334,27.0,22.492,19.6,8.292,9.583,1.292,19.5
2012-06-02,99.0,93.208,84.0,3.292,28.042,23.9,21.571,19.8,5.958,6.917,0.958,19.333
2012-06-03,99.0,86.875,75.0,1.833,22.062,23.0,20.567,17.2,5.458,5.833,0.375,15.958
2012-06-04,99.0,86.375,56.0,2.522,22.938,25.5,20.954,16.6,10.13,12.522,2.391,16.292
2012-06-05,99.0,96.25,91.0,1.833,17.25,21.2,20.142,19.0,8.75,9.875,1.125,12.208
