date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,SO2_mean
2014-12-18,6.305,8.667,2.361,1.833,4.556,0.729
2014-12-19,28.708,48.208,19.5,12.458,11.99,1.292
2014-12-20,27.542,55.542,28.0,19.167,23.438,0.542
2014-12-21,5.403,6.945,1.542,11.458,11.26,0.958
2014-12-22,5.927,7.916,1.989,5.0,6.674,1.022
2014-12-23,9.611,12.056,2.445,6.708,7.833,1.0
2014-12-24,30.625,55.917,25.292,24.0,24.698,3.333
2014-12-25,8.423,15.137,6.714,9.083,9.479,1.833
2014-12-26,4.93,9.083,4.153,1.542,3.49,0.792
2014-12-27,8.319,11.917,3.597,6.25,8.264,1.792
2014-12-28,19.778,26.347,6.569,19.5,22.958,3.125
2014-12-29,6.77,9.263,2.493,9.75,12.903,0.478
2014-12-30,8.236,10.444,2.208,30.5,31.319,2.5
2014-12-31,8.069,10.569,2.5,22.417,28.139,2.875
2015-01-01,3.361,4.472,1.111,4.25,7.125,
2015-01-02,14.792,19.028,4.236,14.875,19.472,
2015-01-03,18.194,23.597,5.403,24.708,32.25,
2015-01-04,10.87,14.743,3.874,24.5,34.667,
2015-01-05,8.491,10.481,1.989,27.0,34.754,
2015-01-06,10.028,13.791,3.764,8.333,11.153,
2015-01-07,5.639,6.931,1.292,5.917,8.514,
2015-01-08,12.542,15.389,2.847,10.333,13.972,
2015-01-09,6.597,8.097,1.5,4.292,6.778,
2015-01-10,5.681,6.889,1.208,8.5,10.889,
2015-01-11,6.679,8.019,1.34,10.667,12.93,
2015-01-12,10.022,13.283,3.261,4.875,8.375,
2015-01-13,15.542,23.014,7.472,7.458,10.764,
2015-01-14,8.972,13.111,4.139,6.958,8.709,
2015-01-15,6.083,10.042,3.958,5.875,7.944,
2015-01-16,8.111,10.43,2.32,6.167,8.458,
2015-01-17,18.153,22.75,4.597,13.833,18.389,
2015-01-18,12.486,15.208,2.722,5.75,11.445,
2015-01-19,3.963,5.231,1.268,4.833,6.611,
2015-01-20,5.875,7.903,2.028,2.25,5.528,
2015-01-21,8.361,11.097,2.736,2.625,4.708,
2015-01-22,13.252,17.973,4.722,5.167,5.722,
2015-01-23,20.875,26.653,5.778,11.25,15.236,
2015-01-24,3.055,3.736,0.681,8.875,10.611,
2015-01-25,12.606,16.28,3.674,7.875,11.444,
2015-01-26,19.208,28.683,9.475,14.083,17.958,
2015-01-27,23.361,38.445,15.083,20.708,24.625,
2015-01-28,26.069,38.986,12.917,24.708,30.82,
2015-01-29,30.111,42.208,12.097,18.083,30.319,
2015-01-30,13.0,16.306,3.306,2.417,7.805,
2015-01-31,7.375,8.722,1.347,10.958,13.5,
2015-02-01,17.677,21.27,3.594,22.833,27.403,
2015-02-02,11.506,15.089,3.584,6.478,8.744,
2015-02-03,6.0,7.833,1.833,4.292,5.68,
2015-02-04,19.625,26.889,7.264,9.375,12.695,
2015-02-05,17.722,23.361,5.639,14.292,18.597,
2015-02-06,9.875,11.792,1.917,10.125,14.18,
2015-02-07,4.459,5.43,0.972,3.542,6.056,
2015-02-08,20.949,30.417,9.467,9.917,12.472,
2015-02-09,6.805,8.318,1.512,12.042,15.764,
2015-02-10,4.722,8.542,3.819,6.333,8.361,
2015-02-11,16.694,23.0,6.306,13.125,16.472,
2015-02-12,36.639,57.014,20.375,27.0,32.111,
2015-02-13,33.361,57.916,24.556,21.5,39.834,
2015-02-14,12.778,17.181,4.403,5.167,13.639,
2015-02-15,5.775,7.794,2.019,3.708,6.166,
2015-02-16,8.179,10.385,2.206,6.917,8.68,
2015-02-17,5.75,7.5,1.75,7.375,10.261,
2015-02-18,19.111,27.111,8.0,10.167,13.792,
2015-02-19,34.694,56.972,22.278,18.0,22.479,
2015-02-20,27.917,36.347,8.431,15.708,21.334,
2015-02-21,3.32,4.0,0.681,8.375,12.729,
2015-02-22,15.063,18.521,3.458,8.125,10.188,
2015-02-23,20.657,28.424,7.767,12.542,17.375,
2015-02-24,4.496,7.141,2.644,9.917,14.854,
2015-02-25,5.167,8.292,3.125,2.375,4.666,
2015-02-26,7.042,9.694,2.653,16.5,18.688,
2015-02-27,16.653,21.917,5.264,28.667,34.875,
2015-02-28,12.597,16.069,3.472,31.833,40.312,
2015-03-01,4.633,6.193,1.56,7.75,8.146,
2015-03-02,12.389,15.889,3.5,12.583,16.0,
2015-03-03,23.049,31.425,8.376,22.043,26.009,
2015-03-04,25.778,35.847,10.069,25.292,34.688,
2015-03-05,23.278,30.389,7.111,31.417,41.938,
2015-03-06,8.014,9.236,1.222,15.0,28.312,
2015-03-07,25.249,38.019,12.77,10.0,24.354,
2015-03-08,18.528,32.543,14.015,16.333,26.25,
2015-03-09,13.361,15.625,2.264,13.708,23.48,
2015-03-10,6.639,8.181,1.542,5.75,7.354,
2015-03-11,8.134,12.687,4.553,5.75,8.292,
2015-03-12,7.333,10.32,2.986,3.708,5.333,
2015-03-13,14.153,17.556,3.403,8.75,10.917,
2015-03-14,9.783,11.791,2.008,7.591,10.214,
2015-03-15,5.438,6.86,1.422,12.833,15.375,
2015-03-16,28.514,41.597,13.083,13.417,17.188,
2015-03-17,23.111,34.472,11.361,15.375,22.084,
2015-03-18,18.666,24.542,5.875,14.833,24.334,
2015-03-19,7.403,9.75,2.347,6.917,14.271,
2015-03-20,3.903,4.708,0.805,18.083,26.021,
2015-03-21,3.611,4.531,0.921,3.875,6.625,
2015-03-22,15.252,19.335,4.082,3.958,9.166,
2015-03-23,16.764,18.783,2.019,20.0,26.528,
2015-03-24,4.717,7.764,3.046,8.625,12.611,
2015-03-25,3.611,6.417,2.806,1.875,4.222,
2015-03-26,6.236,8.945,2.708,2.292,5.597,
2015-03-27,14.347,18.931,4.583,12.0,15.472,
2015-03-28,11.611,14.723,3.112,11.792,15.347,
2015-03-29,14.174,17.24,3.067,18.833,21.986,
2015-03-30,27.945,36.181,8.236,30.917,38.764,
2015-03-31,22.084,28.722,6.639,27.083,36.097,
2015-04-01,23.792,30.653,6.861,22.792,48.875,
2015-04-02,11.938,14.313,2.375,7.545,12.887,
2015-04-03,27.25,40.042,12.792,11.875,30.639,
2015-04-04,15.639,20.695,5.056,7.25,22.208,
2015-04-05,9.903,11.0,1.097,5.125,17.069,
2015-04-06,24.437,32.703,8.266,5.167,15.833,
2015-04-07,8.138,9.488,1.35,4.667,8.764,
2015-04-08,8.528,10.153,1.625,6.917,12.222,
2015-04-09,13.208,16.764,3.555,11.5,17.306,
2015-04-10,18.208,22.083,3.875,17.042,33.342,
2015-04-11,10.653,15.236,4.583,10.708,21.542,
2015-04-12,10.736,13.958,3.222,12.625,15.764,
2015-04-13,19.034,24.313,5.279,8.75,20.778,
2015-04-14,21.742,34.768,13.026,8.5,29.542,
2015-04-15,13.097,16.056,2.958,11.25,21.931,
2015-04-16,16.25,20.917,4.667,27.833,40.889,
2015-04-17,11.958,14.222,2.264,22.0,38.139,
2015-04-18,15.278,19.972,4.695,16.708,33.722,
2015-04-19,16.555,19.5,2.944,18.875,31.097,
2015-04-20,5.652,6.96,1.308,9.667,28.597,
2015-04-21,8.199,9.907,1.709,3.708,8.306,
2015-04-22,15.986,21.694,5.708,11.25,19.417,
2015-04-23,14.459,18.264,3.806,15.667,24.472,
2015-04-24,9.82,11.778,1.958,19.75,28.236,
2015-04-25,11.889,14.028,2.139,23.875,32.125,
2015-04-26,9.875,12.264,2.389,24.583,39.604,
2015-04-27,12.974,20.264,7.29,30.458,45.042,
2015-04-28,13.377,21.293,7.917,32.25,54.792,
2015-04-29,6.097,10.222,4.125,10.542,19.375,
2015-04-30,8.278,13.028,4.75,7.875,14.23,
2015-05-01,10.622,16.735,6.113,9.522,18.94,
2015-05-02,9.667,15.861,6.194,10.5,19.417,
2015-05-03,3.916,8.389,4.472,5.542,11.917,
2015-05-04,3.638,7.349,3.711,7.833,17.042,
2015-05-05,3.365,6.922,3.557,11.125,18.688,
2015-05-06,5.403,9.222,3.82,12.792,21.416,
2015-05-07,8.042,12.472,4.431,13.083,22.375,
2015-05-08,11.278,16.18,4.903,13.25,20.084,
2015-05-09,16.305,21.056,4.75,17.542,30.208,
2015-05-10,5.083,8.028,2.944,13.75,18.562,
2015-05-11,8.201,12.248,4.047,9.083,15.875,
2015-05-12,4.451,5.777,1.326,8.333,20.378,
2015-05-13,8.708,10.403,1.694,15.75,22.938,
2015-05-14,18.083,22.653,4.57,22.583,30.729,
2015-05-15,15.027,18.621,3.594,18.5,29.792,
2015-05-16,8.93,10.736,1.806,18.542,33.708,
2015-05-17,7.486,9.111,1.625,15.083,21.958,
2015-05-18,7.336,9.218,1.882,20.042,38.104,
2015-05-19,16.934,20.553,3.619,7.417,14.992,
2015-05-20,13.708,18.542,4.833,14.375,22.561,
2015-05-21,5.792,7.416,1.625,7.792,11.083,
2015-05-22,18.833,25.528,6.694,12.458,18.458,
2015-05-23,20.056,23.681,3.625,21.542,30.5,
2015-05-24,5.542,6.528,0.986,5.75,11.875,
2015-05-25,10.923,14.468,3.545,11.625,21.333,
2015-05-26,14.542,18.648,4.106,11.625,18.639,
2015-05-27,19.458,23.194,3.736,21.375,27.861,
2015-05-28,7.097,8.208,1.111,22.333,36.028,
2015-05-29,11.292,13.306,2.014,17.75,24.903,
2015-05-30,14.944,17.139,2.194,24.417,34.306,
2015-05-31,7.375,8.444,1.07,16.958,22.611,
2015-06-01,7.123,8.445,1.322,12.417,19.18,
2015-06-02,9.885,12.605,2.719,13.682,23.657,
2015-06-03,10.365,12.579,2.215,9.792,20.111,
2015-06-04,5.709,7.375,1.667,5.458,9.361,
2015-06-05,22.708,31.111,8.403,8.083,12.976,
2015-06-06,6.847,8.75,1.903,5.125,8.712,
2015-06-07,5.431,6.444,1.014,6.458,12.264,
2015-06-08,9.709,12.205,2.496,6.333,14.5,
2015-06-09,13.947,18.36,4.412,3.125,9.225,
2015-06-10,10.333,12.917,2.583,10.333,18.195,
2015-06-11,11.347,14.264,2.917,14.542,37.097,
2015-06-12,17.514,22.125,4.611,14.125,27.403,
2015-06-13,11.292,13.347,2.056,29.083,46.25,
2015-06-14,5.819,6.764,0.944,15.042,30.847,
2015-06-15,11.791,14.333,2.543,17.417,34.722,
2015-06-16,14.079,16.024,1.945,22.083,49.75,
2015-06-17,7.347,8.986,1.639,12.708,32.0,
2015-06-18,6.847,8.042,1.194,8.542,20.653,
2015-06-19,11.542,14.333,2.792,6.708,15.458,
2015-06-20,8.264,9.792,1.528,7.833,15.98,
2015-06-21,4.278,4.931,0.653,6.625,13.916,
2015-06-22,6.822,8.273,1.451,6.167,14.229,
2015-06-23,7.482,9.174,1.692,12.542,27.25,
2015-06-24,7.792,9.444,1.653,16.25,31.389,
2015-06-25,5.959,7.986,2.028,12.5,27.681,
2015-06-26,5.778,6.861,1.083,5.292,14.653,
2015-06-27,6.778,8.181,1.403,4.042,12.139,
2015-06-28,3.083,4.069,0.986,2.75,6.755,
2015-06-29,8.645,11.806,3.161,6.417,11.125,
2015-06-30,6.65,8.192,1.542,7.0,16.083,
2015-07-01,12.341,15.967,3.626,3.913,12.73,
2015-07-02,14.736,18.389,3.653,9.292,19.153,
2015-07-03,13.472,16.014,2.542,9.625,21.458,
2015-07-04,11.917,14.056,2.139,12.708,26.528,
2015-07-05,6.958,7.833,0.875,13.792,30.028,
2015-07-06,13.341,15.54,2.199,5.875,15.778,
2015-07-07,17.38,20.542,3.161,9.042,28.82,
2015-07-08,21.903,30.222,8.319,9.458,28.792,
2015-07-09,14.861,21.222,6.361,6.0,19.903,
2015-07-10,9.278,11.861,2.583,10.667,24.986,
2015-07-11,11.778,14.833,3.056,16.875,43.819,
2015-07-12,6.125,8.861,2.736,13.917,33.722,
2015-07-13,3.847,6.984,3.137,5.833,23.681,
2015-07-14,3.859,6.813,2.954,4.833,18.125,
2015-07-15,5.512,9.867,4.356,4.542,13.111,
2015-07-16,4.583,6.833,2.25,8.375,33.569,
2015-07-17,1.764,2.639,0.875,12.125,47.195,
2015-07-18,4.389,5.792,1.403,7.042,26.958,
2015-07-19,9.361,16.889,7.528,8.917,28.889,
2015-07-20,7.186,13.295,6.109,8.417,23.222,
2015-07-21,4.314,6.402,2.088,4.333,14.861,
2015-07-22,4.097,6.0,1.903,2.25,14.832,
2015-07-23,8.611,12.528,3.917,4.583,12.542,
2015-07-24,15.611,24.736,9.125,12.0,25.333,
2015-07-25,12.236,19.944,7.708,14.458,26.792,
2015-07-26,9.986,15.597,5.611,8.333,18.555,
2015-07-27,7.774,13.161,5.387,9.083,22.833,
2015-07-28,6.549,9.107,2.558,11.792,22.056,
2015-07-29,13.534,17.664,4.13,16.292,33.903,
2015-07-30,10.361,14.68,4.319,26.458,44.146,
2015-07-31,12.812,18.554,5.742,30.958,46.646,
2015-08-01,10.861,17.056,6.194,32.75,57.146,
2015-08-02,6.791,13.403,6.611,39.0,73.25,
2015-08-03,6.968,14.404,7.436,30.273,55.69,
2015-08-04,5.907,10.242,4.335,24.958,43.875,
2015-08-05,5.486,9.291,3.806,8.042,24.722,
2015-08-06,5.472,9.431,3.958,4.792,17.57,
2015-08-07,10.153,14.958,4.805,9.708,24.139,
2015-08-08,10.111,13.056,2.945,18.167,37.167,
2015-08-09,3.889,5.986,2.097,16.125,34.125,
2015-08-10,8.667,14.153,5.486,13.0,28.958,
2015-08-11,7.197,11.327,4.13,13.391,22.328,
2015-08-12,9.636,14.506,4.869,15.833,27.953,
2015-08-13,10.003,13.556,3.553,11.917,29.833,
2015-08-14,7.764,10.528,2.764,7.583,16.625,
2015-08-15,6.083,8.681,2.597,10.042,19.944,
2015-08-16,5.82,8.764,2.945,15.292,32.278,
2015-08-17,4.704,5.775,1.071,3.667,18.389,
2015-08-18,10.759,15.55,4.792,5.667,12.5,
2015-08-19,11.028,12.667,1.639,6.25,14.097,
2015-08-20,16.32,19.472,3.153,5.042,14.736,
2015-08-21,15.319,20.444,5.125,9.917,31.625,
2015-08-22,7.333,10.139,2.805,7.958,26.083,
2015-08-23,5.667,6.694,1.028,5.958,13.139,
2015-08-24,8.928,10.187,1.259,7.375,16.542,
2015-08-25,12.749,13.453,0.703,8.083,16.889,
2015-08-26,11.028,11.736,0.708,3.667,18.569,
2015-08-27,18.528,19.5,0.972,7.167,16.055,
2015-08-28,16.472,17.528,1.055,9.5,27.431,
2015-08-29,17.708,18.472,0.764,7.208,20.847,
2015-08-30,9.444,10.014,0.569,5.083,17.084,
2015-08-31,15.809,19.178,3.369,5.167,12.18,
2015-09-01,9.09,11.28,2.191,4.833,16.931,
2015-09-02,8.562,10.646,2.084,6.125,14.681,
2015-09-03,15.66,17.542,1.883,11.217,24.583,
2015-09-04,12.458,15.104,2.646,14.708,33.681,
2015-09-05,7.98,8.854,0.875,9.792,17.569,
2015-09-06,4.729,4.979,0.25,11.625,28.5,
2015-09-07,13.388,15.398,2.011,5.208,15.833,
2015-09-08,13.772,15.927,2.156,5.042,12.625,
2015-09-09,5.688,6.104,0.417,1.125,10.597,
2015-09-10,8.202,11.674,3.472,4.833,11.36,
2015-09-11,7.076,8.678,1.601,5.875,11.653,
2015-09-12,9.847,12.986,3.139,12.625,21.625,
2015-09-13,7.514,9.32,1.806,13.167,21.917,
2015-09-14,10.679,12.787,2.108,4.25,9.5,
2015-09-15,12.173,15.799,3.626,10.375,17.722,
2015-09-16,13.986,16.139,2.153,13.667,25.555,
2015-09-17,15.625,19.625,4.0,9.333,22.542,
2015-09-18,11.458,14.903,3.444,6.125,11.833,
2015-09-19,3.93,5.083,1.153,3.833,8.528,
2015-09-20,6.444,7.875,1.431,7.833,12.764,
2015-09-21,10.747,13.725,2.978,11.542,20.417,
2015-09-22,9.762,12.099,2.336,15.833,25.361,
2015-09-23,5.722,6.514,0.792,11.0,20.625,
2015-09-24,8.75,11.208,2.458,10.375,17.875,
2015-09-25,16.003,20.778,4.775,6.083,13.26,
2015-09-26,8.93,12.319,3.389,3.625,14.472,
2015-09-27,9.75,12.597,2.847,9.875,18.514,
2015-09-28,10.587,14.241,3.654,10.75,16.639,
2015-09-29,7.94,10.6,2.66,7.208,12.611,
2015-09-30,13.542,16.5,2.958,8.167,13.18,
2015-10-01,20.528,28.514,7.986,12.292,26.111,
2015-10-02,6.291,8.036,1.745,6.182,13.48,
2015-10-03,13.062,18.375,5.312,9.5,16.25,
2015-10-04,9.188,11.562,2.375,14.083,20.291,
2015-10-05,17.994,22.663,4.669,6.667,11.895,
2015-10-06,16.489,21.406,4.917,13.167,20.236,
2015-10-07,10.167,12.778,2.611,6.167,12.32,
2015-10-08,4.409,8.27,3.861,9.125,14.966,
2015-10-09,9.452,14.985,5.533,27.542,38.083,
2015-10-10,26.708,35.028,8.32,39.958,60.097,
2015-10-11,6.805,8.222,1.417,9.833,18.389,
2015-10-12,9.375,11.736,2.361,10.417,16.653,
2015-10-13,7.611,9.621,2.011,7.5,14.208,
2015-10-14,10.125,13.556,3.431,6.417,12.778,
2015-10-15,21.111,26.861,5.75,13.042,21.583,
2015-10-16,24.694,31.556,6.861,16.875,25.958,
2015-10-17,18.514,21.694,3.181,12.375,18.778,
2015-10-18,12.708,15.264,2.556,14.792,22.444,
2015-10-19,12.177,15.88,3.704,13.75,23.0,
2015-10-20,19.118,24.208,5.091,26.25,39.278,
2015-10-21,18.056,22.569,4.514,28.167,39.583,
2015-10-22,13.181,17.375,4.194,21.583,34.653,
2015-10-23,16.077,22.772,6.694,16.208,27.778,
2015-10-24,16.181,21.347,5.167,27.917,44.833,
2015-10-25,2.125,3.222,1.097,7.792,13.18,
2015-10-26,13.24,16.592,3.352,8.958,17.264,
2015-10-27,15.56,19.961,4.401,13.667,22.389,
2015-10-28,6.194,7.625,1.43,7.292,17.0,
2015-10-29,4.528,5.945,1.417,8.25,12.847,
2015-10-30,10.028,12.778,2.75,17.5,25.764,
2015-10-31,4.056,5.264,1.208,5.458,10.417,
2015-11-01,12.722,15.139,2.417,12.833,19.319,
2015-11-02,14.643,17.332,2.689,9.609,16.923,
2015-11-03,5.577,6.718,1.142,3.25,8.597,
2015-11-04,21.208,31.194,9.986,10.667,18.111,
2015-11-05,23.861,35.486,11.625,19.833,32.542,
2015-11-06,19.514,30.208,10.695,17.083,30.514,
2015-11-07,21.042,25.458,4.417,25.333,46.834,
2015-11-08,11.167,12.792,1.625,12.625,23.417,
2015-11-09,25.949,44.244,18.295,9.292,29.208,
2015-11-10,10.493,15.528,5.034,2.133,7.053,
2015-11-11,10.291,13.528,3.236,,6.833,
2015-11-12,21.458,30.291,8.833,,17.403,
2015-11-13,28.736,46.006,17.27,21.615,33.528,
2015-11-14,10.791,12.93,2.139,4.833,14.458,
2015-11-15,9.528,12.486,2.958,2.958,9.805,
2015-11-16,22.088,33.39,11.302,6.75,12.236,
2015-11-17,34.917,53.812,18.896,22.458,45.403,
2015-11-18,24.278,39.194,14.917,11.75,28.111,
2015-11-19,10.583,13.0,2.417,3.542,8.875,
2015-11-20,19.889,29.208,9.319,6.75,14.042,
2015-11-21,8.819,10.417,1.597,9.5,13.417,
2015-11-22,20.708,28.653,7.944,19.875,29.528,
2015-11-23,22.682,33.141,10.458,30.667,49.972,
2015-11-24,11.634,16.706,5.072,10.333,21.417,
2015-11-25,17.57,23.736,6.166,5.125,10.014,
2015-11-26,13.305,18.417,5.111,3.875,12.667,
2015-11-27,6.389,8.375,1.986,2.792,7.236,
2015-11-28,10.764,14.486,3.722,7.708,12.097,
2015-11-29,8.375,10.375,2.0,7.917,11.264,
2015-11-30,24.819,41.056,16.236,16.542,25.014,
2015-12-01,16.621,26.151,9.53,12.292,21.222,
2015-12-02,30.861,49.25,18.389,18.625,28.653,
2015-12-03,16.25,25.028,8.778,11.458,23.5,
2015-12-04,4.023,5.332,1.31,6.727,11.043,
2015-12-05,5.514,7.028,1.514,6.75,11.542,
2015-12-06,6.347,7.611,1.264,7.25,11.667,
2015-12-07,20.208,28.774,8.566,8.125,11.782,
2015-12-08,15.473,20.599,5.126,5.333,11.25,
2015-12-09,29.057,44.042,14.984,14.375,18.853,
2015-12-10,32.222,63.986,31.764,26.292,41.438,
2015-12-11,4.917,7.375,2.458,4.0,15.486,
2015-12-12,9.861,11.792,1.931,8.958,12.917,
2015-12-13,16.305,20.514,4.208,12.542,20.583,
2015-12-14,28.927,43.838,14.912,15.292,22.708,
2015-12-15,29.101,52.466,23.364,19.917,30.361,
2015-12-16,15.347,27.069,11.722,13.5,28.056,
2015-12-17,6.236,8.125,1.889,3.875,5.778,
2015-12-18,5.194,7.042,1.847,3.958,5.361,
2015-12-19,6.194,7.82,1.625,4.25,7.028,
2015-12-20,14.222,17.5,3.278,8.917,13.25,
2015-12-21,25.038,35.34,10.302,14.167,22.917,
2015-12-22,15.577,19.573,3.996,4.222,10.986,
2015-12-23,27.069,40.444,13.375,,29.458,
2015-12-24,16.375,25.639,9.264,7.4,14.944,
2015-12-25,5.458,8.375,2.916,6.75,10.5,
2015-12-26,7.403,9.653,2.25,10.958,14.611,
2015-12-27,4.958,6.236,1.278,11.375,14.889,
2015-12-28,6.857,8.824,1.966,4.5,5.625,
2015-12-29,3.281,4.519,1.238,0.542,3.833,
2015-12-30,6.764,8.875,2.111,3.208,5.559,
2015-12-31,8.222,10.403,2.181,6.625,10.264,
2016-01-01,4.986,5.945,0.959,8.083,11.75,
2016-01-02,9.161,11.68,2.52,16.667,21.514,
2016-01-03,4.722,5.486,0.764,17.292,21.07,
2016-01-04,9.056,11.861,2.805,21.0,24.291,
2016-01-05,3.361,4.264,0.903,7.958,11.375,
2016-01-06,9.933,13.053,3.12,6.043,8.434,
2016-01-07,23.903,36.792,12.889,16.292,17.972,
2016-01-08,18.167,29.555,11.389,19.583,23.055,
2016-01-09,4.033,4.857,0.825,4.375,6.681,
2016-01-10,7.674,9.75,2.075,4.083,6.639,
2016-01-11,6.909,9.736,2.827,2.833,4.597,
2016-01-12,6.722,9.301,2.579,6.542,9.056,
2016-01-13,5.333,6.57,1.236,9.083,10.236,
2016-01-14,3.847,4.792,0.944,2.0,4.07,
2016-01-15,3.528,4.472,0.944,1.167,3.75,
2016-01-16,7.163,9.186,2.023,1.0,3.042,
2016-01-17,6.188,8.125,1.938,2.792,4.486,
2016-01-18,27.27,41.896,14.625,8.833,11.347,
2016-01-19,19.462,26.322,6.86,15.792,17.805,
2016-01-20,23.542,32.416,8.875,22.458,23.236,
2016-01-21,5.375,6.667,1.292,8.875,11.639,
2016-01-22,10.708,13.542,2.834,13.875,14.958,
2016-01-23,5.994,7.754,1.76,2.0,5.611,
2016-01-24,6.708,8.562,1.854,1.5,3.875,
2016-01-25,12.916,19.834,6.916,2.625,6.278,
2016-01-26,23.979,35.896,11.917,7.042,10.097,
2016-01-27,34.938,54.77,19.834,17.083,22.25,
2016-01-28,17.646,22.375,4.729,8.5,15.542,
2016-01-29,23.438,30.792,7.354,12.875,19.611,
2016-01-30,14.623,19.301,4.678,10.125,17.264,
2016-01-31,6.416,8.75,2.333,2.833,6.486,
2016-02-01,15.722,22.639,6.917,6.875,7.708,
2016-02-02,6.681,8.806,2.125,1.583,4.167,
2016-02-03,6.86,8.549,1.69,4.478,6.968,
2016-02-04,15.819,20.667,4.847,6.5,10.347,
2016-02-05,18.736,22.694,3.959,12.542,17.333,
2016-02-06,7.943,9.589,1.647,9.792,15.625,
2016-02-07,4.641,5.934,1.293,4.667,8.903,
2016-02-08,6.847,10.389,3.542,3.125,6.486,
2016-02-09,20.694,26.153,5.458,9.667,13.486,
2016-02-10,5.631,6.872,1.241,3.375,7.264,
2016-02-11,5.014,6.083,1.069,0.792,4.292,
2016-02-12,5.319,6.472,1.153,1.75,4.458,
2016-02-13,10.443,14.263,3.82,4.542,6.431,
2016-02-14,15.421,21.372,5.951,7.583,11.153,
2016-02-15,10.819,15.264,4.444,8.042,9.583,
2016-02-16,26.708,36.417,9.708,18.125,24.584,
2016-02-17,36.625,56.458,19.833,29.542,39.014,
2016-02-18,7.014,8.18,1.167,6.542,9.972,
2016-02-19,7.389,8.556,1.167,3.292,6.195,
2016-02-20,20.668,27.621,6.953,10.583,15.639,
2016-02-21,4.178,5.17,0.993,5.958,8.722,
2016-02-22,19.139,23.82,4.681,8.708,14.708,
2016-02-23,18.261,24.076,5.814,5.167,12.597,
2016-02-24,5.438,5.979,0.542,4.0,9.0,
2016-02-25,10.479,12.02,1.542,6.875,8.736,
2016-02-26,8.104,8.958,0.854,10.333,12.597,
2016-02-27,7.764,8.487,0.723,5.0,8.931,
2016-02-28,16.959,20.18,3.22,9.833,12.666,
2016-02-29,,,,,,
2016-03-01,23.812,30.458,6.646,16.958,24.555,
2016-03-02,24.666,36.771,12.104,17.167,30.347,
2016-03-03,5.667,5.938,0.271,5.792,9.264,
2016-03-04,20.938,25.312,4.375,13.75,19.264,
2016-03-05,16.125,18.27,2.146,18.25,26.069,
2016-03-06,21.127,29.52,8.394,21.958,31.945,
2016-03-07,6.452,7.07,0.617,3.75,7.639,
2016-03-08,8.354,8.958,0.604,9.042,12.0,
2016-03-09,9.907,10.612,0.704,13.273,16.875,
2016-03-10,6.185,9.859,3.674,10.208,13.389,
2016-03-11,6.611,9.167,2.556,10.292,12.083,
2016-03-12,10.764,13.653,2.889,13.875,16.5,
2016-03-13,23.74,31.129,7.389,21.25,27.278,
2016-03-14,7.292,9.408,2.116,13.208,19.792,
2016-03-15,4.653,6.431,1.778,1.75,4.486,
2016-03-16,4.292,6.111,1.819,5.167,7.847,
2016-03-17,6.056,8.305,2.25,6.0,10.028,
2016-03-18,9.278,11.681,2.403,12.417,14.917,
2016-03-19,9.75,12.097,2.347,23.708,30.722,
2016-03-20,10.906,13.527,2.621,33.25,42.083,
2016-03-21,9.243,11.58,2.337,8.542,16.069,
2016-03-22,5.68,7.556,1.875,13.708,15.431,
2016-03-23,16.625,22.472,5.847,14.333,17.639,
2016-03-24,4.861,7.667,2.806,8.625,11.097,
2016-03-25,9.361,11.945,2.583,9.583,12.68,
2016-03-26,9.417,11.722,2.306,6.5,16.792,
2016-03-27,5.968,7.673,1.705,5.333,8.333,
2016-03-28,7.727,9.694,1.968,11.75,13.042,
2016-03-29,13.93,17.236,3.306,21.208,22.833,
2016-03-30,25.014,32.681,7.667,30.375,36.194,
2016-03-31,14.347,17.042,2.694,14.583,21.361,
2016-04-01,23.472,27.458,3.986,25.458,42.195,
2016-04-02,15.486,20.028,4.542,23.458,42.528,
2016-04-03,6.472,7.653,1.181,9.458,20.389,
2016-04-04,9.988,12.988,3.0,1.333,9.014,
2016-04-05,10.081,12.272,2.191,2.458,4.944,
2016-04-06,16.85,20.924,4.073,12.304,16.231,
2016-04-07,18.944,22.681,3.736,8.708,21.667,
2016-04-08,8.32,9.764,1.444,7.708,13.208,
2016-04-09,16.5,19.722,3.222,17.708,28.833,
2016-04-10,16.389,19.389,3.0,22.625,37.389,
2016-04-11,4.597,6.714,2.117,13.042,20.653,
2016-04-12,10.782,14.432,3.65,16.417,20.056,
2016-04-13,7.542,8.861,1.32,8.458,19.292,
2016-04-14,13.737,18.786,5.049,5.208,10.181,
2016-04-15,7.292,8.944,1.653,10.0,14.083,
2016-04-16,13.653,17.778,4.125,10.875,13.778,
2016-04-17,4.708,5.528,0.819,9.875,20.18,
2016-04-18,9.083,10.728,1.644,10.083,15.903,
2016-04-19,7.637,9.466,1.829,12.083,17.458,
2016-04-20,9.028,11.125,2.097,9.333,15.014,
2016-04-21,8.917,10.042,1.125,8.875,21.083,
2016-04-22,11.334,13.361,2.028,3.458,7.736,
2016-04-23,18.819,23.708,4.889,11.25,18.486,
2016-04-24,8.361,9.5,1.139,25.875,40.222,
2016-04-25,10.531,12.891,2.36,18.792,35.514,
2016-04-26,13.105,17.868,4.763,14.417,26.93,
2016-04-27,10.625,12.986,2.361,9.583,25.986,
