date,CO_mean,PM25_mean,SPM_mean
2017-08-30,3.083,21.333,
2017-08-31,2.125,7.25,
2017-09-01,2.167,5.75,
2017-09-02,3.375,5.917,
2017-09-03,2.958,10.333,
2017-09-04,3.417,12.125,
2017-09-05,3.375,11.0,
2017-09-06,4.125,8.542,
2017-09-07,4.542,13.042,
2017-09-08,3.696,9.625,
2017-09-09,3.583,10.583,
2017-09-10,3.125,10.875,
2017-09-11,3.083,11.458,
2017-09-12,4.391,11.417,
2017-09-13,3.625,8.333,
2017-09-14,3.75,11.625,
2017-09-15,2.792,8.542,
2017-09-16,4.667,12.083,
2017-09-17,3.708,5.333,
2017-09-18,1.833,4.583,
2017-09-19,3.565,8.875,
2017-09-20,4.292,15.708,
2017-09-21,4.417,15.292,
2017-09-22,4.792,15.125,
2017-09-23,3.667,6.5,
2017-09-24,3.833,10.375,
2017-09-25,3.944,13.188,
2017-09-26,4.0,10.458,
2017-09-27,3.208,12.333,
2017-09-28,3.208,5.083,
2017-09-29,3.208,8.042,
2017-09-30,3.833,9.625,
2017-10-01,3.792,10.708,
2017-10-02,4.375,13.375,
2017-10-03,2.864,7.542,
2017-10-04,2.083,4.722,
2017-10-05,3.292,7.5,
2017-10-06,4.875,15.667,
2017-10-07,4.25,7.75,
2017-10-08,3.708,7.125,
2017-10-09,3.667,13.25,
2017-10-10,3.739,16.0,
2017-10-11,4.042,20.5,
2017-10-12,3.5,17.917,
2017-10-13,3.75,5.333,
2017-10-14,4.583,6.0,
2017-10-15,3.5,5.208,
2017-10-16,3.435,2.417,
2017-10-17,4.783,5.708,
2017-10-18,2.75,8.208,
2017-10-19,4.042,6.0,
2017-10-20,4.625,6.125,
2017-10-21,5.583,8.75,
2017-10-22,4.417,4.167,
2017-10-23,1.958,-0.042,
2017-10-24,4.478,8.542,
2017-10-25,4.5,10.435,
2017-10-26,5.167,8.958,
2017-10-27,5.292,13.917,
2017-10-28,5.583,18.375,
2017-10-29,4.708,8.042,
2017-10-30,2.958,3.625,
2017-10-31,4.826,12.0,
2017-11-01,5.458,15.25,
2017-11-02,4.417,13.542,
2017-11-03,4.667,17.375,
2017-11-04,4.292,11.5,
2017-11-05,4.083,9.167,
2017-11-06,5.565,17.0,
2017-11-07,5.522,17.417,
2017-11-08,7.042,26.458,
2017-11-09,4.417,16.583,
2017-11-10,5.542,17.125,
2017-11-11,3.625,8.583,
2017-11-12,3.333,7.625,
2017-11-13,4.708,13.333,
2017-11-14,6.739,19.125,
2017-11-15,5.5,14.542,
2017-11-16,4.667,8.083,
2017-11-17,5.542,10.417,
2017-11-18,6.5,18.958,
2017-11-19,3.0,2.083,
2017-11-20,5.417,10.542,
2017-11-21,4.609,7.583,
2017-11-22,6.458,21.042,
2017-11-23,4.458,14.042,
2017-11-24,4.917,6.75,
2017-11-25,5.5,8.333,
2017-11-26,5.875,16.542,
2017-11-27,6.583,15.917,
2017-11-28,7.773,17.792,
2017-11-29,8.75,27.958,
2017-11-30,7.875,24.292,
2017-12-01,4.708,10.833,
2017-12-02,5.292,9.042,
2017-12-03,5.208,16.292,
2017-12-04,7.292,25.667,
2017-12-05,5.652,13.545,
2017-12-06,5.583,9.083,
2017-12-07,6.667,12.458,
2017-12-08,5.625,15.25,
2017-12-09,5.708,9.833,
2017-12-10,6.0,16.125,
2017-12-11,5.333,13.0,
2017-12-12,3.522,2.875,
2017-12-13,4.292,5.667,
2017-12-14,3.375,4.417,
2017-12-15,7.167,15.083,
2017-12-16,8.083,24.583,
2017-12-17,2.625,3.458,
2017-12-18,6.957,11.25,
2017-12-19,5.565,10.833,
2017-12-20,7.292,14.125,
2017-12-21,8.208,15.667,
2017-12-22,8.167,18.333,
2017-12-23,8.208,22.792,
2017-12-24,7.25,29.25,
2017-12-25,4.167,8.25,
2017-12-26,5.696,6.667,
2017-12-27,2.458,1.125,
2017-12-28,4.333,5.792,
2017-12-29,5.75,9.375,
2017-12-30,4.083,7.208,
2017-12-31,5.542,16.0,
2018-01-01,4.391,10.792,10.667
2018-01-02,4.167,7.0,7.542
2018-01-03,3.333,5.542,6.583
2018-01-04,4.917,8.5,5.5
2018-01-05,5.375,11.458,12.958
2018-01-06,3.458,5.5,2.75
2018-01-07,6.083,12.708,12.25
2018-01-08,7.19,16.083,13.208
2018-01-09,3.125,5.333,6.333
2018-01-10,7.125,19.0,16.958
2018-01-11,5.125,11.75,9.75
2018-01-12,5.375,20.333,24.958
2018-01-13,3.042,10.5,11.75
2018-01-14,4.292,11.292,7.625
2018-01-15,6.826,17.0,18.042
2018-01-16,6.417,13.375,13.917
2018-01-17,4.708,9.667,6.773
2018-01-18,2.417,2.917,4.417
2018-01-19,5.292,9.458,10.333
2018-01-20,6.917,29.292,36.542
2018-01-21,4.792,6.375,6.583
2018-01-22,4.826,7.958,8.708
2018-01-23,5.333,12.042,9.875
2018-01-24,2.708,5.208,4.417
2018-01-25,6.13,14.667,10.042
2018-01-26,3.083,4.208,6.792
2018-01-27,2.833,3.792,3.25
2018-01-28,5.708,9.583,7.625
2018-01-29,3.0,8.25,8.208
2018-01-30,6.0,18.292,16.375
2018-01-31,6.042,16.792,18.875
2018-02-01,3.708,5.083,6.167
2018-02-02,5.708,11.042,11.875
2018-02-03,5.042,15.417,14.833
2018-02-04,3.833,8.792,10.958
2018-02-05,5.478,14.083,14.125
2018-02-06,8.458,28.292,35.75
2018-02-07,7.667,23.458,30.083
2018-02-08,4.417,6.708,9.417
2018-02-09,4.333,11.208,12.167
2018-02-10,2.75,5.375,5.042
2018-02-11,4.167,12.208,5.167
2018-02-12,4.217,7.583,6.792
2018-02-13,4.708,12.708,15.125
2018-02-14,3.958,9.625,8.875
2018-02-15,4.739,11.0,7.273
2018-02-16,4.958,11.708,12.458
2018-02-17,3.583,10.708,7.375
2018-02-18,5.333,13.792,12.625
2018-02-19,6.13,22.875,26.583
2018-02-20,5.167,19.0,34.583
2018-02-21,2.833,5.042,4.042
2018-02-22,4.5,12.833,12.286
2018-02-23,3.0,13.375,16.667
2018-02-24,3.833,15.875,12.917
2018-02-25,3.583,13.333,15.333
2018-02-26,3.652,19.25,19.667
2018-02-27,4.0,17.833,15.792
2018-02-28,6.292,19.25,28.458
2018-03-01,4.652,10.792,13.478
2018-03-02,4.0,16.208,13.458
2018-03-03,4.792,22.458,26.667
2018-03-04,4.917,9.375,15.167
2018-03-05,3.565,7.833,5.875
2018-03-06,3.87,12.167,6.958
2018-03-07,3.542,4.042,4.583
2018-03-08,2.667,6.958,4.292
2018-03-09,4.333,10.083,7.75
2018-03-10,3.958,11.0,9.5
2018-03-11,3.25,5.208,4.458
2018-03-12,4.174,9.542,8.333
2018-03-13,3.375,7.083,10.083
2018-03-14,3.25,8.333,6.083
2018-03-15,3.875,15.826,14.739
2018-03-16,4.0,14.875,18.292
2018-03-17,3.167,7.917,6.708
2018-03-18,3.375,6.5,7.333
2018-03-19,4.087,9.833,7.625
2018-03-20,4.167,12.958,9.625
2018-03-21,3.583,8.917,11.625
2018-03-22,3.458,7.417,10.208
2018-03-23,2.625,7.333,8.417
2018-03-24,3.083,8.458,4.0
2018-03-25,4.208,12.542,10.333
2018-03-26,3.435,10.625,10.333
2018-03-27,3.174,16.875,16.625
2018-03-28,3.0,14.417,16.0
2018-03-29,3.833,17.375,18.917
2018-03-30,3.875,14.917,16.458
2018-03-31,2.875,4.042,2.458
2018-04-01,3.167,15.458,21.0
2018-04-02,4.0,24.083,35.625
2018-04-03,4.0,31.833,44.917
2018-04-04,3.375,29.5,42.458
2018-04-05,3.273,7.167,13.625
2018-04-06,3.042,11.5,16.25
2018-04-07,3.458,6.167,13.083
2018-04-08,3.042,9.625,12.75
2018-04-09,3.458,10.542,11.25
2018-04-10,4.043,16.125,17.542
2018-04-11,3.375,13.833,17.625
2018-04-12,2.583,8.333,12.292
2018-04-13,3.042,11.0,12.167
2018-04-14,3.333,11.917,15.542
2018-04-15,2.625,4.458,10.0
2018-04-16,3.083,12.5,16.083
2018-04-17,4.217,14.455,23.522
2018-04-18,3.5,6.417,9.958
2018-04-19,3.542,8.083,15.333
2018-04-20,3.958,17.917,28.042
2018-04-21,4.25,21.292,32.667
2018-04-22,3.875,24.5,37.25
2018-04-23,3.875,28.0,42.333
2018-04-24,3.043,11.125,16.792
2018-04-25,2.958,6.783,10.458
2018-04-26,2.75,5.375,8.667
2018-04-27,3.708,12.25,13.708
2018-04-28,3.833,13.917,20.583
2018-04-29,3.458,18.292,22.125
2018-04-30,3.375,18.625,27.542
2018-05-01,3.522,18.667,22.708
2018-05-02,3.833,18.167,26.75
2018-05-03,3.208,10.25,16.833
2018-05-04,2.625,7.5,9.667
2018-05-05,3.0,13.958,19.792
2018-05-06,3.167,15.042,22.042
2018-05-07,3.042,9.875,18.667
2018-05-08,2.591,0.833,5.042
2018-05-09,2.583,3.333,4.083
2018-05-10,2.783,5.348,9.478
2018-05-11,3.083,10.125,14.292
2018-05-12,3.417,16.708,22.833
2018-05-13,3.333,15.417,26.375
2018-05-14,2.917,7.708,9.708
2018-05-15,3.478,15.0,14.583
2018-05-16,3.667,17.833,25.458
2018-05-17,4.667,28.364,40.174
2018-05-18,4.25,29.708,44.917
2018-05-19,2.542,10.625,22.542
2018-05-20,2.042,2.625,6.042
2018-05-21,3.042,9.708,8.292
2018-05-22,3.087,11.792,16.167
2018-05-23,3.25,10.917,10.5
2018-05-24,3.042,10.833,14.5
2018-05-25,3.391,14.208,17.417
2018-05-26,4.208,22.417,30.875
2018-05-27,3.792,23.75,33.875
2018-05-28,3.5,17.875,30.25
2018-05-29,2.957,17.75,25.042
2018-05-30,3.167,13.958,23.125
2018-05-31,3.667,12.458,19.583
2018-06-01,3.083,9.0,10.708
2018-06-02,3.167,12.5,18.375
2018-06-03,2.75,13.458,18.542
2018-06-04,2.826,14.083,17.875
2018-06-05,3.13,12.958,16.375
2018-06-06,3.792,13.375,25.958
2018-06-07,3.083,9.958,15.375
2018-06-08,3.333,13.417,24.042
2018-06-09,3.208,13.542,20.042
2018-06-10,2.792,6.708,14.208
2018-06-11,4.792,7.208,14.042
2018-06-12,3.087,10.042,16.583
2018-06-13,2.333,7.0,12.875
2018-06-14,2.708,8.458,10.458
2018-06-15,2.957,8.0,11.0
2018-06-16,2.792,4.917,4.0
2018-06-17,2.833,8.167,8.292
2018-06-18,3.333,7.167,11.458
2018-06-19,2.913,9.333,11.167
2018-06-20,3.375,8.583,13.917
2018-06-21,3.792,10.208,22.833
2018-06-22,2.958,15.542,24.458
2018-06-23,3.833,14.792,20.917
2018-06-24,2.917,6.75,10.542
2018-06-25,3.417,17.208,25.75
2018-06-26,3.609,24.182,41.542
2018-06-27,2.25,9.208,17.042
2018-06-28,2.565,11.957,25.652
2018-06-29,2.125,4.833,8.958
2018-06-30,2.458,6.0,13.917
2018-07-01,2.25,8.5,16.375
2018-07-02,2.458,12.333,25.042
2018-07-03,2.261,11.208,21.875
2018-07-04,1.875,5.458,13.417
2018-07-05,2.458,4.083,5.375
2018-07-06,3.174,5.458,8.917
2018-07-07,2.583,4.5,7.667
2018-07-08,2.208,6.75,13.875
2018-07-09,2.292,7.208,12.292
2018-07-10,2.261,8.167,15.208
2018-07-11,2.458,12.042,20.958
2018-07-12,2.708,10.167,14.583
2018-07-13,3.0,15.083,28.167
2018-07-14,3.25,19.583,34.042
2018-07-15,3.0,24.458,55.458
2018-07-16,2.875,29.708,73.458
2018-07-17,2.957,27.292,69.583
2018-07-18,2.833,30.792,71.609
2018-07-19,2.917,26.792,63.208
2018-07-20,2.625,13.958,28.708
2018-07-21,2.583,9.375,18.792
2018-07-22,2.5,15.875,34.875
2018-07-23,2.833,17.083,31.833
2018-07-24,3.087,21.583,41.208
2018-07-25,3.0,24.208,42.833
2018-07-26,2.917,17.708,34.458
2018-07-27,2.391,14.522,22.542
2018-07-28,2.208,9.417,20.5
2018-07-29,2.167,5.208,11.833
2018-07-30,3.167,12.125,19.417
2018-07-31,2.696,12.625,25.75
2018-08-01,2.583,15.542,39.0
2018-08-02,3.042,23.75,54.208
2018-08-03,3.625,23.208,48.125
2018-08-04,3.667,19.375,38.583
2018-08-05,3.292,28.042,73.0
2018-08-06,3.5,21.708,40.792
2018-08-07,2.818,6.208,11.583
2018-08-08,2.583,4.208,11.458
2018-08-09,2.792,10.083,27.75
2018-08-10,3.208,15.417,28.833
2018-08-11,2.792,15.792,44.708
2018-08-12,2.958,11.458,28.958
2018-08-13,2.696,5.042,15.739
2018-08-14,2.435,6.542,16.833
2018-08-15,2.083,5.417,10.667
2018-08-16,1.958,2.917,9.875
2018-08-17,1.304,1.75,5.043
2018-08-18,2.583,7.292,12.0
2018-08-19,2.792,10.833,13.375
2018-08-20,2.958,11.083,17.583
2018-08-21,2.391,8.75,18.042
2018-08-22,2.375,8.375,10.292
2018-08-23,2.542,4.75,17.708
2018-08-24,2.667,3.708,13.583
2018-08-25,3.333,10.417,31.083
2018-08-26,2.958,14.167,29.208
2018-08-27,2.708,14.0,20.625
2018-08-28,3.217,14.958,30.875
2018-08-29,3.0,17.667,36.458
2018-08-30,2.708,17.708,37.25
2018-08-31,2.792,17.458,26.25
2018-09-01,2.958,7.583,13.333
2018-09-02,2.917,6.125,10.417
2018-09-03,3.286,7.958,11.818
2018-09-04,1.0,5.0,8.167
2018-09-05,2.875,5.222,17.958
2018-09-06,4.125,19.2,33.083
2018-09-07,3.042,11.75,21.708
2018-09-08,2.833,4.792,14.333
2018-09-09,2.292,4.125,8.375
2018-09-10,2.958,5.875,10.917
2018-09-11,2.174,3.083,8.333
2018-09-12,2.083,5.958,10.0
2018-09-13,2.958,10.542,17.458
2018-09-14,3.542,11.792,16.136
2018-09-15,3.792,3.875,10.292
2018-09-16,3.25,6.458,10.875
2018-09-17,3.083,9.75,18.208
2018-09-18,2.87,7.917,11.0
2018-09-19,2.75,10.542,13.917
2018-09-20,3.958,11.292,19.458
2018-09-21,4.458,6.458,12.667
2018-09-22,3.917,9.167,15.333
2018-09-23,3.167,7.75,13.292
2018-09-24,3.25,11.708,21.5
2018-09-25,3.87,10.0,19.083
2018-09-26,2.652,2.25,7.083
2018-09-27,4.125,4.667,4.042
2018-09-28,3.375,6.75,7.625
2018-09-29,4.208,8.458,14.917
2018-09-30,2.375,3.167,6.75
2018-10-01,2.25,5.833,7.458
2018-10-02,3.913,11.75,17.417
2018-10-03,3.958,18.083,19.833
2018-10-04,4.208,17.792,24.417
2018-10-05,4.792,14.292,23.875
2018-10-06,3.792,10.292,17.5
2018-10-07,2.5,4.917,10.583
2018-10-08,2.75,7.875,13.917
2018-10-09,3.609,14.458,21.0
2018-10-10,3.708,16.333,23.375
2018-10-11,3.542,12.958,17.75
2018-10-12,2.833,3.292,6.708
2018-10-13,2.5,4.905,7.375
2018-10-14,3.208,6.292,8.708
2018-10-15,4.125,10.292,11.75
2018-10-16,4.864,10.87,10.739
2018-10-17,3.5,11.667,16.292
2018-10-18,3.542,12.292,14.042
2018-10-19,4.25,11.75,20.917
2018-10-20,3.417,7.875,8.167
2018-10-21,3.625,7.542,7.708
2018-10-22,4.0,12.875,13.5
2018-10-23,4.609,17.375,22.833
2018-10-24,3.625,14.083,16.5
2018-10-25,3.375,15.609,17.25
2018-10-26,3.833,17.458,25.0
2018-10-27,3.583,10.0,18.75
2018-10-28,3.625,9.458,11.167
2018-10-29,4.292,11.042,17.125
2018-10-30,3.522,8.042,12.375
2018-10-31,3.292,5.167,4.125
2018-11-01,3.667,7.458,5.125
2018-11-02,3.958,9.75,10.583
2018-11-03,4.333,12.417,15.208
2018-11-04,4.375,17.875,21.167
2018-11-05,4.167,14.583,22.917
2018-11-06,4.636,8.75,11.333
2018-11-07,3.042,7.625,9.625
2018-11-08,3.417,10.667,14.5
2018-11-09,6.0,20.125,36.792
2018-11-10,5.0,13.917,27.083
2018-11-11,3.958,12.542,17.417
2018-11-12,4.792,16.75,21.375
2018-11-13,4.217,13.0,18.458
2018-11-14,2.667,4.75,7.083
2018-11-15,4.125,8.917,12.75
2018-11-16,5.125,12.095,16.783
2018-11-17,4.375,11.917,12.417
2018-11-18,4.708,14.125,17.083
2018-11-19,4.708,15.667,17.042
2018-11-20,3.826,5.042,8.25
2018-11-21,5.5,13.667,17.0
2018-11-22,7.25,22.0,30.833
2018-11-23,3.583,6.042,5.542
2018-11-24,4.292,9.542,10.167
2018-11-25,5.083,13.25,13.625
2018-11-26,6.875,20.5,27.625
2018-11-27,6.455,21.773,25.5
2018-11-28,5.25,18.083,22.042
2018-11-29,4.0,8.917,12.167
2018-11-30,5.792,13.458,20.125
2018-12-01,4.667,14.042,14.708
2018-12-02,5.0,14.542,15.583
2018-12-03,7.208,28.208,38.5
2018-12-04,6.043,23.042,34.958
2018-12-05,3.833,9.208,18.5
2018-12-06,6.0,12.917,23.75
2018-12-07,6.208,14.75,29.417
2018-12-08,3.583,5.208,10.458
2018-12-09,2.333,1.625,3.083
2018-12-10,4.833,10.667,12.292
2018-12-11,5.696,15.917,19.25
2018-12-12,3.917,8.417,18.0
2018-12-13,5.167,8.833,8.25
2018-12-14,4.364,8.875,12.455
2018-12-15,4.875,11.542,13.333
2018-12-16,6.708,24.5,28.375
2018-12-17,7.125,19.619,24.75
2018-12-18,0.087,10.25,10.75
2018-12-19,0.0,9.458,10.375
2018-12-20,0.708,17.875,22.167
2018-12-21,0.667,23.792,27.375
2018-12-22,0.739,39.87,57.739
2018-12-23,0.25,36.042,51.0
2018-12-24,0.0,7.625,9.5
2018-12-25,4.913,13.167,13.583
2018-12-26,7.5,19.958,18.833
2018-12-27,5.708,12.292,14.083
2018-12-28,2.833,1.5,3.292
2018-12-29,4.083,5.333,6.125
2018-12-30,3.25,5.458,4.292
2018-12-31,4.125,8.292,5.958
