date,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SPM_mean
2015-05-28,3.833,4.833,1.0,26.542,0.0,
2015-05-29,3.083,3.917,0.833,22.583,0.0,
2015-05-30,2.0,2.708,0.708,23.0,1.0,
2015-05-31,1.375,1.917,0.542,20.25,1.0,
2015-06-01,2.292,3.25,0.958,13.5,0.0,
2015-06-02,2.792,3.833,1.042,23.13,0.0,
2015-06-03,2.043,2.913,0.87,11.417,11.0,
2015-06-04,1.75,2.792,1.042,6.083,0.0,
2015-06-05,3.667,4.708,1.042,4.833,17.0,
2015-06-06,1.333,1.917,0.583,4.625,12.0,
2015-06-07,1.625,2.458,0.833,9.0,0.0,
2015-06-08,2.083,2.958,0.875,6.958,5.0,
2015-06-09,1.522,2.391,0.87,1.875,11.0,
2015-06-10,1.542,2.542,1.0,6.042,0.0,
2015-06-11,3.542,4.417,0.875,12.0,12.0,
2015-06-12,2.348,3.435,1.087,21.625,3.0,
2015-06-13,2.458,3.25,0.792,34.75,0.0,
2015-06-14,2.167,3.042,0.875,24.208,0.0,
2015-06-15,1.75,2.708,0.958,22.125,0.0,
2015-06-16,1.667,2.583,0.917,18.25,0.0,
2015-06-17,1.417,2.375,0.958,19.625,1.0,
2015-06-18,2.167,3.167,1.0,12.167,1.0,
2015-06-19,2.042,3.0,0.958,7.417,13.0,
2015-06-20,1.167,2.0,0.833,10.917,4.0,
2015-06-21,1.0,1.826,0.826,9.042,26.0,
2015-06-22,1.417,2.375,0.958,12.125,0.0,
2015-06-23,1.565,2.652,1.087,16.773,0.0,
2015-06-24,1.542,2.542,1.0,20.0,0.0,
2015-06-25,1.917,2.875,0.958,19.478,0.0,
2015-06-26,2.083,2.917,0.833,4.292,23.0,
2015-06-27,1.333,2.25,0.917,5.375,10.0,
2015-06-28,0.333,0.875,0.542,5.958,9.0,
2015-06-29,1.667,2.583,0.917,4.0,0.0,
2015-06-30,3.043,3.957,0.913,9.667,10.0,
2015-07-01,1.833,2.542,0.708,4.083,13.0,
2015-07-02,1.5,2.542,1.042,16.0,0.0,
2015-07-03,2.083,3.083,1.0,20.917,0.0,
2015-07-04,1.375,2.292,0.917,19.5,11.0,
2015-07-05,0.75,1.5,0.75,12.292,0.0,
2015-07-06,1.167,2.125,0.958,11.208,0.0,
2015-07-07,2.652,3.739,1.087,9.652,12.0,
2015-07-08,2.167,3.417,1.25,5.583,13.0,
2015-07-09,1.435,2.522,1.087,3.375,11.0,
2015-07-10,1.167,2.125,0.958,8.125,0.0,
2015-07-11,1.583,2.583,1.0,11.083,0.0,
2015-07-12,1.333,2.333,1.0,9.333,0.0,
2015-07-13,1.417,2.458,1.042,7.875,0.0,
2015-07-14,1.292,2.375,1.083,11.917,0.0,
2015-07-15,1.792,2.875,1.083,10.958,0.0,
2015-07-16,1.5,2.375,0.875,14.833,13.0,
2015-07-17,1.125,1.875,0.75,2.75,22.0,
2015-07-18,0.826,1.696,0.87,5.042,1.0,
2015-07-19,1.5,2.542,1.042,8.583,0.0,
2015-07-20,1.042,2.042,1.0,7.0,0.0,
2015-07-21,1.25,2.208,0.958,5.25,0.0,
2015-07-22,2.043,3.087,1.043,3.5,2.0,
2015-07-23,1.625,2.667,1.042,5.917,31.0,
2015-07-24,2.333,3.417,1.083,15.083,0.0,
2015-07-25,2.208,3.333,1.125,14.292,0.0,
2015-07-26,1.792,2.958,1.167,10.75,0.0,
2015-07-27,1.304,2.304,1.0,9.208,1.0,
2015-07-28,1.417,2.583,1.167,13.826,0.0,
2015-07-29,1.217,2.13,0.913,22.652,0.0,
2015-07-30,1.375,2.458,1.083,22.083,0.0,
2015-07-31,1.375,2.417,1.042,19.5,0.0,
2015-08-01,1.5,2.542,1.042,18.25,0.0,
2015-08-02,1.208,2.333,1.125,20.833,0.0,
2015-08-03,1.417,2.5,1.083,22.792,0.0,
2015-08-04,2.087,3.13,1.043,26.542,0.0,
2015-08-05,1.957,2.957,1.0,27.958,0.0,
2015-08-06,1.75,2.833,1.083,16.625,0.0,
2015-08-07,1.75,2.875,1.125,10.917,0.0,
2015-08-08,1.25,2.25,1.0,16.708,0.0,
2015-08-09,1.083,2.042,0.958,15.208,0.0,
2015-08-10,1.167,2.292,1.125,12.292,0.0,
2015-08-11,1.208,2.292,1.083,14.391,0.0,
2015-08-12,1.875,2.917,1.042,18.75,7.0,
2015-08-13,1.708,2.75,1.042,8.208,15.0,
2015-08-14,0.826,1.783,0.957,7.667,14.0,
2015-08-15,1.125,2.167,1.042,11.417,0.0,
2015-08-16,1.375,2.375,1.0,14.292,1.0,
2015-08-17,1.625,2.667,1.042,5.208,17.0,
2015-08-18,1.087,2.174,1.087,6.417,0.0,
2015-08-19,1.292,2.333,1.042,7.583,0.0,
2015-08-20,1.5,2.55,1.05,8.0,2.0,
2015-08-21,2.167,3.167,1.0,12.542,1.0,
2015-08-22,1.318,2.318,1.0,4.636,3.0,
2015-08-23,0.565,1.478,0.913,6.292,0.0,
2015-08-24,0.917,1.917,1.0,4.833,0.0,
2015-08-25,1.667,2.542,0.875,4.087,7.0,
2015-08-26,1.292,2.125,0.833,4.625,0.0,
2015-08-27,1.458,2.458,1.0,5.0,0.0,
2015-08-28,1.875,2.958,1.083,6.667,0.0,
2015-08-29,2.083,3.167,1.083,12.208,4.0,
2015-08-30,1.167,2.125,0.958,4.833,23.0,
2015-08-31,1.375,2.375,1.0,4.125,9.0,
2015-09-01,2.55,3.7,1.15,4.545,24.0,
2015-09-02,1.042,2.0,0.958,7.0,0.0,
2015-09-03,2.958,3.958,1.0,9.417,1.0,
2015-09-04,1.458,2.417,0.958,11.792,0.0,
2015-09-05,1.458,2.458,1.0,8.208,0.0,
2015-09-06,2.042,2.958,0.917,6.292,31.0,
2015-09-07,0.792,1.375,0.583,6.292,11.0,
2015-09-08,1.542,2.208,0.667,3.25,51.0,
2015-09-09,1.375,2.375,1.0,1.391,48.0,
2015-09-10,1.13,2.13,1.0,4.0,8.0,
2015-09-11,1.292,2.208,0.917,7.5,0.0,
2015-09-12,2.375,3.333,0.958,12.417,0.0,
2015-09-13,1.125,1.792,0.667,4.25,0.0,
2015-09-14,1.292,2.375,1.083,5.917,0.0,
2015-09-15,1.739,2.913,1.174,8.652,0.0,
2015-09-16,2.458,3.583,1.125,12.75,0.0,
2015-09-17,2.375,3.375,1.0,10.833,28.0,
2015-09-18,1.625,2.583,0.958,5.375,17.0,
2015-09-19,1.435,2.348,0.913,5.583,1.0,
2015-09-20,0.792,1.667,0.875,5.625,0.0,
2015-09-21,1.375,2.5,1.125,6.833,0.0,
2015-09-22,1.75,3.333,1.583,8.542,0.0,
2015-09-23,1.917,2.917,1.0,15.917,0.0,
2015-09-24,2.792,3.708,0.917,8.542,24.0,
2015-09-25,1.667,2.583,0.917,2.5,14.0,
2015-09-26,1.542,2.542,1.0,7.0,0.0,
2015-09-27,1.083,1.875,0.792,10.667,0.0,
2015-09-28,1.174,2.304,1.13,12.417,0.0,
2015-09-29,1.652,2.783,1.13,7.864,0.0,
2015-09-30,2.125,3.167,1.042,6.083,0.0,
2015-10-01,2.625,3.625,1.0,8.625,20.0,
2015-10-02,1.875,2.625,0.75,8.417,15.0,
2015-10-03,2.333,3.417,1.083,9.917,0.0,
2015-10-04,1.417,2.333,0.917,11.25,0.0,
2015-10-05,2.083,3.083,1.0,5.708,0.0,
2015-10-06,2.583,4.333,1.75,6.208,0.0,
2015-10-07,1.696,2.913,1.217,5.5,0.0,
2015-10-08,1.958,2.958,1.0,10.625,0.0,
2015-10-09,3.083,4.125,1.042,26.375,0.0,
2015-10-10,4.625,5.833,1.208,27.667,0.0,
2015-10-11,3.5,4.417,0.917,18.417,0.0,
2015-10-12,2.5,3.458,0.958,9.583,0.0,
2015-10-13,2.708,3.792,1.083,7.958,0.0,
2015-10-14,3.348,4.696,1.348,9.25,0.0,
2015-10-15,2.958,4.25,1.292,9.708,0.0,
2015-10-16,2.522,3.87,1.348,8.542,0.0,
2015-10-17,2.667,4.042,1.375,9.125,0.0,
2015-10-18,1.792,2.833,1.042,10.875,0.0,
2015-10-19,2.583,3.958,1.375,13.0,0.0,
2015-10-20,2.917,4.458,1.542,17.957,0.0,
2015-10-21,3.458,5.042,1.583,15.083,0.0,
2015-10-22,2.583,4.167,1.583,10.125,0.0,
2015-10-23,2.875,4.0,1.125,9.917,0.0,
2015-10-24,2.792,3.875,1.083,28.042,0.0,
2015-10-25,1.609,2.217,0.609,10.0,0.0,
2015-10-26,2.542,3.792,1.25,8.083,0.0,
2015-10-27,4.478,5.478,1.0,10.13,7.0,
2015-10-28,2.792,3.708,0.917,8.833,0.0,
2015-10-29,4.583,5.792,1.208,12.75,0.0,
2015-10-30,2.917,3.917,1.0,16.417,3.0,
2015-10-31,2.875,4.0,1.125,6.625,2.0,
2015-11-01,1.708,2.542,0.833,7.333,0.0,
2015-11-02,2.917,3.708,0.792,5.833,24.0,
2015-11-03,2.913,3.696,0.783,6.375,4.0,
2015-11-04,3.25,5.083,1.833,6.958,0.0,
2015-11-05,3.833,5.042,1.208,9.75,0.0,
2015-11-06,4.0,5.75,1.75,10.125,0.0,
2015-11-07,4.083,5.417,1.333,14.417,2.0,
2015-11-08,1.833,2.458,0.625,5.958,22.0,
2015-11-09,2.25,3.042,0.792,2.667,16.0,
2015-11-10,1.318,1.955,0.636,5.542,8.0,
2015-11-11,2.583,4.125,1.542,3.208,0.0,
2015-11-12,3.826,5.783,1.957,4.958,0.0,
2015-11-13,5.583,7.333,1.75,8.917,3.0,
2015-11-14,2.375,3.125,0.75,2.458,32.0,
2015-11-15,2.0,2.625,0.625,2.917,10.0,
2015-11-16,3.458,4.875,1.417,4.0,0.0,
2015-11-17,7.417,9.042,1.625,9.667,22.0,
2015-11-18,2.833,3.833,1.0,4.542,20.0,
2015-11-19,2.042,2.583,0.542,6.292,1.0,
2015-11-20,2.5,3.542,1.042,5.292,0.0,
2015-11-21,2.478,3.217,0.739,12.708,0.0,
2015-11-22,2.333,3.625,1.292,11.125,0.0,
2015-11-23,3.542,5.333,1.792,15.0,0.0,
2015-11-24,1.792,2.583,0.792,8.429,7.0,
2015-11-25,3.391,4.565,1.174,2.778,5.0,
2015-11-26,3.375,4.25,0.875,6.25,0.0,
2015-11-27,2.208,3.083,0.875,6.042,9.0,
2015-11-28,1.917,2.583,0.667,8.208,3.0,
2015-11-29,2.333,3.333,1.0,8.625,3.0,
2015-11-30,3.957,6.0,2.043,12.917,5.0,
2015-12-01,4.375,5.583,1.208,9.25,10.0,
2015-12-02,3.958,5.333,1.375,10.083,2.0,
2015-12-03,2.833,3.667,0.833,11.5,10.0,
2015-12-04,2.292,3.083,0.792,11.083,12.0,
2015-12-05,2.417,3.208,0.792,10.5,0.0,
2015-12-06,2.333,2.917,0.583,8.292,0.0,
2015-12-07,4.583,6.542,1.958,6.208,0.0,
2015-12-08,5.87,8.913,3.043,4.875,0.0,
2015-12-09,4.87,6.957,2.087,4.792,0.0,
2015-12-10,5.833,6.958,1.125,7.875,7.0,
2015-12-11,2.625,3.5,0.875,6.5,67.0,
2015-12-12,2.5,3.125,0.625,12.917,2.0,
2015-12-13,3.208,4.458,1.25,6.208,1.0,
2015-12-14,5.417,7.708,2.292,5.333,3.0,
2015-12-15,5.65,8.15,2.5,6.417,6.0,
2015-12-16,3.5,4.667,1.167,9.25,4.0,
2015-12-17,3.458,4.542,1.083,3.0,27.0,
2015-12-18,5.13,6.783,1.652,6.25,0.0,
2015-12-19,2.75,3.417,0.667,6.5,2.0,
2015-12-20,2.917,4.292,1.375,7.167,0.0,
2015-12-21,5.5,7.125,1.625,5.417,15.0,
2015-12-22,4.318,5.682,1.364,7.818,0.0,
2015-12-23,5.958,8.25,2.292,10.0,7.0,
2015-12-24,5.917,8.917,3.0,8.583,5.0,
2015-12-25,3.125,3.958,0.833,9.458,31.0,
2015-12-26,3.5,4.333,0.833,16.417,5.0,
2015-12-27,1.609,2.087,0.478,10.792,36.0,
2015-12-28,2.542,3.5,0.958,5.167,10.0,
2015-12-29,2.75,3.542,0.792,4.208,10.0,
2015-12-30,3.417,4.542,1.125,4.667,0.0,
2015-12-31,3.167,4.5,1.333,6.667,9.0,
2016-01-01,2.5,3.292,0.792,11.292,0.0,
2016-01-02,2.792,4.167,1.375,15.667,1.0,
2016-01-03,2.75,3.5,0.75,17.333,12.0,
2016-01-04,2.125,2.792,0.667,16.917,0.0,
2016-01-05,0.957,1.391,0.435,9.174,0.0,
2016-01-06,1.875,2.542,0.667,5.833,0.0,
2016-01-07,3.792,4.958,1.167,5.25,0.0,
2016-01-08,3.739,4.957,1.217,5.875,2.0,
2016-01-09,3.292,4.125,0.833,4.167,20.0,
2016-01-10,2.583,3.458,0.875,7.583,7.0,
2016-01-11,2.375,3.25,0.875,4.125,27.0,
2016-01-12,3.25,4.167,0.917,8.708,13.0,
2016-01-13,3.542,4.583,1.042,8.625,29.0,
2016-01-14,1.0,1.833,0.833,2.542,7.0,
2016-01-15,0.875,1.583,0.708,4.25,4.0,
2016-01-16,0.542,1.25,0.708,5.0,5.0,
2016-01-17,3.682,4.545,0.864,4.583,0.0,
2016-01-18,6.917,9.458,2.542,4.708,0.0,
2016-01-19,6.792,8.667,1.875,18.25,0.0,
2016-01-20,3.5,4.458,0.958,14.667,4.0,
2016-01-21,1.792,2.542,0.75,12.208,0.0,
2016-01-22,2.333,3.25,0.917,9.875,11.0,
2016-01-23,1.875,2.583,0.708,5.208,17.0,
2016-01-24,1.75,2.458,0.708,4.625,11.0,
2016-01-25,5.083,6.458,1.375,5.458,3.0,
2016-01-26,7.435,10.043,2.609,7.208,0.0,
2016-01-27,8.167,9.5,1.333,12.375,1.0,
2016-01-28,4.583,6.25,1.667,8.458,0.0,
2016-01-29,6.0,7.417,1.417,10.875,7.0,
2016-01-30,2.208,3.042,0.833,6.167,16.0,
2016-01-31,2.739,3.565,0.826,6.87,0.0,
2016-02-01,3.208,4.417,1.208,9.125,4.0,
2016-02-02,1.5,2.292,0.792,6.958,3.0,
2016-02-03,2.5,3.292,0.792,7.0,0.0,
2016-02-04,3.609,4.913,1.304,7.25,0.0,
2016-02-05,2.958,3.833,0.875,7.208,15.0,
2016-02-06,2.5,3.292,0.792,16.833,26.0,
2016-02-07,1.0,1.417,0.417,8.417,0.0,
2016-02-08,2.292,3.208,0.917,7.125,0.0,
2016-02-09,3.708,4.75,1.042,7.458,4.0,
2016-02-10,2.417,3.167,0.75,4.542,49.0,
2016-02-11,2.875,3.625,0.75,1.667,41.0,
2016-02-12,3.542,5.333,1.792,3.625,8.0,
2016-02-13,7.13,9.609,2.478,4.917,2.0,
2016-02-14,4.913,6.13,1.217,5.125,7.0,
2016-02-15,9.0,12.0,3.0,9.708,0.0,
2016-02-16,7.667,9.5,1.833,16.5,0.0,
2016-02-17,7.417,9.5,2.083,12.375,6.0,
2016-02-18,3.708,5.125,1.417,6.042,23.0,
2016-02-19,2.375,3.292,0.917,6.167,1.0,
2016-02-20,4.0,5.208,1.208,12.458,13.0,
2016-02-21,1.333,2.0,0.667,9.652,4.0,
2016-02-22,3.957,5.043,1.087,8.208,3.0,
2016-02-23,2.375,3.25,0.875,6.348,19.0,
2016-02-24,2.042,2.75,0.708,6.958,1.0,
2016-02-25,2.542,3.25,0.708,9.208,3.0,
2016-02-26,2.583,3.542,0.958,11.167,3.0,
2016-02-27,1.75,2.417,0.667,7.333,0.0,
2016-02-28,3.174,4.217,1.043,7.348,0.0,
2016-03-01,5.333,6.833,1.5,8.5,0.0,
2016-03-02,4.083,5.083,1.0,10.292,3.0,
2016-03-03,2.391,3.304,0.913,11.583,0.0,
2016-03-04,3.625,4.75,1.125,13.542,0.0,
2016-03-05,3.208,4.167,0.958,14.625,0.0,
2016-03-06,3.417,4.5,1.083,12.833,,
2016-03-07,3.0,3.833,0.833,5.375,,
2016-03-08,3.0,4.0,1.0,9.458,,
2016-03-09,3.333,4.167,0.833,12.917,,
2016-03-10,2.792,3.458,0.667,11.625,,
2016-03-11,2.625,3.292,0.667,11.958,,
2016-03-12,2.435,3.304,0.87,11.125,,
2016-03-13,3.625,4.333,0.708,16.208,,
2016-03-14,1.783,2.435,0.652,16.833,,
2016-03-15,1.0,1.667,0.667,7.208,,
2016-03-16,2.0,2.667,0.667,8.542,,
2016-03-17,2.75,3.958,1.208,9.458,,
2016-03-18,3.458,4.375,0.917,11.333,,
2016-03-19,2.875,3.792,0.917,21.5,,
2016-03-20,3.417,4.125,0.708,29.5,,
2016-03-21,2.391,3.087,0.696,11.583,,
2016-03-22,2.583,3.167,0.583,16.174,,
2016-03-23,3.542,4.833,1.292,14.667,,
2016-03-24,1.75,2.5,0.75,9.708,,
2016-03-25,2.75,3.917,1.167,10.958,,
2016-03-26,2.167,2.917,0.75,14.458,,
2016-03-27,1.917,2.625,0.708,9.167,,
2016-03-28,2.739,3.87,1.13,13.304,,
2016-03-29,3.333,4.375,1.042,21.792,,
2016-03-30,3.13,4.13,1.0,25.708,,
2016-03-31,3.625,4.583,0.958,14.833,,
2016-04-01,5.958,7.0,1.042,19.375,0.0,
2016-04-02,3.667,4.792,1.125,9.667,0.0,
2016-04-03,2.625,3.542,0.917,9.0,0.0,
2016-04-04,1.826,2.739,0.913,2.75,9.0,
2016-04-05,1.917,2.833,0.917,3.783,0.0,
2016-04-06,3.083,4.208,1.125,8.708,0.0,
2016-04-07,2.208,3.0,0.792,4.958,20.0,
2016-04-08,2.583,3.25,0.667,10.583,0.0,
2016-04-09,3.625,4.75,1.125,21.458,0.0,
2016-04-10,2.5,3.333,0.833,26.125,0.0,
2016-04-11,1.958,2.458,0.5,12.792,3.0,
2016-04-12,3.609,4.609,1.0,16.458,0.0,
2016-04-13,3.13,4.087,0.957,9.458,31.0,
2016-04-14,1.875,2.542,0.667,7.083,1.0,
2016-04-15,2.25,3.167,0.917,15.333,0.0,
2016-04-16,2.75,3.625,0.875,12.125,0.0,
2016-04-17,1.417,2.125,0.708,11.042,1.0,
2016-04-18,3.083,4.042,0.958,11.833,0.0,
2016-04-19,2.417,3.167,0.75,12.458,0.0,
2016-04-20,3.375,4.333,0.958,9.667,0.0,
2016-04-21,3.0,3.875,0.875,11.333,9.0,
2016-04-22,1.913,2.783,0.87,4.167,1.0,
2016-04-23,2.167,3.0,0.833,25.583,3.0,
2016-04-24,1.958,2.667,0.708,34.708,0.0,
2016-04-25,2.792,3.833,1.042,24.458,0.0,
2016-04-26,3.043,4.087,1.043,19.043,0.0,
2016-04-27,3.5,4.625,1.125,13.333,9.0,
2016-04-28,2.0,2.917,0.917,4.958,40.0,
2016-04-29,1.167,1.833,0.667,7.417,0.0,
2016-04-30,2.292,3.208,0.917,13.833,0.0,
2016-05-01,2.348,3.435,1.087,16.708,0.0,
2016-05-02,2.583,3.583,1.0,19.087,0.0,
2016-05-03,1.583,2.458,0.875,12.083,4.0,
2016-05-04,2.625,3.542,0.917,16.875,0.0,
2016-05-05,2.583,3.458,0.875,11.625,0.0,
2016-05-06,2.667,3.333,0.667,13.458,0.0,
2016-05-07,2.0,2.917,0.917,28.167,0.0,
2016-05-08,1.875,2.917,1.042,25.292,0.0,
2016-05-09,2.833,3.708,0.875,12.458,6.0,
2016-05-10,3.864,5.0,1.136,5.042,3.0,
2016-05-11,1.542,2.417,0.875,5.333,2.0,
2016-05-12,1.833,2.667,0.833,12.083,0.0,
2016-05-13,2.542,3.542,1.0,12.208,0.0,
2016-05-14,1.625,2.625,1.0,18.208,0.0,
2016-05-15,2.458,3.375,0.917,20.292,0.0,
2016-05-16,2.167,3.083,0.917,10.083,36.0,
2016-05-17,1.957,2.826,0.87,13.5,0.0,
2016-05-18,2.167,3.208,1.042,17.083,0.0,
2016-05-19,2.652,3.783,1.13,17.458,0.0,
2016-05-20,2.667,3.75,1.083,16.208,0.0,
2016-05-21,1.417,2.292,0.875,18.0,0.0,
2016-05-22,1.333,2.292,0.958,18.25,0.0,
2016-05-23,2.5,3.5,1.0,22.25,0.0,
2016-05-24,2.652,3.478,0.826,25.348,0.0,
2016-05-25,4.0,4.917,0.917,18.958,1.0,
2016-05-26,3.167,4.167,1.0,10.708,0.0,
2016-05-27,1.458,2.458,1.0,23.042,0.0,
2016-05-28,3.043,4.043,1.0,30.208,0.0,
2016-05-29,2.083,3.0,0.917,20.875,11.0,
2016-05-30,2.167,3.0,0.833,4.125,7.0,
2016-05-31,1.458,2.292,0.833,17.174,0.0,
2016-06-01,1.208,2.042,0.833,7.833,0.0,
2016-06-02,1.375,2.167,0.792,5.875,0.0,
2016-06-03,1.958,2.917,0.958,8.458,0.0,
2016-06-04,2.875,3.875,1.0,10.458,3.0,
2016-06-05,1.542,2.417,0.875,8.958,10.0,
2016-06-06,1.87,2.826,0.957,17.625,0.0,
2016-06-07,2.739,3.696,0.957,8.542,1.0,
2016-06-08,1.667,2.583,0.917,6.542,0.0,
2016-06-09,2.417,3.417,1.0,7.375,14.0,
2016-06-10,1.5,2.458,0.958,7.083,0.0,
2016-06-11,2.292,3.292,1.0,15.25,0.0,
2016-06-12,1.917,2.917,1.0,12.75,11.0,
2016-06-13,1.5,2.417,0.917,7.333,27.0,
2016-06-14,0.917,1.917,1.0,13.833,0.0,
2016-06-15,1.739,2.739,1.0,13.208,0.0,
2016-06-16,2.75,3.792,1.042,3.917,13.0,
2016-06-17,1.75,2.667,0.917,14.917,2.0,
2016-06-18,1.917,2.875,0.958,16.292,0.0,
2016-06-19,1.875,2.792,0.917,12.833,2.0,
2016-06-20,1.667,2.708,1.042,16.542,0.0,
2016-06-21,1.304,2.304,1.0,20.0,2.0,
2016-06-22,1.583,2.583,1.0,21.458,9.0,
2016-06-23,1.458,2.458,1.0,8.292,9.0,
2016-06-24,2.087,3.087,1.0,10.5,24.0,
2016-06-25,2.292,3.25,0.958,10.042,7.0,
2016-06-26,1.375,2.292,0.917,18.75,0.0,
2016-06-27,2.125,3.167,1.042,20.136,2.0,
2016-06-28,1.417,2.333,0.917,4.696,6.0,
2016-06-29,2.167,3.167,1.0,6.042,2.0,
2016-06-30,1.708,2.708,1.0,4.917,0.0,
2016-07-01,2.042,3.042,1.0,13.083,0.0,
2016-07-02,2.0,3.0,1.0,13.913,0.0,
2016-07-03,1.87,2.87,1.0,9.0,8.0,
2016-07-04,1.292,2.25,0.958,6.167,8.0,
2016-07-05,1.609,2.739,1.13,7.458,0.0,
2016-07-06,1.167,2.25,1.083,13.292,0.0,
2016-07-07,0.625,1.625,1.0,9.375,0.0,
2016-07-08,2.947,4.0,1.053,9.958,0.0,
2016-07-09,1.583,2.583,1.0,4.412,4.0,
2016-07-10,1.042,2.083,1.042,,0.0,
2016-07-11,0.917,1.917,1.0,11.375,0.0,
2016-07-12,1.826,2.913,1.087,13.25,5.0,
2016-07-13,1.625,2.667,1.042,8.125,22.0,
2016-07-14,1.083,2.0,0.917,12.375,11.0,
2016-07-15,1.083,1.958,0.875,2.625,20.0,
2016-07-16,1.75,2.667,0.917,11.25,0.0,
2016-07-17,1.125,2.042,0.917,13.417,0.0,
2016-07-18,0.958,1.917,0.958,8.75,0.0,
2016-07-19,1.292,2.333,1.042,9.542,0.0,
2016-07-20,0.826,1.783,0.957,5.333,0.0,
2016-07-21,1.435,2.696,1.261,5.667,0.0,
2016-07-22,1.042,2.125,1.083,6.458,0.0,
2016-07-23,1.542,2.542,1.0,10.583,0.0,
2016-07-24,2.125,3.125,1.0,15.292,0.0,
2016-07-25,2.625,3.625,1.0,16.542,0.0,
2016-07-26,2.417,3.417,1.0,11.783,33.0,
2016-07-27,1.875,2.875,1.0,16.458,0.0,
2016-07-28,2.75,3.833,1.083,12.958,0.0,
2016-07-29,2.583,3.792,1.208,11.125,0.0,
2016-07-30,2.174,3.261,1.087,10.375,0.0,
2016-07-31,1.417,2.417,1.0,14.875,0.0,
2016-08-01,1.208,2.333,1.125,15.042,0.0,
2016-08-02,0.957,2.043,1.087,16.783,0.0,
2016-08-03,1.167,2.25,1.083,16.542,0.0,
2016-08-04,1.125,2.25,1.125,12.792,0.0,
2016-08-05,1.375,2.458,1.083,15.0,0.0,
2016-08-06,1.5,2.583,1.083,16.125,0.0,
2016-08-07,1.75,2.75,1.0,15.0,0.0,
2016-08-08,1.217,2.304,1.087,14.417,0.0,
2016-08-09,1.25,2.25,1.0,9.0,0.0,
2016-08-10,0.958,1.958,1.0,4.167,0.0,
2016-08-11,1.208,2.208,1.0,5.083,0.0,
2016-08-12,1.542,2.625,1.083,9.167,0.0,
2016-08-13,1.667,2.625,0.958,18.875,0.0,
2016-08-14,1.792,2.75,0.958,20.125,0.0,
2016-08-15,1.417,2.375,0.958,17.75,23.0,
2016-08-16,2.087,3.043,0.957,15.417,54.0,
2016-08-17,1.13,2.13,1.0,6.667,21.0,
2016-08-18,1.0,2.083,1.083,5.25,0.0,
2016-08-19,1.167,2.208,1.042,8.167,0.0,
2016-08-20,1.208,2.208,1.0,9.458,6.0,
2016-08-21,1.125,2.208,1.083,8.083,0.0,
2016-08-22,0.667,1.958,1.292,6.583,11.0,
2016-08-23,0.708,1.708,1.0,4.565,0.0,
2016-08-24,1.292,2.333,1.042,5.917,0.0,
2016-08-25,1.875,2.958,1.083,8.708,0.0,
2016-08-26,2.0,3.217,1.217,7.083,36.0,
2016-08-27,0.727,1.682,0.955,3.818,4.0,
2016-08-28,1.5,2.542,1.042,5.583,1.0,
2016-08-29,2.083,3.542,1.458,2.333,85.0,
2016-08-30,1.609,2.565,0.957,4.75,6.0,
2016-08-31,2.083,3.042,0.958,11.583,0.0,
2016-09-01,3.167,4.167,1.0,17.333,0.0,
2016-09-02,2.75,3.75,1.0,17.958,0.0,
2016-09-03,1.875,2.875,1.0,13.5,0.0,
2016-09-04,1.87,3.043,1.174,6.083,0.0,
2016-09-05,1.958,2.958,1.0,5.458,1.0,
2016-09-06,1.542,2.542,1.0,4.458,2.0,
2016-09-07,1.792,2.875,1.083,8.0,0.0,
2016-09-08,1.542,2.5,0.958,8.917,61.0,
2016-09-09,1.375,2.333,0.958,10.458,1.0,
2016-09-10,1.167,2.25,1.083,5.917,0.0,
2016-09-11,1.25,2.25,1.0,7.458,0.0,
2016-09-12,2.167,3.25,1.083,11.375,5.0,
2016-09-13,1.091,2.091,1.0,4.125,20.0,
2016-09-14,1.375,2.375,1.0,6.25,0.0,
2016-09-15,1.708,2.833,1.125,7.25,0.0,
2016-09-16,1.958,3.625,1.667,8.542,0.0,
2016-09-17,2.333,3.583,1.25,14.042,6.0,
2016-09-18,1.125,2.125,1.0,3.208,17.0,
2016-09-19,0.958,1.917,0.958,3.625,38.0,
2016-09-20,0.75,1.625,0.875,3.875,71.0,
2016-09-21,1.25,2.125,0.875,5.435,6.0,
2016-09-22,1.565,2.609,1.043,4.75,26.0,
2016-09-23,1.792,2.833,1.042,4.333,3.0,
2016-09-24,1.667,2.75,1.083,6.708,0.0,
2016-09-25,1.667,2.708,1.042,6.167,6.0,
2016-09-26,2.5,3.917,1.417,4.5,7.0,
2016-09-27,2.304,3.391,1.087,8.696,0.0,
2016-09-28,1.833,3.042,1.208,3.167,18.0,
2016-09-29,1.417,2.417,1.0,4.208,25.0,
2016-09-30,2.167,3.333,1.167,5.292,10.0,
2016-10-01,1.435,2.391,0.957,4.542,7.0,
2016-10-02,1.458,2.583,1.125,7.25,0.0,
2016-10-03,2.333,3.5,1.167,6.0,0.0,
2016-10-04,1.667,2.875,1.208,8.458,0.0,
2016-10-05,2.042,3.083,1.042,9.125,4.0,
2016-10-06,1.0,2.0,1.0,5.0,5.0,
2016-10-07,2.083,3.208,1.125,8.708,0.0,
2016-10-08,1.625,2.625,1.0,8.625,2.0,
2016-10-09,0.917,1.792,0.875,5.625,31.0,
2016-10-10,0.783,1.696,0.913,5.087,0.0,
