date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,THC_mean
2017-01-07,193.958,16.875,6.583,7.25,0.667,3.25,,2.833,8.833,210.833
2017-01-08,200.125,32.0,20.375,24.833,4.458,14.333,,2.833,23.75,232.125
2017-01-09,196.087,22.565,13.391,16.522,3.13,12.375,,2.217,23.083,218.652
2017-01-10,194.0,8.792,7.458,8.417,0.958,7.583,,1.667,8.708,202.792
2017-01-11,194.042,13.333,11.167,14.375,3.208,3.5,,2.333,7.792,207.375
2017-01-12,196.5,15.333,18.042,26.958,8.917,7.292,,1.75,10.458,211.833
2017-01-13,199.5,22.667,21.5,32.0,10.5,10.167,,3.125,13.75,222.167
2017-01-14,194.667,15.625,9.208,10.417,1.208,5.792,,1.375,9.292,210.292
2017-01-15,195.083,20.833,12.708,19.875,7.167,7.25,,2.5,11.5,215.917
2017-01-16,203.13,40.261,32.696,49.957,17.261,21.333,,7.826,29.25,243.391
2017-01-17,197.958,34.792,23.333,35.458,12.125,15.875,,2.5,35.333,232.75
2017-01-18,200.125,24.333,17.083,22.292,5.208,5.5,,2.625,11.5,224.458
2017-01-19,199.0,23.375,14.75,19.125,4.375,11.625,,1.375,15.417,222.375
2017-01-20,198.917,16.083,14.208,19.458,5.25,12.417,,0.292,20.208,215.0
2017-01-21,203.542,28.458,14.042,19.833,5.792,18.292,,3.875,22.792,232.0
2017-01-22,196.083,15.708,12.542,13.667,1.125,13.167,,2.167,18.625,211.792
2017-01-23,194.304,13.826,9.217,10.739,1.522,7.917,,2.391,13.739,208.13
2017-01-24,192.583,11.792,9.875,11.667,1.792,2.583,,2.625,6.417,204.375
2017-01-25,195.042,14.042,10.208,12.25,2.042,1.292,,5.542,5.833,209.083
2017-01-26,194.208,18.458,10.5,12.667,2.167,2.625,,2.708,7.042,212.667
2017-01-27,193.792,18.833,7.542,9.0,1.458,2.583,,6.625,6.833,212.625
2017-01-28,196.0,22.583,14.792,16.917,2.125,12.667,,4.042,18.417,218.583
2017-01-29,202.875,32.875,24.25,35.75,11.5,18.75,,3.333,22.792,235.75
2017-01-30,197.043,13.957,11.957,13.783,1.826,6.696,,1.783,10.125,211.0
2017-01-31,201.583,30.208,28.375,38.375,10.0,17.333,,8.792,19.333,231.792
2017-02-01,198.917,18.75,16.458,24.5,8.042,13.333,,0.958,19.417,217.667
2017-02-02,195.708,16.625,16.167,17.458,1.292,8.583,,5.833,18.333,212.333
2017-02-03,197.667,19.875,18.542,21.542,3.0,12.5,,5.625,17.708,217.542
2017-02-04,199.208,19.875,14.292,16.583,2.292,11.25,,3.167,14.333,219.083
2017-02-05,196.458,14.75,10.583,12.167,1.583,4.75,,2.792,9.125,211.208
2017-02-06,197.652,16.478,15.174,22.348,7.174,6.0,,1.87,10.583,214.13
2017-02-07,198.333,22.5,20.125,26.708,6.583,5.0,,3.542,8.167,220.833
2017-02-08,196.333,23.583,18.458,24.333,5.875,6.167,,5.042,11.125,219.917
2017-02-09,200.292,22.583,23.5,32.333,8.833,18.958,,5.958,23.208,222.875
2017-02-10,199.208,24.375,18.417,26.917,8.5,20.792,,3.333,30.583,223.583
2017-02-11,195.75,21.375,12.0,14.083,2.083,16.125,,7.208,20.5,217.125
2017-02-12,194.958,12.792,7.667,9.417,1.75,6.333,,1.875,9.583,207.75
2017-02-13,195.087,14.087,14.957,18.435,3.478,5.25,,2.478,7.875,209.174
2017-02-14,195.0,14.125,13.708,21.875,8.167,7.375,,3.125,11.167,209.125
2017-02-15,193.875,11.792,7.75,9.375,1.625,10.5,,3.208,16.458,205.667
2017-02-16,194.333,8.833,6.708,8.083,1.375,6.625,,0.667,11.667,203.167
2017-02-17,194.208,19.583,12.167,15.208,3.042,7.542,,9.125,13.417,213.792
2017-02-18,193.542,14.417,5.375,6.583,1.208,3.667,,5.167,8.875,207.958
2017-02-19,196.5,14.125,13.375,16.25,2.875,5.75,,5.625,10.917,210.625
2017-02-20,196.565,15.478,13.13,16.043,2.913,10.25,,6.87,15.125,212.043
2017-02-21,196.0,9.583,8.417,9.167,0.75,7.958,,2.333,9.0,205.583
2017-02-22,194.75,9.167,10.208,10.625,0.417,10.542,,1.25,16.042,203.917
2017-02-23,197.5,29.0,18.0,21.542,3.542,14.083,,3.042,19.875,226.5
2017-02-24,199.5,19.0,13.292,20.667,7.375,17.833,,2.417,18.417,218.5
2017-02-25,195.708,7.25,6.708,6.917,0.208,8.125,,2.25,11.167,202.958
2017-02-26,195.542,9.667,12.292,12.958,0.667,10.5,,3.833,12.75,205.208
2017-02-27,196.682,12.409,13.217,15.348,2.13,13.458,,1.261,16.043,209.091
2017-02-28,201.667,20.375,15.833,24.958,9.125,22.625,,2.208,23.5,222.042
2017-03-01,193.75,8.667,6.042,7.583,1.542,9.167,,1.583,16.0,202.417
2017-03-02,194.167,19.125,14.167,16.75,2.583,7.417,,4.083,8.792,213.292
2017-03-03,197.083,21.708,20.083,26.0,5.917,11.417,,7.667,16.125,218.792
2017-03-04,190.958,10.542,6.25,8.208,1.958,9.875,,1.292,14.958,201.5
2017-03-05,186.833,6.917,2.333,3.333,1.0,7.0,,0.042,17.208,193.75
2017-03-06,193.739,4.565,5.0,5.217,0.217,5.957,,0.391,6.708,198.304
2017-03-07,195.458,5.125,8.625,8.667,0.042,7.333,,1.917,9.958,200.583
2017-03-08,198.375,27.958,22.458,25.167,2.708,6.375,,3.625,14.5,226.333
2017-03-09,192.167,15.167,7.708,8.125,0.417,2.708,,1.458,7.458,207.333
2017-03-10,198.0,12.333,7.125,7.667,0.542,10.542,,1.708,13.708,210.333
2017-03-11,197.708,11.292,8.583,10.0,1.417,8.375,,1.792,13.333,209.0
2017-03-12,196.458,14.625,10.917,12.125,1.208,8.833,,2.625,9.375,211.083
2017-03-13,197.261,18.522,15.261,20.957,5.696,17.0,,3.391,20.625,215.783
2017-03-14,194.25,18.292,15.875,20.667,4.792,21.083,,3.25,29.708,212.542
2017-03-15,192.875,11.167,8.958,11.333,2.375,20.333,,2.042,26.542,204.042
2017-03-16,189.75,6.708,5.5,5.958,0.458,4.167,,0.792,9.25,196.458
2017-03-17,195.542,6.417,4.583,4.833,0.25,4.208,,0.583,7.292,201.958
2017-03-18,199.5,12.458,8.208,9.917,1.708,7.333,,2.5,10.083,211.958
2017-03-19,194.25,15.375,14.208,15.542,1.333,10.417,,2.708,17.667,209.625
2017-03-20,194.273,9.591,5.773,5.864,0.091,7.75,,1.091,12.292,203.864
2017-03-21,198.5,16.125,11.875,11.958,0.083,8.333,,4.833,9.75,214.625
2017-03-22,202.208,27.0,23.083,27.167,4.083,5.667,,4.833,11.542,229.208
2017-03-23,197.292,13.5,6.25,6.417,0.167,3.958,,1.125,7.417,210.792
2017-03-24,195.917,7.875,4.458,4.833,0.375,4.292,,0.958,5.375,203.792
2017-03-25,197.042,17.542,9.667,10.708,1.042,11.042,,2.875,13.583,214.583
2017-03-26,200.042,22.167,15.042,20.458,5.417,26.458,,3.333,35.625,222.208
2017-03-27,202.261,29.0,17.0,19.696,2.696,37.542,,3.826,47.833,231.261
2017-03-28,195.333,22.25,16.458,20.417,3.958,31.458,,6.208,41.583,217.583
2017-03-29,196.417,25.542,18.208,22.125,3.917,30.375,,4.708,43.0,221.958
2017-03-30,195.667,14.542,7.375,8.083,0.708,11.833,,1.542,15.458,210.208
2017-03-31,197.25,13.083,9.0,10.458,1.458,8.917,,3.792,11.167,210.333
2017-04-01,192.958,16.833,7.25,7.833,0.583,6.917,,1.958,11.333,209.792
2017-04-02,193.25,15.542,5.0,5.958,0.958,7.25,,1.167,12.042,208.792
2017-04-03,192.708,16.292,7.292,8.5,1.208,10.667,,1.042,16.083,209.0
2017-04-04,193.783,15.043,8.739,10.478,1.739,14.583,,1.478,20.125,208.826
2017-04-05,190.583,13.083,6.0,7.167,1.167,14.5,,1.417,19.417,203.667
2017-04-06,187.583,11.292,2.083,3.083,1.0,10.458,,0.458,15.292,198.875
2017-04-07,186.208,11.75,1.5,2.5,1.0,8.125,,0.042,19.083,197.958
2017-04-08,186.708,17.292,6.25,8.5,2.25,6.167,,1.0,16.833,204.0
2017-04-09,189.208,15.167,4.417,5.833,1.417,7.792,,0.75,21.083,204.375
2017-04-10,194.292,13.208,6.667,7.75,1.083,9.708,,0.5,14.125,207.5
2017-04-11,200.652,36.87,16.261,20.609,4.348,8.458,,1.652,14.87,237.522
2017-04-12,194.708,22.542,10.292,13.0,2.708,5.25,,1.708,8.833,217.25
2017-04-13,193.917,12.958,5.792,6.792,1.0,10.625,,1.125,15.875,206.875
2017-04-14,195.208,22.25,12.708,16.833,4.125,14.75,,3.708,23.458,217.458
2017-04-15,188.917,12.25,4.5,5.542,1.042,13.708,,1.875,20.667,201.167
2017-04-16,190.917,18.583,9.0,11.208,2.208,17.375,,3.292,25.292,209.5
2017-04-17,190.75,14.5,6.167,7.833,1.667,14.167,,1.458,21.458,205.25
2017-04-18,188.391,14.739,3.13,3.609,0.478,6.292,,0.435,11.5,203.13
2017-04-19,193.292,16.625,6.625,7.333,0.708,9.875,,1.458,15.792,209.917
2017-04-20,193.458,18.958,8.0,8.875,0.875,6.708,,3.625,11.667,212.417
2017-04-21,197.417,22.083,16.208,18.25,2.042,12.625,,3.417,22.292,219.5
2017-04-22,196.292,17.042,7.0,7.542,0.542,16.333,,1.292,25.333,213.333
2017-04-23,194.042,14.542,5.292,5.708,0.417,6.333,,2.083,9.5,208.583
2017-04-24,196.167,12.75,4.0,4.25,0.25,6.625,,0.375,9.542,208.917
2017-04-25,190.87,11.87,2.696,3.304,0.609,6.333,,0.478,11.75,202.739
2017-04-26,190.955,12.0,2.292,3.0,0.708,5.565,,0.083,10.083,202.955
2017-04-27,195.458,14.375,5.417,5.958,0.542,7.333,,0.5,13.25,209.833
2017-04-28,197.75,20.625,11.708,13.458,1.75,9.792,,3.458,18.708,218.375
2017-04-29,197.0,18.333,8.583,10.417,1.833,13.0,,2.792,20.708,215.333
2017-04-30,197.167,17.625,6.875,8.292,1.417,16.25,,2.75,20.042,214.792
2017-05-01,195.833,24.542,14.958,17.25,2.292,19.333,,5.958,30.75,220.375
2017-05-02,195.652,18.478,6.783,7.87,1.087,6.375,,1.0,9.458,214.13
2017-05-03,193.792,14.0,2.667,2.833,0.167,5.667,,0.375,10.542,207.792
2017-05-04,191.042,13.458,1.5,1.875,0.375,5.792,,0.042,10.583,204.5
2017-05-05,192.125,22.0,7.25,8.667,1.417,11.875,,3.208,15.75,214.125
2017-05-06,188.833,14.833,2.417,3.375,0.958,6.792,,0.333,12.833,203.667
2017-05-07,191.375,14.958,4.167,5.167,1.0,15.625,,1.083,28.75,206.333
2017-05-08,193.458,15.083,5.583,6.5,0.917,23.833,,2.125,39.25,208.542
2017-05-09,196.391,17.435,3.261,3.391,0.13,12.792,,0.174,21.125,213.826
2017-05-10,202.667,22.917,6.583,6.708,0.125,8.167,,0.0,17.375,225.583
2017-05-11,194.833,26.542,14.75,16.958,2.208,14.875,,3.708,31.25,221.375
2017-05-12,198.75,18.458,5.125,5.667,0.542,17.958,,0.208,31.417,217.208
2017-05-13,197.75,18.875,3.958,4.042,0.083,16.208,,0.0,29.542,216.625
2017-05-14,192.167,17.917,4.25,4.333,0.083,2.333,,1.708,6.292,210.083
2017-05-15,193.625,16.667,5.208,5.792,0.583,8.875,,0.75,16.917,210.292
2017-05-16,194.174,15.304,4.727,5.227,0.5,9.625,,0.783,17.609,209.478
2017-05-17,196.583,17.417,8.542,9.167,0.625,7.792,,1.875,12.667,214.0
2017-05-18,197.875,22.167,11.042,12.417,1.375,9.875,,2.5,14.0,220.042
2017-05-19,201.0,23.875,11.75,14.25,2.5,16.625,,4.042,27.25,224.875
2017-05-20,195.167,32.5,17.167,19.125,1.958,23.042,,5.792,36.833,227.667
2017-05-21,195.583,31.417,13.833,15.75,1.917,23.417,,5.125,31.375,227.0
2017-05-22,187.875,13.667,3.792,4.792,1.0,10.667,,0.5,17.625,201.542
2017-05-23,188.826,13.522,2.565,2.783,0.217,7.5,,0.409,9.783,202.348
2017-05-24,188.292,13.375,2.5,2.542,0.042,5.167,,0.083,10.042,201.667
2017-05-25,198.708,18.708,8.25,9.167,0.917,10.292,,1.5,15.0,217.417
2017-05-26,196.958,14.5,4.417,4.5,0.083,8.792,,0.292,14.417,211.458
2017-05-27,195.625,15.042,5.375,5.375,0.0,12.708,,1.167,20.625,210.667
2017-05-28,194.917,20.042,7.0,7.375,0.375,7.875,,3.375,13.958,214.958
2017-05-29,195.417,13.583,3.708,3.917,0.208,10.917,,0.792,17.125,209.0
2017-05-30,194.174,20.826,8.304,9.696,1.391,15.304,,2.391,24.958,215.0
2017-05-31,188.75,13.75,3.833,4.583,0.75,17.875,,0.667,26.292,202.5
2017-06-01,189.667,18.667,6.042,6.667,0.625,6.292,,1.167,16.708,208.333
2017-06-02,194.542,17.75,6.125,6.875,0.75,11.25,,1.708,15.083,212.292
2017-06-03,201.333,26.292,12.75,14.625,1.875,7.708,,3.333,10.75,227.625
2017-06-04,193.708,21.417,7.958,8.708,0.75,4.542,,3.167,9.875,215.125
2017-06-05,195.792,14.167,3.25,3.542,0.292,4.042,,0.542,8.458,209.958
2017-06-06,194.455,16.591,3.043,3.435,0.391,6.167,,0.609,7.0,211.045
2017-06-07,191.083,16.292,2.208,2.208,0.0,7.0,,0.0,10.458,207.375
2017-06-08,189.958,16.667,3.833,4.417,0.583,4.792,,0.417,11.792,206.625
2017-06-09,198.5,15.708,4.458,5.25,0.792,7.583,,0.208,12.917,214.208
2017-06-10,195.25,16.083,5.792,6.75,0.958,12.792,,1.458,19.292,211.333
2017-06-11,196.667,13.417,2.458,3.042,0.583,8.708,,0.125,12.625,210.083
2017-06-12,196.0,16.167,5.75,6.292,0.542,6.167,,1.625,11.083,212.167
2017-06-13,197.739,16.174,3.957,4.478,0.522,6.5,,0.217,12.5,213.913
2017-06-14,196.583,20.833,7.625,8.125,0.5,7.833,,1.667,12.917,217.417
2017-06-15,202.333,18.083,5.708,6.458,0.75,8.917,,2.333,15.458,220.417
2017-06-16,200.625,26.625,14.25,17.042,2.792,17.087,,5.045,27.182,227.25
2017-06-17,194.167,14.0,3.875,4.875,1.0,7.417,,0.667,10.417,208.167
2017-06-18,193.667,17.0,6.458,7.125,0.667,7.875,,1.333,15.708,210.667
2017-06-19,194.292,24.75,7.208,8.292,1.083,8.792,,3.583,15.583,219.042
2017-06-20,196.391,20.13,6.217,6.913,0.696,17.167,,3.348,24.565,216.522
2017-06-21,186.417,15.167,1.708,1.875,0.167,7.875,,0.0,17.458,201.583
2017-06-22,191.833,25.958,8.875,9.583,0.708,8.958,,3.042,16.875,217.792
2017-06-23,202.458,25.708,6.875,7.583,0.708,13.833,,1.958,21.083,228.167
2017-06-24,194.542,20.917,5.958,6.833,0.875,10.875,,5.0,17.25,215.458
2017-06-25,197.25,23.542,4.75,5.5,0.75,7.458,,0.625,14.083,220.792
2017-06-26,202.542,16.667,6.125,6.917,0.792,7.583,,1.0,16.833,219.208
2017-06-27,217.455,17.5,5.043,5.783,0.739,10.167,,0.087,20.292,234.955
2017-06-28,221.208,27.375,11.25,12.125,0.875,19.125,,2.292,33.208,248.583
2017-06-29,214.083,24.75,8.125,9.25,1.125,15.167,,3.458,24.125,238.833
2017-06-30,186.417,14.917,3.708,4.583,0.875,5.833,,0.292,16.292,201.333
2017-07-01,184.75,23.875,11.792,15.708,3.917,7.958,,3.125,15.25,208.625
2017-07-02,186.5,32.125,12.917,15.375,2.458,14.958,,5.417,25.458,218.625
2017-07-03,190.458,25.167,12.25,14.917,2.667,22.208,,3.792,36.917,215.625
2017-07-04,184.522,21.609,7.826,9.826,2.0,18.667,,2.913,34.958,206.13
2017-07-05,189.857,21.81,5.75,7.042,1.292,8.478,,1.042,14.875,211.667
2017-07-06,193.833,14.042,4.042,5.125,1.083,9.083,,0.583,12.0,207.875
2017-07-07,197.208,23.833,10.5,12.333,1.833,15.875,,6.167,22.292,221.042
2017-07-08,201.792,21.5,6.625,8.0,1.375,22.292,,3.542,33.792,223.292
2017-07-09,191.833,15.542,2.792,3.875,1.083,14.708,,0.708,23.167,207.375
2017-07-10,182.167,13.417,1.833,2.833,1.0,6.75,,0.0,11.417,195.583
2017-07-11,179.952,11.857,1.652,2.739,1.087,1.167,,0.0,7.083,191.81
2017-07-12,178.708,11.667,1.417,2.417,1.0,8.75,,0.0,14.25,190.375
2017-07-13,179.292,10.958,1.5,2.417,0.917,5.167,,0.042,13.25,190.25
2017-07-14,182.792,10.792,1.958,2.708,0.75,3.708,,0.0,9.5,193.583
2017-07-15,186.0,13.625,4.083,5.458,1.375,8.542,,1.375,12.875,199.625
2017-07-16,186.542,15.5,5.833,7.25,1.417,21.625,,2.625,32.458,202.042
2017-07-17,190.708,14.458,5.25,6.333,1.083,23.5,,2.167,36.167,205.167
2017-07-18,202.0,14.435,4.261,4.783,0.522,16.208,,0.696,24.042,216.435
2017-07-19,197.708,13.375,3.958,4.25,0.292,11.792,,0.792,19.125,211.083
2017-07-20,186.125,14.458,2.25,2.583,0.333,9.375,,0.208,13.542,200.583
2017-07-21,180.333,13.0,1.792,2.375,0.583,8.083,,0.0,14.0,193.333
2017-07-22,179.708,12.917,1.542,2.167,0.625,6.708,,0.0,14.625,192.625
2017-07-23,179.25,12.5,1.042,1.583,0.542,3.25,,0.0,8.708,191.75
2017-07-24,178.708,12.292,1.458,2.0,0.542,4.458,,0.292,12.375,191.0
2017-07-25,177.696,7.783,2.261,2.87,0.609,4.375,,0.217,12.087,185.478
2017-07-26,186.208,7.625,7.625,8.458,0.833,8.292,,0.625,15.75,193.833
2017-07-27,191.042,10.042,7.917,8.542,0.625,8.875,,1.667,13.375,201.083
2017-07-28,190.333,13.375,7.875,10.292,2.417,11.625,,2.5,27.0,203.708
2017-07-29,191.208,7.667,3.583,4.875,1.292,6.583,,0.042,19.125,198.875
2017-07-30,184.542,6.375,3.75,4.625,0.875,7.667,,0.458,14.458,190.917
2017-07-31,188.333,13.625,9.625,11.5,1.875,12.583,,8.833,16.75,201.958
2017-08-01,185.739,16.739,6.826,9.0,2.174,9.042,,3.478,18.292,202.478
2017-08-02,184.292,14.792,5.0,5.75,0.75,7.042,,0.875,13.042,199.083
2017-08-03,186.875,14.458,3.667,4.5,0.833,5.958,,0.25,11.833,201.333
2017-08-04,187.0,15.25,3.333,4.417,1.083,3.833,,0.083,11.333,202.25
2017-08-05,189.292,24.917,11.625,14.208,2.583,13.167,,13.125,23.917,214.208
2017-08-06,194.458,18.833,4.875,6.5,1.625,13.25,,12.458,29.625,213.292
2017-08-07,181.875,13.625,1.167,2.125,0.958,7.875,,0.0,22.458,195.5
2017-08-08,183.435,12.391,2.87,3.565,0.696,9.0,,0.348,25.167,195.826
2017-08-09,193.583,23.0,9.083,10.542,1.458,12.208,,3.458,26.125,216.583
2017-08-10,188.417,10.708,2.792,3.417,0.625,8.292,,0.0,16.958,199.125
2017-08-11,184.167,11.708,3.75,4.375,0.625,6.625,,0.0,17.083,195.875
2017-08-12,186.25,14.542,5.542,6.708,1.167,7.542,,0.458,16.375,200.792
2017-08-13,190.583,12.667,3.833,5.125,1.292,6.958,,0.667,14.458,203.25
2017-08-14,190.292,11.75,2.625,3.417,0.792,8.0,,0.042,14.833,202.042
2017-08-15,187.391,13.826,2.87,3.435,0.565,4.542,,0.043,10.583,201.217
2017-08-16,186.375,16.167,6.667,7.458,0.792,5.333,,1.375,11.125,202.542
2017-08-17,188.792,21.417,8.0,9.542,1.542,6.292,,2.333,14.792,210.208
2017-08-18,189.25,19.0,8.125,10.208,2.083,8.5,,4.375,16.042,208.25
2017-08-19,187.667,15.958,7.167,9.625,2.458,9.542,,2.75,17.958,203.625
2017-08-20,191.0,21.25,5.583,6.5,0.917,7.375,,2.125,14.583,212.25
2017-08-21,189.083,15.375,4.083,5.042,0.958,5.625,,0.958,13.958,204.458
2017-08-22,188.409,14.182,2.696,3.478,0.783,11.0,,0.0,21.667,202.591
2017-08-23,191.458,27.875,16.208,19.375,3.167,18.0,,4.542,28.667,219.333
2017-08-24,196.625,22.708,9.792,11.375,1.583,18.708,,3.417,30.542,219.333
2017-08-25,188.375,28.917,11.708,12.375,0.667,25.583,,4.167,43.542,217.292
2017-08-26,193.958,18.167,6.708,7.542,0.833,19.875,,2.458,36.333,212.125
2017-08-27,194.792,12.208,3.0,3.083,0.083,10.75,,0.292,24.458,207.0
2017-08-28,195.458,22.75,10.083,11.208,1.125,15.583,,2.833,29.125,218.208
2017-08-29,180.318,14.364,1.652,2.565,0.913,6.792,,0.0,15.174,194.682
2017-08-30,184.208,15.083,4.0,4.792,0.792,10.5,,0.25,21.458,199.292
2017-08-31,190.583,14.5,5.667,6.167,0.5,6.875,,0.667,14.25,205.083
2017-09-01,190.333,13.458,4.042,4.208,0.167,5.0,,0.792,9.958,203.792
2017-09-02,193.083,21.667,7.583,8.042,0.458,5.708,,2.667,10.292,214.75
2017-09-03,194.542,19.125,5.625,6.167,0.542,9.333,,1.333,14.917,213.667
2017-09-04,195.917,15.875,7.875,8.458,0.583,8.833,,0.167,16.167,211.792
2017-09-05,194.143,11.476,8.136,9.182,1.045,11.958,,1.682,22.542,205.619
2017-09-06,195.833,7.792,5.917,6.625,0.708,6.833,,0.042,16.292,203.625
2017-09-07,198.042,30.375,6.25,7.042,0.792,9.875,,0.667,26.292,228.417
2017-09-08,191.167,16.667,4.667,5.625,0.958,7.708,,0.625,18.708,207.833
2017-09-09,194.75,11.083,3.292,4.417,1.125,8.417,,0.333,13.833,205.833
2017-09-10,189.875,10.458,2.458,3.417,0.958,9.25,,0.333,15.708,200.333
2017-09-11,186.5,8.292,1.333,2.333,1.0,6.375,,0.0,12.167,194.792
2017-09-12,187.478,15.478,3.609,4.217,0.609,5.652,,0.391,16.708,202.957
2017-09-13,194.375,26.917,9.333,11.167,1.833,8.625,,1.636,13.864,221.292
2017-09-14,196.625,22.958,9.458,10.792,1.333,10.083,,2.917,19.958,219.583
2017-09-15,194.708,16.417,6.417,7.25,0.833,10.833,,1.542,16.375,211.125
2017-09-16,194.167,15.542,5.542,5.75,0.208,8.75,,0.625,14.542,209.708
2017-09-17,192.458,16.833,5.25,5.458,0.208,2.75,,0.583,10.5,209.292
2017-09-18,186.458,13.917,2.583,2.625,0.042,8.25,,0.625,17.083,200.375
2017-09-19,190.739,14.913,8.826,9.739,0.913,10.292,,2.565,17.875,205.652
2017-09-20,198.783,22.304,14.083,16.25,2.167,20.792,,3.458,33.208,221.087
2017-09-21,196.792,18.917,11.125,12.125,1.0,13.042,,1.958,16.708,215.708
2017-09-22,197.208,10.167,4.583,5.0,0.417,8.125,,0.125,14.042,207.375
2017-09-23,191.625,10.167,4.958,5.125,0.167,4.583,,0.833,10.375,201.792
2017-09-24,195.167,9.667,3.5,3.708,0.208,7.458,,0.917,13.792,204.833
2017-09-25,197.792,11.833,5.333,6.75,1.417,9.0,,0.375,12.667,209.625
2017-09-26,196.087,18.0,8.261,10.565,2.304,13.25,,4.348,16.125,214.087
2017-09-27,190.042,10.583,2.375,3.0,0.625,9.75,,0.0,12.875,200.625
2017-09-28,193.542,23.333,12.375,13.75,1.375,5.25,,1.75,10.708,216.875
2017-09-29,193.708,11.083,6.667,8.083,1.417,5.958,,1.0,11.917,204.792
2017-09-30,201.083,11.583,6.208,6.875,0.667,8.792,,0.667,15.458,212.667
2017-10-01,199.833,11.375,4.333,5.0,0.667,9.917,,0.792,14.917,211.208
2017-10-02,191.292,8.5,3.583,3.917,0.333,7.917,,0.542,16.083,199.792
2017-10-03,198.826,24.522,15.522,18.391,2.87,11.25,,2.783,28.042,223.348
2017-10-04,193.083,11.125,4.333,4.708,0.375,4.542,,0.375,14.435,204.208
2017-10-05,195.375,10.375,6.042,6.333,0.292,6.75,,0.292,11.25,205.75
2017-10-06,197.042,20.917,15.042,16.208,1.167,9.25,,2.292,15.375,217.958
2017-10-07,194.792,26.917,10.5,11.0,0.5,5.542,,0.458,11.792,221.708
2017-10-08,198.708,12.917,3.75,4.417,0.667,6.125,,0.125,16.292,211.625
2017-10-09,193.667,12.208,4.75,5.25,0.5,7.5,,0.75,16.375,205.875
2017-10-10,194.783,20.739,12.043,15.348,3.304,15.458,,4.609,23.917,215.522
2017-10-11,201.667,18.375,8.167,10.792,2.625,22.542,,1.667,36.417,220.042
2017-10-12,198.0,21.25,10.083,12.75,2.667,29.625,,3.083,44.042,219.25
2017-10-13,190.708,12.208,5.875,6.167,0.292,5.042,,0.5,10.708,202.917
2017-10-14,193.167,19.458,9.917,10.125,0.208,4.042,,2.292,9.708,212.625
2017-10-15,194.958,15.875,8.625,8.958,0.333,6.292,,1.833,14.25,210.833
2017-10-16,194.667,14.875,9.417,9.667,0.25,5.042,,1.583,9.375,209.542
2017-10-17,195.739,18.826,13.696,14.87,1.174,5.913,,2.0,13.292,214.565
2017-10-18,195.333,12.5,7.958,9.292,1.333,10.458,,0.417,19.25,207.833
2017-10-19,193.792,19.667,11.708,12.375,0.667,6.708,,1.708,11.042,213.458
2017-10-20,193.708,36.25,9.958,10.875,0.917,2.125,,0.708,8.917,229.958
2017-10-21,193.875,34.5,13.167,14.458,1.292,3.333,,1.708,12.708,228.375
2017-10-22,190.917,18.25,7.458,8.458,1.0,1.25,,1.708,11.833,209.167
2017-10-23,189.583,22.958,5.875,7.125,1.25,4.917,,3.417,17.75,212.542
2017-10-24,195.091,13.727,8.87,9.435,0.565,9.542,,1.261,14.125,208.818
2017-10-25,196.0,25.875,14.708,15.542,0.833,8.75,,2.167,17.25,221.875
2017-10-26,197.75,17.958,11.833,14.208,2.375,12.583,,1.292,17.792,215.708
2017-10-27,203.083,26.625,13.833,22.292,8.458,14.739,,1.833,23.417,229.708
2017-10-28,195.625,24.708,18.458,19.958,1.5,19.083,,4.625,32.5,220.333
2017-10-29,195.25,27.375,10.25,10.625,0.375,3.083,,1.375,12.792,222.625
2017-10-30,193.917,22.958,7.708,8.667,0.958,5.917,,1.708,11.542,216.875
2017-10-31,194.304,18.652,11.696,13.043,1.348,8.833,,1.652,13.0,212.957
2017-11-01,203.583,44.958,28.25,37.25,9.0,21.042,,6.0,30.875,248.542
2017-11-02,202.458,30.417,14.958,24.458,9.5,21.833,,1.875,27.917,232.875
2017-11-03,193.667,27.5,10.958,12.75,1.792,12.917,,3.542,20.667,221.167
2017-11-04,196.458,28.917,16.708,19.417,2.708,15.5,,8.792,29.583,225.375
2017-11-05,195.333,12.792,5.542,6.417,0.875,7.875,,1.542,13.083,208.125
2017-11-06,196.875,30.917,16.75,23.208,6.458,13.75,,4.75,24.708,227.792
2017-11-07,198.522,28.348,24.091,36.545,12.455,16.917,,4.167,33.077,226.87
2017-11-08,190.167,12.875,15.75,18.875,3.125,7.455,,2.5,17.5,203.042
2017-11-09,199.25,35.083,15.458,18.917,3.458,15.75,,1.667,19.292,234.333
2017-11-10,198.333,21.667,16.542,20.0,3.458,12.875,,2.917,19.208,220.0
2017-11-11,192.125,16.083,5.375,6.125,0.75,5.292,,1.667,11.25,208.208
2017-11-12,196.0,12.375,4.542,4.833,0.292,8.25,,0.75,12.375,208.375
2017-11-13,202.125,26.958,18.542,23.375,4.833,14.125,,2.792,22.375,229.083
2017-11-14,205.739,38.13,31.696,50.043,18.348,22.167,,5.348,35.522,243.87
2017-11-15,205.208,25.208,17.083,29.25,12.167,14.708,,1.708,23.042,230.417
2017-11-16,197.583,15.417,10.917,13.167,2.25,6.625,,1.375,11.083,213.0
2017-11-17,198.667,10.75,9.333,10.5,1.167,6.458,,1.0,11.208,209.417
2017-11-18,202.5,20.0,13.5,15.708,2.208,12.958,,1.542,20.375,222.5
