Station ID,Prefecture Code,Prefecture Name,City Code,City Name,Lat Deg,Lat Min,Lat Sec,Lon Deg,Lon Min,Lon Sec,Altitude (m),Year Start,Month Start,Day Start,Year End,Month End,Day End
23303020,23,Aichi-ken,23230,Nisshin-shi,35,9,9,137,3,53,90,1983,12,,,,
23304010,23,Aichi-ken,23238,Nagakute-shi,35,10,43,137,3,3,40,1984,4,,,,
23342010,23,Aichi-ken,23342,Toyoyama-cho,35,14,57,136,54,52,23,1979,12,,,,
23342510,23,Aichi-ken,23342,Toyoyama-cho,35,15,1,136,54,30,23,2005,4,1,,,
23381010,23,Aichi-ken,23203,Ichinomiya-shi,35,20,38,136,46,16,10,1978,12,,,,
23421010,23,Aichi-ken,23237,Ama-shi,35,9,20,136,47,38,0,1976,1,,,,
23422510,23,Aichi-ken,23237,Ama-shi,35,10,33,136,47,31,0.3,2004,3,,,,
23425510,23,Aichi-ken,23425,Kanie-cho,35,7,43,136,46,53,2.4,2006,3,2,,,
23427020,23,Aichi-ken,23427,Tobishima-mura,35,3,44,136,49,9,0,1983,9,,,,
23427510,23,Aichi-ken,23427,Tobishima-mura,35,4,37,136,47,12,-1.5,2002,3,,,,
23428010,23,Aichi-ken,23235,Yatomi-shi,35,6,34,136,43,26,0,1974,3,,,,
23441010,23,Aichi-ken,23441,Agui-cho,34,55,59,136,54,52,20,1975,2,,,,
23442010,23,Aichi-ken,23442,Higashiura-cho,34,58,36,136,57,55,13,1975,2,,,,
23446010,23,Aichi-ken,23446,Mihama-cho,34,46,45,136,54,29,5,1973,7,,,,
23446020,23,Aichi-ken,23446,Mihama-cho,34,47,14,136,51,28,10,1977,3,,,,
23447010,23,Aichi-ken,23447,Taketoyo-cho,34,51,8,136,54,51,17,1974,3,,,,
23447020,23,Aichi-ken,23447,Taketoyo-cho,34,49,40,136,54,47,10,1972,5,,,,
23447030,23,Aichi-ken,23447,Taketoyo-cho,34,52,8,136,53,36,55,1972,9,,,,
23481010,23,Aichi-ken,23213,Nishio-shi,34,48,45,137,1,48,0,1976,1,,,,
23501010,23,Aichi-ken,23501,Kouta-cho,34,52,43,137,10,24,30,1977,3,,,,
23604010,23,Aichi-ken,23207,Toyokawa-shi,34,48,33,137,19,11,3,1974,3,,,,
23621071,23,Aichi-ken,23231,Tahara-shi,34,41,43,137,16,47,5,2015,3,,,,
23623020,23,Aichi-ken,23231,Tahara-shi,34,37,24,137,6,31,10,1976,1,,,,
24201010,24,Mie-ken,24201,Tsu-shi,34,44,37,136,29,27,25,1985,3,,2019,5,
24201020,24,Mie-ken,24201,Tsu-shi,34,39,30,136,22,17,45,2013,3,,,,
24201030,24,Mie-ken,24201,Tsu-shi,34,44,46,136,29,16,37,2019,6,,,,
24202010,24,Mie-ken,24202,Yokkaichi-shi,34,55,35,136,38,34,3,1963,11,,,,
24202030,24,Mie-ken,24202,Yokkaichi-shi,34,56,49,136,37,19,1,1966,4,,,,
24202050,24,Mie-ken,24202,Yokkaichi-shi,35,0,26,136,38,31,4,1972,3,,,,
24202060,24,Mie-ken,24202,Yokkaichi-shi,34,58,50,136,35,35,34,1973,4,,,,
24202360,24,Mie-ken,24202,Yokkaichi-shi,34,56,6,136,35,16,50,1983,4,,,,
24202370,24,Mie-ken,24202,Yokkaichi-shi,35,2,10,136,35,39,26,1993,10,,,,
24202510,24,Mie-ken,24202,Yokkaichi-shi,34,57,53,136,38,1,2,1977,12,,,,
24202520,24,Mie-ken,24202,Yokkaichi-shi,34,59,45,136,33,17,31,1986,12,,,,
24202530,24,Mie-ken,24202,Yokkaichi-shi,35,0,5,136,39,29,3,2006,3,24,,,
24202540,24,Mie-ken,24202,Yokkaichi-shi,35,2,11,136,37,37,35,2003,4,,,,
24203010,24,Mie-ken,24203,Ise-shi,34,30,7,136,42,27,3,1988,3,,,,
24204010,24,Mie-ken,24204,Matsusaka-shi,34,33,42,136,32,19,14,1986,3,,,,
24204510,24,Mie-ken,24204,Matsusaka-shi,34,37,7,136,30,48,1.6,2017,3,27,,,
24205010,24,Mie-ken,24205,Kuwana-shi,35,3,44,136,40,26,34,1987,3,,,,
24205510,24,Mie-ken,24205,Kuwana-shi,35,3,17,136,40,20,2,1998,2,,,,
24206020,24,Mie-ken,24216,Iga-shi,34,45,32,136,8,31,185,2002,11,22,,,
24206030,24,Mie-ken,24216,Iga-shi,34,49,33,136,12,55,186,2014,3,,,,
24207020,24,Mie-ken,24207,Suzuka-shi,34,52,40,136,33,10,21,1979,3,,,,
24207510,24,Mie-ken,24207,Suzuka-shi,34,50,17,136,35,21,3,1997,3,,,,
24208010,24,Mie-ken,24208,Nabari-shi,34,37,19,136,5,30,190,1989,3,,,,
24209210,24,Mie-ken,24209,Owase-shi,34,4,48,136,11,29,10,1991,3,,,,
24210010,24,Mie-ken,24210,Kameyama-shi,34,50,37,136,27,14,50,1989,3,,,,
24210510,24,Mie-ken,24210,Kameyama-shi,34,51,22,136,24,59,60,1994,3,,,,
24211010,24,Mie-ken,24211,Toba-shi,34,27,58,136,50,52,40,1990,3,,,,
24212010,24,Mie-ken,24212,Kumano-shi,33,53,30,136,5,34,20,1990,3,,,,
24213010,24,Mie-ken,24201,Tsu-shi,34,40,41,136,29,17,20,1991,3,,,,
24215010,24,Mie-ken,24215,Shima-shi,34,19,40,136,49,42,7.5,2011,4,,,,
24323010,24,Mie-ken,24214,Inabe-shi,35,6,26,136,32,13,81,1973,2,,,,
24341810,24,Mie-ken,24341,Komono-cho,35,1,11.8,136,25,28.8,1200,1990,4,,,,
24342010,24,Mie-ken,24202,Yokkaichi-shi,34,54,46,136,37,27,2,1973,2,,,,
24344020,24,Mie-ken,24344,Kawagoe-cho,35,1,17,136,40,18,4,2005,3,,,,
24442010,24,Mie-ken,24442,Meiwa-cho,34,31,26,136,38,37,14,2013,3,,,,
25201060,25,Shiga-ken,25201,Ootsu-shi,35,3,53,135,52,36,88,1982,10,,,,
25201070,25,Shiga-ken,25201,Ootsu-shi,34,59,25,135,50,17,150,1993,4,,,,
25201080,25,Shiga-ken,25201,Ootsu-shi,35,6,50,135,54,37,86,1998,4,,,,
25201090,25,Shiga-ken,25201,Ootsu-shi,35,0,10,135,53,25,86,2005,12,1,,,
25201510,25,Shiga-ken,25201,Ootsu-shi,34,59,37,135,51,58,124,2000,4,,,,
25201540,25,Shiga-ken,25201,Ootsu-shi,34,57,21,135,54,33,87,1988,1,,,,
25201570,25,Shiga-ken,25201,Ootsu-shi,34,57,35,135,58,17,17,2008,4,1,,,
25202090,25,Shiga-ken,25202,Hikone-shi,35,15,8,136,14,22,94,2012,3,21,,,
25203030,25,Shiga-ken,25203,Nagahama-shi,35,23,19,136,16,1,89,2005,11,14,,,
25204050,25,Shiga-ken,25204,Oumihachiman-shi,35,7,34,136,5,40,90,1978,3,,,,
25205030,25,Shiga-ken,25213,Higashioumi-shi,35,6,22,136,12,14,134,1992,3,,,,
25206030,25,Shiga-ken,25206,Kusatsu-shi,35,0,50,135,57,1,94,1989,12,,,,
25206510,25,Shiga-ken,25206,Kusatsu-shi,35,0,41,135,57,39,98,2003,4,1,,,
25207010,25,Shiga-ken,25207,Moriyama-shi,35,3,48,135,59,8,97,1992,3,,,,
25209010,25,Shiga-ken,25209,Kouka-shi,34,57,53,136,9,54,168,2013,1,10,,,
25212010,25,Shiga-ken,25212,Takashima-shi,35,24,21,136,2,24,88,2008,3,,,,
26101010,26,Kyoto-fu,26101,Kyouto-shi Kita-ku,35,2,26,135,44,17,91,1974,5,,,,
26102510,26,Kyoto-fu,26102,Kyouto-shi Kamigyou-ku,35,1,58,135,45,33,60,1973,3,,,,
26103010,26,Kyoto-fu,26103,Kyouto-shi Sakyou-ku,35,2,55,135,46,43,70,1976,10,,,,
26103810,26,Kyoto-fu,26103,Kyouto-shi Sakyou-ku,35,3,53,135,49,45,832,1970,11,,,,
26104010,26,Kyoto-fu,26104,Kyouto-shi Nakagyou-ku,35,0,42,135,46,3,42,1968,10,,,,
26104060,26,Kyoto-fu,26104,Kyouto-shi Nakagyou-ku,34,59,52,135,44,7,26,1970,7,,,,
26104510,26,Kyoto-fu,26104,Kyouto-shi Nakagyou-ku,35,0,14,135,44,55,32,1972,1,,,,
26104520,26,Kyoto-fu,26104,Kyouto-shi Nakagyou-ku,35,1,21,135,43,54,51,1973,3,,,,
26106010,26,Kyoto-fu,26106,Kyouto-shi Shimogyou-ku,34,59,15,135,45,33,28,1965,10,,,,
26106510,26,Kyoto-fu,26106,Kyouto-shi Shimogyou-ku,35,0,13,135,46,10,37,1971,4,,,,
26107510,26,Kyoto-fu,26107,Kyouto-shi Minami-ku,34,58,37,135,44,47,21,1972,1,,,,
26109010,26,Kyoto-fu,26109,Kyouto-shi Fushimi-ku,34,56,10,135,45,41,14,1970,4,,,,
26109020,26,Kyoto-fu,26109,Kyouto-shi Fushimi-ku,34,56,18,135,43,56,13,1971,2,,,,
26109030,26,Kyoto-fu,26109,Kyouto-shi Fushimi-ku,34,56,44,135,48,26,17,1980,6,,,,
26110010,26,Kyoto-fu,26110,Kyouto-shi Yamashina-ku,34,59,19,135,48,44,50,1975,3,,,,
26110510,26,Kyoto-fu,26110,Kyouto-shi Yamashina-ku,34,58,21,135,48,49,33,1973,3,,,,
26111010,26,Kyoto-fu,26111,Kyouto-shi Nishikyou-ku,34,58,20,135,41,52,24,1975,3,,,,
26201040,26,Kyoto-fu,26201,Fukuchiyama-shi,35,17,42,135,7,32,20,1983,3,,,,
26202030,26,Kyoto-fu,26202,Maizuru-shi,35,28,21,135,23,58,10,1982,4,,,,
26203010,26,Kyoto-fu,26203,Ayabe-shi,35,18,7,135,14,32,20,1985,3,,,,
26204010,26,Kyoto-fu,26204,Uji-shi,34,53,16,135,47,52,10,1980,3,,,,
26205020,26,Kyoto-fu,26205,Miyazu-shi,35,31,59,135,11,59,20,1979,7,,,,
26206010,26,Kyoto-fu,26206,Kameoka-shi,35,0,55,135,33,48,100,1984,3,,,,
26207030,26,Kyoto-fu,26207,Jyouyou-shi,34,51,10,135,47,25,40,1999,9,,,,
26208020,26,Kyoto-fu,26208,Mukou-shi,34,56,49,135,42,15,20,1981,4,,,,
26210510,26,Kyoto-fu,26210,Yawata-shi,34,51,33,135,42,53,20,1987,3,,,,
26212010,26,Kyoto-fu,26212,Kyoutango-shi,35,37,35,135,4,27,39,2009,9,1,,,
26213010,26,Kyoto-fu,26213,Nantan-shi,35,6,31,135,27,18,134,2010,4,1,,,
26303020,26,Kyoto-fu,26303,Ooyamazaki-cho,34,54,26,135,41,37,20,1981,4,,,,
26303510,26,Kyoto-fu,26303,Ooyamazaki-cho,34,53,31,135,41,1,10,1989,3,,,,
26322020,26,Kyoto-fu,26322,Kumiyama-cho,34,53,15,135,44,13,10,1981,4,,,,
26342020,26,Kyoto-fu,26211,Kyoutanabe-shi,34,49,27,135,46,9,40,1980,3,,,,
26343010,26,Kyoto-fu,26343,Ide-cho,34,47,49,135,48,27,34,2013,6,13,,,
26362020,26,Kyoto-fu,26214,Kizugawa-shi,34,44,16,135,49,35,30,1980,3,,,,
26366030,26,Kyoto-fu,26366,Seika-cho,34,44,45,135,45,56,102,2015,3,19,,,
26367010,26,Kyoto-fu,26367,Minamiyamashiro-mura,34,45,55,136,1,35,140,2013,8,12,,,
27101010,27,Osaka-fu,27127,Osaka-shi Kita-ku,34,42,31,135,30,49,3.9,1971,3,,,,
27101510,27,Osaka-fu,27127,Osaka-shi Kita-ku,34,41,46,135,30,6,2.2,1967,3,,,,
27103510,27,Osaka-fu,27103,Oosaka-shi Fukushima-ku,34,41,51,135,28,14,-0.3,1971,3,,,,
27104010,27,Osaka-fu,27104,Oosaka-shi Konohana-ku,34,41,0,135,27,9,-0.9,1968,3,,,,
27106010,27,Osaka-fu,27106,Oosaka-shi Nishi-ku,34,40,23,135,28,22,0,1975,3,,,,
27108010,27,Osaka-fu,27108,Oosaka-shi Taisyou-ku,34,38,29,135,28,28,1.6,1966,3,,,,
27113010,27,Osaka-fu,27113,Oosaka-shi Nishiyodogawa-ku,34,42,19,135,26,28,-1.6,1967,3,,,,
27113510,27,Osaka-fu,27113,Oosaka-shi Nishiyodogawa-ku,34,42,14,135,26,13,-0.9,1970,3,,,,
27114510,27,Osaka-fu,27114,Oosaka-shi Higashiyodogawa-ku,34,44,55,135,31,42,3.5,1973,3,,,,
27115010,27,Osaka-fu,27128,Oosaka-shi Chuuou-ku,34,40,57,135,31,9,2,1968,9,,,,
27115510,27,Osaka-fu,27115,Oosaka-shi Higashinari-ku,34,40,6,135,32,34,1.1,1972,3,,,,
27116010,27,Osaka-fu,27116,Oosaka-shi Ikuno-ku,34,39,18,135,32,0,4.4,1968,3,,,,
27117010,27,Osaka-fu,27117,Oosaka-shi Asahi-ku,34,43,38,135,32,30,1.7,1968,3,,,,
27117510,27,Osaka-fu,27117,Oosaka-shi Asahi-ku,34,42,55,135,33,41,1.3,1971,3,,,,
27118020,27,Osaka-fu,27118,Oosaka-shi Jyoutou-ku,34,41,51,135,32,33,1.3,1967,3,,,,
27120510,27,Osaka-fu,27120,Oosaka-shi Sumiyoshi-ku,34,36,16,135,30,47,9.5,1974,3,,,,
27121510,27,Osaka-fu,27121,Oosaka-shi Higashisumiyoshi-ku,34,38,12,135,32,17,4,1971,3,,,,
27122010,27,Osaka-fu,27122,Oosaka-shi Nishinari-ku,34,38,55,135,29,54,2.9,1968,3,,,,
27123010,27,Osaka-fu,27123,Oosaka-shi Yodogawa-ku,34,43,41,135,28,51,0.1,1966,3,,,,
27124010,27,Osaka-fu,27124,Oosaka-shi Tsurumi-ku,34,42,32,135,35,10,1.8,1974,3,,,,
27124510,27,Osaka-fu,27124,Oosaka-shi Tsurumi-ku,34,42,15,135,34,40,1.5,1973,3,,,,
27125010,27,Osaka-fu,27125,Oosaka-shi Suminoe-ku,34,36,28,135,28,49,2,1968,3,,,,
27125030,27,Osaka-fu,27125,Oosaka-shi Suminoe-ku,34,37,57,135,25,50,7.4,1999,4,,,,
27125510,27,Osaka-fu,27125,Oosaka-shi Suminoe-ku,34,37,22,135,29,25,2.2,1969,3,,,,
27125520,27,Osaka-fu,27125,Oosaka-shi Suminoe-ku,34,36,33,135,28,24,2,1973,3,,,,
27126010,27,Osaka-fu,27126,Oosaka-shi Hirano-ku,34,37,11,135,32,46,4.4,1968,3,,,,
27143510,27,Osaka-fu,27143,Sakai-shi Higashi-ku,34,33,31,135,31,51,26,2012,10,1,,,
27146010,27,Osaka-fu,27146,Sakai-shi Kita-ku,34,33,19,135,30,37,26.4,2016,8,23,,,
27147010,27,Osaka-fu,27147,Sakai-shi Mihara-ku,34,32,15,135,33,49,50,2008,4,1,,,
27201020,27,Osaka-fu,27141,Sakai-shi Sakai-ku,34,34,16,135,28,19,4,1963,12,,,,
27201030,27,Osaka-fu,27144,Sakai-shi Nishi-ku,34,32,39,135,27,30,8,1964,2,,,,
27201050,27,Osaka-fu,27144,Sakai-shi Nishi-ku,34,33,36,135,27,21,1,1964,11,,,,
27201080,27,Osaka-fu,27141,Sakai-shi Sakai-ku,34,35,35,135,28,22,1,1970,9,,,,
27201090,27,Osaka-fu,27145,Sakai-shi Minami-ku,34,29,12,135,30,44,77,1972,3,,,,
27201100,27,Osaka-fu,27143,Sakai-shi Higashi-ku,34,31,35,135,31,44,59,1972,3,,,,
27201340,27,Osaka-fu,27142,Sakai-shi Naka-ku,34,31,51,135,30,5,36,1989,4,,,,
27201510,27,Osaka-fu,27141,Sakai-shi Sakai-ku,34,34,27,135,29,1,6,1971,3,,,,
27201560,27,Osaka-fu,27144,Sakai-shi Nishi-ku,34,33,30,135,26,52,4,1988,4,,,,
27201570,27,Osaka-fu,27146,Sakai-shi Kita-ku,34,34,8,135,30,57,16,1988,4,,,,
27201580,27,Osaka-fu,27142,Sakai-shi Naka-ku,34,31,42,135,30,26,44,1992,4,,,,
27201600,27,Osaka-fu,27147,Sakai-shi Mihara-ku,34,33,11,135,33,53,40.6,2004,4,,,,
27202060,27,Osaka-fu,27202,Kishiwada-shi,34,28,8,135,23,32,10,1998,2,,,,
27202530,27,Osaka-fu,27202,Kishiwada-shi,34,29,1,135,22,52,3,1990,4,,,,
27203030,27,Osaka-fu,27203,Toyonaka-shi,34,44,15,135,28,27,2,1974,1,,,,
27203510,27,Osaka-fu,27203,Toyonaka-shi,34,46,51,135,28,11,26,1971,12,,,,
27203520,27,Osaka-fu,27203,Toyonaka-shi,34,48,26,135,29,26,67,1974,5,,,,
27204030,27,Osaka-fu,27204,Ikeda-shi,34,49,30,135,26,51,70,1982,4,,,,
27205060,27,Osaka-fu,27205,Suita-shi,34,45,33,135,30,13,2.8,1972,10,,,,
27205080,27,Osaka-fu,27205,Suita-shi,34,48,42,135,31,1,35,1979,4,,,,
27205090,27,Osaka-fu,27205,Suita-shi,34,47,30,135,31,15,28.8,2018,8,9,,,
27205530,27,Osaka-fu,27205,Suita-shi,34,45,23,135,31,17,3,1996,11,,,,
27206030,27,Osaka-fu,27206,Izumiootsu-shi,34,30,16,135,24,38,4,1980,5,,,,
27207020,27,Osaka-fu,27207,Takatsuki-shi,34,51,47,135,35,55,26.9,1988,2,,,,
27207030,27,Osaka-fu,27207,Takatsuki-shi,34,50,15,135,36,53,7.9,2014,3,5,,,
27207040,27,Osaka-fu,27207,Takatsuki-shi,34,51,56,135,38,58,13.2,2018,4,1,,,
27207510,27,Osaka-fu,27207,Takatsuki-shi,34,50,43,135,37,1,9.6,1973,4,,,,
27208010,27,Osaka-fu,27208,Kaizuka-shi,34,26,9,135,21,58,24,1975,5,,,,
27209010,27,Osaka-fu,27209,Moriguchi-shi,34,43,47,135,33,25,2,1968,3,,,,
27209030,27,Osaka-fu,27209,Moriguchi-shi,34,45,9,135,35,21,2,1984,3,,,,
27209040,27,Osaka-fu,27209,Moriguchi-shi,34,45,19,135,34,52,3,1985,9,,,,
27209050,27,Osaka-fu,27209,Moriguchi-shi,34,43,31,135,34,43,1,1989,10,,,,
27209510,27,Osaka-fu,27209,Moriguchi-shi,34,44,7,135,33,36,3,1970,6,,,,
27210010,27,Osaka-fu,27210,Hirakata-shi,34,48,52,135,39,3,9,1973,4,,,,
27210020,27,Osaka-fu,27210,Hirakata-shi,34,49,11,135,42,26,60.8,1976,7,,,,
27210030,27,Osaka-fu,27210,Hirakata-shi,34,51,35,135,40,55,10,1975,12,,,,
27210510,27,Osaka-fu,27210,Hirakata-shi,34,49,47,135,41,15,34,1987,3,,,,
27210520,27,Osaka-fu,27210,Hirakata-shi,34,47,45,135,37,36,6,1989,3,,,,
27211010,27,Osaka-fu,27211,Ibaraki-shi,34,49,0,135,34,7,12,1970,3,,,,
27211020,27,Osaka-fu,27211,Ibaraki-shi,34,50,20,135,33,43,34.8,2008,4,1,,,
27212010,27,Osaka-fu,27212,Yao-shi,34,37,32,135,36,8,9,1968,3,,,,
27212030,27,Osaka-fu,27212,Yao-shi,34,38,7,135,38,18,21,2001,4,,,,
27212510,27,Osaka-fu,27212,Yao-shi,34,36,46,135,35,20,10,1970,6,,,,
27212520,27,Osaka-fu,27212,Yao-shi,34,37,38,135,34,41,7.2,2007,3,30,,,
27213050,27,Osaka-fu,27213,Izumisano-shi,34,24,14,135,17,56,3,1999,4,,,,
27213510,27,Osaka-fu,27213,Izumisano-shi,34,23,54,135,18,34,13,1989,3,,,,
27214020,27,Osaka-fu,27214,Tondabayashi-shi,34,29,58,135,35,50,65,1985,4,,,,
27215010,27,Osaka-fu,27215,Neyagawa-shi,34,45,58,135,37,41,7,1970,3,,,,
27215020,27,Osaka-fu,27215,Neyagawa-shi,34,46,38,135,38,27,29,1986,11,,,,
27216010,27,Osaka-fu,27216,Kawachinagano-shi,34,26,20,135,34,1,110,1992,4,,,,
27216520,27,Osaka-fu,27216,Kawachinagano-shi,34,27,19,135,33,49,126,1991,4,,,,
27217030,27,Osaka-fu,27217,Matsubara-shi,34,34,9,135,33,54,17,1990,4,,2020,3,31
27217510,27,Osaka-fu,27217,Matsubara-shi,34,34,44,135,33,4,19,1971,12,,,,
27218010,27,Osaka-fu,27218,Daitou-shi,34,42,43,135,37,25,2,1973,5,,,,
27219040,27,Osaka-fu,27219,Izumi-shi,34,26,43,135,27,34,77,1991,4,,,,
27221010,27,Osaka-fu,27221,Kashiwara-shi,34,34,18,135,38,31,34,1975,3,,,,
27221020,27,Osaka-fu,27221,Kashiwara-shi,34,34,46,135,37,44,23,1973,9,,,,
27221510,27,Osaka-fu,27221,Kashiwara-shi,34,33,21,135,38,18,42,2001,3,28,2019,9,30
27223010,27,Osaka-fu,27223,Kadoma-shi,34,44,21,135,35,13,2,1980,6,,,,
27223020,27,Osaka-fu,27223,Kadoma-shi,34,43,19,135,35,38,1,1991,10,1,,,
27224510,27,Osaka-fu,27224,Settsu-shi,34,46,36,135,33,41,4,1973,4,,,,
27225010,27,Osaka-fu,27225,Takaishi-shi,34,31,32,135,26,49,6,1970,3,,,,
27225240,27,Osaka-fu,27225,Takaishi-shi,34,31,36,135,25,43,3,2006,4,14,,,
27225510,27,Osaka-fu,27225,Takaishi-shi,34,31,5,135,26,43,8,1992,4,,,,
27226020,27,Osaka-fu,27226,Fujiidera-shi,34,34,21,135,37,21,20,1986,4,,,,
27226030,27,Osaka-fu,27226,Fujiidera-shi,34,34,27,135,35,51,21,1995,4,,,,
27227020,27,Osaka-fu,27227,Higashioosaka-shi,34,39,20,135,38,23,16.4,1970,3,,,,
27227030,27,Osaka-fu,27227,Higashioosaka-shi,34,40,5,135,35,51,3,1976,3,,,,
27227040,27,Osaka-fu,27227,Higashioosaka-shi,34,39,54,135,34,32,3,1968,3,,,,
27228010,27,Osaka-fu,27228,Sennan-shi,34,21,58,135,16,22,24,1988,4,,,,
27229510,27,Osaka-fu,27229,Shijiyounawate-shi,34,44,16,135,37,55,8,1996,3,,,,
27230010,27,Osaka-fu,27230,Katano-shi,34,47,18,135,40,48,17,1975,2,,,,
27301010,27,Osaka-fu,27301,Shimamoto-cho,34,53,2,135,39,47,18,1976,3,,,,
27321010,27,Osaka-fu,27321,Toyono-cho,34,55,8,135,29,39,335,2009,7,1,,,
27367010,27,Osaka-fu,27232,Hannan-shi,34,20,23,135,13,41,57,1987,3,,,,
28101010,28,Hyogo-ken,28101,Koube-shi Higashinada-ku,34,43,12,135,15,55,26,1968,10,,,,
28101030,28,Hyogo-ken,28101,Koube-shi Higashinada-ku,34,41,17,135,15,50,2,2001,4,,,,
28101040,28,Hyogo-ken,28101,Koube-shi Higashinada-ku,34,42,32,135,15,46,1.8,1996,4,,,,
28101520,28,Hyogo-ken,28101,Koube-shi Higashinada-ku,34,42,50,135,16,38,4,2018,2,1,,,
28102010,28,Hyogo-ken,28102,Koube-shi Nada-ku,34,42,48,135,13,45,34,1969,11,,,,
28102020,28,Hyogo-ken,28102,Koube-shi Nada-ku,34,46,2,135,14,56,900,1973,7,,,,
28102040,28,Hyogo-ken,28102,Koube-shi Nada-ku,34,42,19,135,14,1,12,1971,4,,,,
28104810,28,Hyogo-ken,28110,Koube-shi Chuuou-ku,34,40,58,135,11,12,20,1964,4,,,,
28105010,28,Hyogo-ken,28105,Koube-shi Hyougo-ku,34,39,22,135,10,16,2,1971,11,,,,
28106010,28,Hyogo-ken,28106,Koube-shi Nagata-ku,34,39,56,135,9,4,10,1968,10,,,,
28107010,28,Hyogo-ken,28107,Koube-shi Suma-ku,34,38,46,135,7,14,10,1971,11,,,,
28107510,28,Hyogo-ken,28107,Koube-shi Suma-ku,34,39,1,135,7,49,11,1968,10,,,,
28108010,28,Hyogo-ken,28108,Koube-shi Tarumi-ku,34,38,14,135,3,40,12,1973,3,,,,
28108020,28,Hyogo-ken,28111,Koube-shi Nishi-ku,34,42,56,135,0,2,75,1975,3,,,,
28108510,28,Hyogo-ken,28108,Koube-shi Tarumi-ku,34,37,43,135,3,38,3,1975,6,,,,
28109010,28,Hyogo-ken,28109,Koube-shi Kita-ku,34,43,17,135,8,4,299,2016,3,29,,,
28109030,28,Hyogo-ken,28109,Koube-shi Kita-ku,34,49,30,135,13,22,233,1982,4,,,,
28109520,28,Hyogo-ken,28109,Koube-shi Kita-ku,34,51,3,135,13,3,177,2003,11,25,,,
28110010,28,Hyogo-ken,28110,Koube-shi Chuuou-ku,34,39,45,135,12,54,3,1997,4,,,,
28110510,28,Hyogo-ken,28110,Koube-shi Chuuou-ku,34,41,44,135,12,3,10,2009,3,11,,,
28111010,28,Hyogo-ken,28111,Koube-shi Nishi-ku,34,44,36,135,3,55,160,1988,7,,,,
28111510,28,Hyogo-ken,28111,Koube-shi Nishi-ku,34,40,11,134,58,50,9.2,2008,10,1,,,
28201020,28,Hyogo-ken,28201,Himeji-shi,34,48,19,134,37,43,4,1967,8,,,,
28201030,28,Hyogo-ken,28201,Himeji-shi,34,48,0,134,40,38,4,1965,12,,,,
28201040,28,Hyogo-ken,28201,Himeji-shi,34,47,8,134,42,18,3,1967,9,,,,
28201050,28,Hyogo-ken,28201,Himeji-shi,34,49,8,134,44,27,12,1968,5,,,,
28201060,28,Hyogo-ken,28201,Himeji-shi,34,47,22,134,35,20,3,1970,10,,,,
28201070,28,Hyogo-ken,28201,Himeji-shi,34,51,41,134,38,39,23,1972,3,,,,
28201090,28,Hyogo-ken,28201,Himeji-shi,34,54,16,134,34,51,50,1972,10,,,,
28201380,28,Hyogo-ken,28201,Himeji-shi,34,50,49,134,41,47,19,1995,3,,,,
28201390,28,Hyogo-ken,28201,Himeji-shi,34,54,37,134,44,16,47,2008,7,1,,,
28201520,28,Hyogo-ken,28201,Himeji-shi,34,50,7,134,40,58,12,1973,4,,,,
28201530,28,Hyogo-ken,28201,Himeji-shi,34,47,51,134,40,11,3,1974,4,,,,
28202010,28,Hyogo-ken,28202,Amagasaki-shi,34,44,51,135,24,19,4,1977,4,,,,
28202020,28,Hyogo-ken,28202,Amagasaki-shi,34,43,32,135,24,49,0,1966,6,,,,
28202030,28,Hyogo-ken,28202,Amagasaki-shi,34,42,58,135,25,12,-1,1969,6,,,,
28202520,28,Hyogo-ken,28202,Amagasaki-shi,34,42,55,135,23,18,0,1975,4,,,,
28202530,28,Hyogo-ken,28202,Amagasaki-shi,34,45,52,135,23,8,9,1976,4,,,,
28202540,28,Hyogo-ken,28202,Amagasaki-shi,34,44,43,135,24,42,3,1977,4,,,,
28202550,28,Hyogo-ken,28202,Amagasaki-shi,34,44,55,135,25,21,4,1978,4,,,,
28202560,28,Hyogo-ken,28202,Amagasaki-shi,34,43,38,135,23,44,1,1984,3,,,,
28202570,28,Hyogo-ken,28202,Amagasaki-shi,34,45,14,135,26,46,3,1989,4,,,,
28202580,28,Hyogo-ken,28202,Amagasaki-shi,34,42,46,135,25,25,0.5,2002,3,29,,,
28203020,28,Hyogo-ken,28203,Akashi-shi,34,41,56,134,53,18,7,1971,8,,,,
28203030,28,Hyogo-ken,28203,Akashi-shi,34,40,53,134,56,38,14,1972,8,,2020,3,31
28203060,28,Hyogo-ken,28203,Akashi-shi,34,39,12,134,58,50,2,1980,4,,,,
28203510,28,Hyogo-ken,28203,Akashi-shi,34,38,58,134,58,19,2,1972,8,,,,
28203530,28,Hyogo-ken,28203,Akashi-shi,34,40,5,134,57,42,25,1998,4,,,,
28204010,28,Hyogo-ken,28204,Nishinomiya-shi,34,44,14,135,20,28,3,1962,2,,,,
28204020,28,Hyogo-ken,28204,Nishinomiya-shi,34,43,7,135,22,13,0,1971,4,,,,
28204030,28,Hyogo-ken,28204,Nishinomiya-shi,34,44,37,135,22,3,5,1972,7,,,,
28204130,28,Hyogo-ken,28204,Nishinomiya-shi,34,46,6,135,21,8,55,1986,3,,,,
28204140,28,Hyogo-ken,28204,Nishinomiya-shi,34,49,37,135,14,11,240,1986,3,,,,
