date,CH4_mean,CO_mean,NMHC_mean,PM25_mean,THC_mean
2017-01-19,,6.75,,27.5,
2017-01-20,,6.333,,19.0,
2017-01-21,,6.174,,16.708,
2017-01-22,,6.917,,11.125,
2017-01-23,,7.667,,16.083,
2017-01-24,,5.458,,6.042,
2017-01-25,,7.708,,7.458,
2017-01-26,,7.417,,7.667,
2017-01-27,,8.208,,9.417,
2017-01-28,,7.565,,13.417,
2017-01-29,,6.792,,18.75,
2017-01-30,,5.522,,12.167,
2017-01-31,,6.875,,14.458,
2017-02-01,,7.5,,16.875,
2017-02-02,,8.5,,21.75,
2017-02-03,,7.208,,14.333,
2017-02-04,,4.783,,9.167,
2017-02-05,,5.792,,10.364,
2017-02-06,,7.0,,9.5,
2017-02-07,,7.583,,8.9,
2017-02-08,,8.167,,15.0,
2017-02-09,,8.708,,21.5,
2017-02-10,,9.458,,26.25,
2017-02-11,,5.783,,13.208,
2017-02-12,,5.625,,13.208,
2017-02-13,,6.25,,12.125,
2017-02-14,,6.174,,15.208,
2017-02-15,,7.292,,21.625,
2017-02-16,,5.958,,18.625,
2017-02-17,,5.917,,15.5,
2017-02-18,,4.0,,6.458,
2017-02-19,,6.167,,13.0,
2017-02-20,,5.792,,23.833,
2017-02-21,,5.417,,15.458,
2017-02-22,,4.917,,11.667,
2017-02-23,,6.333,,16.125,
2017-02-24,,6.583,,27.375,
2017-02-25,,4.826,,23.458,
2017-02-26,,5.708,,27.375,
2017-02-27,,6.333,,20.667,
2017-02-28,,6.042,,23.542,
2017-03-01,,4.909,,14.591,
2017-03-02,,6.0,,17.417,
2017-03-03,,6.542,,19.708,
2017-03-04,,5.167,,15.375,
2017-03-05,197.667,5.391,14.667,11.583,212.333
2017-03-06,196.833,5.0,5.458,8.042,202.292
2017-03-07,200.5,6.667,9.833,14.042,210.333
2017-03-08,198.208,4.833,11.208,6.217,209.417
2017-03-09,196.208,4.542,5.292,5.333,201.5
2017-03-10,198.375,4.25,5.125,9.583,203.5
2017-03-11,200.043,4.417,11.043,15.0,211.087
2017-03-12,203.708,6.125,16.875,22.708,220.583
2017-03-13,205.043,9.409,25.783,21.625,230.826
2017-03-14,204.875,7.625,27.25,23.375,232.125
2017-03-15,206.375,7.25,23.083,22.417,229.458
2017-03-16,195.125,5.542,8.167,5.708,203.292
2017-03-17,199.042,5.792,10.958,9.542,210.0
2017-03-18,202.391,4.739,12.348,9.792,214.739
2017-03-19,202.083,5.375,22.208,14.667,224.292
2017-03-20,194.625,2.727,6.042,3.667,200.667
2017-03-21,195.625,3.167,5.167,3.125,200.792
2017-03-22,194.042,4.458,5.417,5.208,199.458
2017-03-23,197.208,4.708,10.5,9.125,207.708
2017-03-24,200.25,5.0,14.917,12.167,215.167
2017-03-25,207.478,6.304,18.783,30.792,226.261
2017-03-26,211.0,7.391,25.955,40.0,236.955
2017-03-27,207.333,7.292,27.083,37.625,234.417
2017-03-28,207.333,6.042,23.708,37.5,231.042
2017-03-29,203.167,5.542,21.292,34.708,224.458
2017-03-30,196.083,4.25,7.708,13.875,203.792
2017-03-31,198.208,5.833,9.458,14.083,207.667
2017-04-01,195.25,5.667,11.917,10.917,207.167
2017-04-02,196.304,4.391,10.913,10.542,207.217
2017-04-03,199.667,4.833,18.0,18.458,217.667
2017-04-04,205.565,6.87,26.348,25.136,231.913
2017-04-05,206.542,7.375,25.333,24.458,231.875
2017-04-06,203.708,5.625,26.167,17.458,229.875
2017-04-07,197.875,6.458,23.5,12.458,221.375
2017-04-08,195.208,6.958,19.583,10.375,214.792
2017-04-09,195.348,4.304,9.565,11.375,204.913
2017-04-10,198.391,5.609,12.565,13.042,210.957
2017-04-11,196.292,4.542,12.833,6.375,209.125
2017-04-12,197.0,5.833,12.5,13.417,209.5
2017-04-13,203.708,5.417,28.375,19.417,232.083
2017-04-14,205.917,7.25,22.917,23.042,228.833
2017-04-15,200.0,5.917,15.583,18.5,215.583
2017-04-16,197.522,4.348,14.957,14.542,212.478
2017-04-17,203.583,7.0,29.5,21.083,233.083
2017-04-18,193.917,3.917,12.458,9.583,206.375
2017-04-19,195.625,5.792,11.958,17.708,207.583
2017-04-20,202.667,6.375,23.042,20.167,225.708
2017-04-21,202.0,6.208,23.875,22.667,225.875
2017-04-22,194.958,4.458,9.125,13.583,204.083
2017-04-23,196.391,4.217,8.826,9.542,205.217
2017-04-24,198.864,4.739,14.455,11.25,213.318
2017-04-25,198.625,4.792,11.875,10.292,210.5
2017-04-26,200.333,3.792,17.417,10.417,217.75
2017-04-27,197.333,4.792,10.5,11.792,207.833
2017-04-28,202.75,5.792,16.208,15.167,218.958
2017-04-29,206.261,5.958,14.609,17.375,220.87
2017-04-30,200.913,6.391,12.783,19.708,213.696
2017-05-01,200.125,5.375,10.708,23.083,210.833
2017-05-02,198.208,4.958,12.625,9.375,210.833
2017-05-03,198.458,4.875,10.667,10.917,209.125
2017-05-04,196.667,3.875,9.875,7.375,206.542
2017-05-05,193.792,3.333,8.542,7.042,202.333
2017-05-06,198.792,4.792,12.042,15.625,210.833
2017-05-07,200.174,4.913,9.913,21.458,210.087
2017-05-08,200.542,6.417,11.583,30.208,212.125
2017-05-09,200.565,5.565,19.652,21.609,220.217
2017-05-10,195.833,4.917,13.458,11.417,209.292
2017-05-11,200.0,7.375,12.5,17.042,212.5
2017-05-12,203.75,6.542,19.0,30.667,222.75
2017-05-13,198.583,4.917,14.5,14.125,213.083
2017-05-14,204.261,6.304,15.696,18.042,219.957
2017-05-15,198.917,5.083,11.958,17.417,210.875
2017-05-16,198.087,5.125,13.348,14.208,211.435
2017-05-17,196.833,6.333,12.875,8.292,209.708
2017-05-18,197.333,6.167,13.208,10.25,210.542
2017-05-19,198.5,6.083,15.333,13.957,213.833
2017-05-20,199.458,7.083,16.792,22.375,216.25
2017-05-21,197.043,4.739,12.217,20.375,209.261
2017-05-22,193.364,4.87,9.864,12.833,203.227
2017-05-23,193.5,4.292,15.208,12.375,208.708
2017-05-24,197.292,5.542,22.167,17.792,219.458
2017-05-25,196.333,4.25,19.375,11.833,215.708
2017-05-26,195.25,4.042,15.875,13.708,211.125
2017-05-27,193.5,2.833,10.292,5.708,203.792
2017-05-28,195.609,4.261,11.217,7.458,206.826
2017-05-29,198.333,5.083,16.333,15.583,214.667
2017-05-30,199.083,3.958,17.333,33.542,216.417
2017-05-31,196.833,4.5,15.25,27.792,212.083
2017-06-01,195.625,3.375,14.375,27.333,210.0
2017-06-02,194.583,3.708,10.5,7.917,205.083
2017-06-03,194.5,4.125,9.583,6.333,204.083
2017-06-04,195.348,3.739,8.13,4.292,203.478
2017-06-05,195.652,3.913,11.696,6.375,207.348
2017-06-06,197.458,4.458,13.458,9.167,210.917
2017-06-07,199.625,5.083,20.417,12.542,220.042
2017-06-08,196.458,4.458,15.25,11.292,211.708
2017-06-09,199.75,4.833,18.958,14.625,218.708
2017-06-10,198.917,5.083,11.625,20.333,210.542
2017-06-11,195.522,3.696,7.826,10.417,203.348
2017-06-12,193.833,4.083,7.833,7.208,201.667
2017-06-13,194.667,4.042,13.458,10.87,208.125
2017-06-14,194.542,4.458,11.25,11.167,205.792
2017-06-15,199.292,5.458,17.083,19.5,216.375
2017-06-16,195.708,5.333,11.125,17.75,206.833
2017-06-17,195.083,4.75,10.542,9.667,205.625
2017-06-18,197.87,4.043,11.565,16.708,209.435
2017-06-19,197.667,4.125,13.333,26.167,211.0
2017-06-20,200.091,6.478,20.864,19.25,220.955
2017-06-21,192.667,3.375,18.042,7.042,210.708
2017-06-22,195.625,3.417,15.583,10.625,211.208
2017-06-23,199.5,4.833,20.0,20.292,219.5
2017-06-24,195.042,4.5,14.25,21.583,209.292
2017-06-25,195.739,4.087,13.435,9.583,209.174
2017-06-26,195.625,5.0,15.667,13.25,211.292
2017-06-27,198.217,4.833,17.522,16.042,215.739
2017-06-28,199.333,5.0,20.833,17.208,220.167
2017-06-29,198.875,4.333,17.75,13.125,216.625
2017-06-30,193.875,4.583,21.167,10.042,215.042
2017-07-01,184.0,4.958,9.833,6.042,193.833
2017-07-02,184.957,2.522,10.13,13.667,195.087
2017-07-03,187.583,3.292,11.583,20.875,199.167
2017-07-04,188.875,5.667,15.583,13.25,204.458
2017-07-05,192.739,4.565,16.217,10.333,208.957
2017-07-06,199.625,4.75,20.875,19.542,220.5
2017-07-07,192.458,3.458,16.167,16.333,208.625
2017-07-08,189.083,3.875,14.292,12.958,203.375
2017-07-09,192.696,6.174,18.13,15.167,210.826
2017-07-10,195.3,4.583,21.8,13.5,217.1
2017-07-11,187.25,4.75,14.25,17.455,201.5
2017-07-12,189.875,4.792,18.208,16.208,208.083
2017-07-13,191.458,3.708,18.083,19.917,209.542
2017-07-14,192.792,5.5,19.708,15.708,212.5
2017-07-15,189.375,2.625,12.625,15.458,202.0
2017-07-16,187.304,4.261,13.565,27.75,200.87
2017-07-17,185.125,3.083,16.208,17.042,201.333
2017-07-18,189.292,3.458,21.167,13.292,210.458
2017-07-19,188.391,3.348,18.174,14.0,206.565
2017-07-20,190.333,3.417,18.375,16.75,208.708
2017-07-21,188.583,3.875,19.25,12.083,207.833
2017-07-22,188.125,3.208,15.5,10.5,203.625
2017-07-23,185.652,3.652,10.217,7.625,195.87
2017-07-24,185.833,4.208,9.833,8.167,195.667
2017-07-25,184.435,4.261,11.435,10.292,195.87
2017-07-26,191.417,4.167,13.125,9.208,204.542
2017-07-27,195.417,4.708,15.583,14.083,211.0
2017-07-28,192.208,3.917,14.833,11.739,207.042
2017-07-29,194.5,5.167,13.5,19.083,208.0
2017-07-30,192.913,3.913,16.043,16.0,208.957
2017-07-31,187.917,3.292,16.875,13.333,204.792
2017-08-01,195.042,5.5,19.958,18.125,215.0
2017-08-02,193.13,4.783,20.043,11.333,213.174
2017-08-03,188.292,4.25,18.167,6.667,206.458
2017-08-04,185.708,4.667,19.5,7.792,205.208
2017-08-05,184.625,3.417,15.958,11.292,200.583
2017-08-06,190.217,4.478,16.478,12.083,206.696
2017-08-07,188.958,4.458,15.25,7.042,204.208
2017-08-08,195.792,5.875,22.458,11.208,218.25
2017-08-09,203.5,6.75,24.333,23.417,227.833
2017-08-10,201.458,5.292,17.375,22.458,218.833
2017-08-11,201.208,5.167,17.667,15.958,218.875
2017-08-12,191.25,4.25,10.417,5.708,201.667
2017-08-13,187.826,3.87,9.174,5.087,197.0
2017-08-14,189.333,4.167,10.5,6.565,199.833
2017-08-15,191.522,3.435,12.522,11.917,204.043
2017-08-16,197.25,5.167,16.417,8.167,213.667
2017-08-17,194.708,3.917,12.958,12.167,207.667
2017-08-18,194.375,5.042,13.5,9.167,207.875
2017-08-19,193.333,4.25,11.917,9.75,205.25
2017-08-20,193.043,4.609,12.174,10.458,205.217
2017-08-21,193.833,5.875,13.792,20.958,207.625
2017-08-22,184.875,3.542,12.583,8.792,197.458
2017-08-23,184.792,4.875,19.083,13.542,203.875
2017-08-24,183.083,4.708,16.75,20.25,199.833
2017-08-25,181.917,3.958,16.292,19.125,198.208
2017-08-26,192.792,6.75,14.625,12.13,207.417
2017-08-27,195.87,4.739,13.565,9.917,209.435
2017-08-28,195.708,5.5,16.958,18.458,212.667
2017-08-29,188.455,4.043,16.455,23.375,204.909
2017-08-30,193.25,6.0,14.375,10.5,207.625
2017-08-31,193.042,5.542,13.0,7.292,206.042
2017-09-01,192.667,5.25,13.583,7.75,206.25
2017-09-02,194.0,5.625,10.875,8.125,204.875
2017-09-03,195.217,4.217,9.609,9.042,204.826
2017-09-04,197.5,5.5,19.167,11.609,216.667
2017-09-05,200.542,6.083,26.708,19.292,227.25
2017-09-06,196.542,5.167,18.5,17.5,215.042
2017-09-07,196.333,7.0,17.833,18.625,214.167
2017-09-08,192.417,6.25,14.167,8.792,206.583
2017-09-09,197.708,7.458,16.25,15.417,213.958
2017-09-10,195.174,5.783,15.087,11.875,210.261
2017-09-11,195.75,4.0,16.375,11.458,212.125
2017-09-12,196.5,4.083,18.417,7.333,214.917
2017-09-13,195.833,6.167,20.125,9.542,215.958
2017-09-14,194.0,5.565,13.348,11.458,207.348
2017-09-15,196.542,5.625,13.75,7.0,210.292
2017-09-16,197.583,5.25,12.625,7.542,210.208
2017-09-17,191.304,3.565,9.174,2.083,200.478
2017-09-18,192.5,4.167,12.125,6.375,204.625
2017-09-19,198.708,4.417,17.292,17.208,216.0
2017-09-20,201.542,5.417,17.958,27.75,219.5
2017-09-21,197.417,4.875,19.458,12.75,216.875
2017-09-22,200.167,5.583,21.708,13.958,221.875
2017-09-23,198.25,3.542,16.208,12.5,214.458
2017-09-24,198.609,4.609,11.739,14.0,210.348
2017-09-25,201.375,6.208,17.0,20.417,218.375
2017-09-26,199.5,5.958,14.917,18.125,214.417
2017-09-27,200.583,5.833,17.458,15.25,218.042
2017-09-28,193.045,4.5,14.545,8.0,207.591
2017-09-29,197.25,5.0,14.042,11.458,211.292
2017-09-30,196.25,3.625,9.375,10.833,205.625
2017-10-01,201.87,5.913,15.87,12.048,217.739
2017-10-02,199.458,6.458,25.375,14.125,224.833
2017-10-03,195.375,6.208,20.667,11.545,216.042
2017-10-04,193.875,5.875,13.833,6.958,207.708
2017-10-05,196.542,6.417,15.833,9.75,212.375
2017-10-06,193.75,5.292,11.875,7.667,205.625
2017-10-07,195.958,6.875,20.458,7.667,216.417
2017-10-08,196.043,6.087,16.087,6.167,212.13
2017-10-09,197.167,5.5,16.667,15.348,213.833
2017-10-10,199.125,7.042,28.708,27.042,227.833
2017-10-11,197.905,7.217,23.048,33.917,220.952
2017-10-12,193.792,6.125,14.083,13.583,207.875
2017-10-13,194.208,6.375,15.167,6.0,209.375
2017-10-14,198.167,7.583,21.5,9.958,219.667
2017-10-15,195.652,4.87,11.957,7.25,207.609
2017-10-16,193.458,5.208,16.125,5.833,209.583
2017-10-17,203.5,8.542,36.0,12.958,239.5
2017-10-18,203.125,7.208,24.667,13.375,227.792
2017-10-19,193.958,5.375,12.375,7.125,206.333
2017-10-20,196.042,7.182,22.833,9.292,218.875
2017-10-21,195.792,5.625,19.167,6.625,214.958
2017-10-22,190.261,2.739,9.739,2.042,200.0
2017-10-23,192.5,4.667,8.875,7.208,201.375
2017-10-24,198.5,6.833,18.583,14.875,217.083
2017-10-25,198.708,5.917,15.0,12.208,213.708
2017-10-26,206.571,9.043,31.619,21.75,238.19
2017-10-27,200.0,6.75,25.125,19.5,225.125
2017-10-28,195.25,4.542,12.083,11.583,207.333
2017-10-29,190.696,3.174,8.696,3.083,199.391
2017-10-30,197.458,6.375,10.917,20.333,208.375
2017-10-31,200.958,7.0,21.417,19.375,222.375
2017-11-01,202.375,7.0,26.333,16.125,228.708
2017-11-02,208.478,8.75,34.391,25.875,242.87
2017-11-03,205.583,8.042,29.333,26.958,234.917
2017-11-04,200.833,7.375,14.417,19.292,215.25
2017-11-05,199.957,6.217,12.87,25.917,212.826
2017-11-06,202.833,6.75,22.75,23.458,225.583
2017-11-07,205.952,8.391,36.19,30.217,242.143
2017-11-08,208.917,9.542,37.958,30.042,246.875
2017-11-09,201.25,7.458,13.958,19.875,215.208
2017-11-10,207.417,9.0,27.208,17.25,234.625
2017-11-11,198.292,7.125,13.917,13.042,212.208
2017-11-12,197.565,5.652,9.913,6.375,207.478
2017-11-13,206.375,7.5,24.917,14.042,231.292
2017-11-14,207.478,9.917,43.261,19.667,250.739
2017-11-15,199.125,7.208,18.25,16.0,217.375
2017-11-16,197.417,6.458,13.042,11.292,210.458
2017-11-17,205.542,8.958,32.083,16.542,237.625
2017-11-18,200.0,8.0,17.208,10.792,217.208
2017-11-19,196.391,5.217,8.652,4.792,205.043
2017-11-20,198.833,6.417,12.125,8.5,210.958
2017-11-21,201.957,7.783,19.522,11.167,221.478
2017-11-22,203.792,8.042,25.917,14.208,229.708
2017-11-23,199.542,6.625,13.708,10.958,213.25
2017-11-24,198.458,7.125,10.125,8.125,208.583
2017-11-25,202.708,7.125,18.5,12.042,221.208
2017-11-26,210.0,8.0,24.435,16.417,234.435
2017-11-27,203.292,7.667,20.167,19.083,223.458
2017-11-28,209.625,8.583,41.458,21.417,251.083
2017-11-29,220.167,11.708,58.958,34.0,279.125
2017-11-30,200.5,6.333,19.958,16.833,220.458
2017-12-01,196.125,4.917,10.875,6.333,207.0
2017-12-02,201.583,6.375,17.583,9.0,219.167
2017-12-03,205.957,6.261,20.783,13.667,226.739
2017-12-04,211.167,7.333,27.083,16.708,238.25
2017-12-05,198.792,5.708,11.792,8.375,210.583
2017-12-06,201.609,7.043,17.13,11.286,218.739
2017-12-07,210.0,8.208,33.792,18.167,243.792
2017-12-08,206.7,7.55,25.65,17.417,232.35
2017-12-09,201.583,5.375,13.542,8.208,215.125
2017-12-10,206.043,6.0,18.217,12.875,224.261
2017-12-11,200.667,5.75,12.75,12.417,213.417
2017-12-12,198.833,4.5,8.833,4.833,207.667
2017-12-13,199.917,6.458,12.25,8.333,212.167
2017-12-14,199.417,6.5,13.542,7.625,212.958
2017-12-15,202.792,7.917,23.083,12.167,225.875
2017-12-16,206.417,8.083,27.167,16.833,233.583
2017-12-17,197.435,5.435,7.261,6.25,204.696
2017-12-18,202.652,7.304,13.696,12.417,216.348
2017-12-19,202.333,8.083,18.833,13.917,221.167
2017-12-20,205.042,8.292,22.167,15.042,227.208
2017-12-21,205.625,9.0,31.667,16.458,237.292
2017-12-22,210.9,10.81,32.05,23.208,242.95
2017-12-23,210.042,10.042,34.958,27.167,245.0
2017-12-24,205.565,6.826,18.696,23.958,224.261
2017-12-25,196.75,4.917,9.25,11.542,206.0
2017-12-26,197.625,3.792,7.5,9.083,205.125
2017-12-27,196.3,2.417,5.8,6.5,202.1
2017-12-28,,4.958,,7.833,
2017-12-29,,5.667,,12.667,
2017-12-30,,3.75,,9.333,
2017-12-31,,5.565,,11.417,
2018-01-01,204.5,4.167,11.0,12.208,215.5
2018-01-02,198.667,4.292,6.792,4.917,205.458
2018-01-03,201.0,3.458,8.667,5.458,209.667
2018-01-04,208.217,4.727,14.957,7.625,223.174
2018-01-05,213.391,6.792,24.435,17.417,237.826
2018-01-06,199.565,4.261,7.174,8.667,206.739
2018-01-07,205.75,5.042,19.958,13.25,225.708
2018-01-08,207.875,7.167,23.042,23.818,230.917
2018-01-09,198.625,4.625,7.708,7.917,206.333
2018-01-10,205.875,5.292,24.417,13.083,230.292
2018-01-11,201.542,5.875,15.583,15.417,217.125
2018-01-12,205.167,6.167,20.417,13.0,225.583
2018-01-13,208.565,5.609,20.0,10.583,228.565
2018-01-14,206.75,5.208,20.042,12.5,226.792
2018-01-15,210.417,7.083,34.833,14.917,245.25
2018-01-16,211.0,7.13,18.706,20.292,229.706
2018-01-17,203.958,4.583,10.083,13.208,214.042
2018-01-18,202.542,4.708,9.5,11.542,212.042
2018-01-19,212.917,6.25,24.042,15.125,236.958
2018-01-20,207.304,5.391,14.652,14.458,221.957
2018-01-21,200.792,4.708,7.25,9.958,208.042
2018-01-22,202.304,5.208,12.435,12.333,214.739
2018-01-23,214.0,7.364,36.0,23.375,250.0
2018-01-24,,,,11.667,
2018-01-25,,,,14.667,
2018-01-26,,,,5.625,
2018-01-27,,,,8.667,
2018-01-28,,,,15.917,
2018-01-30,,,,23.833,
2018-01-31,,,,19.333,
2018-02-01,,,,11.0,
2018-02-02,,,,17.542,
2018-02-03,,,,21.625,
2018-02-04,,,,21.583,
2018-02-05,,,,25.375,
2018-02-06,,,,18.75,
2018-02-07,,,,30.125,
2018-02-08,,,,5.958,
2018-02-09,,,,12.75,
2018-02-10,,,,9.083,
2018-02-11,,,,14.583,
2018-02-12,,,,13.455,
2018-02-13,,,,20.25,
2018-02-14,,,,12.958,
2018-02-15,,,,17.875,
2018-02-16,,,,21.167,
2018-02-17,,,,21.75,
2018-02-18,,,,26.625,
2018-02-19,,,,17.208,
2018-02-20,,,,18.042,
2018-02-21,,,,24.125,
2018-02-22,,,,34.833,
2018-02-23,,,,18.208,
2018-02-24,,,,22.083,
2018-02-25,,,,24.833,
2018-02-26,,,,20.292,
2018-02-27,,,,15.625,
2018-02-28,,,,15.417,
2018-03-01,,,,18.125,
2018-03-02,,,,26.208,
2018-03-03,,,,18.792,
2018-03-04,,,,10.833,
2018-03-05,,,,32.286,
2018-03-06,,,,21.125,
2018-03-07,,,,15.25,
2018-03-08,,,,9.542,
2018-03-09,,,,12.958,
2018-03-10,,,,9.875,
2018-03-11,,,,6.667,
2018-03-12,,,,17.583,
2018-03-13,,,,12.125,
2018-03-14,,,,13.583,
2018-03-15,,,,16.042,
2018-03-16,,,,8.0,
2018-03-17,,,,11.125,
2018-03-18,,,,14.083,
2018-03-19,,,,15.583,
2018-03-20,,,,19.208,
2018-03-21,,,,16.208,
2018-03-22,,,,24.792,
2018-03-23,,,,14.25,
2018-03-24,,,,12.125,
2018-03-25,,,,17.292,
2018-03-26,,,,23.0,
2018-03-27,,,,27.167,
2018-03-28,,,,15.25,
2018-03-29,,,,17.5,
2018-03-30,,,,21.0,
2018-03-31,,,,11.333,
2018-04-01,200.174,2.348,11.043,14.042,211.217
2018-04-02,198.875,2.708,15.583,24.0,214.458
2018-04-03,200.917,2.583,26.333,32.167,227.25
2018-04-04,196.875,1.958,17.667,24.417,214.542
2018-04-05,196.5,2.167,12.667,9.583,209.167
2018-04-06,199.0,2.042,15.5,14.167,214.5
2018-04-07,196.625,2.542,5.458,17.875,202.083
2018-04-08,198.0,2.304,5.261,14.0,203.261
2018-04-09,201.542,2.375,21.458,17.667,223.0
2018-04-10,204.273,2.522,15.273,23.375,219.545
2018-04-11,199.792,2.0,12.542,17.333,212.333
2018-04-12,198.333,1.75,13.792,18.25,212.125
2018-04-13,196.542,2.542,6.292,13.0,202.833
2018-04-14,198.25,2.375,9.25,13.25,207.5
2018-04-15,195.391,2.609,8.565,6.25,203.957
2018-04-16,197.25,2.625,9.583,24.542,206.833
2018-04-17,199.864,2.913,14.682,21.208,214.545
2018-04-18,198.042,2.333,13.917,12.625,211.958
2018-04-19,199.083,2.042,15.542,21.417,214.625
2018-04-20,202.542,2.875,21.583,25.083,224.125
2018-04-21,202.625,2.375,17.583,26.917,220.208
2018-04-22,199.391,2.13,11.565,23.458,210.957
2018-04-23,198.875,3.0,10.75,18.25,209.625
2018-04-24,199.609,2.565,17.522,12.625,217.13
2018-04-25,192.958,2.167,8.417,5.542,201.375
2018-04-26,197.375,2.5,11.583,9.792,208.958
2018-04-27,196.208,2.458,16.083,12.875,212.292
2018-04-28,199.0,2.792,14.0,27.458,213.0
2018-04-29,199.826,3.0,12.696,21.375,212.522
2018-04-30,198.208,2.167,5.292,16.167,203.5
2018-05-01,201.435,2.708,11.478,24.833,212.913
2018-05-02,203.909,2.75,19.182,24.208,223.091
2018-05-03,196.875,2.0,4.833,9.625,201.708
2018-05-04,197.458,2.625,2.458,11.542,199.917
2018-05-05,197.667,2.375,3.5,11.583,201.167
2018-05-06,199.609,2.0,8.826,14.667,208.435
2018-05-07,199.833,2.667,19.167,10.208,219.0
2018-05-08,193.696,1.739,8.739,5.833,202.435
2018-05-09,194.542,2.125,7.958,9.292,202.5
2018-05-10,196.417,2.542,9.292,10.042,205.708
2018-05-11,198.792,3.083,13.125,10.958,211.917
2018-05-12,199.292,3.667,14.292,12.792,213.583
2018-05-13,201.652,2.435,12.217,10.25,213.87
2018-05-14,197.261,2.583,15.652,15.435,212.913
2018-05-15,199.417,2.417,15.625,17.417,215.042
2018-05-16,203.958,3.375,15.333,19.833,219.292
2018-05-17,200.167,2.667,8.875,31.708,209.042
2018-05-18,198.083,2.5,9.958,35.042,208.042
2018-05-19,192.917,1.542,4.417,5.583,197.333
2018-05-20,193.739,1.696,4.826,5.625,198.565
2018-05-21,196.625,1.958,10.0,9.333,206.625
2018-05-22,196.913,2.087,13.739,13.75,210.652
2018-05-23,195.625,2.125,13.917,9.042,209.542
2018-05-24,197.25,2.083,14.375,10.458,211.625
2018-05-25,200.208,2.542,17.875,18.542,218.083
2018-05-26,201.75,3.042,17.625,20.792,219.375
2018-05-27,198.304,2.739,10.043,19.458,208.348
2018-05-28,194.667,2.583,9.292,11.895,203.958
2018-05-29,196.0,1.625,14.667,15.958,210.667
2018-05-30,198.542,2.292,16.708,13.458,215.25
2018-05-31,199.625,2.875,22.125,15.875,221.75
2018-06-01,195.167,2.125,9.625,13.0,204.792
2018-06-02,197.292,1.667,10.792,12.25,208.083
2018-06-03,196.652,2.348,6.565,10.0,203.217
2018-06-04,196.636,2.087,11.364,14.583,208.0
2018-06-05,196.042,2.792,12.667,13.833,208.708
2018-06-06,194.792,2.208,14.25,7.833,209.042
2018-06-07,195.167,2.292,18.583,10.917,213.75
2018-06-08,197.667,2.833,15.792,19.167,213.458
2018-06-09,194.208,2.167,7.458,18.0,201.667
2018-06-10,195.391,1.652,3.087,10.083,198.478
2018-06-11,194.042,2.292,5.917,7.458,199.958
2018-06-12,194.364,2.167,6.818,5.042,201.182
2018-06-13,194.708,2.25,8.167,6.625,202.875
2018-06-14,196.458,2.5,12.0,10.875,208.458
2018-06-15,196.167,2.292,12.125,11.708,208.292
2018-06-16,194.0,2.167,5.708,6.792,199.708
2018-06-17,194.609,1.609,6.217,7.083,200.826
2018-06-18,192.958,1.458,8.042,5.167,201.0
2018-06-19,195.333,1.522,20.222,9.958,215.556
2018-06-20,,2.583,,8.958,
2018-06-21,,2.458,,13.917,
2018-06-22,,3.167,,22.583,
2018-06-23,,3.125,,19.783,
2018-06-24,,2.043,,15.958,
2018-06-25,,2.875,,24.375,
2018-06-26,,3.167,,17.875,
2018-06-27,,3.25,,11.792,
2018-06-28,,2.542,,11.5,
2018-06-29,,1.042,,5.458,
2018-06-30,,1.917,,8.167,
2018-07-01,,1.522,,9.0,
2018-07-02,,1.913,,8.818,
2018-07-03,,1.5,,9.833,
2018-07-04,,0.792,,6.417,
2018-07-05,,0.375,,6.208,
2018-07-06,,2.0,,9.792,
2018-07-07,,1.833,,9.125,
2018-07-08,,2.304,,5.25,
2018-07-09,,2.417,,8.542,
2018-07-10,,2.25,,9.875,
2018-07-11,,1.792,,16.167,
2018-07-12,,2.5,,16.292,
2018-07-13,,3.042,,21.625,
2018-07-14,,2.958,,24.208,
2018-07-15,,2.261,,24.167,
2018-07-16,,2.0,,32.542,
2018-07-17,,2.167,,27.208,
2018-07-18,,2.13,,27.958,
2018-07-19,,2.542,,34.958,
2018-07-20,,1.708,,12.583,
2018-07-21,,1.958,,4.957,
2018-07-22,,2.13,,7.708,
2018-07-23,,1.917,,13.292,
2018-07-24,,2.0,,15.625,
2018-07-25,,2.417,,23.875,
2018-07-26,,1.75,,21.25,
2018-07-27,,1.875,,12.875,
2018-07-28,,2.0,,16.125,
2018-07-29,,1.696,,4.708,
2018-07-30,,1.958,,7.792,
2018-07-31,,1.609,,10.083,
2018-08-01,,3.625,,13.917,
2018-08-02,,4.208,,16.5,
2018-08-03,,3.625,,18.833,
2018-08-04,,4.5,,12.667,
2018-08-05,,5.783,,21.333,
2018-08-06,,5.542,,18.75,
2018-08-07,,4.583,,8.75,
2018-08-08,,3.625,,9.955,
2018-08-09,,2.25,,8.125,
2018-08-10,,2.458,,12.042,
2018-08-11,,2.208,,22.042,
2018-08-12,,3.87,,6.0,
2018-08-13,184.0,4.826,15.727,6.417,199.727
2018-08-14,188.208,4.667,15.25,10.708,203.458
2018-08-15,190.125,2.75,13.0,5.0,203.125
2018-08-16,186.75,2.125,12.25,7.417,199.0
2018-08-17,193.542,3.417,11.375,6.458,204.917
2018-08-18,195.042,3.875,13.083,7.833,208.125
2018-08-19,196.391,4.609,12.13,9.375,208.522
2018-08-20,193.375,5.25,13.667,9.958,207.042
2018-08-21,188.417,4.125,18.5,7.333,206.917
2018-08-22,186.292,3.583,15.042,7.583,201.333
