date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2015-01-22,86.0,68.417,47.0,14.042,15.5,1.458,3.833,0,0.0,72.0,39.542,14.0
2015-01-23,85.0,66.792,47.0,20.917,26.708,5.792,10.667,0,1.125,64.0,34.0,10.0
2015-01-24,52.0,33.333,24.0,1.708,1.708,0.0,8.583,0,1.167,12.0,-13.875,-37.0
2015-01-25,75.0,52.0,31.0,8.958,9.75,0.792,9.5,0,0.667,48.0,5.667,-43.0
2015-01-26,76.0,64.375,44.0,20.208,29.042,8.833,12.0,0,0.958,72.0,29.417,-21.0
2015-01-27,78.0,57.458,35.0,22.208,27.292,5.083,20.417,0,1.167,93.0,57.292,20.0
2015-01-28,97.0,70.5,54.0,42.5,66.958,24.458,27.125,0,3.0,101.0,64.542,14.0
2015-01-29,97.0,94.542,85.0,23.708,28.875,5.167,9.0,51,0.304,90.0,79.083,67.0
2015-01-30,91.0,63.458,44.0,4.25,4.292,0.042,3.833,5,0.0,91.0,74.542,59.0
2015-01-31,77.0,53.708,33.0,9.208,9.625,0.417,10.292,0,0.917,103.0,70.708,43.0
2015-02-01,79.0,63.458,48.0,13.083,13.667,0.583,15.542,0,1.292,82.0,61.458,45.0
2015-02-02,74.0,59.625,37.0,9.375,10.042,0.667,5.167,0,0.0,84.0,52.0,29.0
2015-02-03,75.0,57.5,35.0,16.917,18.542,1.625,5.292,0,0.0,73.0,39.708,13.0
2015-02-04,81.0,58.875,33.0,30.042,43.417,13.375,9.292,0,0.0,91.0,46.542,-2.0
2015-02-05,82.0,59.458,38.0,28.75,38.625,9.875,17.833,0,2.273,100.0,58.625,19.0
2015-02-06,82.0,56.417,27.0,16.583,20.25,3.667,14.5,0,0.083,88.0,53.792,26.0
2015-02-07,92.0,64.917,37.0,6.083,6.625,0.542,2.708,0,0.0,56.0,31.167,2.0
2015-02-08,81.0,53.083,24.0,17.417,23.75,6.333,7.708,0,0.583,96.0,41.542,-17.0
2015-02-09,75.0,56.375,31.0,13.583,15.667,2.083,14.792,1,0.583,97.0,61.125,27.0
2015-02-10,82.0,58.042,38.0,13.826,15.0,1.174,6.917,0,0.0,76.0,43.0,13.0
2015-02-11,76.0,54.292,30.0,23.75,28.625,4.875,9.0,0,0.083,118.0,56.708,3.0
2015-02-12,83.0,65.417,47.0,22.5,25.917,3.417,10.0,0,0.348,157.0,96.875,32.0
2015-02-13,96.0,82.333,57.0,17.0,18.792,1.792,8.875,85,0.0,168.0,131.375,110.0
2015-02-14,96.0,63.667,36.0,5.0,5.042,0.042,7.333,23,0.042,199.0,159.792,108.0
2015-02-15,68.0,59.0,45.0,4.208,4.542,0.333,3.375,0,0.0,102.0,55.208,24.0
2015-02-16,75.0,50.333,32.0,7.375,8.042,0.667,8.125,0,0.0,61.0,35.792,4.0
2015-02-17,80.0,59.333,38.0,12.667,14.208,1.542,7.542,0,0.0,75.0,44.917,11.0
2015-02-18,80.0,56.458,28.0,28.875,42.958,14.083,9.542,0,0.167,100.0,45.5,-6.0
2015-02-19,83.0,62.083,42.0,34.208,51.917,17.708,15.375,0,1.391,126.0,78.417,26.0
2015-02-20,96.0,79.292,52.0,23.958,29.042,5.083,7.083,28,0.0,99.0,84.208,75.0
2015-02-21,94.0,54.375,32.0,5.917,5.917,0.0,8.208,0,0.0,88.0,65.917,28.0
2015-02-22,71.0,51.875,37.0,19.792,22.792,3.0,9.458,0,0.0,82.0,54.042,17.0
2015-02-23,62.0,51.955,37.0,31.625,42.083,10.458,15.435,0,1.25,96.0,71.455,50.0
2015-02-24,55.0,47.917,36.0,6.5,6.5,0.0,10.333,0,0.0,72.0,44.042,19.0
2015-02-25,66.0,46.667,28.0,17.375,20.125,2.75,7.167,0,0.125,68.0,34.292,0.0
2015-02-26,63.0,47.208,27.0,18.478,20.478,2.0,19.708,0,0.182,84.0,43.042,7.0
2015-02-27,74.0,55.542,34.0,23.75,31.0,7.25,30.333,0,0.958,123.0,68.167,10.0
2015-02-28,86.0,58.417,36.0,18.792,19.583,0.792,35.167,0,0.5,145.0,90.958,34.0
2015-03-01,77.0,59.333,41.0,11.417,12.542,1.125,12.833,0,0.0,46.0,19.625,-2.0
2015-03-02,75.0,56.625,37.0,22.417,26.5,4.083,16.208,0,0.167,98.0,50.333,1.0
2015-03-03,87.0,61.875,43.0,33.292,47.5,14.208,20.458,0,1.5,127.0,74.375,10.0
2015-03-04,87.0,54.75,24.0,33.542,48.125,14.583,21.708,0,1.174,169.0,109.125,42.0
2015-03-05,71.0,57.208,43.0,25.5,32.292,6.792,25.375,0,0.958,190.0,147.917,101.0
2015-03-06,82.0,67.708,46.0,14.542,15.208,0.667,16.917,0,0.0,195.0,155.375,103.0
2015-03-07,93.0,74.667,55.0,16.875,21.583,4.708,12.25,0,0.0,194.0,163.125,132.0
2015-03-08,95.0,74.958,58.0,20.708,36.333,15.625,15.917,0,0.333,183.0,138.667,110.0
2015-03-09,97.0,80.958,60.0,6.292,6.5,0.208,9.625,28,0.0,119.0,81.792,61.0
2015-03-10,67.0,51.458,39.0,4.826,4.826,0.0,7.875,0,0.0,86.0,65.375,51.0
2015-03-11,67.0,54.125,40.0,6.292,6.292,0.0,6.792,0,0.0,92.0,59.917,37.0
2015-03-12,71.0,52.125,32.0,7.75,7.75,0.0,5.042,0,0.0,113.0,60.083,19.0
2015-03-13,97.0,61.792,30.0,9.458,9.458,0.0,6.917,8,0.458,135.0,78.875,28.0
2015-03-14,94.0,79.5,59.0,6.708,6.708,0.0,9.917,16,0.0,77.0,62.167,50.0
2015-03-15,67.0,46.042,27.0,6.583,6.583,0.0,13.958,0,0.0,112.0,74.0,40.0
2015-03-16,75.0,54.625,24.0,15.667,20.0,4.333,9.333,0,0.167,145.0,78.375,17.0
2015-03-17,88.0,52.25,24.0,18.625,28.792,10.167,11.667,0,1.417,181.0,115.375,55.0
2015-03-18,96.0,65.875,43.0,13.083,23.042,9.958,11.125,8,0.435,183.0,133.833,79.0
2015-03-19,96.0,73.083,46.0,8.458,9.583,1.125,13.708,11,0.083,175.0,139.125,97.0
2015-03-20,58.0,43.458,29.0,2.833,2.833,0.0,14.792,0,0.0,135.0,102.625,83.0
2015-03-21,58.0,40.042,25.0,2.292,2.292,0.0,1.958,0,0.0,129.0,87.542,53.0
2015-03-22,69.0,44.042,28.0,17.292,18.708,1.417,6.167,0,0.875,154.0,89.958,22.0
2015-03-23,67.0,47.292,20.0,14.565,18.435,3.87,13.348,0,0.174,182.0,111.583,61.0
2015-03-24,54.0,44.083,32.0,3.833,3.833,0.0,7.125,0,0.0,103.0,81.583,54.0
2015-03-25,60.0,46.375,34.0,6.875,7.0,0.125,4.083,0,0.0,97.0,61.5,33.0
2015-03-26,71.0,48.833,31.0,9.375,10.25,0.875,5.208,0,0.083,121.0,71.042,19.0
2015-03-27,84.0,59.417,31.0,9.667,9.917,0.25,9.125,0,0.125,137.0,84.625,29.0
2015-03-28,84.0,62.917,42.0,16.833,17.708,0.875,11.667,1,0.042,131.0,94.917,58.0
2015-03-29,77.0,53.958,34.0,22.286,26.619,4.333,20.667,0,1.5,155.0,110.042,42.0
2015-03-30,71.0,54.667,40.0,19.792,22.5,2.708,25.833,0,2.5,188.0,137.792,82.0
2015-03-31,90.0,58.458,32.0,18.708,19.833,1.125,27.708,0,0.708,200.0,154.417,95.0
2015-04-01,93.0,82.833,67.0,8.667,8.792,0.125,14.625,5,1.125,173.0,149.083,120.0
2015-04-02,65.0,50.458,28.0,8.0,8.25,0.25,8.625,0,0.5,203.0,150.583,105.0
2015-04-03,93.0,78.792,65.0,11.875,13.0,1.125,8.125,14,0.217,200.0,175.083,153.0
2015-04-04,83.0,64.25,41.0,11.208,11.792,0.583,5.542,1,1.042,236.0,184.167,142.0
2015-04-05,96.0,90.792,77.0,11.792,12.208,0.417,4.125,19,0.0,169.0,158.708,149.0
2015-04-06,93.0,85.5,78.0,13.667,17.083,3.417,4.375,9,0.0,167.0,148.667,100.0
2015-04-07,87.0,66.208,53.0,5.542,5.625,0.083,8.5,3,0.0,98.0,91.417,80.0
2015-04-08,84.0,58.75,42.0,6.125,6.333,0.208,7.75,3,0.0,91.0,67.917,41.0
2015-04-09,69.0,51.417,34.0,15.333,16.75,1.417,8.167,0,0.417,161.0,110.042,59.0
2015-04-10,95.0,82.083,68.0,13.625,14.0,0.375,8.5,23,0.0,118.0,112.083,101.0
2015-04-11,96.0,66.625,40.0,9.5,9.625,0.125,8.917,3,0.0,157.0,119.625,84.0
2015-04-12,79.0,51.75,33.0,6.792,6.875,0.083,9.458,0,0.0,195.0,137.792,71.0
2015-04-13,89.0,72.833,52.0,9.75,9.958,0.208,4.083,13,0.0,150.0,136.458,118.0
2015-04-14,97.0,84.208,55.0,17.708,19.083,1.375,4.542,22,0.292,162.0,149.833,126.0
2015-04-15,87.0,59.375,41.0,12.958,13.417,0.458,9.792,1,0.75,143.0,122.125,90.0
2015-04-16,82.0,52.917,26.0,19.667,22.167,2.5,27.333,0,3.375,195.0,151.042,93.0
2015-04-17,77.0,44.125,20.0,13.833,14.042,0.208,16.417,0,0.565,188.0,153.5,98.0
2015-04-18,58.0,40.333,12.0,16.958,19.833,2.875,13.667,0,1.167,208.0,151.583,74.0
2015-04-19,84.0,68.708,59.0,10.958,11.208,0.25,19.542,3,1.083,215.0,177.417,145.0
2015-04-20,96.0,87.708,68.0,17.542,22.083,4.542,12.125,43,0.458,200.0,170.917,141.0
2015-04-21,78.0,57.417,37.0,6.333,6.333,0.0,4.0,1,0.0,159.0,123.667,86.0
2015-04-22,76.0,51.958,30.0,20.792,23.333,2.542,8.667,0,0.542,223.0,154.833,76.0
2015-04-23,72.0,35.542,17.0,26.083,28.375,2.292,14.875,0,1.042,226.0,171.125,111.0
2015-04-24,65.0,43.958,28.0,24.167,28.125,3.958,18.696,0,1.652,222.0,176.583,122.0
2015-04-25,63.0,32.625,18.0,9.875,10.042,0.167,21.167,0,0.583,240.0,179.75,122.0
2015-04-26,69.0,44.542,26.0,11.375,11.917,0.542,21.042,0,1.667,236.0,179.292,109.0
2015-04-27,84.0,59.625,32.0,13.875,15.5,1.625,30.625,0,2.708,245.0,200.75,145.0
2015-04-28,86.0,62.833,42.0,14.583,19.125,4.542,25.667,0,1.042,230.0,197.833,161.0
2015-04-29,77.0,59.375,43.0,16.583,17.5,0.917,12.917,0,0.292,226.0,195.042,167.0
2015-04-30,77.0,55.875,30.0,14.167,15.333,1.167,9.875,0,0.583,263.0,195.417,142.0
2015-05-01,87.0,58.083,35.0,21.5,23.292,1.792,11.792,0,1.348,267.0,205.875,150.0
2015-05-02,80.0,56.833,26.0,16.375,17.708,1.333,15.75,0,0.958,291.0,211.042,152.0
2015-05-03,95.0,68.583,43.0,6.292,6.5,0.208,8.167,5,0.25,252.0,203.083,172.0
2015-05-04,93.0,77.792,43.0,6.25,6.917,0.667,9.583,7,0.25,224.0,192.542,168.0
2015-05-05,57.0,35.958,17.0,4.875,4.875,0.0,11.5,0,0.042,239.0,181.792,135.0
2015-05-06,70.0,55.833,28.0,8.5,9.083,0.583,14.5,0,0.625,237.0,188.417,133.0
2015-05-07,82.0,56.083,34.0,10.458,11.375,0.917,11.833,1,1.042,235.0,198.25,155.0
2015-05-08,82.0,56.208,39.0,16.917,19.0,2.083,16.542,0,1.565,249.0,198.75,140.0
2015-05-09,82.0,68.0,58.0,19.708,20.708,1.0,19.042,0,0.375,208.0,188.042,154.0
2015-05-10,76.0,47.958,30.0,4.125,4.125,0.0,14.792,0,0.0,231.0,174.375,127.0
2015-05-11,72.0,53.667,22.0,10.0,10.833,0.833,9.5,0,0.542,229.0,172.708,103.0
2015-05-12,96.0,79.375,57.0,11.75,12.5,0.75,9.708,52,0.0,224.0,179.458,136.0
2015-05-13,73.0,48.667,29.0,11.208,12.667,1.458,18.667,0,2.5,234.0,190.792,124.0
2015-05-14,75.0,57.292,27.0,22.083,23.833,1.75,20.75,1,2.083,245.0,194.667,164.0
2015-05-15,78.0,65.083,49.0,13.458,16.625,3.167,19.75,0,0.739,271.0,231.75,184.0
2015-05-16,94.0,71.833,48.0,6.833,6.875,0.042,19.917,24,0.208,232.0,203.25,162.0
2015-05-17,78.0,42.708,19.0,8.917,9.042,0.125,15.208,0,0.375,256.0,198.25,126.0
2015-05-18,94.0,56.333,30.0,15.083,17.083,2.0,14.625,13,0.417,245.0,193.583,149.0
2015-05-19,96.0,72.375,46.0,18.75,22.042,3.292,11.625,19,0.667,260.0,212.583,173.0
2015-05-20,85.0,57.958,36.0,18.833,21.75,2.917,17.708,7,1.542,273.0,199.208,132.0
2015-05-21,84.0,53.5,34.0,14.583,15.458,0.875,8.833,0,1.167,223.0,173.292,121.0
2015-05-22,69.0,45.833,26.0,22.958,27.75,4.792,10.75,0,1.13,253.0,197.083,141.0
2015-05-23,69.0,56.0,41.0,18.875,20.583,1.708,13.5,0,2.083,235.0,201.542,163.0
2015-05-24,69.0,46.083,32.0,6.292,6.375,0.083,10.917,0,0.958,278.0,222.208,171.0
2015-05-25,70.0,47.958,31.0,19.25,19.667,0.417,21.708,0,2.5,276.0,225.167,166.0
2015-05-26,82.0,52.875,32.0,30.25,34.333,4.083,20.417,0,3.625,286.0,233.0,177.0
2015-05-27,52.0,37.792,24.0,34.083,36.375,2.292,21.583,0,3.125,309.0,244.167,176.0
2015-05-28,54.0,45.208,33.0,22.417,23.542,1.125,22.957,0,1.292,298.0,242.375,187.0
2015-05-29,64.0,50.5,36.0,8.042,8.208,0.167,17.417,0,0.522,304.0,250.5,214.0
2015-05-30,78.0,56.0,43.0,20.792,22.25,1.458,25.208,0,3.25,298.0,241.375,192.0
2015-05-31,77.0,57.375,39.0,4.0,4.0,0.0,19.75,0,0.042,267.0,224.542,188.0
2015-06-01,76.0,53.0,23.0,11.667,12.875,1.208,14.75,0,1.0,291.0,231.625,165.0
2015-06-02,93.0,69.208,54.0,6.875,7.583,0.708,17.333,0,0.583,269.0,242.167,221.0
2015-06-03,95.0,78.083,48.0,12.792,14.0,1.208,10.958,61,1.292,230.0,212.375,177.0
2015-06-04,77.0,44.917,21.0,9.875,10.25,0.375,6.625,0,0.0,256.0,202.458,152.0
2015-06-05,93.0,70.667,45.0,19.667,22.958,3.292,4.45,23,0.0,184.0,158.958,146.0
2015-06-06,92.0,62.083,42.0,4.458,4.5,0.042,4.042,2,0.0,226.0,182.917,147.0
2015-06-07,81.0,55.375,33.0,5.625,5.75,0.125,9.375,0,0.333,250.0,208.292,150.0
2015-06-08,93.0,72.792,54.0,7.583,7.875,0.292,7.0,7,0.0,243.0,206.708,186.0
2015-06-09,96.0,85.458,76.0,22.625,35.875,13.25,7.708,43,1.917,224.0,205.167,183.0
2015-06-10,85.0,58.292,34.0,16.875,18.167,1.292,10.333,0,0.875,278.0,230.583,176.0
2015-06-11,92.0,75.625,54.0,18.5,22.708,4.208,14.875,8,0.417,241.0,215.417,198.0
2015-06-12,95.0,72.042,48.0,15.042,17.042,2.0,16.917,4,1.652,289.0,236.083,197.0
2015-06-13,78.0,49.5,30.0,13.625,14.042,0.417,32.042,0,1.542,300.0,247.5,189.0
2015-06-14,79.0,65.042,52.0,7.833,8.125,0.292,12.542,0,1.708,262.0,232.042,214.0
2015-06-15,88.0,65.042,43.0,16.417,18.375,1.958,18.0,0,1.542,282.0,240.083,202.0
2015-06-16,92.0,75.333,60.0,21.917,23.542,1.625,22.917,4,0.917,253.0,232.042,213.0
2015-06-17,88.0,63.458,38.0,10.0,10.208,0.208,23.75,0,0.667,287.0,241.083,203.0
2015-06-18,93.0,70.917,56.0,6.708,7.0,0.292,10.042,6,0.042,243.0,218.208,192.0
2015-06-19,96.0,79.458,62.0,7.208,7.417,0.208,6.0,11,0.0,226.0,200.75,180.0
2015-06-20,85.0,63.083,40.0,8.583,9.083,0.5,12.042,0,0.083,263.0,233.375,199.0
2015-06-21,96.0,74.375,41.0,6.917,7.125,0.208,11.292,20,0.25,275.0,228.375,202.0
2015-06-22,90.0,67.75,51.0,11.417,12.958,1.542,14.292,0,0.917,260.0,231.25,190.0
2015-06-23,89.0,64.292,42.0,15.042,17.625,2.583,23.292,0,1.375,281.0,244.542,211.0
2015-06-24,88.0,63.583,36.0,14.667,16.333,1.667,24.458,0,0.792,300.0,249.417,209.0
2015-06-25,80.0,61.292,43.0,12.875,13.667,0.792,16.917,0,0.708,300.0,259.375,226.0
2015-06-26,96.0,90.125,66.0,10.125,10.25,0.125,3.458,45,0.0,241.0,219.708,212.0
2015-06-27,96.0,63.125,52.0,6.792,7.167,0.375,5.167,0,0.458,249.0,232.417,202.0
2015-06-28,71.0,61.667,45.0,2.167,2.167,0.0,4.875,0,0.0,237.0,205.625,189.0
2015-06-29,72.0,51.625,34.0,9.167,9.708,0.542,4.833,0,0.625,276.0,228.958,189.0
2015-06-30,94.0,71.542,39.0,16.25,18.5,2.25,9.5,25,0.375,264.0,221.667,193.0
2015-07-01,96.0,79.75,56.0,10.667,11.25,0.583,5.696,55,0.542,267.0,231.458,191.0
2015-07-02,86.0,66.875,48.0,15.667,20.583,4.917,20.708,0,2.167,269.0,241.292,215.0
2015-07-03,89.0,63.458,38.0,18.708,19.708,1.0,18.75,0,1.174,280.0,246.75,215.0
2015-07-04,95.0,82.208,68.0,18.0,19.5,1.5,18.083,13,1.5,236.0,220.458,197.0
2015-07-05,93.0,66.083,46.0,7.375,7.458,0.083,17.833,1,0.167,254.0,224.042,196.0
2015-07-06,86.0,72.333,62.0,12.0,13.375,1.375,13.792,1,0.0,239.0,223.458,207.0
2015-07-07,94.0,86.167,78.0,16.25,21.083,4.833,8.542,12,0.0,239.0,224.833,211.0
2015-07-08,96.0,76.583,55.0,13.208,15.458,2.25,11.417,1,0.125,283.0,250.75,224.0
2015-07-09,96.0,73.792,50.0,13.167,17.0,3.833,9.042,0,0.458,303.0,268.5,232.0
2015-07-10,92.0,71.458,47.0,12.042,14.333,2.292,12.458,1,1.217,318.0,274.208,248.0
2015-07-11,83.0,71.0,50.0,7.625,9.333,1.708,10.542,0,1.292,313.0,273.208,253.0
2015-07-12,84.0,64.875,50.0,4.875,8.708,3.833,7.417,0,0.542,313.0,282.792,244.0
2015-07-13,79.0,67.208,55.0,4.375,5.917,1.542,7.917,0,1.0,318.0,290.75,273.0
2015-07-14,80.0,62.375,46.0,3.625,5.625,2.0,7.083,0,0.542,324.0,290.917,267.0
2015-07-15,83.0,60.208,36.0,6.875,14.25,7.375,7.5,0,0.083,342.0,290.0,247.0
2015-07-16,95.0,71.125,60.0,4.25,4.833,0.583,6.0,17,0.0,300.0,275.542,237.0
2015-07-17,96.0,93.417,75.0,6.458,7.125,0.667,6.0,261,0.043,264.0,234.583,221.0
2015-07-18,96.0,74.208,51.0,9.583,13.125,3.542,10.542,37,0.375,292.0,247.417,209.0
2015-07-19,94.0,72.292,56.0,8.042,11.833,3.792,10.667,4,1.917,298.0,270.167,242.0
2015-07-20,74.0,62.583,42.0,5.292,6.417,1.125,8.083,0,1.292,319.0,280.333,257.0
2015-07-21,71.0,62.292,55.0,5.0,6.667,1.667,6.333,0,0.958,302.0,276.375,259.0
2015-07-22,96.0,90.042,59.0,12.042,16.167,4.125,7.292,51,0.75,274.0,247.875,231.0
2015-07-23,96.0,86.042,68.0,13.0,19.458,6.458,7.75,29,1.0,260.0,244.458,232.0
2015-07-24,85.0,63.875,43.0,8.208,17.708,9.5,8.583,0,1.304,317.0,275.375,236.0
2015-07-25,74.0,63.042,47.0,4.292,7.125,2.833,8.083,0,1.417,311.0,283.0,261.0
2015-07-26,83.0,62.542,43.0,3.458,4.708,1.25,8.125,0,1.167,324.0,287.125,252.0
2015-07-27,83.0,73.125,59.0,8.083,9.625,1.542,13.25,0,1.5,304.0,282.0,267.0
2015-07-28,88.0,72.75,56.0,15.333,21.708,6.375,20.875,0,2.333,319.0,284.458,251.0
2015-07-29,92.0,69.958,49.0,14.042,16.167,2.125,19.958,0,1.375,335.0,291.125,266.0
2015-07-30,85.0,66.75,45.0,17.625,21.875,4.25,30.958,0,1.667,345.0,299.25,264.0
2015-07-31,88.0,63.625,46.0,16.458,19.0,2.542,39.0,0,1.348,350.0,307.167,260.0
2015-08-01,87.0,60.125,41.0,17.333,20.167,2.833,35.167,0,2.042,361.0,310.833,269.0
2015-08-02,80.0,61.25,44.0,14.458,14.958,0.5,39.625,0,3.25,358.0,306.0,261.0
2015-08-03,84.0,62.667,44.0,18.0,19.542,1.542,39.304,0,3.042,355.0,306.25,263.0
2015-08-04,83.0,61.958,44.0,18.125,21.375,3.25,38.75,0,3.375,357.0,305.792,262.0
2015-08-05,79.0,59.042,37.0,15.762,18.333,2.571,26.095,0,2.167,368.0,312.375,261.0
2015-08-06,82.0,67.0,50.0,10.792,14.417,3.625,13.125,0,0.792,347.0,303.5,273.0
2015-08-07,88.0,67.708,43.0,12.083,18.75,6.667,11.5,0,1.217,348.0,302.042,266.0
2015-08-08,91.0,71.458,38.0,11.708,12.417,0.708,19.333,9,0.417,365.0,287.125,246.0
2015-08-09,92.0,69.583,40.0,11.042,11.625,0.583,27.583,0,1.292,355.0,295.042,246.0
2015-08-10,91.0,62.25,38.0,10.625,11.5,0.875,25.958,0,0.958,350.0,302.0,264.0
2015-08-11,73.0,57.625,43.0,14.958,17.458,2.5,17.958,0,1.0,340.0,292.375,249.0
2015-08-12,96.0,63.875,50.0,14.292,15.25,0.958,25.958,1,2.083,319.0,286.792,252.0
2015-08-13,96.0,77.667,55.0,6.5,7.25,0.75,13.833,25,0.417,299.0,267.417,238.0
2015-08-14,81.0,61.958,46.0,4.5,4.958,0.458,9.5,0,0.435,316.0,279.375,255.0
2015-08-15,81.0,58.042,36.0,6.25,6.667,0.417,15.042,0,0.5,330.0,281.083,234.0
2015-08-16,96.0,67.5,43.0,7.0,7.333,0.333,18.167,5,0.625,315.0,269.083,231.0
2015-08-17,96.0,81.417,66.0,8.083,9.25,1.167,8.5,20,0.5,292.0,253.5,232.0
2015-08-18,89.0,61.292,38.0,13.0,14.917,1.917,8.5,0,0.167,326.0,272.5,217.0
2015-08-19,96.0,79.583,64.0,19.125,23.833,4.708,8.833,2,0.75,273.0,253.917,242.0
2015-08-20,96.0,86.75,64.0,20.042,27.5,7.458,9.625,58,1.25,280.0,254.667,239.0
2015-08-21,96.0,75.583,58.0,9.667,12.917,3.25,10.542,11,0.826,300.0,267.333,235.0
2015-08-22,93.0,65.208,46.0,4.958,6.792,1.833,10.75,6,1.0,310.0,279.125,254.0
2015-08-23,79.0,58.667,37.0,2.458,2.583,0.125,8.167,0,0.0,311.0,269.208,239.0
2015-08-24,81.0,58.167,36.0,5.833,6.167,0.333,8.875,0,0.0,318.0,272.75,230.0
2015-08-25,96.0,79.625,66.0,6.917,7.292,0.375,5.583,23,0.0,262.0,250.375,228.0
2015-08-26,96.0,65.125,34.0,12.375,14.5,2.125,8.625,5,0.917,311.0,266.583,234.0
2015-08-27,82.0,58.75,36.0,11.417,12.625,1.208,10.958,0,0.583,316.0,267.25,225.0
2015-08-28,74.0,57.875,38.0,18.417,21.292,2.875,19.125,0,1.435,318.0,270.167,220.0
2015-08-29,96.0,71.167,45.0,12.792,14.125,1.333,19.458,10,1.5,298.0,261.917,236.0
2015-08-30,96.0,80.583,63.0,5.833,6.792,0.958,7.458,6,0.958,270.0,249.25,231.0
2015-08-31,90.0,83.417,76.0,12.958,15.125,2.167,6.917,6,0.0,248.0,238.125,233.0
2015-09-01,96.0,84.208,60.0,13.708,16.042,2.333,8.0,73,0.125,291.0,247.792,226.0
2015-09-02,96.0,66.708,41.0,13.042,16.208,3.167,8.0,2,0.042,297.0,256.375,232.0
2015-09-03,96.0,90.167,78.0,20.333,27.125,6.792,10.792,13,0.208,248.0,232.458,225.0
2015-09-04,96.0,69.0,48.0,12.792,16.083,3.292,15.0,0,0.957,281.0,246.583,215.0
2015-09-05,84.0,61.208,36.0,11.25,12.042,0.792,12.125,0,0.083,287.0,244.875,202.0
2015-09-06,96.0,89.083,75.0,8.5,8.583,0.083,11.625,35,0.0,233.0,223.542,208.0
2015-09-07,95.0,72.458,56.0,5.833,6.208,0.375,4.25,4,0.0,253.0,230.208,215.0
2015-09-08,96.0,82.292,70.0,8.917,9.542,0.625,4.25,23,0.0,245.0,226.667,214.0
2015-09-09,96.0,81.167,59.0,11.083,13.625,2.542,3.667,17,0.0,254.0,224.792,204.0
2015-09-10,96.0,74.333,53.0,11.958,19.417,7.458,4.375,9,0.0,256.0,224.292,189.0
2015-09-11,87.0,61.375,37.0,12.458,14.667,2.208,8.5,0,0.043,270.0,217.542,173.0
2015-09-12,88.0,64.042,38.0,16.708,19.583,2.875,16.292,0,1.167,279.0,227.083,177.0
2015-09-13,88.0,59.417,37.0,6.625,6.667,0.042,10.0,0,0.125,278.0,234.542,198.0
2015-09-14,73.0,55.417,36.0,5.458,5.75,0.292,4.292,0,0.0,265.0,217.583,180.0
2015-09-15,79.0,60.125,38.0,9.714,10.19,0.476,9.542,0,0.083,282.0,229.833,182.0
2015-09-16,92.0,73.125,64.0,12.583,13.208,0.625,15.542,4,0.625,239.0,221.167,212.0
2015-09-17,97.0,81.208,60.0,7.958,8.542,0.583,7.583,21,0.0,239.0,210.125,195.0
2015-09-18,81.0,64.833,44.0,8.708,9.167,0.458,8.125,0,0.0,258.0,216.625,189.0
2015-09-19,80.0,61.75,42.0,6.625,6.792,0.167,7.375,0,0.0,252.0,214.417,185.0
2015-09-20,83.0,61.708,40.0,3.792,3.917,0.125,6.417,0,0.0,258.0,215.458,178.0
2015-09-21,87.0,64.083,44.0,4.75,5.042,0.292,7.833,0,0.0,262.0,221.917,184.0
2015-09-22,86.0,62.917,33.0,9.667,10.042,0.375,12.292,0,0.458,286.0,231.292,183.0
2015-09-23,89.0,61.042,40.0,8.625,8.917,0.292,17.833,0,0.542,288.0,239.958,196.0
2015-09-24,93.0,81.792,66.0,8.5,8.792,0.292,8.708,15,0.0,231.0,214.375,207.0
2015-09-25,97.0,81.292,61.0,8.958,9.625,0.667,3.375,28,0.0,247.0,217.542,194.0
2015-09-26,86.0,63.417,44.0,7.958,8.542,0.583,6.0,0,0.0,270.0,233.917,206.0
2015-09-27,82.0,62.833,40.0,5.042,5.042,0.0,9.958,0,0.0,271.0,227.833,191.0
2015-09-28,86.0,55.583,25.0,9.583,11.0,1.417,10.5,0,0.0,278.0,225.458,173.0
2015-09-29,83.0,55.917,30.0,11.167,11.792,0.625,8.958,0,0.0,260.0,214.625,180.0
2015-09-30,68.0,52.792,24.0,13.958,15.167,1.208,5.25,0,0.0,235.0,192.708,161.0
2015-10-01,97.0,80.625,62.0,23.375,26.875,3.5,11.667,13,0.208,260.0,202.708,169.0
2015-10-02,97.0,61.292,36.0,10.292,11.625,1.333,7.565,35,0.087,251.0,217.917,161.0
2015-10-03,90.0,59.833,29.0,17.5,24.458,6.958,10.0,0,1.292,253.0,196.625,145.0
2015-10-04,86.0,57.917,36.0,8.917,9.292,0.375,12.792,0,0.458,251.0,194.125,151.0
2015-10-05,70.0,55.542,40.0,8.292,8.708,0.417,3.875,0,0.0,211.0,175.417,150.0
2015-10-06,74.0,59.167,39.0,9.625,10.292,0.667,6.583,0,0.125,232.0,185.208,148.0
2015-10-07,73.0,55.583,34.0,6.792,7.25,0.458,4.542,0,0.0,235.0,187.833,150.0
2015-10-08,75.0,57.042,39.0,8.708,9.25,0.542,10.167,0,0.0,225.0,186.708,153.0
2015-10-09,80.0,62.75,46.0,20.917,22.417,1.5,25.5,0,1.826,228.0,184.333,149.0
2015-10-10,93.0,68.833,50.0,26.958,31.208,4.25,29.25,0,1.167,224.0,185.75,145.0
