date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2015-03-17,201.792,5.417,75.0,46.583,18.0,28.792,42.167,63.167,21.0,21.042,0,5.25,185.0,124.25,60.0,230.583
2015-03-18,200.958,5.125,90.0,58.75,35.0,30.292,39.958,56.375,16.417,17.875,9,2.958,193.0,140.958,90.0,231.25
2015-03-19,190.792,3.333,91.0,73.833,51.0,12.958,17.5,20.792,3.292,16.083,11,1.542,168.0,141.417,103.0,203.75
2015-03-20,193.957,2.87,57.0,42.833,27.0,2.783,4.565,5.043,0.478,20.583,0,0.182,158.0,112.292,87.0,196.739
2015-03-21,193.5,2.0,53.0,36.958,21.0,1.542,4.25,4.917,0.667,6.833,0,0.042,146.0,97.667,61.0,195.042
2015-03-22,197.292,3.792,63.0,40.833,22.0,8.417,22.917,28.625,5.708,10.917,0,1.958,158.0,99.0,37.0,205.708
2015-03-23,196.667,3.542,59.0,42.458,17.0,13.292,20.917,27.417,6.5,17.75,0,1.583,192.0,120.25,71.0,209.958
2015-03-24,193.75,2.125,49.0,37.375,25.0,3.625,6.333,7.292,0.958,10.0,0,0.0,123.0,89.917,60.0,197.375
2015-03-25,194.708,2.125,50.0,37.958,24.0,1.833,7.294,7.706,0.412,5.5,0,0.0,117.0,73.375,43.0,196.542
2015-03-26,195.583,2.75,61.0,42.375,26.0,5.792,11.208,12.333,1.125,7.875,0,0.292,123.0,78.583,24.0,201.375
2015-03-27,194.478,3.087,75.0,52.583,31.0,10.435,12.522,13.913,1.391,12.833,1,1.409,151.0,94.875,39.0,204.913
2015-03-28,196.5,3.75,74.0,57.417,41.0,15.083,22.083,25.667,3.583,17.435,0,1.833,143.0,105.667,69.0,211.583
2015-03-29,196.958,3.958,69.0,50.875,26.0,15.583,26.083,30.792,4.708,28.167,0,3.417,162.0,115.542,53.0,212.542
2015-03-30,201.625,5.125,69.0,51.375,29.0,23.5,37.167,46.458,9.292,37.167,0,5.0,180.0,144.833,95.0,225.125
2015-03-31,196.25,4.167,76.0,53.208,25.0,17.125,25.125,28.208,3.083,34.625,0,3.167,213.0,161.958,110.0,213.375
2015-04-01,188.636,3.318,92.0,80.458,65.0,6.045,14.696,15.739,1.043,21.091,6,2.13,172.0,152.5,129.0,194.682
2015-04-02,192.0,3.458,65.0,52.042,29.0,7.609,11.917,12.917,1.0,12.917,0,1.125,221.0,157.625,113.0,199.609
2015-04-03,190.375,3.208,92.0,76.375,63.0,11.083,17.667,22.125,4.458,12.417,7,1.042,197.0,174.75,155.0,201.458
2015-04-04,191.042,3.458,82.0,64.75,46.0,7.917,13.0,14.125,1.125,7.375,0,1.625,244.0,187.667,147.0,198.958
2015-04-05,192.083,3.292,91.0,84.417,70.0,9.667,10.625,11.375,0.75,4.917,14,0.0,176.0,160.917,149.0,201.75
2015-04-06,192.042,3.417,84.0,79.958,74.0,12.625,15.958,19.542,3.583,6.625,7,0.583,176.0,155.292,110.0,204.667
2015-04-07,192.13,2.391,83.0,64.708,52.0,5.739,7.522,8.435,0.913,11.708,3,0.0,108.0,100.375,89.0,197.87
2015-04-08,194.042,2.522,78.0,58.958,41.0,5.583,9.0,10.5,1.5,12.75,5,0.25,112.0,77.833,51.0,199.625
2015-04-09,195.609,3.042,71.0,53.167,40.0,10.522,21.792,27.125,5.333,14.208,0,2.375,168.0,115.792,69.0,206.13
2015-04-10,194.545,3.5,88.0,79.0,65.0,13.545,20.375,22.875,2.5,14.5,19,1.0,124.0,114.583,104.0,208.091
2015-04-11,194.13,3.083,90.0,67.792,41.0,9.565,15.083,18.333,3.25,15.208,4,1.083,162.0,125.542,96.0,203.696
2015-04-12,192.708,2.5,75.0,51.542,34.0,6.5,7.583,8.333,0.75,13.292,0,1.0,209.0,144.208,80.0,199.208
2015-04-13,189.333,2.25,81.0,68.333,51.0,6.25,9.667,10.625,0.958,7.583,8,1.0,153.0,141.625,121.0,195.583
2015-04-14,190.917,3.333,91.0,82.208,70.0,16.25,23.417,27.458,4.042,8.708,17,1.375,165.0,153.792,125.0,207.167
2015-04-15,194.591,4.13,83.0,63.083,47.0,9.909,20.87,22.522,1.652,16.042,1,2.727,152.0,130.625,107.0,204.5
2015-04-16,198.958,5.042,76.0,52.0,31.0,13.458,29.75,32.792,3.042,39.333,0,5.5,206.0,161.792,107.0,212.417
2015-04-17,196.167,3.542,75.0,43.0,24.0,15.125,23.125,25.083,1.958,26.0,0,1.958,186.0,161.833,120.0,211.292
2015-04-18,193.652,3.043,55.0,39.125,11.0,10.783,17.25,19.875,2.625,23.792,0,2.167,215.0,159.792,88.0,204.435
2015-04-19,193.667,3.458,71.0,60.792,53.0,11.333,14.208,15.0,0.792,25.042,0,2.333,222.0,184.375,153.0,205.0
2015-04-20,191.0,3.792,93.0,83.333,62.0,16.583,20.5,27.083,6.583,18.083,29,1.5,209.0,177.625,141.0,207.583
2015-04-21,188.364,2.261,79.0,59.167,39.0,5.409,6.591,7.227,0.636,7.0,3,1.0,179.0,135.167,100.0,193.773
2015-04-22,193.417,3.875,78.0,57.542,33.0,13.625,25.208,31.958,6.75,15.708,0,3.25,240.0,161.125,89.0,207.042
2015-04-23,194.667,4.0,67.0,32.667,15.0,13.875,32.0,35.667,3.667,22.917,0,4.917,225.0,183.125,134.0,208.542
2015-04-24,195.667,3.875,56.0,43.958,26.0,17.792,27.708,34.375,6.667,25.708,0,3.25,236.0,186.0,138.0,213.458
2015-04-25,195.696,3.522,57.0,28.5,13.0,7.739,12.792,13.917,1.125,28.083,0,1.875,251.0,191.875,137.0,203.435
2015-04-26,194.875,3.208,66.0,40.708,23.0,6.792,11.417,12.167,0.75,26.083,0,2.5,248.0,186.917,123.0,201.667
2015-04-27,197.458,4.208,74.0,57.417,28.0,9.667,19.333,21.542,2.208,36.917,0,4.625,254.0,207.833,162.0,207.125
2015-04-28,193.458,3.25,76.0,59.333,45.0,9.083,17.583,21.0,3.417,29.542,0,3.625,240.0,206.792,179.0,202.542
2015-04-29,192.458,3.042,72.0,58.042,44.0,9.875,21.417,22.792,1.375,18.0,0,3.458,227.0,201.833,180.0,202.333
2015-04-30,190.318,2.13,69.0,52.583,27.0,6.773,14.391,15.913,1.522,11.087,0,2.091,263.0,200.208,150.0,197.091
2015-05-01,190.208,2.542,75.0,56.417,27.0,7.292,17.0,18.833,1.833,13.542,0,2.208,278.0,212.375,163.0,197.5
2015-05-02,189.417,3.083,77.0,57.75,29.0,10.0,13.958,15.333,1.375,16.417,0,2.833,285.0,215.333,165.0,199.417
2015-05-03,189.217,2.174,88.0,59.667,35.0,11.565,8.826,9.348,0.522,10.458,5,1.773,263.0,213.417,181.0,200.783
2015-05-04,190.208,2.375,89.0,72.958,41.0,5.917,8.583,9.417,0.833,9.083,3,0.875,236.0,202.0,177.0,196.125
2015-05-05,191.875,2.375,54.0,34.375,16.0,2.625,7.667,8.208,0.542,15.083,0,0.583,237.0,194.042,149.0,194.5
2015-05-06,192.083,2.5,67.0,53.667,37.0,2.458,10.292,11.042,0.75,15.875,0,1.75,249.0,199.542,148.0,194.542
2015-05-07,191.417,2.417,83.0,55.333,30.0,2.875,14.583,15.875,1.292,13.25,2,2.625,247.0,206.083,167.0,194.292
2015-05-08,195.208,3.167,71.0,51.708,33.0,8.208,17.333,19.083,1.75,18.625,0,2.583,254.0,208.792,156.0,203.417
2015-05-09,195.417,3.75,71.0,62.375,53.0,8.625,22.5,23.75,1.25,19.667,0,2.125,215.0,198.083,174.0,204.042
2015-05-10,192.217,2.391,64.0,41.292,25.0,1.739,5.391,5.783,0.391,16.875,0,0.545,251.0,188.625,143.0,193.957
2015-05-11,192.167,2.375,66.0,46.5,16.0,5.125,12.667,14.167,1.5,12.667,0,1.542,252.0,186.25,123.0,197.292
2015-05-12,192.0,3.167,92.0,71.5,38.0,14.0,18.522,20.435,1.913,14.708,47,0.792,242.0,190.458,153.0,206.0
2015-05-13,192.917,3.792,69.0,54.167,33.0,6.042,17.458,19.042,1.583,24.565,1,4.208,246.0,198.167,149.0,198.958
2015-05-14,195.708,4.333,69.0,53.417,24.0,18.125,26.792,28.333,1.542,27.083,1,3.542,257.0,208.125,184.0,213.833
2015-05-15,189.958,3.167,72.0,62.083,52.0,17.917,19.417,22.458,3.042,22.333,0,2.333,278.0,236.5,193.0,207.875
2015-05-16,189.708,3.083,92.0,71.208,51.0,11.042,10.083,10.917,0.833,,22,1.0,236.0,213.333,179.0,200.75
2015-05-17,195.087,3.652,75.0,41.75,19.0,11.87,14.565,15.391,0.826,,0,1.955,269.0,213.0,145.0,206.957
2015-05-18,194.417,3.333,89.0,52.833,25.0,15.917,19.125,21.375,2.25,22.462,10,1.0,264.0,204.75,168.0,210.333
2015-05-19,192.625,4.5,92.0,73.208,52.0,17.125,21.0,25.458,4.458,15.292,16,1.458,278.0,221.0,180.0,209.75
2015-05-20,194.667,3.708,78.0,56.708,34.0,19.542,16.913,19.348,2.435,20.583,7,1.5,277.0,207.833,140.0,214.208
2015-05-21,191.875,2.542,74.0,48.958,34.0,12.5,13.167,14.417,1.25,10.958,0,1.5,236.0,185.833,134.0,204.375
2015-05-22,194.042,3.25,59.0,45.417,22.0,16.917,18.875,22.75,3.875,15.708,0,2.458,266.0,210.333,155.0,210.958
2015-05-23,192.083,3.375,66.0,53.958,35.0,16.5,17.333,19.167,1.833,16.875,0,2.917,243.0,213.375,177.0,208.583
2015-05-24,191.478,2.435,66.0,45.125,26.0,3.043,9.13,9.696,0.565,12.958,0,2.318,287.0,233.0,190.0,194.522
2015-05-25,194.75,3.0,68.0,48.292,31.0,12.708,19.167,20.542,1.375,22.333,0,3.292,282.0,231.458,183.0,207.458
2015-05-26,195.458,3.583,74.0,47.625,24.0,9.25,21.478,24.13,2.652,21.083,0,3.917,293.0,242.958,197.0,204.708
2015-05-27,197.958,3.917,45.0,33.25,20.0,16.042,27.042,29.792,2.75,27.042,0,4.75,313.0,255.208,194.0,214.0
2015-05-28,197.167,3.0,53.0,42.667,27.0,11.25,17.917,19.125,1.208,28.5,0,2.042,308.0,250.292,207.0,208.417
2015-05-29,191.042,2.167,67.0,44.583,27.0,2.833,10.208,11.0,0.792,19.042,0,1.417,315.0,260.792,221.0,193.875
2015-05-30,192.292,3.083,76.0,55.708,37.0,4.292,17.958,19.208,1.25,26.542,0,5.208,287.0,246.792,216.0,196.583
2015-05-31,189.304,2.174,77.0,46.125,23.0,4.522,5.565,5.913,0.348,22.333,0,0.409,287.0,239.208,205.0,193.826
2015-06-01,192.0,2.667,71.0,49.25,15.0,7.667,14.542,16.25,1.708,17.0,0,1.458,288.0,236.417,181.0,199.667
2015-06-02,190.375,2.5,89.0,64.5,50.0,8.875,12.458,13.875,1.417,18.75,0,1.833,278.0,245.958,222.0,199.25
2015-06-03,191.667,3.0,93.0,78.833,56.0,15.042,18.5,20.5,2.0,12.833,55,1.625,230.0,217.958,186.0,206.708
2015-06-04,190.826,2.087,74.0,42.167,21.0,7.0,8.217,9.174,0.957,9.043,0,0.125,285.0,219.125,161.0,197.826
2015-06-05,195.125,2.833,88.0,66.542,44.0,15.583,20.333,24.208,3.875,8.583,21,0.417,193.0,167.833,150.0,210.708
2015-06-06,194.125,2.042,86.0,60.167,40.0,4.333,6.833,7.708,0.875,5.125,1,0.167,252.0,193.542,150.0,198.458
2015-06-07,189.217,2.087,76.0,56.083,34.0,5.217,7.043,7.739,0.696,9.292,0,1.182,265.0,214.875,158.0,194.435
2015-06-08,186.792,2.0,87.0,67.958,53.0,8.25,9.696,10.87,1.174,8.458,8,0.417,249.0,213.917,194.0,195.042
2015-06-09,189.833,4.25,92.0,84.958,73.0,19.5,26.333,41.5,15.167,10.208,35,2.625,221.0,207.25,188.0,209.333
2015-06-10,186.667,3.125,77.0,58.75,39.0,15.417,24.75,26.792,2.042,12.5,0,3.042,284.0,238.125,185.0,202.083
2015-06-11,193.958,3.292,89.0,69.875,53.0,18.958,24.792,28.417,3.625,17.833,9,2.083,249.0,223.25,200.0,212.917
2015-06-12,190.542,3.667,91.0,72.625,56.0,13.0,16.5,19.917,3.417,18.5,9,1.542,285.0,241.833,200.0,203.542
2015-06-13,195.75,4.042,72.0,50.333,27.0,10.5,14.042,14.958,0.917,34.417,0,2.708,312.0,255.75,205.0,206.25
2015-06-14,188.348,2.609,79.0,64.792,54.0,5.826,11.261,12.174,0.913,14.958,0,2.864,266.0,235.792,219.0,194.174
2015-06-15,183.391,3.125,85.0,64.792,44.0,7.652,16.217,18.522,2.304,17.042,0,2.583,290.0,245.292,212.0,191.043
2015-06-16,184.917,4.542,78.0,67.875,55.0,15.25,27.667,30.375,2.708,25.833,1,2.292,261.0,239.958,224.0,200.167
2015-06-17,181.917,2.792,78.0,62.708,38.0,11.417,13.333,14.292,0.958,24.792,0,1.542,303.0,247.167,210.0,193.333
2015-06-18,180.083,2.083,84.0,65.208,49.0,6.25,8.917,9.75,0.833,11.333,5,0.083,255.0,225.167,202.0,186.333
2015-06-19,180.25,2.333,87.0,71.833,58.0,6.292,10.083,11.167,1.083,8.0,7,0.0,236.0,211.042,185.0,186.542
2015-06-20,182.375,2.5,75.0,60.208,42.0,7.0,13.0,14.083,1.083,12.333,0,1.458,281.0,242.417,209.0,189.375
2015-06-21,188.13,2.652,90.0,67.917,40.0,7.609,8.261,9.087,0.826,10.917,5,1.045,288.0,240.958,210.0,195.739
2015-06-22,191.0,2.625,82.0,66.667,54.0,9.833,12.739,14.391,1.652,14.826,0,1.333,263.0,240.667,204.0,200.833
2015-06-23,190.208,2.833,75.0,61.333,45.0,10.958,15.958,17.833,1.875,23.208,0,2.5,290.0,251.958,228.0,201.167
2015-06-24,190.583,3.042,78.0,59.667,33.0,11.708,15.25,16.667,1.417,22.958,0,2.125,321.0,258.792,222.0,202.292
2015-06-25,187.792,2.625,73.0,58.5,43.0,9.542,13.375,15.0,1.625,18.25,0,2.292,312.0,263.917,238.0,197.333
2015-06-26,186.458,2.583,90.0,82.708,60.0,16.667,14.5,15.833,1.333,8.083,26,0.125,246.0,226.333,219.0,203.125
2015-06-27,187.167,2.75,91.0,64.667,55.0,9.167,11.25,12.458,1.208,7.458,0,1.417,260.0,240.75,215.0,196.333
2015-06-28,186.304,1.478,66.0,56.417,40.0,4.391,3.478,4.087,0.609,4.917,0,0.0,262.0,221.708,201.0,190.696
2015-06-29,187.542,1.792,75.0,51.5,32.0,6.625,9.739,10.565,0.826,6.125,0,1.417,287.0,237.333,197.0,194.167
2015-06-30,191.333,2.417,90.0,66.792,39.0,10.708,15.0,17.292,2.292,11.208,19,1.458,279.0,233.417,198.0,202.042
2015-07-01,190.958,3.5,92.0,81.167,68.0,11.083,20.208,23.333,3.125,10.583,43,2.25,261.0,233.625,198.0,202.042
2015-07-02,191.417,3.583,81.0,67.208,47.0,8.167,18.792,21.583,2.792,18.125,0,4.042,286.0,246.75,225.0,199.583
2015-07-03,194.875,3.583,85.0,65.042,49.0,13.625,24.417,26.25,1.833,17.917,2,3.292,284.0,249.125,218.0,208.5
2015-07-04,190.708,3.083,91.0,78.667,64.0,8.5,16.792,17.833,1.042,16.667,11,3.0,241.0,226.417,205.0,199.208
2015-07-05,196.13,3.739,87.0,68.667,55.0,8.87,10.261,10.913,0.652,18.625,1,0.955,250.0,229.875,202.0,205.0
2015-07-06,195.087,3.333,78.0,69.208,63.0,14.348,17.261,19.087,1.826,13.957,2,0.208,243.0,231.167,215.0,209.435
2015-07-07,196.833,3.833,90.0,81.333,76.0,18.417,21.542,25.958,4.417,9.375,13,0.208,245.0,232.542,219.0,215.25
2015-07-08,192.667,3.958,82.0,72.5,56.0,18.208,19.5,22.625,3.125,11.583,0,0.625,295.0,257.167,231.0,210.875
2015-07-09,188.208,3.667,92.0,73.75,56.0,15.792,24.542,29.833,5.292,13.833,1,2.375,306.0,271.583,239.0,204.0
2015-07-10,187.708,2.75,83.0,69.208,51.0,11.208,18.208,21.208,3.0,12.0,0,2.25,321.0,276.542,250.0,198.917
2015-07-11,183.0,2.875,80.0,69.667,51.0,7.708,13.417,16.708,3.292,10.958,0,2.417,320.0,275.667,251.0,190.708
2015-07-12,178.348,2.174,75.0,61.667,47.0,9.0,8.0,12.522,4.522,8.083,0,1.864,324.0,290.875,255.0,187.348
2015-07-13,174.667,2.522,67.0,58.375,46.0,7.458,7.957,12.261,4.304,9.208,0,1.708,336.0,303.042,284.0,182.125
2015-07-14,172.625,1.875,67.0,57.458,45.0,4.958,7.5,12.125,4.625,7.0,0,1.7,330.0,299.292,278.0,177.583
2015-07-15,176.083,1.5,69.0,52.292,31.0,9.458,7.708,11.25,3.542,7.375,0,0.0,363.0,302.583,261.0,185.542
2015-07-16,175.958,1.5,88.0,66.75,54.0,7.458,5.917,7.958,2.042,5.958,15,0.0,304.0,278.708,241.0,183.417
2015-07-17,179.167,2.625,93.0,87.625,72.0,10.292,11.958,15.625,3.667,9.0,201,0.458,262.0,241.75,228.0,189.458
2015-07-18,178.625,2.125,93.0,76.25,54.0,7.5,12.417,16.458,4.042,11.708,46,1.542,304.0,254.292,217.0,186.125
2015-07-19,177.565,3.174,85.0,68.375,54.0,10.478,10.348,18.739,8.391,12.5,1,2.636,314.0,279.0,253.0,188.043
2015-07-20,173.708,2.208,71.0,59.0,43.0,4.958,7.625,10.5,2.875,7.083,0,1.417,324.0,287.458,261.0,178.667
2015-07-21,177.6,2.083,70.0,57.833,49.0,7.3,10.565,15.609,5.043,6.174,0,1.417,318.0,286.458,261.0,184.9
2015-07-22,185.833,2.75,91.0,82.458,49.0,14.667,16.375,25.542,9.167,6.833,31,1.042,289.0,259.375,240.0,200.5
2015-07-23,182.375,2.583,92.0,81.0,66.0,7.125,14.875,19.792,4.917,7.042,49,1.917,273.0,252.375,240.0,189.5
2015-07-24,183.792,2.417,78.0,62.333,46.0,11.375,12.833,23.625,10.792,8.583,0,2.542,316.0,284.0,250.0,195.167
2015-07-25,180.958,1.792,78.0,62.458,49.0,5.667,7.458,13.167,5.708,7.792,0,2.083,323.0,289.417,263.0,186.625
2015-07-26,177.957,1.87,81.0,60.125,42.0,4.913,6.652,9.913,3.261,7.708,0,2.045,334.0,296.208,262.0,182.87
2015-07-27,178.0,2.25,73.0,65.625,54.0,5.333,11.826,14.739,2.913,12.5,0,1.625,332.0,294.083,277.0,183.333
2015-07-28,186.083,3.75,80.0,66.0,53.0,14.208,18.583,22.5,3.917,20.125,0,3.292,327.0,294.583,270.0,200.292
2015-07-29,190.917,4.083,85.0,65.375,49.0,14.125,19.542,22.5,2.958,19.458,0,2.25,332.0,298.083,270.0,205.042
2015-07-30,196.333,4.375,73.0,61.375,50.0,17.083,20.333,23.708,3.375,26.75,0,2.083,342.0,308.833,278.0,213.417
2015-07-31,194.75,3.958,74.0,56.042,40.0,14.958,19.167,21.083,1.917,34.167,0,1.833,363.0,319.042,276.0,209.708
2015-08-01,189.167,3.667,71.0,53.833,30.0,10.708,15.25,16.625,1.375,32.542,0,3.25,369.0,320.792,285.0,199.875
2015-08-02,186.652,3.13,73.0,58.625,39.0,12.043,11.652,12.652,1.0,36.292,0,3.409,357.0,311.542,284.0,198.696
2015-08-03,184.478,2.708,68.0,55.208,37.0,6.652,13.348,15.348,2.0,29.696,0,2.708,352.0,312.25,286.0,191.13
2015-08-04,183.25,2.667,75.0,56.917,37.0,6.458,15.5,17.5,2.0,32.0,0,3.792,367.0,311.833,282.0,189.708
2015-08-05,184.167,2.708,71.0,55.25,34.0,8.583,16.958,18.583,1.625,31.083,0,3.5,369.0,315.875,283.0,192.75
2015-08-06,181.25,1.792,68.0,59.0,43.0,7.0,12.917,16.792,3.875,10.042,0,1.667,355.0,310.542,286.0,188.25
2015-08-07,181.25,2.042,71.0,52.417,34.0,8.167,13.125,17.917,4.792,8.167,0,1.958,356.0,318.083,285.0,189.417
2015-08-08,183.583,2.375,73.0,57.042,35.0,10.375,12.292,13.417,1.125,15.792,3,0.75,372.0,307.042,273.0,193.958
2015-08-09,188.87,2.826,78.0,60.5,38.0,9.609,11.435,12.478,1.043,23.042,6,1.182,360.0,304.417,263.0,198.478
2015-08-10,187.8,2.75,78.0,52.625,39.0,5.8,11.913,13.217,1.304,22.792,1,1.208,356.0,312.833,276.0,193.6
2015-08-11,,2.5,57.0,47.792,38.0,,11.958,13.792,1.833,17.792,0,1.417,344.0,304.667,267.0,
2015-08-12,,3.458,87.0,53.75,40.0,,13.542,14.875,1.333,24.708,4,2.292,324.0,295.917,256.0,
2015-08-13,,2.292,91.0,73.0,58.0,,9.75,11.0,1.25,12.417,27,1.125,312.0,276.375,242.0,
2015-08-14,,2.042,68.0,55.792,47.0,,6.208,6.875,0.667,6.417,0,0.583,321.0,290.208,268.0,
2015-08-15,,2.875,70.0,53.667,39.0,,8.75,9.667,0.917,13.875,0,1.333,344.0,293.375,250.0,
2015-08-16,,2.87,86.0,60.042,40.0,,9.609,10.304,0.696,16.042,6,1.409,326.0,278.542,243.0,
2015-08-17,,2.625,91.0,76.875,62.0,,12.174,14.565,2.391,6.333,39,1.083,306.0,262.292,240.0,
2015-08-18,,2.667,80.0,59.833,40.0,,14.667,16.833,2.167,7.375,0,1.125,336.0,281.542,228.0,
2015-08-19,,2.792,87.0,69.458,58.0,,18.708,22.042,3.333,8.208,2,1.333,281.0,262.75,249.0,
2015-08-20,,3.75,92.0,80.0,65.0,,24.292,31.5,7.208,9.708,24,2.667,286.0,263.75,246.0,
2015-08-21,,2.625,89.0,72.167,59.0,,15.682,23.273,7.591,10.583,9,1.625,309.0,274.917,239.0,
2015-08-22,,2.125,79.0,62.208,48.0,,9.292,13.042,3.75,9.458,0,1.958,312.0,286.875,260.0,
2015-08-23,,2.0,69.0,52.5,33.0,,4.087,4.609,0.522,6.917,0,0.091,338.0,282.875,250.0,
2015-08-24,,2.167,71.0,52.625,33.0,,8.652,9.696,1.043,8.348,0,0.625,332.0,283.917,241.0,
2015-08-25,,2.125,87.0,68.458,56.0,,10.792,12.833,2.042,6.292,15,0.375,285.0,264.542,241.0,
2015-08-26,,2.667,87.0,62.042,40.0,,17.0,19.125,2.125,7.792,2,2.292,314.0,275.458,243.0,
2015-08-27,,2.542,69.0,53.5,40.0,,12.875,14.292,1.417,10.417,0,1.5,317.0,278.958,242.0,
2015-08-28,,3.083,62.0,51.25,31.0,,18.708,20.875,2.167,15.625,0,2.542,327.0,281.375,238.0,
2015-08-29,,3.083,88.0,65.875,41.0,,12.833,13.917,1.083,18.5,3,2.042,308.0,273.25,245.0,
2015-08-30,,2.348,90.0,77.083,66.0,,8.13,9.304,1.174,7.125,19,1.318,273.0,256.167,237.0,
2015-08-31,,3.25,78.0,73.833,67.0,,15.957,18.261,2.304,6.792,3,0.0,263.0,249.208,240.0,
2015-09-01,,3.167,90.0,78.25,58.0,,17.083,20.542,3.458,8.625,19,0.333,306.0,257.875,234.0,
2015-09-02,,3.583,91.0,67.417,48.0,,17.708,20.542,2.833,9.0,1,0.958,311.0,265.458,239.0,
2015-09-03,,4.042,88.0,80.083,72.0,,27.167,33.0,5.833,12.333,7,0.875,258.0,242.708,230.0,
2015-09-04,,4.042,89.0,66.833,48.0,,18.333,24.208,5.875,16.167,0,1.458,292.0,256.5,224.0,
2015-09-05,,2.917,71.0,54.583,34.0,,11.5,12.417,0.917,12.75,0,0.917,299.0,259.0,219.0,
2015-09-06,,3.478,91.0,80.208,62.0,,11.652,12.609,0.957,14.792,20,0.182,252.0,233.958,225.0,
2015-09-07,,2.87,89.0,70.375,55.0,,8.696,9.609,0.913,4.0,3,0.0,260.0,237.667,222.0,
2015-09-08,,3.25,89.0,81.542,70.0,,17.833,20.875,3.042,7.083,25,0.083,238.0,228.333,218.0,
2015-09-09,,2.75,89.0,78.833,63.0,,14.833,16.833,2.0,4.75,19,0.5,263.0,230.917,209.0,
2015-09-10,,2.625,90.0,71.875,57.0,,14.5,17.958,3.458,5.917,4,0.333,266.0,233.292,203.0,
2015-09-11,,2.792,79.0,58.958,40.0,,14.0,17.125,3.125,9.417,0,0.708,267.0,225.708,182.0,
2015-09-12,,3.292,77.0,59.542,35.0,,13.917,16.25,2.333,14.333,0,1.292,288.0,239.333,188.0,
2015-09-13,,3.304,74.0,57.792,46.0,,9.565,10.304,0.739,13.125,0,1.045,274.0,241.833,210.0,
2015-09-14,,2.0,64.0,48.708,27.0,,6.913,7.87,0.957,5.208,0,0.13,285.0,229.25,193.0,
2015-09-15,,2.667,69.0,52.708,34.0,,12.542,14.292,1.75,11.667,0,0.625,293.0,241.167,192.0,
2015-09-16,,2.667,75.0,62.792,57.0,,14.292,15.958,1.667,15.708,4,1.0,247.0,230.833,216.0,
2015-09-17,,3.0,90.0,76.917,66.0,,13.917,16.542,2.625,9.042,10,0.333,232.0,213.667,199.0,
2015-09-18,186.857,2.25,77.0,61.833,49.0,14.429,10.25,11.542,1.292,8.75,0,0.542,267.0,224.75,194.0,201.286
2015-09-19,189.958,2.083,73.0,55.292,34.0,8.25,7.75,8.5,0.75,7.5,0,0.083,269.0,226.917,192.0,198.208
2015-09-20,191.042,2.043,72.0,53.958,33.0,5.125,5.217,5.913,0.696,6.875,0,0.0,285.0,229.083,188.0,196.167
2015-09-21,194.583,2.125,74.0,57.542,41.0,7.208,7.25,8.625,1.375,8.292,0,0.0,278.0,232.375,196.0,201.792
2015-09-22,195.583,2.542,75.0,56.167,34.0,8.75,11.25,12.208,0.958,13.0,0,0.875,295.0,241.375,194.0,204.333
2015-09-23,197.25,3.0,74.0,52.375,31.0,10.625,10.292,11.208,0.917,18.958,0,0.167,299.0,251.375,207.0,207.875
2015-09-24,188.4,2.708,82.0,71.0,60.0,6.9,9.333,10.292,0.958,12.087,9,0.0,237.0,220.958,210.0,195.3
2015-09-25,186.75,2.833,91.0,76.708,60.0,8.417,12.208,14.0,1.792,4.958,15,0.0,257.0,224.5,198.0,195.167
2015-09-26,185.609,2.25,76.0,59.208,40.0,5.522,7.75,8.875,1.125,7.542,0,0.0,297.0,247.208,217.0,191.13
2015-09-27,186.042,2.0,75.0,56.875,37.0,3.375,4.435,4.913,0.478,10.125,1,0.0,287.0,241.25,212.0,189.417
2015-09-28,188.042,2.167,76.0,50.75,26.0,5.458,9.783,11.913,2.13,13.125,0,0.167,302.0,237.375,185.0,193.5
2015-09-29,189.958,2.25,70.0,47.333,24.0,6.292,8.833,9.958,1.125,10.917,0,0.125,287.0,230.375,191.0,196.25
2015-09-30,192.75,2.625,58.0,43.042,22.0,9.917,13.083,14.625,1.542,7.708,0,0.167,251.0,207.958,176.0,202.667
2015-10-01,195.542,4.167,88.0,69.792,52.0,21.625,26.375,31.125,4.75,14.5,6,0.5,272.0,213.0,186.0,217.167
2015-10-02,189.208,3.208,89.0,56.792,34.0,6.208,10.25,11.333,1.083,10.333,11,0.583,264.0,232.042,182.0,195.417
2015-10-03,193.435,4.042,74.0,56.375,35.0,12.391,16.917,20.167,3.25,12.708,0,1.458,243.0,204.958,158.0,205.826
2015-10-04,195.625,3.565,75.0,53.792,30.0,9.292,11.609,13.261,1.652,16.875,0,1.091,265.0,204.583,162.0,204.917
2015-10-05,189.304,2.083,61.0,49.5,33.0,4.348,10.261,11.739,1.478,7.087,0,0.0,222.0,185.667,159.0,193.652
2015-10-06,189.625,2.083,64.0,52.292,31.0,5.333,9.833,11.25,1.417,8.542,0,0.0,252.0,194.208,160.0,194.958
2015-10-07,188.542,2.167,68.0,48.25,23.0,6.667,10.0,11.417,1.417,7.125,0,0.0,252.0,197.792,157.0,195.208
2015-10-08,187.25,2.083,63.0,47.708,29.0,3.75,8.417,9.208,0.792,13.292,0,0.0,249.0,198.917,163.0,191.0
