date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,THC_mean
2014-09-14,191.583,16.542,7.125,7.833,0.708,208.125
2014-09-15,191.792,19.583,11.583,12.583,1.0,211.375
2014-09-16,191.375,18.167,12.625,14.208,1.583,209.542
2014-09-17,192.682,20.773,12.125,13.458,1.333,213.455
2014-09-18,192.458,20.0,10.591,11.318,0.727,212.458
2014-09-19,193.917,20.667,13.292,14.958,1.667,214.583
2014-09-20,193.783,20.304,8.739,10.304,1.565,214.087
2014-09-21,194.25,19.5,8.167,9.083,0.917,213.75
2014-09-22,191.458,18.167,7.708,8.375,0.667,209.625
2014-09-23,193.5,21.875,10.667,11.75,1.083,215.375
2014-09-24,192.458,24.167,17.542,19.292,1.75,216.625
2014-09-25,189.042,20.792,12.458,14.292,1.833,209.833
2014-09-26,193.208,21.125,11.583,13.542,1.958,214.333
2014-09-27,193.957,25.174,15.391,18.261,2.87,219.13
2014-09-28,193.417,23.208,10.917,11.833,0.917,216.625
2014-09-29,195.083,20.958,13.125,14.208,1.083,216.042
2014-09-30,195.625,24.5,17.542,19.667,2.125,220.125
2014-10-01,196.042,27.458,15.182,17.227,2.045,223.5
2014-10-02,195.818,26.318,18.833,22.542,3.708,222.136
2014-10-03,195.958,24.833,13.667,17.792,4.125,220.792
2014-10-04,196.565,22.304,8.043,8.478,0.435,218.87
2014-10-05,195.792,22.375,10.5,11.458,0.958,218.167
2014-10-06,192.375,17.875,8.625,9.083,0.458,210.25
2014-10-07,196.042,20.833,10.333,12.042,1.708,216.875
2014-10-08,195.75,21.542,13.375,16.0,2.625,217.292
2014-10-09,195.583,26.417,16.5,19.583,3.083,222.0
2014-10-10,193.083,24.5,11.625,14.833,3.208,217.583
2014-10-11,193.087,22.565,8.217,8.739,0.522,215.652
2014-10-12,193.333,20.958,8.875,9.625,0.75,214.292
2014-10-13,191.208,16.208,5.083,5.125,0.042,207.417
2014-10-14,193.25,15.792,4.682,4.955,0.273,209.042
2014-10-15,193.909,18.5,11.318,12.318,1.0,212.409
2014-10-16,194.083,17.75,10.042,10.958,0.917,211.833
2014-10-17,195.25,18.333,9.917,10.583,0.667,213.583
2014-10-18,194.348,17.913,8.783,9.174,0.391,212.261
2014-10-19,194.958,20.083,11.417,12.125,0.708,215.042
2014-10-20,192.333,21.042,12.708,14.083,1.375,213.375
2014-10-21,191.167,23.583,16.25,21.125,4.875,214.75
2014-10-22,190.75,20.042,11.708,13.083,1.375,210.792
2014-10-23,192.042,16.542,8.25,9.208,0.958,208.583
2014-10-24,192.958,21.458,15.417,19.042,3.625,214.417
2014-10-25,194.043,24.435,15.043,17.391,2.348,218.478
2014-10-26,194.125,23.167,11.917,13.25,1.333,217.292
2014-10-27,193.5,20.625,10.917,14.625,3.708,214.125
2014-10-28,196.333,17.667,10.864,12.273,1.409,214.0
2014-10-29,196.364,21.136,14.174,17.043,2.87,217.5
2014-10-30,196.043,24.739,16.833,19.875,3.042,220.783
2014-10-31,196.458,29.458,23.333,30.333,7.0,225.917
2014-11-01,192.478,25.261,15.391,21.304,5.913,217.739
2014-11-02,192.542,19.667,7.083,8.542,1.458,212.208
2014-11-03,195.042,16.875,7.792,8.458,0.667,211.917
2014-11-04,195.792,18.542,10.042,10.917,0.875,214.333
2014-11-05,194.625,21.958,17.042,21.208,4.167,216.583
2014-11-06,194.833,26.292,21.292,30.625,9.333,221.125
2014-11-07,195.417,22.083,15.727,19.273,3.545,217.5
2014-11-08,196.0,26.13,19.826,24.217,4.391,222.13
2014-11-09,195.5,26.375,17.958,20.5,2.542,221.875
2014-11-10,192.708,21.833,12.458,14.167,1.708,214.542
2014-11-11,192.958,22.667,14.542,18.333,3.792,215.625
2014-11-12,195.208,21.0,13.167,15.667,2.5,216.208
2014-11-13,194.091,16.091,9.318,10.045,0.727,210.182
2014-11-14,196.417,18.917,10.5,11.292,0.792,215.333
2014-11-15,195.739,22.87,13.913,17.348,3.435,218.609
2014-11-16,195.0,20.875,11.5,12.792,1.292,215.875
2014-11-17,195.375,24.875,17.458,23.417,5.958,220.25
2014-11-18,197.25,22.333,17.042,19.292,2.25,219.583
2014-11-19,195.542,21.708,16.25,19.333,3.083,217.25
2014-11-20,195.0,27.833,23.917,30.542,6.625,222.833
2014-11-21,195.75,29.0,26.25,33.458,7.208,224.75
2014-11-22,195.391,29.783,20.217,26.043,5.826,225.174
2014-11-23,195.125,26.292,15.75,18.167,2.417,221.417
2014-11-24,196.958,29.083,20.083,25.458,5.375,226.042
2014-11-25,194.75,25.125,15.333,21.208,5.875,219.875
2014-11-26,194.708,24.792,16.833,20.917,4.083,219.5
2014-11-27,195.13,24.043,16.565,22.13,5.565,219.174
2014-11-28,196.75,33.542,25.875,44.25,18.375,230.292
2014-11-29,197.609,34.957,20.87,37.391,16.522,232.565
2014-11-30,197.125,24.583,14.708,17.042,2.333,221.708
2014-12-01,195.292,20.875,10.875,13.208,2.333,216.167
2014-12-02,196.667,16.708,6.958,7.792,0.833,213.375
2014-12-03,197.625,18.417,9.625,10.583,0.958,216.042
2014-12-04,199.417,21.625,13.208,14.833,1.625,221.042
2014-12-05,198.208,18.0,9.167,10.167,1.0,216.208
2014-12-06,197.348,18.043,8.739,9.739,1.0,215.391
2014-12-07,197.667,19.958,11.042,12.25,1.208,217.625
2014-12-08,197.833,24.625,19.083,23.875,4.792,222.458
2014-12-09,197.0,24.833,18.25,25.292,7.042,221.833
2014-12-10,196.417,27.667,23.591,33.818,10.227,224.083
2014-12-11,196.682,26.045,17.708,28.333,10.625,222.727
2014-12-12,198.375,21.458,14.0,18.375,4.375,219.833
2014-12-13,197.217,17.783,12.391,13.87,1.478,215.0
2014-12-14,196.708,17.0,8.167,8.833,0.667,213.708
2014-12-15,197.333,23.75,17.292,21.833,4.542,221.083
2014-12-16,196.917,23.542,20.75,27.25,6.5,220.458
2014-12-17,196.458,13.125,4.833,5.542,0.708,209.583
2014-12-18,197.625,18.417,11.917,13.0,1.083,216.042
2014-12-19,197.042,21.917,18.167,21.375,3.208,218.958
2014-12-20,195.609,25.435,20.13,27.739,7.609,221.043
2014-12-21,197.542,20.125,11.125,12.542,1.417,217.667
2014-12-22,197.083,15.875,7.125,8.125,1.0,212.958
2014-12-23,196.875,19.167,11.75,14.458,2.708,216.042
2014-12-24,195.208,21.667,17.042,25.708,8.667,216.875
2014-12-25,196.5,20.227,15.409,17.5,2.091,216.727
2014-12-26,198.208,24.833,20.375,27.333,6.958,223.042
2014-12-27,197.087,22.739,14.174,16.348,2.174,219.826
2014-12-28,198.417,26.292,19.625,24.375,4.75,224.708
2014-12-29,197.417,26.917,18.958,27.708,8.75,224.333
2014-12-30,199.25,20.833,9.833,10.417,0.583,220.083
2014-12-31,197.292,20.958,9.375,10.042,0.667,218.25
2015-01-01,195.625,13.958,8.167,8.667,0.5,209.583
2015-01-02,192.826,15.087,8.696,9.261,0.565,207.913
2015-01-03,192.333,24.333,16.667,20.042,3.375,216.667
2015-01-04,194.542,19.167,14.292,15.792,1.5,213.708
2015-01-05,195.708,17.875,17.958,19.75,1.792,213.583
2015-01-06,194.667,20.333,19.208,26.667,7.458,215.0
2015-01-07,193.708,15.75,18.364,23.409,5.045,209.458
2015-01-08,191.864,10.045,11.667,12.833,1.167,201.909
2015-01-09,191.957,11.783,14.174,17.217,3.043,203.739
2015-01-10,190.792,11.625,8.042,8.708,0.667,202.417
2015-01-11,192.208,18.375,16.375,18.542,2.167,210.583
2015-01-12,190.917,11.417,11.792,13.083,1.292,202.333
2015-01-13,191.375,9.708,11.667,13.542,1.875,201.083
2015-01-14,192.125,10.208,11.208,12.583,1.375,202.333
2015-01-15,192.875,14.458,15.667,17.333,1.667,207.333
2015-01-16,194.087,15.913,17.348,19.783,2.435,210.0
2015-01-17,193.417,17.542,19.042,21.125,2.083,210.958
2015-01-18,190.875,9.708,10.625,11.792,1.167,200.583
2015-01-19,191.042,5.458,5.0,5.565,0.565,196.5
2015-01-20,192.87,10.261,10.5,11.792,1.292,203.13
2015-01-21,193.0,18.125,18.417,23.25,4.833,211.125
2015-01-22,191.75,14.583,16.458,20.625,4.167,206.333
2015-01-23,195.217,16.609,17.87,24.174,6.304,211.826
2015-01-24,193.875,7.125,5.292,5.667,0.375,201.0
2015-01-25,193.583,9.0,7.625,8.5,0.875,202.583
2015-01-26,192.542,12.0,11.875,13.167,1.292,204.542
2015-01-27,192.625,12.125,11.917,13.75,1.833,204.75
2015-01-28,192.667,22.208,28.75,35.292,6.542,214.875
2015-01-29,194.167,31.083,25.583,39.458,13.875,225.25
2015-01-30,192.13,14.435,11.217,13.087,1.87,206.565
2015-01-31,193.375,16.417,14.042,16.458,2.417,209.792
2015-02-01,200.25,17.458,15.583,16.833,1.25,217.708
2015-02-02,192.917,12.792,13.478,15.217,1.739,205.708
2015-02-03,194.25,15.083,15.917,19.5,3.583,209.333
2015-02-04,192.958,15.667,18.958,25.083,6.125,208.625
2015-02-05,193.455,17.545,21.958,24.292,2.333,211.0
2015-02-06,193.478,15.087,16.87,21.217,4.348,208.565
2015-02-07,193.708,10.583,7.167,7.875,0.708,204.292
2015-02-08,194.083,15.542,19.542,27.792,8.25,209.625
2015-02-09,194.208,9.667,6.792,7.208,0.417,203.875
2015-02-10,195.583,19.708,21.167,29.542,8.375,215.292
2015-02-11,195.333,22.292,24.958,30.667,5.708,217.625
2015-02-12,196.208,28.417,36.667,55.917,19.25,224.625
2015-02-13,192.739,33.783,32.435,49.0,16.565,226.522
2015-02-14,190.167,15.083,9.667,11.292,1.625,205.25
2015-02-15,192.25,7.125,6.083,6.667,0.583,199.375
2015-02-16,192.833,7.5,6.625,7.375,0.75,200.333
2015-02-17,193.208,9.75,8.292,8.958,0.667,202.958
2015-02-18,194.0,15.542,19.227,21.545,2.318,209.542
2015-02-19,191.478,16.739,17.583,19.667,2.083,208.217
2015-02-20,192.826,25.696,25.261,28.13,2.87,218.522
2015-02-21,191.875,11.458,8.5,9.083,0.583,203.333
2015-02-22,192.292,14.333,13.667,15.0,1.333,206.625
2015-02-23,191.667,17.25,15.792,18.417,2.625,208.917
2015-02-24,193.667,11.875,9.833,11.125,1.292,205.542
2015-02-25,193.083,12.0,10.375,12.0,1.625,205.083
2015-02-26,195.125,14.042,12.458,14.625,2.167,209.167
2015-02-27,195.13,18.522,19.391,21.13,1.739,213.652
2015-02-28,195.125,23.833,19.292,21.667,2.375,218.958
2015-03-01,195.25,12.667,13.625,15.292,1.667,207.917
2015-03-02,193.125,15.708,15.261,17.652,2.391,208.833
2015-03-03,192.5,19.375,21.292,24.667,3.375,211.875
2015-03-04,193.783,27.565,35.0,45.875,10.875,221.348
2015-03-05,193.087,25.87,22.565,36.609,14.043,218.957
2015-03-06,189.75,22.083,27.542,30.875,3.333,211.833
2015-03-07,187.083,27.25,20.417,30.417,10.0,214.333
2015-03-08,188.917,23.458,18.583,27.917,9.333,212.375
2015-03-09,189.792,10.25,8.458,8.708,0.25,200.042
2015-03-10,192.458,13.75,11.125,12.042,0.917,206.208
2015-03-11,193.25,12.417,10.208,11.208,1.0,205.667
2015-03-12,193.0,12.13,10.391,11.435,1.043,205.13
2015-03-13,193.0,16.333,14.292,15.792,1.5,209.333
2015-03-14,191.333,12.333,10.792,11.75,0.958,203.667
2015-03-15,193.958,13.333,11.208,12.042,0.833,207.292
2015-03-16,192.333,20.292,21.625,26.125,4.5,212.625
2015-03-17,191.875,23.083,25.111,38.556,13.444,214.958
2015-03-18,191.684,23.368,33.667,40.833,7.167,215.053
2015-03-19,191.261,26.696,21.609,32.957,11.348,217.957
2015-03-20,195.292,16.417,8.708,9.75,1.042,211.708
2015-03-21,194.292,14.333,8.042,8.75,0.708,208.625
2015-03-22,194.25,21.708,22.5,28.917,6.417,215.958
2015-03-23,193.583,21.333,19.333,24.583,5.25,214.917
2015-03-24,195.208,12.125,5.875,6.375,0.5,207.333
2015-03-25,195.792,13.292,7.042,7.583,0.542,209.083
2015-03-26,192.565,15.522,11.783,13.261,1.478,208.087
2015-03-27,192.625,18.542,12.292,13.875,1.583,211.167
2015-03-28,193.5,18.833,15.333,16.583,1.25,212.333
2015-03-29,193.958,22.167,17.957,18.87,0.913,216.125
2015-03-30,191.455,20.864,18.875,20.25,1.375,212.318
2015-03-31,190.583,24.792,20.708,25.0,4.292,215.375
2015-04-01,190.208,25.125,17.375,20.875,3.5,215.333
2015-04-02,194.917,22.083,11.958,12.667,0.708,217.0
2015-04-03,193.318,27.273,24.818,31.545,6.727,220.591
2015-04-04,194.522,29.522,28.87,34.957,6.087,224.043
2015-04-05,193.25,32.167,25.917,36.625,10.708,225.417
2015-04-06,193.875,25.833,25.417,32.917,7.5,219.708
2015-04-07,195.583,15.208,7.5,7.958,0.458,210.792
2015-04-08,196.667,15.667,7.167,8.0,0.833,212.333
2015-04-09,197.708,19.875,16.417,19.125,2.708,217.583
2015-04-10,198.292,25.25,21.208,24.667,3.458,223.542
2015-04-11,193.261,19.304,10.174,11.435,1.261,212.565
2015-04-12,193.542,20.833,13.417,14.875,1.458,214.375
2015-04-13,193.125,19.417,14.583,15.833,1.25,212.542
2015-04-14,192.5,20.0,15.208,18.125,2.917,212.5
2015-04-15,195.727,14.773,9.083,9.667,0.583,210.5
2015-04-16,197.083,22.458,15.696,16.565,0.87,219.542
2015-04-17,194.75,18.042,12.75,13.542,0.792,212.792
2015-04-18,194.783,20.783,16.217,18.913,2.696,215.565
2015-04-19,194.0,24.208,21.25,23.542,2.292,218.208
2015-04-20,191.542,22.792,18.5,21.542,3.042,214.333
2015-04-21,192.208,16.417,9.625,10.167,0.542,208.625
2015-04-22,192.875,21.5,21.167,25.417,4.25,214.375
2015-04-23,193.875,25.125,21.667,24.708,3.042,219.0
2015-04-24,193.542,22.625,21.958,24.708,2.75,216.167
2015-04-25,197.391,23.783,19.435,21.478,2.043,221.174
2015-04-26,197.292,22.875,15.083,16.375,1.292,220.167
2015-04-27,193.875,22.5,18.375,20.375,2.0,216.375
2015-04-28,194.083,25.458,19.0,21.417,2.417,219.542
2015-04-29,191.792,23.625,18.75,21.917,3.167,215.417
2015-04-30,190.545,24.227,25.542,31.417,5.875,214.773
2015-05-01,190.583,25.25,28.0,35.773,7.773,215.833
2015-05-02,189.261,20.913,17.043,19.217,2.174,210.174
2015-05-03,189.875,19.542,18.625,21.167,2.542,209.417
2015-05-04,188.75,15.625,11.167,13.625,2.458,204.375
2015-05-05,192.583,15.125,12.5,13.083,0.583,207.708
2015-05-06,194.208,18.583,14.167,15.542,1.375,212.792
2015-05-07,191.083,17.458,13.667,14.958,1.292,208.542
2015-05-08,190.478,17.739,14.875,17.208,2.333,208.217
2015-05-09,192.13,19.957,14.435,15.565,1.13,212.087
2015-05-10,194.042,20.417,14.833,16.708,1.875,214.458
2015-05-11,195.667,19.917,12.708,14.0,1.292,215.583
2015-05-12,192.625,15.25,10.333,10.833,0.5,207.875
2015-05-13,195.0,14.917,7.727,8.091,0.364,209.917
2015-05-14,194.318,19.818,16.913,18.13,1.217,214.136
2015-05-15,194.125,30.625,30.958,37.125,6.167,224.75
2015-05-16,191.522,23.348,14.435,16.13,1.696,214.87
2015-05-17,194.792,19.458,12.0,14.875,2.875,214.25
2015-05-18,195.167,24.458,25.083,29.0,3.917,219.625
2015-05-19,190.833,22.833,17.917,21.042,3.125,213.667
2015-05-20,193.208,22.5,22.083,27.375,5.292,215.708
2015-05-21,195.417,18.75,14.917,17.167,2.25,214.167
2015-05-22,194.292,21.542,18.417,21.208,2.792,215.833
2015-05-23,194.565,23.739,17.652,19.217,1.565,218.304
2015-05-24,194.0,21.417,14.333,16.0,1.667,215.417
2015-05-25,193.292,25.167,19.417,21.375,1.958,218.458
2015-05-26,192.583,24.042,23.083,25.708,2.625,216.625
2015-05-27,193.417,25.958,25.818,29.091,3.273,219.375
2015-05-28,193.043,28.87,31.125,36.042,4.917,221.913
2015-05-29,190.333,24.167,20.958,23.042,2.083,214.5
2015-05-30,189.174,20.217,13.174,14.435,1.261,209.391
2015-05-31,188.583,17.417,6.167,6.542,0.375,206.0
2015-06-01,190.833,20.625,13.458,15.5,2.042,211.458
2015-06-02,192.0,24.542,20.042,22.083,2.042,216.542
2015-06-03,191.0,21.625,13.75,14.833,1.083,212.625
2015-06-04,193.583,17.708,10.417,11.542,1.125,211.292
2015-06-05,193.75,19.167,16.708,19.292,2.583,212.917
2015-06-06,189.87,15.478,7.391,8.043,0.652,205.348
2015-06-07,190.75,19.458,11.75,13.0,1.25,210.208
2015-06-08,192.25,22.125,21.708,24.458,2.75,214.375
2015-06-09,192.25,25.333,21.042,28.292,7.25,217.583
2015-06-10,191.917,26.167,21.583,27.167,5.583,218.083
2015-06-11,192.609,31.696,33.409,45.636,12.227,224.304
2015-06-12,196.458,28.875,20.583,27.667,7.083,225.333
2015-06-13,199.391,29.652,24.304,27.174,2.87,229.043
2015-06-14,196.333,22.833,12.875,13.792,0.917,219.167
2015-06-15,185.522,10.826,12.87,15.087,2.217,196.348
2015-06-16,186.05,14.3,22.583,26.875,4.292,200.35
2015-06-17,,,19.917,23.917,4.0,
2015-06-18,,,7.667,8.125,0.458,
2015-06-19,188.154,15.154,6.958,7.25,0.292,203.308
2015-06-20,188.783,20.087,10.13,10.783,0.652,208.87
2015-06-21,187.375,14.708,11.167,12.458,1.292,202.083
2015-06-22,189.833,20.167,15.958,17.875,1.917,210.0
2015-06-23,189.958,19.875,18.25,19.875,1.625,209.833
2015-06-24,189.409,21.045,18.542,21.708,3.167,210.455
2015-06-25,188.167,35.167,16.273,18.0,1.727,223.333
2015-06-26,185.042,17.5,21.375,23.25,1.875,202.542
2015-06-27,189.652,11.609,8.478,9.043,0.565,201.261
2015-06-28,188.375,10.875,7.667,8.083,0.417,199.25
2015-06-29,187.875,12.125,10.375,11.75,1.375,200.0
2015-06-30,189.792,18.958,23.333,26.0,2.667,208.75
2015-07-01,187.708,13.958,12.333,13.875,1.542,201.667
2015-07-02,191.0,15.0,11.292,12.667,1.375,206.0
2015-07-03,191.625,16.792,14.917,16.125,1.208,208.417
2015-07-04,193.435,18.913,16.435,18.957,2.522,212.348
2015-07-05,191.667,10.333,6.833,7.208,0.375,202.0
2015-07-06,194.708,17.375,14.708,16.583,1.875,212.083
2015-07-07,195.583,17.25,12.25,13.417,1.167,212.833
2015-07-08,195.696,22.696,24.5,30.167,5.667,218.391
2015-07-09,189.917,25.792,20.609,28.957,8.348,215.708
2015-07-10,183.565,21.522,16.583,26.0,9.417,205.087
2015-07-11,186.565,27.913,16.565,21.348,4.783,214.478
2015-07-12,187.333,22.458,13.625,16.125,2.5,209.792
2015-07-13,181.25,21.25,13.542,22.417,8.875,202.5
2015-07-14,180.792,27.667,13.042,18.292,5.25,208.458
2015-07-15,179.375,18.583,8.0,9.917,1.917,197.958
2015-07-16,180.333,14.708,7.958,8.667,0.708,195.042
2015-07-17,184.792,14.417,7.792,8.875,1.083,199.208
2015-07-18,185.783,18.478,9.348,11.348,2.0,204.261
2015-07-19,186.458,24.667,14.25,16.042,1.792,211.125
2015-07-20,181.458,19.208,13.833,17.333,3.5,200.667
2015-07-21,178.375,16.625,10.958,14.75,3.792,195.0
2015-07-22,180.625,20.208,15.783,22.87,7.087,200.833
2015-07-23,178.045,18.409,9.583,12.667,3.083,196.455
2015-07-24,180.083,19.917,11.0,16.5,5.5,200.0
2015-07-25,180.913,18.652,8.826,11.087,2.261,199.565
2015-07-26,180.708,19.375,10.833,15.292,4.458,200.083
2015-07-27,181.609,19.348,11.625,17.0,5.375,200.957
2015-07-28,185.333,21.125,14.208,18.542,4.333,206.458
2015-07-29,189.333,24.042,14.542,17.25,2.708,213.375
2015-07-30,191.25,28.292,18.583,21.042,2.458,219.542
2015-07-31,190.625,25.542,17.583,20.333,2.75,216.167
2015-08-01,186.304,28.174,20.0,23.348,3.348,214.478
2015-08-02,188.565,32.696,13.667,14.958,1.292,221.261
2015-08-03,189.174,36.0,13.375,15.333,1.958,225.174
2015-08-04,187.957,33.261,14.792,16.5,1.708,221.217
2015-08-05,187.136,30.5,15.174,16.826,1.652,217.636
2015-08-06,188.682,34.955,14.792,16.375,1.583,223.636
2015-08-07,183.95,23.5,14.542,17.042,2.5,207.45
2015-08-08,182.913,18.913,12.0,13.739,1.739,201.826
2015-08-09,182.958,20.458,13.708,14.917,1.208,203.417
2015-08-10,183.083,19.0,15.667,17.042,1.375,202.083
2015-08-11,186.25,19.792,17.333,18.667,1.333,206.042
2015-08-12,188.083,22.125,19.208,20.833,1.625,210.208
2015-08-13,185.208,15.417,8.542,10.25,1.708,200.625
2015-08-14,186.625,12.917,11.208,12.375,1.167,199.542
2015-08-15,188.826,13.261,9.174,10.174,1.0,202.087
2015-08-16,191.375,19.75,9.625,10.167,0.542,211.125
2015-08-17,188.0,26.217,11.083,12.167,1.083,214.217
2015-08-18,191.95,29.75,12.0,14.083,2.083,221.7
2015-08-19,190.381,33.857,11.0,11.909,0.909,224.238
2015-08-20,185.625,31.583,10.042,13.958,3.917,217.208
2015-08-21,184.227,34.182,11.5,15.5,4.0,218.409
2015-08-22,187.739,27.348,10.87,12.826,1.957,215.087
2015-08-23,190.542,25.25,8.208,8.792,0.583,215.792
2015-08-24,192.0,27.609,10.917,11.917,1.0,219.609
2015-08-25,184.917,17.667,5.0,5.417,0.417,202.583
2015-08-26,187.75,18.958,10.083,11.625,1.542,206.708
2015-08-27,190.375,28.5,13.917,16.708,2.792,218.875
2015-08-28,192.125,29.833,18.25,20.667,2.417,221.958
2015-08-29,193.826,44.304,11.087,12.13,1.043,238.13
2015-08-30,189.208,22.375,8.083,9.0,0.917,211.583
2015-08-31,189.667,28.25,14.708,17.583,2.875,217.917
2015-09-01,186.25,30.417,13.625,17.917,4.292,216.667
2015-09-02,187.261,26.261,10.682,12.182,1.5,213.522
2015-09-03,191.667,30.667,12.458,14.667,2.208,222.333
2015-09-04,195.826,26.261,13.125,14.625,1.5,222.087
2015-09-05,196.13,23.261,9.87,10.957,1.087,219.391
2015-09-06,196.125,23.25,10.583,11.167,0.583,219.375
2015-09-07,194.167,21.875,10.458,11.042,0.583,216.042
2015-09-08,193.083,20.583,10.417,11.333,0.917,213.667
2015-09-09,190.708,20.625,12.083,12.875,0.792,211.333
2015-09-10,189.667,16.583,9.542,10.375,0.833,206.25
2015-09-11,191.375,18.708,6.958,7.667,0.708,210.083
2015-09-12,193.957,25.0,14.783,16.957,2.174,218.957
2015-09-13,192.958,18.75,8.333,8.75,0.417,211.708
2015-09-14,193.833,19.375,10.208,11.083,0.875,213.208
2015-09-15,194.708,22.833,14.167,16.542,2.375,217.542
2015-09-16,193.417,26.667,13.545,15.273,1.727,220.083
2015-09-17,192.833,22.292,11.75,12.875,1.125,215.125
2015-09-18,190.273,18.955,9.583,10.958,1.375,209.227
2015-09-19,188.652,16.478,7.609,8.304,0.696,205.13
2015-09-20,188.167,16.75,5.917,6.25,0.333,204.917
2015-09-21,188.625,18.917,7.583,8.292,0.708,207.542
2015-09-22,188.208,20.667,8.833,9.667,0.833,208.875
2015-09-23,188.75,24.0,9.417,10.708,1.292,212.75
2015-09-24,187.833,25.5,11.208,12.0,0.792,213.333
2015-09-25,188.042,26.125,10.833,12.417,1.583,214.167
2015-09-26,188.87,26.043,10.043,12.478,2.435,214.913
2015-09-27,188.667,20.833,7.208,8.042,0.833,209.5
2015-09-28,188.875,18.792,8.667,9.583,0.917,207.667
2015-09-29,191.75,21.25,12.25,13.5,1.25,213.0
2015-09-30,190.091,15.636,11.542,12.542,1.0,205.727
2015-10-01,188.375,23.917,19.0,21.5,2.5,212.292
2015-10-02,191.375,13.917,10.13,10.739,0.609,205.292
2015-10-03,189.609,15.435,11.957,12.913,0.957,205.043
2015-10-04,191.125,15.625,7.583,7.75,0.167,206.75
2015-10-05,189.958,15.042,10.5,11.208,0.708,205.0
2015-10-06,189.792,12.375,9.417,10.333,0.917,202.167
2015-10-07,189.333,16.0,10.667,11.5,0.833,205.333
2015-10-08,189.042,18.208,11.792,12.667,0.875,207.25
2015-10-09,189.708,15.875,14.375,15.667,1.292,205.583
2015-10-10,191.435,20.217,14.609,15.826,1.217,211.652
2015-10-11,191.458,13.0,6.833,7.083,0.25,204.458
2015-10-12,191.417,11.208,7.75,8.167,0.417,202.625
2015-10-13,190.167,13.5,11.542,13.417,1.875,203.667
2015-10-14,189.667,14.958,14.773,16.045,1.273,204.625
2015-10-15,191.227,19.955,19.958,22.708,2.75,211.182
2015-10-16,190.75,21.042,15.75,18.167,2.417,211.792
2015-10-17,189.13,18.174,14.174,15.13,0.957,207.304
2015-10-18,188.833,23.167,14.958,15.833,0.875,212.0
2015-10-19,187.833,21.792,17.375,19.958,2.583,209.625
2015-10-20,188.25,23.333,19.375,22.333,2.958,211.583
2015-10-21,193.083,22.0,16.375,17.25,0.875,215.083
2015-10-22,193.792,20.542,15.75,17.417,1.667,214.333
2015-10-23,194.833,23.917,18.458,21.5,3.042,218.75
2015-10-24,194.043,26.87,18.957,20.87,1.913,220.913
2015-10-25,191.333,14.458,7.25,7.583,0.333,205.792
2015-10-26,190.917,14.958,12.625,13.958,1.333,205.875
2015-10-27,191.25,26.333,22.909,26.636,3.727,217.583
2015-10-28,192.542,15.958,11.292,12.333,1.042,208.5
2015-10-29,192.545,14.409,11.708,12.583,0.875,206.955
2015-10-30,193.417,15.875,15.208,16.25,1.042,209.292
2015-10-31,190.696,11.0,8.348,9.087,0.739,201.696
2015-11-01,191.875,15.25,11.083,12.292,1.208,207.125
2015-11-02,190.75,18.0,14.625,17.333,2.708,208.75
2015-11-03,192.042,15.667,12.292,14.333,2.042,207.708
2015-11-04,189.958,15.625,14.375,15.875,1.5,205.583
2015-11-05,193.708,29.958,26.25,36.833,10.583,223.667
2015-11-06,196.458,31.417,21.917,29.0,7.083,227.875
2015-11-07,189.87,31.391,17.696,23.696,6.0,221.261
2015-11-08,188.792,27.958,15.25,19.583,4.333,216.75
2015-11-09,189.0,26.708,13.125,18.375,5.25,215.708
2015-11-10,191.667,16.75,10.0,11.091,1.091,208.417
2015-11-11,192.25,14.292,10.583,11.792,1.208,206.542
2015-11-12,192.125,15.917,14.75,18.833,4.083,208.042
2015-11-13,192.091,23.682,23.25,31.542,8.292,215.773
2015-11-14,189.609,29.261,22.087,31.609,9.522,218.87
2015-11-15,189.875,21.042,10.75,12.25,1.5,210.917
2015-11-16,190.0,18.208,14.917,18.792,3.875,208.208
2015-11-17,190.583,28.25,22.083,32.833,10.75,218.833
2015-11-18,188.042,21.958,18.125,22.583,4.458,210.0
2015-11-19,191.292,18.0,11.792,13.667,1.875,209.292
2015-11-20,191.833,21.167,15.333,21.25,5.917,213.0
2015-11-21,193.174,22.522,14.217,20.696,6.478,215.696
2015-11-22,194.75,21.75,12.917,15.333,2.417,216.5
2015-11-23,196.042,25.667,15.792,20.917,5.125,221.708
2015-11-24,193.542,15.917,13.261,15.957,2.696,209.458
2015-11-25,193.0,13.917,16.208,19.083,2.875,206.917
2015-11-26,192.565,11.043,10.167,12.458,2.292,203.609
2015-11-27,192.5,8.625,8.5,9.375,0.875,201.125
2015-11-28,190.739,13.522,14.0,15.696,1.696,204.261
2015-11-29,190.625,13.833,12.708,13.958,1.25,204.458
2015-11-30,190.667,19.25,22.625,29.25,6.625,209.917
2015-12-01,192.292,19.75,21.708,32.542,10.833,212.042
2015-12-02,193.417,22.708,25.833,37.625,11.792,216.125
2015-12-03,192.25,14.083,14.708,17.333,2.625,206.333
2015-12-04,193.375,8.583,8.333,8.875,0.542,201.958
2015-12-05,190.609,12.478,13.261,14.739,1.478,203.087
2015-12-06,191.167,16.917,15.958,17.583,1.625,208.083
2015-12-07,191.125,14.333,16.5,20.958,4.458,205.458
