date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2017-03-03,195.583,5.958,96.0,73.958,41.0,13.083,34.375,57.25,22.875,12.333,0,155.0,77.375,-3.0,208.667
2017-03-04,192.458,5.833,98.0,79.292,58.0,11.375,25.917,36.875,10.958,9.708,0,201.0,130.417,65.0,203.833
2017-03-05,191.125,4.458,100.0,93.0,80.0,8.458,23.5,35.667,12.167,4.042,46,191.0,123.5,67.0,199.583
2017-03-06,194.458,3.409,89.0,60.958,40.0,4.292,12.391,17.739,5.348,5.87,0,97.0,62.208,40.0,198.75
2017-03-07,197.208,3.792,79.0,63.458,47.0,6.042,23.25,34.5,11.25,8.708,0,112.0,69.375,13.0,203.25
2017-03-08,195.292,3.958,100.0,86.667,70.0,6.583,19.0,24.125,5.125,0.5,36,131.0,105.417,84.0,201.875
2017-03-09,195.458,4.042,100.0,78.833,57.0,4.917,21.875,30.292,8.417,2.375,6,116.0,57.208,24.0,200.375
2017-03-10,196.875,4.125,88.0,57.917,38.0,4.375,15.792,21.708,5.917,5.25,0,102.0,45.083,4.0,201.25
2017-03-11,197.75,5.625,99.0,71.583,45.0,7.708,22.833,34.625,11.792,12.458,0,132.0,57.708,-14.0,205.458
2017-03-12,198.125,5.833,96.0,69.292,40.0,9.458,33.583,51.417,17.833,15.667,0,142.0,74.25,4.0,207.583
2017-03-13,199.458,6.583,98.0,69.625,27.0,13.917,44.261,85.652,41.391,17.375,0,200.0,106.75,21.0,213.375
2017-03-14,194.5,6.13,100.0,69.625,28.0,11.955,45.292,90.292,45.0,15.167,0,209.0,133.375,69.0,206.455
2017-03-15,193.208,4.458,100.0,75.333,52.0,6.958,23.375,42.875,19.5,16.625,0,199.0,149.875,84.0,200.167
2017-03-16,194.625,4.25,100.0,85.333,63.0,5.542,26.333,43.458,17.125,3.167,13,159.0,83.917,37.0,200.167
2017-03-17,197.875,4.208,90.0,58.75,37.0,5.208,18.792,27.542,8.75,4.667,0,136.0,67.833,27.0,203.083
2017-03-18,197.25,5.333,96.0,76.542,51.0,8.625,19.458,29.625,10.167,6.25,0,168.0,100.958,19.0,205.875
2017-03-19,197.042,5.583,100.0,94.625,80.0,13.167,31.708,46.042,14.333,6.292,14,161.0,126.833,98.0,210.208
2017-03-20,195.625,4.417,100.0,93.75,80.0,4.375,32.609,44.87,12.261,2.375,10,93.0,68.458,44.0,200.0
2017-03-21,197.0,3.417,100.0,88.583,68.0,3.583,11.125,14.042,2.917,0.667,27,100.0,75.0,42.0,200.583
2017-03-22,196.583,4.227,100.0,85.458,67.0,4.292,20.955,28.091,7.136,0.583,9,120.0,85.417,48.0,200.875
2017-03-23,197.542,4.625,90.0,64.458,37.0,4.25,27.875,49.375,21.5,4.25,1,132.0,69.958,20.0,201.792
2017-03-24,198.583,5.917,93.0,59.583,23.0,7.708,31.0,51.708,20.708,5.917,0,152.0,79.208,-1.0,206.292
2017-03-25,201.25,8.208,98.0,69.792,36.0,9.958,28.083,37.417,9.333,26.0,0,182.0,104.167,33.0,211.208
2017-03-26,202.417,8.458,99.0,63.5,20.0,12.5,43.125,68.125,25.0,30.625,0,204.0,120.708,51.0,214.917
2017-03-27,200.682,7.739,95.0,64.25,25.0,12.909,47.136,72.636,25.5,28.208,0,217.0,130.25,57.0,213.591
2017-03-28,197.458,6.25,100.0,62.917,20.0,10.5,39.25,62.958,23.708,25.0,0,232.0,146.333,74.0,207.958
2017-03-29,196.792,5.667,96.0,63.75,32.0,9.042,33.167,50.875,17.708,23.667,0,233.0,155.25,77.0,205.833
2017-03-30,195.417,4.208,73.0,43.417,27.0,5.083,20.167,25.125,4.958,10.917,0,164.0,112.333,51.0,200.5
2017-03-31,195.0,4.917,97.0,66.75,36.0,6.083,26.875,36.958,10.083,8.583,0,190.0,110.333,24.0,201.083
2017-04-01,191.708,3.792,100.0,73.5,44.0,3.583,28.875,42.0,13.125,7.708,2,123.0,74.75,42.0,195.292
2017-04-02,191.261,3.792,88.0,57.458,31.0,3.87,22.087,29.522,7.435,9.417,0,155.0,83.792,28.0,195.13
2017-04-03,191.708,4.875,98.0,61.667,30.0,6.333,39.542,61.125,21.583,16.292,0,164.0,96.083,12.0,198.042
2017-04-04,190.833,4.261,91.0,60.542,33.0,9.208,34.917,52.375,17.458,18.333,0,186.0,115.708,40.0,200.042
2017-04-05,190.875,4.417,93.0,66.25,46.0,10.125,32.875,49.208,16.333,19.083,0,191.0,136.958,63.0,201.0
2017-04-06,188.875,3.333,100.0,77.833,59.0,8.542,21.083,25.75,4.667,13.208,6,190.0,156.208,113.0,197.417
2017-04-07,186.167,3.625,100.0,99.083,93.0,8.542,18.917,25.25,6.333,7.292,14,180.0,169.958,156.0,194.708
2017-04-08,187.75,3.958,100.0,99.958,99.0,12.708,23.583,33.542,9.958,5.625,16,203.0,176.167,162.0,200.458
2017-04-09,190.957,4.5,100.0,87.583,71.0,8.087,15.043,25.435,10.391,8.208,3,168.0,137.708,90.0,199.043
2017-04-10,193.792,3.042,78.0,65.667,44.0,5.333,19.25,25.25,6.0,10.0,0,152.0,114.375,70.0,199.125
2017-04-11,194.875,3.25,100.0,94.708,84.0,5.5,17.125,22.542,5.417,3.542,12,128.0,117.292,103.0,200.375
2017-04-12,193.833,3.458,100.0,81.667,53.0,4.75,22.5,31.167,8.667,10.25,1,141.0,109.042,48.0,198.583
2017-04-13,195.091,4.455,100.0,69.917,38.0,8.545,37.409,62.0,24.591,14.75,0,178.0,102.458,25.0,203.636
2017-04-14,194.917,4.625,100.0,56.333,21.0,9.292,29.208,46.583,17.375,17.833,0,226.0,150.958,56.0,204.208
2017-04-15,190.75,4.833,92.0,68.083,47.0,9.083,31.125,43.042,11.917,14.792,1,210.0,172.333,134.0,199.833
2017-04-16,190.435,4.917,100.0,76.875,36.0,11.174,21.783,33.0,11.217,14.292,0,252.0,175.417,103.0,201.609
2017-04-17,190.333,4.043,100.0,94.542,64.0,11.417,24.875,37.292,12.417,14.042,150,202.0,165.417,129.0,201.75
2017-04-18,189.0,4.042,100.0,80.25,55.0,8.792,29.583,39.875,10.292,7.417,8,205.0,171.375,117.0,197.792
2017-04-19,191.292,3.708,100.0,57.917,31.0,7.958,26.25,42.292,16.042,13.417,0,201.0,154.125,95.0,199.25
2017-04-20,193.375,3.958,100.0,66.417,34.0,9.625,27.958,39.833,11.875,14.25,0,173.0,129.458,69.0,203.0
2017-04-21,194.833,4.792,90.0,73.375,59.0,13.083,36.875,49.958,13.083,18.042,0,193.0,148.542,112.0,207.917
2017-04-22,191.5,3.708,87.0,59.083,37.0,6.625,27.042,35.542,8.5,10.917,0,182.0,134.75,80.0,198.125
2017-04-23,190.783,3.417,89.0,58.333,29.0,5.913,17.957,22.348,4.391,8.708,0,190.0,127.833,72.0,196.696
2017-04-24,190.208,3.208,97.0,64.292,26.0,7.292,20.5,29.167,8.667,7.75,0,219.0,151.5,60.0,197.5
2017-04-25,188.667,2.875,97.0,67.958,37.0,7.333,17.958,23.875,5.917,7.75,0,225.0,170.792,110.0,196.0
2017-04-26,189.375,3.083,100.0,91.833,68.0,9.792,21.917,28.042,6.125,5.5,12,174.0,151.75,135.0,199.167
2017-04-27,190.875,3.739,100.0,63.542,31.0,6.333,30.5,46.208,15.708,7.0,2,182.0,135.792,86.0,197.208
2017-04-28,191.958,4.0,96.0,60.208,28.0,8.0,31.0,45.167,14.167,9.417,0,200.0,131.625,55.0,199.958
2017-04-29,191.708,4.917,99.0,70.208,36.0,8.833,25.542,33.25,7.708,13.667,0,216.0,146.375,88.0,200.542
2017-04-30,192.478,5.583,100.0,62.75,27.0,11.565,24.13,32.174,8.043,15.792,0,257.0,171.792,83.0,204.043
2017-05-01,193.0,5.125,94.0,62.208,41.0,9.125,29.792,38.458,8.667,19.833,0,250.0,177.75,107.0,202.125
2017-05-02,190.75,3.391,98.0,60.708,28.0,7.375,22.458,35.292,12.833,5.25,0,235.0,154.125,75.0,198.125
2017-05-03,190.5,3.708,99.0,71.167,40.0,8.708,13.292,16.417,3.125,9.333,0,233.0,167.125,99.0,199.208
2017-05-04,189.625,2.958,100.0,72.75,47.0,7.542,7.833,10.083,2.25,6.583,0,242.0,181.917,104.0,197.167
2017-05-05,187.75,3.375,100.0,76.833,50.0,8.792,11.333,13.25,1.917,6.75,0,264.0,198.75,142.0,196.542
2017-05-06,187.458,3.542,100.0,85.792,67.0,7.917,11.833,14.042,2.208,12.875,0,227.0,188.708,145.0,195.375
2017-05-07,191.478,4.417,100.0,58.333,24.0,9.043,17.261,20.435,3.174,18.792,0,242.0,187.042,133.0,200.522
2017-05-08,192.458,5.208,85.0,51.0,31.0,10.583,31.5,39.625,8.125,26.333,0,272.0,202.792,117.0,203.042
2017-05-09,190.167,3.75,100.0,77.875,45.0,10.583,35.125,52.708,17.583,13.417,5,221.0,170.208,139.0,200.75
2017-05-10,191.125,3.833,100.0,87.0,73.0,8.208,25.917,30.625,4.708,10.0,1,227.0,177.5,141.0,199.333
2017-05-11,194.478,4.652,100.0,77.792,52.0,10.043,29.864,37.045,7.182,17.826,0,248.0,192.875,151.0,204.522
2017-05-12,195.167,5.208,100.0,78.125,52.0,13.708,34.292,54.708,20.417,27.333,2,260.0,201.625,134.0,208.875
2017-05-13,193.083,4.083,100.0,100.0,100.0,9.708,15.542,19.208,3.667,8.708,43,184.0,165.458,148.0,202.792
2017-05-14,193.348,5.125,100.0,78.458,35.0,12.783,17.565,27.652,10.087,17.583,1,258.0,199.75,149.0,206.13
2017-05-15,190.667,4.167,100.0,67.708,34.0,10.417,30.708,43.125,12.417,13.167,0,238.0,189.875,150.0,201.083
2017-05-16,191.667,3.292,100.0,74.542,54.0,9.458,22.75,32.833,10.083,9.208,0,206.0,166.792,115.0,201.125
2017-05-17,190.917,3.167,90.0,59.958,34.0,8.292,28.25,47.958,19.708,5.583,0,242.0,175.458,121.0,199.208
2017-05-18,190.542,3.435,98.0,61.542,28.0,8.958,29.208,46.917,17.708,7.292,0,254.0,185.292,110.0,199.5
2017-05-19,191.125,3.917,88.0,57.292,27.0,12.542,33.417,48.75,15.333,9.083,0,280.0,193.708,112.0,203.667
2017-05-20,191.417,4.875,99.0,64.625,35.0,13.25,30.25,39.333,9.083,19.792,0,298.0,211.917,123.0,204.667
2017-05-21,192.652,5.25,91.0,67.083,46.0,14.304,24.304,28.043,3.739,22.208,0,289.0,222.083,153.0,206.957
2017-05-22,190.25,3.625,92.0,67.292,42.0,11.0,28.208,37.083,8.875,13.708,0,285.0,217.875,152.0,201.25
2017-05-23,189.958,3.304,99.0,72.667,40.0,10.583,26.875,40.625,13.75,11.217,0,279.0,213.5,155.0,200.542
2017-05-24,190.875,3.833,100.0,95.083,75.0,13.292,26.958,40.917,13.958,13.792,3,224.0,197.583,176.0,204.167
2017-05-25,189.875,3.5,100.0,92.75,72.0,11.208,19.0,27.75,8.75,6.875,17,232.0,200.292,179.0,201.083
2017-05-26,190.958,3.333,100.0,75.875,35.0,11.625,17.917,27.375,9.458,8.625,0,273.0,212.208,164.0,202.583
2017-05-27,191.0,3.208,93.0,68.542,47.0,8.542,21.125,33.708,12.583,3.875,0,225.0,177.458,126.0,199.542
2017-05-28,190.304,3.417,100.0,72.083,46.0,8.783,11.957,15.13,3.174,5.25,0,257.0,189.333,115.0,199.087
2017-05-29,191.667,4.042,98.0,66.458,39.0,11.75,25.875,35.0,9.125,13.75,0,286.0,215.042,137.0,203.417
2017-05-30,192.542,4.696,100.0,79.417,57.0,15.042,39.292,52.125,12.833,33.522,0,290.0,229.292,163.0,207.583
2017-05-31,191.042,3.583,100.0,75.917,51.0,10.583,23.625,34.958,11.333,25.375,0,280.0,232.792,181.0,201.625
2017-06-01,189.375,3.583,100.0,78.25,53.0,9.542,23.75,34.0,10.25,22.125,13,276.0,225.583,163.0,198.917
2017-06-02,190.5,3.083,100.0,72.167,40.0,8.958,24.667,38.375,13.708,5.792,0,241.0,189.75,144.0,199.458
2017-06-03,191.208,2.792,89.0,68.167,51.0,7.833,20.708,33.458,12.75,4.333,0,220.0,175.083,128.0,199.042
2017-06-04,190.957,2.792,95.0,62.167,36.0,7.13,12.478,16.261,3.783,3.417,0,239.0,182.625,122.0,198.087
2017-06-05,190.708,2.75,88.0,60.125,38.0,7.292,21.0,33.292,12.292,4.542,0,250.0,186.625,106.0,198.0
2017-06-06,190.864,3.0,100.0,62.708,31.0,8.045,22.458,33.417,10.958,7.542,0,258.0,199.25,122.0,198.909
2017-06-07,191.5,3.042,100.0,97.917,74.0,10.292,21.583,25.208,3.625,6.458,44,196.0,178.208,169.0,201.792
2017-06-08,190.542,3.333,100.0,92.125,75.0,7.042,19.25,28.75,9.5,6.75,2,254.0,197.792,158.0,197.583
2017-06-09,190.792,4.333,100.0,69.625,30.0,8.75,26.667,42.833,16.167,8.083,0,285.0,209.417,141.0,199.542
2017-06-10,191.667,4.625,100.0,69.917,40.0,8.625,22.375,35.25,12.875,18.875,0,290.0,217.917,142.0,200.292
2017-06-11,190.043,2.875,81.0,61.292,37.0,5.565,10.087,11.522,1.435,6.292,0,254.0,195.792,161.0,195.609
2017-06-12,189.792,2.417,88.0,68.583,49.0,4.042,17.292,25.167,7.875,3.583,0,229.0,182.375,143.0,193.833
2017-06-13,189.167,2.478,97.0,70.042,44.0,4.208,21.167,38.75,17.583,5.292,0,237.0,184.042,128.0,193.375
2017-06-14,189.75,2.833,97.0,62.667,29.0,6.542,23.583,32.417,8.833,6.708,0,266.0,201.458,132.0,196.292
2017-06-15,191.583,3.917,96.0,63.5,26.0,9.75,33.042,44.125,11.083,14.167,0,293.0,216.708,138.0,201.333
2017-06-16,190.333,3.208,84.0,68.958,47.0,6.792,23.792,33.5,9.708,10.792,0,269.0,213.208,157.0,197.125
2017-06-17,189.875,3.0,95.0,66.417,36.0,7.167,21.667,32.0,10.333,5.417,0,286.0,214.833,141.0,197.042
2017-06-18,190.522,3.75,97.0,74.5,47.0,9.087,16.304,18.826,2.522,13.583,0,276.0,223.25,177.0,199.609
2017-06-19,191.667,4.25,100.0,69.083,38.0,9.875,27.583,35.708,8.125,18.75,0,312.0,243.5,168.0,201.542
2017-06-20,189.5,3.522,100.0,73.583,51.0,9.5,25.75,40.667,14.917,16.583,1,292.0,232.167,173.0,199.0
2017-06-21,187.208,3.333,100.0,98.667,86.0,7.833,23.583,33.167,9.583,3.708,90,241.0,203.792,179.0,195.042
2017-06-22,189.042,3.333,100.0,84.292,58.0,8.917,27.542,41.375,13.833,5.125,0,268.0,216.625,176.0,197.958
2017-06-23,190.083,4.375,100.0,77.167,48.0,11.042,28.167,39.25,11.083,16.417,0,307.0,239.792,170.0,201.125
2017-06-24,188.75,3.708,100.0,82.167,60.0,9.708,20.167,25.208,5.042,18.042,6,288.0,240.333,189.0,198.458
2017-06-25,188.696,4.208,100.0,100.0,100.0,10.391,15.478,20.043,4.565,7.667,15,239.0,219.75,202.0,199.087
2017-06-26,189.75,3.458,100.0,84.708,62.0,7.5,21.583,32.625,11.042,10.625,0,271.0,228.375,182.0,197.25
2017-06-27,191.917,3.826,100.0,87.0,60.0,10.292,25.042,35.5,10.458,13.375,1,284.0,231.458,192.0,202.208
2017-06-28,192.917,4.625,100.0,94.917,75.0,11.792,26.417,41.542,15.125,11.458,7,273.0,232.458,208.0,204.708
2017-06-29,192.417,4.833,100.0,95.792,77.0,12.792,26.833,47.958,21.125,10.375,1,269.0,236.542,205.0,205.208
2017-06-30,183.542,4.375,100.0,96.958,81.0,10.125,19.542,35.417,15.875,3.542,41,274.0,239.875,215.0,193.667
2017-07-01,177.875,4.375,100.0,90.542,74.0,5.833,7.917,15.083,7.167,5.667,1,315.0,271.333,239.0,183.708
2017-07-02,180.087,5.542,100.0,89.0,65.0,8.043,9.261,18.783,9.522,8.333,0,322.0,271.292,231.0,188.13
2017-07-03,180.167,5.458,100.0,88.792,68.0,7.792,15.75,31.792,16.042,18.708,0,321.0,273.625,227.0,187.958
2017-07-04,179.87,5.174,100.0,97.958,86.0,7.174,12.208,31.25,19.042,11.174,29,290.0,256.25,238.0,187.043
2017-07-05,184.667,6.542,100.0,99.333,92.0,8.75,21.542,38.667,17.125,8.875,34,251.0,237.042,221.0,193.417
2017-07-06,191.0,5.045,100.0,83.864,54.0,12.375,20.542,33.458,12.917,16.542,0,313.0,250.955,208.0,203.375
2017-07-07,187.708,5.208,100.0,87.0,67.0,9.958,23.375,41.708,18.333,19.042,0,304.0,256.792,222.0,197.667
2017-07-08,182.542,4.542,100.0,85.667,65.0,10.417,17.458,31.5,14.042,12.125,1,317.0,266.542,222.0,192.958
2017-07-09,187.696,4.208,100.0,97.458,80.0,11.652,15.652,25.652,10.0,9.917,12,284.0,246.625,231.0,199.348
2017-07-10,182.208,3.333,100.0,90.333,71.0,10.0,17.542,32.417,14.875,8.667,13,310.0,262.75,232.0,192.208
2017-07-11,180.542,2.913,100.0,81.75,62.0,9.0,15.292,37.333,22.042,11.5,0,326.0,279.792,236.0,189.542
2017-07-12,180.208,2.917,100.0,87.083,70.0,8.167,15.875,34.75,18.875,14.208,0,315.0,272.75,238.0,188.375
2017-07-13,186.417,3.625,100.0,79.042,51.0,8.708,23.042,40.792,17.75,18.167,0,336.0,277.083,237.0,195.125
2017-07-14,182.25,3.083,100.0,80.208,62.0,8.5,19.458,36.542,17.083,12.292,0,319.0,278.042,238.0,190.75
2017-07-15,183.208,3.75,99.0,79.125,59.0,8.125,16.292,27.583,11.292,17.083,0,325.0,276.583,229.0,191.333
2017-07-16,184.739,3.917,100.0,82.542,59.0,8.913,12.696,18.087,5.391,28.542,0,331.0,278.083,232.0,193.652
2017-07-17,186.208,4.25,100.0,85.125,70.0,9.333,15.708,23.083,7.375,15.0,2,313.0,276.667,242.0,195.542
2017-07-18,184.25,3.087,100.0,86.708,69.0,8.458,16.958,30.792,13.833,8.458,0,298.0,265.833,236.0,192.708
2017-07-19,183.708,3.417,100.0,82.75,57.0,9.458,21.708,36.958,15.25,11.667,0,330.0,277.917,238.0,193.167
2017-07-20,185.417,3.167,99.0,76.625,54.0,9.0,19.0,25.25,6.25,12.75,0,336.0,285.125,239.0,194.417
2017-07-21,181.708,2.667,99.0,79.417,61.0,8.917,14.542,22.083,7.542,8.917,0,327.0,286.375,241.0,190.625
2017-07-22,181.542,3.25,100.0,78.5,53.0,9.292,15.458,29.208,13.75,7.542,1,343.0,287.833,248.0,190.833
2017-07-23,181.826,3.375,100.0,88.125,74.0,7.913,11.565,18.826,7.261,10.375,0,307.0,273.417,242.0,189.739
2017-07-24,182.583,3.292,100.0,86.0,70.0,8.292,13.75,26.25,12.5,14.0,0,316.0,279.458,238.0,190.875
2017-07-25,182.417,2.955,100.0,94.208,76.0,7.958,14.792,29.958,15.167,14.667,1,310.0,274.875,256.0,190.375
2017-07-26,189.167,3.042,100.0,79.667,56.0,6.75,18.292,34.208,15.917,6.542,0,317.0,272.542,235.0,195.917
2017-07-27,190.75,3.083,96.0,83.292,66.0,9.625,17.917,25.875,7.958,9.375,0,324.0,279.917,230.0,200.375
2017-07-28,188.75,3.625,100.0,90.208,70.0,10.583,18.458,24.667,6.208,11.583,15,321.0,277.667,256.0,199.333
2017-07-29,190.625,3.75,100.0,85.958,65.0,8.875,10.625,21.667,11.042,14.5,0,327.0,284.958,253.0,199.5
2017-07-30,190.696,4.167,100.0,92.75,72.0,9.043,12.783,17.696,4.913,15.25,34,324.0,274.958,236.0,199.739
2017-07-31,190.417,3.667,100.0,88.875,69.0,8.958,13.167,25.542,12.375,16.792,0,333.0,290.708,258.0,199.375
2017-08-01,203.167,3.167,100.0,81.708,60.0,6.75,15.625,25.292,9.667,12.042,0,329.0,284.542,254.0,209.917
2017-08-02,198.667,2.75,93.0,72.833,53.0,11.083,16.542,27.25,10.708,5.917,0,342.0,286.583,242.0,209.75
2017-08-03,190.652,2.13,83.0,73.917,60.0,10.522,10.208,13.125,2.917,3.957,0,316.0,282.333,257.0,201.174
2017-08-04,183.958,2.667,100.0,82.417,66.0,8.792,14.292,25.542,11.25,2.583,1,322.0,287.0,261.0,192.75
2017-08-05,183.583,3.25,100.0,82.583,57.0,9.333,12.083,25.5,13.417,8.958,0,350.0,291.333,248.0,192.917
2017-08-06,183.783,3.125,100.0,76.833,51.0,10.13,9.435,17.957,8.522,11.375,0,350.0,300.792,261.0,193.913
2017-08-07,184.917,2.458,100.0,96.583,81.0,7.875,11.333,17.375,6.042,0.625,74,284.0,263.167,247.0,192.792
2017-08-08,186.667,3.917,100.0,92.875,76.0,10.833,22.292,43.083,20.792,4.958,5,297.0,262.375,234.0,197.5
2017-08-09,193.083,4.833,100.0,81.458,56.0,11.875,21.917,39.0,17.083,16.417,0,334.0,278.667,225.0,204.958
2017-08-10,195.125,4.696,100.0,85.292,63.0,11.125,20.167,28.0,7.833,14.739,0,343.0,291.625,254.0,206.25
2017-08-11,195.625,4.958,100.0,82.667,55.0,12.208,15.958,20.25,4.292,13.542,1,338.0,288.208,252.0,207.833
2017-08-12,186.667,3.208,99.0,80.417,62.0,8.417,9.958,14.0,4.042,4.375,0,306.0,271.417,234.0,195.083
2017-08-13,183.826,3.25,93.0,76.5,56.0,8.957,8.652,12.304,3.652,3.833,0,311.0,263.708,226.0,192.783
2017-08-14,185.667,2.792,100.0,85.5,63.0,9.292,5.208,8.375,3.167,4.375,0,307.0,259.042,217.0,194.958
2017-08-15,186.75,3.167,100.0,98.208,88.0,10.333,9.833,13.208,3.375,10.875,4,276.0,249.75,229.0,197.083
2017-08-16,186.667,3.5,100.0,88.875,67.0,9.958,7.917,13.375,5.458,4.583,0,317.0,272.167,236.0,196.625
2017-08-17,188.625,3.435,100.0,89.708,68.0,12.208,16.238,24.905,8.667,11.5,0,323.0,272.75,239.0,200.833
2017-08-18,187.958,3.542,100.0,86.0,63.0,10.583,20.75,30.0,9.25,7.458,13,329.0,276.208,236.0,198.542
2017-08-19,186.625,3.292,100.0,77.917,50.0,10.333,14.5,23.5,9.0,5.417,0,335.0,280.708,232.0,196.958
2017-08-20,187.696,3.833,100.0,81.708,56.0,11.609,14.087,20.783,6.696,7.792,0,333.0,277.333,228.0,199.304
2017-08-21,190.846,3.5,100.0,79.875,51.0,10.692,17.667,31.083,13.417,17.958,0,328.0,281.5,233.0,201.538
2017-08-22,,2.667,100.0,84.208,61.0,,11.5,23.667,12.167,6.417,0,328.0,288.25,256.0,
2017-08-23,,3.125,100.0,86.75,64.0,,17.333,38.625,21.292,10.75,0,334.0,288.542,252.0,
2017-08-24,,3.609,100.0,78.708,58.0,,24.708,43.0,18.292,16.083,0,344.0,297.958,249.0,
2017-08-25,,3.875,100.0,83.542,66.0,,24.75,45.083,20.333,11.292,0,334.0,292.708,254.0,
2017-08-26,,4.25,100.0,81.875,59.0,,22.208,31.208,9.0,8.875,0,294.0,261.833,224.0,
2017-08-27,,4.542,94.0,64.792,26.0,,22.261,28.087,5.826,9.5,0,326.0,263.333,209.0,
2017-08-28,,3.958,100.0,83.792,63.0,,20.667,28.333,7.667,13.375,0,311.0,268.25,221.0,
2017-08-29,187.25,4.087,100.0,81.208,57.0,17.5,25.542,39.417,13.875,26.833,0,332.0,286.75,249.0,204.75
2017-08-30,190.0,3.417,95.0,79.083,63.0,9.333,23.292,35.375,12.083,4.708,0,291.0,259.542,224.0,199.333
2017-08-31,189.208,2.708,81.0,60.5,37.0,6.583,23.167,34.25,11.083,3.583,0,294.0,254.333,222.0,195.792
2017-09-01,189.417,2.833,81.0,63.208,45.0,6.208,20.875,30.25,9.375,4.708,0,287.0,244.75,205.0,195.625
2017-09-02,190.083,2.958,89.0,69.583,48.0,6.25,14.917,19.958,5.042,6.292,0,277.0,242.042,209.0,196.333
2017-09-03,189.13,3.25,92.0,70.958,44.0,7.391,15.522,20.87,5.348,7.458,0,291.0,235.5,198.0,196.522
2017-09-04,189.417,3.083,92.0,71.125,39.0,7.5,20.0,32.125,12.125,4.583,0,277.0,223.292,186.0,196.917
2017-09-05,191.083,3.522,100.0,83.75,53.0,11.292,23.875,37.208,13.333,10.625,2,268.0,220.167,171.0,202.375
2017-09-06,190.167,4.125,100.0,92.333,76.0,10.625,20.417,30.417,10.0,16.708,0,285.0,241.875,212.0,200.792
2017-09-07,188.042,4.292,100.0,99.625,96.0,10.583,24.625,53.458,28.833,15.25,15,275.0,247.875,226.0,198.625
2017-09-08,187.208,3.458,100.0,79.583,47.0,7.042,26.375,44.25,17.875,6.375,1,288.0,242.875,202.0,194.25
2017-09-09,189.708,4.042,100.0,72.375,36.0,9.0,19.458,29.083,9.625,9.792,0,310.0,243.708,179.0,198.708
2017-09-10,188.913,4.042,100.0,78.25,51.0,9.174,12.217,17.957,5.739,8.75,0,307.0,252.167,199.0,198.087
2017-09-11,188.542,3.25,100.0,80.333,61.0,8.833,15.375,22.708,7.333,8.375,0,286.0,254.167,215.0,197.375
2017-09-12,188.261,3.609,100.0,97.0,80.0,8.957,20.292,30.292,10.0,2.609,71,271.0,243.292,214.0,197.217
2017-09-13,188.167,3.542,100.0,81.542,53.0,8.25,20.167,33.625,13.458,6.25,0,308.0,244.708,193.0,196.417
2017-09-14,189.292,3.25,96.0,73.625,50.0,7.125,27.25,45.333,18.083,8.333,0,280.0,232.792,192.0,196.417
2017-09-15,190.833,3.375,94.0,72.708,54.0,6.875,25.0,47.042,22.042,4.083,0,249.0,207.833,165.0,197.708
2017-09-16,191.458,3.125,100.0,96.625,85.0,7.833,18.333,25.208,6.875,3.083,19,210.0,195.333,187.0,199.292
2017-09-17,186.783,2.042,100.0,84.583,71.0,5.348,2.783,3.348,0.565,1.125,88,251.0,229.917,210.0,192.13
2017-09-18,185.667,3.458,100.0,85.417,58.0,7.583,14.292,22.667,8.375,4.292,6,274.0,229.708,190.0,193.25
2017-09-19,189.083,4.435,100.0,82.208,56.0,8.625,26.25,42.083,15.833,13.75,0,268.0,217.75,165.0,197.708
2017-09-20,193.583,5.667,100.0,84.958,65.0,10.625,31.167,50.792,19.625,29.25,0,258.0,225.875,198.0,204.208
2017-09-21,189.458,3.625,100.0,74.875,46.0,7.125,27.583,48.292,20.708,8.833,0,271.0,211.417,161.0,196.583
2017-09-22,191.417,4.5,100.0,97.458,82.0,10.833,28.167,45.333,17.167,8.542,7,210.0,188.25,152.0,202.25
2017-09-23,189.542,4.042,100.0,89.75,69.0,8.958,15.625,22.792,7.167,10.833,0,260.0,217.458,182.0,198.5
2017-09-24,190.913,4.792,100.0,82.667,59.0,9.261,18.913,24.304,5.391,10.0,0,262.0,213.708,168.0,200.174
2017-09-25,193.083,5.0,100.0,79.625,38.0,10.875,23.333,41.0,17.667,15.792,0,291.0,219.042,163.0,203.958
2017-09-26,190.958,4.458,100.0,79.792,41.0,10.542,26.292,46.417,20.125,14.25,0,289.0,223.083,165.0,201.5
2017-09-27,190.25,3.792,100.0,90.417,64.0,11.542,22.167,35.583,13.417,9.583,2,257.0,222.583,193.0,201.792
2017-09-28,189.773,3.826,100.0,92.375,72.0,8.227,24.792,45.625,20.833,2.792,11,224.0,201.833,146.0,198.0
2017-09-29,195.333,4.042,100.0,78.75,52.0,8.792,26.792,51.958,25.167,8.125,0,250.0,190.25,125.0,204.125
2017-09-30,196.0,4.542,99.0,73.458,36.0,9.042,29.667,51.25,21.583,8.75,0,259.0,194.5,140.0,205.042
2017-10-01,191.0,4.542,100.0,76.75,38.0,9.652,21.261,29.783,8.522,8.5,0,247.0,185.75,121.0,200.652
2017-10-02,189.833,3.75,100.0,99.667,96.0,11.375,24.458,35.833,11.375,5.458,53,202.0,195.208,182.0,201.208
