date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2017-07-02,179.5,81.0,67.875,51.0,9.917,8.435,13.087,4.652,18.458,0,3.375,31.3,27.908,24.7,189.417
2017-07-03,184.083,84.0,66.708,48.0,11.792,10.913,15.261,4.348,26.348,0,4.208,31.9,28.329,24.5,195.875
2017-07-04,177.958,87.0,76.5,61.0,12.0,10.261,13.565,3.304,19.417,37,2.625,30.1,26.908,25.2,189.958
2017-07-05,184.458,88.0,82.625,74.0,12.167,13.077,17.385,4.308,18.375,22,1.348,24.9,24.008,22.4,196.625
2017-07-06,194.435,86.0,71.042,52.0,14.043,12.87,17.913,5.043,23.833,0,3.304,30.1,26.008,22.1,208.478
2017-07-07,188.583,82.0,74.208,64.0,9.75,13.958,15.75,1.792,20.083,0,3.5,28.0,26.017,24.0,198.333
2017-07-08,190.5,84.0,70.875,51.0,12.667,13.565,18.261,4.696,18.042,0,3.583,31.3,27.329,24.2,203.167
2017-07-09,182.75,89.0,78.25,60.0,8.958,10.042,10.708,0.667,19.208,31,3.083,30.3,26.529,24.0,191.708
2017-07-10,182.667,89.0,73.792,56.0,7.667,10.826,12.217,1.391,19.583,2,2.917,31.9,27.562,23.6,190.333
2017-07-11,180.875,79.0,68.958,56.0,6.542,8.958,12.917,3.958,22.792,0,2.458,32.0,28.771,25.9,187.417
2017-07-12,182.833,81.0,71.417,55.0,7.542,9.522,12.174,2.652,21.667,0,2.826,31.1,28.067,25.9,190.375
2017-07-13,184.87,84.0,61.417,36.0,7.174,10.125,13.958,3.833,28.333,0,3.826,33.4,29.033,25.6,192.043
2017-07-14,189.167,79.0,65.75,50.0,7.667,9.167,13.083,3.917,19.818,0,1.682,32.8,28.679,25.6,196.833
2017-07-15,189.957,75.0,64.083,49.0,6.739,,,,21.667,0,3.583,31.5,28.583,25.6,196.696
2017-07-16,193.875,81.0,69.125,50.0,8.833,,,,27.625,1,2.583,32.2,28.317,25.6,202.708
2017-07-17,186.833,81.0,66.917,55.0,9.5,,,,15.542,0,2.5,31.7,28.821,26.1,196.333
2017-07-18,188.458,82.0,72.042,58.0,10.25,14.0,15.333,1.333,15.583,5,2.0,29.4,26.929,24.7,198.708
2017-07-19,187.708,83.0,67.083,45.0,9.208,16.125,20.792,4.667,18.0,0,3.739,32.6,28.538,25.2,196.917
2017-07-20,192.304,77.0,60.542,40.0,8.87,13.174,13.609,0.435,16.583,0,2.087,34.4,29.733,25.6,201.174
2017-07-21,192.958,76.0,60.667,41.0,10.583,14.75,15.875,1.125,15.167,0,3.333,34.5,30.217,26.3,203.542
2017-07-22,183.75,76.0,60.875,46.0,5.833,7.522,7.652,0.13,12.25,0,1.708,33.2,29.812,27.0,189.583
2017-07-23,189.5,77.0,67.542,55.0,6.708,8.5,11.833,3.333,13.917,0,2.042,30.8,28.592,26.4,196.208
2017-07-24,187.708,79.0,67.792,54.0,7.292,13.522,17.217,3.696,16.708,0,3.25,32.4,28.788,25.4,195.0
2017-07-25,183.5,81.0,71.083,55.0,8.417,13.333,14.333,1.0,21.958,0,3.083,32.4,28.908,27.0,191.917
2017-07-26,188.458,86.0,61.208,42.0,6.625,4.391,5.0,0.609,9.708,8,0.0,33.8,28.883,24.9,195.083
2017-07-27,190.522,72.0,64.417,51.0,7.652,8.458,9.5,1.042,17.625,0,1.696,33.1,28.721,24.7,198.174
2017-07-28,184.3,78.0,67.542,55.0,10.1,10.25,12.4,2.15,15.792,0,1.909,33.3,29.358,27.1,194.4
2017-07-29,190.625,80.0,64.458,50.0,10.167,4.792,9.292,4.5,19.917,0,0.417,33.4,29.896,26.6,200.792
2017-07-30,188.417,77.0,66.75,49.0,7.208,8.957,16.87,7.913,21.542,0,2.833,33.8,29.308,25.4,195.625
2017-07-31,187.917,86.0,67.625,50.0,8.875,9.125,12.792,3.667,25.792,33,3.208,34.1,30.25,27.1,196.792
2017-08-01,188.417,85.0,71.292,54.0,9.417,6.87,8.696,1.826,17.917,19,0.208,33.1,28.183,25.2,197.833
2017-08-02,188.208,77.0,57.667,36.0,7.042,5.333,8.917,3.583,11.667,0,0.304,34.6,29.379,24.0,195.25
2017-08-03,184.304,72.0,57.375,41.0,7.826,8.304,14.043,5.739,8.739,0,1.217,34.8,29.796,25.2,192.13
2017-08-04,182.708,79.0,64.792,43.0,10.667,8.333,9.75,1.417,7.75,3,0.292,35.7,30.0,26.3,193.375
2017-08-05,181.917,78.0,62.833,45.0,7.917,6.217,7.174,0.957,14.583,0,0.625,34.4,30.162,26.3,189.833
2017-08-06,183.042,76.0,61.25,42.0,7.292,5.75,7.083,1.333,14.583,0,1.25,34.5,30.658,27.5,190.333
2017-08-07,180.917,89.0,78.875,64.0,7.083,4.174,4.174,0.0,6.125,37,0.083,28.9,26.971,25.6,188.0
2017-08-08,183.5,77.0,66.75,53.0,8.792,6.958,9.625,2.667,14.042,3,0.708,32.4,28.2,25.4,192.292
2017-08-09,195.5,82.0,62.792,42.0,14.125,12.217,23.435,11.217,25.333,0,2.304,32.9,28.712,24.0,209.625
2017-08-10,190.952,79.0,67.375,52.0,8.095,8.333,9.095,0.762,19.273,3,3.65,34.0,29.683,26.8,199.048
2017-08-11,195.0,83.0,66.875,47.0,9.458,7.87,8.217,0.348,18.667,0,2.25,33.7,29.458,26.1,204.458
2017-08-12,185.958,75.0,60.167,46.0,5.75,2.042,3.167,1.125,6.542,0,0.0,32.4,28.508,24.9,191.708
2017-08-13,184.375,73.0,59.875,41.0,4.333,2.478,3.217,0.739,6.875,0,0.208,31.7,27.371,24.0,188.708
2017-08-14,186.417,79.0,62.75,43.0,6.083,3.5,5.208,1.708,9.417,0,0.292,31.7,27.304,23.1,192.5
2017-08-15,187.083,86.0,79.083,71.0,6.458,6.174,9.13,2.957,15.5,5,1.417,28.3,26.242,23.1,193.542
2017-08-16,188.167,82.0,67.0,50.0,6.75,5.667,8.083,2.417,10.333,0,1.348,32.9,28.517,24.7,194.917
2017-08-17,188.739,76.0,67.217,53.0,6.826,8.696,11.0,2.304,14.625,0,1.917,32.4,28.648,25.6,195.565
2017-08-18,187.125,84.0,67.792,47.0,4.708,7.458,7.792,0.333,13.0,6,1.917,32.9,28.525,25.6,191.833
2017-08-19,186.958,79.0,61.958,43.0,4.917,6.174,7.304,1.13,10.292,0,0.708,32.9,28.7,24.5,191.875
2017-08-20,188.875,75.0,60.417,39.0,4.042,7.0,7.125,0.125,13.667,0,2.333,34.1,29.192,24.5,192.917
2017-08-21,190.75,81.0,65.167,49.0,4.5,7.609,7.87,0.261,24.583,0,1.75,33.3,29.412,25.7,195.25
2017-08-22,183.042,80.0,65.625,50.0,5.583,8.667,12.333,3.667,13.167,0,2.875,33.3,29.717,27.1,188.625
2017-08-23,186.833,78.0,66.542,50.0,9.833,10.739,15.435,4.696,16.75,0,2.217,33.1,29.567,26.1,196.667
2017-08-24,184.913,84.0,64.75,45.0,9.348,9.75,10.542,0.792,20.625,0,3.217,34.3,30.308,25.7,194.261
2017-08-25,177.15,72.0,61.542,49.0,6.75,9.81,13.429,3.619,16.208,0,3.773,34.1,30.879,28.7,183.9
2017-08-26,188.042,72.0,59.833,48.0,6.917,8.0,8.083,0.083,14.625,0,1.917,30.1,28.225,25.2,194.958
2017-08-27,196.042,71.0,50.583,30.0,5.333,7.348,8.304,0.957,16.708,0,2.875,32.3,27.729,23.1,201.375
2017-08-28,194.542,74.0,62.208,50.0,7.833,10.25,12.083,1.833,17.875,0,2.292,32.2,27.9,23.3,202.375
2017-08-29,183.833,80.0,63.75,43.0,8.333,9.652,12.261,2.609,28.708,0,4.375,33.3,29.671,27.3,192.167
2017-08-30,186.542,81.0,62.625,47.0,8.0,3.708,4.708,1.0,9.083,3,0.087,30.5,26.683,23.6,194.542
2017-08-31,185.625,60.0,44.0,25.0,5.333,2.565,3.957,1.391,7.125,0,0.043,32.6,26.625,22.9,190.958
2017-09-01,186.792,65.0,48.833,29.0,6.208,3.792,4.042,0.25,8.261,0,0.0,30.8,25.525,21.1,193.0
2017-09-02,187.042,62.0,48.75,29.0,5.625,2.87,2.87,0.0,8.625,0,0.0,30.3,25.383,21.4,192.667
2017-09-03,188.625,66.0,52.583,31.0,5.958,2.333,2.333,0.0,10.458,0,0.0,30.2,24.729,21.2,194.583
2017-09-04,192.87,68.0,52.958,32.0,9.391,7.913,8.043,0.13,11.458,0,0.458,28.9,23.804,20.3,202.261
2017-09-05,192.667,85.0,66.167,44.0,12.583,10.391,11.174,0.783,16.75,3,0.667,27.5,22.933,18.9,205.25
2017-09-06,191.375,86.0,76.458,64.0,14.25,13.304,14.739,1.435,23.417,1,1.783,28.0,24.362,21.2,205.625
2017-09-07,195.375,87.0,83.458,80.0,16.75,16.958,21.375,4.417,21.167,25,1.478,26.6,25.271,23.3,212.125
2017-09-08,186.174,87.0,62.375,38.0,8.652,5.905,6.476,0.571,10.227,1,0.0,30.6,25.35,21.4,194.826
2017-09-09,190.083,82.0,60.125,38.0,8.958,8.043,10.0,1.957,18.917,0,0.833,29.8,24.938,19.6,199.042
2017-09-10,189.458,77.0,59.292,39.0,10.083,8.565,11.87,3.304,19.167,0,1.292,31.5,26.492,21.6,199.542
2017-09-11,187.957,78.0,67.625,51.0,7.304,6.333,7.792,1.458,14.292,1,0.542,29.4,26.054,22.9,195.261
2017-09-12,189.417,89.0,79.042,66.0,6.375,8.783,11.348,2.565,10.5,38,0.708,28.0,25.254,22.9,195.792
2017-09-13,191.792,86.0,68.958,48.0,6.833,9.0,9.783,0.783,10.792,0,1.217,28.9,24.942,20.0,198.625
2017-09-14,192.208,78.0,59.625,43.0,4.75,5.739,6.0,0.261,12.833,0,0.043,29.1,24.246,20.4,196.958
2017-09-15,192.917,67.0,54.167,40.0,3.042,4.958,5.208,0.25,8.083,0,0.042,26.0,21.996,18.6,195.958
2017-09-16,192.833,86.0,78.583,62.0,4.208,5.478,5.652,0.174,7.0,13,0.0,21.0,20.208,19.3,197.042
2017-09-17,185.0,90.0,71.042,52.0,1.25,1.957,2.0,0.043,3.417,67,0.0,28.0,23.417,20.9,186.25
2017-09-18,186.565,77.0,62.667,46.0,2.913,5.348,5.913,0.565,11.0,0,0.5,28.0,24.412,21.4,189.478
2017-09-19,192.708,82.0,65.083,47.0,8.125,9.375,11.542,2.167,20.625,0,1.542,26.8,23.162,18.4,200.833
2017-09-20,201.667,77.0,65.625,54.0,12.625,16.087,18.696,2.609,40.125,0,2.304,27.2,24.008,21.4,214.292
2017-09-21,195.292,80.0,60.292,40.0,6.458,9.261,12.696,3.435,18.5,0,0.609,27.3,22.092,17.0,201.75
2017-09-22,195.1,85.0,78.792,70.0,9.15,10.0,11.45,1.45,16.958,4,0.045,21.2,19.725,17.0,204.25
2017-09-23,195.167,87.0,73.25,60.0,9.292,8.583,9.333,0.75,16.75,0,0.958,26.1,22.617,19.6,204.458
2017-09-24,196.0,81.0,67.458,49.0,7.75,7.435,7.478,0.043,19.792,0,1.125,26.4,22.288,18.6,203.75
2017-09-25,204.333,84.0,66.0,43.0,12.708,12.043,13.261,1.217,23.208,0,2.042,28.2,22.354,16.5,217.042
2017-09-26,196.625,83.0,65.792,43.0,8.875,11.783,14.348,2.565,23.917,0,2.583,29.0,23.429,18.4,205.5
2017-09-27,200.042,85.0,72.625,58.0,15.417,14.167,15.875,1.708,19.542,4,0.652,26.1,22.767,20.0,215.458
2017-09-28,189.217,89.0,73.125,54.0,6.435,7.739,9.696,1.957,8.583,5,0.0,23.8,21.225,16.0,195.652
2017-09-29,193.125,85.0,64.0,43.0,9.125,9.217,11.391,2.174,11.958,0,1.25,25.6,19.729,13.3,202.25
2017-09-30,197.125,74.0,57.167,38.0,8.458,10.043,15.261,5.217,14.667,0,0.792,26.3,20.771,16.1,205.583
2017-10-01,198.667,78.0,59.75,31.0,9.917,7.958,8.083,0.125,18.792,0,1.042,24.9,19.792,13.9,208.583
2017-10-02,195.167,91.0,85.583,68.0,16.917,15.304,15.478,0.174,15.739,67,0.083,21.9,20.154,18.6,212.083
2017-10-03,189.75,90.0,73.208,52.0,10.917,8.609,11.435,2.826,10.042,2,0.0,25.4,21.646,17.5,200.667
2017-10-04,191.208,63.0,47.958,30.0,4.625,4.348,5.739,1.391,4.0,0,0.0,23.7,18.646,14.4,195.833
2017-10-05,196.348,72.0,57.167,41.0,10.0,9.542,11.958,2.417,10.667,0,0.043,23.6,18.325,13.5,206.348
2017-10-06,188.75,88.0,75.083,63.0,7.667,7.304,7.826,0.522,9.917,11,0.0,19.6,18.104,16.3,196.417
2017-10-07,188.417,90.0,84.0,73.0,11.417,10.174,10.783,0.609,7.75,11,0.167,23.1,19.629,17.4,199.833
2017-10-08,188.875,88.0,72.917,52.0,9.708,6.696,9.435,2.739,8.208,0,0.458,27.0,21.946,17.4,198.583
2017-10-09,191.696,86.0,73.458,56.0,14.478,10.25,12.0,1.75,19.167,0,1.917,27.8,22.517,18.4,206.174
2017-10-10,193.458,85.0,72.542,56.0,15.792,15.174,16.304,1.13,36.875,0,2.417,27.2,23.075,18.9,209.25
2017-10-11,192.875,83.0,71.542,57.0,15.875,13.913,17.565,3.652,43.458,0,2.87,27.8,23.417,19.6,208.75
2017-10-12,189.783,81.0,72.792,64.0,8.87,7.348,10.13,2.783,16.5,0,0.174,21.9,19.825,16.5,198.652
2017-10-13,187.917,84.0,76.875,70.0,7.75,7.292,7.958,0.667,6.417,2,0.0,18.7,17.204,15.8,195.667
2017-10-14,191.333,84.0,76.958,65.0,13.042,11.174,14.0,2.826,11.375,1,0.583,21.2,18.296,15.8,204.375
2017-10-15,191.25,88.0,84.375,77.0,7.375,3.391,3.783,0.391,6.292,21,0.0,18.3,16.688,14.8,198.625
2017-10-16,190.583,89.0,86.375,82.0,6.042,5.826,5.826,0.0,6.458,25,0.0,15.6,14.817,12.7,196.625
2017-10-17,191.208,89.0,83.917,76.0,12.75,14.458,19.125,4.667,7.833,12,0.0,17.9,14.817,12.6,203.958
2017-10-18,194.667,87.0,70.583,49.0,13.143,10.6,17.2,6.6,8.0,4,0.05,20.1,15.633,11.6,207.81
2017-10-19,187.957,89.0,81.208,68.0,6.174,4.087,4.652,0.565,3.833,21,0.0,17.6,15.142,13.2,194.13
2017-10-20,186.875,88.0,75.542,59.0,6.583,4.304,4.304,0.0,4.333,4,0.0,21.1,17.467,14.8,193.458
2017-10-21,186.75,89.0,81.542,69.0,6.042,3.458,5.125,1.667,6.125,33,0.0,17.7,16.888,15.9,192.792
2017-10-22,182.208,90.0,85.0,73.0,3.5,1.261,3.696,2.435,2.833,127,0.0,17.9,17.042,16.0,185.708
2017-10-23,186.167,70.0,54.25,40.0,3.167,3.846,4.769,0.923,4.958,3,0.0,20.0,16.292,13.3,189.333
2017-10-24,192.042,69.0,58.417,44.0,7.875,8.174,13.522,5.348,10.042,0,0.0,19.9,15.521,11.9,199.917
2017-10-25,191.25,77.0,60.0,36.0,7.375,6.5,7.583,1.083,15.375,0,0.0,21.5,16.367,13.0,198.625
2017-10-26,193.217,79.0,66.625,42.0,17.478,20.913,46.087,25.174,16.083,0,0.957,22.4,16.087,11.2,210.696
2017-10-27,192.95,84.0,64.292,33.0,15.8,18.2,18.4,0.2,25.958,0,1.333,23.9,17.029,11.4,208.75
2017-10-28,190.25,86.0,81.833,68.0,10.042,6.773,6.818,0.045,15.125,15,0.042,17.6,16.583,16.0,200.292
2017-10-29,183.042,89.0,82.5,69.0,4.417,2.043,3.739,1.696,5.208,37,0.083,18.1,16.821,16.0,187.458
2017-10-30,191.625,78.0,55.833,35.0,6.75,10.583,11.417,0.833,17.833,0,0.083,15.7,13.096,8.0,198.375
2017-10-31,196.625,83.0,65.5,41.0,13.292,14.292,16.583,2.292,17.792,0,0.75,18.3,11.692,6.4,209.917
2017-11-01,194.792,84.0,66.333,35.0,14.583,14.957,15.261,0.304,15.333,0,2.304,20.0,12.783,6.8,209.375
2017-11-02,195.217,85.0,70.25,46.0,18.696,19.217,20.739,1.522,31.391,0,2.522,21.7,14.583,8.8,213.913
2017-11-03,194.25,84.0,70.083,51.0,16.333,12.652,13.391,0.739,29.875,0,1.083,21.5,16.083,10.7,210.583
2017-11-04,196.125,84.0,63.458,34.0,11.208,7.261,16.609,9.348,18.708,0,0.042,20.6,14.417,9.9,207.333
2017-11-05,197.333,77.0,58.917,32.0,10.292,7.565,18.043,10.478,27.375,0,0.125,17.9,11.504,6.6,207.625
2017-11-06,198.458,82.0,68.917,47.0,15.625,17.333,30.958,13.625,28.292,0,1.375,19.1,12.183,6.3,214.083
2017-11-07,200.958,85.0,69.208,44.0,23.375,22.435,35.696,13.261,38.042,0,2.5,21.2,14.542,8.2,224.333
2017-11-08,200.458,88.0,85.125,78.0,29.375,23.522,40.652,17.13,36.917,3,0.652,17.4,15.492,14.0,229.833
2017-11-09,194.826,90.0,63.875,35.0,11.478,12.435,15.174,2.739,18.417,0,0.0,18.3,13.279,8.9,206.304
2017-11-10,195.087,84.0,66.375,39.0,16.087,18.318,24.273,5.955,13.478,0,1.409,19.1,12.575,5.4,211.174
2017-11-11,187.958,82.0,57.958,31.0,7.5,6.609,7.913,1.304,13.333,7,0.458,19.0,14.946,11.0,195.458
2017-11-12,190.958,77.0,54.667,30.0,6.875,4.565,6.522,1.957,5.625,0,0.0,16.8,11.554,7.8,197.833
2017-11-13,193.042,81.0,67.208,44.0,14.0,15.957,23.261,7.304,14.333,0,1.333,18.8,11.512,5.2,207.042
2017-11-14,192.25,91.0,84.833,76.0,22.583,19.5,33.833,14.333,17.917,12,0.125,15.3,12.758,10.9,214.833
2017-11-15,190.833,91.0,61.417,34.0,9.292,8.87,19.652,10.783,18.077,0,0.067,17.1,11.375,8.1,200.125
2017-11-16,190.609,68.0,47.458,29.0,7.565,10.05,15.6,5.55,8.333,0,0.0,14.3,9.517,5.9,198.174
2017-11-17,194.0,82.0,59.708,31.0,15.25,19.045,20.0,0.955,17.25,0,0.833,14.4,8.317,2.5,209.25
2017-11-18,194.167,87.0,75.833,62.0,16.625,14.5,20.458,5.958,16.917,5,0.0,12.7,9.95,7.9,210.792
2017-11-19,190.458,76.0,57.333,32.0,5.292,3.826,4.391,0.565,2.333,0,0.0,13.0,7.721,4.7,195.75
2017-11-20,191.875,73.0,59.625,45.0,7.208,9.87,12.957,3.087,2.25,0,0.417,11.3,6.725,3.8,199.083
2017-11-21,194.292,84.0,65.708,39.0,12.5,14.913,19.478,4.565,3.542,0,0.0,13.6,7.204,2.4,206.792
2017-11-22,193.417,88.0,79.0,63.0,14.875,16.958,23.292,6.333,8.375,11,0.0,11.3,7.517,3.2,208.292
2017-11-23,190.739,89.0,60.083,30.0,9.957,9.174,13.565,4.391,9.833,3,0.0,14.5,9.604,5.8,200.696
2017-11-24,193.1,74.0,53.833,35.0,9.2,10.19,13.905,3.714,6.792,0,0.333,11.7,7.125,3.0,202.3
2017-11-25,197.375,81.0,61.5,35.0,14.083,14.0,17.0,3.0,12.083,0,0.375,11.6,6.838,2.8,211.458
2017-11-26,198.833,83.0,74.75,59.0,18.25,14.708,14.792,0.083,18.542,0,1.0,13.8,8.771,3.0,217.083
2017-11-27,195.5,86.0,67.875,38.0,13.583,13.478,13.957,0.478,16.708,0,0.333,16.8,10.717,6.5,209.083
2017-11-28,198.0,86.0,71.333,46.0,22.542,22.565,28.217,5.652,22.5,0,1.292,18.3,10.942,4.4,220.542
2017-11-29,201.542,88.0,81.667,75.0,30.833,22.261,29.87,7.609,33.417,2,0.261,15.5,13.221,10.3,232.375
2017-11-30,193.043,88.0,72.125,47.0,16.0,10.958,12.292,1.333,18.875,0,0.217,14.8,12.671,10.2,209.043
2017-12-01,193.375,62.0,51.833,39.0,5.833,6.87,6.87,0.0,3.333,0,0.625,12.2,9.025,5.9,199.208
2017-12-02,197.167,81.0,60.167,40.0,10.583,14.13,16.913,2.783,7.167,0,1.667,11.9,6.733,2.1,207.75
2017-12-03,197.958,81.0,65.958,44.0,13.542,13.739,13.87,0.13,19.5,0,1.708,14.1,8.225,3.9,211.5
2017-12-04,197.792,87.0,78.167,65.0,19.042,19.458,25.875,6.417,19.958,2,1.208,10.9,6.888,2.8,216.833
2017-12-05,191.875,84.0,55.333,40.0,5.208,7.043,7.043,0.0,4.292,0,1.125,8.4,5.771,3.0,197.083
2017-12-06,195.542,72.0,53.917,32.0,7.375,9.087,9.217,0.13,5.042,0,1.174,10.7,4.704,0.7,202.917
2017-12-07,200.0,82.0,67.625,47.0,17.955,20.0,27.095,7.095,19.217,0,0.765,10.9,5.271,-0.9,217.955
2017-12-08,195.208,82.0,64.708,29.0,13.458,11.542,17.708,6.167,13.917,0,0.0,10.3,6.696,3.4,208.667
2017-12-09,195.458,84.0,62.667,40.0,11.083,10.652,13.087,2.435,4.375,0,0.042,9.1,5.442,1.9,206.542
2017-12-10,195.625,79.0,63.042,41.0,10.0,8.348,9.739,1.391,11.5,0,0.583,13.5,7.854,1.7,205.625
2017-12-11,193.583,82.0,58.042,31.0,12.083,9.783,19.652,9.87,11.792,0,0.042,9.9,6.508,2.0,205.667
2017-12-12,195.125,55.0,45.542,33.0,9.708,5.333,10.875,5.542,4.208,0,0.5,5.5,2.529,0.7,204.833
2017-12-13,195.125,75.0,56.125,33.0,6.5,7.174,11.174,4.0,3.75,0,0.565,7.7,3.071,-0.3,201.625
2017-12-14,196.0,83.0,60.583,34.0,9.565,10.87,15.13,4.261,3.333,0,0.043,9.3,4.2,-0.2,205.565
2017-12-15,194.583,82.0,59.833,36.0,13.25,14.739,23.217,8.478,9.292,0,0.042,11.6,5.917,0.9,207.833
2017-12-16,194.708,75.0,57.958,39.0,16.458,13.958,24.75,10.792,18.542,0,0.75,11.7,6.633,3.7,211.167
2017-12-17,190.458,58.0,45.417,31.0,4.167,2.652,5.609,2.957,7.375,0,0.542,8.1,3.554,0.3,194.625
2017-12-18,193.167,75.0,51.958,33.0,9.083,12.478,27.174,14.696,9.667,0,0.625,9.1,4.092,-1.9,202.25
2017-12-19,195.125,73.0,56.458,36.0,14.625,15.478,36.13,20.652,11.778,0,0.25,10.7,5.312,1.3,209.75
2017-12-20,199.042,82.0,60.042,35.0,18.0,20.208,52.875,32.667,15.542,0,0.826,9.9,3.221,-1.9,217.042
2017-12-21,198.217,81.0,64.167,40.0,19.087,21.217,57.652,36.435,19.0,0,0.696,11.1,3.742,-1.6,217.304
2017-12-22,198.0,83.0,67.708,45.0,17.857,22.286,48.524,26.238,25.333,0,1.667,11.1,4.333,-1.6,215.857
2017-12-23,,85.0,73.583,52.0,,18.565,28.783,10.217,32.0,0,1.542,11.5,4.962,-0.5,
2017-12-24,,89.0,78.5,57.0,,13.917,14.792,0.875,31.042,28,0.958,12.8,7.588,2.5,
2017-12-25,192.333,81.0,60.417,45.0,9.067,6.739,6.739,0.0,10.333,0,0.542,10.7,7.908,4.3,201.4
2017-12-26,191.167,74.0,56.667,42.0,8.375,8.435,10.261,1.826,9.5,0,0.5,8.6,5.117,1.6,199.542
2017-12-27,190.75,72.0,50.833,32.0,5.083,4.348,4.348,0.0,5.875,0,0.652,7.2,4.346,2.8,195.833
2017-12-28,191.833,72.0,55.583,41.0,6.625,9.158,9.895,0.737,4.625,0,0.565,9.1,5.1,3.0,198.458
2017-12-29,193.625,80.0,66.167,48.0,10.625,11.792,13.875,2.083,10.208,0,0.292,9.8,5.958,2.2,204.25
2017-12-30,193.417,83.0,60.417,36.0,8.25,7.292,8.167,0.875,8.792,0,0.125,11.4,5.767,2.1,201.667
2017-12-31,194.609,80.0,69.917,54.0,10.043,10.542,11.917,1.375,10.5,0,0.958,9.7,5.325,2.2,204.652
2018-01-01,196.708,87.0,67.875,37.0,7.333,6.333,7.292,0.958,8.542,0,1.833,9.3,4.217,-1.9,204.042
2018-01-02,193.583,69.0,57.333,41.0,4.5,2.435,2.565,0.13,4.667,0,0.826,10.0,5.588,2.4,198.083
2018-01-03,193.542,74.0,58.208,34.0,5.375,3.75,4.062,0.312,1.083,0,0.0,11.4,5.342,1.6,198.917
2018-01-04,196.417,86.0,65.875,43.0,9.625,,,,7.261,0,0.958,10.4,5.042,-0.5,206.042
2018-01-05,198.333,82.0,60.583,35.0,10.75,,,,16.042,0,0.083,13.4,7.917,5.1,209.083
2018-01-06,193.696,77.0,63.542,45.0,5.957,,,,10.417,0,0.0,8.6,5.429,3.6,199.652
2018-01-07,201.167,83.0,66.958,46.0,16.292,,,,14.542,0,1.0,9.5,4.708,0.4,217.458
2018-01-08,201.583,82.0,59.958,40.0,15.792,11.0,11.143,0.143,18.25,0,1.417,11.5,6.15,0.5,217.375
2018-01-09,195.333,73.0,54.917,33.0,6.833,7.571,8.333,0.762,6.958,0,0.174,7.3,4.367,0.3,202.167
2018-01-10,198.25,83.0,69.5,56.0,18.125,22.208,28.875,6.667,14.875,0,1.957,7.1,3.217,-1.3,216.375
2018-01-11,196.478,79.0,61.875,36.0,12.304,12.364,17.136,4.773,11.913,0,0.318,12.1,6.658,3.2,208.783
2018-01-12,196.292,81.0,66.75,52.0,11.333,12.125,14.208,2.083,13.875,0,0.292,8.8,5.292,2.8,207.625
2018-01-13,199.304,86.0,64.083,37.0,10.696,9.875,12.375,2.5,8.083,0,0.125,12.3,5.067,-0.8,210.0
2018-01-14,198.5,83.0,65.792,40.0,10.792,12.333,15.125,2.792,8.958,0,0.417,12.0,5.046,-0.5,209.292
2018-01-15,199.083,86.0,77.583,62.0,18.333,23.333,33.25,9.917,14.875,2,0.667,9.9,5.383,1.2,217.417
2018-01-16,202.292,80.0,64.708,47.0,14.083,14.391,17.652,3.261,21.417,0,0.565,9.5,5.675,1.0,216.375
2018-01-17,201.5,83.0,58.667,35.0,14.125,13.542,23.917,10.375,13.0,0,0.522,10.2,4.838,-0.6,215.625
2018-01-18,196.458,80.0,65.667,53.0,9.292,11.083,12.208,1.125,10.083,0,0.25,9.1,5.871,1.9,205.75
2018-01-19,199.125,88.0,69.958,44.0,15.042,18.75,22.958,4.208,15.292,0,1.75,12.6,5.15,-0.9,214.167
2018-01-20,196.348,88.0,69.333,45.0,11.87,11.375,12.458,1.083,19.917,3,1.083,12.0,7.538,5.0,208.217
2018-01-21,197.917,80.0,54.875,38.0,9.292,11.792,16.25,4.458,8.417,0,0.583,10.0,5.929,0.7,207.208
2018-01-22,197.958,74.0,53.375,30.0,13.042,15.5,19.125,3.625,8.917,0,0.583,10.9,5.929,1.4,211.0
2018-01-23,200.667,81.0,61.417,42.0,13.958,15.348,20.261,4.913,20.042,0,1.87,12.6,6.433,0.2,214.625
2018-01-24,198.958,69.0,53.417,33.0,9.292,10.542,11.5,0.958,11.542,0,0.087,9.1,5.662,2.1,208.25
2018-01-25,201.632,80.0,59.667,37.0,13.737,16.333,20.857,4.524,12.542,0,1.727,8.2,4.967,0.0,215.368
2018-01-26,201.25,81.0,63.542,40.0,5.958,3.458,3.75,0.292,3.667,0,0.083,6.3,3.0,0.4,207.208
2018-01-27,202.913,82.0,65.25,43.0,7.913,8.042,8.917,0.875,8.833,0,0.708,8.8,3.858,0.4,210.826
2018-01-28,198.708,84.0,73.292,56.0,15.458,15.5,27.708,12.208,13.217,0,1.042,9.4,3.975,-0.5,214.167
2018-01-29,196.708,79.0,59.625,35.0,7.708,8.792,9.75,0.958,8.833,1,0.125,9.3,4.596,1.1,204.417
2018-01-30,197.958,81.0,62.208,33.0,16.083,19.739,25.217,5.478,14.792,0,1.739,10.7,4.275,-0.7,214.042
2018-01-31,197.125,88.0,77.167,70.0,17.25,17.583,23.167,5.583,16.958,15,0.609,5.9,4.388,2.4,214.375
