date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2015-04-17,77.0,44.125,20.0,13.833,14.042,0.208,16.417,0,0.565,18.8,15.35,9.8
2015-04-18,58.0,40.333,12.0,16.958,19.833,2.875,13.667,0,1.167,20.8,15.158,7.4
2015-04-19,84.0,68.708,59.0,10.958,11.208,0.25,19.542,3,1.083,21.5,17.742,14.5
2015-04-20,96.0,87.708,68.0,17.542,22.083,4.542,12.125,43,0.458,20.0,17.092,14.1
2015-04-21,78.0,57.417,37.0,6.333,6.333,0.0,4.0,1,0.0,15.9,12.367,8.6
2015-04-22,76.0,51.958,30.0,20.792,23.333,2.542,8.667,0,0.542,22.3,15.483,7.6
2015-04-23,72.0,35.542,17.0,26.083,28.375,2.292,14.875,0,1.042,22.6,17.112,11.1
2015-04-24,65.0,43.958,28.0,24.167,28.125,3.958,18.696,0,1.652,22.2,17.658,12.2
2015-04-25,63.0,32.625,18.0,9.875,10.042,0.167,21.167,0,0.583,24.0,17.975,12.2
2015-04-26,69.0,44.542,26.0,11.375,11.917,0.542,21.042,0,1.667,23.6,17.929,10.9
2015-04-27,84.0,59.625,32.0,13.875,15.5,1.625,30.625,0,2.708,24.5,20.075,14.5
2015-04-28,86.0,62.833,42.0,14.583,19.125,4.542,25.667,0,1.042,23.0,19.783,16.1
2015-04-29,77.0,59.375,43.0,16.583,17.5,0.917,12.917,0,0.292,22.6,19.504,16.7
2015-04-30,77.0,55.875,30.0,14.167,15.333,1.167,9.875,0,0.583,26.3,19.542,14.2
2015-05-01,87.0,58.083,35.0,21.5,23.292,1.792,11.792,0,1.348,26.7,20.588,15.0
2015-05-02,80.0,56.833,26.0,16.375,17.708,1.333,15.75,0,0.958,29.1,21.104,15.2
2015-05-03,95.0,68.583,43.0,6.292,6.5,0.208,8.167,5,0.25,25.2,20.308,17.2
2015-05-04,93.0,77.792,43.0,6.25,6.917,0.667,9.583,7,0.25,22.4,19.254,16.8
2015-05-05,57.0,35.958,17.0,4.875,4.875,0.0,11.5,0,0.042,23.9,18.179,13.5
2015-05-06,70.0,55.833,28.0,8.5,9.083,0.583,14.5,0,0.625,23.7,18.842,13.3
2015-05-07,82.0,56.083,34.0,10.458,11.375,0.917,11.833,1,1.042,23.5,19.825,15.5
2015-05-08,82.0,56.208,39.0,16.917,19.0,2.083,16.542,0,1.565,24.9,19.875,14.0
2015-05-09,82.0,68.0,58.0,19.708,20.708,1.0,19.042,0,0.375,20.8,18.804,15.4
2015-05-10,76.0,47.958,30.0,4.125,4.125,0.0,14.792,0,0.0,23.1,17.438,12.7
2015-05-11,72.0,53.667,22.0,10.0,10.833,0.833,9.5,0,0.542,22.9,17.271,10.3
2015-05-12,96.0,79.375,57.0,11.75,12.5,0.75,9.708,52,0.0,22.4,17.946,13.6
2015-05-13,73.0,48.667,29.0,11.208,12.667,1.458,18.667,0,2.5,23.4,19.079,12.4
2015-05-14,75.0,57.292,27.0,22.083,23.833,1.75,20.75,1,2.083,24.5,19.467,16.4
2015-05-15,78.0,65.083,49.0,13.458,16.625,3.167,19.75,0,0.739,27.1,23.175,18.4
2015-05-16,94.0,71.833,48.0,6.833,6.875,0.042,19.917,24,0.208,23.2,20.325,16.2
2015-05-17,78.0,42.708,19.0,8.917,9.042,0.125,15.208,0,0.375,25.6,19.825,12.6
2015-05-18,94.0,56.333,30.0,15.083,17.083,2.0,14.625,13,0.417,24.5,19.358,14.9
2015-05-19,96.0,72.375,46.0,18.75,22.042,3.292,11.625,19,0.667,26.0,21.258,17.3
2015-05-20,85.0,57.958,36.0,18.833,21.75,2.917,17.708,7,1.542,27.3,19.921,13.2
2015-05-21,84.0,53.5,34.0,14.583,15.458,0.875,8.833,0,1.167,22.3,17.329,12.1
2015-05-22,69.0,45.833,26.0,22.958,27.75,4.792,10.75,0,1.13,25.3,19.708,14.1
2015-05-23,69.0,56.0,41.0,18.875,20.583,1.708,13.5,0,2.083,23.5,20.154,16.3
2015-05-24,69.0,46.083,32.0,6.292,6.375,0.083,10.917,0,0.958,27.8,22.221,17.1
2015-05-25,70.0,47.958,31.0,19.25,19.667,0.417,21.708,0,2.5,27.6,22.517,16.6
2015-05-26,82.0,52.875,32.0,30.25,34.333,4.083,20.417,0,3.625,28.6,23.3,17.7
2015-05-27,52.0,37.792,24.0,34.083,36.375,2.292,21.583,0,3.125,30.9,24.417,17.6
2015-05-28,54.0,45.208,33.0,22.417,23.542,1.125,22.957,0,1.292,29.8,24.238,18.7
2015-05-29,64.0,50.5,36.0,8.042,8.208,0.167,17.417,0,0.522,30.4,25.05,21.4
2015-05-30,78.0,56.0,43.0,20.792,22.25,1.458,25.208,0,3.25,29.8,24.138,19.2
2015-05-31,77.0,57.375,39.0,4.0,4.0,0.0,19.75,0,0.042,26.7,22.454,18.8
2015-06-01,76.0,53.0,23.0,11.667,12.875,1.208,14.75,0,1.0,29.1,23.162,16.5
2015-06-02,93.0,69.208,54.0,6.875,7.583,0.708,17.333,0,0.583,26.9,24.217,22.1
2015-06-03,95.0,78.083,48.0,12.792,14.0,1.208,10.958,61,1.292,23.0,21.238,17.7
2015-06-04,77.0,44.917,21.0,9.875,10.25,0.375,6.625,0,0.0,25.6,20.246,15.2
2015-06-05,93.0,70.667,45.0,19.667,22.958,3.292,4.45,23,0.0,18.4,15.896,14.6
2015-06-06,92.0,62.083,42.0,4.458,4.5,0.042,4.042,2,0.0,22.6,18.292,14.7
2015-06-07,81.0,55.375,33.0,5.625,5.75,0.125,9.375,0,0.333,25.0,20.829,15.0
2015-06-08,93.0,72.792,54.0,7.583,7.875,0.292,7.0,7,0.0,24.3,20.671,18.6
2015-06-09,96.0,85.458,76.0,22.625,35.875,13.25,7.708,43,1.917,22.4,20.517,18.3
2015-06-10,85.0,58.292,34.0,16.875,18.167,1.292,10.333,0,0.875,27.8,23.058,17.6
2015-06-11,92.0,75.625,54.0,18.5,22.708,4.208,14.875,8,0.417,24.1,21.542,19.8
2015-06-12,95.0,72.042,48.0,15.042,17.042,2.0,16.917,4,1.652,28.9,23.608,19.7
2015-06-13,78.0,49.5,30.0,13.625,14.042,0.417,32.042,0,1.542,30.0,24.75,18.9
2015-06-14,79.0,65.042,52.0,7.833,8.125,0.292,12.542,0,1.708,26.2,23.204,21.4
2015-06-15,88.0,65.042,43.0,16.417,18.375,1.958,18.0,0,1.542,28.2,24.008,20.2
2015-06-16,92.0,75.333,60.0,21.917,23.542,1.625,22.917,4,0.917,25.3,23.204,21.3
2015-06-17,88.0,63.458,38.0,10.0,10.208,0.208,23.75,0,0.667,28.7,24.108,20.3
2015-06-18,93.0,70.917,56.0,6.708,7.0,0.292,10.042,6,0.042,24.3,21.821,19.2
2015-06-19,96.0,79.458,62.0,7.208,7.417,0.208,6.0,11,0.0,22.6,20.075,18.0
2015-06-20,85.0,63.083,40.0,8.583,9.083,0.5,12.042,0,0.083,26.3,23.338,19.9
2015-06-21,96.0,74.375,41.0,6.917,7.125,0.208,11.292,20,0.25,27.5,22.838,20.2
2015-06-22,90.0,67.75,51.0,11.417,12.958,1.542,14.292,0,0.917,26.0,23.125,19.0
2015-06-23,89.0,64.292,42.0,15.042,17.625,2.583,23.292,0,1.375,28.1,24.454,21.1
2015-06-24,88.0,63.583,36.0,14.667,16.333,1.667,24.458,0,0.792,30.0,24.942,20.9
2015-06-25,80.0,61.292,43.0,12.875,13.667,0.792,16.917,0,0.708,30.0,25.938,22.6
2015-06-26,96.0,90.125,66.0,10.125,10.25,0.125,3.458,45,0.0,24.1,21.971,21.2
2015-06-27,96.0,63.125,52.0,6.792,7.167,0.375,5.167,0,0.458,24.9,23.242,20.2
2015-06-28,71.0,61.667,45.0,2.167,2.167,0.0,4.875,0,0.0,23.7,20.562,18.9
2015-06-29,72.0,51.625,34.0,9.167,9.708,0.542,4.833,0,0.625,27.6,22.896,18.9
2015-06-30,94.0,71.542,39.0,16.25,18.5,2.25,9.5,25,0.375,26.4,22.167,19.3
2015-07-01,96.0,79.75,56.0,10.667,11.25,0.583,5.696,55,0.542,26.7,23.146,19.1
2015-07-02,86.0,66.875,48.0,15.667,20.583,4.917,20.708,0,2.167,26.9,24.129,21.5
2015-07-03,89.0,63.458,38.0,18.708,19.708,1.0,18.75,0,1.174,28.0,24.675,21.5
2015-07-04,95.0,82.208,68.0,18.0,19.5,1.5,18.083,13,1.5,23.6,22.046,19.7
2015-07-05,93.0,66.083,46.0,7.375,7.458,0.083,17.833,1,0.167,25.4,22.404,19.6
2015-07-06,86.0,72.333,62.0,12.0,13.375,1.375,13.792,1,0.0,23.9,22.346,20.7
2015-07-07,94.0,86.167,78.0,16.25,21.083,4.833,8.542,12,0.0,23.9,22.483,21.1
2015-07-08,96.0,76.583,55.0,13.208,15.458,2.25,11.417,1,0.125,28.3,25.075,22.4
2015-07-09,96.0,73.792,50.0,13.167,17.0,3.833,9.042,0,0.458,30.3,26.85,23.2
2015-07-10,92.0,71.458,47.0,12.042,14.333,2.292,12.458,1,1.217,31.8,27.421,24.8
2015-07-11,83.0,71.0,50.0,7.625,9.333,1.708,10.542,0,1.292,31.3,27.321,25.3
2015-07-12,84.0,64.875,50.0,4.875,8.708,3.833,7.417,0,0.542,31.3,28.279,24.4
2015-07-13,79.0,67.208,55.0,4.375,5.917,1.542,7.917,0,1.0,31.8,29.075,27.3
2015-07-14,80.0,62.375,46.0,3.625,5.625,2.0,7.083,0,0.542,32.4,29.092,26.7
2015-07-15,83.0,60.208,36.0,6.875,14.25,7.375,7.5,0,0.083,34.2,29.0,24.7
2015-07-16,95.0,71.125,60.0,4.25,4.833,0.583,6.0,17,0.0,30.0,27.554,23.7
2015-07-17,96.0,93.417,75.0,6.458,7.125,0.667,6.0,261,0.043,26.4,23.458,22.1
2015-07-18,96.0,74.208,51.0,9.583,13.125,3.542,10.542,37,0.375,29.2,24.742,20.9
2015-07-19,94.0,72.292,56.0,8.042,11.833,3.792,10.667,4,1.917,29.8,27.017,24.2
2015-07-20,74.0,62.583,42.0,5.292,6.417,1.125,8.083,0,1.292,31.9,28.033,25.7
2015-07-21,71.0,62.292,55.0,5.0,6.667,1.667,6.333,0,0.958,30.2,27.638,25.9
2015-07-22,96.0,90.042,59.0,12.042,16.167,4.125,7.292,51,0.75,27.4,24.788,23.1
2015-07-23,96.0,86.042,68.0,13.0,19.458,6.458,7.75,29,1.0,26.0,24.446,23.2
2015-07-24,85.0,63.875,43.0,8.208,17.708,9.5,8.583,0,1.304,31.7,27.538,23.6
2015-07-25,74.0,63.042,47.0,4.292,7.125,2.833,8.083,0,1.417,31.1,28.3,26.1
2015-07-26,83.0,62.542,43.0,3.458,4.708,1.25,8.125,0,1.167,32.4,28.712,25.2
2015-07-27,83.0,73.125,59.0,8.083,9.625,1.542,13.25,0,1.5,30.4,28.2,26.7
2015-07-28,88.0,72.75,56.0,15.333,21.708,6.375,20.875,0,2.333,31.9,28.446,25.1
2015-07-29,92.0,69.958,49.0,14.042,16.167,2.125,19.958,0,1.375,33.5,29.112,26.6
2015-07-30,85.0,66.75,45.0,17.625,21.875,4.25,30.958,0,1.667,34.5,29.925,26.4
2015-07-31,88.0,63.625,46.0,16.458,19.0,2.542,39.0,0,1.348,35.0,30.717,26.0
2015-08-01,87.0,60.125,41.0,17.333,20.167,2.833,35.167,0,2.042,36.1,31.083,26.9
2015-08-02,80.0,61.25,44.0,14.458,14.958,0.5,39.625,0,3.25,35.8,30.6,26.1
2015-08-03,84.0,62.667,44.0,18.0,19.542,1.542,39.304,0,3.042,35.5,30.625,26.3
2015-08-04,83.0,61.958,44.0,18.125,21.375,3.25,38.75,0,3.375,35.7,30.579,26.2
2015-08-05,79.0,59.042,37.0,15.762,18.333,2.571,26.095,0,2.167,36.8,31.238,26.1
2015-08-06,82.0,67.0,50.0,10.792,14.417,3.625,13.125,0,0.792,34.7,30.35,27.3
2015-08-07,88.0,67.708,43.0,12.083,18.75,6.667,11.5,0,1.217,34.8,30.204,26.6
2015-08-08,91.0,71.458,38.0,11.708,12.417,0.708,19.333,9,0.417,36.5,28.712,24.6
2015-08-09,92.0,69.583,40.0,11.042,11.625,0.583,27.583,0,1.292,35.5,29.504,24.6
2015-08-10,91.0,62.25,38.0,10.625,11.5,0.875,25.958,0,0.958,35.0,30.2,26.4
2015-08-11,73.0,57.625,43.0,14.958,17.458,2.5,17.958,0,1.0,34.0,29.238,24.9
2015-08-12,96.0,63.875,50.0,14.292,15.25,0.958,25.958,1,2.083,31.9,28.679,25.2
2015-08-13,96.0,77.667,55.0,6.5,7.25,0.75,13.833,25,0.417,29.9,26.742,23.8
2015-08-14,81.0,61.958,46.0,4.5,4.958,0.458,9.5,0,0.435,31.6,27.938,25.5
2015-08-15,81.0,58.042,36.0,6.25,6.667,0.417,15.042,0,0.5,33.0,28.108,23.4
2015-08-16,96.0,67.5,43.0,7.0,7.333,0.333,18.167,5,0.625,31.5,26.908,23.1
2015-08-17,96.0,81.417,66.0,8.083,9.25,1.167,8.5,20,0.5,29.2,25.35,23.2
2015-08-18,89.0,61.292,38.0,13.0,14.917,1.917,8.5,0,0.167,32.6,27.25,21.7
2015-08-19,96.0,79.583,64.0,19.125,23.833,4.708,8.833,2,0.75,27.3,25.392,24.2
2015-08-20,96.0,86.75,64.0,20.042,27.5,7.458,9.625,58,1.25,28.0,25.467,23.9
2015-08-21,96.0,75.583,58.0,9.667,12.917,3.25,10.542,11,0.826,30.0,26.733,23.5
2015-08-22,93.0,65.208,46.0,4.958,6.792,1.833,10.75,6,1.0,31.0,27.912,25.4
2015-08-23,79.0,58.667,37.0,2.458,2.583,0.125,8.167,0,0.0,31.1,26.921,23.9
2015-08-24,81.0,58.167,36.0,5.833,6.167,0.333,8.875,0,0.0,31.8,27.275,23.0
2015-08-25,96.0,79.625,66.0,6.917,7.292,0.375,5.583,23,0.0,26.2,25.038,22.8
2015-08-26,96.0,65.125,34.0,12.375,14.5,2.125,8.625,5,0.917,31.1,26.658,23.4
2015-08-27,82.0,58.75,36.0,11.417,12.625,1.208,10.958,0,0.583,31.6,26.725,22.5
2015-08-28,74.0,57.875,38.0,18.417,21.292,2.875,19.125,0,1.435,31.8,27.017,22.0
2015-08-29,96.0,71.167,45.0,12.792,14.125,1.333,19.458,10,1.5,29.8,26.192,23.6
2015-08-30,96.0,80.583,63.0,5.833,6.792,0.958,7.458,6,0.958,27.0,24.925,23.1
2015-08-31,90.0,83.417,76.0,12.958,15.125,2.167,6.917,6,0.0,24.8,23.812,23.3
2015-09-01,96.0,84.208,60.0,13.708,16.042,2.333,8.0,73,0.125,29.1,24.779,22.6
2015-09-02,96.0,66.708,41.0,13.042,16.208,3.167,8.0,2,0.042,29.7,25.638,23.2
2015-09-03,96.0,90.167,78.0,20.333,27.125,6.792,10.792,13,0.208,24.8,23.246,22.5
2015-09-04,96.0,69.0,48.0,12.792,16.083,3.292,15.0,0,0.957,28.1,24.658,21.5
2015-09-05,84.0,61.208,36.0,11.25,12.042,0.792,12.125,0,0.083,28.7,24.488,20.2
2015-09-06,96.0,89.083,75.0,8.5,8.583,0.083,11.625,35,0.0,23.3,22.354,20.8
2015-09-07,95.0,72.458,56.0,5.833,6.208,0.375,4.25,4,0.0,25.3,23.021,21.5
2015-09-08,96.0,82.292,70.0,8.917,9.542,0.625,4.25,23,0.0,24.5,22.667,21.4
2015-09-09,96.0,81.167,59.0,11.083,13.625,2.542,3.667,17,0.0,25.4,22.479,20.4
2015-09-10,96.0,74.333,53.0,11.958,19.417,7.458,4.375,9,0.0,25.6,22.429,18.9
2015-09-11,87.0,61.375,37.0,12.458,14.667,2.208,8.5,0,0.043,27.0,21.754,17.3
2015-09-12,88.0,64.042,38.0,16.708,19.583,2.875,16.292,0,1.167,27.9,22.708,17.7
2015-09-13,88.0,59.417,37.0,6.625,6.667,0.042,10.0,0,0.125,27.8,23.454,19.8
2015-09-14,73.0,55.417,36.0,5.458,5.75,0.292,4.292,0,0.0,26.5,21.758,18.0
2015-09-15,79.0,60.125,38.0,9.714,10.19,0.476,9.542,0,0.083,28.2,22.983,18.2
2015-09-16,92.0,73.125,64.0,12.583,13.208,0.625,15.542,4,0.625,23.9,22.117,21.2
2015-09-17,97.0,81.208,60.0,7.958,8.542,0.583,7.583,21,0.0,23.9,21.012,19.5
2015-09-18,81.0,64.833,44.0,8.708,9.167,0.458,8.125,0,0.0,25.8,21.662,18.9
2015-09-19,80.0,61.75,42.0,6.625,6.792,0.167,7.375,0,0.0,25.2,21.442,18.5
2015-09-20,83.0,61.708,40.0,3.792,3.917,0.125,6.417,0,0.0,25.8,21.546,17.8
2015-09-21,87.0,64.083,44.0,4.75,5.042,0.292,7.833,0,0.0,26.2,22.192,18.4
2015-09-22,86.0,62.917,33.0,9.667,10.042,0.375,12.292,0,0.458,28.6,23.129,18.3
2015-09-23,89.0,61.042,40.0,8.625,8.917,0.292,17.833,0,0.542,28.8,23.996,19.6
2015-09-24,93.0,81.792,66.0,8.5,8.792,0.292,8.708,15,0.0,23.1,21.438,20.7
2015-09-25,97.0,81.292,61.0,8.958,9.625,0.667,3.375,28,0.0,24.7,21.754,19.4
2015-09-26,86.0,63.417,44.0,7.958,8.542,0.583,6.0,0,0.0,27.0,23.392,20.6
2015-09-27,82.0,62.833,40.0,5.042,5.042,0.0,9.958,0,0.0,27.1,22.783,19.1
2015-09-28,86.0,55.583,25.0,9.583,11.0,1.417,10.5,0,0.0,27.8,22.546,17.3
2015-09-29,83.0,55.917,30.0,11.167,11.792,0.625,8.958,0,0.0,26.0,21.462,18.0
2015-09-30,68.0,52.792,24.0,13.958,15.167,1.208,5.25,0,0.0,23.5,19.271,16.1
2015-10-01,97.0,80.625,62.0,23.375,26.875,3.5,11.667,13,0.208,26.0,20.271,16.9
2015-10-02,97.0,61.292,36.0,10.292,11.625,1.333,7.565,35,0.087,25.1,21.792,16.1
2015-10-03,90.0,59.833,29.0,17.5,24.458,6.958,10.0,0,1.292,25.3,19.662,14.5
2015-10-04,86.0,57.917,36.0,8.917,9.292,0.375,12.792,0,0.458,25.1,19.412,15.1
2015-10-05,70.0,55.542,40.0,8.292,8.708,0.417,3.875,0,0.0,21.1,17.542,15.0
2015-10-06,74.0,59.167,39.0,9.625,10.292,0.667,6.583,0,0.125,23.2,18.521,14.8
2015-10-07,73.0,55.583,34.0,6.792,7.25,0.458,4.542,0,0.0,23.5,18.783,15.0
2015-10-08,75.0,57.042,39.0,8.708,9.25,0.542,10.167,0,0.0,22.5,18.671,15.3
2015-10-09,80.0,62.75,46.0,20.917,22.417,1.5,25.5,0,1.826,22.8,18.433,14.9
2015-10-10,93.0,68.833,50.0,26.958,31.208,4.25,29.25,0,1.167,22.4,18.575,14.5
2015-10-11,97.0,67.917,43.0,9.333,9.833,0.5,21.208,2,1.333,21.9,18.992,14.8
2015-10-12,78.0,62.583,39.0,10.75,12.042,1.292,11.75,1,1.0,21.3,16.712,12.2
2015-10-13,71.0,52.667,34.0,10.292,11.208,0.917,7.875,0,0.083,21.4,17.779,14.5
2015-10-14,77.0,58.625,43.0,21.958,24.583,2.625,9.75,0,1.125,21.7,17.254,12.9
2015-10-15,80.0,59.0,33.0,20.417,25.167,4.75,9.208,0,0.25,23.0,17.146,12.3
2015-10-16,87.0,55.083,23.0,15.833,18.542,2.708,9.333,0,0.565,25.1,18.217,12.0
2015-10-17,76.0,62.0,42.0,7.417,7.75,0.333,10.583,0,0.208,24.8,19.571,15.8
2015-10-18,85.0,65.75,47.0,9.083,10.167,1.083,10.75,0,0.708,25.3,19.65,14.9
2015-10-19,88.0,65.125,33.0,17.833,20.25,2.417,13.458,0,0.458,25.3,19.246,14.6
2015-10-20,89.0,64.833,30.0,18.0,25.083,7.083,23.125,0,0.708,25.5,19.525,14.8
2015-10-21,84.0,61.833,38.0,19.792,21.542,1.75,30.083,0,0.583,25.5,20.062,16.1
2015-10-22,91.0,71.833,55.0,17.583,18.875,1.292,20.583,0,0.042,21.3,17.904,15.4
2015-10-23,92.0,68.875,38.0,20.417,24.125,3.708,14.042,0,0.739,23.7,18.125,13.8
2015-10-24,94.0,72.25,48.0,23.333,29.917,6.583,31.125,0,2.208,23.3,18.8,14.3
2015-10-25,75.0,50.083,31.0,3.917,3.917,0.0,7.25,0,0.0,18.1,15.175,11.4
2015-10-26,77.0,58.333,35.0,19.417,23.208,3.792,9.167,0,0.292,19.9,14.254,9.0
2015-10-27,97.0,69.917,49.0,18.333,25.125,6.792,10.667,18,1.292,24.2,18.492,12.4
2015-10-28,94.0,58.167,33.0,11.333,12.083,0.75,8.667,2,0.083,21.0,17.608,12.4
2015-10-29,71.0,52.75,32.0,17.0,19.625,2.625,10.333,0,0.625,19.3,14.921,10.7
2015-10-30,71.0,55.917,34.0,20.458,27.292,6.833,19.417,0,1.391,19.9,15.1,11.4
2015-10-31,68.0,52.542,33.0,10.583,12.083,1.5,5.833,0,0.0,16.3,12.838,9.6
2015-11-01,82.0,56.958,39.0,11.125,12.708,1.583,6.667,0,0.0,16.6,12.658,7.6
2015-11-02,97.0,89.667,74.0,18.375,22.333,3.958,10.667,13,0.167,14.6,12.621,11.5
2015-11-03,94.0,67.917,35.0,12.583,15.0,2.417,6.792,0,0.0,18.4,13.788,9.8
2015-11-04,93.0,64.25,32.0,22.75,29.5,6.75,7.292,0,0.458,21.6,15.504,9.7
2015-11-05,83.0,59.167,34.0,23.667,29.083,5.417,9.25,0,0.542,23.7,17.812,12.9
2015-11-06,88.0,64.875,41.0,30.292,42.792,12.5,15.304,0,1.478,22.9,18.371,13.8
2015-11-07,81.0,68.667,58.0,19.542,21.458,1.917,15.958,0,1.0,21.2,18.8,16.7
2015-11-08,97.0,95.75,81.0,9.625,10.542,0.917,7.958,36,0.042,17.8,16.896,16.3
2015-11-09,97.0,94.5,86.0,25.958,48.167,22.208,13.542,7,0.708,19.9,18.471,17.0
2015-11-10,85.0,63.417,47.0,9.167,10.417,1.25,1.667,0,0.0,18.9,16.812,13.0
2015-11-11,76.0,53.875,38.0,11.292,12.958,1.667,2.292,0,0.0,17.0,13.688,10.9
2015-11-12,72.0,52.833,30.0,14.875,16.75,1.875,3.375,0,0.0,19.1,13.988,10.1
2015-11-13,88.0,71.375,58.0,17.25,19.667,2.417,9.333,2,0.391,17.5,14.862,11.7
2015-11-14,97.0,85.375,69.0,8.0,8.375,0.375,2.5,18,0.0,18.5,16.971,16.1
2015-11-15,97.0,77.542,50.0,8.25,9.333,1.083,2.458,4,0.0,20.6,17.004,14.0
2015-11-16,87.0,63.042,39.0,20.667,27.333,6.667,5.333,0,0.417,21.0,16.129,12.7
2015-11-17,97.0,83.875,63.0,36.458,58.542,22.083,13.417,29,0.75,19.2,17.175,15.3
2015-11-18,97.0,91.042,77.0,16.833,21.5,4.667,3.042,25,0.0,18.2,16.704,15.8
2015-11-19,71.0,64.333,56.0,9.25,9.75,0.5,3.375,0,0.0,15.6,14.3,13.0
2015-11-20,78.0,62.333,38.0,25.25,33.125,7.875,7.5,0,0.636,18.4,14.796,12.2
2015-11-21,80.0,60.0,41.0,10.875,11.833,0.958,9.75,0,0.0,17.6,14.504,11.9
2015-11-22,82.0,63.917,40.0,10.667,11.458,0.792,13.583,0,0.333,18.8,14.55,10.9
2015-11-23,87.0,77.167,63.0,15.792,18.333,2.542,15.708,0,0.25,18.0,15.625,12.8
2015-11-24,89.0,69.167,51.0,11.292,14.625,3.333,6.083,0,0.0,17.3,14.071,10.7
2015-11-25,97.0,73.333,59.0,19.0,22.0,3.0,4.75,7,0.0,11.9,10.246,9.1
2015-11-26,96.0,67.0,37.0,15.833,22.167,6.333,4.5,0,0.125,12.1,9.904,7.1
2015-11-27,56.0,44.5,34.0,7.208,7.958,0.75,4.208,0,0.043,10.6,7.496,5.2
2015-11-28,64.0,49.25,33.0,10.792,11.917,1.125,7.833,0,0.042,12.9,9.033,5.3
2015-11-29,82.0,62.333,40.0,15.167,16.875,1.708,10.792,0,0.875,12.5,8.742,4.8
2015-11-30,87.0,63.417,40.0,29.083,42.208,13.125,16.792,0,1.375,15.3,9.954,5.5
2015-12-01,85.0,66.708,47.0,17.875,23.375,5.5,9.625,0,0.292,12.8,9.654,5.9
2015-12-02,89.0,63.042,39.0,28.0,41.958,13.958,10.0,1,0.417,17.1,11.15,4.3
2015-12-03,97.0,65.25,35.0,12.5,15.0,2.5,8.125,13,0.292,13.2,11.238,8.1
2015-12-04,59.0,43.0,33.0,5.583,6.792,1.208,8.708,0,0.652,10.5,7.796,5.0
2015-12-05,71.0,52.792,35.0,15.75,18.708,2.958,9.5,0,0.25,11.9,8.492,4.5
2015-12-06,66.0,55.625,48.0,6.542,7.625,1.083,8.333,0,0.0,12.2,9.904,7.7
2015-12-07,83.0,58.25,36.0,13.833,18.25,4.417,4.417,0,0.0,14.2,9.417,5.5
2015-12-08,83.0,61.333,38.0,19.458,26.917,7.458,3.917,0,0.083,14.0,8.954,4.8
2015-12-09,85.0,63.125,35.0,25.792,38.917,13.125,5.583,0,0.042,14.1,9.008,4.9
2015-12-10,95.0,76.292,60.0,18.583,23.167,4.583,8.458,9,0.417,16.3,13.421,8.1
2015-12-11,97.0,78.375,60.0,6.25,7.208,0.958,2.5,64,0.087,19.7,15.283,11.3
2015-12-12,74.0,59.792,41.0,10.417,11.792,1.375,11.167,0,0.0,13.3,11.008,9.5
2015-12-13,82.0,62.5,38.0,14.458,16.667,2.208,9.5,0,0.375,15.6,11.254,8.3
2015-12-14,88.0,68.542,38.0,23.667,36.125,12.458,8.348,0,0.0,16.7,11.412,8.4
2015-12-15,95.0,76.125,47.0,30.0,50.875,20.875,11.083,1,0.875,17.7,12.562,9.3
2015-12-16,90.0,60.833,38.0,12.083,16.542,4.458,12.167,0,0.417,14.4,11.775,8.1
2015-12-17,71.0,49.333,32.0,5.042,6.042,1.0,4.833,0,0.125,8.8,6.692,4.7
2015-12-18,74.0,57.875,44.0,13.083,16.292,3.208,5.083,0,0.0,8.1,5.925,3.7
2015-12-19,74.0,56.125,39.0,10.917,13.208,2.292,5.125,0,0.0,9.9,6.492,4.0
2015-12-20,81.0,57.375,32.0,18.708,21.542,2.833,8.75,0,0.5,10.7,6.508,1.7
2015-12-21,97.0,92.875,87.0,26.917,40.458,13.542,11.583,9,0.083,9.8,8.462,7.2
2015-12-22,92.0,68.583,38.0,21.625,32.125,10.5,7.083,0,0.125,14.0,9.454,6.3
2015-12-23,97.0,78.75,46.0,21.542,29.208,7.667,10.458,10,0.083,11.3,8.908,5.0
2015-12-24,96.0,72.625,45.0,18.042,22.875,4.833,7.958,1,0.333,15.1,12.117,9.9
2015-12-25,92.0,72.167,46.0,17.167,21.542,4.375,10.625,2,0.174,12.1,9.367,6.0
2015-12-26,79.0,57.167,31.0,14.458,16.083,1.625,14.375,0,1.167,10.6,7.433,4.4
2015-12-27,84.0,66.375,51.0,8.375,8.708,0.333,12.708,0,0.375,8.9,6.188,2.9
2015-12-28,86.0,68.792,48.0,17.667,22.625,4.958,6.25,0,0.708,8.1,4.317,1.3
2015-12-29,67.0,53.75,40.0,7.75,7.917,0.167,3.875,0,0.0,8.4,4.967,2.2
2015-12-30,83.0,61.125,36.0,13.167,15.083,1.917,6.333,0,0.708,9.5,4.65,0.4
2015-12-31,87.0,73.708,41.0,11.042,12.292,1.25,9.792,0,1.0,10.7,5.458,2.2
2016-01-01,85.0,62.5,37.0,10.375,11.375,1.0,9.833,0,0.292,12.0,6.896,2.9
2016-01-02,96.0,75.125,49.0,13.917,15.958,2.042,16.375,0,1.417,12.2,7.283,2.4
2016-01-03,83.0,66.417,46.0,7.875,8.125,0.25,15.125,0,0.417,12.4,8.317,4.7
